ds_name,att_name,sizeDistinct1,ds_name_2,att_name_2,sizeDistinct2,joinSize,trueContainment,trueQuality
libraries.csv,ADDRESS,22,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Question,149,libraries.csv,NAME,22,0,0.0,0.0
libraries.csv,NAME,22,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Question,149,libraries.csv,URLLINK,22,0,0.0,0.0
libraries.csv,URLLINK,22,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Question,149,libraries.csv,Geom,21,0,0.0,0.0
libraries.csv,Geom,21,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Question,149,libraries.csv,Geo Local Area,19,0,0.0,0.0
libraries.csv,Geo Local Area,19,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Column,154,ability_ids.csv,ability_name,688,0,0.0,0.0
ability_ids.csv,ability_name,688,survey_results_schema.csv,Column,154,0,0.0,0.0
survey_results_schema.csv,Question,149,ability_ids.csv,ability_name,688,0,0.0,0.0
ability_ids.csv,ability_name,688,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Column,154,eo_xx.csv,NAME,1851,0,0.0,0.0
eo_xx.csv,NAME,1851,survey_results_schema.csv,Column,154,0,0.0,0.0
survey_results_schema.csv,Column,154,eo_xx.csv,ICO,1269,0,0.0,0.0
eo_xx.csv,ICO,1269,survey_results_schema.csv,Column,154,0,0.0,0.0
survey_results_schema.csv,Column,154,eo_xx.csv,STREET,1806,0,0.0,0.0
eo_xx.csv,STREET,1806,survey_results_schema.csv,Column,154,0,0.0,0.0
survey_results_schema.csv,Column,154,eo_xx.csv,CITY,215,0,0.0,0.0
eo_xx.csv,CITY,215,survey_results_schema.csv,Column,154,0,0.0,0.0
survey_results_schema.csv,Column,154,eo_xx.csv,STATE,10,0,0.0,0.0
eo_xx.csv,STATE,10,survey_results_schema.csv,Column,154,0,0.0,0.0
survey_results_schema.csv,Column,154,eo_xx.csv,ZIP,634,0,0.0,0.0
eo_xx.csv,ZIP,634,survey_results_schema.csv,Column,154,0,0.0,0.0
survey_results_schema.csv,Column,154,eo_xx.csv,NTEE_CD,397,0,0.0,0.0
eo_xx.csv,NTEE_CD,397,survey_results_schema.csv,Column,154,0,0.0,0.0
survey_results_schema.csv,Column,154,eo_xx.csv,SORT_NAME,391,0,0.0,0.0
eo_xx.csv,SORT_NAME,391,survey_results_schema.csv,Column,154,0,0.0,0.0
survey_results_schema.csv,Question,149,eo_xx.csv,NAME,1851,0,0.0,0.0
eo_xx.csv,NAME,1851,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Question,149,eo_xx.csv,ICO,1269,0,0.0,0.0
eo_xx.csv,ICO,1269,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Question,149,eo_xx.csv,STREET,1806,0,0.0,0.0
eo_xx.csv,STREET,1806,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Question,149,eo_xx.csv,CITY,215,0,0.0,0.0
eo_xx.csv,CITY,215,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Question,149,eo_xx.csv,STATE,10,0,0.0,0.0
eo_xx.csv,STATE,10,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Question,149,eo_xx.csv,ZIP,634,0,0.0,0.0
eo_xx.csv,ZIP,634,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Question,149,eo_xx.csv,NTEE_CD,397,0,0.0,0.0
eo_xx.csv,NTEE_CD,397,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Question,149,eo_xx.csv,SORT_NAME,391,0,0.0,0.0
eo_xx.csv,SORT_NAME,391,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Column,154,road-ahead-projects-under-construction.csv,Geom,40,0,0.0,0.0
road-ahead-projects-under-construction.csv,Geom,40,survey_results_schema.csv,Column,154,0,0.0,0.0
survey_results_schema.csv,Column,154,road-ahead-projects-under-construction.csv,PROJECT,39,0,0.0,0.0
road-ahead-projects-under-construction.csv,PROJECT,39,survey_results_schema.csv,Column,154,0,0.0,0.0
survey_results_schema.csv,Column,154,road-ahead-projects-under-construction.csv,STREET,0,0,0.0,0.0
road-ahead-projects-under-construction.csv,STREET,0,survey_results_schema.csv,Column,154,0,0.0,0.0
survey_results_schema.csv,Column,154,road-ahead-projects-under-construction.csv,LOCATION,39,0,0.0,0.0
road-ahead-projects-under-construction.csv,LOCATION,39,survey_results_schema.csv,Column,154,0,0.0,0.0
survey_results_schema.csv,Column,154,road-ahead-projects-under-construction.csv,COMP_DATE,24,0,0.0,0.0
road-ahead-projects-under-construction.csv,COMP_DATE,24,survey_results_schema.csv,Column,154,0,0.0,0.0
survey_results_schema.csv,Column,154,road-ahead-projects-under-construction.csv,URL_LINK,40,0,0.0,0.0
road-ahead-projects-under-construction.csv,URL_LINK,40,survey_results_schema.csv,Column,154,0,0.0,0.0
survey_results_schema.csv,Question,149,road-ahead-projects-under-construction.csv,Geom,40,0,0.0,0.0
road-ahead-projects-under-construction.csv,Geom,40,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Question,149,road-ahead-projects-under-construction.csv,PROJECT,39,0,0.0,0.0
road-ahead-projects-under-construction.csv,PROJECT,39,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Question,149,road-ahead-projects-under-construction.csv,STREET,0,0,0.0,0.0
road-ahead-projects-under-construction.csv,STREET,0,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Question,149,road-ahead-projects-under-construction.csv,LOCATION,39,0,0.0,0.0
road-ahead-projects-under-construction.csv,LOCATION,39,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Question,149,road-ahead-projects-under-construction.csv,COMP_DATE,24,0,0.0,0.0
road-ahead-projects-under-construction.csv,COMP_DATE,24,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Question,149,road-ahead-projects-under-construction.csv,URL_LINK,40,0,0.0,0.0
road-ahead-projects-under-construction.csv,URL_LINK,40,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Column,154,animal-control-inventory-lost-and-found.csv,Breed,3227,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Breed,3227,survey_results_schema.csv,Column,154,0,0.0,0.0
survey_results_schema.csv,Column,154,animal-control-inventory-lost-and-found.csv,Color,2285,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Color,2285,survey_results_schema.csv,Column,154,0,0.0,0.0
survey_results_schema.csv,Column,154,animal-control-inventory-lost-and-found.csv,Date,5446,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Date,5446,survey_results_schema.csv,Column,154,0,0.0,0.0
survey_results_schema.csv,Column,154,animal-control-inventory-lost-and-found.csv,DateCreated,4724,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,DateCreated,4724,survey_results_schema.csv,Column,154,0,0.0,0.0
survey_results_schema.csv,Column,154,animal-control-inventory-lost-and-found.csv,Name,4911,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Name,4911,survey_results_schema.csv,Column,154,0,0.0,0.0
survey_results_schema.csv,Column,154,animal-control-inventory-lost-and-found.csv,Sex,5,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Sex,5,survey_results_schema.csv,Column,154,0,0.0,0.0
survey_results_schema.csv,Column,154,animal-control-inventory-lost-and-found.csv,State,3,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,State,3,survey_results_schema.csv,Column,154,0,0.0,0.0
survey_results_schema.csv,Question,149,animal-control-inventory-lost-and-found.csv,Breed,3227,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Breed,3227,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Question,149,animal-control-inventory-lost-and-found.csv,Color,2285,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Color,2285,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Question,149,animal-control-inventory-lost-and-found.csv,Date,5446,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Date,5446,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Question,149,animal-control-inventory-lost-and-found.csv,DateCreated,4724,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,DateCreated,4724,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Question,149,animal-control-inventory-lost-and-found.csv,Name,4911,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Name,4911,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Question,149,animal-control-inventory-lost-and-found.csv,Sex,5,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,Sex,5,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Question,149,animal-control-inventory-lost-and-found.csv,State,3,0,0.0,0.0
animal-control-inventory-lost-and-found.csv,State,3,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Column,154,public-art-artists.csv,FirstName,391,0,0.0,0.0
public-art-artists.csv,FirstName,391,survey_results_schema.csv,Column,154,0,0.0,0.0
survey_results_schema.csv,Column,154,public-art-artists.csv,LastName,478,0,0.0,0.0
public-art-artists.csv,LastName,478,survey_results_schema.csv,Column,154,0,0.0,0.0
survey_results_schema.csv,Column,154,public-art-artists.csv,ArtistURL,522,0,0.0,0.0
public-art-artists.csv,ArtistURL,522,survey_results_schema.csv,Column,154,0,0.0,0.0
survey_results_schema.csv,Column,154,public-art-artists.csv,Biography,301,0,0.0,0.0
public-art-artists.csv,Biography,301,survey_results_schema.csv,Column,154,0,0.0,0.0
survey_results_schema.csv,Column,154,public-art-artists.csv,Country,20,0,0.0,0.0
public-art-artists.csv,Country,20,survey_results_schema.csv,Column,154,0,0.0,0.0
survey_results_schema.csv,Column,154,public-art-artists.csv,Photo,85,0,0.0,0.0
public-art-artists.csv,Photo,85,survey_results_schema.csv,Column,154,0,0.0,0.0
survey_results_schema.csv,Column,154,public-art-artists.csv,PhotoCredit,31,0,0.0,0.0
public-art-artists.csv,PhotoCredit,31,survey_results_schema.csv,Column,154,0,0.0,0.0
survey_results_schema.csv,Column,154,public-art-artists.csv,Website,143,0,0.0,0.0
public-art-artists.csv,Website,143,survey_results_schema.csv,Column,154,0,0.0,0.0
survey_results_schema.csv,Question,149,public-art-artists.csv,FirstName,391,0,0.0,0.0
public-art-artists.csv,FirstName,391,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Question,149,public-art-artists.csv,LastName,478,0,0.0,0.0
public-art-artists.csv,LastName,478,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Question,149,public-art-artists.csv,ArtistURL,522,0,0.0,0.0
public-art-artists.csv,ArtistURL,522,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Question,149,public-art-artists.csv,Biography,301,0,0.0,0.0
public-art-artists.csv,Biography,301,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Question,149,public-art-artists.csv,Country,20,0,0.0,0.0
public-art-artists.csv,Country,20,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Question,149,public-art-artists.csv,Photo,85,0,0.0,0.0
public-art-artists.csv,Photo,85,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Question,149,public-art-artists.csv,PhotoCredit,31,0,0.0,0.0
public-art-artists.csv,PhotoCredit,31,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Question,149,public-art-artists.csv,Website,143,0,0.0,0.0
public-art-artists.csv,Website,143,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Column,154,eo4.csv,NAME,3097,0,0.0,0.0
eo4.csv,NAME,3097,survey_results_schema.csv,Column,154,0,0.0,0.0
survey_results_schema.csv,Column,154,eo4.csv,ICO,2050,0,0.0,0.0
eo4.csv,ICO,2050,survey_results_schema.csv,Column,154,0,0.0,0.0
survey_results_schema.csv,Column,154,eo4.csv,STREET,3045,0,0.0,0.0
eo4.csv,STREET,3045,survey_results_schema.csv,Column,154,0,0.0,0.0
survey_results_schema.csv,Column,154,eo4.csv,CITY,322,0,0.0,0.0
eo4.csv,CITY,322,survey_results_schema.csv,Column,154,0,0.0,0.0
survey_results_schema.csv,Column,154,eo4.csv,STATE,11,0,0.0,0.0
eo4.csv,STATE,11,survey_results_schema.csv,Column,154,0,0.0,0.0
survey_results_schema.csv,Column,154,eo4.csv,ZIP,1745,0,0.0,0.0
eo4.csv,ZIP,1745,survey_results_schema.csv,Column,154,0,0.0,0.0
survey_results_schema.csv,Column,154,eo4.csv,NTEE_CD,531,0,0.0,0.0
eo4.csv,NTEE_CD,531,survey_results_schema.csv,Column,154,0,0.0,0.0
survey_results_schema.csv,Column,154,eo4.csv,SORT_NAME,667,0,0.0,0.0
eo4.csv,SORT_NAME,667,survey_results_schema.csv,Column,154,0,0.0,0.0
survey_results_schema.csv,Question,149,eo4.csv,NAME,3097,0,0.0,0.0
eo4.csv,NAME,3097,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Question,149,eo4.csv,ICO,2050,0,0.0,0.0
eo4.csv,ICO,2050,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Question,149,eo4.csv,STREET,3045,0,0.0,0.0
eo4.csv,STREET,3045,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Question,149,eo4.csv,CITY,322,0,0.0,0.0
eo4.csv,CITY,322,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Question,149,eo4.csv,STATE,11,0,0.0,0.0
eo4.csv,STATE,11,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Question,149,eo4.csv,ZIP,1745,0,0.0,0.0
eo4.csv,ZIP,1745,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Question,149,eo4.csv,NTEE_CD,531,0,0.0,0.0
eo4.csv,NTEE_CD,531,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Question,149,eo4.csv,SORT_NAME,667,0,0.0,0.0
eo4.csv,SORT_NAME,667,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Column,154,community-centres.csv,NAME,27,0,0.0,0.0
community-centres.csv,NAME,27,survey_results_schema.csv,Column,154,0,0.0,0.0
survey_results_schema.csv,Column,154,community-centres.csv,ADDRESS,27,0,0.0,0.0
community-centres.csv,ADDRESS,27,survey_results_schema.csv,Column,154,0,0.0,0.0
survey_results_schema.csv,Column,154,community-centres.csv,URLLINK,26,0,0.0,0.0
community-centres.csv,URLLINK,26,survey_results_schema.csv,Column,154,0,0.0,0.0
survey_results_schema.csv,Column,154,community-centres.csv,Geom,27,0,0.0,0.0
community-centres.csv,Geom,27,survey_results_schema.csv,Column,154,0,0.0,0.0
survey_results_schema.csv,Column,154,community-centres.csv,Geo Local Area,18,0,0.0,0.0
community-centres.csv,Geo Local Area,18,survey_results_schema.csv,Column,154,0,0.0,0.0
survey_results_schema.csv,Question,149,community-centres.csv,NAME,27,0,0.0,0.0
community-centres.csv,NAME,27,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Question,149,community-centres.csv,ADDRESS,27,0,0.0,0.0
community-centres.csv,ADDRESS,27,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Question,149,community-centres.csv,URLLINK,26,0,0.0,0.0
community-centres.csv,URLLINK,26,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Question,149,community-centres.csv,Geom,27,0,0.0,0.0
community-centres.csv,Geom,27,survey_results_schema.csv,Question,149,0,0.0,0.0
survey_results_schema.csv,Question,149,community-centres.csv,Geo Local Area,18,0,0.0,0.0
community-centres.csv,Geo Local Area,18,survey_results_schema.csv,Question,149,0,0.0,0.0
population-census-of-botswana-2011.csv,FREQUENCY,1,schools.csv,ADDRESS,160,0,0.0,0.0
schools.csv,ADDRESS,160,population-census-of-botswana-2011.csv,FREQUENCY,1,0,0.0,0.0
population-census-of-botswana-2011.csv,FREQUENCY,1,schools.csv,SCHOOL_CATEGORY,3,0,0.0,0.0
schools.csv,SCHOOL_CATEGORY,3,population-census-of-botswana-2011.csv,FREQUENCY,1,0,0.0,0.0
population-census-of-botswana-2011.csv,FREQUENCY,1,schools.csv,SCHOOL_NAME,194,0,0.0,0.0
schools.csv,SCHOOL_NAME,194,population-census-of-botswana-2011.csv,FREQUENCY,1,0,0.0,0.0
population-census-of-botswana-2011.csv,FREQUENCY,1,schools.csv,Geom,160,0,0.0,0.0
schools.csv,Geom,160,population-census-of-botswana-2011.csv,FREQUENCY,1,0,0.0,0.0
population-census-of-botswana-2011.csv,FREQUENCY,1,schools.csv,Geo Local Area,22,0,0.0,0.0
schools.csv,Geo Local Area,22,population-census-of-botswana-2011.csv,FREQUENCY,1,0,0.0,0.0
population-census-of-botswana-2011.csv,REGION_ID,29,schools.csv,ADDRESS,160,0,0.0,0.0
schools.csv,ADDRESS,160,population-census-of-botswana-2011.csv,REGION_ID,29,0,0.0,0.0
population-census-of-botswana-2011.csv,REGION_ID,29,schools.csv,SCHOOL_CATEGORY,3,0,0.0,0.0
schools.csv,SCHOOL_CATEGORY,3,population-census-of-botswana-2011.csv,REGION_ID,29,0,0.0,0.0
population-census-of-botswana-2011.csv,REGION_ID,29,schools.csv,SCHOOL_NAME,194,0,0.0,0.0
schools.csv,SCHOOL_NAME,194,population-census-of-botswana-2011.csv,REGION_ID,29,0,0.0,0.0
population-census-of-botswana-2011.csv,REGION_ID,29,schools.csv,Geom,160,0,0.0,0.0
schools.csv,Geom,160,population-census-of-botswana-2011.csv,REGION_ID,29,0,0.0,0.0
population-census-of-botswana-2011.csv,REGION_ID,29,schools.csv,Geo Local Area,22,0,0.0,0.0
schools.csv,Geo Local Area,22,population-census-of-botswana-2011.csv,REGION_ID,29,0,0.0,0.0
population-census-of-botswana-2011.csv,REGION_NAME,29,schools.csv,ADDRESS,160,0,0.0,0.0
schools.csv,ADDRESS,160,population-census-of-botswana-2011.csv,REGION_NAME,29,0,0.0,0.0
population-census-of-botswana-2011.csv,REGION_NAME,29,schools.csv,SCHOOL_CATEGORY,3,0,0.0,0.0
schools.csv,SCHOOL_CATEGORY,3,population-census-of-botswana-2011.csv,REGION_NAME,29,0,0.0,0.0
population-census-of-botswana-2011.csv,REGION_NAME,29,schools.csv,SCHOOL_NAME,194,0,0.0,0.0
schools.csv,SCHOOL_NAME,194,population-census-of-botswana-2011.csv,REGION_NAME,29,0,0.0,0.0
population-census-of-botswana-2011.csv,REGION_NAME,29,schools.csv,Geom,160,0,0.0,0.0
schools.csv,Geom,160,population-census-of-botswana-2011.csv,REGION_NAME,29,0,0.0,0.0
population-census-of-botswana-2011.csv,REGION_NAME,29,schools.csv,Geo Local Area,22,0,0.0,0.0
schools.csv,Geo Local Area,22,population-census-of-botswana-2011.csv,REGION_NAME,29,0,0.0,0.0
population-census-of-botswana-2011.csv,REGION_REGIONID,29,schools.csv,ADDRESS,160,0,0.0,0.0
schools.csv,ADDRESS,160,population-census-of-botswana-2011.csv,REGION_REGIONID,29,0,0.0,0.0
population-census-of-botswana-2011.csv,REGION_REGIONID,29,schools.csv,SCHOOL_CATEGORY,3,0,0.0,0.0
schools.csv,SCHOOL_CATEGORY,3,population-census-of-botswana-2011.csv,REGION_REGIONID,29,0,0.0,0.0
population-census-of-botswana-2011.csv,REGION_REGIONID,29,schools.csv,SCHOOL_NAME,194,0,0.0,0.0
schools.csv,SCHOOL_NAME,194,population-census-of-botswana-2011.csv,REGION_REGIONID,29,0,0.0,0.0
population-census-of-botswana-2011.csv,REGION_REGIONID,29,schools.csv,Geom,160,0,0.0,0.0
schools.csv,Geom,160,population-census-of-botswana-2011.csv,REGION_REGIONID,29,0,0.0,0.0
population-census-of-botswana-2011.csv,REGION_REGIONID,29,schools.csv,Geo Local Area,22,0,0.0,0.0
schools.csv,Geo Local Area,22,population-census-of-botswana-2011.csv,REGION_REGIONID,29,0,0.0,0.0
population-census-of-botswana-2011.csv,SEX_ID,3,schools.csv,ADDRESS,160,0,0.0,0.0
schools.csv,ADDRESS,160,population-census-of-botswana-2011.csv,SEX_ID,3,0,0.0,0.0
population-census-of-botswana-2011.csv,SEX_ID,3,schools.csv,SCHOOL_CATEGORY,3,0,0.0,0.0
schools.csv,SCHOOL_CATEGORY,3,population-census-of-botswana-2011.csv,SEX_ID,3,0,0.0,0.0
population-census-of-botswana-2011.csv,SEX_ID,3,schools.csv,SCHOOL_NAME,194,0,0.0,0.0
schools.csv,SCHOOL_NAME,194,population-census-of-botswana-2011.csv,SEX_ID,3,0,0.0,0.0
population-census-of-botswana-2011.csv,SEX_ID,3,schools.csv,Geom,160,0,0.0,0.0
schools.csv,Geom,160,population-census-of-botswana-2011.csv,SEX_ID,3,0,0.0,0.0
population-census-of-botswana-2011.csv,SEX_ID,3,schools.csv,Geo Local Area,22,0,0.0,0.0
schools.csv,Geo Local Area,22,population-census-of-botswana-2011.csv,SEX_ID,3,0,0.0,0.0
population-census-of-botswana-2011.csv,SEX_NAME,3,schools.csv,ADDRESS,160,0,0.0,0.0
schools.csv,ADDRESS,160,population-census-of-botswana-2011.csv,SEX_NAME,3,0,0.0,0.0
population-census-of-botswana-2011.csv,SEX_NAME,3,schools.csv,SCHOOL_CATEGORY,3,0,0.0,0.0
schools.csv,SCHOOL_CATEGORY,3,population-census-of-botswana-2011.csv,SEX_NAME,3,0,0.0,0.0
population-census-of-botswana-2011.csv,SEX_NAME,3,schools.csv,SCHOOL_NAME,194,0,0.0,0.0
schools.csv,SCHOOL_NAME,194,population-census-of-botswana-2011.csv,SEX_NAME,3,0,0.0,0.0
population-census-of-botswana-2011.csv,SEX_NAME,3,schools.csv,Geom,160,0,0.0,0.0
schools.csv,Geom,160,population-census-of-botswana-2011.csv,SEX_NAME,3,0,0.0,0.0
population-census-of-botswana-2011.csv,SEX_NAME,3,schools.csv,Geo Local Area,22,0,0.0,0.0
schools.csv,Geo Local Area,22,population-census-of-botswana-2011.csv,SEX_NAME,3,0,0.0,0.0
population-census-of-botswana-2011.csv,FREQUENCY,1,road-ahead-upcoming-projects.csv,PROJECT,61,0,0.0,0.0
road-ahead-upcoming-projects.csv,PROJECT,61,population-census-of-botswana-2011.csv,FREQUENCY,1,0,0.0,0.0
population-census-of-botswana-2011.csv,FREQUENCY,1,road-ahead-upcoming-projects.csv,STREET,0,0,0.0,0.0
road-ahead-upcoming-projects.csv,STREET,0,population-census-of-botswana-2011.csv,FREQUENCY,1,0,0.0,0.0
population-census-of-botswana-2011.csv,FREQUENCY,1,road-ahead-upcoming-projects.csv,LOCATION,61,0,0.0,0.0
road-ahead-upcoming-projects.csv,LOCATION,61,population-census-of-botswana-2011.csv,FREQUENCY,1,0,0.0,0.0
population-census-of-botswana-2011.csv,FREQUENCY,1,road-ahead-upcoming-projects.csv,COMP_DATE,35,0,0.0,0.0
road-ahead-upcoming-projects.csv,COMP_DATE,35,population-census-of-botswana-2011.csv,FREQUENCY,1,0,0.0,0.0
population-census-of-botswana-2011.csv,FREQUENCY,1,road-ahead-upcoming-projects.csv,URL_LINK,61,0,0.0,0.0
road-ahead-upcoming-projects.csv,URL_LINK,61,population-census-of-botswana-2011.csv,FREQUENCY,1,0,0.0,0.0
population-census-of-botswana-2011.csv,FREQUENCY,1,road-ahead-upcoming-projects.csv,Geom,62,0,0.0,0.0
road-ahead-upcoming-projects.csv,Geom,62,population-census-of-botswana-2011.csv,FREQUENCY,1,0,0.0,0.0
population-census-of-botswana-2011.csv,REGION_ID,29,road-ahead-upcoming-projects.csv,PROJECT,61,0,0.0,0.0
road-ahead-upcoming-projects.csv,PROJECT,61,population-census-of-botswana-2011.csv,REGION_ID,29,0,0.0,0.0
population-census-of-botswana-2011.csv,REGION_ID,29,road-ahead-upcoming-projects.csv,STREET,0,0,0.0,0.0
road-ahead-upcoming-projects.csv,STREET,0,population-census-of-botswana-2011.csv,REGION_ID,29,0,0.0,0.0
population-census-of-botswana-2011.csv,REGION_ID,29,road-ahead-upcoming-projects.csv,LOCATION,61,0,0.0,0.0
road-ahead-upcoming-projects.csv,LOCATION,61,population-census-of-botswana-2011.csv,REGION_ID,29,0,0.0,0.0
population-census-of-botswana-2011.csv,REGION_ID,29,road-ahead-upcoming-projects.csv,COMP_DATE,35,0,0.0,0.0
road-ahead-upcoming-projects.csv,COMP_DATE,35,population-census-of-botswana-2011.csv,REGION_ID,29,0,0.0,0.0
population-census-of-botswana-2011.csv,REGION_ID,29,road-ahead-upcoming-projects.csv,URL_LINK,61,0,0.0,0.0
road-ahead-upcoming-projects.csv,URL_LINK,61,population-census-of-botswana-2011.csv,REGION_ID,29,0,0.0,0.0
population-census-of-botswana-2011.csv,REGION_ID,29,road-ahead-upcoming-projects.csv,Geom,62,0,0.0,0.0
road-ahead-upcoming-projects.csv,Geom,62,population-census-of-botswana-2011.csv,REGION_ID,29,0,0.0,0.0
population-census-of-botswana-2011.csv,REGION_NAME,29,road-ahead-upcoming-projects.csv,PROJECT,61,0,0.0,0.0
road-ahead-upcoming-projects.csv,PROJECT,61,population-census-of-botswana-2011.csv,REGION_NAME,29,0,0.0,0.0
population-census-of-botswana-2011.csv,REGION_NAME,29,road-ahead-upcoming-projects.csv,STREET,0,0,0.0,0.0
road-ahead-upcoming-projects.csv,STREET,0,population-census-of-botswana-2011.csv,REGION_NAME,29,0,0.0,0.0
population-census-of-botswana-2011.csv,REGION_NAME,29,road-ahead-upcoming-projects.csv,LOCATION,61,0,0.0,0.0
road-ahead-upcoming-projects.csv,LOCATION,61,population-census-of-botswana-2011.csv,REGION_NAME,29,0,0.0,0.0
population-census-of-botswana-2011.csv,REGION_NAME,29,road-ahead-upcoming-projects.csv,COMP_DATE,35,0,0.0,0.0
road-ahead-upcoming-projects.csv,COMP_DATE,35,population-census-of-botswana-2011.csv,REGION_NAME,29,0,0.0,0.0
population-census-of-botswana-2011.csv,REGION_NAME,29,road-ahead-upcoming-projects.csv,URL_LINK,61,0,0.0,0.0
road-ahead-upcoming-projects.csv,URL_LINK,61,population-census-of-botswana-2011.csv,REGION_NAME,29,0,0.0,0.0
population-census-of-botswana-2011.csv,REGION_NAME,29,road-ahead-upcoming-projects.csv,Geom,62,0,0.0,0.0
road-ahead-upcoming-projects.csv,Geom,62,population-census-of-botswana-2011.csv,REGION_NAME,29,0,0.0,0.0
population-census-of-botswana-2011.csv,REGION_REGIONID,29,road-ahead-upcoming-projects.csv,PROJECT,61,0,0.0,0.0
road-ahead-upcoming-projects.csv,PROJECT,61,population-census-of-botswana-2011.csv,REGION_REGIONID,29,0,0.0,0.0
population-census-of-botswana-2011.csv,REGION_REGIONID,29,road-ahead-upcoming-projects.csv,STREET,0,0,0.0,0.0
road-ahead-upcoming-projects.csv,STREET,0,population-census-of-botswana-2011.csv,REGION_REGIONID,29,0,0.0,0.0
population-census-of-botswana-2011.csv,REGION_REGIONID,29,road-ahead-upcoming-projects.csv,LOCATION,61,0,0.0,0.0
road-ahead-upcoming-projects.csv,LOCATION,61,population-census-of-botswana-2011.csv,REGION_REGIONID,29,0,0.0,0.0
population-census-of-botswana-2011.csv,REGION_REGIONID,29,road-ahead-upcoming-projects.csv,COMP_DATE,35,0,0.0,0.0
road-ahead-upcoming-projects.csv,COMP_DATE,35,population-census-of-botswana-2011.csv,REGION_REGIONID,29,0,0.0,0.0
