metref_id,met_id,ref_type,ref_id,ref_url
11090,768,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11091,769,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11092,770,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11093,771,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11094,771,PMID,16949544,http://europepmc.org/abstract/MED/16949544
11095,772,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11096,773,PMID,21990013,http://europepmc.org/abstract/MED/21990013
11097,774,PMID,21990013,http://europepmc.org/abstract/MED/21990013
11098,775,PMID,21990013,http://europepmc.org/abstract/MED/21990013
11099,776,PMID,21990013,http://europepmc.org/abstract/MED/21990013
11100,777,PMID,21990013,http://europepmc.org/abstract/MED/21990013
11101,778,PMID,21990013,http://europepmc.org/abstract/MED/21990013
11102,779,PMID,21990013,http://europepmc.org/abstract/MED/21990013
11103,780,PMID,21990013,http://europepmc.org/abstract/MED/21990013
11104,781,PMID,21990013,http://europepmc.org/abstract/MED/21990013
11105,782,PMID,21990013,http://europepmc.org/abstract/MED/21990013
11106,783,PMID,21990013,http://europepmc.org/abstract/MED/21990013
11107,784,PMID,21990013,http://europepmc.org/abstract/MED/21990013
11108,785,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11109,785,PMID,12721102,http://europepmc.org/abstract/MED/12721102
11110,786,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11111,786,PMID,12721102,http://europepmc.org/abstract/MED/12721102
11112,787,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11113,787,PMID,12721102,http://europepmc.org/abstract/MED/12721102
11114,788,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11115,788,PMID,12721102,http://europepmc.org/abstract/MED/12721102
11116,789,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11117,789,PMID,12721102,http://europepmc.org/abstract/MED/12721102
11118,790,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11119,790,PMID,12721102,http://europepmc.org/abstract/MED/12721102
11120,791,PMID,12721102,http://europepmc.org/abstract/MED/12721102
11121,792,PMID,12721102,http://europepmc.org/abstract/MED/12721102
11122,793,PMID,12721102,http://europepmc.org/abstract/MED/12721102
11123,794,PMID,12721102,http://europepmc.org/abstract/MED/12721102
11124,795,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11125,796,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11126,796,FDA,label/2008/050689s016lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/050689s016lbl.pdf
11127,797,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11128,797,FDA,label/2008/050689s016lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/050689s016lbl.pdf
11129,798,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11130,799,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11131,800,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11132,801,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11133,802,PMID,3729200,http://europepmc.org/abstract/MED/3729200
11134,804,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11135,804,PMID,7861023,http://europepmc.org/abstract/MED/7861023
11136,804,FDA,"label/2011/020412s038,020413s030lbl.pdf","http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020412s038,020413s030lbl.pdf"
11137,805,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11138,805,FDA,label/2004/12429s022lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/12429s022lbl.pdf
11139,806,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11140,806,FDA,label/2004/12429s022lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/12429s022lbl.pdf
11141,806,PMID,21323897,http://europepmc.org/abstract/MED/21323897
11142,807,FDA,label/2004/12429s022lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/12429s022lbl.pdf
11143,807,PMID,21323897,http://europepmc.org/abstract/MED/21323897
11144,808,PMID,690998,http://europepmc.org/abstract/MED/690998
11145,809,PMID,690998,http://europepmc.org/abstract/MED/690998
11146,810,PMID,690998,http://europepmc.org/abstract/MED/690998
11147,811,PMID,690998,http://europepmc.org/abstract/MED/690998
11148,812,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11149,812,PMID,1233260,http://europepmc.org/abstract/MED/1233260
11150,813,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11151,813,FDA,label/2012/022108s007lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/022108s007lbl.pdf
11152,813,PMID,24088726,http://europepmc.org/abstract/MED/24088726
11153,815,PMID,15640381,http://europepmc.org/abstract/MED/15640381
11154,816,PMID,15640381,http://europepmc.org/abstract/MED/15640381
11155,817,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11156,817,PMID,15640381,http://europepmc.org/abstract/MED/15640381
11157,817,FDA,label/2010/018731s051lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/018731s051lbl.pdf
11158,818,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11159,818,PMID,15640381,http://europepmc.org/abstract/MED/15640381
11160,818,FDA,label/2010/018731s051lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/018731s051lbl.pdf
11161,819,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11162,820,PMID,15640381,http://europepmc.org/abstract/MED/15640381
11163,821,PMID,15640381,http://europepmc.org/abstract/MED/15640381
11164,822,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11165,823,PMID,23286981,http://europepmc.org/abstract/MED/23286981
11166,824,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11167,824,PMID,23286981,http://europepmc.org/abstract/MED/23286981
11168,824,PMID,2753072,http://europepmc.org/abstract/MED/2753072
11169,825,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11170,825,FDA,label/2012/018874s022lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/018874s022lbl.pdf
11171,826,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11172,826,ISBN,9780071624428,http://www.isbnsearch.org/isbn/9780071624428
11173,826,PMID,8157044,http://europepmc.org/abstract/MED/8157044
11174,826,PMID,10901285,http://europepmc.org/abstract/MED/10901285
11175,826,PMID,9121390,http://europepmc.org/abstract/MED/9121390
11176,827,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11177,827,PMID,8157044,http://europepmc.org/abstract/MED/8157044
11178,827,PMID,9121390,http://europepmc.org/abstract/MED/9121390
11179,827,PMID,10901285,http://europepmc.org/abstract/MED/10901285
11180,828,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11181,828,ISBN,9780071624428,http://www.isbnsearch.org/isbn/9780071624428
11182,828,PMID,8157044,http://europepmc.org/abstract/MED/8157044
11183,828,PMID,10901285,http://europepmc.org/abstract/MED/10901285
11184,828,PMID,9121390,http://europepmc.org/abstract/MED/9121390
11185,829,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11186,829,ISBN,9780071624428,http://www.isbnsearch.org/isbn/9780071624428
11187,829,PMID,8157044,http://europepmc.org/abstract/MED/8157044
11188,829,PMID,10901285,http://europepmc.org/abstract/MED/10901285
11189,829,PMID,9121390,http://europepmc.org/abstract/MED/9121390
11190,830,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11191,830,PMID,8157044,http://europepmc.org/abstract/MED/8157044
11192,830,PMID,9121390,http://europepmc.org/abstract/MED/9121390
11193,830,PMID,10901285,http://europepmc.org/abstract/MED/10901285
11194,831,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11195,831,PMID,8157044,http://europepmc.org/abstract/MED/8157044
11196,831,PMID,9121390,http://europepmc.org/abstract/MED/9121390
11197,831,PMID,10901285,http://europepmc.org/abstract/MED/10901285
11198,832,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11199,832,PMID,15842554,http://europepmc.org/abstract/MED/15842554
11200,833,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11201,833,PMID,15842554,http://europepmc.org/abstract/MED/15842554
11202,834,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11203,834,PMID,15842554,http://europepmc.org/abstract/MED/15842554
11204,835,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11205,835,PMID,15842554,http://europepmc.org/abstract/MED/15842554
11206,836,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11207,836,FDA,label/2014/020822Orig1s046lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/020822Orig1s046lbl.pdf
11208,836,PMID,11226815,http://europepmc.org/abstract/MED/11226815
11209,837,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11210,837,FDA,label/2014/020822Orig1s046lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/020822Orig1s046lbl.pdf
11211,837,PMID,11226815,http://europepmc.org/abstract/MED/11226815
11212,838,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11213,838,FDA,label/2014/020822Orig1s046lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/020822Orig1s046lbl.pdf
11214,838,PMID,11226815,http://europepmc.org/abstract/MED/11226815
11215,839,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11216,839,FDA,label/2014/020822Orig1s046lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/020822Orig1s046lbl.pdf
11217,839,PMID,11226815,http://europepmc.org/abstract/MED/11226815
11218,840,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11219,840,FDA,label/2014/020822Orig1s046lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/020822Orig1s046lbl.pdf
11220,840,PMID,11226815,http://europepmc.org/abstract/MED/11226815
11221,841,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11222,841,FDA,label/2014/020822Orig1s046lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/020822Orig1s046lbl.pdf
11223,841,PMID,11226815,http://europepmc.org/abstract/MED/11226815
11224,842,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11225,842,FDA,label/2014/020822Orig1s046lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/020822Orig1s046lbl.pdf
11226,843,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11227,843,FDA,label/2014/020822Orig1s046lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/020822Orig1s046lbl.pdf
11228,843,PMID,11226815,http://europepmc.org/abstract/MED/11226815
11229,844,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11230,844,FDA,label/2014/020822Orig1s046lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/020822Orig1s046lbl.pdf
11231,844,PMID,11226815,http://europepmc.org/abstract/MED/11226815
11232,845,DOI,10.1016/S0099-5428(08)60089-1,http://doi.org/10.1016/S0099-5428(08)60089-1
11233,846,DOI,10.1016/S0099-5428(08)60089-1,http://doi.org/10.1016/S0099-5428(08)60089-1
11234,847,ISBN,0443051489,http://www.isbnsearch.org/isbn/0443051489
11235,847,DAILYMED,11a68e26-d2e4-48f6-ba0f-9bdd5778f25a#nlm34070-3,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=11a68e26-d2e4-48f6-ba0f-9bdd5778f25a#nlm34070-3
11236,847,PMID,7213529,http://europepmc.org/abstract/MED/7213529
11237,848,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11238,848,ISBN,9780071624428,http://www.isbnsearch.org/isbn/9780071624428
11239,848,FDA,label/2013/050662s053lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/050662s053lbl.pdf
11240,848,PMID,9152603,http://europepmc.org/abstract/MED/9152603
11241,848,PMID,19414584,http://europepmc.org/abstract/MED/19414584
11242,849,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11243,850,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11244,852,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11245,853,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11246,854,PMID,6800648,http://europepmc.org/abstract/MED/6800648
11247,855,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11249,857,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11252,860,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11254,862,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11256,864,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11257,865,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11259,867,FDA,"label/2014/016324s037,017391s016lbl.pdf","http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/016324s037,017391s016lbl.pdf"
11260,867,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11261,867,ISBN,9780071624428,http://www.isbnsearch.org/isbn/9780071624428
11262,868,FDA,"label/2014/016324s037,017391s016lbl.pdf","http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/016324s037,017391s016lbl.pdf"
11263,869,FDA,"label/2014/016324s037,017391s016lbl.pdf","http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/016324s037,017391s016lbl.pdf"
11264,869,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11265,870,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11266,871,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11267,872,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11268,873,FDA,label/2011/020142s021s022lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020142s021s022lbl.pdf
11270,873,PMID,11829203,http://europepmc.org/abstract/MED/11829203
11271,874,FDA,label/2011/020142s021s022lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020142s021s022lbl.pdf
11273,874,PMID,11829203,http://europepmc.org/abstract/MED/11829203
11274,875,FDA,label/2011/020142s021s022lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020142s021s022lbl.pdf
11276,875,PMID,11829203,http://europepmc.org/abstract/MED/11829203
11277,876,FDA,label/2011/020142s021s022lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020142s021s022lbl.pdf
11279,876,PMID,11829203,http://europepmc.org/abstract/MED/11829203
11280,877,FDA,label/2011/020142s021s022lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020142s021s022lbl.pdf
11282,877,PMID,11829203,http://europepmc.org/abstract/MED/11829203
11283,878,FDA,label/2011/020142s021s022lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020142s021s022lbl.pdf
11285,878,PMID,11829203,http://europepmc.org/abstract/MED/11829203
11286,879,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11287,880,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11288,881,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11289,882,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11290,883,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11291,884,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11292,884,FDA,label/2011/021726s008lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/021726s008lbl.pdf
11293,884,PMID,22159869,http://europepmc.org/abstract/MED/22159869
11294,885,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11295,885,PMID,22159869,http://europepmc.org/abstract/MED/22159869
11296,886,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11297,886,PMID,22159869,http://europepmc.org/abstract/MED/22159869
11298,887,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11299,888,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11300,889,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11301,890,FDA,label/2013/021903s008lbl.pd,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/021903s008lbl.pd
11302,890,DOI,10.1016/S0006-2952(97)00143-3,http://doi.org/10.1016/S0006-2952(97)00143-3
11303,891,PMID,17000101,http://europepmc.org/abstract/MED/17000101
11304,891,PMID,8788144,http://europepmc.org/abstract/MED/8788144
11305,891,DOI,10.1016/j.steroids.2003.08.003,http://doi.org/10.1016/j.steroids.2003.08.003
11306,892,DOI,10.1016/j.steroids.2003.08.003,http://doi.org/10.1016/j.steroids.2003.08.003
11307,892,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11308,892,FDA,label/2007/018405s023lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/018405s023lbl.pdf
11309,893,DOI,10.1016/j.steroids.2003.08.003,http://doi.org/10.1016/j.steroids.2003.08.003
11310,893,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11311,893,FDA,label/2007/018405s023lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/018405s023lbl.pdf
11312,894,DOI,10.1016/j.steroids.2003.08.003,http://doi.org/10.1016/j.steroids.2003.08.003
11313,894,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11314,894,FDA,label/2007/018405s023lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/018405s023lbl.pdf
11315,895,PMID,17000101,http://europepmc.org/abstract/MED/17000101
11316,895,PMID,8788144,http://europepmc.org/abstract/MED/8788144
11317,895,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11318,896,DOI,10.1016/j.steroids.2003.08.003,http://doi.org/10.1016/j.steroids.2003.08.003
11319,897,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11320,898,FDA,label/2007/018405s023lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/018405s023lbl.pdf
11321,899,PMID,17000101,http://europepmc.org/abstract/MED/17000101
11322,899,PMID,8788144,http://europepmc.org/abstract/MED/8788144
11323,899,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11324,900,DOI,10.1016/j.steroids.2003.08.003,http://doi.org/10.1016/j.steroids.2003.08.003
11325,900,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11326,900,FDA,label/2007/018405s023lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/018405s023lbl.pdf
11327,901,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11328,901,PMID,17000101,http://europepmc.org/abstract/MED/17000101
11329,901,PMID,8788144,http://europepmc.org/abstract/MED/8788144
11330,901,DOI,10.1016/j.steroids.2003.08.003,http://doi.org/10.1016/j.steroids.2003.08.003
11331,902,DOI,10.1016/j.steroids.2003.08.003,http://doi.org/10.1016/j.steroids.2003.08.003
11332,902,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11333,902,FDA,label/2007/018405s023lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/018405s023lbl.pdf
11334,903,PMID,17000101,http://europepmc.org/abstract/MED/17000101
11335,904,PMID,9010634,http://europepmc.org/abstract/MED/9010634
11336,904,ISBN,9780071624428,http://www.isbnsearch.org/isbn/9780071624428
11337,904,DOI,10.1002/hup.403,http://doi.org/10.1002/hup.403
11338,905,DOI,10.1002/hup.403,http://doi.org/10.1002/hup.403
11339,906,FDA,"label/2013/020592s063,021086s041lbl.pdf","http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/020592s063,021086s041lbl.pdf"
11340,906,DOI,10.1002/hup.403,http://doi.org/10.1002/hup.403
11341,906,PMID,20540690,http://europepmc.org/abstract/MED/20540690
11342,906,PMID,9010634,http://europepmc.org/abstract/MED/9010634
11343,907,PMID,9010634,http://europepmc.org/abstract/MED/9010634
11344,908,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11345,908,PMID,122676,http://europepmc.org/abstract/MED/122676
11346,909,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11347,909,FDA,label/2007/011909s038lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/011909s038lbl.pdf
11348,909,PMID,10319194,http://europepmc.org/abstract/MED/10319194
11349,909,PMID,14697896,http://europepmc.org/abstract/MED/14697896
11350,909,DOI,10.1016/0278-5846(89)90128-0,http://doi.org/10.1016/0278-5846(89)90128-0
11351,910,PMID,10319194,http://europepmc.org/abstract/MED/10319194
11352,910,DOI,10.1016/0278-5846(89)90128-0,http://doi.org/10.1016/0278-5846(89)90128-0
11353,910,PMID,14697896,http://europepmc.org/abstract/MED/14697896
11354,911,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11355,911,FDA,label/2007/011909s038lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/011909s038lbl.pdf
11356,911,PMID,10319194,http://europepmc.org/abstract/MED/10319194
11357,911,PMID,14697896,http://europepmc.org/abstract/MED/14697896
11358,911,DOI,10.1016/0278-5846(89)90128-0,http://doi.org/10.1016/0278-5846(89)90128-0
11359,912,ISBN,9780071624428,http://www.isbnsearch.org/isbn/9780071624428
11360,912,PMID,12458929,http://europepmc.org/abstract/MED/12458929
11361,912,PMID,8613951,http://europepmc.org/abstract/MED/8613951
11362,912,PMID,9616191,http://europepmc.org/abstract/MED/9616191
11363,912,PMID,9107549,http://europepmc.org/abstract/MED/9107549
11364,913,PMID,9107549,http://europepmc.org/abstract/MED/9107549
11365,914,ISBN,9780071624428,http://www.isbnsearch.org/isbn/9780071624428
11366,914,FDA,label/2013/020659s058_022417s010lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/020659s058_022417s010lbl.pdf
11367,914,PMID,8613951,http://europepmc.org/abstract/MED/8613951
11368,914,PMID,9616191,http://europepmc.org/abstract/MED/9616191
11369,914,PMID,9107549,http://europepmc.org/abstract/MED/9107549
11370,915,ISBN,9780071624428,http://www.isbnsearch.org/isbn/9780071624428
11371,915,FDA,label/2013/020659s058_022417s010lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/020659s058_022417s010lbl.pdf
11372,915,PMID,8613951,http://europepmc.org/abstract/MED/8613951
11373,915,PMID,9616191,http://europepmc.org/abstract/MED/9616191
11374,915,PMID,9107549,http://europepmc.org/abstract/MED/9107549
11375,916,ISBN,9780071624428,http://www.isbnsearch.org/isbn/9780071624428
11376,916,FDA,label/2013/020659s058_022417s010lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/020659s058_022417s010lbl.pdf
11377,916,PMID,8613951,http://europepmc.org/abstract/MED/8613951
11378,916,PMID,9616191,http://europepmc.org/abstract/MED/9616191
11379,916,PMID,9107549,http://europepmc.org/abstract/MED/9107549
11380,917,PMID,9107549,http://europepmc.org/abstract/MED/9107549
11381,918,ISBN,9780071624428,http://www.isbnsearch.org/isbn/9780071624428
11382,918,PMID,12458929,http://europepmc.org/abstract/MED/12458929
11383,918,PMID,9616191,http://europepmc.org/abstract/MED/9616191
11384,919,ISBN,9780071624428,http://www.isbnsearch.org/isbn/9780071624428
11385,919,PMID,12458929,http://europepmc.org/abstract/MED/12458929
11386,919,PMID,9616191,http://europepmc.org/abstract/MED/9616191
11387,920,FDA,"label/2013/021083s053,021110s067lbl.pdf","http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/021083s053,021110s067lbl.pdf"
11388,920,PMID,9618413,http://europepmc.org/abstract/MED/9618413
11389,920,PMID,8937863,http://europepmc.org/abstract/MED/8937863
11390,921,FDA,"label/2013/021083s053,021110s067lbl.pdf","http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/021083s053,021110s067lbl.pdf"
11391,921,PMID,9618413,http://europepmc.org/abstract/MED/9618413
11392,921,PMID,8937863,http://europepmc.org/abstract/MED/8937863
11393,922,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11394,922,FDA,label/2013/012151s071lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/012151s071lbl.pdf
11395,923,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11396,923,FDA,label/2013/012151s071lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/012151s071lbl.pdf
11397,924,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11398,924,FDA,label/2013/012151s071lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/012151s071lbl.pdf
11399,925,FDA,label/2013/012151s071lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/012151s071lbl.pdf
11400,925,ISBN,9780071624428,http://www.isbnsearch.org/isbn/9780071624428
11401,925,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11402,926,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11403,927,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11404,928,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11405,928,FDA,label/2014/022377s002s004lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/022377s002s004lbl.pdf
11406,929,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11407,929,FDA,label/2014/022377s002s004lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/022377s002s004lbl.pdf
11408,930,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11409,930,PMID,9270821,http://europepmc.org/abstract/MED/9270821
11410,930,PMID,17965516,http://europepmc.org/abstract/MED/17965516
11411,931,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11412,931,PMID,9270821,http://europepmc.org/abstract/MED/9270821
11413,931,PMID,17965516,http://europepmc.org/abstract/MED/17965516
11414,932,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11415,932,FDA,label/2014/204096s002lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/204096s002lbl.pdf
11416,932,PMID,23278282,http://europepmc.org/abstract/MED/23278282
11417,932,PMID,17965516,http://europepmc.org/abstract/MED/17965516
11418,932,PMID,9270821,http://europepmc.org/abstract/MED/9270821
11419,933,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11420,933,PMID,23278282,http://europepmc.org/abstract/MED/23278282
11421,933,PMID,9270821,http://europepmc.org/abstract/MED/9270821
11422,933,PMID,17965516,http://europepmc.org/abstract/MED/17965516
11423,934,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11424,934,PMID,23278282,http://europepmc.org/abstract/MED/23278282
11425,934,PMID,9270821,http://europepmc.org/abstract/MED/9270821
11426,934,PMID,17965516,http://europepmc.org/abstract/MED/17965516
11427,935,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11428,935,PMID,23278282,http://europepmc.org/abstract/MED/23278282
11429,935,PMID,9270821,http://europepmc.org/abstract/MED/9270821
11430,935,PMID,17965516,http://europepmc.org/abstract/MED/17965516
11431,936,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11432,936,PMID,16272405,http://europepmc.org/abstract/MED/16272405
11433,937,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11434,937,PMID,16272405,http://europepmc.org/abstract/MED/16272405
11435,938,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
11436,939,ISBN,0443051488,http://www.isbnsearch.org/isbn/0443051488
