activity_id,assay_id,doc_id,record_id,molregno,standard_relation,standard_value,standard_units,standard_flag,standard_type,activity_comment,data_validity_comment,potential_duplicate,pchembl_value,bao_endpoint,uo_units,qudt_units,toid,upper_value,standard_upper_value,src_id,type,relation,value,units,text_value,standard_text_value
32372,98007,12221,323983,274541,=,544.000000000000000000000000000000,nM,1,IC50,,,0,6.26,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,544.000000000000000000000000000000,nM,,
32373,98006,12221,323983,274541,=,554.000000000000000000000000000000,nM,1,IC50,,,0,6.26,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,554.000000000000000000000000000000,nM,,
32374,218484,12221,323983,274541,>,25000.000000000000000000000000000000,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,25000.000000000000000000000000000000,nM,,
32375,225064,12221,323983,274541,=,1380.000000000000000000000000000000,,0,Average,,,0,,BAO_0000179,,,,,,1,Average,=,1380.000000000000000000000000000000,,,
32376,230167,12221,323983,274541,>,20.000000000000000000000000000000,,0,Toxicity ratio,,,0,,BAO_0000179,,,,,,1,Toxicity ratio,>,20.000000000000000000000000000000,,,
32377,177756,11845,79130,551111,=,218.000000000000000000000000000000,nM,1,IC50,,,0,6.66,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,218.000000000000000000000000000000,nM,,
32378,155833,12041,208583,677019,=,5.140000000000000000000000000000,nM,1,IC50,,,0,8.29,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,5.140000000000000000000000000000,nM,,
32379,18212,12041,208583,677019,>,10000.000000000000000000000000000000,ug.mL-1,1,Solubility,,,0,,BAO_0002135,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,S,>,10.000000000000000000000000000000,mg ml-1,,
32380,155502,12041,208583,677019,=,0.160000000000000000000000000000,nM,1,IC50,,,0,9.80,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.160000000000000000000000000000,nM,,
32381,155504,12041,208583,677019,=,0.040000000000000000000000000000,nM,1,IC50,,,0,10.40,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.040000000000000000000000000000,nM,,
32382,12578,12041,208583,677019,=,38.800000000000000000000000000000,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,38.800000000000000000000000000000,%,,
32383,21126,12041,208583,677019,=,2.867000000000000000000000000000,hr,1,T1/2,,,0,,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,,,,1,T1/2,=,172.000000000000000000000000000000,min,,
32384,18212,12041,208579,181824,<,1000.000000000000000000000000000000,ug.mL-1,1,Solubility,,,0,,BAO_0002135,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,S,<,1.000000000000000000000000000000,mg ml-1,,
32385,155502,12041,208579,181824,=,0.410000000000000000000000000000,nM,1,IC50,,,0,9.39,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.410000000000000000000000000000,nM,,
32386,18212,12041,208561,676996,=,5000.000000000000000000000000000000,ug.mL-1,1,Solubility,,,0,,BAO_0002135,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,S,=,5.000000000000000000000000000000,mg ml-1,,
32387,155502,12041,208561,676996,=,5.330000000000000000000000000000,nM,1,IC50,,,0,8.27,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,5.330000000000000000000000000000,nM,,
32388,164922,12258,160,166,=,140.000000000000000000000000000000,nM,1,IC50,,,0,6.85,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.140000000000000000000000000000,uM,,
32389,198045,12268,23458,21444,=,1.400000000000000000000000000000,nM,1,IC50,,,0,8.85,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,1.400000000000000000000000000000,nM,,
32390,2165,12268,23458,21444,>,100.000000000000000000000000000000,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,100.000000000000000000000000000000,nM,,
32391,216962,12268,23458,21444,=,8.000000000000000000000000000000,nM,1,IC50,,,0,8.10,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,8.000000000000000000000000000000,nM,,
32392,58560,12268,23458,21444,>,100.000000000000000000000000000000,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,100.000000000000000000000000000000,nM,,
32393,198045,12268,23446,22410,=,35.000000000000000000000000000000,nM,1,IC50,,,0,7.46,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,35.000000000000000000000000000000,nM,,
32394,2165,12268,23446,22410,=,100.000000000000000000000000000000,nM,1,IC50,,,0,7.00,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,100.000000000000000000000000000000,nM,,
32395,216962,12268,23446,22410,>,100.000000000000000000000000000000,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,100.000000000000000000000000000000,nM,,
32396,58560,12268,23446,22410,>,100.000000000000000000000000000000,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,100.000000000000000000000000000000,nM,,
32397,157907,12760,341184,286109,=,230.000000000000000000000000000000,nM,1,IC50,,,0,6.64,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.230000000000000000000000000000,uM,,
32398,157907,12760,341178,289141,=,12.000000000000000000000000000000,nM,1,IC50,,,0,7.92,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.012000000000000000000000000000,uM,,
32399,157914,12760,341208,286758,=,35.000000000000000000000000000000,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,35.000000000000000000000000000000,%,,
32400,157907,12760,341217,286699,=,5.000000000000000000000000000000,nM,1,IC50,,,0,8.30,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.005000000000000000000000000000,uM,,
32401,141647,11788,19,1798409,=,199.530000000000000000000000000000,nM,1,Kd,,,0,6.70,BAO_0000034,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pA2,=,6.700000000000000000000000000000,,,
32402,141640,11788,19,1798409,,,,0,pA2,Not Active,,0,,BAO_0003038,,,,,,1,pA2,,,,,
32403,141652,11788,19,1798409,=,12589.250000000000000000000000000000,nM,1,Kd,,,0,4.90,BAO_0000034,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pA2,=,4.900000000000000000000000000000,,,
32404,852,12304,4385,4149,=,1.100000000000000000000000000000,nM,1,IC50,,,1,8.96,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,1.100000000000000000000000000000,nM,,
32405,223060,12662,266251,229536,=,28000.000000000000000000000000000000,nM,1,Ki,,,0,4.55,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,28.000000000000000000000000000000,uM,,
32406,226946,12702,288700,245916,=,18.000000000000000000000000000000,,0,Ratio,,,0,,BAO_0000179,,,,,,1,Ratio,=,18.000000000000000000000000000000,,,
32407,61853,12794,31154,29395,=,5.340000000000000000000000000000,nM,1,IC50,,,1,8.27,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,5.340000000000000000000000000000,nM,,
32408,201980,12794,31154,29395,=,20.900000000000000000000000000000,nM,1,Ki,,,0,7.68,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,20.900000000000000000000000000000,nM,,
32409,144598,12702,288715,296173,>,1000.000000000000000000000000000000,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,1000.000000000000000000000000000000,nM,,
32410,144598,12702,288709,1384274,=,1800.000000000000000000000000000000,nM,1,IC50,,,0,5.75,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,1800.000000000000000000000000000000,nM,,
32411,31475,12382,111569,100413,,,,0,Inhibition,Not Active,,0,,BAO_0000376,,,,,,1,Inhibition,,,%,,
32412,184195,12382,111569,100413,,,,0,Inhibition,Not Active,,0,,BAO_0000376,,,,,,1,Inhibition,,,%,,
32413,184391,12382,111569,100413,,,,0,Inhibition,Not Active,,0,,BAO_0000376,,,,,,1,Inhibition,,,%,,
32414,31473,12382,111564,100457,=,80.000000000000000000000000000000,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,80.000000000000000000000000000000,%,,
32415,184037,12382,111564,100457,,,,0,Inhibition,Not Active,,0,,BAO_0000376,,,,,,1,Inhibition,,,%,,
32416,184228,12382,111564,100457,,,,0,Inhibition,Not Active,,0,,BAO_0000376,,,,,,1,Inhibition,,,%,,
32417,31475,12382,111554,100109,,,,0,Inhibition,Not Active,,0,,BAO_0000376,,,,,,1,Inhibition,,,%,,
32418,184386,12382,111554,100109,,,,0,Inhibition,Not Active,,0,,BAO_0000376,,,,,,1,Inhibition,,,%,,
32419,28648,12384,112841,100841,=,97.300000000000000000000000000000,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,97.300000000000000000000000000000,%,,
32420,28505,12384,112841,100841,=,15.000000000000000000000000000000,nM,1,IC50,,,0,7.82,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,15.000000000000000000000000000000,nM,,
32421,203086,12466,174644,153776,=,0.012500000000000000000000000000,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.012500000000000000000000000000,ug ml-1,,
32422,203085,12466,174644,153776,=,0.006000000000000000000000000000,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.006000000000000000000000000000,ug ml-1,,
32423,203496,12466,174644,153776,=,0.025000000000000000000000000000,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.025000000000000000000000000000,ug ml-1,,
32424,64380,12466,174644,153776,=,0.050000000000000000000000000000,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.050000000000000000000000000000,ug ml-1,,
32425,120155,12466,174644,153776,=,0.100000000000000000000000000000,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.100000000000000000000000000000,ug ml-1,,
32426,67743,12466,174644,153776,=,0.100000000000000000000000000000,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.100000000000000000000000000000,ug ml-1,,
32427,67635,12466,174644,153776,=,0.100000000000000000000000000000,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.100000000000000000000000000000,ug ml-1,,
32428,93424,12466,174644,153776,=,0.200000000000000000000000000000,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.200000000000000000000000000000,ug ml-1,,
32429,161978,12466,174644,153776,=,0.780000000000000000000000000000,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.780000000000000000000000000000,ug ml-1,,
32430,161977,12466,174644,153776,=,0.780000000000000000000000000000,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.780000000000000000000000000000,ug ml-1,,
32431,128237,12466,174644,153776,=,1.900000000000000000000000000000,mg.kg-1,1,ED50,,,0,,BAO_0003036,UO_0000308,,,,,1,ED50,=,1.900000000000000000000000000000,mg kg-1,,
32432,203454,12466,174644,153776,<=,0.006000000000000000000000000000,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,<=,0.006000000000000000000000000000,ug ml-1,,
32433,203923,12466,174644,153776,=,0.200000000000000000000000000000,ug.mL-1,1,MIC50,,,0,,BAO_0003035,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC50,=,0.200000000000000000000000000000,ug ml-1,,
32434,204075,12466,174644,153776,=,0.200000000000000000000000000000,ug.mL-1,1,MIC90,,,0,,BAO_0000179,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC90,=,0.200000000000000000000000000000,ug ml-1,,
32435,61415,13346,63896,57733,=,170.000000000000000000000000000000,nM,1,IC50,,,0,6.77,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,170.000000000000000000000000000000,nM,,
32436,845,13346,63896,57733,=,54.000000000000000000000000000000,nM,1,IC50,,,0,7.27,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,54.000000000000000000000000000000,nM,,
32437,1915,13346,63896,57733,=,5.400000000000000000000000000000,nM,1,IC50,,,0,8.27,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,5.400000000000000000000000000000,nM,,
32438,109898,13346,63896,57733,>,25.000000000000000000000000000000,mg.kg-1,1,ED50,,,0,,BAO_0003036,UO_0000308,,,,,1,ED50,>,25.000000000000000000000000000000,mg kg-1,,
32439,61415,13346,63905,57879,=,9.200000000000000000000000000000,nM,1,IC50,,,0,8.04,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,9.200000000000000000000000000000,nM,,
32440,845,13346,63905,57879,=,0.760000000000000000000000000000,nM,1,IC50,,,0,9.12,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.760000000000000000000000000000,nM,,
32441,1915,13346,63905,57879,=,0.690000000000000000000000000000,nM,1,IC50,,,0,9.16,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.690000000000000000000000000000,nM,,
32442,109898,13346,63905,57879,=,11.200000000000000000000000000000,mg.kg-1,1,ED50,,,0,,BAO_0003036,UO_0000308,,,,,1,ED50,=,11.200000000000000000000000000000,mg kg-1,,
32443,37217,13399,118202,23470,=,0.599800000000000000000000000000,nM,1,IC50,,,0,9.22,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Log 1/IC50(nM),=,0.222000000000000000000000000000,,,
32444,37217,13399,118348,83727,=,1698.240000000000000000000000000000,nM,1,IC50,,,0,5.77,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Log 1/IC50(nM),=,-3.230000000000000000000000000000,,,
32445,22716,13399,118223,99673,=,8.460000000000000000000000000000,,0,pKa,,,0,,BAO_0002131,,,,,,1,pKa,=,8.460000000000000000000000000000,,,
32446,157732,13400,120568,107961,=,8.500000000000000000000000000000,nM,1,Ki,,,0,8.07,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,8.500000000000000000000000000000,nM,,
32447,101419,13400,120568,107961,=,1400.000000000000000000000000000000,nM,1,IC90,,,0,,BAO_0002144,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC90,=,1400.000000000000000000000000000000,nM,,
32448,228147,13400,120568,107961,=,165.000000000000000000000000000000,,0,Ratio,,,0,,BAO_0000179,,,,,,1,Ratio,=,165.000000000000000000000000000000,,,
32449,48198,13399,118339,419443,=,7.881000000000000000000000000000,,0,Log 1/K,,,0,,BAO_0000179,,,,,,1,Log 1/K,=,7.881000000000000000000000000000,,,
32450,210237,13399,118339,419443,=,7.204000000000000000000000000000,,0,Log 1/K,,,0,,BAO_0000179,,,,,,1,Log 1/K,=,7.204000000000000000000000000000,,,
32451,48198,13399,118338,34933,=,5.920000000000000000000000000000,,0,Log 1/K,,,0,,BAO_0000179,,,,,,1,Log 1/K,=,5.920000000000000000000000000000,,,
32452,210237,13399,118338,34933,=,9.740000000000000000000000000000,,0,Log 1/K,,,0,,BAO_0000179,,,,,,1,Log 1/K,=,9.740000000000000000000000000000,,,
32453,217080,13437,152734,135997,=,330.000000000000000000000000000000,nM,1,Ki,,,0,6.48,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,0.330000000000000000000000000000,uM,,
32454,217078,13437,152725,98780,=,30500.000000000000000000000000000000,nM,1,IC50,,,0,4.52,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,30.500000000000000000000000000000,uM,,
32455,217080,13437,152725,98780,=,32100.000000000000000000000000000000,nM,1,Ki,,,0,4.49,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,32.100000000000000000000000000000,uM,,
32456,159313,13509,205360,179623,=,42.000000000000000000000000000000,nM,1,IC50,,,0,7.38,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,42.000000000000000000000000000000,nM,,
32457,159152,13509,205360,179623,=,0.049000000000000000000000000000,uM,0,ED50,,Non standard unit for type,0,,BAO_0003036,UO_0000064,http://www.openphacts.org/units/Micromolar,,,,1,ED50,=,0.049000000000000000000000000000,uM,,
32458,159157,13509,205360,179623,=,1.000000000000000000000000000000,uM,0,ED90,,,0,,BAO_0000179,UO_0000064,http://www.openphacts.org/units/Micromolar,,,,1,ED90,=,1.000000000000000000000000000000,uM,,
32459,159313,13509,205363,179362,>,1000.000000000000000000000000000000,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,1000.000000000000000000000000000000,nM,,
32460,159153,13509,205363,179362,,,,0,ED50,Not Determined,,0,,BAO_0003036,,,,,,1,ED50,,,uM,,
32461,159158,13509,205363,179362,,,,0,ED90,Not Determined,,0,,BAO_0000179,,,,,,1,ED90,,,uM,,
32462,156183,13558,230574,199777,=,8.000000000000000000000000000000,nM,1,IC50,,,0,8.10,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.008000000000000000000000000000,uM,,
32463,156184,13558,230574,199777,=,1.400000000000000000000000000000,nM,1,IC50,,,0,8.85,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.001400000000000000000000000000,uM,,
32464,52873,13695,274384,235647,>,100000.000000000000000000000000000000,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,100000.000000000000000000000000000000,nM,,
32465,52874,13695,274384,235647,>,100000.000000000000000000000000000000,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,100000.000000000000000000000000000000,nM,,
32466,135681,13695,274384,235647,=,10.000000000000000000000000000000,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,10.000000000000000000000000000000,%,,
32467,191710,13695,274384,235647,=,23.000000000000000000000000000000,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,23.000000000000000000000000000000,%,,
32468,52873,13695,274378,235493,=,37200.000000000000000000000000000000,nM,1,IC50,,,0,4.43,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,37200.000000000000000000000000000000,nM,,
32469,52874,13695,274378,235493,=,4570.000000000000000000000000000000,nM,1,IC50,,,0,5.34,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,4570.000000000000000000000000000000,nM,,
32470,135679,13695,274378,235493,=,36.000000000000000000000000000000,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,36.000000000000000000000000000000,%,,
32471,191705,13695,274378,235493,=,3.000000000000000000000000000000,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,3.000000000000000000000000000000,%,,
32472,52873,13695,274352,235086,=,8910.000000000000000000000000000000,nM,1,IC50,,,0,5.05,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,8910.000000000000000000000000000000,nM,,
32473,52874,13695,274352,235086,=,11700.000000000000000000000000000000,nM,1,IC50,,,0,4.93,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,11700.000000000000000000000000000000,nM,,
32474,135681,13695,274352,235086,=,22.000000000000000000000000000000,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,22.000000000000000000000000000000,%,,
32475,191710,13695,274352,235086,=,17.000000000000000000000000000000,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,17.000000000000000000000000000000,%,,
32476,99427,13854,47092,43520,=,0E-30,,0,No. deaths/treated,,,0,,BAO_0000179,,,,,,1,No. deaths/treated,=,0E-30,,,
32477,99417,13854,47092,43520,=,87.000000000000000000000000000000,%,0,T/C,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,T/C,=,87.000000000000000000000000000000,%,,
32478,99439,13854,47092,43520,=,182.000000000000000000000000000000,%,0,T/C,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,T/C,=,182.000000000000000000000000000000,%,,
32479,59302,12891,114282,103473,=,354813.390000000000000000000000000000,nM,1,IC50,,Outside typical range,1,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,-Log IC50,=,3.450000000000000000000000000000,,,
32480,156131,12917,134429,120859,=,4.250000000000000000000000000000,nM,1,IC50,,,0,8.37,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,4.250000000000000000000000000000,nM,,
32481,49513,12942,156579,140132,=,2270.000000000000000000000000000000,nM,1,Ki,,,1,5.64,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,2.270000000000000000000000000000,uM,,
32482,205626,12942,156579,140132,=,43.000000000000000000000000000000,nM,1,Ki,,,1,7.37,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,0.043000000000000000000000000000,uM,,
32483,49517,12942,156579,140132,<,1.000000000000000000000000000000,nM,1,Ki,,,1,,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,<,0.001000000000000000000000000000,uM,,
32484,49513,12942,156591,139781,=,80.000000000000000000000000000000,nM,1,Ki,,,0,7.10,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,0.080000000000000000000000000000,uM,,
32485,205626,12942,156591,139781,=,6.000000000000000000000000000000,nM,1,Ki,,,0,8.22,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,0.006000000000000000000000000000,uM,,
32486,75926,12988,190460,167284,>,100.000000000000000000000000000000,ug ml-1,0,C50,,,0,,BAO_0000179,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,C50,>,100.000000000000000000000000000000,ug ml-1,,
32487,1517,13116,250193,215478,=,3.162000000000000000000000000000,nM,1,Ki,,,0,8.50,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Log Ki,=,-8.500000000000000000000000000000,,,
32488,1819,13116,250193,215478,=,794.330000000000000000000000000000,nM,1,Ki,,,0,6.10,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pKi,=,6.100000000000000000000000000000,,,
32489,179889,13116,250193,215478,=,1.410000000000000000000000000000,mg.kg-1,1,ID50,,,0,,BAO_0000179,UO_0000308,,,,,1,ID50,=,1.410000000000000000000000000000,mg kg-1,,
32490,182124,13116,250193,215478,>,40.000000000000000000000000000000,mg kg-1,0,MED,,,0,,BAO_0000179,UO_0000308,,,,,1,MED,>,40.000000000000000000000000000000,mg kg-1,,
32491,182125,13116,250193,215478,=,1.250000000000000000000000000000,mg kg-1,0,MED,,,0,,BAO_0000179,UO_0000308,,,,,1,MED,=,1.250000000000000000000000000000,mg kg-1,,
32492,183011,13116,250193,215478,=,4.000000000000000000000000000000,%,0,Max effect,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Max effect,=,4.000000000000000000000000000000,%,,
32493,183012,13116,250193,215478,=,96.000000000000000000000000000000,%,0,Max effect,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Max effect,=,96.000000000000000000000000000000,%,,
32494,227407,13116,250193,215478,>,32.000000000000000000000000000000,,0,Ratio,,,0,,BAO_0000179,,,,,,1,Ratio,>,32.000000000000000000000000000000,,,
32495,33712,13116,250193,215478,=,1.250000000000000000000000000000,mg.kg-1,1,ED50,,,0,,BAO_0003036,UO_0000308,,,,,1,ED50,=,1.250000000000000000000000000000,mg kg-1,,
32496,61772,13116,250193,215478,>,40.000000000000000000000000000000,mg.kg-1,1,ID50,,,0,,BAO_0000179,UO_0000308,,,,,1,ID50,>,40.000000000000000000000000000000,mg kg-1,,
32497,209245,13124,254097,219299,=,8000.000000000000000000000000000000,nM,1,EC50,,,0,5.10,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,8.000000000000000000000000000000,uM,,
32498,209245,13124,254108,187899,=,1000.000000000000000000000000000000,nM,1,EC50,,,0,6.00,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,1.000000000000000000000000000000,uM,,
32499,209245,13124,254104,219865,>,800000.000000000000000000000000000000,nM,1,EC50,,Outside typical range,0,,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,>,800.000000000000000000000000000000,uM,,
32500,209245,13124,254118,219632,=,800.000000000000000000000000000000,nM,1,EC50,,,0,6.10,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,0.800000000000000000000000000000,uM,,
32501,209245,13124,254114,219724,=,70000.000000000000000000000000000000,nM,1,EC50,,,0,4.16,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,70.000000000000000000000000000000,uM,,
32502,209245,13124,254150,219100,=,800000.000000000000000000000000000000,nM,1,EC50,,Outside typical range,0,,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,800.000000000000000000000000000000,uM,,
