ArtistID;FirstName;LastName;ArtistURL;Biography;Country;Photo;PhotoCredit;Website
515;I;Heart;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=515;;Canada;;;
518;O;Zhang;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=518;A graduate of Royal College of Art in London and Central Academy of Art in Beijing, she moved to New York in 2004. O Zhang was the recipient of the Rockefeller Foundation Bellagio Center Artist Fellowship (NY), Wilson Centre for Photography Fellowship and Fuji Film Awards (London), and winner of RCA Photography Graduate Award (London).;;;;http://web.mac.com/zhang_o/Site/O_Zhang_index.html
535;Christian;Rebecchi;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=535;;Switzerland;;;
536;Pablo;Togni;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=536;;Switzerland;;;
541;Alan;Syliboy;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=541;Alan Syliboy was born and raised in Truro, Nova Scotia. Living in the Millbrook First Nations community, he journeys through his life with a demeanor of strength, Alan has built an ever growing list of accomplishments throughout his lifetime, although many people are most familiar with his beautiful and unique works of art that captivate and inspire us.;Canada;;;http://www.alansyliboy.ca/
544;Nelson;Garcia;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=544;;Canada;;;
545;Peter;Morin;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=545;Peter Morin is a Tahltan Nation artist, curator and writer. Morin's practiced-based research investigates the impact between indigenous culturally-based practices and western settler colonialism.;;;;
550;Ilya;Viryachev;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=550;;Canada;;;
562;Chris;Doray;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=562;;;;;
568;Sharifah;Marsden;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=568;;;;;
606;Krista;Point;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=606;Krista Point is a member of the Musqueam Nation and is a Coast Salish weaver. She is inspired by the way her ancestors wove their blankets and the beautiful technique they had nearly a century ago. Point teaches at the Musqueam Adult Learning Centre where they learn to split, spin, and dye wool as well as weave.Point's style of weaving and her designs have been greatly influenced by traditional Coast Salish designs (cedar baskets, books, weavings, etc.). She uses the old stories from First Nations people and incorporate them into her weavings. By taking the traditional designs from her culture, she transforms them into her own designs.;Canada;;;
595;Rebecca;Belmore;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=595;Belmore is a multi-disciplinary artist whose works are rooted in the political and social realities of Indigenous communities, making evocative connections between bodies, land, and language.;Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=595&ImageId=1559;;https://www.rebeccabelmore.com
599;Pete;Ryan;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=599;;;;;http://www.pete-ryan.ca
614;;IE Creative;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=614;;Canada;;;
615;Barry;Cogswell;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=615;;Canada;;;https://barrycogswell.com
617;Deanna;Bowen;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=617;"Deanna Bowen is a Toronto-based artist whose auto-ethnographic practice examines race, migration, historical writing and authorship. Bowen make use of a repertoire of artistic gestures in order to define the Black body and trace its presence and movement in place and time. In recent years, her work has involved rigorous examination of my family lineage and their connections to the Black Prairie pioneers of Alberta and Saskatchewan, the Creek Negroes and All-Black towns of Oklahoma, the extended Kentucky/Kansas Exoduster migrations and the Ku Klux Klan.The artistic products of her research were presented at the Contemporary Art Gallery, Western Front, Gallery 44 Centre for Contemporary Photography, the Banff Centre for Arts and Creativity; Mercer Union, a centre for Contemporary Art; and the Kitchener Waterloo Art Gallery. In 2018 her solo exhibition ""ON TRIAL The Long Doorway"" was awarded the Ontario Association of Art Galleries’ Monographic Exhibition of the Year (Budget over $20,000) award. Deanna has also received numerous awards in support of her practice including a 2018 Canada Council Concept/Realization Grant, a 2017 New Chapter Grant; Ontario Arts Council Media Arts Grant, 2016 John Simon Guggenheim Memorial Foundation Fellowship, and the 2014 William H. Johnson Prize.";Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=617&ImageId=1471;;https://www.deannabowen.ca
619;Damian;John;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=619;;;;;
620;Dawn;Lo;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=620;;;;;
622;Shuren Arthur;Cheng;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=622;;;;;
624;Ronnie Dean;Harris (Ostwelve);https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=624;;;;;
631;Erwin;Wurm;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=631;"""Austrian-born Erwin Wurm came to prominence with his One Minute Sculptures, a project that he began in the 1990s. In these works, Wurm gives written or drawn instructions to participants that indicate actions or poses to perform with everyday objects such as chairs, buckets, fruit, or knit sweaters. These sculptures are by nature temporal and ephemeral, challenging the traditional and formal qualities of the medium. By incorporating actions into the process, and utilizing photography to capture and convey the experiences, the boundaries between art, daily life, spectator and participant break down.While Wurm considers humour an important tool in his work, there is always an underlying social critique of contemporary culture, particularly in response to the Capitalist influences and resulting societal pressures that the artist sees as contrary to our internal ideals.Erwin Wurm, born in Bruck an der Mur/Styria, Austria, lives and works in Vienna and Limberg, Austria. - Vancouver Art Gallery";Austria;;;
632;Phoebe;Parsons;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=632;;;;;
2;Rick;Switzer;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=2;;;;;
5;Joe Y.;Wai Architect, Inc;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=5;"Joe Y. Wai Architect, Inc. was established in 1978 and incorporated in 1994. The firm  includes Joe Wai, Qi Wan, and Vincent Law. The main focus is on cultural/community projects and multiple housing. They have designed numerous projects including Britannia Community Place in Vancouver; the Taoist Worship Centre and Senior Housing Project and the Canada Asian Centre, Surrey; the Portland Chinese Classical Garden; the Seattle Art Museum and others. In 2001 Joe Wai received the AIBC Barbara Dalrymple Memorial Award for Community Service - a lifetime achievement recognition - and an Honorary Doctorate of Letters from the Emily Carr Institute of Art and Design.";Canada;;;
8;Franklin;Allen;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=8;Franklin Allen works with the Corner Group Architects in Vancouver.;;;;
9;Edward;Apt;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=9;"Apt was a one of 196 students at the Sopron University Forestry Program in Hungary who fled the country with their instructors during the bloody uprising in 1956. He settled in Vancouver in 1957 and apprenticed with sculptors Andy Zborowsky and Elek Imredy in 1959-60. He later created a plaque for UBC to commemorate the Hungarian students. He organized the Rochdale College Sculpture Shop at the free school in 1969, encouraging those interested to come and learn sculpture techniques, promising they could be ""making a living by spring.""";;;;
11;Michael;Banwell;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=11;"Banwell is a sculptor and activist based in Vancouver. He graduated from the VSA in 1970 and taught there until his retirement in 2000. His work reflects an interest in architecture and its relationship to space.  He has installed several unofficial temporary public art works including one in the space between two buildings called ""3 Hills between 3520 and 3528 Commercial.""  ""Community"" for Artropolis 1994 was a piece using the familiar public sign of a circle with a bar through it to designate drug-free and prostitution-free zones in the downtown east side. He has participated in numerous group shows and in 1994 he had a one-man show at the Or Gallery, Vancouver.  His recent work addresses the commodification and consumption of nature.";Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=11&ImageId=514;2002;
14;James;Benzie;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=14;;Canada;;;
16;James;Blomfield;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=16;;;;;
32;Leonhard;Epp;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=32;Epp was born in 1932 in Heidelberg, Germany, and came to Canada in 1951. He worked largely in ceramic sculpture. He taught at the Vancouver School of Art from 1962-1972 and moved to Falkland, BC.;Canada;;;
19;Gwen;Boyle;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=19;Gwen Boyle lives and works in Vancouver. She is interested in the fusion of art and science in natural forces in her work.;Canada;;;
23;Dale;Chihuly;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=23;"In 1968 Chihuly was awarded a Fulbright Fellowship to study at the Venini factory in Venice. He was inspired by their team approach to blowing glass. He co-founded the Pilchuck Glass School in Washington in 1971. Chihuly has exhibited broadly with numerous solo exhibitions in US, Europe, Japan and South America. His work is in major collections throughout the world and he has completed a number of private indoor architectural installations. Vancouver is his first public art outdoor commission. He has been awarded Honorary Doctorates from: Cal.College of Arts and Crafts, 1988; University of Puget sound, 1986; Rhode Island School of Design, 1986, where he established a glass program and taught for ten years.";USA;;;
41;Gerhard;Class;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=41;Class was the son of a master sculptor. He came to Canada in 1951. He was one of the organizers of the International Sculpture Symposium at VanDusen Botanical Gardens in 1975. Class worked mainly in stone and steel and his work is in collections in Canada and Europe. He taught evening classes at the Vancouver School of Art from 1967 and was art director and graphic designer for the Plywood Manufacturers' Association of BC. He died in 1997.;Canada;;;
51;Katherine;Kerr;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=51;Katherine Kerr is a graduate of the Ontario College of Art, holds an honours BFA from the University of Guelph, and a B. Arch. From UBC. She has produced a number of public art works around the lower mainland including an 8000 sq. ft. mural at a downtown condominium complex and integrated concepts for skytrain stations in Burnaby, New Westminster and Vancouver. The Milky Way was her first major commission. She also works as an exhibiting artist, a published poet and a designer.;Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=51&ImageId=518;;
53;Roy;Lewis;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=53;;;;;
55;Robert;Tait;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=55;;;;;
59;Joe;David;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=59;A renowned artist and carver in the Clayoquot tradition;Canada;;;
64;Roy;Hanuse;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=64;;;;;
69;Marina;Szijarto;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=69;"Foundation Arts Dip, Hereford College of Art and Design, UK 1978-80; BA (Honours) - Textiles/Fashion, Loughborough College of Art and Design, UK 1980-84.

Theatre Arts:
Artistic Direction - outdoor multidisciplinary events;
Sets/Props - designer, painter, sculptor; 
Costumes - design, construction, millinery, wearable props, masques, stilt costomes; 
Faux Finishing - interior painting- interior design (painting), guilding, faux wood-stone-plaster, stencils, glazing, Trompe L'Oeil; Teaching/Lectures - universities, colleges, high schools, elementary schools, community centres, private studios.";Canada;;;
71;Joey;Morgan;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=71;Born in New York, Joey Morgan lived for a time in Vancouver from 1974 through the 1980s and currently lives and works in the US.  Since 1980 Morgan has developed multi-disciplinary installations for site-specific contexts and exhibitions across Canada and in the US, Australia, Denmark, and France.  Exhibitions include the National Gallery of Canada, Power Plant in Toronto, Musee d'art Contemporain de Montreal, and the Vancouver Art Gallery.  She represented Canada in 1992 in the Sydney Biennial and in 1996 in 96 Containers in Copenhagen.;USA;;;http://www.dreamlab.org
74;Mathias;Hietz;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=74;"Sculpture Symposium, 1975, Vancouver, BC; Sculpture Symposia, 1976, Lindabrunn, Austria;";Austria;;;
78;James McLeod;Hurry;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=78;;;;;
84;J. Seward;Johnson, Jr;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=84;"""After a lifetime as a painter, in 1968, J. Seward Johnson, Jr., turned his talents to the medium of sculpture. Since then, more than 200 of Johnson's lifesize cast bronze figures have been featured in private collections in the United States, Canada, Europe and Asia, as well as prominent places in the public realm such  as the Rockefeller Center and the World Trade Center in New York City and Queen Elizabeth Park in Vancouver, Canada. Johnson's most dramatic work -- and also his largest -- is the 70' aluminum giant entitled ""The Awakening."" This sculpture was selected for the International Sculpture Conference Exhibition and is sited in Washington, D.C. on a long term loan. Subsequent exhibitions include: the Galleria Ca D'oro, Piazza di Spagna, Rome; the RW Norton Art Museum; the Knoxville Museum of Art; the Wave Hill Sculpture Park; the Jacksonville Art Museum at Yale University; and solo exhibitions in Connecticut, New Jersey, Texas, California, New York, Washington, D.C., as well as in Mexico and Canada. Corporate collectors include the Nike Corporation, Arthur Andersen, Dial, Commerz Bank, and The Trammell Crow Company. 

A comprehensive book on the artist, entitled ""Celebrating the Familiar,"" has been published and is available at bookstores.""     (source: the artist's web site)";;;;http://www.sewardjohnson.com
90;F.;Lachnit;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=90;;Canada;;;
95;Liz;Magor;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=95;"Liz Magor was born in Winnipeg in 1948 and grew up in Prince Rupert and Vancouver. She graduated from the Vancouver School of Art and has had extensive exhibitions in Canada since 1980 including at the Vancouver Art Gallery, the Musee d'art contemporain, Montreal, Art Gallery of York University, Toronto, 2000, and  the Art Gallery of Ontario. She was a finalist for the Millennium Prize at the National Gallery of Canada and a recipient of a Governor General's Award, both in 2001.  Her international exhibits include  the 4th Biennale of Sydney, 1982; XLI Biennal di Venezia, Italy, 1984;  Documenta 8, Kassel, Germany, 1987; MOMA, New York, 1992; Stedelijk Museum, Amsterdam, 1995; Museum of Contemporary Art, Sydney, Australia, 1996; In\Site, Sandiago/Tijuana, 1997.  Her work is in major collections nationally. Magor has taught at the Ontario College of Art, UBC, and since 1995 at the Emily Carr Institute of Art and Design, Vancouver.  Her work often interacts with themes of nature and survival.  As a young artist in 1976, she told curator Alvin Balkind, ""I can't think in a 2-dimensional way. I don’t even make sketches for sculptures.""  ""I see art as a residence for human ingenuity and a repository for all the unpractical things we engage in intellectually and emotionally.  And all those things have value whether there is a market for them or not."" - ECIAD web site";Canada;;;
111;Ellen;Neel;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=111;A Kwakwaka'wakw, Neel was the granddaughter of carver Charlie James.  Neel came from Alert Bay and helped to revive the traditional art of carving. She had a studio called Totem Arts which opened in 1946 in Stanley Park at Ferguson Point and was a former WWII bunker.  The carver died in 1966.;;;;
572;Larissa;Healy;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=572;Larissa Healy, also known as Gurl23, is an Ojibway artist whose work has been exhibited at the National Gallery of Canada, the Museum of Anthropology, the Vancouver Art Gallery, the Bill Reid Gallery and the Power Plant Gallery. She has also worked with the City of Vancouver restorative justice programs.;Canada;;;
101;Elza Lovitt;Mayhew;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=101;;;;;
102;Joyce;McDonald;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=102;McDonald became a sculptor after she was 45 years old. Prior to that she worked as a nurse and practiced various domestic crafts until 1978 when she took a sculpture course at Langara College with David Marshall. She discovered she loved carving stone, mostly BC marble. She served as president of the Sculptor's Society of BC from 1983-1986.;;;;
112;Markian;Olynyk;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=112;"Markian Olynyk has been designing and fabricating glass for private residences and commercial buildings since 1977.  From his Vancouver studio, Markian's commissions have included stained glass, etched and carved glass, wall murals and sculpture used as architectural elements and independent art pieces.  His art appears in Vancouver's Blue Horizon Hotel, the Lobby of the 535 Thurlow Building, the offices of the Insurance Corporation of British Columbia and numerous other locations.  His commemorative window for Expo '86 was laid by Prince Charles and Princess Diana.  Markian won professional Stained Glass Magazine's 1990 award for Best Canadian Work.  He was the subject of ""Through the Looking Glass"", a documentary film by George Greene.";Canada;;;
114;Bill;Pechet;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=114;Bill Pechet holds degrees in Geography and Visual Arts from the University of Victoria, in 1979 and 1981 respectively, followed by a professional degree in Architecture in 1987 from the University of British Columbia School of Architecture. From the year 2000, Bill has been a lecturer-in-practice at the University of BC School of Architecture and Landscape Architecture and also has been the school's representative to the British Columbia Society of Landscape Architecture's board of examiners. Bill is a frequent lecturer on issues of the built urban environment and the critical role that public space and art can play in the development of healthy and vibrant cities.;Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=114&ImageId=527;;
116;Frank;Perry;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=116;Perry joined the army at the oubreak of WWII at the age of 16 and served overseas in the Royal Canadian Engineers from 1943-46. He received his BA from the University of British Columbia in 1949 and subsequently attended art school in London, England from 1953-55. He taught junior high school for many years. He began exhibiting in 1958 in Europe and exhibited extensively in Canada including at the Vancouver Art Gallery and in several outdoor sculpture exhibitions. His work won first prize in the Burnaby Centennial Outdoor Sculpture Show in 1958 and in the Vancouver Centennial Outdoor Sculpture Show in 1967.;Canada;;;
123;Celine;Rich;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=123;Rich received her master's degree in Design for the Environment from Chelsea College of Art and Design, London, in 1999. She has since initiated and coordinated a number of projects involving public participation through stories and art workshops, including the Millennium project 2000 for the City of Vancouver and the Discovery Project in SE Vancouver.  She was Project Coordinator for Art in the Park, Hastings Community Center, 1998, and participated in the Surrey Art Gallery 25th Anniversary project WHY2Kare.org. She was Artist in Residence at Neighbourhood House, Seattle, Wa., in 2003.;Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=123&ImageId=528;;http://celinerich.com
126;David;Ruben (Piqtoukun);https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=126;;Canada;;;
128;R. H.;Savery;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=128;Savery designed the setting for the fountain.;;;;
132;Jack;Shadbolt;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=132;Young Jack Shadbolt came to BC with his family in 1912 and settled in Victoria.  He studied in New York, London, and Paris, and taught at the Vancouver School of Art from 1938-1966, with time out during the war years in London. In 1966 he became a full-time painter and is one of the best known of the Vancouver modernists. In his work he explored the relationship between organic form and the pure energy of expression.  He exhibited nationally and internationally and published several books on painting., Act of Art (1981) and In Search of Form (1961). Shadbolt died in November 1998 at 89.;Canada;;;
134;Vern;Simpson;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=134;Simpson was a secondary school teacher from 1968-1988.  His vividly coloured landscape paintings are influenced by his frequent trips to Mexico and also by his love of the islands on the BC coast where he lives.  He has work in a number of corporate and public collections.;;;;
136;Joanna;Staniszkis;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=136;Staniszkis studied in Poland and at the Art Institute of Chicago and worked towards a career in interior design. She became interested in weaving and began working with designers and architects to create weavings and tapestries for their buildings. She researched antique tapestries and contemporary art-forms of other cultures for durable materials and different techniques. She has taught at the University of British Columbia and in 1981 she received the Saidye Bronfman Award for Craft.;Canada;;;
140;Alan;Storey;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=140;Alan Storey attended the University of Victoria and lives and works in Vancouver. His first major work was the Pendulum in the atrium of the HSBC Building on Georgia. His work often references industrial and mechanical processes. He has exhibited extensively since 1982 including solo exhibitions at the Western Front, Contemporary Art Gallery and Or Gallery in Vancouver and the 49th Parallel in NYC (1990), the Power Plant in Toronto (1990),  Indiana State University Gallery, Bloomington (1995), and the Centre Culturel Canadian, Paris, France in 2000. His work has also shown internationally in group exhibitions.  Storey has completed a number of public commissions in Canada and the US.;Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=140&ImageId=529;;http://www.alanstorey.com/
141;Jiro;Sugawara;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=141;;Japan;;;
142;Kiyoshi;Takahashi;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=142;;Japan;;;
148;Richard;Tetrault;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=148;"Richard Tetrault is a Canadian born artist based in Vancouver, Canada. His studio work includes painting, mixed media work and relief prints.  Tetrault explores the shifting dynamics of the urban landscape. He has participated in more than fifty solo and group exhibitions, and is represented in both public and private collections worldwide. 
As a muralist and educator, Tetrault has directed projects with artists, community members and students in locations ranging from Cuba, Mexico and Argentina to other parts of Canada and the United States. Recent projects include the six-story mural, Through the Eye of the Raven, (2010) River of Crows (2011) The Russian Hall (2009) and Community Walls/Community Voices (2003-04), all situated in Vancouver. He is a recipient of the City of Vancouver Mayor’s Art Award in 2008.";Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=148&ImageId=530;Alex Waterhouse-Hayward 2001;www.richard-tetrault.ca
152;Dominique;Valade;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=152;"Solo Exhibitions: 1998 St. Jerome, Quebec; 1996 Landscapes, Vertical Gallery, Laval, Quebec; 1994 Seeds and disseminations, CIRCA, ontreal, Quebec; 1991, Lachine Museum, Lachine, Quebec; A breach in the enclosure, the Gallery, Three-Rivers, Quebec.";;;;
168;Debra;Sparrow;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=168;;Canada;;;
170;Karen;Kazmer;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=170;Kazmer has shown mostly in Canada and western US. She is best known for public art projects,  installations and mixed media constructions. She is a part-time instructor at Emily Carr Institute of Art and Design, Vancouver.;Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=170&ImageId=532;;
171;Wolfgang;Kubach;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=171;Kubach was born in 1936. He and Anna-Maria Kubach-Wilmsen worked as a team. They came to Vancouver in 1976 to do the piece for the Vancouver International Stone Sculpture Symposium.;Germany;;;
173;Susan;Schuppli;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=173;;Canada;;;
174;Marko;Simcic;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=174;;Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=174&ImageId=534;Howard Ursuliak;
182;Elizabeth;Roy;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=182;Elizabeth Roy was born in Ottawa and resides in Vancouver.  she received her MFA from Cranbrook Academy of ARt, Michigan, in 1984.  she teaches at Emily Carr Institute of Art and Design.;Canada;;;
187;Gek Bee;Siow;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=187;;Canada;;;
189;Ian;Pringle;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=189;;Canada;;;
197;Stephanie;Robb;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=197;Stephanie Robb is a principal in Pechet + Robb Design since 1995. She has published and exhibited since 1990.;Canada;;;
198;Miyuki;Shinkai;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=198;;Canada;;;
203;Don;Vaughan;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=203;;Canada;;;
205;Faun;Reed;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=205;;Canada;;;
206;Diana Bridget;Nielsen;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=206;;Canada;;;
219;Pat;Beaton;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=219;Pat Beaton is a visual artist who works in printmaking and installation as well as community-based projects which have included quilts, carving and murals. She has been involved with grunt gallery, Malaspina Printmakers and Dundarave Printshop since 1986. Her strong links to neighbourhood, community gardens and the grunt gallery gave rise to the Mount Pleasant Community Fence Project, a carved cedar fence that stands alongside the community garden at 8th and Fraser. The theme of the human/nature relationship in this urban environment is often reflected in Pat's community projects. Projects such as Calling Birds (2003), Luna, the moon, (2001) and Coyote Facts and Folklore (1996) have engaged the public in the artmaking process and asked each participant to consider the natural world that exists in this very urban environment.;Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=219&ImageId=536;;
222;Marian Penner;Bancroft;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=222;Bancroft graduated from the Vancouver School of Art and she lives and works in Vancouver where she teaches in the photography department of the  Emily Carr Institute of Art and Design. She has exhibited extensively in Canada and was part of a two-person show at the Canadian Cultural Centre in Paris in 2002.  Her work is in numerous collections including the Vancouver Art Gallery.;Canada;;;
