RegistryID;ArtistProjectStatement;Type;Status;SiteName;SiteAddress;PrimaryMaterial;URL;PhotoURL;Ownership;Neighbourhood;LocationOnsite;Geom;GeoLocalArea;DescriptionOfwork;Artists;PhotoCredits;YearOfInstallation;
781;;Mural;Removed;šx???ex?n Xwtl’a7shn (Formerly Queen Elizabeth Theatre Plaza);;Digitally printed onto adhesive vinyl.;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=781;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/e0b59c6a397ddbdf4985a14a474af87a;City of Vancouver;Downtown;At the parking exit structure on the corner of W Georgia and Hamilton;"{""type"": ""Point"", ""coordinates"": [-123.113948, 49.279993]}";Downtown;The artwork is part of a series of Indigenous artwork, commissioned through the City’s Indigenous Artist Call 2018.;485;Rachel Topham;2018
783;;Mural;In place;Hastings Community Centre & Fitness Centre;3096 East Hastings Street;;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=783;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/900d246a941c8d7d5845680c9fa221c6;City of Vancouver;Hastings-Sunrise;;"{""type"": ""Point"", ""coordinates"": [-123.03489, 49.280674]}";Hastings-Sunrise;The artwork is part of a series of Indigenous artwork, commissioned through the City’s Indigenous Artist Call 2018.;"441;544";Rachel Topham;2018
789;;Two-dimensional artwork;In place;;8555 Granville Street;Sheep wool;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=789;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/f7b14add1a9ec31851c47488f8a18dfd;Privately owned;Marpole;Five Musqueam weavings are installed in a display case near the entrance to the Safeway store along Granville Street near 70th Avenue;"{""type"": ""Point"", ""coordinates"": [-123.141003, 49.209461]}";Marpole;Salish weaving is an ancient art form, dating back at least 4,500 years. Woven blankets, made from the wool of mountain goats and dog hair, were often worn as garments and used in ceremonies, but also made for use in the home.Today, very near the site of this installation, at the mouth of the Fraser River, Coast Salish blanket weaving continues in the community of Musqueam, where respected and accomplished weavers continue to develop this art form.Robyn Sparrow created two of these beautiful weavings (number 1 and 2 from the left, if facing the display case along Granville Street). Her weavings incorporate traditional weaving designs that reflect the Coast Salish (Musqueam) Culture, such as Salish V’s and Waves.Krista Point created two of these beautiful weavings (number 3 and 4 from the left, if facing the display case along Granville Street). The designs she used in these 2 weavings are flying geese, zigzag design (meaning is Lightening in the sky, trail from a snake).;"168;606;607";R. Beiks;2013
800;The work is a reference to the tissue in most plants containing undifferentiated cells (meristematic cells), found in zones of the plant where growth can take place. Meristematic cells give rise to various organs of a plant and are responsible for growth.The recent transformation of the Cambie corridor from single-family homes to higher density development inspired us to examine the idea of growth. The proximity of Queen Elizabeth Park focused this examination to expression of plant forms.The metaphor of undifferentiated cells allowing complex growth can be exended to the human and social spheres and to the opportunities presented by the dramatic change in the fabric of this neighbourhood.Two sides of the bronze sculpture are smooth planar sections terminating at the top in a point, while the third side is a rough, cast surface designed to retain an ancient-looking patina. The smooth surfaces present a calm and elegant facade to the viewer while the third side is seasoned with bright streaks of turquoise, purple and green sharing the warm brown surface.The viewer is able to engage in the two every different surfaces of the monolith in an intimage way due to scale.;Sculpture;In place;Parc Elise;4488 Cambie Street;Bronze;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=800;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/fa89761ffca89405a1492e9fcc32e7c6;Privately owned - Strata;RileyPark;Main entrance to building;"{""type"": ""Point"", ""coordinates"": [-123.114838, 49.245651]}";Riley Park;A 20-foot bold vertical bronze sculpture, reminiscent of natural plant forms.;614;;2018
803;Deanna Bowen’s artistic practice concerns itself with histories of Black experience in Canada and the US. Her focus is the “dark matter” in our midst: people and events that remain just below the threshold of visibility, not because they are impossible to find but because they are difficult for the majority culture to acknowledge due to the systematized racism they expose. Mining overlooked archives, she asks difficult questions about who records history. She reactivates historic documents through a process of extraction, translation and enlargement, and then reinserts this material back into public consciousness in a new form. Over the past two years, Bowen has undertaken exhaustive research in Vancouver to trace a series of intertwined figures who formed an integral part of this city’s Black entertainment community from the 1940s to the end of the 1970s. She mapped a constellation of nightclubs, theatres and hotels where they gathered— many of which have been erased from the city’s physical fabric and its collective memory, but exist as traces in the archives. Her aim is to bring a more complex Black community into visibility, and to posit a powerful counterpoint to common narratives that oversimplify the city’s Black presence by containing it within the spatial, economic and temporal confines of Hogan’s Alley. Night Prowl captures part of a frame of filmed footage accompanying CBC reportage about Vancouver’s ethnically diverse east end nightclubs that aired on October 14, 1959. Racially-motivated anxieties around such nightclubs—and the neighbourhoods in which they were situated—would fuel the calls for urban renewal that would dramatically displace Black communities in the coming decades. The image, which depicts the neon marquee of a now-forgotten dance club after dark, is interrupted by a series of circular voids: visible fragments of batch numbers punched through the cellulose film at its time of manufacture. The holes are a banal artifact found at the end of any film reel. For Bowen, however, the ruptured cellulose reminds us of film’s fragile materiality, compromises its visual seamlessness and undermines our ability to trust photography’s seductive promise of “truth.” Considered this way, even blemished and seemingly insignificant documents can be rich repositories for unintended readings, and for questioning who has been charged with writing our histories, and why.Kimberly Phillips, Curator, Contemporary Gallery;Two-dimensional artwork;In place;CBC Vancouver Broadcast Centre Plaza;700 Hamilton Street;Digital print on vinyl;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=803;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/936aa62c8c70968739cf378deb169dd1;Vancouver Heritage Foundation;Downtown;On the wall to the right of the main entrance of CBC Vancouver.;"{""type"": ""Point"", ""coordinates"": [-123.114234, 49.279663]}";Downtown;THE WALL is a Vancouver Heritage Foundation public art initiative. It is made possible by a partnership between Vancouver Heritage Foundation and CBC Radio-Canada, and is produced in partnership with the City of Vancouver Public Art Program. THE WALL features a new artist every year.;617;Courtesy of the artist;2019
812;"""Learning that a vibrant community of Black Canadians was not only tragically erased, but that their memory is nearly forgotten, comes as a harsh shock. But focusing only on the pain of this tragedy isn’t telling the complete story. Instead, I’ve become driven by how strongly the voices of triumph and hope still ring out from underneath the loss.With this piece I wish to highlight a vibrant, joyful perspective: one of hope and a future built from past remnants.Motifs of music and laughter emerge throughout the stories and memories I have encountered. The passion for rebuilding, of bringing back to Vancouver what has been lost, is particularly moving. This tribute explores growth and rebirth - our youth rediscovering their roots and communing with their forebears through whatever means available. Hogan’s Alley is a precious piece of history in dire need of remembrance and revival. With this project I hope to do justice to the memories of our predecessors, as well as respect the wishes of those who strive to preserve our history.""";Mural;In place;Nora Hendrix Place;258 Union Street;Digitally printed vinyl;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=812;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/959987261b70d17b815f6ca4cddce6e9;City of Vancouver;DowntownEastside;On the west facing wall;"{""type"": ""Point"", ""coordinates"": [-123.099359, 49.277517]}";Strathcona;In partnership with Hogan's Alley Society, BC Housing and the PHS Society, this artwork was commissioned through the City's Hogan Alley Artist Call 2019. In February 2019, the City invited proposals for a temporary painted mural or digital printed artwork to be located in Hogan's Alley.;623;Rachel Topham;2019
813;"""This project opportunity has been focused around the local history and knowledges around the village of sən̓aʔqʷ on which the installation will be situated, an ancient fishing space and later village site. The design comes from my research of August Jack Khatsalano, a historian and siyem/chief who was born at the village of sən̓aʔqʷ. The mural is installed on a 40-foot shipping container housed on site at the Museum Of Vancouver.The mural depicts a sturgeon fishing practice August Jack illustrated in the 1930’s with Major Skitt Matthews and was compiled in the publication entitled “Conversations With August Jack Khatsalano”. I first saw the illustration in 2010 while doing a research project on Vancouver area Indigenous histories. In recent years, I’ve been focusing my art on raising awareness around the habitat of various species including sturgeon.""";Mural;In place;The Museum of Vancouver;1100 Chestnut Street;Paint and spray paint;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=813;;City of Vancouver;Kitsilano;40-foot shipping container housed on site at the Museum Of Vancouver;"{""type"": ""Point"", ""coordinates"": [-123.143107, 49.275936]}";Kitsilano;This artwork is part of a series of Indigenous artwork, commissioned through the City’s Indigenous Artist Call 2019. In February 2019, the City invited proposals for temporary painted murals and digital printed artwork within Vancouver’s public realm, located on the unceded ancestral homelands of the Musqueam, Squamish and TsleilWaututh peoples. In April 2019, proposals were shortlisted by a panel of urban and local Indigenous art experts, with six projects then recommended for commission.;624;;2019
817;“The Waters are Rising” shares the legend of “The Great Flood” into the public realm. We feel this Granville Bridge South location is ideal for sharing this legend. This mural presents an Indigenous story from the cultural knowledge keepers in my extended family along the West Coast. The rope marks where the canoes were pulled up can still be seen on Mount Garibaldi and Mount Baker.This Coast Salish version shows a Thunderbird warning the people that the waters are rising. The Thunderbird resides in the sun. He is the Creator’s messenger. He helps the people on earth by warning them of oncoming events, usually of storms, but now he speaks of climate change. He is telling the people that the waters will keep rising until the people take full stewardship of precious Mother Earth. The Tyee Salmon are the knowledge keepers, and the Eulochon fish represent the learners. I have chosen this theme due to Indigenous concerns about stewardship of the land and waters, and the climate change crisis that is upon us.;Mural;In place;Granville Bridge;;Paint;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=817;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/fe046bb97d210392d0a4b4de2e1485b3;City of Vancouver;Kitsilano;1500 Blk of W 4th Avenue. Mural is on the Granville bridge support facing W 4th Avenue.;;;This artwork is part of a series of Indigenous artwork, commissioned through the City’s Indigenous Artist Call 2019. In February 2019, the City invited proposals for temporary painted murals and digital printed artwork within Vancouver’s public realm, located on the unceded ancestral homelands of the Musqueam, Squamish and Tsleil Waututh peoples. In April 2019, proposals were shortlisted by a panel of urban and local Indigenous art experts, with six projects then recommended for commission. ​;10;Rachel Topham;2019
826;10 Baseball Caps is a bronze sculptural installation by Gathie Falk, commissioned for a residential development by Washington Properties at 35th Avenue and Cambie Street. It is installed in conjunction with two additional sculptures by the artist on the site: 18 Pairs of Blue and White Running Shoes and 900 Oranges. The public artworks at this site continue Falk’s devotion to keen observations of everyday objects, as well as her use of repetition, both of which have been central to her practice for over six decades.For 10 Baseball Caps, the artist produced three different papier mâché caps with slight variations which were then cast in bronze in multiples of three or four and installed in an alternating pattern in primary colours. The caps hang in a group facing downward on the column at the entrance of the building as they might inside the entrance of one’s home, bridging Falk’s explorations of domestic content with the public realm. 10 Baseball Caps bear the traces of human presence while reflecting Falk’s career-long interest in utilizing elements of clothing to explore gender, ritual and status.;Sculpture;In place;35 Park West, Building A;4963 Cambie Street;Bronze;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=826;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/c1ff535f19e448f560d03caa89ada330;Privately owned - Strata;Oakridge;;"{""type"": ""Point"", ""coordinates"": [-123.117951, 49.239464]}";South Cambie;10 bronze baseball caps, attached to NW face of column.;226;Maureen Smith;2019
19;;Figurative;In place;Vancouver City Hall;453 West 12th Avenue at Cambie;;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=19;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/7fe528956a0df13b4878c2bd592915fa;City of Vancouver;Mount Pleasant;Northwest lawn;"{""type"": ""Point"", ""coordinates"": [-123.114522, 49.261439]}";Mount Pleasant;;244;;1977
21;The sculpture was commissioned by Larry Killam and others interested in improving business in the Gastown area in the early 1970s. Vern Simpson made the sculpture following a drawing by Fritz Jacobson. It was given as a Valentine's Day gift to the City.  Then Mayor Tom Campbell threatened to have it hauled away to the city dump.  Vandals later decapitated it but the head was returned for a $50 reward.;Memorial or monument;In place;Gastown;Carrall, Water & Powell Street;copper stained with muriatic acid;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=21;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/c3e6c09a97f347e095fdfd0c6c43de87;City of Vancouver;Downtown;;"{""type"": ""Point"", ""coordinates"": [-123.104296, 49.283351]}";Downtown;"This 6'6"" bronze figure standing on a barrel is prominently located in Gastown and commemorates the man for whom Gastown is named. Born in 1830, ""Gassy"" Jack Deighton was an adventurer who went to sea and was attracted by the gold rush in California and then in New Caledonia (now British Columbia). He didn't strike it rich and instead became a tax man and a steamboat pilot and later ran a saloon which is why he stands on a whiskey barrel. The Globe Saloon which stood on the site was reputedly built in 24 hours by the thirsty workers. (Vancouver Sun, April 7, 2001, H3) The nickname Gassy Jack came from the fact that he talked so much. (drawn from Old Vancouver Townsite Walking Tour, Footprints Community Art Project, 2001)";134;Barbara Cole;1970
23;;Mural;In place;White House Apartments;2033 Comox Street;Paint on concrete;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=23;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/3b0b2051f33bbe168df193679711284d;Privately owned;West End;Exterior, either side of entrance;"{""type"": ""Point"", ""coordinates"": [-123.143036, 49.291012]}";West End;;29;;1960
25;;Sculpture;In place;Sinclair Centre;Cordova & Granville Street;Wood, paint;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=25;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/0c495078ee3457346535f3b65a28ce7b;private;Downtown;interior, central plaza;;;;75;;1986
26;"""The original pole was commissioned by the province in 1958 and presented to Queen Elizabeth. The pole is 30.5m (100ft) high representing one foot for each year of the Province's existence at the time. The original log was a 600 year old red cedar from the Queen Charlotte Islands. At the First Cut Ceremony, Lt. Gov. Frank M. Ross made the first cut into the log. Mungo Martin worked with his nephew Henry Hunt and his son David Martin to complete the pole in seven months. This pole stands in Windsor Great Park in England. The Vancouver pole is an exact duplicate."" - ibid, Stewart";Totem pole;Removed;Hadden Park;Odgen Street & Cypress Street;wood;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=26;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/de7031d7a62f163e1661715c96e696f6;City of Vancouver;Kitsilano;North end of Cypress Street;"{""type"": ""Point"", ""coordinates"": [-123.1475, 49.277533]}";Kitsilano;"""Each of the ten figures is the crest of one of the ten Kwakwaka'wakw clans representing the mythical ancestry of the clan. From the top down:: chief wearing high crowned hat and robe; Beaver; Old Man; Thunderbird and Sea Otter holding seal; Raven head down; whale with face for blowhole; woman crouching on head of Sisiutl; Halibut with human in its body; Cedar Man with head and neck rings."" (From Totem Poles, Hilary Stewart, 1990, Douglas &amp; McIntyre)";100;;1958
30;;Memorial or monument;In place;Mountain View Cemetary;39th Avenue and Prince Edward Street;granite;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=30;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/0c26ba995cd63bcce463440bb580d3e1;City of Vancouver;;Jones Section, Block 45 (enter the cemetery at 39th and Fraser and drive straight to the west end of the cemetery);"{""type"": ""Point"", ""coordinates"": [-123.096898, 49.234639]}";Riley Park;The Cross of Sacrifice is a piece specific to the Commonwealth War Graves Commission (www.cwgc.org).;195;;1922
38;The original design was to be two granite figures, one male and one female, representing immigrants, .... (source: E.Godley, The Greater Vancouver Book), p210);Fountain or water feature;In place;šx???ex?n Xwtl’a7shn;West Georgia & Hamilton Street;Bronze, steel;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=38;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/6ee0090f8e927039ab026cad445012fc;City of Vancouver;Downtown;South side in plaza;"{""type"": ""Point"", ""coordinates"": [-123.113307, 49.280087]}";Downtown;A modernist sculpture representing two spheres, one inside the other, with water flowing from the interior sphere.;41;;1971
55;"The artist was asked to create a mural that would echo the relationship between the building and its environment. The mural is "" an abstract work of art and as such bears no representative relation to the world as seen through the eyes. Yet, when looked at through the mind's eye the textures, reliefs, colours suddenly acquire a pattern, a purpose, a life of their own. Bonet turned to the bottom of the sea for his inspiration.""";Relief;In place;Guiness Tower;1055 West  Hastings Street;Ceramic;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=55;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/cbca64a28b3454e35ffb20311e737972;private;Downtown;Interior, front lobby;"{""type"": ""Point"", ""coordinates"": [-123.118204, 49.287592]}";Downtown;The ceramic wall relief in blues and golds is meant to be an abstract reflection of the bottom of the sea.;18;Barbara Cole;1969
62;;Fountain or water feature;Removed;Victory Square;Hastings & Cambie Street;Marble, ceramic;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=62;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/c8c6f476afd3307bf551f8516dbd61f4;City of Vancouver;Downtown;East side of park;"{""type"": ""Point"", ""coordinates"": [-123.109952, 49.282161]}";Downtown;This  marble and ceramic drinking fountain is also a memorial.;42;;1960
64;"""…As a public quay and access way, Marinaside Crescent is the site of a deep native and non-native knowledge, memories and history. We wanted our work to act as a 'marker' that would reflect the events and cultures of this neighbourhood and, as well, be 'of our time' and of the future. …

Lookout is meant to be many things:
- a shelter from rain
- a viewing portal, an archway
- a framing device
- a 'light projector' that recalls the activities that have occurred here since human occupation
- a celebration of a place.""";Site-integrated work;In place;Marinaside Crescent;;stainless steel, glass, bronze;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=64;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/1338d9f168407a1e835320714b12de71;City of Vancouver;Downtown;False Creek north on the seawall, east of the foot of Davie;"{""type"": ""Point"", ""coordinates"": [-123.119147, 49.273265]}";Downtown;A sculptural installation consisting of two glass-roofed pavilions separated by approximately 120 metres.  The elliptical roof of each pavilion is supported by two walls made of stainless steel with cutout silhouettes of  industrial and natural forms. A second component of Lookout is a perimeter railing with cantilevered glass panels. The panels are inscribed with sandblasted words, written especially for this site in consultation with poet Robin Blaser. Midway between the two pavilions, the cut-out images are cast into the concrete walkway. As well, the artists have placed 13 simple bronze chairs throughout the site. The art work has an accompanying website at: http://www.lookoutsculpture.com/;"80;217";Barbara Cole;1999
66;;Sculpture;In place;Coopers Mews;1033 Marinaside Crescent;Cement, barrels, steel, wood planks;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=66;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/cc77ece99dc24e6e086af0401fd71460;Privately owned;Downtown;Pedestrian mews to the west of Cambie Bridge;"{""type"": ""Point"", ""coordinates"": [-123.116637, 49.273631]}";Downtown;Taking its source elements from the railway and cooperage that used to inhabit the area in the early twentieth century, the art work starts with a galvanized steel track that runs overhead and wanders through the tall buildings between Pacific Boulevard and the False Creek seawall west of the Cambie Street bridge. Cement and wood planks are interspersed with grass to create a walkway underneath the overhead track. The planks are reminiscent of a winding keyboard. The overhead track ends at the False Creek side with a row of 5 wooden barrels lined up like on an assembly line. Below the barrels is a board walk of 12 segments. Stepping on each board distinctly will cause steam to be forced through the barrels and out one side, creating a sound like a calliope on which you can play a tune. The sound harkens back to other times in relation to the contemporary sounds of the city which surround the piece.;140;;2002
68;;Sculpture;In place;East Asiatic Bldg.;1201 West Pender Street;Marble;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=68;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/8a28981778cfdcccec1a9d2c2dcdf085;private;Downtown;Exterior, right of entrance;"{""type"": ""Point"", ""coordinates"": [-123.123528, 49.288723]}";Downtown;;41;;1964
86;;Memorial or monument;In place;Stanley Park;;Granite;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=86;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/a1114fc1593fe34dbff3b675d827a3df;City of Vancouver;Stanley Park;NW of Aquarium;"{""type"": ""Point"", ""coordinates"": [-123.132011, 49.301084]}";;This heritage monument is a round column with a light on top which sits on a round pedestal. This granite columnar monument was erected by the Japanese Association for Canadian Men of Japanese Descent to honour those who fought in W.W. I.  On May 10, 1932, cherry trees, the Japanese emblem of peace, were planted around the Memorial.;14;;1920
91;The first pole was bought by the Art, Historical and Scientific Association of Vancouver and installed in Stanley Park in 1928. The original was moved to the Canadian Museum of Civilization for their Kwakwaka'wakw house.  (Stewart, Totem Poles, 1990) According to an article in the Vancouver Sun, Oct 31, 1986, the thunderbird head from the top of the pole went missing from the Park Board service yard before it was shipped to Ottawa. Doug Cranmer participated in its restoration.;Totem pole;In place;Brockton Point;Stanley Park;cedar;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=91;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/177544f929bb8b31a5fc347113fefa3a;City of Vancouver;Stanley Park;Facing east, rear, second from left;"{""type"": ""Point"", ""coordinates"": [-123.120851, 49.299245]}";;The Wa'kas pole is a replica of an Alert Bay pole done by Yuxwayu as a memorial to Chief Wakius (or Wa'kas). The original was a house pole erected in 1893 with a ceremonial entrance through the Raven's mouth. The pole depicts a legend of 3 sons of a Nimpkish chief who outwit a mythical cannibal-at-the-north-end-of-the-world who had been stealing members of the tribe.;26;Maxime Cyr-Morton;1987
94;;Totem pole;In place;Brockton Point;Stanley Park;Cedar;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=94;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/3b8bfff5f1d61dab258b22cebd2a8b63;City of Vancouver;Stanley Park;Facing east, rear, far left;"{""type"": ""Point"", ""coordinates"": [-123.120902, 49.29924]}";;The pole depicts the Tait family legend of the Eagle people and the Beaver crest.  The larger figure at the top holds two small figures which depict Tait's sons Robert and Isaac who helped carve the pole. (Stewart, Totem Poles, 1990);238;Maxime Cyr-Morton - 2013;1987
95;;Totem pole;Removed;Brockton Point (Stanley Park);Stanley Park;Cedar;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=95;;City of Vancouver;Stanley Park;Facing east, rear 3rd from left;"{""type"": ""Point"", ""coordinates"": [-123.117, 49.301106]}";;The pole derives from the Kwakwaka'wakw of River's Inlet. The 60' pole was carved in 1892 and moved to Vancouver in 1936.;130;;1936
96;;Memorial or monument;In place;Brockton Point;Stanley Park;;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=96;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/3e211faf8d7340667c7e2d77f4af080d;City of Vancouver;Stanley Park;Left of road past lighthouse;"{""type"": ""Point"", ""coordinates"": [-123.118001, 49.299862]}";;A heritage monument to the eight who died on the steam driven tug boat Chehalis in 1906.;195;;1906
97;"""I didn't believe we should have a copy of the mermaid (in Copenhagen harbour). She is rightfully a symbol of Copenhagen... I proposed to have a life-size scuba diver seated there. At that time scuba diving was getting quite popular here in Vancouver and, just as important, I didn't know of any similar sculpture anywhere in the world. It was a new idea…  There was tremendous opposition and great controversy. I still don't know why..""  (quoted in The Sculpture of Elek Imredy by Terry Nobel (publisher, Vancouver, 1993)  ""The sculpture (is) a symbolic figure of the future exploration of the continental shelf."" (information provided by the artist)  ""She represents Vancouver's dependence on the sea and the necessity to use the sea for the benefit of all."" - Peggy Imredy";Sculpture;In place;Great Granite Boulder;Stanley Park;Bronze;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=97;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/5989caf97042374c9ae2bd7bcad2e57e;City of Vancouver;Stanley Park;In water, past Brockton Point, N side of Stanley Park;"{""type"": ""Point"", ""coordinates"": [-123.121984, 49.300579]}";;"A life size bronze statue of a woman in a wetsuit, with flippers on her feet and her mask pushed up on her forehead, sits on a large intertidal boulder just offshore of Stanley Park.   In September of 1968, Douglas Brown, a Vancouver lawyer, talked to sculptor Elek Imredy about his desire to commission a sculpture inspired by the famous Copenhagen mermaid, which could be sited on the great granite boulder just off the northern shore of Stanley Park. Imredy proposed a life-size bronze sculpture of a scuba diver. On Brown's initiative, the Vancouver Harbour Improvement Society was formed with the intention of financing and facilitating a unique landmark for both Vancouverites and visitors to the city. They raised the money to produce the sculpture privately and Imredy was commissioned to craft the proposed work. The Vancouver Park Board gave permission to the society to place the sculpture on the rock. Because the boulder was often covered at high tide, a precast concrete ring was created and the rock was lifted by a floating crane and set on the ring about 100 feet from its original location.  Imredy first took a mold of the top surface of the rock. In his studio, he made a replica of the rock and modeled the figure in clay. Imredy asked his young friend Debra Harrington to model, however the sculpture is not recognizably her image. ""When I couldn't get the model to hold her hand the way I wanted it... I held my left hand in front of a mirror, showing its opposite, and I modeled   right one. Of course, I made it a bit nicer, with longer fingers."" A plaster of paris mold was made from the clay figure and the sculpture was cast in fibreglass. This fibreglass figure was flown to Rome where it was cast in bronze at Giovanni and Angelo Nicci's foundry. On June 9th, 1972, the sculpture was set in place by an electric crane reaching out from shore to the rock 8o feet away and fastened to the stone with stainless steel bolts. The next day the sculpture was ceremoniously unveiled. ""Girl in Wetsuit"" has become a landmark for visitors to Stanley Park and to boats that enter the harbour.";79;;1972
98;The Empress of Japan sailed between Vancouver and the Orient between 1891 and 1922.  The original figurehead was saved by the Vancouver Daily Province and presented to the Park Board in 1928.  In 1960 the badly deteriorated original was replaced with a fibreglass original .  The original is kept at the Vancouver Maritime Museum.;Memorial or monument;In place;;Stanley Park;Fibreglass cast;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=98;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/882303e2a171b0b1e236dc9621f5a20b;City of Vancouver;Stanley Park;By pathway after Brockton Point;"{""type"": ""Point"", ""coordinates"": [-123.117887, 49.299969]}";;A heritage monument, this is a fibreglas reproduction of the original figurehead which was installed in 1923 and is now in the Maritime Museum.  It commemorates the Empress of Japan which sailed into Vancouver during 1891-1922.;195;;1960
102;Pauline Johnson was well known in her time for her poetry based on Indigenous legends. She was born in 1861, the granddaughter of a Mohawk chief. She died of breast cancer in 1913. (Vancouver Sun, April 7, 2001, H5);Memorial or monument;In place;Ferguson Point;Stanley Park;Stone;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=102;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/0a33f024594a26d4dc750fdad6b1b80c;City of Vancouver;Stanley Park;NE of the Teahouse Restaurant;"{""type"": ""Point"", ""coordinates"": [-123.156609, 49.301409]}";;This memorial cairn includes a bronze plaque on natural rock. It marks the resting place of Johnson's ashes.  The poet had in fact specifically asked that no memorial be raised.  (from E.Godley, Public & Office Building Art in Greater Vancouver, The Greater Vancouver Book);78;;1922
