EIN;NAME;ICO;STREET;CITY;STATE;ZIP;GROUP;SUBSECTION;AFFILIATION;CLASSIFICATION;RULING;DEDUCTIBILITY;FOUNDATION;ACTIVITY;ORGANIZATION;STATUS;TAX_PERIOD;ASSET_CD;INCOME_CD;FILING_REQ_CD;PF_FILING_REQ_CD;ACCT_PD;ASSET_AMT;INCOME_AMT;REVENUE_AMT;NTEE_CD;SORT_NAME
660733345;ISLAND SUCCESS THROUGH LEARNING;% C/O LEONARD STOHR;PMB 617 535 CHALAN PALE RAMON HAYA;YIGO;GU;96929-2423;0000;03;3;1000;201402;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;B19;
660733558;GENERAL COUNCIL OF THE ASSEMBLIES OF GOD OF THE NMI;% RAYMOND KINSELLA;PO BOX 502140;SAIPAN;MP;96950-2140;0000;03;3;7000;201101;1;10;000000000;1;01;;0;0;06;0;12;;;;X20;
660734056;TOUCHPOINT CHURCH OF GOD;% ANDREW JAVIER;PO BOX 20850;BARRIGADA;GU;96921-0850;1489;03;9;7000;196007;1;10;001268000;1;01;;0;0;06;0;12;;;;;
660734471;MARIANAS CHRISTIAN CHURCH;;PO BOX 8091;SAIPAN;MP;96950-8091;0000;03;3;7000;201410;1;10;000000000;1;01;;0;0;06;0;12;;;;X20;
660734861;ERICAS HOUSE;% KAREN CARPENTER;PO BOX 21263;BARRIGADA;GU;96921-1263;0000;03;3;1000;201412;1;15;000000000;1;01;201509;2;2;02;0;09;10000;10000;10000;P62;
660735422;CHRISTIAN BIBLE FELLOWSHIP CHURCH;% ANGELITO PAGALA ROLE;PO BOX 7274;SAIPAN;MP;96950-7274;0000;03;3;7000;201407;1;10;000000000;5;01;;0;0;06;0;12;;;;X20;
660735463;STTHOMAS-STJOHN HOTEL&TOURISMASSOCEDUCATION SCHOLA;% LISA HAMILTON;4002 RAPHUNE HILL;CHARLOTTE AMALIE;VI;00802-2903;0000;03;3;1000;201009;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;B82;
660735910;TAFUNA BAPTIST CHURCH;% BRIAN SMART;PO BOX O;PAGO PAGO;AS;96799-9714;1606;03;9;7000;196311;1;10;036000000;5;01;;0;0;06;0;12;;;;;
660736385;WORLD MISSION CHURCH INC;;PO BOX 505246;SAIPAN;MP;96950-4316;0000;03;3;7000;201106;1;10;000000000;1;01;201312;0;0;06;0;12;0;0;0;X99;WORLD MISSION CHURCH
660736600;INDWELLING MINISTRIES;% PASTOR T JONES;PO BOX 26893;BARRIGADA;GU;96921-6893;0000;03;3;7000;201105;1;10;000000000;1;01;;3;3;06;0;12;;;;X21;
660738123;ISSACHAR K TIGRE CHINNERY FOUNDATION-VICTIMS UNITED INC;% BERNADETTE PATRICIA GONSALVES;6313 ESTATE WINTBERG;ST THOMAS;VI;00802-3463;0000;03;3;1000;201703;1;15;000000000;1;01;;0;0;02;0;12;;;;P62;
660738929;WOMENS COMMUNITY ACTION PROGRAM;% ALICE PILI;PO BOX 2606;PAGO PAGO;AS;96799-2606;0000;03;3;1000;201010;1;15;000000000;1;01;201609;0;0;02;0;09;0;0;0;Q33;
660739583;LOVE OF CHRIST MINISTRIES INC;;2A-310 ESTATE ALTONA;ST THOAMS;VI;00802-0000;0000;03;3;7000;201004;1;10;000000000;1;01;;0;0;06;0;12;;;;X21;
660740042;ACE EDUCATION;% DAEYOUNG HUH;7718 SVRB;SAIPAN;MP;96950-0000;0000;03;3;2000;201105;1;15;000000000;1;01;201512;0;0;02;0;12;0;0;0;B90;
660742560;VIRGIN ISLANDS TRIATHLON FEDERATION INC;% CAROL HADLEY MURPHY;CHRISTIANSTED VI 00820;BRITISH VIRGIN ISLANDS;;00000-0000;0000;03;3;1000;201106;1;16;000000000;1;01;201612;0;0;02;0;12;0;0;0;N70;
660743995;DOWNTOWN REVITALIZAITON INC;% GAUTAM DASWANI;PO BOX 1500;ST THOMAS;VI;00804-1500;0000;03;3;1000;201308;1;16;000000000;1;01;201612;0;0;02;0;12;0;0;0;C50;DRI
660745632;EDUCATIONAL THEATRE ASSOCIATION;% HAROLD EASTON;SVRB 7649;SAIPAN;MP;96950-0000;5115;03;9;2000;198904;2;16;000000000;1;01;;0;0;01;0;07;;;;;THESPIANS OF THE WESTERN PACIFIC IS
660746151;VIRGIN ISLAND TRACK AND FIELD FEDERATION;% WALLACE WILLIAMS;PO BOX 223094;CHRISTIANSTED;VI;00822-3094;0000;03;3;2000;201608;1;16;000000000;1;01;;0;0;02;0;12;;;;N70;
660746448;LITTLE LEAGUE BASEBALL INC;% DONALD PETERSEN;55 ESTATE WHIM;FREDERIKSTED;VI;00840-3726;3158;03;9;1000;196701;1;15;321059000;1;01;201509;1;3;02;0;12;4040;31060;31060;;6650102 ELMO PLASKETT WEST LL
660748743;FRIENDS OF THE MARIANAS TRENCH MONUMENT;;PO BOX 10001 PMB 360;SAIPAN;MP;96950-8901;0000;03;3;1200;201408;1;15;000000000;1;01;;0;0;02;0;12;;;;C30;
660748925;GUIDANCE SPORTS CLUB INC;% JOSE GONZALEZ;1-U LITTLE PRINCESSE;CHRISTIANSTED;VI;00820-0000;0000;03;3;1000;201511;1;16;000000000;1;01;201612;0;0;02;0;12;0;0;0;N66;
660749099;LOVE YOUR NEIGHBOR MINISTRIES;% CAROL BAQUI;PAGO PAGO;ANTIGUA & BARBUDA;;00000-0000;0000;03;3;7000;201110;1;15;000000000;1;01;201512;0;0;02;0;12;0;0;0;X20;
660749419;VIRGIN ISLANDS ECONOMIC LEADERSHIP COUNCIL INC;;1246 QUEEN CROSS ST STE 1;CHRISTIANSTED;VI;00820-5184;0000;04;3;1000;201308;2;00;000000000;1;01;201512;2;0;02;0;12;11780;0;0;S30;VIELC
660750807;SUP VI INC;% ADRIANNE BAIRD;ST THOMAS VIRGIN ISLANDS 00801;BRITISH VIRGIN ISLANDS;;00000-0000;0000;03;3;1000;201107;1;15;000000000;1;01;201512;0;0;02;0;12;0;0;0;C50;
660753386;HELP NEEDY STUDENTS LTD;;PO BOX 12411;ST THOMAS;VI;00801-5411;0000;03;3;1000;201404;1;15;000000000;1;01;201609;0;0;02;0;09;0;0;0;P20;
660754590;MARKIS ANTHONY REY FOUNDATION;% MAR FOUNDATION;RR 1 BOX 10006;KINGSHILL;VI;00850-9782;0000;03;3;1000;201706;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;G01;
660754836;FUTURE BUSINESS LEADERS OF AMERICA- PHI BETA LAMBDA INC;% MARIA THOMAS LEWIS;PO BOX 1944;FREDERIKSTED;VI;00841-1944;2205;03;9;2000;197110;1;16;059200205;5;01;201512;2;2;01;0;12;10949;11967;11967;B80;VIRGIN ISLANDS CHAPTER
660755062;IGLESIA CASA DE UNCION Y JUBILO;% ELIEZER TORRES-FIGUEROA;TOA ALTA,00953;PUERTO RICO;;00000-0000;2046;03;9;7000;196911;1;10;000000000;5;01;;0;0;06;0;12;;;;;
660755567;TBS COMPLETE ENLIGHTENMENT TEMPLE INC;% HAN-TOWER CHEN;1023 N MARINE DR STE B-5;UPPER TUMON;GU;96913-4304;0000;03;3;7000;201101;1;10;000000000;1;01;;0;0;06;0;12;;;;X50;
660756190;AMERICAN SAMOA ORGANIZATION ON AGING INC;% THEROSITA MAULUPE;PO BOX 4750;PAGO PAGO;AS;96799-4750;0000;03;3;1200;201505;1;15;000000000;1;01;;0;0;02;0;12;;;;P81;
660758622;TWIGS MINISTRY INC;% VIRGIN JULIE MODESTE-RHYMER;PO BOX 4376;KINGSHILL;VI;00851-4376;0000;03;3;7000;201403;1;10;000000000;1;01;;0;0;06;0;12;;;;X20;
660759053;BOYS AND GIRLS CLUB OF AMERICAN SAMOA;;PO BOX 996381;PAGO PAGO;AS;96799-0000;0000;03;3;1000;201108;1;15;000000000;1;01;201512;4;4;01;0;12;119339;154356;154356;O20;
660760220;AMERICAN SAMOA ALLIANCE AGAINST DOMESTIC AND SEXUAL VIOLENCE;% EXECUTIVE DIRECTOR;PO BOX 982550;PAGO PAGO;AS;96799-8509;0000;03;3;1000;201503;1;15;000000000;1;01;201512;3;4;01;0;12;80614;414864;414864;P43;ALLIANCE FOR STRENGTHENING FAMILIES
660760764;MARIANAS BIBLE FELLOWSHIP CENTER INC;;SAIPAN MP 96950;MAURITIUS;;00000-0000;0000;03;3;7000;201404;1;10;000000000;1;01;201512;0;0;06;0;12;0;0;0;X21;MARIANAS BIBLE FELLOWSHIP CHURCH
660761221;HEART OF WORSHIP MINISTRY;;PO BOX 882;PAGO PAGO;AS;96799-0882;0000;03;3;7000;201510;1;10;000000000;1;01;;0;0;06;0;12;;;;X20;
660762904;PRAYER HOUSE OF FAITH INC;% THELMA LOUIS;PO BOX 1005;ST JOHN;VI;00831-1005;0000;03;3;7000;201505;1;10;000000000;1;01;;0;0;06;0;12;;;;X21;
660762953;KRATISTOS MINISTRIES;;ST THOMAS VIRGIN ISLANDS 00801;BRITISH VIRGIN ISLANDS;;00000-0000;0000;03;3;1700;201203;1;15;000000000;1;01;201606;0;0;02;0;06;0;0;0;X20;
660763692;FOUNDATION FOR DEVELOPMENT PLANNING INC;% N/A;2369 KRONPRINDSENS GADE STE 8 # 301;ST THOMAS;VI;00802-6252;0000;03;3;1000;201307;1;15;000000000;1;01;201609;0;0;02;0;09;0;0;0;C30;
660764009;VICTORIOUS CHRISTIAN CHURCH;% BRENDON PEREZ;PO BOX 506236;SAIPAN;MP;96950-4333;0000;03;3;7000;201106;1;10;000000000;1;01;;0;0;06;0;12;;;;X20;
660764242;GUAHAN BAPTIST CHURCH;;109 N PAULINO HEIGHTS RD;TALOFOFO;GU;96915-3704;0000;03;3;7000;201404;1;10;000000000;1;01;;0;0;06;0;12;;;;X21;
660764277;ST JOHN LAND CONSERVANCY INC;% RAFAEL F MUILENBURG;PO BOX 1360;ST JOHN;VI;00831-1360;0000;03;3;1200;201206;1;16;000000000;1;01;201512;1;1;02;0;12;2971;5008;5008;C34;
660764897;CORE FOUNDATION;% EDYTHE DIRKS;6345 SMITH BAY RD UNIT B07;CHARLOTTE AMALIE;VI;00802-0000;0000;03;3;1000;201201;1;15;000000000;1;01;201512;0;0;02;0;12;0;0;0;C32;
660764933;VIBT INC;% SEBASTIANO PAIEWONSKY CASSINELLI;1246 QUEEN CROSS;CHRISTIANSTED;VI;00820-5179;0000;04;3;1000;201504;2;00;000000000;1;01;201612;1;1;02;0;12;2845;8000;8000;Q20;
660766814;SAIPAN TAE PYUNG YANG CHURCH INC;;PO BOX 502877;SAIPAN;MP;96950-2877;0000;03;3;7000;201109;1;10;000000000;1;01;;0;0;06;0;12;;;;X20;
660768207;BETHLEHEM FAMILY & FRIENDS REJUVENATED CLUB INC;% DALE MASON;PO BOX 665;KINGSHILL;VI;00851-0665;0000;04;3;3000;201503;2;00;000000000;1;01;201612;2;1;02;0;12;16426;4677;4677;Q33;
660768243;ST CROIX CHRISTMAS BOAT PARADE INC;% J DAVID JACKSON PC;PO BOX 24831;CHRISTIANSTED;VI;00824-0831;0000;03;3;1000;201408;1;16;000000000;1;01;201606;1;3;02;0;06;8978;33750;33750;Z99;
660769523;NEW BEGINNING CHRISTIAN FELLOWSHIP;% PASTOR VIKKI PARIS;PO BOX 304911;ST THOMAS;VI;00803-4911;0000;03;3;7000;201605;1;10;000000000;1;01;;0;0;06;0;12;;;;X20;
660769604;TINIAN MUSLIM COMMUNITY INS;% MAHABUB KHAN;PO BOX 0695;SAIPAN;MP;96950-0000;0000;03;3;1270;201301;1;10;000000000;1;01;201412;3;1;06;0;12;79061;9425;9425;X40;TMC
660769703;LIBERTY PLACE;% MELBA MATHURIN;PO BOX 2606;FREDERIKSTED;VI;00841-2606;0000;03;3;2000;201507;1;15;000000000;1;01;201512;0;0;02;0;12;0;0;0;A23;
660769916;PD HEMLANI FOUNDATION LTD;% VASUDEV B HEMLANI;PO BOX 315296;TAMUNING;GU;96931-3196;0000;03;3;1000;201204;1;15;000000000;1;01;201603;6;4;01;0;03;4789052;242334;123907;Q33;
660770192;NEW HEAVEN CHURCH INC;% SANG JOON YOO;PMP 685 1270 N MARINE CORPS DR STE;TAMUNING;GU;96931-0000;0000;03;3;7000;201406;1;10;000000000;1;01;;0;0;06;0;12;;;;X20;
660770713;INTERNATIONAL ASSOCIATION OF MACHINISTS & AEROSPACE WORKERS;% WILLIS PINNEY;PO BOX 1752;FREDERIKSTED;VI;00841-1752;0264;05;9;3000;194012;2;00;263269279;5;01;201612;0;0;02;0;12;0;0;0;;340 LOCAL LODGE
660771514;ROTARY CLUB OF ST CROIX MID ISLE CHARITABLE FOUNDATION INC;;PO BOX 224515;CHRISTIANSTED;VI;00822-4515;0000;03;3;1200;201409;1;15;000000000;1;01;201606;4;2;02;0;06;133840;12430;12430;P20;
660772147;DANCING CLASSROOMS VIRGIN ISLANDS INC;% GEORGE MARSHALL MILLER;PO BOX 441;ST THOMAS;VI;00804-0441;0000;03;3;1000;201407;1;15;000000000;1;01;201512;3;4;01;0;12;84329;122939;122939;A62;
660774332;NATIONAL ASSOCIATION OF WOMEN IN CONSTRUCTION;% SHIERLY CACERES;PO BOX 12894;TAMUNING;GU;96931-2894;1509;06;9;2000;196102;2;00;200205000;5;01;201406;0;0;02;0;06;0;0;0;;381 NAWIC GUAM CHAPTER
660774788;WE DEH YAH CULTURAL DANCERS INC;;CHRISTIANSTED VI 00820;BRITISH VIRGIN ISLANDS;;00000-0000;0000;03;3;1200;201703;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;A62;
660775268;GRASPP - GOD RESTORES AND SAVES PRECIOUS PEOPLE;% FLORENCE PEREIRA;PO BOX 982960;PAGO PAGO;AS;96799-8515;0000;03;3;1000;201406;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;P99;
660775398;CARIBBEAN ROSE;% MARY ELIZABETH KOPKO;PO BOX 303620;ST THOMAS;VI;00803-3620;0000;03;3;2100;201209;1;15;000000000;1;01;201612;1;3;01;0;12;592;57926;57926;N62;
660775721;SMITH BAY COMMUNITY FOUNDATION;% ROY CHESTERFIELD MBR;6363 ESTATE FRYDENDAHL STE 113;ST THOMAS;VI;00802-1803;0000;03;3;1260;201703;1;16;000000000;1;01;;0;0;02;0;12;;;;A20;SMITH BAY COMMUNITY
660776794;NURTURING TRANSFORMATIVE AND SUSTAINABLE COMMUNITIES;;PO BOX 5240;SAIPAN;MP;96950-5240;0000;03;3;1000;201502;1;15;000000000;1;01;;0;0;01;0;12;;;;P62;
660779518;LEARN TO DANCE INSTITUTE INC;% EUGENIE LAFRANQUE;PO BOX 306616;ST THOMAS;VI;00803-6616;0000;03;3;2000;201706;1;16;000000000;1;01;;0;0;02;0;12;;;;A60;
660781444;CHARLOTTE AMALIE SCHOOL ACADEMY OF FINANCE INC;% GREG FERGUSON;9100 PORT OF SALE MALL STE 15;ST THOMAS;VI;00802-3602;0000;03;3;2100;201205;1;15;000000000;1;01;201501;0;0;02;0;01;0;0;0;B02;
660781775;PAGO PAGO BAPTIST CHURCH;% VAAFUTI FILIPO;PO BOX 530;PAGO PAGO;AS;96799-0000;1606;03;9;7000;196311;1;10;036000000;5;01;;0;0;06;0;12;;;;;
660782988;THE JERICHO ROAD PROJECT - ST CROIX;;PO BOX 26544;CHRISTIANSTED;VI;00824-2544;0000;03;3;1000;201403;1;15;000000000;1;01;201606;2;2;02;0;06;11252;15940;15940;B90;
660785100;NATIONAL PARALYMPIC COMMITTEE US VIRGINS ISLAND INC;% REGINE FITZNER;PO BOX 224419;CHRISTIANSTED;VI;00822-4419;0000;03;3;1000;201409;1;15;000000000;1;01;201612;1;1;02;0;12;1304;7016;7016;N72;
660785160;VI EQUICARE FOUNDATION INC;;PO BOX 9620;ST THOMAS;VI;00801-2620;0000;03;3;1000;201502;1;15;000000000;1;01;201612;1;1;02;0;12;376;4793;4793;E60;
660785778;LETS MOVE GUAM;;137 BITA CT;SINAJANA;GU;96910-0000;0000;03;3;1000;201408;1;15;000000000;1;01;201412;0;0;02;0;12;0;0;0;P20;
660787190;DISABLED AMERICAN VETERANS AUXILIARY INC;% DELIA SANTIAGO;AGUADILLA 00604;BRITISH VIRGIN ISLANDS;;00000-0000;2473;04;9;1000;197310;1;00;908921000;5;01;201612;0;0;02;0;12;0;0;0;;14 AGUAVILLA UNIT
660787745;CATHOLIC DAUGHTERS OF THE AMERICAS;;124 E PAPAYA CT;DEDEDO;GU;96929-5453;0928;03;9;1700;194603;1;10;031150120;5;01;;0;0;13;0;12;;;;;COURT SANTA BARBARA 2655
660787870;STT STJ HORSEMEN ASSOCIATION;;PO BOX 306751;ST THOMAS;VI;00803-6751;0000;03;3;4000;201604;1;16;000000000;1;01;;0;0;02;0;12;;;;;
660788450;GLORY AND FREEDOM MINISTRIES;% GARY CRANDALL;535 CHALAN PALE RAMON HAYA STE 116;YIGO;GU;96929-2423;0000;03;3;1270;201405;1;15;000000000;1;01;201507;0;0;02;0;07;0;0;0;X20;
660789257;FATHER DUENAS MEMORIAL SCHOOL ENDOWMENT FOUNDATION INC;;231 YPAO RD STE 101;TAMUNING;GU;96913-3969;0000;03;3;1000;201211;1;14;000000000;1;01;201412;4;3;01;0;12;157253;76991;31515;B12;
660789697;GRATITUDE AMERICA LTD;% ERIKA KELLERHALS;9053 ESTATE THOMAS SUITE 101;ST THOMAS;VI;00802-0000;0000;03;3;1000;201209;1;04;000000000;1;01;201612;7;4;00;1;12;9264807;229592;;T20;
660789822;GROUND STROKES TENNIS CLUB;% NATASHA LEWIS-FLYNN;PO BOX 25484;CHRISTIANSTED;VI;00824-1484;0000;03;3;1000;201409;1;16;000000000;1;01;201612;0;0;02;0;12;0;0;0;N66;
660790628;ROTARY INTERNATIONAL;% DIANA WHITE;SUITE310-69 ST THOMAS 00802;BRITISH VIRGIN ISLANDS;;00000-0000;0573;04;9;3000;194209;2;00;000000000;1;01;201606;0;0;02;0;06;0;0;0;;E-CLUB OF THE CARIBBEAN 7020 ROTARY
660790948;UNITED STATES VIRGIN ISLANDS RUGBY FOOTBALL UNION INC;% GREG FERGUSON;7544 ESTATE LERKENLUND;SAINT THOMAS;VI;00802-0000;0000;03;3;2000;201312;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;N60;
660791135;BELOVED OF GOD MEDICAL MISSION INC;;280 PALE SAN VITORES RD;TUMON;GU;96913-3615;0000;03;3;1000;201608;1;04;000000000;1;01;;0;0;00;1;12;;;;E70;
660791417;OPI A TAINO INTERNATIONAL INC;% MAEKIAPHAN PHILLIPS;6544 ESTATE NAZARETH;CHARLOTTE AMA;VI;00802-1136;0000;03;3;2100;201407;1;15;000000000;1;01;201512;0;0;02;0;12;0;0;0;A23;
660791432;T K TILO LIGHTHOUSE BIBLE COLLEGE INC;% RUDOLPH T TILO;PO BOX 2019;PAGO PAGO;AS;96799-2019;0000;03;3;2000;201410;1;11;000000000;1;01;201509;0;0;02;0;09;0;0;0;B42;
660791854;VI HOUSING REVITALIZATION CORP;% MR ROBERT GRAHAM;402 ESTATE ANNAS RETREAT 7668;ST THOMAS;VI;00801-0000;0000;03;3;1000;201502;1;21;000000000;1;01;;0;0;01;0;06;;;;L20;
660792911;MAPHAIRIAN INC;% NATASHA MATHURIN;PO BOX 8691;CHRISTIANSTED;VI;00823-8691;0000;03;3;2000;201509;1;15;000000000;1;01;201512;1;0;02;0;12;1;0;0;B82;
660793071;PATIENT ASSIST VI;% LEAH CASTEEL;6501 RED HOOK PLZ STE 201 PMB 480;ST THOMAS;VI;00802-1373;0000;03;3;1000;201307;1;15;000000000;1;01;201512;3;4;01;0;12;89548;113994;113994;E70;
660793184;SAIPAN BUILDING & FIXING COMPUTER USERS GROUP;;PO BOX 5525;SAIPAN;MP;96950-5525;0000;03;3;1200;201410;1;15;000000000;1;01;201412;0;0;02;0;12;0;0;0;J22;
660794517;AS THE STARS OF THE SKY FOUNDATION INC;;7003 ESTATE LOUISSENHOJ;ST THOMAS;VI;00802-3579;0000;03;3;1200;201401;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;P20;
660798103;GUMA GUAM UNIQUE MERCHANDISE ART INC;% FRANCIS GUERRERO;135 CHALAN SANTA PAPA 2ND FLOOR;HAGATNAG;GU;96910-5120;0000;03;3;2000;201502;1;15;000000000;1;01;201512;4;4;01;0;12;216947;445028;445028;A26;
660802060;COMMUNITY MUSIC INC;% EDWIN G B RUSSELL;PO BOX 1427;CHRISTIANSTED;VI;00821-1427;0000;03;3;1000;201408;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;A99;
660803228;ALOFA MO MEAOLA;% NICHOLAS KING;PO BOX 367;PAGO PAGO;AS;96799-0367;0000;03;3;1400;201406;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;D20;
660804748;PACIFIC OMBUDSMAN FOR HUMANITARIAN LAW;% PAMELA BROWN-BLACKBURN;PO BOX 502452;SAIPAN;MP;96950-2452;0000;03;3;1000;201407;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;I99;
660804753;ST CROIX YOUTH SAILING ASSOCIATION INC;% LORIN KLEEGER;PO BOX 24171;CHRISTIANSTED;VI;00824-0171;0000;03;3;1000;201405;1;15;000000000;1;01;201612;4;4;01;0;12;130665;130092;130092;O50;
660807153;TINIAN PREMIER FOOTBALL CLUB;;TINIAN MP 96950;MAURITIUS;;00000-0000;0000;03;3;1000;201412;1;16;000000000;1;01;201412;0;0;02;0;12;0;0;0;N65;
660808317;WOMEN STRIVING FOR SUCCESS INC;% JANETTE MILLIN YOUNG;PO BOX 303437;ST THOMAS;VI;00803-3437;0000;03;3;1200;201507;1;15;000000000;1;01;201512;0;0;02;0;12;0;0;0;W01;
660809057;HEALING PAWS SANCTUARY INC;;PO BOX 24704;CHRISTIANSTED;VI;00824-0704;0000;03;3;1000;201407;1;15;000000000;1;01;201612;1;3;02;0;12;6534;36358;29246;D99;
660809332;FUTURE FARMERS OF AMERICA STATE ASSOCIATONS AND LOCAL CHAPTER;% EDDIE WILLIAMS;PO BOX 4353;KINGSHILL;VI;00851-4353;0776;03;9;2000;194501;1;16;000000000;5;01;201512;2;2;02;0;12;16217;23125;23125;;VIRGIN ISLAND FFA ASSOCIATIONS INC
660809976;SOROPTIMIST INTERNATIONAL OF THE AMERICAS INC;% PAM BROWN;PO BOX 5077;SAIPAN;MP;96950-5077;3899;03;9;1000;200210;1;16;000000000;5;01;201606;0;0;02;0;06;0;0;0;I70;115612 NORTHERN MARIANA ISLANDS
660810017;VIRGIN ISLANDS ARCHERY FEDERATION INC;% AMANDA WAREHIME;PO BOX 886;CHRISTIANSTED;VI;00821-0886;0000;03;3;1200;201406;1;15;000000000;1;01;201609;1;3;01;0;09;7249;58334;58334;N99;
660810035;UNITED STATES BOWLING CONGRESS INC;% HENRY SCHJANG;KINGSHILL VIRGIN ISLANDS 00851;BRITISH VIRGIN ISLANDS;;00000-0000;4348;03;9;1000;200409;1;16;000000000;1;01;201607;0;0;02;0;07;0;0;0;N70;86443 VIRGIN ISLANDS USBC
660811671;NIGEL O HODGE ORGANIZATION INC;% CHESTER HODGE;PO BOX 10091;ST THOMAS;VI;00801-3091;0000;03;3;1000;201408;1;04;000000000;1;01;201412;4;4;00;1;12;212539;219313;;G12;
660813510;NORTHERN MARIANAS CRIME STOPPERS PROGRAM INC;% SEAN E FRINK;PO BOX 503783;SAIPAN;MP;96950-3783;0000;03;3;1000;201408;1;15;000000000;1;01;;0;0;02;0;01;;;;I20;
660814913;ADMIRAL CARES INC;;CHRISTIANSTED 00820;BRITISH VIRGIN ISLANDS;;00000-0000;0000;03;3;1000;201507;1;15;000000000;1;01;201412;0;0;02;0;12;0;0;0;A31;
660815181;LATTE TRAINING ACADEMY;% ARIELLE BUYUM;PO BOX 504490;SAIPAN;MP;96950-4304;0000;03;3;2000;201602;1;16;000000000;1;01;201312;0;0;01;0;10;0;0;0;B30;
660815711;JESTORCE VOLLEYBALL CLUB INC;% LUCILLE R HOBSON;PO BOX 7582;CHRISTIANSTED;VI;00823-7582;0000;03;3;1000;201612;1;16;000000000;1;01;;0;0;02;0;12;;;;N60;
660816335;CRUZAN COWGIRLS HORSE RESCUE;% CRUZAN COWGIRLS;6 ESTATE CARLTON;FREDERIKSTED;VI;00840-4073;0000;03;3;1278;201707;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;D20;
660816525;PARENTS EMPOWERING PARENTS OF CHILDREN WITH DISABILITIES;% LEONE ROHR;PO BOX 9001;AGAT;GU;96928-2001;0000;03;3;2000;201601;1;16;000000000;1;01;201609;3;3;01;0;09;29002;87563;87563;P11;
660817577;SGVBG FOUNDATION INC;;CHRISTIANSTED 00820;BRITISH VIRGIN ISLANDS;;00000-0000;0000;03;3;1000;201412;1;23;000000000;1;01;201612;0;0;02;0;12;0;0;0;C11;ST GEORGE VILLAGE BOTANICAL GARDEN
660818053;GUAM ULTIMATE FOR ALL;;PO BOX 753;HAGATNA;GU;96932-0753;0000;03;3;1000;201505;1;16;000000000;1;01;201605;0;0;02;0;05;0;0;0;N70;GUFA
660818815;ILERI INC;% RESA O REILLY;PO BOX 875;CHRISTIANSTED;VI;00821-0875;0000;03;3;1000;201504;1;15;000000000;1;01;201612;3;4;01;0;12;68067;111348;111348;O50;PROJECT PROMISE
660819212;FULL GOSPEL BUSINESSMENS FELLOWSHIP VIRGIN ISLANDS INC;;6079CASTLECOAKLEY;CHRISTIANSTED;VI;00820-5202;0000;03;3;1700;201703;1;16;000000000;1;01;201612;0;0;02;0;12;0;0;0;X20;
660821204;500 SAILS;% EMMA PEREZ;PO BOX 10001 PMB 326;SAIPAN;MP;96950-8901;0000;03;3;2000;201411;1;15;000000000;1;01;201512;0;0;02;0;12;0;0;0;N67;
660822394;CHRISTIANSTED COMMUNITY ALLIANCE;% MARY DEMA;4243 STRAND STREET;CHRISTIANSTED;VI;00820-0000;0000;03;3;1000;201602;1;16;000000000;1;01;201612;0;0;02;0;12;0;0;0;A01;
660824821;VIRGIN ISLANDS DEVELOPMENTAL DISABILITIES COUNCIL;% YVONNE D PETERSEN;PO BOX 6324;CHRISTIANSTED;VI;00823-6324;0000;03;3;1200;201409;1;15;000000000;1;01;201609;0;0;02;0;09;0;0;0;P82;
660825959;SOUTHEAST SECTION OF THE NINETY NINES INC;% FIONA HORNE;RR 1 BOX 9936;KINGSHILL;VI;00850-9710;6019;03;9;1000;201406;1;15;000000000;1;01;201405;0;0;02;0;05;0;0;0;;ST CROIX ISLAND PARADISE CHAPTER
660827259;NUUULI VOCATIONAL TECHNICAL HIGH SCHOOL PTA;% CARE OF CAROL BAQUI;PAGO PAGO 96799;AUSTRALIA;;00000-0000;0000;03;3;1238;201412;1;16;000000000;1;01;201612;0;0;02;0;12;0;0;0;B94;
660828032;VIRGIN ISLANDS CHILDRENS MUSEUM;;PO BOX 304457;ST THOMAS;VI;00803-4457;0000;03;3;1200;201502;1;16;000000000;1;01;201512;3;4;01;0;12;48133;115121;115121;A52;
660829575;KNOWLEDGE OF SELF;;3C-A-60 ESTATE FORTUNA;ST THOMAS;VI;00802-0000;0000;03;3;1000;201705;1;15;000000000;1;01;;0;0;02;0;12;;;;S80;
660831318;PALA LAGOON SWIMMING CENTER INC;% UTU ABE MALAE;PO BOX 36;PAGO PAGO;AS;96799-0036;0000;03;3;1200;201503;1;15;000000000;1;01;201512;3;4;01;0;12;58782;101767;101767;N67;
660831534;MAPP-POTTER CORPORATION FOR A SMOOTH TRANSITION INC;% RANDOLPH KNIGHT;9617 ESTATE THOMAS;ST THOMAS;VI;00802-2656;0000;04;3;3000;201503;2;00;000000000;1;01;;0;0;01;0;01;;;;W20;
