EIN;NAME;ICO;STREET;CITY;STATE;ZIP;GROUP;SUBSECTION;AFFILIATION;CLASSIFICATION;RULING;DEDUCTIBILITY;FOUNDATION;ACTIVITY;ORGANIZATION;STATUS;TAX_PERIOD;ASSET_CD;INCOME_CD;FILING_REQ_CD;PF_FILING_REQ_CD;ACCT_PD;ASSET_AMT;INCOME_AMT;REVENUE_AMT;NTEE_CD;SORT_NAME
660566076;PARAISO INFANTIL INC;% MINERVA VEGA TORRES;459 KM 7 7 INT CEIBA ALTA SAN ANTON;AGUADILLA;PR;00690-0000;0000;03;3;2000;200308;1;11;000000000;1;01;201412;0;0;02;0;12;0;0;0;B24;
660566096;CENTER FOR THE NEW ECONOMY INC;% MIGUEL A SOTO;206 TETUAN ST1002 BANCO BLDG;SAN JUAN;PR;00902-0000;0000;03;3;1000;200004;1;15;000000000;1;01;201512;6;6;01;0;12;2017126;3043270;3043270;B90;HOME MORTGAGE PLAZA
660566246;VILLA NOTRE DAME INC;;PO BOX 6841;CAGUAS;PR;00726-6841;0000;03;3;1000;200210;1;15;000000000;1;01;201512;3;4;01;0;12;50743;188307;188307;P81;SCHOOL SISTERS OF NOTRE DAME
660566418;VIRGIN ISLANDS DOMESTIC VIOLENCE AND SEXUAL ASSAULT COUNCIL;;4100 SION FARM SHOPPING CENTER 1;CHRISTIANSTED;VI;00820-0000;0000;03;3;1200;201201;1;15;000000000;1;01;201609;4;5;01;0;09;166246;589938;589938;I73;
660566743;CDS FOUNDATION INC;;RR 1 BOX 6199;KINGSHILL;VI;00850-9855;0000;03;3;1000;200003;1;15;000000000;1;01;201612;3;3;01;0;12;98744;50338;-9319;B112;
660567061;LICEO DE ARTE DEL SUR INC;% CARLOS E RIVERA;URB MARIANI 3041 FD ROOSEVEL AVE;PONCE;PR;00717-0000;0000;03;3;1200;200406;1;15;000000000;1;01;201606;0;0;02;0;06;0;0;0;A25;
660567097;CALVARY CHAPEL OF PUERTO RICO INC;% PASTOR DANIEL CRESPO;405 AVE ESMERALDA STE 2;GUAYNABO;PR;00969-4466;0000;03;3;7000;200006;1;10;000000000;1;01;;0;0;06;0;12;;;;X21;
660567316;CENTRO DE RESPIRO Y REHABILITACION SAN FRANCISCO;% SISTER DONNA MCGARTLAND OSF;PO BOX 372231;CAYEY;PR;00737-2231;0928;03;9;1700;194603;1;10;031150120;5;01;;0;0;06;0;06;;;;;
660567506;BEULAH ASAMBLEA DE DIOS;;PO BOX 2300;BAYAMON;PR;00960-2300;1678;03;9;7000;196408;1;10;001002029;5;01;;0;0;06;0;12;;;;;
660567902;CORAL BAY SCHOOL INC;% THE CORAL BAY SCHOOL;PO BOX 1657;ST JOHN;VI;00831-1657;0000;03;3;2000;199912;1;11;000000000;1;01;201606;7;6;01;0;06;5579756;3452939;3452939;B25;GIFFT HILL SCHOOL
660568130;IGLESIA ASAMBLEA DE DIOS;% PABLO HERNANDEZ MARTINEZ;BO QUBRD CRZ SCTR PUNTA BRAVA 1008;TOA ALTA;PR;00954-0000;1678;03;9;7000;196408;1;10;001002029;5;01;;0;0;06;0;12;;;;;
660568219;IGLESIA AD;;PARC SAINT JUST 292 CALLE 4;TRUJILLO ALTO;PR;00976-0000;1678;03;9;7000;196408;1;10;001002029;5;01;;0;0;06;0;12;;;;;
660568220;PENTECOSTAL ADULAM ASAMBLEAS DE DIOS;;PO BOX 268;PALMER;PR;00721-0268;1678;03;9;7000;196408;1;10;001002029;5;01;;0;0;06;0;12;;;;;
660568350;THE JULIUS SPRAUVE SCHOOL FUNDRAISER CHARITABLE TRUST;% JOSE PENN;PO BOX 719;CRUZ BAY;VI;00831-0719;0000;03;3;2000;200011;1;16;000000000;2;01;201512;0;0;02;0;12;0;0;0;B12;
660568541;FUNDACION DEL COLEGIO DE CPA DE PUERTO RICO INC;;CAPITAL CENTER BLDG SUITE 1401;SAN JUAN;PR;00918-0000;0000;03;3;1200;201408;1;16;000000000;1;01;201605;0;0;02;0;05;0;0;0;Q32;
660568636;HOLY FAMILY SOCIETY OF ST VINCENT DE PAUL;% ALMA WELLS;PO BOX 502218;ST THOMAS;VI;00805-2218;5496;03;9;7000;200702;1;15;000000000;5;01;;0;0;02;0;09;;;;P99;
660568787;ANGEL DE LA GUARDA INC;% WILFREDO MENDEZ;PO BOX 3007;SAN SEBASTIAN;PR;00685-7001;0000;03;3;2100;200501;1;15;000000000;1;01;201612;3;5;01;0;12;79622;617468;617468;P33;
660569222;INTERNAITONAL ASSOCIATION OF FIRE FIGHTERS;% JOEY TAJALLE;PO BOX 22228;BARRIGADA;GU;96921-2228;0160;05;9;3000;195903;2;00;263000000;5;01;201409;0;0;02;0;09;0;0;0;;0150F NAS AGANA FEDERAL FIRE FIGHTE
660569472;CENTRO VOLUNAC INC;% CARMEN A ROSADO APONTE;A66 BO PLAYA;SALINAS;PR;00751-2849;0000;03;3;1200;200909;1;15;000000000;1;01;201612;1;2;02;0;12;649;21213;21213;P20;
660569781;ASOCIACION PARA LA SUPERACION DEL NINO CON SINDROME DOWN;;PO BOX 4482;AGUADILLA;PR;00605-4482;0000;03;1;1000;200701;1;15;000000000;1;01;201612;4;4;01;0;12;116147;123309;123309;G25;
660569857;FUNDACION ARTURO SOMOHANO INC;% VICTOR MALDONADO-GOMEZ;PO BOX 192593;SAN JUAN;PR;00919-2593;0000;03;3;1200;201409;1;15;000000000;1;01;201606;4;5;01;0;06;495730;505036;505036;A69;
660569991;IGLESIA BAUTISTA LUZ DEL MUNDO QUEBRADA GRANDE;;CARR 852 KM 4 2;TRUJILLO ALTO;PR;00977-0000;3125;03;9;7000;195504;1;10;001000000;5;01;;0;0;06;0;12;;;;;6151
660570310;JESUS IS LORD FELLOWSHIP WORLDWIDE INC USA;% RUFO LANE ARNIA;MP 96950 CNMI;USA;;00000-0000;8206;03;9;7000;199805;0;10;000000000;1;01;;0;0;06;0;12;;;;;JESUS IS LORD JIL CHURCH INC
660570446;FUNDACION EDUCATIVA CONCEPCION;% SARA LOPEZ MARTIN;PO BOX 70006;FAJARDO;PR;00738-7006;0000;03;3;7000;201507;1;11;000000000;1;01;201606;6;6;01;0;06;1690847;1503689;1503689;B20;SONIFEL
660570712;COMUNIDAD ORGANIZADA DE SAN SALVADOR INC;;CAGUAS PUERTO RICO 00725-9423;BRITISH VIRGIN ISLANDS;;00000-0000;0000;03;3;1200;201108;1;15;000000000;1;01;201609;0;0;02;0;09;0;0;0;S21;
660570994;SPEAK THE WORD MINISTRIES;% TERRY SKEPPLE;PO BOX 8304;CHRISTIANSTED;VI;00823-8304;0000;03;3;7000;200007;1;10;000000000;1;01;;0;0;06;0;12;;;;X21;
660571056;GUAM KOREAN BUDDHIST ASSOCIATION;% YONG KWANG PARK;PO BOX 11168;TAMUNING;GU;96931-1168;0000;03;3;1270;200004;1;10;000000000;1;01;;0;0;06;0;12;;;;X50;
660571205;LEONCILANDIA INC;% LUIS GARCIA VAZQUES;P8 CALLE 3 W;GURABO;PR;00778-4006;0000;03;3;1200;200302;1;16;000000000;1;01;201606;1;0;02;0;06;1;0;0;P33;
660571457;HOSPITAL COMUNITARIO BUEN SAMARITANO INC;% HOSPITAL BUEN SAMARITANO;PO BOX 4055;AGUADA;PR;00602-0000;0000;03;3;1000;201011;1;12;000000000;1;01;201512;8;8;01;0;12;34797354;39580556;39361665;E20;
660571609;EL PROGRAMA DE ENLACE Y SERVICIO COMUNITARIO DE AGUADILLA INC;% GLORIA ACEVEDO;PO BOX 4820;AGUADILLA;PR;00605-4820;0000;03;3;1200;200008;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;O50;
660571789;PRIMER IGLESIA ASAMBLEA DE DIOS;% ENRIQUE LABOY;HC 1 BOX 6767;LAS PIEDRAS;PR;00771-9758;1678;03;9;7000;196408;1;10;001002029;5;01;;0;0;06;0;03;;;;;
660572018;UNANUE LOPEZ FAMILY FOUNDATION;;PO BOX 601467;BAYAMON;PR;00960-6067;0000;03;3;2000;200107;1;03;000000000;2;01;201512;5;4;00;1;12;583963;274012;;T23;
660572059;IGLESIA MISIONERA SHALOM Y CHARIS;% EDUARDO MORA DORAN;PO BOX 4985 MSC 101;CAGUAS;PR;00726-4985;2046;03;9;7000;196911;1;10;001000000;5;01;;0;0;06;0;12;;;;;
660572240;HOGAR COLINAS VERDES INC;;PO BOX 2045;HATILLO;PR;00659-9045;0000;03;3;1000;201602;1;15;000000000;1;01;;0;0;01;0;12;;;;L20;
660572374;MISION MAHANAIM;;CL 16 BOX 6253 BARRIO QUEBRADA SECA;CEIBA;PR;00735-0000;2046;03;9;7000;196911;1;10;001000000;5;01;;0;0;06;0;12;;;;;
660572549;IGLESIA CRISTIANA MISIONERA EL SHADDAI;;PO BOX 1086;BARCELONETA;PR;00617-1086;2046;03;9;7000;196911;1;10;001000000;5;01;;0;0;06;0;12;;;;;
660572647;CENTRO INFANTIL LITTLE ANGELS INC;% ELY E MARTINEZ CANDELARIO;URB SAN ANTONIO 1434 CALLE DAMASCO;PONCE;PR;00728-0000;0000;03;3;2100;200305;1;16;000000000;1;01;201412;1;1;02;0;12;223;4757;4757;P33;
660572724;JUNIOR BARRACUDES TRACKS FIELD ASSOCIATION INC;;PO BOX 5360;KINGSHILL;VI;00851-5360;0000;03;3;1200;201609;1;16;000000000;1;01;201612;0;0;02;0;12;0;0;0;N66;
660573064;PUERTAS DE ESPERANZA DE MANATI INC;;14 CALLE RAMOS VELEZ;MANATI;PR;00674-5165;0000;03;3;1000;200110;1;15;000000000;1;01;201412;1;4;01;0;12;5890;100219;100219;P85;
660573254;ART STAGE INC;% SHAWNA K RICHARDS;PO BOX 1185;FREDERIKSTED;VI;00841-1185;0000;03;3;2000;199911;1;15;000000000;1;01;201411;0;0;02;0;11;0;0;0;A65;
660573499;COMITE DE EDUCACION Y BEINESTAR NINOS Y ADOLESCENTES DIABETES INC;% FRANCISCO NIEVES RIVERA;PO BOX 9001;HUMACAO;PR;00792-9001;0000;03;3;1000;200204;1;15;000000000;1;01;201512;1;3;01;0;12;8912;52713;52713;E86;
660574398;IGLESIA EVANGELICA LUTERANA CRISTO EL SENOR;% MARGARITA MARTINEZ;PO BOX 375285;CAYEY;PR;00737-5285;9386;03;9;7000;198804;1;10;001000000;1;01;;0;0;06;0;01;;;;;
660574598;ASOCIACION NACIONAL DE CIEGOS;% CENTRO DE REHABILITACION;PO BOX 2319;ISABELA;PR;00662-9319;0000;03;3;1000;200307;1;15;000000000;1;01;201609;3;4;01;0;09;38451;182955;182955;P86;
660574914;CENTRO DEAMBULANTES CRISTO POBRE INC;% RAFAEL DELGADO;PO BOX 334651;PONCE;PR;00733-4651;0000;03;3;1000;200203;1;15;000000000;1;01;201606;6;5;01;0;06;2020099;842720;842720;P20;
660575476;PUERTO RICO BASEBALL ACADEMY AND HIGH SCHOOL CORP;% EDWIN CORREA;200 AVE RAFAEL CORDERO STE 140;CAGUAS;PR;00725-4303;0000;03;3;2000;200401;1;11;000000000;1;01;201606;4;6;01;0;06;274405;2083238;2083238;B25;
660576367;POLITECNICO AMIGO INC;% GIOVANNI RUIZ;960 CALLE REFUGIO;MIRAMAR;PR;00907-4911;0000;03;3;2000;201508;1;11;000000000;1;01;201606;4;5;01;0;06;321952;609291;609291;B28;
660576595;EL AMOR ESPERA INC;% GRACE SCHAERER;PO BOX 607071 PMB 286;BAYAMON;PR;00960-7071;0000;03;3;1000;201503;1;15;000000000;1;01;201512;4;4;01;0;12;242254;217171;217171;P20;
660576828;GLOBAL LIFE CHURCH INC;% PASTOR ORAL F HAZELL;PO BOX 304283;ST THOMAS;VI;00803-4283;0000;03;3;1000;200106;1;10;000000000;1;01;;0;0;06;0;01;;;;X20;GLOBAL LIFE MINISTRY HSE OF PRAYER
660576940;CENTRO DE RENOVACION Y DESAROLLO HUMANO-ESPIRTUAL BUEN PASTOR;% MAGDALENA OCASIO PEREZ;HC 1 BOX 22925;CAGUAS;PR;00725-8915;0000;03;3;1000;200608;1;15;000000000;1;01;201612;4;4;01;0;12;192579;376252;376252;F60;NEGRON NANCY ORTIZ
660577203;ASOCIACION DE AGENCIAS COMUNALES DE PR INC;% ALICIA RAMIREZ SUAREZ;H-17-B AVE LUIS MUNOZ MARIN URB VIL;CAGUAS;PR;00725-0000;0000;03;3;1000;200202;2;15;000000000;1;01;201509;2;4;01;0;09;19044;113128;113128;P20;URB VILLA DEL CARMEN
660577332;IGLESIA ROCA DE SION AD;;PO BOX 1246;FAJARDO;PR;00738-1246;1678;03;9;7000;196408;1;10;001002029;5;01;;0;0;06;0;12;;;;;
660577886;CENTRO MARIA MAZZARELLO ALESPI INC;% SOR MARIA OFELIA PEREZ GUTIERREZ;PO BOX 1877;OROCOVIS;PR;00720-1877;0000;03;3;2700;200306;1;11;000000000;1;01;;0;0;13;0;10;;;;B99;
660578294;AMERICAN LEGION;% NA;PO BOX 2968;GUAYNABO;PR;00970-2968;0925;19;9;1000;194603;1;00;907908000;5;01;201612;0;0;02;0;12;0;0;0;;134 JESUS BRUNO POST
660578562;PENTECOSTAL CHURCH ASSEMBLIES OF GOD;% MIGUEL ARROYO;PO BOX 207;YABUCOA;PR;00767-0207;1678;03;9;7000;196408;1;10;001002029;5;01;;0;0;06;0;10;;;;;
660578643;3RA MANANTIAL DE VIDA;;PO BOX 334432;PONCE;PR;00733-4432;1678;03;9;7000;196408;1;10;001002029;5;01;;0;0;06;0;12;;;;;BRISAS DEL CARIBE
660579504;RICKY MARTIN FOUNDATION CORP;% GLADYS MARTINEZ;PO BOX 13534;SAN JUAN;PR;00908-3534;0000;03;3;1000;200406;1;15;000000000;1;01;201512;6;6;01;0;12;3799235;1917034;1917034;T22;
660580261;CENTRO DE DESARROLLO DEL NINO ALLEGRIA Y DIVERSION INFANTIL INC;% HC 1 BOX 7208;HC 1 BOX 7208;VILLALBA;PR;00766-9856;0000;03;3;2000;200803;1;11;000000000;1;01;201512;1;3;01;0;12;8623;51948;51948;B21;
660580805;SMIRNA MISIONERA AD;% JOSE COLLAZO;PO BOX 674;DORADO;PR;00646-0674;1678;03;9;7000;196408;1;10;001002029;5;01;;0;0;06;0;12;;;;;
660581471;ST JOHN HISTORICAL SOCIETY;;PO BOX 1256;ST JOHN;VI;00831-1256;0000;03;3;1000;200106;1;16;000000000;1;01;201704;4;3;02;0;04;225013;34660;34660;A54;
660581845;PRODUCTORA ANGELES-DEL-FIN INC;% CARLOS GONZALEZ HERNANDEZ;HC 20 BOX 26393;SAN LORENZO;PR;00754-9479;0000;03;3;1000;201603;1;15;000000000;1;01;201512;3;3;01;0;12;83958;64862;64862;A65;
660581925;HIRE-NATIONAL INC;% ANDRES GARCIA;7 CALLE TABONUCO STE 120;GUAYNABO;PR;00968-3019;7199;03;9;1000;199012;0;16;123000000;1;01;201612;0;0;02;0;12;0;0;0;;PUERTO RICO CHAPTER
660582060;OFICINA PRO AYUDA A PERSONAS CON IMPEDIMENTOS INC;% ROBERTO GARCIA;PO BOX 1089;RIO GRANDE;PR;00745-1089;0000;03;3;2000;200402;1;15;000000000;1;01;201512;6;4;02;0;12;1713670;251512;0;P80;OPAPI INC
660582741;IGLESIA EVANGELICA JESUCRISTO EL CAMINO;;HC 1 BOX 6443;MOCA;PR;00676-9622;2046;03;9;7000;196911;1;10;001000000;5;01;;0;0;06;0;12;;;;;
660582747;IEM AGUA Y SOL DE JUSTICIA;% ROBERT L RANSOM;HC 1 BOX 8155;MARICAO;PR;00606-9403;2046;03;9;7000;196911;1;10;001000000;5;01;;0;0;06;0;12;;;;;
660583733;EDUCATIONAL SERVICES CENTER OF SAN GERMAN INC;% VIVIAN RUIZ;PO BOX 1332;HORMIGUEROS;PR;00660-5332;0000;03;3;2000;200112;1;11;000000000;1;01;201606;4;4;01;0;06;167801;103165;103165;B20;
660585077;ST THOMAS EAST END MEDICAL CENTER CORPORATION;;PO BOX 503177;ST THOMAS;VI;00805-3177;0000;03;3;1000;200011;1;12;000000000;1;01;201602;5;7;01;0;02;901113;6176038;6176038;E30;
660585141;SCOTTISH RITE CLINIC FOR CHILDHOOD LANGUAGE DISORDERS INC;% JOSEPH L MARTINEZ SUAREZ;PO BOX 362095;SAN JUAN;PR;00936-2095;0000;03;3;1000;200307;1;15;000000000;1;01;201612;3;2;02;0;12;30270;20123;20123;G80;
660585195;INICIATIVA COMUNITORIO DE LA MONTANA INC;;PO BOX 1881;UTUADO;PR;00641-1881;0000;03;3;2000;201006;1;15;000000000;1;01;201509;4;5;01;0;09;150940;542773;542773;P30;
660585251;CREARTE INC;% MIGUEL UBINAS LAZZARINI;PO BOX 19069;SAN JUAN;PR;00910-0000;0000;03;3;1200;200307;1;15;000000000;1;01;201607;5;6;01;0;07;765816;2018993;2018993;A25;
660585252;BRISAS DE CEIBA CORP;% PEDRO CANALES;8 STREET SAN JORGE 42;CEIBA;PR;00735-0000;0000;03;3;1000;200011;1;15;000000000;1;01;201612;6;4;01;0;12;2327497;368419;368419;L22;
660585256;NEW VISION MINISTRIES OF ST THOMAS;% PASTOR JAMES EUTECE PETTY;220-24 ALTONA & WELBURST;ST THOMAS US;VI;00803-0000;0000;03;3;7000;200201;1;10;000000000;1;01;;0;0;06;0;06;;;;X20;N V M
660585342;SECOND CHANCE ANIMAL RESCUE INC;;HC 1 BOX 3547;VILLALBA;PR;00766-9784;0000;03;3;1000;200512;1;15;000000000;1;01;201612;1;4;01;0;12;5412;101719;101719;D20;
660585390;INTERNATIONAL UNION UNITED AUTO AEROSPACE & AGRICULTURAL WORKERS;% CARMEN DAISY RODRIGUEZ SANTOS;PO BOX 693;CAGUAS;PR;00726-0693;0427;05;9;3000;194106;2;00;263000000;5;01;201612;4;6;01;0;12;250806;1264374;1264374;;2396 UAW ASOC EMPLEADOS COMEDORES E
660585583;MOVIMIENTO CRISTIANO EL SHADDAI AD;;PO BOX 43001;RIO GRANDE;PR;00745-6600;1678;03;9;7000;196408;1;10;001002029;5;01;;0;0;06;0;12;;;;;
660585858;MIRACLE THROUGH THE ROCK MINISTRY & RECONCILIATION IN CHRIST JESUS INC;% ERIC MASSICOT;PO BOX 7694;CHRISTIANSTED ST CRO;VI;00823-7694;0000;03;3;7000;200107;1;10;000000000;1;01;;0;0;06;0;12;;;;X21;
660586228;HELPING CHILDREN WORK HCW INC;;RR 1 BOX 10310;KINGSHILL;VI;00850-9792;0000;03;3;1200;200110;1;15;000000000;1;01;201512;5;0;02;0;12;504123;0;0;P30;
660586241;PROYECTO NACER INC;;PO BOX 6600;BAYAMON;PR;00960-5600;0000;03;3;2000;200209;1;15;000000000;1;01;201612;5;6;01;0;12;929278;1316625;1316625;P45;
660586357;HOGAR AURORA INC;;5 CALLE JAZMIN;AIBONITO;PR;00705-3346;0000;03;3;1000;200009;1;15;000000000;1;01;201609;6;4;01;0;09;1346414;145116;145116;L20;
660586667;FREDERIKSTED HEALTH CARE INC;;PO BOX 1198;FREDERIKSTED;VI;00841-1198;0000;03;3;1000;200103;1;15;000000000;1;01;201512;6;7;01;0;12;3301074;9047481;9047481;E32;
660586712;FUNDACION DE ESCLEROSIS MULTIPLE DE PUERTO RICO INC;;CENTRO INTERNACIONAL DE MERCADEO TO;GUAYNABO;PR;00968-0000;0000;03;3;2100;201406;1;15;000000000;1;01;201412;4;4;01;0;12;100212;166798;166798;G50;
660587835;CENTRO DE CUIDADO NUBELUZ INC;% MARIA T MARRERO;PO BOX 797;MOROVIS;PR;00687-0797;0000;03;3;1000;200205;1;16;000000000;1;01;201612;3;4;01;0;12;33668;267587;267587;P33;CUIDO DE NINO
660587983;ADVANCED BILINGUAL SCHOOL INC;% MANUEL MARTINEZ;HC 5 BOX 55034;AGUADILLA;PR;00603-9558;0000;03;3;1200;200104;1;11;000000000;1;01;201512;5;4;01;0;12;575772;245564;245564;B20;
660588071;GOLDEN HOOK FISHING CLUB INC;% GREG J FERGUSON;5000 SOUTHGATE;CHRISTIANSTED;VI;00820-4532;0000;03;3;2000;201407;1;16;000000000;1;01;201612;3;3;02;0;12;44921;41046;17577;N61;
660588276;CENTER FOR THE ENVIRONMENT INC;% DOUGLAS K WHITE;6814 ESTATE NAZARETH 9-26;ST THOMAS;VI;00802-1002;0000;03;3;1200;200111;1;15;000000000;1;01;201609;4;1;02;0;09;150699;900;450;C30;
660588444;PUERTO RICO ANIMAL WELFARE SOCIETY INC PAWS;% MARGARET TOTH;10228 BO BAJURAS;ISABELA;PR;00662-2128;0000;03;3;1000;200012;1;15;000000000;1;01;201612;1;4;01;0;12;6187;173489;172135;D20;
660588562;IGLESIA EMANUEL ASAMBLEA DE DIOS;;PO BOX 70;ANGELES;PR;00611-0070;1678;03;9;7000;196408;1;10;001002029;5;01;;0;0;06;0;12;;;;;
660588842;SOCIEDAD ORNITOLOGICA PUERTORRIQUENA INC;;PO BOX 195166;SAN JUAN;PR;00919-5166;0000;03;3;2000;200809;1;15;000000000;1;01;201612;3;2;02;0;12;38261;15667;15667;D30;
660589461;CONFRATERNIDAD DE IGL Y MISIONES MONTE SION;;HC 1 BOX 29030;CAGUAS;PR;00725-8900;1678;03;9;7000;196408;1;10;001002029;5;01;;0;0;06;0;03;;;;;
660589480;METRO EMERGENCY RESPONSE TEAM INC;% EULANDO PINERO;AA46 CALLE 27;TOA ALTA;PR;00953-4302;0000;03;3;1000;201203;1;15;000000000;1;01;201606;0;0;02;0;06;0;0;0;M24;
660589866;COLEGIO EVANGELICO DEL NAZARENO INC;;PO BOX 69001 PMB 199;HATILLO;PR;00659-6901;0000;03;3;7200;200709;1;11;000000000;1;01;;0;0;13;0;12;;;;B20;
660590214;JASON CARROLL MEMORIAL FUND INC;% JAMES CARROLL III;PO BOX 9811;ST THOMAS;VI;00801-2811;0000;03;3;2000;201111;1;16;000000000;1;01;201612;0;0;02;0;12;0;0;0;B82;
660590565;CENTRO DE INTERVENCION E INTEGRACIO N PASO A PASO INC;% AWILDA ACEVEDO PELLOT;PO BOX 2043;HATILLO;PR;00659-9043;0000;03;3;1000;200303;1;15;000000000;1;01;201512;4;5;01;0;12;116301;809341;809341;P20;CIIPAP
660590761;CENTRO DE CUIDADO DIURNO HABACUC;% WILFREDO CRUZADO ALBI;PO BOX 172;ANASCO;PR;00610-0172;0000;03;3;1200;200608;1;15;000000000;1;01;201609;4;4;01;0;09;258587;405119;405119;P33;
660591136;CWM INTERNATIONAL INC;;PO BOX 500087;SAIPAN;MP;96950-0087;0000;03;3;1000;201410;1;11;000000000;1;01;201012;5;5;01;0;07;719349;691600;691600;B42;EUCON INTERNATIONAL COLLEGE
660591603;AZ ACADEMY INC;% PAULA HELLER;PO BOX 24453;CHRISTIANSTED;VI;00824-0453;0000;03;3;2000;200202;1;11;000000000;1;01;201607;5;5;01;0;07;681714;951222;933494;B20;ISLAND EDUCATIONAL RESOURCES
660591714;CUARTA BETANIA AD;% REV DARWIN RIVERA;C21B JARD CONDADO MODERNO;CAGUAS;PR;00725-0000;1678;03;9;7000;196408;2;10;001002029;5;01;;0;0;06;0;12;;;;;
660591932;ASAMBLEAS DE DIOS;;PO BOX 560759;GUAYANILLA;PR;00656-3759;1678;03;9;7000;196408;1;10;001002029;5;01;;0;0;06;0;12;;;;;
660592098;FORJANDO UN NUEVO COMIENZO CORP;% MORAIMA OYOLA PIZARRO;CARR 169 KM 4 5 BO LOS FRAILES;GUAYNABO;PR;00969-0000;0000;03;3;1000;201606;1;15;000000000;1;01;201609;4;6;01;0;09;334284;1304815;1304815;P20;
660592388;ASOCIACION Y FUNDACION ALUMNI COLEGIAL;% UNIVERSITY OF PUERTO RICO;PO BOX 3214;MAYAGUEZ;PR;00681-3214;0000;03;3;1000;200108;1;15;000000000;1;01;201609;6;3;02;0;09;1035321;35573;35573;B84;
660592559;NUESTRA ESCUELA INC;% JUSTO MENDEZ;352 AVE DE SAN CLAUDIO PMB 133;SAN JUAN;PR;00926-0000;0000;03;3;2000;200912;1;11;000000000;1;01;201606;6;6;01;0;06;1669188;2330102;2330102;B25;
660592942;HOSPITAL EPISCOPAL SAN LUCAS INC;% GUILLERMO J MARTIN;PO BOX 2027;PONCE;PR;00733-0000;0000;03;3;1000;200112;1;12;000000000;1;01;201612;0;0;02;0;12;0;0;0;E22;
660593142;COMITE AMIGOS DEL CONSEJO INC;% RAUL CORREA;HC 1 BOX 7241;GUAYANILLA;PR;00656-9432;0000;03;3;1000;200206;1;15;000000000;1;01;201512;1;0;02;0;12;3480;0;0;S20;
660593221;IGLESIA A D EL SHADDAI I INC;% SONIA FUENTES SILVA;CALLE CAMARON 3418 3RA SECCION;LEVITTOWN;PR;00949-0000;1678;03;9;7000;196408;1;10;000000000;5;01;;0;0;06;0;03;;;;;
660593598;ONE STEP CAREER CENTER OF PR INC;% CARMEN GLORIA COSME PITRE;839 CALLE ANASCO STE 5;SAN JUAN;PR;00925-2485;0000;03;3;1000;200206;1;15;000000000;1;01;201512;4;4;01;0;12;468823;471865;471865;B90;
660593862;IGLESIA LA ROCA INCONMOVIBLE INC;% TERESA A RIVERA VIERA;PO BOX 437;AGUADA;PR;00602-0437;1678;03;9;7000;196408;1;10;001002029;5;01;;0;0;06;0;03;;;;;
660593906;CENTRO PRO VIDA INDEPENDIENTE INC;% CARMEN MORALES MORALES;PO BOX 331903;PONCE;PR;00733-1903;0000;03;3;1200;200111;1;15;000000000;1;01;201609;3;4;01;0;09;89816;372539;372539;P20;
660594469;EXTRA BASES INC;% CARLOS DELGADO HERNANDEZ;PO BOX 4996;AGUADILLA;PR;00605-4996;0000;03;3;2100;200111;1;16;000000000;1;01;201606;4;5;01;0;06;446094;613770;546937;N40;
660594586;HARVEST VISION CHURCH INC;;PO BOX 5505;PAGO PAGO;AS;96799-5505;0000;03;3;7000;200701;1;10;000000000;1;01;;0;0;06;0;12;;;;X20;
660595737;ST CROIX ARCHAEOLOGICAL SOCIETY INC;% DAVID HAYES;6 COMPANY ST;CHRISTIANSTED;VI;00820-4923;0000;03;3;1000;200201;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;A54;
660596051;CENTRO DE SERVICIOS A LA COMUNIDAD INC;;HC 3 BOX 16620;QUEBRADILLAS;PR;00678-9277;0000;03;3;1000;201604;1;15;000000000;1;01;201506;3;0;02;0;06;38150;0;0;P20;
660596117;INSTITUCION DE NINOS ANDRES INC;% JUAN GOVEO HERNANDEZ;PO BOX 6467;BAYAMON;PR;00960-5467;0000;03;3;1200;200302;1;15;000000000;1;01;201512;4;5;01;0;12;362050;622345;622345;P70;
660596338;MIRACLE BABIES SUPPORT FOUNDATION INC;% CLEONE A BOSTON;PO BOX 302254;ST THOMAS;VI;00803-2254;0000;03;3;1000;201202;1;15;000000000;1;01;201512;1;0;02;0;12;1;0;0;E11;
660596893;VIRGIN ISLAND INTERNATIONAL ISLAMIC SOCIETY INC;% MOHAMMAD YASIN;PO BOX 659 KINGSHILL;ST CROIX;VI;00851-0000;0000;03;3;7000;200108;1;10;000000000;1;01;201612;6;3;06;0;12;2051028;71738;71738;X40;
660597473;DANZACTIVA INC;% YRSA DAVILA;PO BOX 9021244;SAN JUAN;PR;00902-1244;0000;03;3;2000;200312;1;15;000000000;1;01;201612;2;3;02;0;12;12547;45033;45033;A62;
660597488;FUNDACION CENTRO PEDIATRICO DE DIABETES INC;% CENTRO PEDIATRICO DE DIABETES;260 CONVENTO ST 2ND FL;SAN JUAN;PR;00912-0000;0000;03;3;2100;200705;1;15;000000000;1;01;201606;4;4;01;0;06;436324;425256;425256;G80;
660597548;METHODIST TRAINING AND OUTREACH CENTER INC;;PO BOX 306816;ST THOMAS;VI;00803-6816;0000;03;3;1000;200306;1;15;000000000;1;01;201512;5;5;01;0;12;634409;879668;879668;L41;
