ref-id,pubmed-id,citation,parent_key
A15489,2870173,"Ferry DG, Caplan NB, Cubeddu LX: Interaction between antidepressants and alpha 1-adrenergic receptor antagonists on the binding to alpha 1-acid glycoprotein. J Pharm Sci. 1986 Feb;75(2):146-9. doi: 10.1002/jps.2600750208.",BE0000925
A15480,15449957,"Sawas AH, Pentyala SN, Rebecchi MJ: Binding of volatile anesthetics to serum albumin: measurements of enthalpy and solvent contributions. Biochemistry. 2004 Oct 5;43(39):12675-85.",BE0000530
A20253,25863441,"Shooshtary S, Behtash S, Nafisi S: Arsenic trioxide binding to serum proteins. J Photochem Photobiol B. 2015 Jul;148:31-36. doi: 10.1016/j.jphotobiol.2015.03.001. Epub 2015 Apr 1.",BE0000530
A6438,6439037,"Smallridge RC, Vigersky R, Glass AR, Griffin JE, White BJ, Eil C: Androgen receptor abnormalities in identical twins with oligospermia. Clinical and biochemical studies. Am J Med. 1984 Dec;77(6):1049-54.",BE0000685
A6439,7195405,"Pugeat MM, Dunn JF, Nisula BC: Transport of steroid hormones: interaction of 70 drugs with testosterone-binding globulin and corticosteroid-binding globulin in human plasma. J Clin Endocrinol Metab. 1981 Jul;53(1):69-75.",BE0000685
A6440,947929,"Vigersky RA, Easley RB, Loriaux DL: Effect of fluoxymesterone on the pituitary-gonadal axis: the role of testosterone-estradiol-binding globulin. J Clin Endocrinol Metab. 1976 Jul;43(1):1-9.",BE0000685
A15480,15449957,"Sawas AH, Pentyala SN, Rebecchi MJ: Binding of volatile anesthetics to serum albumin: measurements of enthalpy and solvent contributions. Biochemistry. 2004 Oct 5;43(39):12675-85.",BE0000530
A186853,6364769,"Conard GJ, Ober RE: Metabolism of flecainide. Am J Cardiol. 1984 Feb 27;53(5):41B-51B. doi: 10.1016/0002-9149(84)90501-0.",BE0004879
A186853,6364769,"Conard GJ, Ober RE: Metabolism of flecainide. Am J Cardiol. 1984 Feb 27;53(5):41B-51B. doi: 10.1016/0002-9149(84)90501-0.",BE0000530
A15241,8216349,"Keire DA, Mariappan SV, Peng J, Rabenstein DL: Nuclear magnetic resonance studies of the binding of captopril and penicillamine by serum albumin. Biochem Pharmacol. 1993 Sep 14;46(6):1059-69.",BE0000530
A15242,15093593,"Lin SY, Wei YS, Li MJ, Wang SL: Effect of ethanol or/and captopril on the secondary structure of human serum albumin before and after protein binding. Eur J Pharm Biopharm. 2004 May;57(3):457-64.",BE0000530
A15243,16469467,"Mariee AD, Al-Shabanah O: Protective ability and binding affinity of captopril towards serum albumin in an in vitro glycation model of diabetes mellitus. J Pharm Biomed Anal. 2006 May 3;41(2):571-5. Epub 2006 Feb 15.",BE0000530
A15244,9040098,"Narazaki R, Harada K, Sugii A, Otagiri M: Kinetic analysis of the covalent binding of captopril to human serum albumin. J Pharm Sci. 1997 Feb;86(2):215-9.",BE0000530
A182366,6146679,"Patel L, Johnson A, Turner P: Nadolol binding to human serum proteins. J Pharm Pharmacol. 1984 Jun;36(6):414-5. doi: 10.1111/j.2042-7158.1984.tb04413.x.",BE0004879
A182372,11495502,"Israili ZH, Dayton PG: Human alpha-1-glycoprotein and its interactions with drugs. Drug Metab Rev. 2001 May;33(2):161-235. doi: 10.1081/DMR-100104402 .",BE0004879
A12632,2311445,"Gulian JM, Dalmasso C, Gonard V: Interaction of beta-lactam antibiotics on bilirubin-albumin complex: comparison by three methods, total bilirubin, unbound bilirubin and erythrocyte-bound bilirubin. Chemotherapy. 1990;36(2):91-7.",BE0000530
A12634,8950041,"Nerli B, Farruggia B, Pico G: A comparative study of the binding characteristics of ceftriaxone, cefoperazone and cefsulodin to human serum albumin. Biochem Mol Biol Int. 1996 Nov;40(4):823-31.",BE0000530
A12629,3339510,"Robertson A, Fink S, Karp W: Effect of cephalosporins on bilirubin-albumin binding. J Pediatr. 1988 Feb;112(2):291-4.",BE0000530
A187439,23300763,"Gardill BR, Vogl MR, Lin HY, Hammond GL, Muller YA: Corticosteroid-binding globulin: structure-function implications from species differences. PLoS One. 2012;7(12):e52759. doi: 10.1371/journal.pone.0052759. Epub 2012 Dec 26.",BE0000209
A187436,15634032,"Czock D, Keller F, Rasche FM, Haussler U: Pharmacokinetics and pharmacodynamics of systemically administered glucocorticoids. Clin Pharmacokinet. 2005;44(1):61-98. doi: 10.2165/00003088-200544010-00003.",BE0000530
A15499,11181499,"Holladay JW, Dewey MJ, Michniak BB, Wiltshire H, Halberg DL, Weigl P, Liang Z, Halifax K, Lindup WE, Back DJ: Elevated alpha-1-acid glycoprotein reduces the volume of distribution and systemic clearance of saquinavir. Drug Metab Dispos. 2001 Mar;29(3):299-303.",BE0000925
A15499,11181499,"Holladay JW, Dewey MJ, Michniak BB, Wiltshire H, Halberg DL, Weigl P, Liang Z, Halifax K, Lindup WE, Back DJ: Elevated alpha-1-acid glycoprotein reduces the volume of distribution and systemic clearance of saquinavir. Drug Metab Dispos. 2001 Mar;29(3):299-303.",BE0000530
A185000,3964535,"Webb D, Buss DC, Fifield R, Bateman DN, Routledge PA: The plasma protein binding of metoclopramide in health and renal disease. Br J Clin Pharmacol. 1986 Mar;21(3):334-6. doi: 10.1111/j.1365-2125.1986.tb05201.x.",BE0000925
A188559,2316228,"Cummings DM, Larijani GE, Conner DP, Ferguson RK, Rocci ML Jr: Characterization of dexamethasone binding in normal and uremic human serum. DICP. 1990 Mar;24(3):229-31. doi: 10.1177/106002809002400301.",BE0000530
A177814,25209359,"Yeggoni DP, Subramanyam R: Binding studies of L-3,4-dihydroxyphenylalanine with human serum albumin. Mol Biosyst. 2014 Dec;10(12):3101-10. doi: 10.1039/c4mb00408f. Epub 2014 Sep 11.",BE0000530
A15480,15449957,"Sawas AH, Pentyala SN, Rebecchi MJ: Binding of volatile anesthetics to serum albumin: measurements of enthalpy and solvent contributions. Biochemistry. 2004 Oct 5;43(39):12675-85.",BE0000530
A185798,9010630,"Sallustio BC, Fairchild BA, Pannall PR: Interaction of human serum albumin with the electrophilic metabolite 1-O-gemfibrozil-beta-D-glucuronide. Drug Metab Dispos. 1997 Jan;25(1):55-60.",BE0000530
A185804,3468088,"Hamberger C, Barre J, Zini R, Taiclet A, Houin G, Tillement JP: In vitro binding study of gemfibrozil to human serum proteins and erythrocytes: interactions with other drugs. Int J Clin Pharmacol Res. 1986;6(6):441-9.",BE0000530
A191490,23143899,"Croteau D, Rossi SS, Best BM, Capparelli E, Ellis RJ, Clifford DB, Collier AC, Gelman BB, Marra CM, McArthur J, McCutchan JA, Morgello S, Simpson DM, Grant I, Letendre S: Darunavir is predominantly unbound to protein in cerebrospinal fluid and concentrations exceed the wild-type HIV-1 median 90% inhibitory concentration. J Antimicrob Chemother. 2013 Mar;68(3):684-9. doi: 10.1093/jac/dks441. Epub 2012 Nov 9.",BE0000530
A191493,28753530,"Shi JH, Zhou KL, Lou YY, Pan DQ: Multi-spectroscopic and molecular modeling approaches to elucidate the binding interaction between bovine serum albumin and darunavir, a HIV protease inhibitor. Spectrochim Acta A Mol Biomol Spectrosc. 2018 Jan 5;188:362-371. doi: 10.1016/j.saa.2017.07.040. Epub 2017 Jul 23.",BE0000530
A191496,19320601,"Yilmaz A, Izadkhashti A, Price RW, Mallon PW, De Meulder M, Timmerman P, Gisslen M: Darunavir concentrations in cerebrospinal fluid and blood in HIV-1-infected individuals. AIDS Res Hum Retroviruses. 2009 Apr;25(4):457-61. doi: 10.1089/aid.2008.0216.",BE0000530
A191490,23143899,"Croteau D, Rossi SS, Best BM, Capparelli E, Ellis RJ, Clifford DB, Collier AC, Gelman BB, Marra CM, McArthur J, McCutchan JA, Morgello S, Simpson DM, Grant I, Letendre S: Darunavir is predominantly unbound to protein in cerebrospinal fluid and concentrations exceed the wild-type HIV-1 median 90% inhibitory concentration. J Antimicrob Chemother. 2013 Mar;68(3):684-9. doi: 10.1093/jac/dks441. Epub 2012 Nov 9.",BE0000925
A191496,19320601,"Yilmaz A, Izadkhashti A, Price RW, Mallon PW, De Meulder M, Timmerman P, Gisslen M: Darunavir concentrations in cerebrospinal fluid and blood in HIV-1-infected individuals. AIDS Res Hum Retroviruses. 2009 Apr;25(4):457-61. doi: 10.1089/aid.2008.0216.",BE0000925
A186304,,"Bolattin M, Nandibewoor S, Joshi S, Dixit S, Chimatadar S: Interaction of Hydralazine with Human Serum Albumin and Effect of β-Cyclodextrin on Binding: Insights from Spectroscopic and Molecular Docking Techniques Industrial & Engineering Chemistry Research. 2016 Apr 24;55(19):5454-5464.",BE0000530
A20114,19900495,"Chae SY, Jin CH, Shin JH, Son S, Kim TH, Lee S, Youn YS, Byun Y, Lee MS, Lee KC: Biochemical, pharmaceutical and therapeutic properties of long-acting lithocholic acid derivatized exendin-4 analogs. J Control Release. 2010 Mar 3;142(2):206-13. doi: 10.1016/j.jconrel.2009.10.025.  Epub 2009 Nov 10.",BE0000530
A176249,29686648,"Allard JB, Duan C: IGF-Binding Proteins: Why Do They Exist and Why Are There So Many? Front Endocrinol (Lausanne). 2018 Apr 9;9:117. doi: 10.3389/fendo.2018.00117. eCollection 2018.",BE0000970
A176249,29686648,"Allard JB, Duan C: IGF-Binding Proteins: Why Do They Exist and Why Are There So Many? Front Endocrinol (Lausanne). 2018 Apr 9;9:117. doi: 10.3389/fendo.2018.00117. eCollection 2018.",BE0009058
A176249,29686648,"Allard JB, Duan C: IGF-Binding Proteins: Why Do They Exist and Why Are There So Many? Front Endocrinol (Lausanne). 2018 Apr 9;9:117. doi: 10.3389/fendo.2018.00117. eCollection 2018.",BE0009658
A176249,29686648,"Allard JB, Duan C: IGF-Binding Proteins: Why Do They Exist and Why Are There So Many? Front Endocrinol (Lausanne). 2018 Apr 9;9:117. doi: 10.3389/fendo.2018.00117. eCollection 2018.",BE0009659
A176249,29686648,"Allard JB, Duan C: IGF-Binding Proteins: Why Do They Exist and Why Are There So Many? Front Endocrinol (Lausanne). 2018 Apr 9;9:117. doi: 10.3389/fendo.2018.00117. eCollection 2018.",BE0009660
A176249,29686648,"Allard JB, Duan C: IGF-Binding Proteins: Why Do They Exist and Why Are There So Many? Front Endocrinol (Lausanne). 2018 Apr 9;9:117. doi: 10.3389/fendo.2018.00117. eCollection 2018.",BE0009661
A176249,29686648,"Allard JB, Duan C: IGF-Binding Proteins: Why Do They Exist and Why Are There So Many? Front Endocrinol (Lausanne). 2018 Apr 9;9:117. doi: 10.3389/fendo.2018.00117. eCollection 2018.",BE0009662
A16835,11110794,"Sun H, Li H, Mason AB, Woodworth RC, Sadler PJ: Competitive binding of bismuth to transferrin and albumin in aqueous solution and in blood plasma. J Biol Chem. 2001 Mar 23;276(12):8829-35. Epub 2000 Dec 7.",BE0000530
A16836,12620681,"Sun H, Szeto KY: Binding of bismuth to serum proteins: implication for targets of Bi(III) in blood plasma. J Inorg Biochem. 2003 Feb 1;94(1-2):114-20.",BE0000530
A9,11752352,"Chen X, Ji ZL, Chen YZ: TTD: Therapeutic Target Database. Nucleic Acids Res. 2002 Jan 1;30(1):412-5.",BE0000530
A16835,11110794,"Sun H, Li H, Mason AB, Woodworth RC, Sadler PJ: Competitive binding of bismuth to transferrin and albumin in aqueous solution and in blood plasma. J Biol Chem. 2001 Mar 23;276(12):8829-35. Epub 2000 Dec 7.",BE0000510
A16836,12620681,"Sun H, Szeto KY: Binding of bismuth to serum proteins: implication for targets of Bi(III) in blood plasma. J Inorg Biochem. 2003 Feb 1;94(1-2):114-20.",BE0000510
A16962,15519234,"Zhang M, Gumerov DR, Kaltashov IA, Mason AB: Indirect detection of protein-metal binding: interaction of serum transferrin with In3+ and Bi3+. J Am Soc Mass Spectrom. 2004 Nov;15(11):1658-64.",BE0000510
A16963,15544343,"Miquel G, Nekaa T, Kahn PH, Hemadi M, El Hage Chahine JM: Mechanism of formation of the complex between transferrin and bismuth, and interaction with transferrin receptor 1. Biochemistry. 2004 Nov 23;43(46):14722-31.",BE0000510
A16964,17330963,"Ge R, Sun H: Bioinorganic chemistry of bismuth and antimony: target sites of metallodrugs. Acc Chem Res. 2007 Apr;40(4):267-74. Epub 2007 Mar 2.",BE0000510
A3239,17391154,"Klein O, Lynge J, Endahl L, Damholt B, Nosek L, Heise T: Albumin-bound basal insulin analogues (insulin detemir and NN344): comparable time-action profiles but less variability than insulin glargine in type 2 diabetes. Diabetes Obes Metab. 2007 May;9(3):290-9.",BE0000530
A2358,17881328,Kurtzhals P: Pharmacology of insulin detemir. Endocrinol Metab Clin North Am. 2007 Aug;36 Suppl 1:14-20.,BE0000530
A15745,8577822,"Walker MC, Patsalos PN: Clinical pharmacokinetics of new antiepileptic drugs. Pharmacol Ther. 1995;67(3):351-84.",BE0000530
A16729,20528637,"Duarte JD, Cooper-DeHoff RM: Mechanisms for blood pressure lowering and metabolic effects of thiazide and thiazide-like diuretics. Expert Rev Cardiovasc Ther. 2010 Jun;8(6):793-802. doi: 10.1586/erc.10.27.",BE0000530
A15505,1031216,"Bratlid D, Bergan T: Displacement of albumin-bound antimicrobial agents by bilirubin. Pharmacology. 1976;14(5):464-72.",BE0000530
A15508,3395358,"Decroix MO, Zini R, Chaumeil JC, Tillement JP: Cefazolin serum protein binding and its inhibition by bilirubin, fatty acids and other drugs. Biochem Pharmacol. 1988 Jul 15;37(14):2807-14.",BE0000530
A15509,2292768,"Ichimura F, Matsushita R, Tsuji A, Deguchi Y: Mutual interaction between bilirubin and cefazolin in binding to human serum albumin. J Pharm Sci. 1990 Nov;79(11):1041-2.",BE0000530
A12628,1804013,"Rodriguez CA, Smith DE: Influence of the unbound concentration of cefonicid on its renal elimination in isolated perfused rat kidneys. Antimicrob Agents Chemother. 1991 Nov;35(11):2395-400.",BE0000530
A12629,3339510,"Robertson A, Fink S, Karp W: Effect of cephalosporins on bilirubin-albumin binding. J Pediatr. 1988 Feb;112(2):291-4.",BE0000530
A12630,8328784,"Benson JM, Boudinot FD, Pennell AT, Cunningham FE, DiPiro JT: In vitro protein binding of cefonicid and cefuroxime in adult and neonatal sera. Antimicrob Agents Chemother. 1993 Jun;37(6):1343-7.",BE0000530
A12631,16379298,"Liu LS, Zhang YY, Wang XP: [The reaction mechanism between cefoperazone and human serum albumin]. Guang Pu Xue Yu Guang Pu Fen Xi. 2005 Sep;25(9):1490-2.",BE0000530
A12632,2311445,"Gulian JM, Dalmasso C, Gonard V: Interaction of beta-lactam antibiotics on bilirubin-albumin complex: comparison by three methods, total bilirubin, unbound bilirubin and erythrocyte-bound bilirubin. Chemotherapy. 1990;36(2):91-7.",BE0000530
A12633,2496656,"Leggett JE, Craig WA: Enhancing effect of serum ultrafiltrate on the activity of cephalosporins against gram-negative bacilli. Antimicrob Agents Chemother. 1989 Jan;33(1):35-40.",BE0000530
A12629,3339510,"Robertson A, Fink S, Karp W: Effect of cephalosporins on bilirubin-albumin binding. J Pediatr. 1988 Feb;112(2):291-4.",BE0000530
A12634,8950041,"Nerli B, Farruggia B, Pico G: A comparative study of the binding characteristics of ceftriaxone, cefoperazone and cefsulodin to human serum albumin. Biochem Mol Biol Int. 1996 Nov;40(4):823-31.",BE0000530
A12632,2311445,"Gulian JM, Dalmasso C, Gonard V: Interaction of beta-lactam antibiotics on bilirubin-albumin complex: comparison by three methods, total bilirubin, unbound bilirubin and erythrocyte-bound bilirubin. Chemotherapy. 1990;36(2):91-7.",BE0000530
A12629,3339510,"Robertson A, Fink S, Karp W: Effect of cephalosporins on bilirubin-albumin binding. J Pediatr. 1988 Feb;112(2):291-4.",BE0000530
A2413,1974610,"Martinez Jorda R, Aguirre C, Calvo R, Rodriguez-Sasiain JM, Erill S: Decrease in penbutolol central response as a cause of changes in its serum protein binding. J Pharm Pharmacol. 1990 Mar;42(3):164-6.",BE0000925
A2409,8174208,"Aguirre C, Rodriguez-Sasiain JM, Calvo R: Decrease in penbutolol protein binding as a consequence of treatment with some alkylating agents. Cancer Chemother Pharmacol. 1994;34(1):86-8.",BE0000925
A12650,8444514,"Aguirre C, Calvo R, Rodriguez-Sasiain JM: Unchanged protein binding of penbutolol in renal insufficiency: a possible role of carbamylation. Int J Clin Pharmacol Ther Toxicol. 1993 Jan;31(1):31-4.",BE0000925
A12651,8733828,"Aguirre C, Troconiz IF, Valdivieso A, Jimenez RM, Gonzalez JP, Calvo R, Rodriguez-Sasiain JM: Pharmacokinetics and pharmacodynamics of penbutolol in healthy and cancer subjects: role of altered protein binding. Res Commun Mol Pathol Pharmacol. 1996 Apr;92(1):53-72.",BE0000925
A189354,30391401,"Volpp M, Holzgrabe U: Determination of plasma protein binding for sympathomimetic drugs by means of ultrafiltration. Eur J Pharm Sci. 2019 Jan 15;127:175-184. doi: 10.1016/j.ejps.2018.10.027. Epub 2018 Oct 31.",BE0000530
A19881,12921780,"Zatta P, Dalla Via L, Di Noto V: Binding studies on aluminum(III)-albumin interaction. Arch Biochem Biophys. 2003 Sep 1;417(1):59-64.",BE0000530
A1713,17139284,"Overington JP, Al-Lazikani B, Hopkins AL: How many drug targets are there? Nat Rev Drug Discov. 2006 Dec;5(12):993-6.",BE0000209
A1715,17016423,"Imming P, Sinning C, Meyer A: Drugs, their targets and the nature and number of drug targets. Nat Rev Drug Discov. 2006 Oct;5(10):821-34.",BE0000209
A9,11752352,"Chen X, Ji ZL, Chen YZ: TTD: Therapeutic Target Database. Nucleic Acids Res. 2002 Jan 1;30(1):412-5.",BE0000209
A183893,16239027,"Hu YJ, Liu Y, Zhao RM, Qu SS: Interaction of colchicine with human serum albumin investigated by spectroscopic methods. Int J Biol Macromol. 2005 Nov 15;37(3):122-6. doi: 10.1016/j.ijbiomac.2005.09.007. Epub 2005 Oct 18.",BE0000530
A183896,572067,"Trnavska Z, Kuchar M, Rejholec V, Trnavsky K: The binding of colchicine and its derivatives to bovine and human serum albumin and human plasma. Pharmacology. 1979;18(3):123-7. doi: 10.1159/000137240.",BE0000530
A183899,19615934,"Maciazek-Jurczyk M, Sulkowska A, Bojko B, Rownicka-Zubik J, Sulkowski WW: Interaction of phenylbutazone and colchicine in binding to serum albumin in rheumatoid therapy: 1H NMR study. Spectrochim Acta A Mol Biomol Spectrosc. 2009 Sep 15;74(1):1-9. doi: 10.1016/j.saa.2009.06.043. Epub 2009 Jun 25.",BE0000530
A12683,10202961,"Hage DS, Sengupta A: Characterisation of the binding of digitoxin and acetyldigitoxin to human serum albumin by high-performance affinity chromatography. J Chromatogr B Biomed Sci Appl. 1999 Mar 5;724(1):91-100.",BE0000530
A12684,10604823,"Dasgupta A, Vega AE, Wells A, Datta P: Sensitive methods for determination of free digitoxin concentration using digitoxin immunoassays: demonstration of elevated free digitoxin concentration caused by digitoxin-phenytoin interaction by applying these new techniques. Ther Drug Monit. 1999 Dec;21(6):625-30.",BE0000530
A12685,10774625,"Datta P, Dasgupta A: Interactions between drugs and Asian medicine: displacement of digitoxin from protein binding site by bufalin, the constituent of Chinese medicines Chan Su and Lu-Shen-Wan. Ther Drug Monit. 2000 Apr;22(2):155-9.",BE0000530
A12686,11678517,"Dasgupta A, Paul A, Wells A: Uremic sera contain inhibitors that block digitoxin-valproic acid interaction. Am J Med Sci. 2001 Oct;322(4):204-8.",BE0000530
A14239,18436441,"Zhang Q, Huang Y, Zhao R, Liu G, Chen Y: Determining binding sites of drugs on human serum albumin using FIA-QCM. Biosens Bioelectron. 2008 Sep 15;24(1):48-54. doi: 10.1016/j.bios.2008.03.009. Epub 2008 Mar 21.",BE0000530
A12697,12222988,"De Leo V, Morgante G, La Marca A, Musacchio MC, Sorace M, Cavicchioli C, Petraglia F: A benefit-risk assessment of medical treatment for uterine leiomyomas. Drug Saf. 2002;25(11):759-79.",BE0000685
A12698,2142109,"Telimaa S, Apter D, Reinila M, Ronnberg L, Kauppila A: Placebo-controlled comparison of hormonal and biochemical effects of danazol and high-dose medroxyprogesterone acetate. Eur J Obstet Gynecol Reprod Biol. 1990 Jul-Aug;36(1-2):97-105.",BE0000685
A2451,2486535,Donaldson VH: Danazol. Am J Med. 1989 Sep;87(3N):49N-55N.,BE0000685
A12699,2531153,"Valimaki M, Nilsson CG, Roine R, Ylikorkala O: Comparison between the effects of nafarelin and danazol on serum lipids and lipoproteins in patients with endometriosis. J Clin Endocrinol Metab. 1989 Dec;69(6):1097-103.",BE0000685
A12700,3304725,"Forbes KL, Dowsett M, Rose GL, Mudge JE, Jeffcoate SL: Dosage-related effects of danazol on sex hormone binding globulin and free and total androgen levels. Clin Endocrinol (Oxf). 1986 Nov;25(5):597-605.",BE0000685
A1713,17139284,"Overington JP, Al-Lazikani B, Hopkins AL: How many drug targets are there? Nat Rev Drug Discov. 2006 Dec;5(12):993-6.",BE0000209
A1715,17016423,"Imming P, Sinning C, Meyer A: Drugs, their targets and the nature and number of drug targets. Nat Rev Drug Discov. 2006 Oct;5(10):821-34.",BE0000209
A9,11752352,"Chen X, Ji ZL, Chen YZ: TTD: Therapeutic Target Database. Nucleic Acids Res. 2002 Jan 1;30(1):412-5.",BE0000209
A15473,8398591,"Fitos I, Visy J, Simonyi M, Hermansson J: Stereoselective distribution of acenocoumarol enantiomers in human plasma: chiral chromatographic analysis of the ultrafiltrates. Chirality. 1993;5(5):346-9.",BE0000530
A15474,2751692,"Fitos I, Visy J, Magyar A, Kajtar J, Simonyi M: Inverse stereoselectivity in the binding of acenocoumarol to human serum albumin and to alpha 1-acid glycoprotein. Biochem Pharmacol. 1989 Jul 15;38(14):2259-62.",BE0000530
A15475,6105183,"Otagiri M, Fleitman JS, Perrin JH: Investigations into the binding of phenprocoumon to albumin using fluorescence spectroscopy. J Pharm Pharmacol. 1980 Jul;32(7):478-82.",BE0000530
A15473,8398591,"Fitos I, Visy J, Simonyi M, Hermansson J: Stereoselective distribution of acenocoumarol enantiomers in human plasma: chiral chromatographic analysis of the ultrafiltrates. Chirality. 1993;5(5):346-9.",BE0000925
A15474,2751692,"Fitos I, Visy J, Magyar A, Kajtar J, Simonyi M: Inverse stereoselectivity in the binding of acenocoumarol to human serum albumin and to alpha 1-acid glycoprotein. Biochem Pharmacol. 1989 Jul 15;38(14):2259-62.",BE0000925
A12212,16290938,"Hazai E, Visy J, Fitos I, Bikadi Z, Simonyi M: Selective binding of coumarin enantiomers to human alpha1-acid glycoprotein genetic variants. Bioorg Med Chem. 2006 Mar 15;14(6):1959-65. Epub 2005 Nov 15.",BE0000925
A17107,2591421,"Koppel C, Wagemann A, Martens F: Pharmacokinetics and antiarrhythmic efficacy of intravenous ajmaline in ventricular arrhythmia of acute onset. Eur J Drug Metab Pharmacokinet. 1989 Apr-Jun;14(2):161-7.",BE0000925
A12732,7075647,"Teirlynck O, Belpaire FM, Andreasen F: Binding of aprindine and moxaprindine to human serum, alpha 1-acid glycoprotein and serum of healthy and diseased humans. Eur J Clin Pharmacol. 1982;21(5):427-31.",BE0000925
A13916,10052453,"Nykjaer A, Dragun D, Walther D, Vorum H, Jacobsen C, Herz J, Melsen F, Christensen EI, Willnow TE: An endocytic pathway essential for renal uptake and activation of the steroid 25-(OH) vitamin D3. Cell. 1999 Feb 19;96(4):507-15.",BE0001141
A13917,11799400,"Verboven C, Rabijns A, De Maeyer M, Van Baelen H, Bouillon R, De Ranter C: A structural basis for the unique binding features of the human vitamin D-binding protein. Nat Struct Biol. 2002 Feb;9(2):131-6.",BE0001141
A13918,17023693,"Houghton LA, Vieth R: The case against ergocalciferol (vitamin D2) as a vitamin supplement. Am J Clin Nutr. 2006 Oct;84(4):694-7.",BE0001141
A13919,8660814,"Yamamoto N, Naraparaju VR: Vitamin D3-binding protein as a precursor for macrophage activating factor in the inflammation-primed macrophage activation cascade in rats. Cell Immunol. 1996 Jun 15;170(2):161-7.",BE0001141
A13920,8759764,"Yamamoto N, Naraparaju VR: Role of vitamin D3-binding protein in activation of mouse macrophages. J Immunol. 1996 Aug 15;157(4):1744-9.",BE0001141
A15505,1031216,"Bratlid D, Bergan T: Displacement of albumin-bound antimicrobial agents by bilirubin. Pharmacology. 1976;14(5):464-72.",BE0000530
A11913,8099962,"Angelakou A, Valsami G, Koupparis M, Macheras P: Use of 1-anilino-8-napthalenesulphonate as an ion probe for the potentiometric study of the binding of sulphonamides to bovine serum albumin and plasma. J Pharm Pharmacol. 1993 May;45(5):434-8.",BE0000530
A15505,1031216,"Bratlid D, Bergan T: Displacement of albumin-bound antimicrobial agents by bilirubin. Pharmacology. 1976;14(5):464-72.",BE0000530
A11913,8099962,"Angelakou A, Valsami G, Koupparis M, Macheras P: Use of 1-anilino-8-napthalenesulphonate as an ion probe for the potentiometric study of the binding of sulphonamides to bovine serum albumin and plasma. J Pharm Pharmacol. 1993 May;45(5):434-8.",BE0000530
A15457,15082720,"Eneqvist T, Lundberg E, Karlsson A, Huang S, Santos CR, Power DM, Sauer-Eriksson AE: High resolution crystal structures of piscine transthyretin reveal different binding modes for triiodothyronine and thyroxine. J Biol Chem. 2004 Jun 18;279(25):26411-6. Epub 2004 Apr 13.",BE0000337
A15458,12553433,Palha JA: Transthyretin as a thyroid hormone carrier: function revisited. Clin Chem Lab Med. 2002 Dec;40(12):1292-300.,BE0000337
A15458,12553433,Palha JA: Transthyretin as a thyroid hormone carrier: function revisited. Clin Chem Lab Med. 2002 Dec;40(12):1292-300.,BE0000537
A15458,12553433,Palha JA: Transthyretin as a thyroid hormone carrier: function revisited. Clin Chem Lab Med. 2002 Dec;40(12):1292-300.,BE0000530
A12195,9275312,"Bertucci C, Wainer IW: Improved chromatographic performance of a modified human albumin based stationary phase. Chirality. 1997;9(4):335-40.",BE0000530
A11910,2545072,"Brodersen R, Honore B: Drug binding properties of neonatal albumin. Acta Paediatr Scand. 1989 May;78(3):342-6.",BE0000530
A181247,19566112,"Doroshyenko O, Fuhr U: Clinical pharmacokinetics and pharmacodynamics of solifenacin. Clin Pharmacokinet. 2009;48(5):281-302. doi: 10.2165/00003088-200948050-00001.",BE0004879
A183047,8803904,Furst DE: Pharmacokinetics of hydroxychloroquine and chloroquine during treatment of rheumatic diseases. Lupus. 1996 Jun;5 Suppl 1:S11-5.,BE0000530
A183047,8803904,Furst DE: Pharmacokinetics of hydroxychloroquine and chloroquine during treatment of rheumatic diseases. Lupus. 1996 Jun;5 Suppl 1:S11-5.,BE0004879
A15484,16819214,"Kitamura K, Omran AA, Nagata C, Kamijima Y, Tanaka R, Takegami S, Kitade T: Effects of inorganic ions on the binding of triflupromazine and chlorpromazine to bovine serum albumin studied by spectrometric methods. Chem Pharm Bull (Tokyo). 2006 Jul;54(7):972-6.",BE0000530
A15485,11559920,"Rukhadze MD, Bezarashvili GS, Sidamonidze NS, Tsagareli SK: Investigation of binding process of chlorpromazine to bovine serum albumin by means of passive and active experiments. Biomed Chromatogr. 2001 Oct;15(6):365-73.",BE0000530
A15486,15264002,"Silva D, Cortez CM, Louro SR: Quenching of the intrinsic fluorescence of bovine serum albumin by chlorpromazine and hemin. Braz J Med Biol Res. 2004 Jul;37(7):963-8. Epub 2004 Jun 22.",BE0000530
A15484,16819214,"Kitamura K, Omran AA, Nagata C, Kamijima Y, Tanaka R, Takegami S, Kitade T: Effects of inorganic ions on the binding of triflupromazine and chlorpromazine to bovine serum albumin studied by spectrometric methods. Chem Pharm Bull (Tokyo). 2006 Jul;54(7):972-6.",BE0000530
A15485,11559920,"Rukhadze MD, Bezarashvili GS, Sidamonidze NS, Tsagareli SK: Investigation of binding process of chlorpromazine to bovine serum albumin by means of passive and active experiments. Biomed Chromatogr. 2001 Oct;15(6):365-73.",BE0000530
A15486,15264002,"Silva D, Cortez CM, Louro SR: Quenching of the intrinsic fluorescence of bovine serum albumin by chlorpromazine and hemin. Braz J Med Biol Res. 2004 Jul;37(7):963-8. Epub 2004 Jun 22.",BE0000530
