id,name,organism,known_action,position,parent_key
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,2,DB01132
BE0001032,P-glycoprotein 1,Humans,unknown,10,DB01136
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB01137
BE0003657,Multidrug and toxin extrusion protein 1,Humans,unknown,2,DB01137
BE0004752,Multidrug and toxin extrusion protein 2,Humans,unknown,3,DB01137
BE0003648,Solute carrier family 22 member 1,Humans,unknown,4,DB01137
BE0003647,Solute carrier family 22 member 2,Humans,unknown,5,DB01137
BE0000757,Solute carrier family 22 member 4,Humans,unknown,6,DB01137
BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown,7,DB01137
BE0003653,Solute carrier organic anion transporter family member 4C1,Humans,unknown,8,DB01137
BE0001061,Canalicular multispecific organic anion transporter 2,Humans,unknown,6,DB01138
BE0001188,Multidrug resistance-associated protein 4,Humans,unknown,7,DB01138
BE0003639,Multidrug resistance-associated protein 5,Humans,unknown,8,DB01138
BE0003640,Multidrug resistance-associated protein 6,Humans,unknown,9,DB01138
BE0000785,Multidrug resistance-associated protein 1,Humans,unknown,10,DB01138
BE0001069,Canalicular multispecific organic anion transporter 1,Humans,unknown,10,DB01138
BE0000703,Bile salt export pump,Humans,no,14,DB01138
BE0001018,Solute carrier family 15 member 1,Humans,unknown,1,DB01140
BE0000106,Solute carrier family 22 member 5,Humans,unknown,1,DB01140
BE0001066,Solute carrier family 22 member 6,Humans,unknown,2,DB01140
BE0001134,Solute carrier family 15 member 2,Humans,unknown,2,DB01140
BE0003645,Solute carrier family 22 member 8,Humans,unknown,3,DB01140
BE0001032,P-glycoprotein 1,Humans,unknown,15,DB01142
BE0001018,Solute carrier family 15 member 1,Humans,unknown,4,DB01147
BE0001134,Solute carrier family 15 member 2,Humans,unknown,5,DB01147
BE0001066,Solute carrier family 22 member 6,Humans,unknown,6,DB01147
BE0001032,P-glycoprotein 1,Humans,unknown,9,DB01149
BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown,12,DB01149
BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown,13,DB01149
BE0000703,Bile salt export pump,Humans,no,14,DB01149
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB01151
BE0003648,Solute carrier family 22 member 1,Humans,unknown,2,DB01151
BE0003650,Solute carrier family 22 member 3,Humans,unknown,2,DB01151
BE0003647,Solute carrier family 22 member 2,Humans,unknown,2,DB01151
BE0000106,Solute carrier family 22 member 5,Humans,unknown,3,DB01151
BE0000757,Solute carrier family 22 member 4,Humans,unknown,4,DB01151
BE0003647,Solute carrier family 22 member 2,Humans,unknown,7,DB01156
BE0004711,Folate transporter 1,Humans,unknown,2,DB01157
BE0003647,Solute carrier family 22 member 2,Humans,unknown,3,DB01160
BE0001066,Solute carrier family 22 member 6,Humans,unknown,4,DB01160
BE0003646,Solute carrier family 22 member 7,Humans,unknown,5,DB01160
BE0003645,Solute carrier family 22 member 8,Humans,unknown,6,DB01160
BE0000879,Solute carrier family 22 member 11,Humans,unknown,7,DB01160
BE0003655,Solute carrier organic anion transporter family member 2A1,Humans,unknown,8,DB01160
BE0003661,Solute carrier organic anion transporter family member 3A1,Humans,unknown,9,DB01160
BE0001032,P-glycoprotein 1,Humans,unknown,7,DB01162
BE0000106,Solute carrier family 22 member 5,Humans,unknown,1,DB01165
BE0000785,Multidrug resistance-associated protein 1,Humans,unknown,2,DB01165
BE0001066,Solute carrier family 22 member 6,Humans,unknown,3,DB01165
BE0001069,Canalicular multispecific organic anion transporter 1,Humans,unknown,4,DB01165
BE0000757,Solute carrier family 22 member 4,Humans,unknown,5,DB01165
BE0000703,Bile salt export pump,Humans,no,6,DB01165
BE0001032,P-glycoprotein 1,Humans,unknown,2,DB01167
BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown,5,DB01167
BE0001069,Canalicular multispecific organic anion transporter 1,Humans,unknown,1,DB01169
BE0001032,P-glycoprotein 1,Humans,unknown,8,DB01169
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB01174
BE0001061,Canalicular multispecific organic anion transporter 2,Humans,unknown,2,DB01174
BE0000703,Bile salt export pump,Humans,unknown,3,DB01174
BE0000785,Multidrug resistance-associated protein 1,Humans,unknown,4,DB01174
BE0003655,Solute carrier organic anion transporter family member 2A1,Humans,unknown,5,DB01174
BE0001069,Canalicular multispecific organic anion transporter 1,Humans,unknown,6,DB01174
BE0001032,P-glycoprotein 1,Humans,unknown,13,DB01175
BE0000785,Multidrug resistance-associated protein 1,Humans,unknown,3,DB01177
BE0001032,P-glycoprotein 1,Humans,unknown,4,DB01182
BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown,1,DB01183
BE0001032,P-glycoprotein 1,Humans,unknown,2,DB01183
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB01184
BE0001032,P-glycoprotein 1,Humans,unknown,3,DB01190
BE0001032,P-glycoprotein 1,Humans,unknown,2,DB01193
BE0001032,P-glycoprotein 1,Humans,unknown,7,DB01195
BE0003657,Multidrug and toxin extrusion protein 1,Humans,unknown,8,DB01195
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB01196
BE0001032,P-glycoprotein 1,Humans,unknown,5,DB01197
BE0001018,Solute carrier family 15 member 1,Humans,unknown,6,DB01197
BE0001066,Solute carrier family 22 member 6,Humans,unknown,7,DB01197
BE0003648,Solute carrier family 22 member 1,Humans,unknown,1,DB01199
BE0003647,Solute carrier family 22 member 2,Humans,unknown,4,DB01199
BE0001032,P-glycoprotein 1,Humans,unknown,19,DB01200
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB01202
BE0001032,P-glycoprotein 1,Humans,unknown,3,DB01203
BE0009712,"POU domain, class 2, transcription factor 1",Humans,unknown,4,DB01203
BE0004865,"POU domain, class 2, transcription factor 2",Humans,unknown,5,DB01203
BE0003657,Multidrug and toxin extrusion protein 1,Humans,unknown,6,DB01203
BE0004752,Multidrug and toxin extrusion protein 2,Humans,unknown,7,DB01203
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB01204
BE0000785,Multidrug resistance-associated protein 1,Humans,unknown,2,DB01204
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,3,DB01204
BE0000106,Solute carrier family 22 member 5,Humans,unknown,1,DB01208
BE0001069,Canalicular multispecific organic anion transporter 1,Humans,unknown,2,DB01208
BE0001032,P-glycoprotein 1,Humans,unknown,3,DB01208
BE0003646,Solute carrier family 22 member 7,Humans,unknown,1,DB01211
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB01211
BE0000703,Bile salt export pump,Humans,no,2,DB01211
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,3,DB01211
BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown,4,DB01211
BE0001018,Solute carrier family 15 member 1,Humans,unknown,2,DB01212
BE0001134,Solute carrier family 15 member 2,Humans,unknown,2,DB01212
BE0001066,Solute carrier family 22 member 6,Humans,unknown,3,DB01212
BE0003645,Solute carrier family 22 member 8,Humans,unknown,4,DB01212
BE0000879,Solute carrier family 22 member 11,Humans,unknown,5,DB01212
BE0001032,P-glycoprotein 1,Humans,unknown,7,DB01212
BE0009674,Solute carrier family 12 member 5,Mouse,unknown,4,DB01216
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB01217
BE0000703,Bile salt export pump,Humans,no,2,DB01222
BE0001032,P-glycoprotein 1,Humans,no,3,DB01222
BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown,13,DB01222
BE0003645,Solute carrier family 22 member 8,Humans,unknown,14,DB01222
BE0001032,P-glycoprotein 1,Humans,unknown,25,DB01224
BE0000703,Bile salt export pump,Humans,no,11,DB01229
BE0001032,P-glycoprotein 1,Humans,unknown,11,DB01229
BE0000785,Multidrug resistance-associated protein 1,Humans,unknown,12,DB01229
BE0003651,Multidrug resistance-associated protein 7,Humans,unknown,14,DB01229
BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown,15,DB01229
BE0001069,Canalicular multispecific organic anion transporter 1,Humans,unknown,18,DB01229
BE0001032,P-glycoprotein 1,Humans,unknown,5,DB01232
BE0003648,Solute carrier family 22 member 1,Humans,unknown,6,DB01232
BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown,6,DB01232
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,7,DB01232
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,8,DB01232
BE0000785,Multidrug resistance-associated protein 1,Humans,unknown,9,DB01232
BE0001069,Canalicular multispecific organic anion transporter 1,Humans,unknown,10,DB01232
BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown,13,DB01232
BE0000703,Bile salt export pump,Humans,no,14,DB01232
BE0001032,P-glycoprotein 1,Humans,unknown,5,DB01233
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB01234
BE0003645,Solute carrier family 22 member 8,Humans,unknown,2,DB01234
BE0000703,Bile salt export pump,Humans,unknown,3,DB01234
BE0001069,Canalicular multispecific organic anion transporter 1,Humans,unknown,6,DB01234
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,7,DB01234
BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown,7,DB01234
BE0001018,Solute carrier family 15 member 1,Humans,unknown,1,DB01235
BE0003654,Monocarboxylate transporter 10,Humans,unknown,2,DB01235
BE0000222,Large neutral amino acids transporter small subunit 1,Humans,unknown,6,DB01235
BE0000789,Large neutral amino acids transporter small subunit 2,Humans,unknown,7,DB01235
BE0001066,Solute carrier family 22 member 6,Humans,unknown,1,DB01237
BE0001032,P-glycoprotein 1,Humans,unknown,5,DB01239
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB01242
BE0001032,P-glycoprotein 1,Humans,unknown,5,DB01244
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB01248
BE0003651,Multidrug resistance-associated protein 7,Humans,unknown,2,DB01248
BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown,8,DB01248
BE0003646,Solute carrier family 22 member 7,Humans,unknown,9,DB01248
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,10,DB01248
BE0001069,Canalicular multispecific organic anion transporter 1,Humans,unknown,11,DB01248
BE0000785,Multidrug resistance-associated protein 1,Humans,unknown,12,DB01248
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB01253
BE0001032,P-glycoprotein 1,Humans,unknown,11,DB01254
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,12,DB01254
BE0001018,Solute carrier family 15 member 1,Humans,unknown,2,DB01255
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB01259
BE0003109,Antigen peptide transporter 1,Humans,unknown,2,DB01259
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB01261
BE0003645,Solute carrier family 22 member 8,Humans,unknown,2,DB01261
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB01263
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,1,DB01264
BE0001032,P-glycoprotein 1,Humans,unknown,2,DB01264
BE0001032,P-glycoprotein 1,Humans,unknown,19,DB01267
BE0001188,Multidrug resistance-associated protein 4,Humans,unknown,9,DB01268
BE0001032,P-glycoprotein 1,Humans,unknown,10,DB01268
BE0001069,Canalicular multispecific organic anion transporter 1,Humans,unknown,11,DB01268
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,12,DB01268
BE0003647,Solute carrier family 22 member 2,Humans,unknown,6,DB01273
BE0003646,Solute carrier family 22 member 7,Humans,unknown,6,DB01303
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB01323
BE0001066,Solute carrier family 22 member 6,Humans,unknown,1,DB01324
BE0003645,Solute carrier family 22 member 8,Humans,unknown,2,DB01324
BE0001066,Solute carrier family 22 member 6,Humans,unknown,1,DB01326
BE0003645,Solute carrier family 22 member 8,Humans,unknown,2,DB01326
BE0000879,Solute carrier family 22 member 11,Humans,unknown,3,DB01326
BE0003646,Solute carrier family 22 member 7,Humans,unknown,4,DB01326
BE0001188,Multidrug resistance-associated protein 4,Humans,unknown,1,DB01327
BE0001066,Solute carrier family 22 member 6,Humans,unknown,2,DB01327
BE0003645,Solute carrier family 22 member 8,Humans,unknown,3,DB01327
BE0000879,Solute carrier family 22 member 11,Humans,unknown,4,DB01327
BE0001066,Solute carrier family 22 member 6,Humans,unknown,1,DB01329
BE0003645,Solute carrier family 22 member 8,Humans,unknown,2,DB01329
BE0000879,Solute carrier family 22 member 11,Humans,unknown,3,DB01329
BE0003646,Solute carrier family 22 member 7,Humans,unknown,4,DB01329
BE0001018,Solute carrier family 15 member 1,Humans,unknown,1,DB01332
BE0001066,Solute carrier family 22 member 6,Humans,unknown,3,DB01332
BE0003645,Solute carrier family 22 member 8,Humans,unknown,4,DB01332
BE0000106,Solute carrier family 22 member 5,Humans,unknown,1,DB01333
BE0001018,Solute carrier family 15 member 1,Humans,unknown,2,DB01333
BE0001134,Solute carrier family 15 member 2,Humans,unknown,3,DB01333
BE0001066,Solute carrier family 22 member 6,Humans,unknown,4,DB01333
BE0003657,Multidrug and toxin extrusion protein 1,Humans,unknown,7,DB01333
BE0003648,Solute carrier family 22 member 1,Humans,unknown,3,DB01337
BE0003647,Solute carrier family 22 member 2,Humans,unknown,4,DB01337
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB01339
BE0001032,P-glycoprotein 1,Humans,unknown,2,DB01340
BE0001018,Solute carrier family 15 member 1,Humans,unknown,3,DB01340
BE0001134,Solute carrier family 15 member 2,Humans,unknown,4,DB01340
BE0001018,Solute carrier family 15 member 1,Humans,unknown,2,DB01348
BE0001134,Solute carrier family 15 member 2,Humans,unknown,3,DB01348
BE0000118,Synaptic vesicular amine transporter,Humans,unknown,7,DB01364
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB01388
BE0004675,Electrogenic sodium bicarbonate cotransporter 1,Humans,unknown,1,DB01390
BE0004676,Sodium bicarbonate cotransporter 3,Humans,unknown,2,DB01390
BE0004680,Electroneutral sodium bicarbonate exchanger 1,Humans,unknown,3,DB01390
BE0004677,Electrogenic sodium bicarbonate cotransporter 4,Humans,unknown,4,DB01390
BE0004683,Sodium-driven chloride bicarbonate exchanger,Humans,unknown,6,DB01390
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,1,DB01393
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB01394
BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown,1,DB01396
BE0003653,Solute carrier organic anion transporter family member 4C1,Humans,unknown,2,DB01396
BE0001032,P-glycoprotein 1,Humans,unknown,3,DB01396
BE0000106,Solute carrier family 22 member 5,Humans,unknown,4,DB01409
BE0000757,Solute carrier family 22 member 4,Humans,unknown,5,DB01409
BE0001069,Canalicular multispecific organic anion transporter 1,Humans,unknown,1,DB01411
BE0000106,Solute carrier family 22 member 5,Humans,unknown,1,DB01413
BE0001018,Solute carrier family 15 member 1,Humans,unknown,2,DB01413
BE0001134,Solute carrier family 15 member 2,Humans,unknown,3,DB01413
BE0001066,Solute carrier family 22 member 6,Humans,unknown,3,DB01414
BE0003645,Solute carrier family 22 member 8,Humans,unknown,4,DB01414
BE0001018,Solute carrier family 15 member 1,Humans,unknown,2,DB01415
BE0001134,Solute carrier family 15 member 2,Humans,unknown,2,DB01415
BE0001066,Solute carrier family 22 member 6,Humans,unknown,7,DB01415
BE0003645,Solute carrier family 22 member 8,Humans,unknown,8,DB01415
BE0001032,P-glycoprotein 1,Humans,unknown,5,DB01418
BE0001032,P-glycoprotein 1,Humans,no,6,DB01420
BE0001066,Solute carrier family 22 member 6,Humans,unknown,1,DB01424
BE0001066,Solute carrier family 22 member 6,Humans,unknown,1,DB01435
BE0000440,Monocarboxylate transporter 2,Humans,unknown,1,DB01440
BE0000669,Monocarboxylate transporter 1,Humans,unknown,2,DB01440
BE0000449,Monocarboxylate transporter 4,Humans,unknown,3,DB01440
BE0000486,Sodium-dependent noradrenaline transporter,Humans,unknown,7,DB01454
BE0000647,Sodium-dependent dopamine transporter,Humans,unknown,8,DB01454
BE0000749,Sodium-dependent serotonin transporter,Humans,unknown,9,DB01454
BE0000647,Sodium-dependent dopamine transporter,Humans,unknown,8,DB01576
BE0003650,Solute carrier family 22 member 3,Humans,unknown,1,DB01577
BE0000106,Solute carrier family 22 member 5,Humans,unknown,2,DB01577
BE0003647,Solute carrier family 22 member 2,Humans,unknown,1,DB01580
BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown,4,DB01583
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,5,DB01583
BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown,6,DB01583
BE0003653,Solute carrier organic anion transporter family member 4C1,Humans,unknown,7,DB01583
BE0003644,Sodium/bile acid cotransporter,Humans,unknown,8,DB01583
BE0003660,Solute carrier organic anion transporter family member 1C1,Humans,unknown,9,DB01583
BE0003656,Solute carrier organic anion transporter family member 4A1,Humans,unknown,10,DB01583
BE0003645,Solute carrier family 22 member 8,Humans,unknown,11,DB01583
BE0000178,Monocarboxylate transporter 8,Humans,unknown,12,DB01583
BE0003654,Monocarboxylate transporter 10,Humans,unknown,13,DB01583
BE0001032,P-glycoprotein 1,Humans,unknown,14,DB01583
BE0000703,Bile salt export pump,Humans,unknown,1,DB01586
BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown,2,DB01586
BE0001069,Canalicular multispecific organic anion transporter 1,Humans,unknown,3,DB01586
BE0001188,Multidrug resistance-associated protein 4,Humans,unknown,4,DB01586
BE0003643,Ileal sodium/bile acid cotransporter,Humans,unknown,5,DB01586
BE0003644,Sodium/bile acid cotransporter,Humans,unknown,6,DB01586
BE0001032,P-glycoprotein 1,Humans,unknown,2,DB01587
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,1,DB01590
BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown,2,DB01590
BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown,3,DB01590
BE0001032,P-glycoprotein 1,Humans,unknown,5,DB01590
BE0001066,Solute carrier family 22 member 6,Humans,unknown,1,DB01597
BE0003645,Solute carrier family 22 member 8,Humans,unknown,2,DB01597
BE0001032,P-glycoprotein 1,Humans,unknown,4,DB01601
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,8,DB01601
BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown,9,DB01601
BE0000703,Bile salt export pump,Humans,no,10,DB01601
BE0001066,Solute carrier family 22 member 6,Humans,unknown,2,DB01606
BE0003645,Solute carrier family 22 member 8,Humans,unknown,3,DB01606
BE0001018,Solute carrier family 15 member 1,Humans,unknown,2,DB01610
BE0001134,Solute carrier family 15 member 2,Humans,unknown,3,DB01610
BE0000423,Sodium- and chloride-dependent neutral and basic amino acid transporter B(0+),Humans,unknown,4,DB01610
BE0001032,P-glycoprotein 1,Humans,unknown,5,DB01611
BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown,8,DB01611
BE0003648,Solute carrier family 22 member 1,Humans,unknown,5,DB01621
BE0003648,Solute carrier family 22 member 1,Humans,unknown,5,DB01623
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB01645
BE0000785,Multidrug resistance-associated protein 1,Humans,unknown,2,DB01645
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,3,DB01645
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,17,DB01645
BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown,18,DB01645
BE0003645,Solute carrier family 22 member 8,Humans,unknown,1,DB01650
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,2,DB01685
BE0003645,Solute carrier family 22 member 8,Humans,unknown,10,DB01685
BE0001066,Solute carrier family 22 member 6,Humans,unknown,11,DB01685
BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown,15,DB01708
BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown,16,DB01708
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,17,DB01708
BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown,18,DB01708
BE0000785,Multidrug resistance-associated protein 1,Humans,unknown,19,DB01708
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,20,DB01708
BE0001188,Multidrug resistance-associated protein 4,Humans,unknown,21,DB01708
BE0003654,Monocarboxylate transporter 10,Humans,unknown,1,DB01746
BE0000222,Large neutral amino acids transporter small subunit 1,Humans,unknown,2,DB01746
BE0000440,Monocarboxylate transporter 2,Humans,unknown,1,DB01762
BE0000669,Monocarboxylate transporter 1,Humans,unknown,2,DB01762
BE0000449,Monocarboxylate transporter 4,Humans,unknown,3,DB01762
BE0004708,Sodium-coupled monocarboxylate transporter 1,Humans,unknown,4,DB01762
BE0003654,Monocarboxylate transporter 10,Humans,unknown,1,DB01786
BE0003655,Solute carrier organic anion transporter family member 2A1,Humans,unknown,1,DB01819
BE0001069,Canalicular multispecific organic anion transporter 1,Humans,unknown,1,DB01892
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,2,DB01892
BE0001057,"Solute carrier family 2, facilitated glucose transporter member 1",Humans,no,3,DB01914
BE0001045,"Solute carrier family 2, facilitated glucose transporter member 2",Humans,no,4,DB01914
BE0004707,"Solute carrier family 2, facilitated glucose transporter member 3",Humans,no,5,DB01914
BE0000893,"Solute carrier family 2, facilitated glucose transporter member 4",Humans,no,6,DB01914
BE0005216,"Solute carrier family 2, facilitated glucose transporter member 5",Humans,no,7,DB01914
BE0005217,"Solute carrier family 2, facilitated glucose transporter member 6",Humans,no,8,DB01914
BE0005218,"Solute carrier family 2, facilitated glucose transporter member 7",Humans,no,9,DB01914
BE0005219,"Solute carrier family 2, facilitated glucose transporter member 8",Humans,no,10,DB01914
BE0004783,"Solute carrier family 2, facilitated glucose transporter member 9",Humans,no,11,DB01914
BE0005220,"Solute carrier family 2, facilitated glucose transporter member 10",Humans,no,12,DB01914
BE0005221,"Solute carrier family 2, facilitated glucose transporter member 11",Humans,no,13,DB01914
BE0005222,"Solute carrier family 2, facilitated glucose transporter member 12",Humans,no,14,DB01914
BE0004754,Sodium/glucose cotransporter 1,Humans,no,15,DB01914
BE0004753,Sodium/glucose cotransporter 2,Humans,no,16,DB01914
BE0000757,Solute carrier family 22 member 4,Humans,unknown,1,DB01917
BE0000449,Monocarboxylate transporter 4,Humans,unknown,1,DB01942
BE0000536,Proton-coupled amino acid transporter 1,Humans,no,2,DB01956
BE0009148,Sodium- and chloride-dependent taurine transporter,Humans,no,3,DB01956
BE0001018,Solute carrier family 15 member 1,Humans,no,4,DB01956
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB02010
BE0003655,Solute carrier organic anion transporter family member 2A1,Humans,unknown,1,DB02056
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,1,DB02115
BE0000703,Bile salt export pump,Humans,unknown,1,DB02123
BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown,2,DB02123
BE0003643,Ileal sodium/bile acid cotransporter,Humans,unknown,3,DB02123
BE0003644,Sodium/bile acid cotransporter,Humans,unknown,4,DB02123
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB02261
BE0003655,Solute carrier organic anion transporter family member 2A1,Humans,unknown,1,DB02263
BE0001066,Solute carrier family 22 member 6,Humans,unknown,5,DB02266
BE0001066,Solute carrier family 22 member 6,Humans,unknown,1,DB02315
BE0000785,Multidrug resistance-associated protein 1,Humans,unknown,1,DB02375
BE0001188,Multidrug resistance-associated protein 4,Humans,unknown,1,DB02527
BE0003639,Multidrug resistance-associated protein 5,Humans,unknown,2,DB02527
BE0003658,ATP-binding cassette sub-family C member 11,Humans,unknown,3,DB02527
BE0001066,Solute carrier family 22 member 6,Humans,unknown,4,DB02527
BE0003645,Solute carrier family 22 member 8,Humans,unknown,5,DB02527
BE0003646,Solute carrier family 22 member 7,Humans,unknown,6,DB02527
BE0000536,Proton-coupled amino acid transporter 1,Humans,unknown,1,DB02530
BE0003654,Monocarboxylate transporter 10,Humans,unknown,1,DB02556
BE0000222,Large neutral amino acids transporter small subunit 1,Humans,unknown,2,DB02556
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB02587
BE0000703,Bile salt export pump,Humans,unknown,1,DB02659
BE0001032,P-glycoprotein 1,Humans,unknown,2,DB02659
BE0000785,Multidrug resistance-associated protein 1,Humans,unknown,3,DB02659
BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown,4,DB02659
BE0003643,Ileal sodium/bile acid cotransporter,Humans,unknown,5,DB02659
BE0001069,Canalicular multispecific organic anion transporter 1,Humans,unknown,6,DB02659
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,7,DB02659
BE0001061,Canalicular multispecific organic anion transporter 2,Humans,unknown,8,DB02659
BE0001188,Multidrug resistance-associated protein 4,Humans,unknown,9,DB02659
BE0003644,Sodium/bile acid cotransporter,Humans,unknown,10,DB02659
BE0003645,Solute carrier family 22 member 8,Humans,unknown,11,DB02659
BE0003646,Solute carrier family 22 member 7,Humans,unknown,12,DB02659
BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown,13,DB02659
BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown,1,DB02691
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,2,DB02691
BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown,3,DB02691
BE0000703,Bile salt export pump,Humans,unknown,1,DB02703
BE0001069,Canalicular multispecific organic anion transporter 1,Humans,unknown,2,DB02703
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,7,DB02703
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,8,DB02703
BE0001204,Equilibrative nucleoside transporter 1,Humans,unknown,1,DB02745
BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown,1,DB02746
BE0000222,Large neutral amino acids transporter small subunit 1,Humans,unknown,1,DB02750
BE0000789,Large neutral amino acids transporter small subunit 2,Humans,unknown,2,DB02750
BE0004710,Solute carrier family 10 member 6,Humans,unknown,1,DB02789
BE0000536,Proton-coupled amino acid transporter 1,Humans,unknown,1,DB02853
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB02901
BE0003654,Monocarboxylate transporter 10,Humans,unknown,1,DB02952
BE0000440,Monocarboxylate transporter 2,Humans,unknown,1,DB03066
BE0000669,Monocarboxylate transporter 1,Humans,unknown,2,DB03066
BE0000449,Monocarboxylate transporter 4,Humans,unknown,3,DB03066
BE0003654,Monocarboxylate transporter 10,Humans,unknown,1,DB03107
BE0000106,Solute carrier family 22 member 5,Humans,unknown,1,DB03128
BE0003648,Solute carrier family 22 member 1,Humans,unknown,2,DB03128
BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown,1,DB03166
BE0000669,Monocarboxylate transporter 1,Humans,unknown,2,DB03166
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB03203
BE0003654,Monocarboxylate transporter 10,Humans,unknown,1,DB03225
BE0001018,Solute carrier family 15 member 1,Humans,unknown,1,DB03424
BE0001134,Solute carrier family 15 member 2,Humans,unknown,2,DB03424
BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown,1,DB03467
BE0001032,P-glycoprotein 1,Humans,unknown,2,DB03467
BE0000785,Multidrug resistance-associated protein 1,Humans,unknown,3,DB03467
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,4,DB03467
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,1,DB03496
BE0001066,Solute carrier family 22 member 6,Humans,unknown,1,DB03553
BE0003645,Solute carrier family 22 member 8,Humans,unknown,2,DB03553
