resource,url,parent_key
Drugs.com,http://www.drugs.com/cdi/isosorbide-dinitrate.html,DB00883
RxList,http://www.rxlist.com/cgi/generic/risedronate.htm,DB00884
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/act1580.shtml,DB00884
Drugs.com,http://www.drugs.com/cdi/risedronate-tablets.html,DB00884
RxList,http://www.rxlist.com/cgi/generic/alamast.htm,DB00885
Drugs.com,http://www.drugs.com/cdi/pemirolast.html,DB00885
RxList,http://www.rxlist.com/cgi/generic2/bumetan.htm,DB00887
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/bum1058.shtml,DB00887
Drugs.com,http://www.drugs.com/cdi/bumetanide.html,DB00887
RxList,http://www.rxlist.com/cgi/generic3/mustargen.htm,DB00888
Drugs.com,http://www.drugs.com/cdi/mechlorethamine.html,DB00888
RxList,http://www.rxlist.com/cgi/generic/granisetron.htm,DB00889
Drugs.com,http://www.drugs.com/cdi/granisetron.html,DB00889
RxList,http://www.rxlist.com/cgi/generic2/diene.htm,DB00890
RxList,http://www.rxlist.com/cgi/generic2/fluress.htm,DB00892
RxList,http://www.rxlist.com/cgi/generic3/fedex.htm,DB00893
Drugs.com,http://www.drugs.com/cdi/iron-dextran.html,DB00893
RxList,http://www.rxlist.com/cgi/generic2/testolactone.htm,DB00894
Drugs.com,http://www.drugs.com/cdi/testolactone.html,DB00894
RxList,http://www.rxlist.com/cgi/generic3/rimexol.htm,DB00896
Drugs.com,http://www.drugs.com/cdi/rimexolone.html,DB00896
RxList,http://www.rxlist.com/cgi/generic/triazolam.htm,DB00897
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/hal1192.shtml,DB00897
Drugs.com,http://www.drugs.com/cdi/triazolam.html,DB00897
RxList,http://www.rxlist.com/cgi/generic/dhydalco.htm,DB00898
Drugs.com,http://www.drugs.com/alcohol.html,DB00898
RxList,http://www.rxlist.com/cgi/generic2/ultiva.htm,DB00899
Drugs.com,http://www.drugs.com/cdi/remifentanil.html,DB00899
RxList,http://www.rxlist.com/cgi/generic3/didanosine.htm,DB00900
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/vid1482.shtml,DB00900
Drugs.com,http://www.drugs.com/cdi/didanosine-chewable-dispersible-buffered-tablets.html,DB00900
Drugs.com,http://www.drugs.com/mtm/bitolterol-inhalation.html,DB00901
RxList,http://www.rxlist.com/cgi/generic3/edecrin.htm,DB00903
Drugs.com,http://www.drugs.com/cdi/ethacrynate-sodium.html,DB00903
RxList,http://www.rxlist.com/cgi/generic/ondansetron.htm,DB00904
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/zof1501.shtml,DB00904
Drugs.com,http://www.drugs.com/cdi/ondansetron.html,DB00904
RxList,http://www.rxlist.com/cgi/generic2/bimatoprost.htm,DB00905
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/lum1578.shtml,DB00905
Drugs.com,http://www.drugs.com/cdi/bimatoprost-drops.html,DB00905
RxList,http://www.rxlist.com/cgi/generic/gabitril.htm,DB00906
Drugs.com,http://www.drugs.com/cdi/tiagabine.html,DB00906
RxList,http://www.rxlist.com/cgi/generic/cocaine.htm,DB00907
Drugs.com,http://www.drugs.com/cons/cocaine-hydrochloride-topical.html,DB00907
RxList,http://www.rxlist.com/cgi/generic/quinidine.htm,DB00908
Drugs.com,http://www.drugs.com/cdi/quinidine-gluconate-controlled-release-tablets.html,DB00908
RxList,http://www.rxlist.com/cgi/generic3/zonisamide.htm,DB00909
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/zon1564.shtml,DB00909
Drugs.com,http://www.drugs.com/cdi/zonisamide.html,DB00909
RxList,http://www.rxlist.com/cgi/generic4/zemplar_caps.htm,DB00910
Drugs.com,http://www.drugs.com/cdi/paricalcitol.html,DB00910
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/tin1701.shtml,DB00911
Drugs.com,http://www.drugs.com/cdi/tinidazole.html,DB00911
RxList,http://www.rxlist.com/cgi/generic/prandin.htm,DB00912
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/pra1343.shtml,DB00912
Drugs.com,http://www.drugs.com/cdi/repaglinide.html,DB00912
RxList,http://www.rxlist.com/cgi/generic3/amantadine.htm,DB00915
Drugs.com,http://www.drugs.com/cdi/amantadine.html,DB00915
RxList,http://www.rxlist.com/cgi/generic/metron.htm,DB00916
Drugs.com,http://www.drugs.com/metronidazole.html,DB00916
RxList,http://www.rxlist.com/cgi/generic/dinoprostone.htm,DB00917
Drugs.com,http://www.drugs.com/cdi/dinoprostone-gel.html,DB00917
RxList,http://www.rxlist.com/cgi/generic2/almotriptan.htm,DB00918
Drugs.com,http://www.drugs.com/cdi/almotriptan.html,DB00918
RxList,http://www.rxlist.com/cgi/generic/trobicin.htm,DB00919
Drugs.com,http://www.drugs.com/mtm/spectinomycin.html,DB00919
RxList,http://www.rxlist.com/cgi/generic/ketotifen.htm,DB00920
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/zad1598.shtml,DB00920
Drugs.com,http://www.drugs.com/cdi/ketotifen-drops.html,DB00920
RxList,http://www.rxlist.com/cgi/generic3/suboxone.htm,DB00921
Drugs.com,http://www.drugs.com/cdi/buprenorphine.html,DB00921
RxList,http://www.rxlist.com/cgi/generic/cyclobnz.htm,DB00924
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/fle1179.shtml,DB00924
Drugs.com,http://www.drugs.com/cyclobenzaprine.html,DB00924
RxList,http://www.rxlist.com/cgi/generic3/phenoxybenz.htm,DB00925
Drugs.com,http://www.drugs.com/cdi/phenoxybenzamine.html,DB00925
RxList,http://www.rxlist.com/cgi/generic/famot.htm,DB00927
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/pep1325.shtml,DB00927
Drugs.com,http://www.drugs.com/famotidine.html,DB00927
RxList,http://www.rxlist.com/cgi/generic3/vidaza.htm,DB00928
Drugs.com,http://www.drugs.com/cdi/azacitidine.html,DB00928
RxList,http://www.rxlist.com/cgi/generic/misopro.htm,DB00929
Drugs.com,http://www.drugs.com/cdi/misoprostol.html,DB00929
RxList,http://www.rxlist.com/cgi/generic2/colesevelam.htm,DB00930
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/wel1551.shtml,DB00930
Drugs.com,http://www.drugs.com/cdi/colesevelam.html,DB00930
RxList,http://www.rxlist.com/cgi/generic/aptivus.htm,DB00932
Drugs.com,http://www.drugs.com/cdi/tipranavir.html,DB00932
RxList,http://www.rxlist.com/cgi/generic3/mesoridazine.htm,DB00933
Drugs.com,http://www.drugs.com/mtm/mesoridazine.html,DB00933
Drugs.com,http://www.drugs.com/cdi/maprotiline.html,DB00934
Drugs.com,http://www.drugs.com/cdi/oxymetazoline-solution.html,DB00935
RxList,http://www.rxlist.com/cgi/generic3/diethprop.htm,DB00937
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/ten1435.shtml,DB00937
Drugs.com,http://www.drugs.com/cdi/diethylpropion.html,DB00937
RxList,http://www.rxlist.com/cgi/generic/salmeterol.htm,DB00938
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/ser1401.shtml,DB00938
Drugs.com,http://www.drugs.com/cdi/salmeterol.html,DB00938
RxList,http://www.rxlist.com/cgi/generic/meclofen.htm,DB00939
RxList,http://www.rxlist.com/cgi/generic2/zalcit.htm,DB00943
Drugs.com,http://www.drugs.com/cdi/zalcitabine.html,DB00943
RxList,http://www.rxlist.com/cgi/generic2/demecarium.htm,DB00944
Drugs.com,http://www.drugs.com/mtm/demecarium-bromide-ophthalmic.html,DB00944
RxList,http://www.rxlist.com/cgi/generic/asa.htm,DB00945
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/asp1033.shtml,DB00945
Drugs.com,http://www.drugs.com/aspirin.html,DB00945
RxList,http://www.rxlist.com/cgi/generic/faslodex.htm,DB00947
Drugs.com,http://www.drugs.com/cdi/fulvestrant.html,DB00947
RxList,http://www.rxlist.com/cgi/generic3/felbamate.htm,DB00949
Drugs.com,http://www.drugs.com/cdi/felbamate.html,DB00949
RxList,http://www.rxlist.com/cgi/generic/fexofen.htm,DB00950
Drugs.com,http://www.drugs.com/cdi/fexofenadine.html,DB00950
RxList,http://www.rxlist.com/cgi/generic2/isoniaz.htm,DB00951
Drugs.com,http://www.drugs.com/cdi/isoniazid.html,DB00951
RxList,http://www.rxlist.com/cgi/generic2/naratript.htm,DB00952
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/ame1018.shtml,DB00952
Drugs.com,http://www.drugs.com/cdi/naratriptan.html,DB00952
RxList,http://www.rxlist.com/cgi/generic2/rizatrip.htm,DB00953
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/max1248.shtml,DB00953
Drugs.com,http://www.drugs.com/cdi/rizatriptan.html,DB00953
RxList,http://www.rxlist.com/cgi/generic2/dirthromycin.htm,DB00954
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/dyn1151.shtml,DB00954
Drugs.com,http://www.drugs.com/mtm/dirithromycin.html,DB00954
RxList,http://www.rxlist.com/cgi/generic/hydrocod.htm,DB00956
RxList,http://www.rxlist.com/cgi/generic/norgestimest.htm,DB00957
RxList,http://www.rxlist.com/cgi/generic3/carboplat.htm,DB00958
Drugs.com,http://www.drugs.com/cdi/carboplatin.html,DB00958
RxList,http://www.rxlist.com/cgi/generic/methprd.htm,DB00959
Drugs.com,http://www.drugs.com/methylprednisolone.html,DB00959
RxList,http://www.rxlist.com/cgi/generic3/pindolol.htm,DB00960
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/pin1611.shtml,DB00960
Drugs.com,http://www.drugs.com/cdi/pindolol.html,DB00960
RxList,http://www.rxlist.com/cgi/generic2/mepivacaine.htm,DB00961
Drugs.com,http://www.drugs.com/cdi/mepivacaine.html,DB00961
RxList,http://www.rxlist.com/cgi/generic3/zaleplon.htm,DB00962
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/son1537.shtml,DB00962
Drugs.com,http://www.drugs.com/cdi/zaleplon.html,DB00962
RxList,http://www.rxlist.com/cgi/generic4/xibrom.htm,DB00963
Drugs.com,http://www.drugs.com/cdi/bromfenac.html,DB00963
RxList,http://www.rxlist.com/cgi/generic2/apraclonidine.htm,DB00964
Drugs.com,http://www.drugs.com/cdi/apraclonidine-drops.html,DB00964
RxList,http://www.rxlist.com/cgi/generic2/ethiodol.htm,DB00965
RxList,http://www.rxlist.com/cgi/generic2/telmisartan.htm,DB00966
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/mic1592.shtml,DB00966
Drugs.com,http://www.drugs.com/cdi/telmisartan.html,DB00966
RxList,http://www.rxlist.com/cgi/generic3/clarinex.htm,DB00967
Drugs.com,http://www.drugs.com/cdi/desloratadine.html,DB00967
RxList,http://www.rxlist.com/cgi/generic2/methyl.htm,DB00968
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/ald1012.shtml,DB00968
Drugs.com,http://www.drugs.com/cdi/methyldopa.html,DB00968
RxList,http://www.rxlist.com/cgi/generic3/alosetron.htm,DB00969
Drugs.com,http://www.drugs.com/cdi/alosetron.html,DB00969
RxList,http://www.rxlist.com/cgi/generic2/dactinomycin.htm,DB00970
Drugs.com,http://www.drugs.com/cdi/dactinomycin.html,DB00970
RxList,http://www.rxlist.com/cgi/generic/selsun.htm,DB00971
Drugs.com,http://www.drugs.com/cdi/selenium-foam.html,DB00971
RxList,http://www.rxlist.com/cgi/generic/optivar.htm,DB00972
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/opt1673.shtml,DB00972
Drugs.com,http://www.drugs.com/cdi/azelastine-spray.html,DB00972
RxList,http://www.rxlist.com/cgi/generic/ezetimibe.htm,DB00973
Drugs.com,http://www.drugs.com/ezetimibe.html,DB00973
RxList,http://www.rxlist.com/cgi/generic2/canaversenate.htm,DB00974
RxList,http://www.rxlist.com/cgi/generic2/dipyrid.htm,DB00975
Drugs.com,http://www.drugs.com/cdi/dipyridamole.html,DB00975
RxList,http://www.rxlist.com/cgi/generic3/ketek.htm,DB00976
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/ket1695.shtml,DB00976
Drugs.com,http://www.drugs.com/cdi/telithromycin.html,DB00976
RxList,http://www.rxlist.com/cgi/generic/estinyl.htm,DB00977
RxList,http://www.rxlist.com/cgi/generic2/lomefloxacin.htm,DB00978
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/max1249.shtml,DB00978
Drugs.com,http://www.drugs.com/cdi/lomefloxacin.html,DB00978
Drugs.com,http://www.drugs.com/cdi/cyclopentolate.html,DB00979
RxList,http://www.rxlist.com/cgi/generic4/rozerem.htm,DB00980
Drugs.com,http://www.drugs.com/cdi/ramelteon.html,DB00980
RxList,http://www.rxlist.com/cgi/generic/physostigmine.htm,DB00981
Drugs.com,http://www.drugs.com/mtm/physostigmine-ophthalmic.html,DB00981
RxList,http://www.rxlist.com/cgi/generic/isotret.htm,DB00982
Drugs.com,http://www.drugs.com/cdi/isotretinoin.html,DB00982
RxList,http://www.rxlist.com/cgi/generic/foradil.htm,DB00983
Drugs.com,http://www.drugs.com/cdi/formoterol.html,DB00983
Drugs.com,http://www.drugs.com/cdi/nandrolone.html,DB00984
Drugs.com,http://www.drugs.com/cdi/dimenhydrinate.html,DB00985
RxList,http://www.rxlist.com/cgi/generic3/glycopyrrolate.htm,DB00986
Drugs.com,http://www.drugs.com/cdi/glycopyrrolate.html,DB00986
RxList,http://www.rxlist.com/cgi/generic3/cytarabine.htm,DB00987
Drugs.com,http://www.drugs.com/cdi/cytarabine.html,DB00987
RxList,http://www.rxlist.com/cgi/generic3/dopamine.htm,DB00988
Drugs.com,http://www.drugs.com/cdi/dopamine.html,DB00988
RxList,http://www.rxlist.com/cgi/generic2/rivastig.htm,DB00989
Drugs.com,http://www.drugs.com/cdi/rivastigmine.html,DB00989
RxList,http://www.rxlist.com/cgi/generic3/exemest.htm,DB00990
Drugs.com,http://www.drugs.com/cdi/exemestane.html,DB00990
RxList,http://www.rxlist.com/cgi/generic/oxaproz.htm,DB00991
Drugs.com,http://www.drugs.com/cdi/oxaprozin.html,DB00991
Drugs.com,http://www.drugs.com/mtm/methyl-aminolevulinate-topical.html,DB00992
RxList,http://www.rxlist.com/cgi/generic/azathioprine.htm,DB00993
Drugs.com,http://www.drugs.com/cdi/azathioprine.html,DB00993
RxList,http://www.rxlist.com/cgi/generic3/neomy.htm,DB00994
Drugs.com,http://www.drugs.com/cdi/neomycin.html,DB00994
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/rid1379.shtml,DB00995
Drugs.com,http://www.drugs.com/cdi/auranofin.html,DB00995
RxList,http://www.rxlist.com/cgi/generic/gabapent.htm,DB00996
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/neu1289.shtml,DB00996
Drugs.com,http://www.drugs.com/gabapentin.html,DB00996
RxList,http://www.rxlist.com/cgi/generic2/doxor.htm,DB00997
Drugs.com,http://www.drugs.com/cdi/doxorubicin.html,DB00997
RxList,http://www.rxlist.com/cgi/generic3/frova.htm,DB00998
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/fro1622.shtml,DB00998
Drugs.com,http://www.drugs.com/cdi/frovatriptan.html,DB00998
RxList,http://www.rxlist.com/cgi/generic/hctz.htm,DB00999
Drugs.com,http://www.drugs.com/hctz.html,DB00999
RxList,http://www.rxlist.com/cgi/generic/duoneb.htm,DB01001
RxList,http://www.rxlist.com/cgi/generic2/levobupivacaine.htm,DB01002
RxList,http://www.rxlist.com/cgi/generic/cromolyn.htm,DB01003
RxList,http://www.rxlist.com/cgi/generic/vitrasert.htm,DB01004
Drugs.com,http://www.drugs.com/cdi/ganciclovir-implant.html,DB01004
RxList,http://www.rxlist.com/cgi/generic2/hydroxyurea.htm,DB01005
Drugs.com,http://www.drugs.com/cdi/hydroxyurea.html,DB01005
RxList,http://www.rxlist.com/cgi/generic2/letroz.htm,DB01006
Drugs.com,http://www.drugs.com/cdi/letrozole.html,DB01006
RxList,http://www.rxlist.com/cgi/generic3/tioconaz.htm,DB01007
Drugs.com,http://www.drugs.com/cdi/tioconazole.html,DB01007
RxList,http://www.rxlist.com/cgi/generic2/busulfan.htm,DB01008
Drugs.com,http://www.drugs.com/cdi/busulfan.html,DB01008
RxList,http://www.rxlist.com/cgi/generic/ketoprof.htm,DB01009
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/oru1313.shtml,DB01009
Drugs.com,http://www.drugs.com/cdi/ketoprofen.html,DB01009
RxList,http://www.rxlist.com/cgi/generic3/edrophonium.htm,DB01010
Drugs.com,http://www.drugs.com/mtm/edrophonium.html,DB01010
RxList,http://www.rxlist.com/cgi/generic3/metopirone.htm,DB01011
Drugs.com,http://www.drugs.com/cdi/metyrapone.html,DB01011
RxList,http://www.rxlist.com/cgi/generic3/sensipar.htm,DB01012
Drugs.com,http://www.drugs.com/cdi/cinacalcet.html,DB01012
RxList,http://www.rxlist.com/cgi/generic/olux.htm,DB01013
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/tem1431.shtml,DB01013
Drugs.com,http://www.drugs.com/cdi/clobetasol-cream.html,DB01013
RxList,http://www.rxlist.com/cgi/generic2/balsalazide.htm,DB01014
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/col1560.shtml,DB01014
Drugs.com,http://www.drugs.com/cdi/balsalazide.html,DB01014
RxList,http://www.rxlist.com/cgi/generic3/gantanol.htm,DB01015
RxList,http://www.rxlist.com/cgi/generic/glybur.htm,DB01016
RxList,http://www.rxlist.com/cgi/generic/minocycline.htm,DB01017
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/min1270.shtml,DB01017
Drugs.com,http://www.drugs.com/minocycline.html,DB01017
RxList,http://www.rxlist.com/cgi/generic3/guanfacine.htm,DB01018
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/gua1657.shtml,DB01018
Drugs.com,http://www.drugs.com/cdi/guanfacine.html,DB01018
RxList,http://www.rxlist.com/cgi/generic3/bethane.htm,DB01019
Drugs.com,http://www.drugs.com/cdi/bethanechol.html,DB01019
RxList,http://www.rxlist.com/cgi/generic/isomono2.htm,DB01020
Drugs.com,http://www.drugs.com/isosorbide_mononitrate.html,DB01020
RxList,http://www.rxlist.com/cgi/generic3/phytonadione.htm,DB01022
Drugs.com,http://www.drugs.com/cdi/phytonadione.html,DB01022
RxList,http://www.rxlist.com/cgi/generic2/felo.htm,DB01023
PDRhealth,http://www.pdrhealth.com/drugs/rx/rx-mono.aspx?contentFileName=ple1339.html&contentName=Plendil&contentId=593,DB01023
Drugs.com,http://www.drugs.com/cdi/felodipine.html,DB01023
Drugs.com,http://www.drugs.com/cdi/mycophenolic-acid-delayed-release-tablets.html,DB01024
Drugs.com,http://www.drugs.com/cdi/amlexanox.html,DB01025
RxList,http://www.rxlist.com/cgi/generic/ketocon.htm,DB01026
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/niz1297.shtml,DB01026
Drugs.com,http://www.drugs.com/cdi/ketoconazole.html,DB01026
RxList,http://www.rxlist.com/cgi/generic/irbesart.htm,DB01029
Drugs.com,http://www.drugs.com/cdi/irbesartan.html,DB01029
RxList,http://www.rxlist.com/cgi/generic2/topotec.htm,DB01030
Drugs.com,http://www.drugs.com/cdi/topotecan.html,DB01030
RxList,http://www.rxlist.com/cgi/generic/colbenemid.htm,DB01032
Drugs.com,http://www.drugs.com/cdi/probenecid.html,DB01032
RxList,http://www.rxlist.com/cgi/generic2/mercaptopurine.htm,DB01033
Drugs.com,http://www.drugs.com/cdi/mercaptopurine.html,DB01033
RxList,http://www.rxlist.com/cgi/generic3/procain.htm,DB01035
Drugs.com,http://www.drugs.com/cdi/procainamide.html,DB01035
RxList,http://www.rxlist.com/cgi/generic2/tolter.htm,DB01036
Drugs.com,http://www.drugs.com/cdi/tolterodine.html,DB01036
RxList,http://www.rxlist.com/cgi/generic/seleg.htm,DB01037
Drugs.com,http://www.drugs.com/cdi/selegiline.html,DB01037
RxList,http://www.rxlist.com/cgi/generic3/fenofibrate.htm,DB01039
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/cx1550.shtml,DB01039
Drugs.com,http://www.drugs.com/fenofibrate.html,DB01039
RxList,http://www.rxlist.com/cgi/generic2/thalidom.htm,DB01041
Drugs.com,http://www.drugs.com/cdi/thalidomide.html,DB01041
RxList,http://www.rxlist.com/cgi/generic2/melph.htm,DB01042
Drugs.com,http://www.drugs.com/cdi/melphalan.html,DB01042
RxList,http://www.rxlist.com/cgi/generic3/namenda.htm,DB01043
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/cx1682.shtml,DB01043
Drugs.com,http://www.drugs.com/cdi/memantine.html,DB01043
RxList,http://www.rxlist.com/cgi/generic3/gatifloxacin.htm,DB01044
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/zym1676.shtml,DB01044
Drugs.com,http://www.drugs.com/cdi/gatifloxacin-drops.html,DB01044
RxList,http://www.rxlist.com/cgi/generic2/rifampin.htm,DB01045
Drugs.com,http://www.drugs.com/cdi/rifampin.html,DB01045
Drugs.com,http://www.drugs.com/cdi/lubiprostone.html,DB01046
RxList,http://www.rxlist.com/cgi/generic2/fluocin.htm,DB01047
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/lid1227.shtml,DB01047
Drugs.com,http://www.drugs.com/cdi/fluocinonide-cream.html,DB01047
RxList,http://www.rxlist.com/cgi/generic/abavir.htm,DB01048
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/cx1527.shtml,DB01048
Drugs.com,http://www.drugs.com/cdi/abacavir.html,DB01048
RxList,http://www.rxlist.com/cgi/generic/ibup.htm,DB01050
Drugs.com,http://www.drugs.com/ibuprofen.html,DB01050
RxList,http://www.rxlist.com/cgi/generic3/pengk.htm,DB01053
RxList,http://www.rxlist.com/cgi/generic3/tocainide.htm,DB01056
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/ton1451.shtml,DB01056
Drugs.com,http://www.drugs.com/mtm/tocainide.html,DB01056
RxList,http://www.rxlist.com/cgi/generic2/phospholine.htm,DB01057
Drugs.com,http://www.drugs.com/cdi/echothiophate-eye-drops.html,DB01057
RxList,http://www.rxlist.com/cgi/generic2/praziquantel.htm,DB01058
Drugs.com,http://www.drugs.com/cdi/praziquantel.html,DB01058
RxList,http://www.rxlist.com/cgi/generic3/norfloxacin.htm,DB01059
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/nor1302.shtml,DB01059
Drugs.com,http://www.drugs.com/mtm/norfloxacin-ophthalmic.html,DB01059
RxList,http://www.rxlist.com/cgi/generic/amox.htm,DB01060
Drugs.com,http://www.drugs.com/amoxicillin.html,DB01060
RxList,http://www.rxlist.com/cgi/generic/ditropan.htm,DB01062
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/dit1143.shtml,DB01062
Drugs.com,http://www.drugs.com/oxybutynin.html,DB01062
RxList,http://www.rxlist.com/cgi/generic3/isoproterenol.htm,DB01064
Drugs.com,http://www.drugs.com/cdi/isoproterenol.html,DB01064
PDRhealth,http://www.pdrhealth.com/drug_info/nmdrugprofiles/nutsupdrugs/mel_0286.shtml,DB01065
Drugs.com,http://www.drugs.com/melatonin.html,DB01065
RxList,http://www.rxlist.com/cgi/generic/spectracef.htm,DB01066
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/spe1677.shtml,DB01066
Drugs.com,http://www.drugs.com/cdi/cefditoren-pivoxil.html,DB01066
RxList,http://www.rxlist.com/cgi/generic/glip.htm,DB01067
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/cx1655.shtml,DB01067
Drugs.com,http://www.drugs.com/glipizide.html,DB01067
RxList,http://www.rxlist.com/cgi/generic/clonaz.htm,DB01068
Drugs.com,http://www.drugs.com/clonazepam.html,DB01068
RxList,http://www.rxlist.com/cgi/generic3/phenergan.htm,DB01069
Drugs.com,http://www.drugs.com/promethazine.html,DB01069
RxList,http://www.rxlist.com/cgi/generic/dhtinten.htm,DB01070
Drugs.com,http://www.drugs.com/mtm/dihydrotachysterol.html,DB01070
RxList,http://www.rxlist.com/cgi/generic/reyataz.htm,DB01072
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/rey1671.shtml,DB01072
Drugs.com,http://www.drugs.com/cdi/atazanavir.html,DB01072
RxList,http://www.rxlist.com/cgi/generic/fludarabine.htm,DB01073
Drugs.com,http://www.drugs.com/cdi/fludarabine.html,DB01073
RxList,http://www.rxlist.com/cgi/generic/dihydram.htm,DB01075
Drugs.com,http://www.drugs.com/cdi/diphenhydramine.html,DB01075
RxList,http://www.rxlist.com/cgi/generic/atorvastatin.htm,DB01076
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/lip1230.shtml,DB01076
Drugs.com,http://www.drugs.com/atorvastatin.html,DB01076
RxList,http://www.rxlist.com/cgi/generic/didronel.htm,DB01077
RxList,http://www.rxlist.com/cgi/generic3/zelnorm.htm,DB01079
Drugs.com,http://www.drugs.com/cdi/tegaserod.html,DB01079
RxList,http://www.rxlist.com/sabril-drug.htm,DB01080
Drugs.com,http://www.drugs.com/cdi/vigabatrin.html,DB01080
RxList,http://www.rxlist.com/cgi/generic3/diphenoxylate.htm,DB01081
RxList,http://www.rxlist.com/cgi/generic2/streptomycin.htm,DB01082
Drugs.com,http://www.drugs.com/cdi/streptomycin.html,DB01082
RxList,http://www.rxlist.com/cgi/generic/orlistat.htm,DB01083
PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/xen1529.shtml,DB01083
Drugs.com,http://www.drugs.com/orlistat.html,DB01083
RxList,http://www.rxlist.com/cgi/generic2/emedastine.htm,DB01084
Drugs.com,http://www.drugs.com/mtm/emedastine-ophthalmic.html,DB01084
RxList,http://www.rxlist.com/cgi/generic3/salagen.htm,DB01085
Drugs.com,http://www.drugs.com/cdi/pilocarpine-drops.html,DB01085
RxList,http://www.rxlist.com/cgi/generic3/americaine.htm,DB01086
Drugs.com,http://www.drugs.com/cdi/benzocaine-drops.html,DB01086
Drugs.com,http://www.drugs.com/cdi/primaquine.html,DB01087
RxList,http://www.rxlist.com/cgi/generic4/ventavis.htm,DB01088
Drugs.com,http://www.drugs.com/cdi/iloprost.html,DB01088
RxList,http://www.rxlist.com/cgi/generic2/butenafine.htm,DB01091
Drugs.com,http://www.drugs.com/cdi/butenafine-cream.html,DB01091
RxList,http://www.rxlist.com/cgi/generic/dmso.htm,DB01093
PDRhealth,http://www.pdrhealth.com/drug_info/nmdrugprofiles/nutsupdrugs/dim_0098.shtml,DB01093
Drugs.com,http://www.drugs.com/cdi/dimethyl-sulfoxide.html,DB01093
PDRhealth,http://www.pdrhealth.com/drug_info/nmdrugprofiles/nutsupdrugs/hes_0318.shtml,DB01094
RxList,http://www.rxlist.com/cgi/generic2/fluvastatinxl.htm,DB01095
Drugs.com,http://www.drugs.com/cdi/fluvastatin.html,DB01095
