Department Family,Entity,Date,Expense Type,Expense area,Supplier,Transaction Number,Amount
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,PATIENT APPLIANCES,Clinical Support and Family Services,NHS LOGISTICS,1017223740,33.25
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,PATIENT APPLIANCES,Clinical Support and Family Services,NHS LOGISTICS,1017223740,30
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support and Family Services,NHS LOGISTICS,1017223740,37.85
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support and Family Services,NHS LOGISTICS,1017223740,296.67
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,LAB EQUIP-ANALYSERS,Clinical Support and Family Services,NHS LOGISTICS,1017223740,31.75
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,LAB EQUIP-ANALYSERS,Clinical Support and Family Services,NHS LOGISTICS,1017223740,61.5
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support and Family Services,NHS LOGISTICS,1017223740,19.38
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support and Family Services,NHS LOGISTICS,1017223740,935.83
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support and Family Services,NHS LOGISTICS,1017223740,19.25
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support and Family Services,NHS LOGISTICS,1017223740,62.08
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DRESSINGS  -  PROCEDURE PACKS,Clinical Support and Family Services,NHS LOGISTICS,1017223740,42.56
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support and Family Services,NHS LOGISTICS,1017223740,3.7
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support and Family Services,NHS LOGISTICS,1017223740,10.6
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,COOKING & KITCHEN UTENSILS,Clinical Support and Family Services,NHS LOGISTICS,1017223740,7.35
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support and Family Services,NHS LOGISTICS,1017223740,3.15
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support and Family Services,NHS LOGISTICS,1017223740,73.2
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,OTHER MEDICAL SUPPLIES,Clinical Support and Family Services,NHS LOGISTICS,1017223740,455
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support and Family Services,NHS LOGISTICS,1017223740,12.45
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1017223740,3.7
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1017223740,11.38
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1017223740,11.68
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DRUGS,Surgery,NHS LOGISTICS,1017223740,9.82
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1017223740,6.98
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DRUGS,Surgery,NHS LOGISTICS,1017223740,9.35
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1017223740,3.24
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,MEDSURGCONS-LAPAROSCOPIC EQUIPMENT,Surgery,NHS LOGISTICS,1017223740,134.03
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,SURGICAL INSTRUMENTS: GENERAL,Surgery,NHS LOGISTICS,1017223740,62.78
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,SURGICAL INSTRUMENTS: GENERAL,Surgery,NHS LOGISTICS,1017223740,62.78
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1017223740,13.22
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1017223740,9.23
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,COOKING & KITCHEN UTENSILS,Surgery,NHS LOGISTICS,1017223740,17.01
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1017223740,20.48
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1017223740,10.24
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1017223740,7.4
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1017223740,1.11
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1017223740,12.8
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,TUBES,Medicine,NHS LOGISTICS,1017223740,6.85
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1017223740,4.65
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1017223740,4.39
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1017223740,4.39
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1017223740,1.05
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1017223740,61.11
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1017223740,3.24
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,BEVERAGES & AMBIENT FOOD,Surgery,NHS LOGISTICS,1017223740,1.44
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,BEVERAGES & AMBIENT FOOD,Surgery,NHS LOGISTICS,1017223740,2.78
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1017223740,1.85
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Medicine,NHS LOGISTICS,1017223740,5.53
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1017223740,1.96
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Critical care,NHS LOGISTICS,1017223740,3.7
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Critical care,NHS LOGISTICS,1017223740,0.78
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DISPOSABLE THEATRE DRAPES WIPES,Critical care,NHS LOGISTICS,1017223740,3.24
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,OTHER MEDICAL SUPPLIES,Clinical Support and Family Services,NHS LOGISTICS,1017223740,2.33
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DRESSINGS - PRE STERILE,Directorate of Finance and Procurement,NHS LOGISTICS,1017223740,97
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DRESSINGS - PRE STERILE,Directorate of Finance and Procurement,NHS LOGISTICS,1017223740,73.4
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DRESSINGS - PRE STERILE,Directorate of Finance and Procurement,NHS LOGISTICS,1017223740,46.73
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1017223740,7.64
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1017223740,6.16
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,ANAESTHETIC EQUIPMENT ACCESSORIES,Critical care,NHS LOGISTICS,1017223740,2.6
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,OTHER MEDICAL SUPPLIES,Critical care,NHS LOGISTICS,1017223740,4.65
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,MEDSURGCONS - OTHER,Critical care,NHS LOGISTICS,1017223740,10.48
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DISPOSABLE THEATRE DRAPES WIPES,Critical care,NHS LOGISTICS,1017223740,3.24
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Facilities Directorate,NHS LOGISTICS,1017223740,136.8
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,M & S EQUIPELECTEQUIPINST - OTHER,Clinical Support and Family Services,NHS LOGISTICS,1017223740,13.55
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support and Family Services,NHS LOGISTICS,1017223740,7.4
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support and Family Services,NHS LOGISTICS,1017223740,1.57
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Surgery,NHS LOGISTICS,1017223740,8.45
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,ELECTRICAL EQUIPMENT x,Surgery,NHS LOGISTICS,1017223740,1.67
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1017223740,1.85
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1017223740,4.65
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,TOILETRIES PERSONAL HYGIENE PRODUCTS,Surgery,NHS LOGISTICS,1017223740,5.23
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1017223740,5.73
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1017223740,3.24
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1017223740,18.69
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Human Resources,NHS LOGISTICS,1017223740,2.35
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1017223740,4.89
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1017223740,7.97
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1017223740,28.35
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1017223740,23.47
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1017223740,108.1
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1017223740,101.63
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1017223740,60.27
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,TOILETRIES PERSONAL HYGIENE PRODUCTS,Clinical Support and Family Services,NHS LOGISTICS,1017223740,7.23
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support and Family Services,NHS LOGISTICS,1017223740,3.24
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1017223740,28
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1017223740,170.13
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,MED SURG EQUIP REP MAINT CLEANING,Clinical Support and Family Services,NHS LOGISTICS,1017223740,292.75
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DRUGS,Clinical Support and Family Services,NHS LOGISTICS,1017223740,23.38
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,ADULTS HEARING AIDS,Surgery,NHS LOGISTICS,1017223740,3737.42
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,ADULTS HEARING AIDS,Surgery,NHS LOGISTICS,1017223740,2669.58
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,ADULTS HEARING AIDS,Surgery,NHS LOGISTICS,1017223740,774.33
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1017223740,12.45
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,MEDSURGCONS - OTHER,Critical care,NHS LOGISTICS,1017223740,21.47
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DISPOSABLE THEATRE DRAPES WIPES,Critical care,NHS LOGISTICS,1017223740,12.97
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1017223740,69.28
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1017223740,6.42
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1017223740,6.13
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1017223740,23.28
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1017223740,27.4
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support and Family Services,NHS LOGISTICS,1017223740,3.7
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support and Family Services,NHS LOGISTICS,1017223740,42.4
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1017223740,7.64
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1017223740,1.85
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1017223740,4.65
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1017223740,10.54
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1017223740,0.7
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Medicine,NHS LOGISTICS,1017223740,5.53
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1017223740,3.35
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1017223740,3.35
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1017223740,1.05
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1017223740,6.48
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1017223740,15.28
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,BAGS SACKS - OTHER,Medicine,NHS LOGISTICS,1017223740,14.32
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1017223740,7.75
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1017223740,0.93
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1017223740,6.48
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support and Family Services,NHS LOGISTICS,1017223740,63.6
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,TUBES,Clinical Support and Family Services,NHS LOGISTICS,1017223740,6.85
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,NON DISPOSABLE BED LINEN,Clinical Support and Family Services,NHS LOGISTICS,1017223740,8.75
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Clinical Support and Family Services,NHS LOGISTICS,1017223740,11.05
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,BEVERAGES & AMBIENT FOOD,Surgery,NHS LOGISTICS,1017223740,1.44
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,BEVERAGES & AMBIENT FOOD,Surgery,NHS LOGISTICS,1017223740,2.78
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1017223740,158.27
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,ELECTRICAL EQUIPMENT x,Surgery,NHS LOGISTICS,1017223740,5
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,ELECTRICAL EQUIPMENT x,Surgery,NHS LOGISTICS,1017223740,4
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,ANAESTHETIC EQUIPMENT ACCESSORIES,Surgery,NHS LOGISTICS,1017223740,34.09
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1017223740,16.1
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1017223740,101.8
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1017223740,23.25
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1017223740,138.42
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1017223740,82.25
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1017223740,82.25
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1017223740,204.08
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1017223740,395.42
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1017223740,81.63
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1017223740,81.63
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1017223740,244.9
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1017223740,56.12
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1017223740,112.25
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1017223740,285.72
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1017223740,81.63
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1017223740,530.62
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1017223740,81.63
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1017223740,81.63
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1017223740,110.31
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1017223740,129.5
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1017223740,38.87
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1017223740,47.83
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1017223740,3.24
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1017223740,16.02
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1017223740,6.16
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support and Family Services,NHS LOGISTICS,1017223740,1.85
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1017223740,0.75
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,TUBES,Clinical Support and Family Services,NHS LOGISTICS,1017223740,6.85
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,MEDSURGCONS - OTHER,Clinical Support and Family Services,NHS LOGISTICS,1017223740,3.92
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,OTHER MEDICAL SUPPLIES,Clinical Support and Family Services,NHS LOGISTICS,1017223740,13.95
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,OTHER MEDICAL SUPPLIES,Clinical Support and Family Services,NHS LOGISTICS,1017223740,8.58
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1017223740,0.35
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,MEDSURGCONS - OTHER,Clinical Support and Family Services,NHS LOGISTICS,1017223740,11.12
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,MEDSURGCONS - OTHER,Clinical Support and Family Services,NHS LOGISTICS,1017223740,12.18
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support and Family Services,NHS LOGISTICS,1017223740,6.48
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,SURGICAL INSTRUMENTS: DISPOSABLE,Surgery,NHS LOGISTICS,1017223740,3.6
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,BAGS SACKS - OTHER,Surgery,NHS LOGISTICS,1017223740,5.15
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DRUGS,Surgery,NHS LOGISTICS,1017223740,53.99
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DRUGS,Surgery,NHS LOGISTICS,1017223740,42.08
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1017223740,252.86
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,SURGICAL INSTRUMENTS: GENERAL,Surgery,NHS LOGISTICS,1017223740,62.78
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,SURGICAL INSTRUMENTS: GENERAL,Surgery,NHS LOGISTICS,1017223740,62.78
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1017223740,8.6
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,MED SURG EQUIP REP MAINT CLEANING,Clinical Support and Family Services,NHS LOGISTICS,1017223740,6.4
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,COOKING & KITCHEN UTENSILS,Surgery,NHS LOGISTICS,1017223740,148.45
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Surgery,NHS LOGISTICS,1017223740,5.53
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1017223740,4.65
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1017223740,4.15
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1017223740,1.85
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1017223740,3.24
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1017223740,1.85
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1017223740,0.35
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,OTHER MEDICAL SUPPLIES,Clinical Support and Family Services,NHS LOGISTICS,1017223740,2.33
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,MEDSURGCONS - OTHER,Clinical Support and Family Services,NHS LOGISTICS,1017223740,41.9
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support and Family Services,NHS LOGISTICS,1017223740,140.58
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1017223740,75.67
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Medicine,NHS LOGISTICS,1017223740,5.53
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DENTAL SURGERY SUNDRIES,Surgery,NHS LOGISTICS,1017223740,8.73
Department of Health,Salisbury NHS Foundation Trust,24-Mar-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1017223740,29.49
