Publisher Label,Publisher URI,Organisationname,OrganisationCode,Effectivedate,ContractReferencenumber,OpenContractingID,TitleoftheAgreement,Contracttype,Serviceresponsible,ServiceCategorylabel,ServicecategoryURI,Descriptionofgoodsandservices,Procurementclassification,CPVlabel,CPVcode,Proclasslabel,Proclasscode,Contractstartdate,Enddate,Reviewdate,Lastextensiondate,Contractvalue,Fixedorestimatedcost,IrrecoverableVAT,SupplierName,Supplierregisteredcompanynumber,Supplierregisteredcharitynumber,OthersupplierID,SMEsupplier,VCSEsupplier,VCSEsuppliertype,Nominatedcontactpointname,Nominatedcontactpointemail,NominatedcontactpointURL
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17021,,Buckingham House-16/08306 LB,,Planning & Sustainability & Sustainability,,,Buckingham House-16/08306 LB,,,,,,15/02/2017,,,,5000,,,Valuation Office,,,,,,,,alastair.nicholson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17024,,Globe Business park - WDC BID levy grant,,Democratic Legal & Policy,,,Globe Business park - WDC BID levy grant,,,,,,15/02/2017,,,,5000,,,Groundwork South,,,,,,,,jacqueline.ford@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17029,,Legal Fees re Reggie Goves as per R. Daniels,,Community,,,Legal Fees re Reggie Goves as per R. Daniels,,,,,,17/02/2017,,,,8500,,,B P Collins Llp,,,,,,,,robert.daniels@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17032,,Professional Fees,,Environment,,,Professional Fees,,,,,,20/02/2017,,,,5451.98,,,Tmp (Uk) Ltd,,,,,,,,robin.evans@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17035,,WDC BID LEVY GLOBE BUSINESS PARK JAN 17,,Finance & Commercial,,,WDC BID LEVY GLOBE BUSINESS PARK JAN 17,,,,,,20/02/2017,,,,40031.27,,,Groundwork South,,,,,,,,brenda.watson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17044,,Wycombe District Council - provision of tempo,,Environment,,,Wycombe District Council - provision of tempo,,,,,,21/02/2017,,,,10000,,,Buckingham Futures,,,,,,,,amy.starsmore@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17052,,Temporary staff for Housing Options,,Housing,,,Temporary staff for Housing Options,,,,,,22/02/2017,,,,10000,,,Macdonald & Company,,,,,,,,brian.daly@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17053,,Temporary staff for Housing Options,,Housing,,,Temporary staff for Housing Options,,,,,,22/02/2017,,,,10000,,,Macdonald & Company,,,,,,,,brian.daly@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17054,,Connections outreach service,,Housing,,,Connections outreach service,,,,,,22/02/2017,,,,18569.25,,,Connection Floating Support,,,,,,,,brian.daly@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17059,,1427 children to attend Hazard Alley Safety C,,Community,,,1427 children to attend Hazard Alley Safety C,,,,,,22/02/2017,,,,10345.75,,,Safety Centre Ltd,,,,,,,,daniel.sullivan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17066,,Enterprise Forms Server Planning licence,,Planning & Sustainability & Sustainability,,,Enterprise Forms Server Planning licence,,,,,,23/02/2017,,,,5250,,,Victoria Solutions Ltd (T/A Victoria Forms),,,,,,,,alastair.nicholson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17068,,Print Wycombe District Times Spring edition 2,,Democratic Legal & Policy,,,Print Wycombe District Times Spring edition 2,,,,,,23/02/2017,,,,7500,,,Swan Print,,,,,,,,catherine.spalton@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17071,,Distribution Wycombe District Times Spring 20,,Democratic Legal & Policy,,,Distribution Wycombe District Times Spring 20,,,,,,23/02/2017,,,,7000,,,Leaflet Distribution Services Limited,,,,,,,,catherine.spalton@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17074,,temporary staff for planning,,Planning & Sustainability & Sustainability,,,Temporary staff for planning,,,,,,23/02/2017,,,,13000,,,B R G Interim Solutions Ltd,,,,,,,,alison.pipes@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17077,,B & B Martin Conway,,Housing,,,B & B Martin Conway,,,,,,23/02/2017,,,,10000,,,Martin Conway,,,,,,,,brian.daly@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17078,,Measured Cad Survey as per quote CC#92845-v2-,,Housing,,,Measured Cad Survey as per quote CC#92845-v2-,,,,,,23/02/2017,,,,5185,,,Cad-Capture Data Services Ltd,,,,,,,,brian.daly@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17080,,Guildhall - Cleaning Services,,Major Projects & Estates,,,Guildhall - Cleaning Services,,,,,,23/02/2017,,,,6000,,,A1 Cleaning,,,,,,,,robert.daniels@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17086,,Measured Survey as per quote CC#92740-v1-2017,,Housing,,,Measured Survey as per quote CC#92740-v1-2017,,,,,,24/02/2017,,,,6515,,,Cad-Capture Data Services Ltd,,,,,,,,brian.daly@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17087,,annual maintenance,,Planning & Sustainability & Sustainability,,,annual maintenance,,,,,,24/02/2017,,,,5400,,,Idox Software Ltd,,,,,,,,alastair.nicholson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17089,,Cisco kit bundle and smart net 3 yrs 8*5 NBD,,Human Resources ICT/CSC & Shared Support Services,,,Cisco kit bundle and smart net 3 yrs 8*5 NBD,,,,,,24/02/2017,,,,34571.16,,,Softcat Plc,,,,,,,,john.mcmillan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17110,,"9-10 Church Street, HW - Rent for period 25/3",,Major Projects & Estates,,,"9-10 Church Street, HW - Rent for period 25/3",,,,,,28/02/2017,,,,17250,,,Wanderslore Pension Scheme,,,,,,,,charles.brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17138,,Wyc Air Park - Estate Charges for 1/10/16 to,,Major Projects & Estates,,,Wyc Air Park - Estate Charges for 1/10/16 to,,,,,,02/03/2017,,,,12500,,,Airways Aero Associations Ltd,,,,,,,,robert.daniels@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17155,,Interim manager (Debtors and income systems),,Human Resources ICT/CSC & Shared Support Services,,,Interim manager (Debtors and income systems),,,,,,06/03/2017,,,,8500,,,Robert Half Ltd,,,,,,,,john.mcmillan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17158,,Agents Fees,,Major Projects & Estates,,,Agents Fees,,,,,,06/03/2017,,,,10000,,,Macdonald & Company,,,,,,,,robert.daniels@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17160,,Fieldhouse Lane - New Electric Service Connec,,Major Projects & Estates,,,Fieldhouse Lane - New Electric Service Connec,,,,,,06/03/2017,,,,8676.57,,,Scottish & Southern Energy Power Distribution,,,,,,,,charles.brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17173,,WDC Level 2 SFRA additional costs,,Planning & Sustainability & Sustainability,,,WDC Level 2 SFRA additional costs,,,,,,07/03/2017,,,,33125.49,,,Ringway Jacobs Ltd,,,,,,,,penelope.tollitt@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17174,,Buckinghamshire HEDNA update,,Planning & Sustainability & Sustainability,,,Buckinghamshire HEDNA update,,,,,,07/03/2017,,,,44350,,,Opinion Research Services,,,,,,,,penelope.tollitt@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17176,,Developing a proposal for DCLG to consider th,,Democratic Legal & Policy,,,Developing a proposal for DCLG to consider th,,,,,,07/03/2017,,,,53762,,,Deloitte Llp No 2,,,,,,,,catherine.whitehead@wycombe.go.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17182,,agency staff Mar 17,,Environment,,,agency staff Mar 17,,,,,,07/03/2017,,,,10000,,,Unity Recruitment,,,,,,,,robin.evans@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17186,,"7 workshops, travel expenses and design of re",,Community,,,"7 workshops, travel expenses and design of re",,,,,,07/03/2017,,,,14049.6,,,Equalitech,,,,,,,,daniel.sullivan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17187,,Critical friend review of WDC Green Belt Part,,Planning & Sustainability & Sustainability,,,Critical friend review of WDC Green Belt Part,,,,,,07/03/2017,,,,12000,,,Ove Arup & Partners Ltd,,,,,,,,ian.manktelow@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17189,,Second thought workshops,,Community,,,Second thought workshops,,,,,,08/03/2017,,,,6804,,,Equalitech,,,,,,,,daniel.sullivan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17190,,Princes Risborough Hypnos Modelling,,Planning & Sustainability & Sustainability,,,Princes Risborough Hypnos Modelling,,,,,,08/03/2017,,,,6338.76,,,Bucks County Council,,,,,,,,ian.manktelow@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17191,,Princes Risborough Masterplan Phasing Modelli,,Planning & Sustainability & Sustainability,,,Princes Risborough Masterplan Phasing Modelli,,,,,,08/03/2017,,,,8034.9,,,Bucks County Council,,,,,,,,ian.manktelow@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17198,,Art House Pavilion at Grymsdyke Farm,,Planning & Sustainability & Sustainability,,,Art House Pavilion at Grymsdyke Farm,,,,,,09/03/2017,,,,20000,,,Clementine Blakemore Ltd,,,,,,,,penelope.tollitt@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17207,,Xpress annual fee 2017-2018,,Democratic Legal & Policy,,,Xpress annual fee 2017-2018,,,,,,09/03/2017,,,,14500,,,Xpress Software Solutions Ltd,,,,,,,,ian.hunt@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17210,,"Fieldhouse Lane, Marlow - Fees re Single Deck",,Major Projects & Estates,,,"Fieldhouse Lane, Marlow - Fees re Single Deck",,,,,,09/03/2017,,,,15000,,,B P Collins Llp,,,,,,,,robert.daniels@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17211,,Wycombe Air Park - Gas Charges as per instruc,,Major Projects & Estates,,,Wycombe Air Park - Gas Charges as per instruc,,,,,,09/03/2017,,,,5000,,,Airways Aero Associations Ltd,,,,,,,,robert.daniels@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17212,,Wycombe Air Park - Electricity Charges as per,,Major Projects & Estates,,,Wycombe Air Park - Electricity Charges as per,,,,,,09/03/2017,,,,15000,,,Airways Aero Associations Ltd,,,,,,,,robert.daniels@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17213,,Wycombe Air Park - Water charges as per instr,,Major Projects & Estates,,,Wycombe Air Park - Water charges as per instr,,,,,,09/03/2017,,,,5000,,,Airways Aero Associations Ltd,,,,,,,,robert.daniels@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17214,,Montem B & B,,Housing,,,Montem B & B,,,,,,09/03/2017,,,,10000,,,Montem Guest House,,,,,,,,brian.daly@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17218,,Agency Staff 2016-17,,Environment,,,Agency Staff 2016-17,,,,,,09/03/2017,,,,17000,,,Adecco Uk Ltd,,,,,,,,robin.evans@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17225,,"RENEW DAMAGED HOARDING TO HXH, AS PER QUOTE",,Major Projects & Estates,,,"RENEW DAMAGED HOARDING TO HXH, AS PER QUOTE",,,,,,10/03/2017,,,,7621.22,,,Murrell Estates  Ltd                 Cis,,,,,,,,steve.richardson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17226,,economic dev - february 2017,,Democratic Legal & Policy,,,economic dev - february 2017,,,,,,10/03/2017,,,,6812.5,,,Solace Enterprises Ltd,,,,,,,,jacqueline.ford@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17227,,1st of 4 Contributions due in respect of tran,,Finance & Commercial,,,1st of 4 Contributions due in respect of tran,,,,,,10/03/2017,,,,61000,,,Next Holdings Ltd,,,,,,,,steve.richardson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17230,,Wycombe Air Park - Estates Charges as per ins,,Major Projects & Estates,,,Wycombe Air Park - Estates Charges as per ins,,,,,,13/03/2017,,,,25000,,,Airways Aero Associations Ltd,,,,,,,,charles.brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17250,,Wycombe District Athletics Complex � Lease Pa,,Community,,,Wycombe District Athletics Complex � Lease Pa,,,,,,14/03/2017,,,,8000,,,The Little Marlow Trust,,,,,,,,elaine.jewell@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17257,,HWBID Co - Fourth instalment of the BID Levy,,Finance & Commercial,,,HWBID Co - Fourth instalment of the BID Levy,,,,,,15/03/2017,,,,37930,,,Hwbidco Ltd,,,,,,,,brenda.watson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17259,,HWBID Co Fifth Instalment of BID Levy in fift,,Finance & Commercial,,,HWBID Co Fifth Instalment of BID Levy in fift,,,,,,15/03/2017,,,,20407,,,Hwbidco Ltd,,,,,,,,brenda.watson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17262,,WDC TA,,Housing,,,WDC TA,,,,,,15/03/2017,,,,10000,,,Cobar Enterprises,,,,,,,,brian.daly@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17263,,Temporary staff for Housing Options,,Housing,,,Temporary staff for Housing Options,,,,,,15/03/2017,,,,10000,,,Sellick Partnership Group Ltd,,,,,,,,brian.daly@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17273,,Empower project,,Community,,,Empower project,,,,,,17/03/2017,,,,11000,,,Wycombe Youth Action,,,,,,,,daniel.sullivan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17274,,Empower project,,Community,,,Empower project,,,,,,17/03/2017,,,,11000,,,Wycombe Youth Action,,,,,,,,daniel.sullivan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17275,,Sports Development Service,,Community,,,Sports Development Service,,,,,,17/03/2017,,,,21750,,,Adventure Learning Foundation,,,,,,,,elaine.jewell@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17276,,Management Fee 2017/18 First Quarter Year Fiv,,Community,,,Management Fee 2017/18 First Quarter Year Fiv,,,,,,17/03/2017,,,,28000,,,Chiltern Rangers Cic,,,,,,,,elaine.jewell@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17282,,WDC payment of tenant's variations(settlement,,Finance & Commercial,,,WDC payment of tenant's variations(settlement,,,,,,17/03/2017,,,,34420,,,Waitrose Ltd,,,,,,,,charles.brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17294,,S106 Projects: Booker Common,,Community,,,S106 Projects: Booker Common,,,,,,20/03/2017,,,,5970,,,Chiltern Rangers Cic,,,,,,,,elaine.jewell@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17305,,AST project funding for 15 Linchfield,,Major Projects & Estates,,,AST project funding for 15 Linchfield,,,,,,21/03/2017,,,,100750,,,The Bucks Housing Association Ltd,,,,,,,,caroline.hughes@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17309,,B & B for 5 Amersham Hill and 46 West Wycombe,,Housing,,,B & B for 5 Amersham Hill and 46 West Wycombe,,,,,,21/03/2017,,,,10000,,,The Coin Group Ltd,,,,,,,,brian.daly@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17315,,Countywide Modelling Phase 2,,Planning & Sustainability & Sustainability,,,Countywide Modelling Phase 2,,,,,,22/03/2017,,,,7812.44,,,Bucks County Council,,,,,,,,ian.manktelow@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17318,,Local Plan site review work,,Planning & Sustainability & Sustainability,,,Local Plan site review work,,,,,,22/03/2017,,,,17252,,,Bucks County Council,,,,,,,,ian.manktelow@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17322,,Workbook processing for external audit.,,Democratic Legal & Policy,,,Workbook processing for external audit.,,,,,,23/03/2017,,,,16268,,,Northamptonshire Coutny Council (Lgss),,,,,,,,catherine.whitehead@wycombe.go.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17325,,Recruitment fee,,Human Resources ICT/CSC & Shared Support Services,,,Recruitment fee,,,,,,23/03/2017,,,,8190.41,,,Robert Half Ltd,,,,,,,,john.mcmillan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17331,,Emergency Light Remedial Work at Council Offi,,Human Resources ICT/CSC & Shared Support Services,,,Emergency Light Remedial Work at Council Offi,,,,,,24/03/2017,,,,7535,,,Scorpio Electrical Contractors,,,,,,,,john.mcmillan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17338,,Planning app,,Planning & Sustainability & Sustainability,,,Planning app,,,,,,27/03/2017,,,,8400,,,Idox Software Ltd,,,,,,,,alastair.nicholson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17344,,"Guildhall, Caretaking Services",,Major Projects & Estates,,,"Guildhall, Caretaking Services",,,,,,27/03/2017,,,,6600,,,Anderson Caretaking Services,,,,,,,,robert.daniels@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17353,,Access to Wycombe Statge 1 modelling reports,,Planning & Sustainability & Sustainability,,,Access to Wycombe Statge 1 modelling reports,,,,,,28/03/2017,,,,25644.77,,,Bucks County Council,,,,,,,,penelope.tollitt@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17354,,cessation valuation for dial a ride - bucks c,,Planning & Sustainability & Sustainability,,,cessation valuation for dial a ride - bucks c,,,,,,28/03/2017,,,,12415,,,Duplo International Ltd,,,,,,,,john.callaghan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17361,,Eastern Quarter - Feasibility & Modelling of,,Major Projects & Estates,,,Eastern Quarter - Feasibility & Modelling of,,,,,,28/03/2017,,,,7500,,,Napier Clarke Architects,,,,,,,,charles.brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17363,,Grange Farm - landlords costs towards works.,,Major Projects & Estates,,,Grange Farm - landlords costs towards works.,,,,,,28/03/2017,,,,8000,,,Verdant Solutions Ltd,,,,,,,,charles.brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17366,,Former Gas Works-15/08002/FULEA,,Planning & Sustainability & Sustainability,,,Former Gas Works-15/08002/FULEA,,,,,,28/03/2017,,,,6000,,,Tim Morshead Qc,,,,,,,,alastair.nicholson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17370,,S106 Projects: Funges Meadow,,Community,,,S106 Projects: Funges Meadow,,,,,,30/03/2017,,,,32773.72,,,Chiltern Rangers Cic,,,,,,,,elaine.jewell@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17371,,S106 Projects: AXA Kings Wood,,Community,,,S106 Projects: AXA Kings Wood,,,,,,30/03/2017,,,,19148.95,,,Chiltern Rangers Cic,,,,,,,,elaine.jewell@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17372,,S106 Projects: Keep Hill Wood,,Community,,,S106 Projects: Keep Hill Wood,,,,,,30/03/2017,,,,20489.78,,,Chiltern Rangers Cic,,,,,,,,elaine.jewell@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-17,WDC17380,,Corporate Membership to South East Employers,,Human Resources ICT/CSC & Shared Support Services,,,Corporate Membership to South East Employers,,,,,,31/03/2017,,,,6291.09,,,South East Employers,,,,,,,,brenda.watson@wycombe.gov.uk,
