Organisation name,Organisation Code,Effective Date,Contract Reference number / ID,Open Contracting ID,Title of the Agreement,Contract type,Directorate / service responsible,Service Category label,Service category URI,Description of goods and services,Procurement classification: Council's procurement category label,Procurement classification: CPV label,Procurement classification: CPV code,Procurement classification: Proclass label,Procurement classification: Proclass code,Contract start date,End date,Review date,Last extension date,Contract value,Fixed cost / estimated cost,Irrecoverable VAT,Supplier name,Supplier registered company number,Supplier registered charity number,Other supplier ID,SME supplier,VCSE supplier,VCSE supplier type,Nominated contact point: name,Nominated contact point: email,Nominated contact point: URL
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AON34320,ocds-7hge34-NCCT40006 ,Bus 3 - Emneth via Marshland St James & Terrington St John to Marshland High School ,single award contract,Children's Services ,,,Bus 3 - Emneth via Marshland St James & Terrington St John to Marshland High School ,PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,06/09/2012,31/07/2018,,31/07/2020,278664,Estimated,,Towlers Coaches Limited,,,75709,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AON34321,ocds-7hge34-NCCT40006 ,Bus 7 Emneth to Marshland High School ,single award contract,Children's Services ,,,Bus 7 Emneth to Marshland High School ,PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,06/09/2012,31/07/2018,,31/07/2020,271239,Estimated,,Towlers Coaches Limited,,,75709,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AON34322,ocds-7hge34-NCCT40006,Bus 7a Emneth and Walsoken to Marshland High School ,single award contract,Children's Services ,,,Bus 7a Emneth and Walsoken to Marshland High School ,PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,06/09/2012,31/07/2018,,31/07/2020,165647,Estimated,,Towlers Coaches Limited,,,75709,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AON34323,ocds-7hge34-NCCT40006,Bus 10 Terrington St. John and Walpole St. Peter to Marshland High School ,single award contract,Children's Services ,,,Bus 10 Terrington St. John and Walpole St. Peter to Marshland High School ,PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,06/09/2012,31/07/2018,,31/07/2020,225890,Estimated,,Towlers Coaches Limited,,,75709,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AON34128,ocds-7hge34-NCCT40007,Bus 1 - Hardingham to Attleborough High ,single award contract,Children's Services ,,,Bus 1 - Hardingham to Attleborough High ,PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,06/09/2012,31/07/2020,,05/09/2020,273422,Estimated,,H Semmence & Co Limited,,,69574,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AON34129,ocds-7hge34-NCCT40007,"Bus 2 - Snetterton, to Attleborough High ",single award contract,Children's Services ,,,"Bus 2 - Snetterton, to Attleborough High ",PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,06/09/2012,31/07/2020,,05/09/2020,273422,Estimated,,H Semmence & Co Limited,,,69574,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AON34130,ocds-7hge34-NCCT40007,Bus 3 - Great Ellingham to Attleborough High ,single award contract,Children's Services ,,,Bus 3 - Great Ellingham to Attleborough High ,PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,06/09/2012,31/07/2020,,05/09/2020,273422,Estimated,,H Semmence & Co Limited,,,69574,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,APN33812,,Snetterton and Shropham to Attleborough Junior and Infant Schools ,single award contract,Children's Services ,,,Snetterton and Shropham to Attleborough Junior and Infant Schools ,PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,06/09/2012,31/07/2020,,,932080,Estimated,,Norse Transport,,,962790,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AON34131,ocds-7hge34-NCCT40007,Bus 2 - Mulbarton to Hethersett High ,single award contract,Children's Services ,,,Bus 2 - Mulbarton to Hethersett High ,PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,06/09/2012,31/07/2020,,05/09/2020,291708,Estimated,,H Semmence & Co Limited,,,69574,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AON34132,ocds-7hge34-NCCT40007,Bus 3 - Bracon Ash to Hethersett High ,single award contract,Children's Services ,,,Bus 3 - Bracon Ash to Hethersett High ,PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,06/09/2012,31/07/2020,,05/09/2020,259250,Estimated,,H Semmence & Co Limited,,,69574,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AON34133,ocds-7hge34-NCCT40007,Bus 4 - East Carleton to Hethersett High ,single award contract,Children's Services ,,,Bus 4 - East Carleton to Hethersett High ,PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,06/09/2012,31/07/2020,,05/09/2020,285072,Estimated,,H Semmence & Co Limited,,,69574,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AON34134,ocds-7hge34-NCCT40007,Bus 5 - Mulbarton to Hethersett High ,single award contract,Children's Services ,,,Bus 5 - Mulbarton to Hethersett High ,PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,06/09/2012,31/07/2020,,05/09/2020,285072,Estimated,,H Semmence & Co Limited,,,69574,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AON34135,ocds-7hge34-NCCT40007,Bus 1 - Fundenhall to Wymondham High and 6th Form ,single award contract,Children's Services ,,,Bus 1 - Fundenhall to Wymondham High and 6th Form ,PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,06/09/2012,31/07/2020,,05/09/2020,312774,Estimated,,H Semmence & Co Limited,,,69574,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AON34136,ocds-7hge34-NCCT40007,Bus 2 - Deopham to Wymondham High & 6th Form ,single award contract,Children's Services ,,,Bus 2 - Deopham to Wymondham High & 6th Form ,PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,06/09/2012,31/07/2020,,05/09/2020,290875,Estimated,,H Semmence & Co Limited,,,69574,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AON34137,ocds-7hge34-NCCT40007,Bus 3 - Morley St Botolph to Wymondham High & 6th Form ,single award contract,Children's Services ,,,Bus 3 - Morley St Botolph to Wymondham High & 6th Form ,PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,06/09/2012,31/07/2020,,05/09/2020,290875,Estimated,,H Semmence & Co Limited,,,69574,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AON34138,ocds-7hge34-NCCT40007,Bus 4 - Wreningham to Wymondham High and 6th Form ,single award contract,Children's Services ,,,Bus 4 - Wreningham to Wymondham High and 6th Form ,PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,06/09/2012,31/07/2020,,05/09/2020,258055,Estimated,,H Semmence & Co Limited,,,69574,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AON34139,ocds-7hge34-NCCT40007,Bus 5 - Wramplingham to Wymondham High & 6th Form ,single award contract,Children's Services ,,,Bus 5 - Wramplingham to Wymondham High & 6th Form ,PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,06/09/2012,31/07/2020,,05/09/2020,281626,Estimated,,H Semmence & Co Limited,,,69574,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AON34140,ocds-7hge34-NCCT40007,Bus 6 - Tacolneston to Wymondham High & 6th Form ,single award contract,Children's Services ,,,Bus 6 - Tacolneston to Wymondham High & 6th Form ,PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,06/09/2012,31/07/2020,,05/09/2020,312774,Estimated,,H Semmence & Co Limited,,,69574,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AON33397,ocds-7hge34-NCCT40007,Deopham to Morley Primary ,single award contract,Children's Services ,,,Deopham to Morley Primary ,PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,06/09/2012,31/07/2020,,05/09/2020,249206,Estimated,,Dolphin Autos (Nch) Ltd,,,82270,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AON33720,ocds-7hge34-NCCT40004,Stanhoe to Burnham Market Primary School ,single award contract,Children's Services ,,,Stanhoe to Burnham Market Primary School ,PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,06/09/2012,31/07/2018,,05/09/2020,80926,Estimated,,M Allen   PE30 5LF,,,71384,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AON33611,ocds-7hge34-NCCT40004,"Bus 1 Weston Longville, Attlebridge and Morton-on-Hill  to Great Witchingham Primary School ",single award contract,Children's Services ,,,"Bus 1 Weston Longville, Attlebridge and Morton-on-Hill  to Great Witchingham Primary School ",PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,06/09/2012,31/07/2018,,31/07/2020,227628,Estimated,,L W GRAYSTON,,,71045,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AON33612,ocds-7hge34-NCCT40004,Bus 1 Elsing to Lyng Primary School ,single award contract,Children's Services ,,,Bus 1 Elsing to Lyng Primary School ,PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,06/09/2012,31/07/2018,,05/09/2020,188676,Estimated,,L W GRAYSTON,,,71045,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AON34143,ocds-7hge34-NCCT40007,"Bus 7 -  Barford, Barnham Broom to Wymondham High and Sixth Form  ",single award contract,Children's Services ,,,"Bus 7 -  Barford, Barnham Broom to Wymondham High and Sixth Form  ",PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,06/09/2012,31/07/2020,,05/09/2020,315419,Estimated,,H Semmence & Co Limited,,,69574,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AON34077,ocds-7hge34-NCCT40004,Service 56 Holt to Easton College ,single award contract,Community and Environmental Services,,,Service 56 Holt to Easton College ,PASSENGER TRANSPORT.Local Bus,PASSENGER TRANSPORT,60100000,,,03/09/2012,31/07/2018,,05/09/2020,260248,Estimated,,Sanders Coaches Limited,,,74414,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,APN33811,,Bus 4 - Hingham to Attleborough High School ,single award contract,Children's Services ,,,Bus 4 - Hingham to Attleborough High School ,PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,01/11/2012,31/07/2020,,,3718578,Estimated,,Norse Eastern Ltd,,,506493,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AUN33583,,Marshland St James to Wisbech taxibus ,single award contract,Community and Environmental Services,,,Marshland St James to Wisbech taxibus ,PASSENGER TRANSPORT.Demand Responsive Service,PASSENGER TRANSPORT,60100000,,,01/04/2013,31/03/2019,,31/03/2019,40884,Estimated,,Fenland,,,82787,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AON34513,ocds-7hge34-NCCT40297,"Service 81 Wretham, Great Hockham and Caston to Wayland Academy, Watton ",single award contract,Children's Services ,,,"Service 81 Wretham, Great Hockham and Caston to Wayland Academy, Watton ",PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,05/09/2013,31/07/2018,,31/07/2021,314614,Estimated,,Coach Services Limited,,,67566,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AON34537,ocds-7hge34-NCCT40297,"Ovington to Wayland Academy, Watton ",single award contract,Children's Services ,,,"Ovington to Wayland Academy, Watton ",PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,05/09/2013,31/07/2018,,31/12/2019,54708,Estimated,,Home James Cars Limited,,,69883,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AON34538,ocds-7hge34-NCCT40297,Carbrooke and Watton to Caston Primary School ,single award contract,Children's Services ,,,Carbrooke and Watton to Caston Primary School ,PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,05/09/2013,31/07/2018,,31/07/2021,88418,Estimated,,Home James Cars Limited,,,69883,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AON34539,ocds-7hge34-NCCT40297,"Carbrooke to St Peter and St Paul Primary School, Carbrooke ",single award contract,Children's Services ,,,"Carbrooke to St Peter and St Paul Primary School, Carbrooke ",PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,05/09/2013,31/07/2018,,31/07/2018,48827,Estimated,,Home James Cars Limited,,,69883,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AON42760,ocds-7hge34-NCCT40313,Norwich to Sidestrand Hall school ,single award contract,Children's Services ,,,Norwich to Sidestrand Hall school ,PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,01/09/2013,31/07/2020,,31/07/2021,91309,Estimated,,Enterprise Private Hire Limited,,,68739,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AON43125,ocds-7hge34-NCCT40313,"Norwich to Ashley School, Lowestoft ",single award contract,Children's Services ,,,"Norwich to Ashley School, Lowestoft ",PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,01/09/2013,31/07/2018,,31/07/2020,156770,Estimated,,Chet Taxi & Mini Bus,,,67438,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AON34577,ocds-7hge34-NCCT40313,West Dereham to Denver Primary School ,single award contract,Children's Services ,,,West Dereham to Denver Primary School ,PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,05/09/2013,31/07/2018,,31/07/2018,27833,Estimated,,Staceys Cars,,,195870,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AON34535,ocds-7hge34-NCCT40313,"Denver, Ten Mile Bank, Southery to Downham Market Academy  ",single award contract,Children's Services ,,,"Denver, Ten Mile Bank, Southery to Downham Market Academy  ",PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,05/09/2013,31/07/2018,,31/07/2021,100236,Estimated,,G J Bishop Minicoach Hire,,,69182,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AQN33587,,The Walpoles to Wisbech taxibus ,single award contract,Community and Environmental Services,,,The Walpoles to Wisbech taxibus ,PASSENGER TRANSPORT.Demand Responsive Service,PASSENGER TRANSPORT,60100000,,,07/05/2013,31/03/2019,,31/03/2019,93271,Estimated,,Fenland,,,82787,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AON34557,ocds-7hge34-NCCT40313,"Service 52 Wisbech, Emneth, Downham Market to Easton College ",single award contract,Community and Environmental Services,,,"Service 52 Wisbech, Emneth, Downham Market to Easton College ",PASSENGER TRANSPORT.Local Bus,PASSENGER TRANSPORT,60100000,,,02/09/2013,20/06/2018,,20/06/2021,371730,Estimated,,Stagecoach Services Ltd,,,157755,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,APN42851,,Great Yarmouth and Caister extension to Service 6 to Paston College ,single award contract,Children's Services ,,,Great Yarmouth and Caister extension to Service 6 to Paston College ,PASSENGER TRANSPORT.Education Post 16,PASSENGER TRANSPORT,60100000,,,01/09/2013,22/06/2018,,31/07/2020,39338,Estimated,,Sanders Coaches Limited,,,74414,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AON42911,ocds-7hge34-NCCT40313,Great Yarmouth and area to Include - Great Yarmouth ,single award contract,Children's Services ,,,Great Yarmouth and area to Include - Great Yarmouth ,PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,01/08/2013,31/07/2018,,31/07/2021,420568,Estimated,,24 x 7 Ltd,,,412122,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AON42671,ocds-7hge34-NCCT40313,"Great Yarmouth Borough Council area to Compass Short Stay school, Belton ",single award contract,Children's Services ,,,"Great Yarmouth Borough Council area to Compass Short Stay school, Belton ",PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,01/08/2013,31/07/2018,,31/07/2021,349319,Estimated,,Albies Ltd,,,2185106,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,APN34553,,Wretham and Lower Stow Bedon to Great Hockham Primary ,single award contract,Children's Services ,,,Wretham and Lower Stow Bedon to Great Hockham Primary ,PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,05/09/2013,31/07/2018,,,1103673,Estimated,,Norse Transport,,,962790,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AQN42815,ocds-7hge34-NCCQ40444,"Carbrooke to Neatherd High and Northgate High, Dereham ",single award contract,Children's Services ,,,"Carbrooke to Neatherd High and Northgate High, Dereham ",PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,05/09/2013,31/07/2018,,31/07/2018,40677,Estimated,,Jayne @Watton Taxis,,,1947869,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AON42686,ocds-7hge34-NCCT40060,Service 83 Harleston - The Pulhams - Norwich ,single award contract,Community and Environmental Services,,,Service 83 Harleston - The Pulhams - Norwich ,PASSENGER TRANSPORT.Local Bus,PASSENGER TRANSPORT,60100000,,,01/09/2013,01/09/2018,,31/08/2021,238035,Estimated,,Anglian Bus Ltd,,,113981,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AON42685,ocds-7hge34-NCCT40060,"Service 50/50A Norwich, Eaton Park - City Centre - Gertrude Road ",single award contract,Community and Environmental Services,,,"Service 50/50A Norwich, Eaton Park - City Centre - Gertrude Road ",PASSENGER TRANSPORT.Local Bus,PASSENGER TRANSPORT,60100000,,,01/09/2013,01/09/2018,,31/08/2021,884364,Estimated,,Anglian Bus Ltd,,,113981,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AON34589,ocds-7hge34-NCCT40273,Swaffham Area Flexibus ,single award contract,Community and Environmental Services,,,Swaffham Area Flexibus ,PASSENGER TRANSPORT.Demand Responsive Service,PASSENGER TRANSPORT,60100000,,,01/09/2013,01/09/2018,,31/08/2021,1035067,Estimated,,West Norfolk Community Transport Project,,,76197,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AON34550,ocds-7hge34-NCCT40060,Services 13C/D Swaffham - Dereham - Easton College ,single award contract,Community and Environmental Services,,,Services 13C/D Swaffham - Dereham - Easton College ,PASSENGER TRANSPORT.Local Bus,PASSENGER TRANSPORT,60100000,,,02/09/2013,31/08/2018,,31/08/2021,322964,Estimated,,Konectbus Limited,,,70911,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,APN45912,,Lease cars for Adult Services transport   ,single award contract,Adult Care,,,Lease cars for Adult Services transport   ,PASSENGER TRANSPORT.Adult Social Care,PASSENGER TRANSPORT,60100000,,,01/12/2005,31/03/2018,,,25351,Estimated,,Norse Transport,,,962790,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,APN45915,,Lease cars for Adult Services transport   ,single award contract,Adult Care,,,Lease cars for Adult Services transport   ,PASSENGER TRANSPORT.Adult Social Care,PASSENGER TRANSPORT,60100000,,,01/12/2009,31/03/2018,,,22001,Estimated,,Norse Transport,,,962790,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AEN47615,,Lease cars for Adult Services transport   ,single award contract,Adult Care,,,Lease cars for Adult Services transport   ,PASSENGER TRANSPORT.Adult Social Care,PASSENGER TRANSPORT,60100000,,,01/05/2007,31/03/2018,,,27279,Estimated,,Norse Transport,,,962790,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AEN47616,,Lease cars for Adult Services transport   ,single award contract,Adult Care,,,Lease cars for Adult Services transport   ,PASSENGER TRANSPORT.Adult Social Care,PASSENGER TRANSPORT,60100000,,,01/12/2008,31/03/2018,,,19971,Estimated,,Norse Transport,,,962790,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AQN34636,ocds-7hge34-NCCQ40463,"Dickleburgh to Harford Manor School, Norwich ",single award contract,Children's Services ,,,"Dickleburgh to Harford Manor School, Norwich ",PASSENGER TRANSPORT.Education  Special Needs,PASSENGER TRANSPORT,60100000,,,05/09/2013,31/07/2020,,31/07/2020,159427,Estimated,,Cathedral Cabs Ltd,,,824760,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AEN47619,,Lease cars for Adult Services transport   ,single award contract,Adult Care,,,Lease cars for Adult Services transport   ,PASSENGER TRANSPORT.Adult Social Care,PASSENGER TRANSPORT,60100000,,,01/01/2009,31/03/2018,,,39879,Estimated,,Norse Transport,,,962790,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AEN47620,,Lease cars for Adult Services transport   ,single award contract,Adult Care,,,Lease cars for Adult Services transport   ,PASSENGER TRANSPORT.Adult Social Care,PASSENGER TRANSPORT,60100000,,,01/02/2009,31/03/2018,,,26590,Estimated,,Norse Transport,,,962790,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AQN34647,ocds-7hge34-NCCQ40454,Little Melton to The Bawburgh School ,single award contract,Children's Services ,,,Little Melton to The Bawburgh School ,PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,05/09/2013,31/07/2019,,31/07/2019,31115,Estimated,,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,ALN46235,,Suffolk Norse Concessionary fare reimbursement,other,Community and Environmental Services,,,Suffolk Norse Concessionary fare reimbursement,PASSENGER TRANSPORT.Concessionary Fares,PASSENGER TRANSPORT,60100000,,,01/07/2013,,,,77068,Estimated,,Suffolk Norse Ltd,,,1168834,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,ALN46236,,Suffolk Norse Concessionary fare reimbursement - adjustments.,other,Community and Environmental Services,,,Suffolk Norse Concessionary fare reimbursement - adjustments.,PASSENGER TRANSPORT.Concessionary Fares,PASSENGER TRANSPORT,60100000,,,01/06/2013,,,,8524,Estimated,,Suffolk Norse Ltd,,,1168834,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,06/12/2017,AQN42709,ocds-7hge34-NCCQ40594,Santon Downham to Thetford Academy ,single award contract,Children's Services ,,,Santon Downham to Thetford Academy ,PASSENGER TRANSPORT.Education Mainstream,PASSENGER TRANSPORT,60100000,,,27/01/2014,31/07/2018,,31/07/2018,72432,Estimated,,Bobs Taxis,,,66715,,,,Passenger Transport Procurement Team,ptprocurement@norfolk.gov.uk,
