"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1105340","D","23427","29092","Corporate Support","7.94","Other"
"Ministry of Defence","Ministry of Defence","Army","1591920","Assistant Head Teacher","34398","98022","Teaching","2.43","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00068937","C2","29258","36333","Housing Service Delivery","43.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058162","C2","29258","36333","SHEF","2.00","Other"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","C2 MSF","29258","36333","Direct Military Support","5.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00000079","C1","38095","44268","Project Support Officer","33.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1105340","D","23427","29092","Finance","22.45","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1055721","B1","56436","72185","Operational Analysis","2.00","Planning"
"Ministry of Defence","Ministry of Defence","Army","1591920","Assistant Head Teacher","34398","98022","Teaching Leadership","5.68","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00068937","D","23427","29092","Direct Military Support","1.00","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058162","C2","29258","36333","Youth Community Worker","2.00","Other"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","C1 MSF","35648","44268","Science&Technology Management","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00000079","C2","29258","36333","Project Support Officer","28.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1105340","D","23427","29092","Information","2.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1055721","B2","47942","59535","Operational Analysis","3.00","Planning"
"Ministry of Defence","Ministry of Defence","Army","1591920","Assistant Head Teacher","34398","98022","Teaching","0.95","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00068937","D","23427","29092","Housing Service Delivery","1.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058162","D","23427","29092","Business Manager","2.00","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","C2","29258","36333","Administrative Support","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00000079","D","23427","29092","Project Support Officer","4.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00137389","B2","47942","59535","Capability Management","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Army","1596792","Aviation Offr 2","34936","36333","Transport/Movement","2.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1105340","D","23427","29092","Not in post","3.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00068937","D","23427","29092","Business Risk Management","2.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058162","D","23427","29092","MSF - Admin Spt","2.00","Other"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","C2","29258","36333","Business Management and Improvement","2.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00000079","E1","18370","22124","Project Support Officer","0.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1047441","B2","47942","59535","Capability Management","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Army","1162954","Basic Skills Tutor","21588","45000","Training Support","0.95","Operational delivery"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1105340","E1","18370","22124","Business Management and Improvement","1.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00068937","D","23427","29092","Site Estate","6.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058162","D","23427","29092","Pharmacist","3.00","Medicine"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","C2","29258","36333","Engineering & Technical Support","2.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00000079","OF2","37916","45090","Project Support Officer","14.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1105340","E1","18370","22124","Communication and Media","5.43","Communications"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1567623","B2","47942","59535","Capability Management","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Army","1591920","Basic Skills Tutor","21588","45000","Teaching","0.95","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00068937","D","23427","29092","Housing Service Delivery","190.84","Property and asset management"
"Ministry of Defence","Ministry of Defence","Army","1598314","Basic Skills Tutor","21588","45000","Teaching","0.95","Operational delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058162","D","23427","29092","RO - Admin Spt","2.00","Other"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","C2","29258","36333","Historical","2.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00000079","OF3","53164","57200","Project Support Officer","4.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1105340","E1","18370","22124","Corporate Support","12.62","Other"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00068937","D","23427","29092","Estate Management","98.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058162","D","23427","29092","Youth Community Worker","4.00","Other"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","C2","29258","36333","Information Technology","1.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00000079","OF4","67032","77617","Project Support Officer","6.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1047423","D","23427","29092","Office Manager","1.00","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1105340","E1","18370","22124","Finance","21.00","Finance"
"Ministry of Defence","Ministry of Defence","Army","1591920","Nurse Specialist (Community)","25528","34189","Occupational Therapy","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00068937","D","23427","29092","Decision Support","7.00","Finance"
"Ministry of Defence","Ministry of Defence","Army","1598314","NHS Occup Therapist Specialist","25528","34189","Occupational Therapy","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058162","E1","18370","22124","Office Manager","1.00","Other"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","C2","29258","36333","Project Management","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00000079","OF5","81310","89408","Project Support Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1105340","E1","18370","22124","Information","4.35","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1564419","D","23427","29092","Executive Assistant","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","1479775","D","23427","29092","Executive Assistant","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00068937","D","23427","29092","Information Technology","4.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058162","E1","18370","22124","Web Manager","1.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","C2","29258","36333","Secretariat & Private Office","2.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00000079","OR9","38600","46753","Project Support Officer","3.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1105340","E1","18370","22124","Corporate Support","1.00","Other"
"Ministry of Defence","Ministry of Defence","Army","1591920","NHS Occup Therapist Specialist","25528","34189","Occupational Therapy","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00068937","D","23427","29092","Business Management and Improvement","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058162","Locally Employed Civilian (LEC)","0","0","Locally Employed Civilians","702.00","Other"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","D","23427","29092","Administrative Support","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00000079","Retired Offr 1","37819","44268","Project Support Officer","1.00","Programme and Project Management (PPM)"
