Organisation Name (A),Department (B),Service Cat Label (C ),Purpose of Spend (D),Expenditure CIPFA Sub Group (E ),Supplier (F),Supplier Reference (G),Pay Date (H),Transaction Number (I),Net Amount (J),Grant to VCSE? (K),Charity Number (L),Card Transaction (M),Irrecoverable VAT (N)
Pendle Borough Council,Environmental Health Services,Supplies and Services,Other Expenses,4705,GRADKO INTERNATIONAL LTD,A0025806, 29/06/2017,ENV0281302,197.00,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Support Services,District Audit Fees,7202,GRANT THORNTON UK LLP,A0084044, 22/06/2017,AAS0281132,10157.50,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,GREEN CLEAN RESTORATION,A0090368, 22/06/2017,HED0281074,1648.00,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Other Expenses,4705,H M R C VAT,A0043615, 15/06/2017,AAS0280998,647.38,N,N/A,N,N/A
Pendle Borough Council,Planning & Building Control,Supplies and Services,Reference Books Acts,4304,HAYMARKET MEDIA GROUP LIMITED,A0066977, 22/06/2017,PBC0281174,950.00,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Other Expenses,4705,HEALTH & SAFETY EXECUTIVE,A0042138, 15/06/2017,OPS0280976,2141.40,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Indirect Employee Expenses,Emp : Medical Expenses,1236,HEALTH BUSINESS LIMITED,A0088933, 15/06/2017,PER0280892,200.00,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Rents,2301,HIGHAM VILLAGE HALL,A0001374, 08/06/2017,AAS0280691,60.00,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,Capital : Payments,CD14,HIGHAM WITH WEST CLOSE BOOTH PC,A0090493, 29/06/2017,HED0281236,640.00,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Rents,2301,HIGHERFORD METHODIST CHURCH,A0090259, 08/06/2017,AAS0280666,100.00,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Court Fees,4403,HM COURTS & TRIBUNALS SERVICE,A0083319, 16/06/2017,AAS0281204,220.00,N,N/A,N,N/A
Pendle Borough Council,Revenues Services,Supplies and Services,Consultants Fees,4401,HM COURTS & TRIBUNALS SERVICE,A0090903, 29/06/2017,TRE0281243,9384.00,N,N/A,N,N/A
Pendle Borough Council,Revenues Services,Supplies and Services,Consultants Fees,4401,HM COURTS & TRIBUNALS SERVICE,A0090903, 15/06/2017,TRE0280922,245.00,N,N/A,N,N/A
Pendle Borough Council,Revenues Services,Supplies and Services,Consultants Fees,4401,HM COURTS & TRIBUNALS SERVICE,A0090903, 29/06/2017,TRE0281243,312.00,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Rents,2301,HOLY TRINITY CHURCH,A0090264, 08/06/2017,AAS0280654,140.00,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,Grant Funding,4737,HOMESTART PENDLE & RIBBLE VALLEY,A0069973, 29/06/2017,HMR0281280,3451.00,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,Capital : Payments,CD14,HOWARD STOTT DEMOLITION LTD,A0007223, 29/06/2017,HED0281293,11560.50,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Rents,2301,INDEPENDENT METHODIST CHURCH,A0052318, 08/06/2017,AAS0280658,200.00,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,Grant Funding,4737,INSPIRING GRACE,A0091020, 22/06/2017,HMR0281083,2000.00,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,INTERACT ENTERTAINMENTS LTD,A0049306, 29/06/2017,PCO0281255,275.00,N,N/A,N,N/A
Pendle Borough Council,Property Services,Supplies and Services,Publicity & advertisement,4704,JAC MEDIA LIMITED,A0090931, 08/06/2017,EST0280703,50.00,N,N/A,N,N/A
Pendle Borough Council,Property Services,Supplies and Services,Publicity & advertisement,4704,JAC MEDIA LIMITED,A0090931, 08/06/2017,EST0280703,50.00,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,LCC Levy (Admins Costs),4419,JACOBS,A0016294, 08/06/2017,HED0280612,-310.00,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,LCC Levy (Admins Costs),4419,JACOBS,A0016294, 22/06/2017,HED0281066,-44.00,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,LCC Levy (Admins Costs),4419,JACOBS,A0016294, 22/06/2017,HED0281066,44.00,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,LCC Levy (Admins Costs),4419,JACOBS,A0016294, 08/06/2017,HED0280612,310.00,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Passenger Shelter Cleaning,2606,JANDON CLEANING SERVICES,A0079028, 15/06/2017,HED0280948,60.00,N,N/A,N,N/A
Pendle Borough Council,Revenues Services,Supplies and Services,Consultants Fees,4401,JBW GROUP LIMITED,A0088708, 15/06/2017,TRE0280919,110.00,N,N/A,N,N/A
Pendle Borough Council,Revenues Services,Supplies and Services,Consultants Fees,4401,JBW GROUP LIMITED,A0088708, 15/06/2017,TRE0280920,165.00,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mayoral Expenses,4614,REDACTED - PERSONAL DATA,A0061566, 01/06/2017,DAL0280549,13.58,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,JETCAM CLEANSING COLNE LTD,A0088807, 08/06/2017,HED0280576,235.00,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,JETCAM CLEANSING COLNE LTD,A0088807, 08/06/2017,HED0280577,290.00,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,JEWSON LIMITED,A0001323, 22/06/2017,PCO0281124,51.94,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Maintenance contracts,4006,JEWSON LIMITED,A0001323, 22/06/2017,REG0280959,41.39,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Maintenance contracts,4006,JEWSON LIMITED,A0001323, 22/06/2017,REG0280957,50.98,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Maintenance contracts,4006,JEWSON LIMITED,A0001323, 22/06/2017,REG0280958,68.79,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Maintenance contracts,4006,JEWSON LIMITED,A0001323, 22/06/2017,REG0280956,106.87,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,Home Off Dir -Top Up,4735,REDACTED - PERSONAL DATA,A0091195, 01/06/2017,HMR0280494,165.00,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Other Expenses,4705,REDACTED - PERSONAL DATA,A0057968, 29/06/2017,DAL0281295,4.58,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Other Expenses,4705,REDACTED - PERSONAL DATA,A0057968, 29/06/2017,DAL0281295,55.58,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,JOHN MACADAM & SON (RESCUE) LTD,A0001846, 15/06/2017,OPS0280858,45.00,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,JOHN MACADAM & SON (RESCUE) LTD,A0001846, 15/06/2017,OPS0280856,45.00,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,JOHN MACADAM & SON (RESCUE) LTD,A0001846, 01/06/2017,OPS0280538,45.00,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,JOHN MACADAM & SON (RESCUE) LTD,A0001846, 15/06/2017,OPS0280857,45.00,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,JOHN MACADAM & SON (RESCUE) LTD,A0001846, 22/06/2017,OPS0281166,45.00,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,JOHN MACADAM & SON (RESCUE) LTD,A0001846, 22/06/2017,OPS0281167,45.00,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,JOHN MACADAM & SON (RESCUE) LTD,A0001846, 22/06/2017,OPS0281168,45.00,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,JOHN MACADAM & SON (RESCUE) LTD,A0001846, 22/06/2017,OPS0281169,45.00,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Transport Related Expense,Tprt : Repairs : General,3105,JOHN MACADAM & SON (RESCUE) LTD,A0001846, 22/06/2017,REG0280941,103.00,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,Other Expenses,4705,JOHNSONS TEXICARE LTD,A0002665, 08/06/2017,ENV0280625,103.50,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Adverts : Statutory Notice,4702,JOHNSTON PUBLISHING LIMITED,A0059640, 08/06/2017,DAL0280573,216.00,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Adverts : Statutory Notice,4702,JOHNSTON PUBLISHING LIMITED,A0059640, 29/06/2017,DAL0281238,243.00,N,N/A,N,N/A
Pendle Borough Council,Directorate,Supplies and Services,Adverts : Statutory Notice,4702,JOHNSTON PUBLISHING LIMITED,A0059640, 15/06/2017,MAN0280883,243.00,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Adverts : Statutory Notice,4702,JOHNSTON PUBLISHING LIMITED,A0059640, 01/06/2017,DAL0280302,297.00,N,N/A,N,N/A
Pendle Borough Council,Directorate,Supplies and Services,Adverts : Statutory Notice,4702,JOHNSTON PUBLISHING LIMITED,A0059640, 22/06/2017,MAN0281004,297.00,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Adverts : Statutory Notice,4702,JOHNSTON PUBLISHING LIMITED,A0059640, 08/06/2017,DAL0280574,351.00,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Ren Grant : 1996 Act,CH22,JONES BUILDING CONTRACTORS,A0091019, 22/06/2017,HMR0281082,11098.80,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,K RAYMENT WINDOW CLEANING SERVICE,A0091121, 15/06/2017,OPS0280977,96.00,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,K RAYMENT WINDOW CLEANING SERVICE,A0091121, 15/06/2017,PCO0280993,25.00,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Rents,2301,KELBROOK AND SOUGH VILLAGE HALL,A0081339, 08/06/2017,AAS0280655,60.00,N,1101005,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,KEVIN WILKINSON LANDSCAPES LTD,A0085660, 08/06/2017,HED0280613,294.00,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,KEYPLUS SECURITY LIMITED,A0062723, 22/06/2017,OPS0281170,75.00,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,EFM Materials,4004,KILLGERM CHEMICALS LTD,A0001624, 01/06/2017,ENV0280492,29.10,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,EFM Materials,4004,KILLGERM CHEMICALS LTD,A0001624, 01/06/2017,ENV0280492,38.13,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,EFM Materials,4004,KILLGERM CHEMICALS LTD,A0001624, 01/06/2017,ENV0280492,53.25,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,EFM Materials,4004,KILLGERM CHEMICALS LTD,A0001624, 01/06/2017,ENV0280492,59.10,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,EFM Materials,4004,KILLGERM CHEMICALS LTD,A0001624, 01/06/2017,ENV0280492,60.00,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,EFM Materials,4004,KILLGERM CHEMICALS LTD,A0001624, 01/06/2017,ENV0280492,87.12,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,EFM Materials,4004,KILLGERM CHEMICALS LTD,A0001624, 01/06/2017,ENV0280492,93.60,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,EFM Materials,4004,KILLGERM CHEMICALS LTD,A0001624, 01/06/2017,ENV0280492,112.75,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,EFM Materials,4004,KILLGERM CHEMICALS LTD,A0001624, 01/06/2017,ENV0280492,152.34,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,EFM Materials,4004,KILLGERM CHEMICALS LTD,A0001624, 01/06/2017,ENV0280492,160.98,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,EFM Materials,4004,KILLGERM CHEMICALS LTD,A0001624, 01/06/2017,ENV0280572,439.20,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,EFM : Other Equipment,4003,KINGS WASHING MACHINE RENTALS,A0079878, 08/06/2017,HMR0280629,55.00,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LAMBDA CALIBRATION LIMITED,A0090316, 22/06/2017,PCO0281049,61.80,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Trade Refuse Charges,2602,LANCASHIRE COUNTY COUNCIL,A0001690, 22/06/2017,OPS0281026,74978.93,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Search Fees,4404,LANCASHIRE COUNTY COUNCIL,A0001690, 22/06/2017,DAL0281085,690.00,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Ren Grant : 1996 Act,CH22,LANCASHIRE COUNTY COUNCIL,A0001690, 08/06/2017,HMR0280643,2715.00,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Ren Grant : 1996 Act,CH22,LANCASHIRE COUNTY COUNCIL,A0001690, 22/06/2017,HMR0281079,3251.00,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Ren Grant : 1996 Act,CH22,LANCASHIRE COUNTY COUNCIL,A0001690, 22/06/2017,HMR0281080,3333.50,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Rents,2301,LANCASHIRE COUNTY COUNCIL,A0081342, 08/06/2017,AAS0280653,50.00,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,LANDSCAPE ENGINEERING LTD,A0013135, 15/06/2017,EST0280924,3469.75,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Rents,2301,LANESHAWBRIDGE PRIMARY SCHOOL,A0090261, 08/06/2017,AAS0280679,100.00,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,LANLEE SUPPLIES LIMITED,A0001672, 22/06/2017,PCO0281128,37.75,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LANLEE SUPPLIES LIMITED,A0001672, 29/06/2017,PCO0281256,94.24,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LANLEE SUPPLIES LIMITED,A0001672, 08/06/2017,PCO0280594,112.65,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LANLEE SUPPLIES LIMITED,A0001672, 22/06/2017,HED0281042,4.00,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : Vandalism Repairs,2102,LANLEE SUPPLIES LIMITED,A0001672, 22/06/2017,PCO0281050,57.82,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,EFM : Other Equipment,4003,LANLEE SUPPLIES LIMITED,A0001672, 22/06/2017,PCO0281130,39.96,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Maintenance contracts,4006,LANLEE SUPPLIES LIMITED,A0001672, 29/06/2017,REG0281224,9.75,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Maintenance contracts,4006,LANLEE SUPPLIES LIMITED,A0001672, 22/06/2017,REG0280962,12.62,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Maintenance contracts,4006,LANLEE SUPPLIES LIMITED,A0001672, 22/06/2017,REG0280961,12.98,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Maintenance contracts,4006,LANLEE SUPPLIES LIMITED,A0001672, 08/06/2017,REG0280601,44.57,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Maintenance contracts,4006,LANLEE SUPPLIES LIMITED,A0001672, 08/06/2017,REG0280600,53.44,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Maintenance contracts,4006,LANLEE SUPPLIES LIMITED,A0001672, 22/06/2017,REG0280960,471.39,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Maintenance contracts,4006,LANLEE SUPPLIES LIMITED,A0001672, 29/06/2017,REG0281223,586.04,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Other Expenses,4705,LARAC,A0020403, 01/06/2017,OPS0280536,425.00,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,LBS WORLDWIDE LIMITED,A0001673, 29/06/2017,PCO0281246,127.68,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Grants/Contributions,4739,LEGGETT & PLATT COMPONENTS EUROPE LTD,A0091215, 22/06/2017,REG0281107,8371.00,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Expenditure : Materials,0002,LES HALMAN NURSERIES LTD,A0046578, 22/06/2017,PCO0281067,2500.00,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Expenditure : Materials,0002,LES HALMAN NURSERIES LTD,A0046578, 22/06/2017,PCO0281069,2717.95,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,Tprt : Annual Hire Charge,3601,LEX AUTOLEASE LIMITED,A0066530, 22/06/2017,PER0281099,4116.48,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,Car Allows : Offs : Lease Exps,3806,LEX AUTOLEASE LIMITED,A0066530, 22/06/2017,PER0281100,18.27,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,Car Allows : Offs : Lease Exps,3806,LEX AUTOLEASE LIMITED,A0066530, 22/06/2017,PER0281100,228.01,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,Car Allows : Offs : Lease Exps,3806,LEX AUTOLEASE LIMITED,A0066530, 22/06/2017,PER0281100,273.62,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Indirect Employee Expenses,Recruitment,1221,LIBERATA UK LTD,A0051618, 15/06/2017,PER0280891,135.00,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Rents,2301,LIBERATA UK LTD,A0051618, 08/06/2017,AAS0280710,1748.48,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Miscellaneous : Other,4707,LIBERATA UK LTD,A0051618, 22/06/2017,OPS0281149,3330.00,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5301,LIBERATA UK LTD,A0051618, 29/06/2017,AAS0281263,3132.85,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5301,LIBERATA UK LTD,A0051618, 08/06/2017,AAS0280711,11628.00,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5301,LIBERATA UK LTD,A0051618, 01/06/2017,AAS0280569,10280.40,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5301,LIBERATA UK LTD,A0051618, 01/06/2017,AAS0280569,928.94,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5301,LIBERATA UK LTD,A0051618, 29/06/2017,AAS0281268,160.00,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5301,LIBERATA UK LTD,A0051618, 29/06/2017,AAS0281264,1471.56,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5303,LIBERATA UK LTD,A0051618, 15/06/2017,AAS0281006,10672.50,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5303,LIBERATA UK LTD,A0051618, 15/06/2017,AAS0281006,34499.27,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5303,LIBERATA UK LTD,A0051618, 15/06/2017,AAS0281006,24031.42,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5303,LIBERATA UK LTD,A0051618, 15/06/2017,AAS0281006,84683.22,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5303,LIBERATA UK LTD,A0051618, 15/06/2017,AAS0281006,49609.51,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5303,LIBERATA UK LTD,A0051618, 15/06/2017,AAS0281006,80878.09,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5303,LIBERATA UK LTD,A0051618, 15/06/2017,AAS0281006,117055.03,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Capital Costs,Capital : Salaries,CD13,LIBERATA UK LTD,A0051618, 29/06/2017,AAS0281267,1290.93,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Capital Costs,Capital : Payments,CD14,LIBERATA UK LTD,A0051618, 29/06/2017,AAS0281266,9500.00,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,EFM Materials,4004,LIMPET LABELS UK LIMITED,A0067671, 22/06/2017,OPS0281154,181.00,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LITE,A0040032, 15/06/2017,HED0280895,295.00,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LITE,A0040032, 29/06/2017,HED0281222,297.00,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Bldgs : R & M : Day To Day,2001,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865, 22/06/2017,HED0281024,9.10,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Bldgs : R & M : Day To Day,2001,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865, 22/06/2017,HED0281024,95.00,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Bldgs : R & M : Day To Day,2001,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865, 22/06/2017,HED0281016,195.00,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Bldgs : R & M : Day To Day,2001,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865, 22/06/2017,HED0281016,910.00,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Bldgs : R & M : Day To Day,2001,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865, 22/06/2017,HED0281030,25.00,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Bldgs : R & M : Day To Day,2001,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865, 22/06/2017,HED0281036,75.00,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Bldgs : R & M : Day To Day,2001,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865, 22/06/2017,HED0281030,210.00,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865, 22/06/2017,HED0281040,25.00,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865, 22/06/2017,HED0281040,140.00,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865, 22/06/2017,HED0281038,90.00,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865, 22/06/2017,HED0281017,210.00,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865, 22/06/2017,HED0281017,1250.00,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865, 22/06/2017,HED0281023,6.50,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865, 22/06/2017,HED0281023,95.00,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865, 22/06/2017,HED0281022,15.00,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865, 22/06/2017,HED0281022,75.00,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865, 22/06/2017,HED0281029,48.00,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865, 22/06/2017,HED0281029,150.00,N,N/A,N,N/A
