Department Family,Entity,Date,Expense Type,Expense area,Supplier,Transaction Number,Amount
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018063278,8.69
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018063278,3.24
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support,NHS LOGISTICS,1018063278,237.33
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support,NHS LOGISTICS,1018063278,655.08
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support,NHS LOGISTICS,1018063278,22.83
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support,NHS LOGISTICS,1018063278,32.08
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support,NHS LOGISTICS,1018063278,25.67
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,COOKING & KITCHEN UTENSILS,Clinical Support,NHS LOGISTICS,1018063278,5.07
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support,NHS LOGISTICS,1018063278,3.15
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support,NHS LOGISTICS,1018063278,73.2
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018063278,455
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,LAB REAGENTS-BUFFERS COMPUND SOLNS,Clinical Support,NHS LOGISTICS,1018063278,73.98
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support,NHS LOGISTICS,1018063278,12.45
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,COOKING & KITCHEN UTENSILS,Surgery,NHS LOGISTICS,1018063278,228.98
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,BAGS SACKS - OTHER,Facilities,NHS LOGISTICS,1018063278,26.7
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,BAGS SACKS - OTHER,Facilities,NHS LOGISTICS,1018063278,40.53
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018063278,7.82
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Facilities,NHS LOGISTICS,1018063278,13.75
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DISPOSABLE THEATRE DRAPES WIPES,Facilities,NHS LOGISTICS,1018063278,266.8
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Facilities,NHS LOGISTICS,1018063278,25.5
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Facilities,NHS LOGISTICS,1018063278,14.42
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,BAGS SACKS - OTHER,Facilities,NHS LOGISTICS,1018063278,29.53
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Facilities,NHS LOGISTICS,1018063278,56.8
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DISPOSABLE THEATRE DRAPES WIPES,Facilities,NHS LOGISTICS,1018063278,45.6
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018063278,15.95
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018063278,1.88
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018063278,6.82
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018063278,0.7
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Surgery,NHS LOGISTICS,1018063278,5.53
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018063278,6.84
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018063278,3.24
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018063278,24.66
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TISSUES HAND TOWELS & TOILET PAPER,Musculo-Skeletal,NHS LOGISTICS,1018063278,1.24
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,NON DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018063278,48.95
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MED SURG EQUIP REP MAINT CLEANING,Corporate - Finance & Procurement,NHS LOGISTICS,1018063278,195.65
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,M & S EQUIPELECTEQUIPINST - OTHER,Surgery,NHS LOGISTICS,1018063278,7.73
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,ANAESTHETIC EQUIPMENT ACCESSORIES,Musculo-Skeletal,NHS LOGISTICS,1018063278,5.53
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,LAB EQUIP-LABORATORY APPARATUS,Surgery,NHS LOGISTICS,1018063278,4.61
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,BEVERAGES & AMBIENT FOOD,Surgery,NHS LOGISTICS,1018063278,28.68
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,BEVERAGES & AMBIENT FOOD,Surgery,NHS LOGISTICS,1018063278,2.61
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,BEVERAGES & AMBIENT FOOD,Surgery,NHS LOGISTICS,1018063278,4.17
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MED SURG EQUIP REP MAINT CLEANING,Corporate - Finance & Procurement,NHS LOGISTICS,1018063278,69.56
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MED SURG EQUIP REP MAINT CLEANING,Corporate - Finance & Procurement,NHS LOGISTICS,1018063278,69.56
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018063278,7.64
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018063278,1.24
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018063278,1.88
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018063278,3.35
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018063278,3.35
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018063278,4.39
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018063278,0.35
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Clinical Support,NHS LOGISTICS,1018063278,75.83
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018063278,29.9
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,BAGS SACKS - OTHER,Clinical Support,NHS LOGISTICS,1018063278,3
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018063278,4.97
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018063278,1.57
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018063278,7.67
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support,NHS LOGISTICS,1018063278,3.24
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018063278,0.65
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TISSUES HAND TOWELS & TOILET PAPER,Musculo-Skeletal,NHS LOGISTICS,1018063278,4.97
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018063278,15.95
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TISSUES HAND TOWELS & TOILET PAPER,Musculo-Skeletal,NHS LOGISTICS,1018063278,0.78
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DISPOSABLE THEATRE DRAPES WIPES,Musculo-Skeletal,NHS LOGISTICS,1018063278,6.48
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018063278,7.64
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018063278,15.95
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018063278,14.65
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018063278,8.51
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TUBES,Musculo-Skeletal,NHS LOGISTICS,1018063278,6.85
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,OTHER MEDICAL SUPPLIES,Musculo-Skeletal,NHS LOGISTICS,1018063278,1.88
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PATIENT APPLIANCES,Musculo-Skeletal,NHS LOGISTICS,1018063278,4.39
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,SERVICES FROM NHS BODIES,Musculo-Skeletal,NHS LOGISTICS,1018063278,4.44
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DISPOSABLE THEATRE DRAPES WIPES,Musculo-Skeletal,NHS LOGISTICS,1018063278,15.4
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018063278,16.73
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018063278,17.12
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018063278,3.7
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018063278,7.45
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018063278,11.77
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,M & S EQUIPELECTEQUIPINST - OTHER,Clinical Support,NHS LOGISTICS,1018063278,319.58
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MED SURG EQUIP REP MAINT CLEANING,Surgery,NHS LOGISTICS,1018063278,42.77
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018063278,15.95
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018063278,2.43
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018063278,8.51
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TUBES,Surgery,NHS LOGISTICS,1018063278,6.85
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018063278,3.77
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PATIENT APPLIANCES,Surgery,NHS LOGISTICS,1018063278,3.35
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PATIENT APPLIANCES,Surgery,NHS LOGISTICS,1018063278,3.35
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018063278,4.85
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018063278,5.89
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018063278,3.62
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018063278,15.95
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRUGS,Surgery,NHS LOGISTICS,1018063278,9.82
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018063278,5.65
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,BEVERAGES & AMBIENT FOOD,Surgery,NHS LOGISTICS,1018063278,1.74
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MED SURG EQUIP REP MAINT CLEANING,Corporate - Finance & Procurement,NHS LOGISTICS,1018063278,26000
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018063278,85.19
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018063278,4.87
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018063278,49.78
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018063278,505.72
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,SERVICES FROM NHS BODIES,Surgery,NHS LOGISTICS,1018063278,5.4
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,BEVERAGES & AMBIENT FOOD,Medicine,NHS LOGISTICS,1018063278,0.87
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018063278,45.36
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018063278,56
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018063278,62.46
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018063278,21.99
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018063278,5.87
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018063278,30.83
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MED SURG EQUIP REP MAINT CLEANING,Clinical Support,NHS LOGISTICS,1018063278,30.1
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRUGS,Clinical Support,NHS LOGISTICS,1018063278,23.38
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018063278,10.05
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MED SURG EQUIP REP MAINT CLEANING,Clinical Support,NHS LOGISTICS,1018063278,110.42
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,M & S EQUIPELECTEQUIPINST - OTHER,Clinical Support,NHS LOGISTICS,1018063278,130.21
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018063278,2.48
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018063278,15.95
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018063278,0.78
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,SURGICAL INSTRUMENTS: DISPOSABLE,Clinical Support,NHS LOGISTICS,1018063278,112.93
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018063278,20.53
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018063278,3.77
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018063278,22.17
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support,NHS LOGISTICS,1018063278,3.24
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MEDSURGCONS - OTHER,Musculo-Skeletal,NHS LOGISTICS,1018063278,42.93
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TISSUES HAND TOWELS & TOILET PAPER,Musculo-Skeletal,NHS LOGISTICS,1018063278,14
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PATIENT APPLIANCES,Musculo-Skeletal,NHS LOGISTICS,1018063278,6.7
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PATIENT APPLIANCES,Musculo-Skeletal,NHS LOGISTICS,1018063278,8.78
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PATIENT APPLIANCES,Musculo-Skeletal,NHS LOGISTICS,1018063278,6.7
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DISPOSABLE THEATRE DRAPES WIPES,Musculo-Skeletal,NHS LOGISTICS,1018063278,16.21
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018063278,7.64
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018063278,1.24
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Medicine,NHS LOGISTICS,1018063278,5.53
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018063278,1.88
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018063278,6.7
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,SERVICES FROM NHS BODIES,Medicine,NHS LOGISTICS,1018063278,4.44
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018063278,3.91
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018063278,0.7
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TOILETRIES PERSONAL HYGIENE PRODUCTS,Medicine,NHS LOGISTICS,1018063278,4.13
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018063278,3.24
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PAPER ITEMS GENERAL STATIONERY SUNDRIES,Clinical Support,NHS LOGISTICS,1018063278,81.25
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018063278,353.58
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PATIENTS BEDWEAR UNISEX,Clinical Support,NHS LOGISTICS,1018063278,58.23
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018063278,7.64
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018063278,4.52
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018063278,6.16
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018063278,45.36
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018063278,2.48
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018063278,1.25
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018063278,8.57
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018063278,6.84
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018063278,3.77
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018063278,3.91
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,M & S EQUIPELECTEQUIPINST - OTHER,Clinical Support,NHS LOGISTICS,1018063278,1.47
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018063278,10.5
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MED SURG EQUIP REP MAINT CLEANING,Surgery,NHS LOGISTICS,1018063278,42.77
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018063278,2.43
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018063278,3.77
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PATIENT APPLIANCES,Surgery,NHS LOGISTICS,1018063278,3.35
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PATIENT APPLIANCES,Surgery,NHS LOGISTICS,1018063278,3.35
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PATIENT APPLIANCES,Surgery,NHS LOGISTICS,1018063278,3.35
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,SERVICES FROM NHS BODIES,Surgery,NHS LOGISTICS,1018063278,4.44
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018063278,0.35
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,COOKING & KITCHEN UTENSILS,Corporate - Finance & Procurement,NHS LOGISTICS,1018063278,222
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018063278,8.51
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRUGS,Clinical Support,NHS LOGISTICS,1018063278,9.82
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018063278,4.15
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018063278,1.24
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Medicine,NHS LOGISTICS,1018063278,5.53
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018063278,15.95
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018063278,7.3
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018063278,5.58
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018063278,7.53
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018063278,3.35
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018063278,6.7
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018063278,59.78
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018063278,5.89
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018063278,0.35
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,M & S EQUIPELECTEQUIPINST - OTHER,Medicine,NHS LOGISTICS,1018063278,1.47
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018063278,6.48
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018063278,7.7
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018063278,7.64
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018063278,12.27
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018063278,58.75
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018063278,31.9
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,TUBES,Medicine,NHS LOGISTICS,1018063278,6.85
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018063278,8.58
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018063278,8.05
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018063278,8.05
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018063278,24.15
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018063278,4.03
Department of Health,Salisbury NHS Foundation Trust,04-Jul-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018063278,8.05
