PUBLICATION,EXTRACT_DATE,ORG_TYPE,ORG_CODE,ONS_CODE,SEX,AGE,NUMBER_OF_PATIENTS
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,23,1588
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,24,1645
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,25,1596
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,26,1620
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,27,1590
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,28,1564
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,29,1565
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,3,1511
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,30,1597
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,31,1594
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,32,1509
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,33,1496
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,34,1588
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,35,1539
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,36,1584
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,37,1557
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,38,1579
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,39,1456
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,4,1556
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,40,1531
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,41,1571
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,42,1679
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,43,1734
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,44,1837
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,45,2080
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,46,2201
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,47,2120
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,48,2131
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,49,2206
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,5,1727
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,50,2241
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,51,2230
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,52,2320
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,53,2415
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,54,2351
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,55,2374
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,56,2269
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,57,2221
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,58,2148
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,59,2243
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,6,1581
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,60,2086
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,61,2027
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,62,2013
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,63,1964
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,64,2042
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,65,2009
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,66,1999
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,67,2110
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,68,2164
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,69,2227
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,7,1614
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,70,2664
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,71,2091
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,72,1817
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,73,1793
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,74,1657
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,75,1491
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,76,1274
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,77,1274
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,78,1316
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,79,1248
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,8,1505
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,80,1157
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,81,962
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,82,945
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,83,815
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,84,754
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,85,671
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,86,566
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,87,498
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,88,409
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,89,313
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,9,1647
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,90,290
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,91,198
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,92,169
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,93,117
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,94,89
GP_PRAC_PAT_LIST,01SEP2017,CCG,02Y,E38000052,MALE,95+,183
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,0,1212
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,1,1330
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,10,1453
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,11,1408
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,12,1406
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,13,1379
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,14,1377
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,15,1257
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,16,1265
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,17,1277
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,18,1359
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,19,1465
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,2,1412
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,20,1630
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,21,1843
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,22,1858
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,23,1842
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,24,1801
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,25,1668
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,26,1613
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,27,1590
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,28,1595
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,29,1705
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,3,1362
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,30,1607
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,31,1590
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,32,1550
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,33,1515
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,34,1533
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,35,1638
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,36,1635
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,37,1663
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,38,1576
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,39,1499
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,4,1433
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,40,1361
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,41,1485
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,42,1534
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,43,1574
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,44,1575
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,45,1774
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,46,1865
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,47,1732
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,48,1790
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,49,1806
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,5,1528
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,50,1632
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,51,1757
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,52,1679
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,53,1774
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,54,1691
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,55,1656
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,56,1500
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,57,1565
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,58,1513
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,59,1436
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,6,1531
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,60,1414
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,61,1318
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,62,1287
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,63,1289
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,64,1264
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,65,1280
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,66,1222
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,67,1248
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,68,1311
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,69,1391
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,7,1500
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,70,1593
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,71,1154
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,72,1055
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,73,1077
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,74,1004
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,75,927
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,76,757
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,77,797
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,78,743
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,79,815
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,8,1481
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,80,776
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,81,689
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,82,592
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,83,636
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,84,509
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,85,499
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,86,448
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,87,419
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,88,379
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,89,353
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,9,1524
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,90,255
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,91,214
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,92,200
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,93,131
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,94,133
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,FEMALE,95+,335
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,0,1244
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,1,1459
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,10,1532
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,11,1540
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,12,1400
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,13,1470
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,14,1382
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,15,1353
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,16,1367
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,17,1287
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,18,1412
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,19,1557
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,2,1385
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,20,1748
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,21,1934
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,22,1966
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,23,1957
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,24,1880
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,25,1760
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,26,1803
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,27,1745
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,28,1646
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,29,1745
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,3,1500
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,30,1684
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,31,1615
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,32,1651
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,33,1657
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,34,1625
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,35,1637
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,36,1616
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,37,1664
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,38,1620
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,39,1542
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,4,1508
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,40,1444
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,41,1508
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,42,1537
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,43,1617
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,44,1677
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,45,1842
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,46,1840
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,47,1870
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,48,1825
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,49,1932
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,5,1517
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,50,1816
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,51,1823
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,52,1789
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,53,1808
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,54,1732
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,55,1655
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,56,1626
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,57,1653
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,58,1523
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,59,1447
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,6,1575
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,60,1442
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,61,1353
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,62,1310
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,63,1266
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,64,1268
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,65,1232
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,66,1259
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,67,1261
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,68,1220
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,69,1271
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,7,1536
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,70,1509
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,71,1067
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,72,1060
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,73,965
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,74,936
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,75,751
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,76,696
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,77,661
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,78,687
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,79,703
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,8,1640
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,80,578
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,81,538
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,82,499
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,83,424
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,84,367
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,85,331
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,86,310
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,87,242
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,88,231
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,89,192
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,9,1535
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,90,132
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,91,118
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,92,87
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,93,71
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,94,47
GP_PRAC_PAT_LIST,01SEP2017,CCG,03A,E38000064,MALE,95+,113
GP_PRAC_PAT_LIST,01SEP2017,CCG,03C,E38000096,FEMALE,0,1740
GP_PRAC_PAT_LIST,01SEP2017,CCG,03C,E38000096,FEMALE,1,1986
GP_PRAC_PAT_LIST,01SEP2017,CCG,03C,E38000096,FEMALE,10,1769
GP_PRAC_PAT_LIST,01SEP2017,CCG,03C,E38000096,FEMALE,11,1752
GP_PRAC_PAT_LIST,01SEP2017,CCG,03C,E38000096,FEMALE,12,1735
GP_PRAC_PAT_LIST,01SEP2017,CCG,03C,E38000096,FEMALE,13,1661
GP_PRAC_PAT_LIST,01SEP2017,CCG,03C,E38000096,FEMALE,14,1437
GP_PRAC_PAT_LIST,01SEP2017,CCG,03C,E38000096,FEMALE,15,1515
GP_PRAC_PAT_LIST,01SEP2017,CCG,03C,E38000096,FEMALE,16,1511
GP_PRAC_PAT_LIST,01SEP2017,CCG,03C,E38000096,FEMALE,17,1516
GP_PRAC_PAT_LIST,01SEP2017,CCG,03C,E38000096,FEMALE,18,1768
GP_PRAC_PAT_LIST,01SEP2017,CCG,03C,E38000096,FEMALE,19,4522
GP_PRAC_PAT_LIST,01SEP2017,CCG,03C,E38000096,FEMALE,2,1959
GP_PRAC_PAT_LIST,01SEP2017,CCG,03C,E38000096,FEMALE,20,5689
GP_PRAC_PAT_LIST,01SEP2017,CCG,03C,E38000096,FEMALE,21,5558
GP_PRAC_PAT_LIST,01SEP2017,CCG,03C,E38000096,FEMALE,22,5176
GP_PRAC_PAT_LIST,01SEP2017,CCG,03C,E38000096,FEMALE,23,5123
GP_PRAC_PAT_LIST,01SEP2017,CCG,03C,E38000096,FEMALE,24,4625
GP_PRAC_PAT_LIST,01SEP2017,CCG,03C,E38000096,FEMALE,25,3804
GP_PRAC_PAT_LIST,01SEP2017,CCG,03C,E38000096,FEMALE,26,3684
GP_PRAC_PAT_LIST,01SEP2017,CCG,03C,E38000096,FEMALE,27,3617
GP_PRAC_PAT_LIST,01SEP2017,CCG,03C,E38000096,FEMALE,28,3109
GP_PRAC_PAT_LIST,01SEP2017,CCG,03C,E38000096,FEMALE,29,3094
GP_PRAC_PAT_LIST,01SEP2017,CCG,03C,E38000096,FEMALE,3,1891
GP_PRAC_PAT_LIST,01SEP2017,CCG,03C,E38000096,FEMALE,30,3015
GP_PRAC_PAT_LIST,01SEP2017,CCG,03C,E38000096,FEMALE,31,2976
GP_PRAC_PAT_LIST,01SEP2017,CCG,03C,E38000096,FEMALE,32,2834
GP_PRAC_PAT_LIST,01SEP2017,CCG,03C,E38000096,FEMALE,33,2636
GP_PRAC_PAT_LIST,01SEP2017,CCG,03C,E38000096,FEMALE,34,2638
GP_PRAC_PAT_LIST,01SEP2017,CCG,03C,E38000096,FEMALE,35,2565
GP_PRAC_PAT_LIST,01SEP2017,CCG,03C,E38000096,FEMALE,36,2620
GP_PRAC_PAT_LIST,01SEP2017,CCG,03C,E38000096,FEMALE,37,2600
GP_PRAC_PAT_LIST,01SEP2017,CCG,03C,E38000096,FEMALE,38,2286
GP_PRAC_PAT_LIST,01SEP2017,CCG,03C,E38000096,FEMALE,39,2104
GP_PRAC_PAT_LIST,01SEP2017,CCG,03C,E38000096,FEMALE,4,1896
GP_PRAC_PAT_LIST,01SEP2017,CCG,03C,E38000096,FEMALE,40,2059
GP_PRAC_PAT_LIST,01SEP2017,CCG,03C,E38000096,FEMALE,41,2119
GP_PRAC_PAT_LIST,01SEP2017,CCG,03C,E38000096,FEMALE,42,2009
