Organisation name,Organisation Code,Effective Date,Contract Reference number / ID,Open Contracting ID,Title of the Agreement,Contract type,Directorate / service responsible,Service Category label,Service category URI,Description of goods and services,Procurement classification: Council's procurement category label,Procurement classification: CPV label,Procurement classification: CPV code,Procurement classification: Proclass label,Procurement classification: Proclass code,Contract start date,End date,Review date,Last extension date,Contract value,Fixed cost / estimated cost,Irrecoverable VAT,Supplier name,Supplier registered company number,Supplier registered charity number,Other supplier ID,SME supplier,VCSE supplier,VCSE supplier type,Nominated contact point: name,Nominated contact point: email,Nominated contact point: URL
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47069,,Delivery of the NHS Health Check,,PUBLIC HEALTH,,,Delivery of the NHS Health Check,Public health - health checks,,,,,01/04/2015,,,,7414,Estimated,,WEST POTTERGATE MEDICAL PRACTICE,,,571465,,Y,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47070,,Community Records Update,,PUBLIC HEALTH,,,Community Records Update,Public health - health checks,,,,,01/04/2015,,,,0,Estimated,,WEST POTTERGATE MEDICAL PRACTICE,,,571465,,Y,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47071,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",,PUBLIC HEALTH,,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",Public health - sexual health,,,,,01/04/2015,,,,0,Estimated,,WEST POTTERGATE MEDICAL PRACTICE,,,571465,,Y,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47072,,Fitting and Management of Contraceptive Implants & Intra Uterine Devices/Intra Uterine Systems,,PUBLIC HEALTH,,,Fitting and Management of Contraceptive Implants & Intra Uterine Devices/Intra Uterine Systems,Public health - sexual health,,,,,01/04/2015,,,,0,Estimated,,WEST POTTERGATE MEDICAL PRACTICE,,,571465,,Y,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47073,,Stop Smoking Service Provision,,PUBLIC HEALTH,,,Stop Smoking Service Provision,Public health - smoking cessation,,,,,01/04/2015,,,,0,Estimated,,WEST POTTERGATE MEDICAL PRACTICE,,,571465,,Y,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47074,,The Identification and Invitation of the Eligible Population,,PUBLIC HEALTH,,,The Identification and Invitation of the Eligible Population,Public health - health checks,,,,,01/04/2015,,,,0,Estimated,,WINDMILL SURGERY,,,104309,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47075,,Delivery of the NHS Health Check,,PUBLIC HEALTH,,,Delivery of the NHS Health Check,Public health - health checks,,,,,01/04/2015,,,,5547,Estimated,,WINDMILL SURGERY,,,104309,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47076,,Community Records Update,,PUBLIC HEALTH,,,Community Records Update,Public health - health checks,,,,,01/04/2015,,,,0,Estimated,,WINDMILL SURGERY,,,104309,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47077,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",,PUBLIC HEALTH,,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",Public health - sexual health,,,,,01/04/2015,,,,5997,Estimated,,WINDMILL SURGERY,,,104309,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47078,,Fitting and Management of Contraceptive Implants & Intra Uterine Devices/Intra Uterine Systems,,PUBLIC HEALTH,,,Fitting and Management of Contraceptive Implants & Intra Uterine Devices/Intra Uterine Systems,Public health - sexual health,,,,,01/04/2015,,,,0,Estimated,,WINDMILL SURGERY,,,104309,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47079,,Stop Smoking Service Provision,,PUBLIC HEALTH,,,Stop Smoking Service Provision,Public health - smoking cessation,,,,,01/04/2015,,,,0,Estimated,,WINDMILL SURGERY,,,104309,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47080,,The Identification and Invitation of the Eligible Population,,PUBLIC HEALTH,,,The Identification and Invitation of the Eligible Population,Public health - health checks,,,,,01/04/2015,,,,0,Estimated,,WOODCOCK ROAD SURGERY,,,194375,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47081,,Delivery of the NHS Health Check,,PUBLIC HEALTH,,,Delivery of the NHS Health Check,Public health - health checks,,,,,01/04/2015,,,,24188,Estimated,,WOODCOCK ROAD SURGERY,,,194375,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47082,,Community Records Update,,PUBLIC HEALTH,,,Community Records Update,Public health - health checks,,,,,01/04/2015,,,,0,Estimated,,WOODCOCK ROAD SURGERY,,,194375,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47083,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",,PUBLIC HEALTH,,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",Public health - sexual health,,,,,01/04/2015,,,,24073,Estimated,,WOODCOCK ROAD SURGERY,,,194375,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47084,,Fitting and Management of Contraceptive Implants & Intra Uterine Devices/Intra Uterine Systems,,PUBLIC HEALTH,,,Fitting and Management of Contraceptive Implants & Intra Uterine Devices/Intra Uterine Systems,Public health - sexual health,,,,,01/04/2015,,,,0,Estimated,,WOODCOCK ROAD SURGERY,,,194375,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47085,,Community Records Update,,PUBLIC HEALTH,,,Community Records Update,Public health - health checks,,,,,01/04/2015,,,,0,Estimated,,CASTLE PARTNERSHIP,,,67337,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47086,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",,PUBLIC HEALTH,,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",Public health - sexual health,,,,,01/04/2015,,,,16602,Estimated,,CASTLE PARTNERSHIP,,,67337,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47087,,Fitting and Management of Contraceptive Implants & Intra Uterine Devices/Intra Uterine Systems,,PUBLIC HEALTH,,,Fitting and Management of Contraceptive Implants & Intra Uterine Devices/Intra Uterine Systems,Public health - sexual health,,,,,01/04/2015,,,,0,Estimated,,CASTLE PARTNERSHIP,,,67337,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47088,,Stop Smoking Service Provision,,PUBLIC HEALTH,,,Stop Smoking Service Provision,Public health - smoking cessation,,,,,01/04/2015,,,,0,Estimated,,CASTLE PARTNERSHIP,,,67337,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47089,,Substance Misuse Shared Support,,PUBLIC HEALTH,,,Substance Misuse Shared Support,Drug and alcohol recovery services,,,,,01/04/2015,,,,7606,Estimated,,CASTLE PARTNERSHIP,,,67337,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47090,,The Identification and Invitation of the Eligible Population,,PUBLIC HEALTH,,,The Identification and Invitation of the Eligible Population,Public health - health checks,,,,,01/04/2015,,,,0,Estimated,,BURNHAMS SURGERY,,,102305,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47091,,Delivery of the NHS Health Check,,PUBLIC HEALTH,,,Delivery of the NHS Health Check,Public health - health checks,,,,,01/04/2015,,,,5731,Estimated,,BURNHAMS SURGERY,,,102305,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47092,,Community Records Update,,PUBLIC HEALTH,,,Community Records Update,Public health - health checks,,,,,01/04/2015,,,,0,Estimated,,BURNHAMS SURGERY,,,102305,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47093,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",,PUBLIC HEALTH,,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",Public health - sexual health,,,,,01/04/2015,,,,3370,Estimated,,BURNHAMS SURGERY,,,102305,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47094,,Fitting and Management of Contraceptive Implants & Intra Uterine Devices/Intra Uterine Systems,,PUBLIC HEALTH,,,Fitting and Management of Contraceptive Implants & Intra Uterine Devices/Intra Uterine Systems,Public health - sexual health,,,,,01/04/2015,,,,0,Estimated,,BURNHAMS SURGERY,,,102305,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47095,,Stop Smoking Service Provision,,PUBLIC HEALTH,,,Stop Smoking Service Provision,Public health - smoking cessation,,,,,01/04/2015,,,,1749,Estimated,,BURNHAMS SURGERY,,,102305,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47096,,Substance Misuse Shared Support,,PUBLIC HEALTH,,,Substance Misuse Shared Support,Drug and alcohol recovery services,,,,,01/04/2015,,,,0,Estimated,,BURNHAMS SURGERY,,,102305,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47097,,The Identification and Invitation of the Eligible Population,,PUBLIC HEALTH,,,The Identification and Invitation of the Eligible Population,Public health - health checks,,,,,01/04/2015,,,,0,Estimated,,HARLESTON MEDICAL PRACTICE,,,478433,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47098,,Delivery of the NHS Health Check,,PUBLIC HEALTH,,,Delivery of the NHS Health Check,Public health - health checks,,,,,01/04/2015,,,,22595,Estimated,,HARLESTON MEDICAL PRACTICE,,,478433,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47099,,Community Records Update,,PUBLIC HEALTH,,,Community Records Update,Public health - health checks,,,,,01/04/2015,,,,0,Estimated,,HARLESTON MEDICAL PRACTICE,,,478433,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47100,,The Identification and Invitation of the Eligible Population,,PUBLIC HEALTH,,,The Identification and Invitation of the Eligible Population,Public health - health checks,,,,,01/04/2015,,,,0,Estimated,,FIRST HEALTH (UK) LIMITED,5587376,,656594,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47101,,Delivery of the NHS Health Check,,PUBLIC HEALTH,,,Delivery of the NHS Health Check,Public health - health checks,,,,,01/04/2015,,,,24267,Estimated,,FIRST HEALTH (UK) LIMITED,5587376,,656594,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47102,,Community Records Update,,PUBLIC HEALTH,,,Community Records Update,Public health - health checks,,,,,01/04/2015,,,,0,Estimated,,FIRST HEALTH (UK) LIMITED,5587376,,656594,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47103,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",,PUBLIC HEALTH,,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",Public health - sexual health,,,,,01/04/2015,,,,7095,Estimated,,FIRST HEALTH (UK) LIMITED,5587376,,656594,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47104,,Fitting and Management of Contraceptive Implants & Intra Uterine Devices/Intra Uterine Systems,,PUBLIC HEALTH,,,Fitting and Management of Contraceptive Implants & Intra Uterine Devices/Intra Uterine Systems,Public health - sexual health,,,,,01/04/2015,,,,0,Estimated,,FIRST HEALTH (UK) LIMITED,5587376,,656594,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47105,,Stop Smoking Service Provision,,PUBLIC HEALTH,,,Stop Smoking Service Provision,Public health - smoking cessation,,,,,01/04/2015,,,,2448,Estimated,,FIRST HEALTH (UK) LIMITED,5587376,,656594,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47106,,The Identification and Invitation of the Eligible Population,,PUBLIC HEALTH,,,The Identification and Invitation of the Eligible Population,Public health - health checks,,,,,01/04/2015,,,,0,Estimated,,CHET VALLEY MEDICAL PRACTICE,,,625536,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47107,,Delivery of the NHS Health Check,,PUBLIC HEALTH,,,Delivery of the NHS Health Check,Public health - health checks,,,,,01/04/2015,,,,31112,Estimated,,CHET VALLEY MEDICAL PRACTICE,,,625536,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47108,,Community Records Update,,PUBLIC HEALTH,,,Community Records Update,Public health - health checks,,,,,01/04/2015,,,,0,Estimated,,CHET VALLEY MEDICAL PRACTICE,,,625536,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47109,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",,PUBLIC HEALTH,,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",Public health - sexual health,,,,,01/04/2015,,,,30721,Estimated,,CHET VALLEY MEDICAL PRACTICE,,,625536,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47110,,Fitting and Management of Contraceptive Implants & Intra Uterine Devices/Intra Uterine Systems,,PUBLIC HEALTH,,,Fitting and Management of Contraceptive Implants & Intra Uterine Devices/Intra Uterine Systems,Public health - sexual health,,,,,01/04/2015,,,,0,Estimated,,CHET VALLEY MEDICAL PRACTICE,,,625536,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47111,,Stop Smoking Service Provision,,PUBLIC HEALTH,,,Stop Smoking Service Provision,Public health - smoking cessation,,,,,01/04/2015,,,,0,Estimated,,CHET VALLEY MEDICAL PRACTICE,,,625536,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47112,,Substance Misuse Shared Support,,PUBLIC HEALTH,,,Substance Misuse Shared Support,Drug and alcohol recovery services,,,,,01/04/2015,,,,5508,Estimated,,CHET VALLEY MEDICAL PRACTICE,,,625536,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47113,,Delivery of the NHS Health Check,,PUBLIC HEALTH,,,Delivery of the NHS Health Check,Public health - health checks,,,,,01/04/2015,,,,0,Estimated,,HOPTON PHARMACY,,,1276762,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47114,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",,PUBLIC HEALTH,,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",Public health - sexual health,,,,,01/04/2015,,,,0,Estimated,,HOPTON PHARMACY,,,1276762,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47115,,Stop Smoking Service Provision,,PUBLIC HEALTH,,,Stop Smoking Service Provision,Public health - smoking cessation,,,,,01/04/2015,,,,0,Estimated,,HOPTON PHARMACY,,,1276762,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47116,,Supply of Nicotine Replacement Therapy (NRT),,PUBLIC HEALTH,,,Supply of Nicotine Replacement Therapy (NRT),Public health - smoking cessation,,,,,01/04/2015,,,,0,Estimated,,HOPTON PHARMACY,,,1276762,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47117,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",,PUBLIC HEALTH,,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",Public health - sexual health,,,,,01/04/2015,,,,395,Estimated,,WATLINGTON PHARMACY,,,1086782,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47118,,Stop Smoking Service Provision,,PUBLIC HEALTH,,,Stop Smoking Service Provision,Public health - smoking cessation,,,,,01/04/2015,,,,6142,Estimated,,WATLINGTON PHARMACY,,,1086782,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47119,,The Identification and Invitation of the Eligible Population,,PUBLIC HEALTH,,,The Identification and Invitation of the Eligible Population,Public health - health checks,,,,,01/04/2015,,,,0,Estimated,,WYMONDHAM MEDICAL PARTNERSHIP,,,76392,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47120,,Delivery of the NHS Health Check,,PUBLIC HEALTH,,,Delivery of the NHS Health Check,Public health - health checks,,,,,01/04/2015,,,,85644,Estimated,,WYMONDHAM MEDICAL PARTNERSHIP,,,76392,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47121,,Community Records Update,,PUBLIC HEALTH,,,Community Records Update,Public health - health checks,,,,,01/04/2015,,,,0,Estimated,,WYMONDHAM MEDICAL PARTNERSHIP,,,76392,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47122,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",,PUBLIC HEALTH,,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",Public health - sexual health,,,,,01/04/2015,,,,35989,Estimated,,WYMONDHAM MEDICAL PARTNERSHIP,,,76392,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47123,,Fitting and Management of Contraceptive Implants & Intra Uterine Devices/Intra Uterine Systems,,PUBLIC HEALTH,,,Fitting and Management of Contraceptive Implants & Intra Uterine Devices/Intra Uterine Systems,Public health - sexual health,,,,,01/04/2015,,,,0,Estimated,,WYMONDHAM MEDICAL PARTNERSHIP,,,76392,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47124,,Stop Smoking Service Provision,,PUBLIC HEALTH,,,Stop Smoking Service Provision,Public health - smoking cessation,,,,,01/04/2015,,,,3147,Estimated,,WYMONDHAM MEDICAL PARTNERSHIP,,,76392,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47125,,Delivery of the NHS Health Check,,PUBLIC HEALTH,,,Delivery of the NHS Health Check,Public health - health checks,,,,,01/04/2015,,,,4065,Estimated,,SAINSBURYS PHARMACY,,,86580,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47126,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",,PUBLIC HEALTH,,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",Public health - sexual health,,,,,01/04/2015,,,,5045,Estimated,,SAINSBURYS PHARMACY,,,86580,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47127,,Stop Smoking Service Provision,,PUBLIC HEALTH,,,Stop Smoking Service Provision,Public health - smoking cessation,,,,,01/04/2015,,,,0,Estimated,,SAINSBURYS PHARMACY,,,86580,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47128,,Supply of Nicotine Replacement Therapy (NRT),,PUBLIC HEALTH,,,Supply of Nicotine Replacement Therapy (NRT),Public health - smoking cessation,,,,,01/04/2015,,,,0,Estimated,,SAINSBURYS PHARMACY,,,86580,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47129,,The Identification and Invitation of the Eligible Population,,PUBLIC HEALTH,,,The Identification and Invitation of the Eligible Population,Public health - health checks,,,,,01/04/2015,,,,0,Estimated,,ST CLEMENTS SURGERY,,,86843,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47130,,Delivery of the NHS Health Check,,PUBLIC HEALTH,,,Delivery of the NHS Health Check,Public health - health checks,,,,,01/04/2015,,,,7092,Estimated,,ST CLEMENTS SURGERY,,,86843,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47131,,Community Records Update,,PUBLIC HEALTH,,,Community Records Update,Public health - health checks,,,,,01/04/2015,,,,0,Estimated,,ST CLEMENTS SURGERY,,,86843,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47132,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",,PUBLIC HEALTH,,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",Public health - sexual health,,,,,01/04/2015,,,,0,Estimated,,ST CLEMENTS SURGERY,,,86843,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47133,,Stop Smoking Service Provision,,PUBLIC HEALTH,,,Stop Smoking Service Provision,Public health - smoking cessation,,,,,01/04/2015,,,,5595,Estimated,,ST CLEMENTS SURGERY,,,86843,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47134,,The Identification and Invitation of the Eligible Population,,PUBLIC HEALTH,,,The Identification and Invitation of the Eligible Population,Public health - health checks,,,,,01/04/2015,,,,0,Estimated,,TIMBER HILL HC,,,1143783,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47135,,Delivery of the NHS Health Check,,PUBLIC HEALTH,,,Delivery of the NHS Health Check,Public health - health checks,,,,,01/04/2015,,,,0,Estimated,,TIMBER HILL HC,,,1143783,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47136,,Community Records Update,,PUBLIC HEALTH,,,Community Records Update,Public health - health checks,,,,,01/04/2015,,,,0,Estimated,,TIMBER HILL HC,,,1143783,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47137,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",,PUBLIC HEALTH,,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",Public health - sexual health,,,,,01/04/2015,,,,12196,Estimated,,TIMBER HILL HC,,,1143783,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47138,,Fitting and Management of Contraceptive Implants & Intra Uterine Devices/Intra Uterine Systems,,PUBLIC HEALTH,,,Fitting and Management of Contraceptive Implants & Intra Uterine Devices/Intra Uterine Systems,Public health - sexual health,,,,,01/04/2015,,,,0,Estimated,,TIMBER HILL HC,,,1143783,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47139,,Stop Smoking Service Provision,,PUBLIC HEALTH,,,Stop Smoking Service Provision,Public health - smoking cessation,,,,,01/04/2015,,,,0,Estimated,,TIMBER HILL HC,,,1143783,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47140,,Substance Misuse Shared Support,,PUBLIC HEALTH,,,Substance Misuse Shared Support,Drug and alcohol recovery services,,,,,01/04/2015,,,,0,Estimated,,TIMBER HILL HC,,,1143783,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/03/2016,BAN47214,,Delivery of the NHS Health Check,,PUBLIC HEALTH,,,Delivery of the NHS Health Check,Public health - health checks,,,,,01/04/2015,,,,136,Estimated,,WILLOWS PHARMACY (FXC38),,,1151763,,,,Procurement Part B Team,partb@norfolk.gov.uk,
