PUBLICATION,EXTRACT_DATE,ORG_TYPE,ORG_CODE,ONS_CODE,SEX,AGE,NUMBER_OF_PATIENTS
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,0,1143
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,1,1302
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,10,1525
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,11,1466
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,12,1610
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,13,1565
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,14,1461
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,15,1481
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,16,1567
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,17,1568
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,18,1597
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,19,1362
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,2,1338
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,20,1286
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,21,1334
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,22,1382
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,23,1499
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,24,1473
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,25,1640
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,26,1577
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,27,1472
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,28,1492
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,29,1604
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,3,1402
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,30,1569
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,31,1619
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,32,1638
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,33,1455
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,34,1470
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,35,1548
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,36,1619
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,37,1608
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,38,1629
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,39,1480
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,4,1427
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,40,1445
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,41,1680
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,42,1798
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,43,1829
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,44,2068
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,45,2129
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,46,2169
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,47,2146
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,48,2307
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,49,2301
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,5,1506
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,50,2227
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,51,2360
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,52,2308
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,53,2343
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,54,2391
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,55,2315
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,56,2237
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,57,2180
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,58,2134
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,59,2141
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,6,1490
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,60,2090
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,61,2141
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,62,2079
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,63,2014
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,64,2100
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,65,2082
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,66,2081
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,67,2257
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,68,2272
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,69,2556
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,7,1532
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,70,2784
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,71,2093
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,72,1919
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,73,1882
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,74,1771
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,75,1572
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,76,1423
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,77,1476
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,78,1397
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,79,1392
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,8,1558
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,80,1361
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,81,1245
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,82,1114
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,83,995
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,84,919
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,85,899
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,86,835
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,87,716
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,88,603
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,89,561
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,9,1567
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,90,448
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,91,389
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,92,309
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,93,260
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,94,237
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,FEMALE,95+,555
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,0,1300
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,1,1448
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,10,1660
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,11,1635
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,12,1544
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,13,1589
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,14,1561
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,15,1558
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,16,1609
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,17,1588
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,18,1653
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,19,1516
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,2,1506
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,20,1430
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,21,1473
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,22,1496
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,23,1627
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,24,1613
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,25,1647
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,26,1589
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,27,1589
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,28,1560
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,29,1578
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,3,1512
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,30,1557
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,31,1581
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,32,1479
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,33,1518
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,34,1544
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,35,1543
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,36,1587
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,37,1547
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,38,1554
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,39,1485
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,4,1549
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,40,1505
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,41,1596
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,42,1658
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,43,1742
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,44,1904
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,45,2038
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,46,2242
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,47,2094
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,48,2109
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,49,2191
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,5,1675
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,50,2251
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,51,2278
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,52,2321
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,53,2405
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,54,2364
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,55,2350
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,56,2251
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,57,2208
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,58,2144
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,59,2205
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,6,1623
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,60,2112
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,61,2007
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,62,1981
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,63,2020
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,64,2003
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,65,1998
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,66,2042
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,67,2112
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,68,2174
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,69,2223
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,7,1580
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,70,2692
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,71,1971
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,72,1853
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,73,1771
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,74,1645
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,75,1434
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,76,1257
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,77,1302
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,78,1335
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,79,1238
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,8,1518
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,80,1130
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,81,977
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,82,911
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,83,811
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,84,745
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,85,668
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,86,560
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,87,499
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,88,403
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,89,304
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,9,1665
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,90,283
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,91,216
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,92,168
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,93,106
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,94,94
GP_PRAC_PAT_LIST,01JUL2017,CCG,02Y,E38000052,MALE,95+,177
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,0,1243
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,1,1341
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,10,1436
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,11,1414
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,12,1417
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,13,1382
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,14,1326
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,15,1268
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,16,1251
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,17,1282
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,18,1377
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,19,1484
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,2,1398
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,20,1682
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,21,1851
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,22,1826
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,23,1853
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,24,1800
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,25,1664
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,26,1611
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,27,1572
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,28,1601
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,29,1713
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,3,1367
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,30,1581
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,31,1610
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,32,1551
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,33,1481
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,34,1565
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,35,1664
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,36,1608
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,37,1624
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,38,1599
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,39,1461
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,4,1431
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,40,1347
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,41,1489
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,42,1560
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,43,1551
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,44,1629
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,45,1767
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,46,1842
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,47,1767
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,48,1801
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,49,1756
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,5,1527
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,50,1672
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,51,1745
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,52,1701
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,53,1763
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,54,1718
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,55,1601
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,56,1500
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,57,1553
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,58,1501
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,59,1460
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,6,1554
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,60,1398
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,61,1296
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,62,1285
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,63,1307
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,64,1253
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,65,1268
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,66,1233
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,67,1266
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,68,1347
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,69,1412
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,7,1467
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,70,1564
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,71,1104
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,72,1050
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,73,1073
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,74,978
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,75,934
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,76,750
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,77,793
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,78,752
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,79,820
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,8,1502
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,80,765
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,81,667
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,82,612
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,83,635
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,84,499
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,85,493
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,86,465
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,87,420
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,88,382
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,89,354
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,9,1517
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,90,244
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,91,225
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,92,193
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,93,139
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,94,131
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,FEMALE,95+,335
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,MALE,0,1286
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,MALE,1,1460
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,MALE,10,1531
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,MALE,11,1487
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,MALE,12,1440
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,MALE,13,1424
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,MALE,14,1390
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,MALE,15,1381
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,MALE,16,1345
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,MALE,17,1274
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,MALE,18,1475
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,MALE,19,1580
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,MALE,2,1390
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,MALE,20,1789
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,MALE,21,1967
GP_PRAC_PAT_LIST,01JUL2017,CCG,03A,E38000064,MALE,22,1936
