Body_Name,Body,Payment Date,Transaction Number,Department,Supplier Name,Supplier Post Code,Expenditure Category,Net Amount
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,5.3200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,232.3500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,179.9200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,25.2500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,5.2200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,54.4500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,153.5800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,10.4400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,180.3500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,9.9100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,80.7800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,61.1600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,28.3200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,69.9900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,24.4400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,187.9900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,118.0500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,43.1100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,275.1100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,G-C & A - Over 18's,BRAKE BROS LTD,TN24 8ZL,412-Provisions,165.8100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,G-C & A - Over 18's,BRAKE BROS LTD,TN24 8ZL,412-Provisions,88.2400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,33.6600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,141.6100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,21.9900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,115.3900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,11.7000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,14.3700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,56.6400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,21.9900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,9.9100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,35.4800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,115.0800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,146.7400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,140.8100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,122.9500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,25.8300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,G-C & A - Over 18's,BRAKE BROS LTD,TN24 8ZL,412-Provisions,498.1100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,100.8500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,259.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,194.5800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,G-C & A - Over 18's,BRAKE BROS LTD,TN24 8ZL,412-Provisions,5.8500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,G-C & A - Over 18's,BRAKE BROS LTD,TN24 8ZL,412-Provisions,131.5700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,G-C & A - Over 18's,BRAKE BROS LTD,TN24 8ZL,412-Provisions,15.2900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,116.6400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,G-C & A - Over 18's,BRAKE BROS LTD,TN24 8ZL,412-Provisions,86.8400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,G-C & A - Over 18's,BRAKE BROS LTD,TN24 8ZL,412-Provisions,50.8300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,10.4400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,G-C & A - Over 18's,BRAKE BROS LTD,TN24 8ZL,412-Provisions,43.0800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,178.6800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,10.4500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,390.4800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,46.5300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,34.9300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,329.2700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,80.2500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,G-C & A - Over 18's,BRAKE BROS LTD,TN24 8ZL,412-Provisions,144.2100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,209.0400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,17.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,10.8000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,175.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,30.4500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,G-C & A - Over 18's,BRAKE BROS LTD,TN24 8ZL,412-Provisions,4.1800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,12.5800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,169.3400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,55.3000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,269.2300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,179.1700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,96.6000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,G-C & A - Over 18's,BRAKE BROS LTD,TN24 8ZL,412-Provisions,14.2100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,232.4300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,3.5600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,G-C & A - Over 18's,BRAKE BROS LTD,TN24 8ZL,412-Provisions,183.1000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,584.7100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,239.5400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,39.6700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,9.6700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,8.8900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,231.9100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,162.3600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,172.8200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,28.3200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,38.8400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,-117.4600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,-75.7500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,-1.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,G-C & A - Over 18's,BRAKE BROS LTD,TN24 8ZL,412-Provisions,-6.1400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,-21.3000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,58.8800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,265.1500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,239.5800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,180.0700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,G-C & A - Over 18's,BRAKE BROS LTD,TN24 8ZL,412-Provisions,61.8700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,175.2700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,46.6400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,93.7600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,16.6600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,89.9500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,371.5200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,8.3200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,385.6600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,81.0600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,26.7700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20160104,588664,C-Commercial and Operations,BRAKE BROS LTD,TN24 8ZL,412-Provisions,140.5400000000
