ORGANISATION NAME,EFFECTIVE DATE,DIRECTORATE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION NO.
ROCHDALE BOROUGH COUNCIL,04/08/2017,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LTD,04/08/2017,3319.44 ,RESIDENTIAL LONG TERM,V001155630
ROCHDALE BOROUGH COUNCIL,18/08/2017,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LTD,18/08/2017,3319.44 ,RESIDENTIAL LONG TERM,V001159934
ROCHDALE BOROUGH COUNCIL,04/08/2017,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LTD,04/08/2017,3538.70 ,RESIDENTIAL LONG TERM,V001156154
ROCHDALE BOROUGH COUNCIL,18/08/2017,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LTD,18/08/2017,3538.70 ,RESIDENTIAL LONG TERM,V001160550
ROCHDALE BOROUGH COUNCIL,10/08/2017,RESOURCES,HEALTH MANAGEMENT LIMITED,10/08/2017,5721.68 ,OCCUPATIONAL HEALTH,V001157719
ROCHDALE BOROUGH COUNCIL,08/08/2017,EARLY HELP AND SCHOOLS,HEALTH MANAGEMENT LIMITED,08/08/2017,6844.00 ,OCCUPATIONAL HEALTH,V001158059
ROCHDALE BOROUGH COUNCIL,04/08/2017,LEARNING DIS & MENTAL HEALTH,HEALYCARE LTD,04/08/2017,682.00 ,RESIDENTIAL LONG TERM,V001155617
ROCHDALE BOROUGH COUNCIL,18/08/2017,LEARNING DIS & MENTAL HEALTH,HEALYCARE LTD,18/08/2017,682.00 ,RESIDENTIAL LONG TERM,V001159920
ROCHDALE BOROUGH COUNCIL,04/08/2017,LEARNING DIS & MENTAL HEALTH,HEALYCARE LTD,04/08/2017,830.50 ,NURSING LONG TERM,V001155803
ROCHDALE BOROUGH COUNCIL,18/08/2017,LEARNING DIS & MENTAL HEALTH,HEALYCARE LTD,18/08/2017,830.50 ,NURSING LONG TERM,V001160135
ROCHDALE BOROUGH COUNCIL,04/08/2017,LEARNING DIS & MENTAL HEALTH,HEALYCARE LTD,04/08/2017,1550.50 ,RESIDENTIAL LONG TERM,V001155926
ROCHDALE BOROUGH COUNCIL,18/08/2017,LEARNING DIS & MENTAL HEALTH,HEALYCARE LTD,18/08/2017,1550.50 ,RESIDENTIAL LONG TERM,V001160289
ROCHDALE BOROUGH COUNCIL,04/08/2017,LEARNING DIS & MENTAL HEALTH,HEALYCARE LTD,04/08/2017,1738.08 ,RESIDENTIAL LONG TERM,V001155541
ROCHDALE BOROUGH COUNCIL,18/08/2017,LEARNING DIS & MENTAL HEALTH,HEALYCARE LTD,18/08/2017,1738.08 ,RESIDENTIAL LONG TERM,V001159863
ROCHDALE BOROUGH COUNCIL,18/08/2017,LEARNING DIS & MENTAL HEALTH,HEATHCOTES GROUP,18/08/2017,-3596.34 ,RESIDENTIAL LONG TERM,V001150704
ROCHDALE BOROUGH COUNCIL,18/08/2017,LEARNING DIS & MENTAL HEALTH,HEATHCOTES GROUP,18/08/2017,-3596.34 ,RESIDENTIAL LONG TERM,V001150705
ROCHDALE BOROUGH COUNCIL,18/08/2017,LEARNING DIS & MENTAL HEALTH,HEATHCOTES GROUP,18/08/2017,-3596.34 ,RESIDENTIAL LONG TERM,V001150706
ROCHDALE BOROUGH COUNCIL,18/08/2017,LEARNING DIS & MENTAL HEALTH,HEATHCOTES GROUP,18/08/2017,-3596.34 ,RESIDENTIAL LONG TERM,V001150707
ROCHDALE BOROUGH COUNCIL,18/08/2017,LEARNING DIS & MENTAL HEALTH,HEATHCOTES GROUP,18/08/2017,-3596.34 ,RESIDENTIAL LONG TERM,V001150708
ROCHDALE BOROUGH COUNCIL,18/08/2017,LEARNING DIS & MENTAL HEALTH,HEATHCOTES GROUP,18/08/2017,-3596.34 ,RESIDENTIAL LONG TERM,V001150709
ROCHDALE BOROUGH COUNCIL,18/08/2017,LEARNING DIS & MENTAL HEALTH,HEATHCOTES GROUP,18/08/2017,-3082.58 ,RESIDENTIAL LONG TERM,V001150703
ROCHDALE BOROUGH COUNCIL,17/08/2017,LEARNING DIS & MENTAL HEALTH,HEATHCOTES GROUP,17/08/2017,2072.20 ,RESIDENTIAL LONG TERM,V001158837
ROCHDALE BOROUGH COUNCIL,18/08/2017,LEARNING DIS & MENTAL HEALTH,HEATHCOTES GROUP,18/08/2017,5398.64 ,RESIDENTIAL LONG TERM,V001151029
ROCHDALE BOROUGH COUNCIL,18/08/2017,LEARNING DIS & MENTAL HEALTH,HEATHCOTES GROUP,18/08/2017,5398.64 ,RESIDENTIAL LONG TERM,V001151030
ROCHDALE BOROUGH COUNCIL,18/08/2017,LEARNING DIS & MENTAL HEALTH,HEATHCOTES GROUP,18/08/2017,5398.64 ,RESIDENTIAL LONG TERM,V001151031
ROCHDALE BOROUGH COUNCIL,18/08/2017,LEARNING DIS & MENTAL HEALTH,HEATHCOTES GROUP,18/08/2017,5398.64 ,RESIDENTIAL LONG TERM,V001151032
ROCHDALE BOROUGH COUNCIL,18/08/2017,LEARNING DIS & MENTAL HEALTH,HEATHCOTES GROUP,18/08/2017,5398.64 ,RESIDENTIAL LONG TERM,V001160438
ROCHDALE BOROUGH COUNCIL,18/08/2017,LEARNING DIS & MENTAL HEALTH,HEATHCOTES GROUP,18/08/2017,5398.64 ,RESIDENTIAL LONG TERM,V001160439
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,HENSHAWS SOCIETY FOR BLIND PEOPLE,04/08/2017,1203.50 ,RESIDENTIAL LONG TERM,V001156005
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,HENSHAWS SOCIETY FOR BLIND PEOPLE,18/08/2017,1203.50 ,RESIDENTIAL LONG TERM,V001160371
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,HENSHAWS SOCIETY FOR BLIND PEOPLE,04/08/2017,2298.70 ,RESIDENTIAL LONG TERM,V001155710
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,HENSHAWS SOCIETY FOR BLIND PEOPLE,18/08/2017,2298.70 ,RESIDENTIAL LONG TERM,V001160020
ROCHDALE BOROUGH COUNCIL,08/08/2017,CHILDREN’S SOCIAL CARE,HEXAGON CARE SERVICES LTD,08/08/2017,11270.72 ,EBD (EMOT & BEHAV DIFF) PLACEMENTS,V001157788
ROCHDALE BOROUGH COUNCIL,08/08/2017,CHILDREN’S SOCIAL CARE,HEXAGON CARE SERVICES LTD,08/08/2017,12621.43 ,FOSTER PARENTS BASIC ALLOWANCE,V001157790
ROCHDALE BOROUGH COUNCIL,08/08/2017,CHILDREN’S SOCIAL CARE,HEXAGON CARE SERVICES LTD,08/08/2017,13263.57 ,EBD (EMOT & BEHAV DIFF) PLACEMENTS,V001157789
ROCHDALE BOROUGH COUNCIL,04/08/2017,PUBLIC HEALTH,HEYWOOD HEALTH ASMC,04/08/2017,806.00 ,PH LCS PAYMENTS,V001155423
ROCHDALE BOROUGH COUNCIL,29/08/2017,NEIGHBOURHOODS AND ENVIRONMENT,HEYWOOD SVP FOOD BANK,29/08/2017,500.00 ,ACTIVITIES,V001163317
ROCHDALE BOROUGH COUNCIL,31/08/2017,NEIGHBOURHOODS AND ENVIRONMENT,HEYWOOD SVP FOOD BANK,31/08/2017,1000.00 ,ACTIVITIES,V001164886
ROCHDALE BOROUGH COUNCIL,15/08/2017,NEIGHBOURHOODS AND ENVIRONMENT,HEYWOOD VETERANS ASSOCIATION,15/08/2017,1015.20 ,ACTIVITIES,V001159439
ROCHDALE BOROUGH COUNCIL,25/08/2017,LEARNING DIS & MENTAL HEALTH,HF TRUST LTD,25/08/2017,1977.36 ,INDIVIDUAL SERVICE FUND,V001161736
ROCHDALE BOROUGH COUNCIL,31/08/2017,LEARNING DIS & MENTAL HEALTH,HG CARE SERVICES LIMITED,31/08/2017,1320.00 ,PERSONAL BUDGETS - MANAGED,V001163405
ROCHDALE BOROUGH COUNCIL,29/08/2017,PHYSICAL DIS & OLDER PEOPLE,HG CARE SERVICES LIMITED,29/08/2017,2793.74 ,HOME CARE - ADULT SERVICES,V001163387
ROCHDALE BOROUGH COUNCIL,23/08/2017,PHYSICAL DIS & OLDER PEOPLE,HG CARE SERVICES LIMITED,23/08/2017,3124.74 ,HOME CARE - ADULT SERVICES,V001161654
ROCHDALE BOROUGH COUNCIL,17/08/2017,PHYSICAL DIS & OLDER PEOPLE,HG CARE SERVICES LIMITED,17/08/2017,3222.62 ,HOME CARE - ADULT SERVICES,V001161060
ROCHDALE BOROUGH COUNCIL,10/08/2017,PHYSICAL DIS & OLDER PEOPLE,HG CARE SERVICES LIMITED,10/08/2017,3379.15 ,HOME CARE - ADULT SERVICES,V001158646
ROCHDALE BOROUGH COUNCIL,02/08/2017,PHYSICAL DIS & OLDER PEOPLE,HG CARE SERVICES LIMITED,02/08/2017,3533.04 ,HOME CARE - ADULT SERVICES,V001155391
ROCHDALE BOROUGH COUNCIL,29/08/2017,PHYSICAL DIS & OLDER PEOPLE,HIGH BARN CONSTRUCTION LIMITED,29/08/2017,1000.00 ,TRANSACTIONS-EXPENDITURE,V001163214
ROCHDALE BOROUGH COUNCIL,29/08/2017,PHYSICAL DIS & OLDER PEOPLE,HIGH BARN CONSTRUCTION LIMITED,29/08/2017,1590.00 ,TRANSACTIONS-EXPENDITURE,V001163214
ROCHDALE BOROUGH COUNCIL,02/08/2017,PHYSICAL DIS & OLDER PEOPLE,HIGH BARN CONSTRUCTION LIMITED,02/08/2017,2000.00 ,TRANSACTIONS-EXPENDITURE,V001155257
ROCHDALE BOROUGH COUNCIL,02/08/2017,PHYSICAL DIS & OLDER PEOPLE,HIGH BARN CONSTRUCTION LIMITED,02/08/2017,3810.00 ,TRANSACTIONS-EXPENDITURE,V001155257
ROCHDALE BOROUGH COUNCIL,31/08/2017,NEIGHBOURHOODS AND ENVIRONMENT,HIGH PEAK FORENSICS LTD,31/08/2017,553.80 ,MEDICAL FEES,V001163266
ROCHDALE BOROUGH COUNCIL,11/08/2017,ECONOMY DIRECTORATE,HILL DICKINSON LLP,11/08/2017,700.00 ,REPAIRS & ALTS OF BUILDINGS,V001158992
ROCHDALE BOROUGH COUNCIL,17/08/2017,RESOURCES,HILL DICKINSON LLP,17/08/2017,742.00 ,PROFESSIONAL FEES,V001159753
ROCHDALE BOROUGH COUNCIL,07/08/2017,RESOURCES,HILL DICKINSON LLP,07/08/2017,6904.27 ,PROFESSIONAL FEES,V001150216
ROCHDALE BOROUGH COUNCIL,04/08/2017,PROPERTY AND HIGHWAYS,HM COURT & TRIBUNALS SERVICE,04/08/2017,1192.00 ,FEES / COMMISSION,V001155496
ROCHDALE BOROUGH COUNCIL,04/08/2017,PROPERTY AND HIGHWAYS,HM COURT & TRIBUNALS SERVICE,04/08/2017,2000.00 ,FEES / COMMISSION,V001155496
ROCHDALE BOROUGH COUNCIL,18/08/2017,NEIGHBOURHOODS AND ENVIRONMENT,HM LAND REGISTRY,18/08/2017,512.00 ,LEGAL SERVICES INTERNAL,V001159631
ROCHDALE BOROUGH COUNCIL,18/08/2017,RESOURCES,HM LAND REGISTRY,18/08/2017,612.00 ,FEES / COMMISSION,V001159631
ROCHDALE BOROUGH COUNCIL,18/08/2017,RESOURCES,HM LAND REGISTRY,18/08/2017,675.00 ,CONTRACTED SERVICES,V001159631
ROCHDALE BOROUGH COUNCIL,11/08/2017,RESOURCES,HM LAND REGISTRY,11/08/2017,1308.00 ,CONTRACTED SERVICES,V001158834
ROCHDALE BOROUGH COUNCIL,18/08/2017,RESOURCES,HM LAND REGISTRY,18/08/2017,1350.00 ,FEES / COMMISSION,V001159460
ROCHDALE BOROUGH COUNCIL,07/08/2017,CHILDREN’S SOCIAL CARE,HOLISTIC APPROACH LTD,07/08/2017,10943.00 ,EBD (EMOT & BEHAV DIFF) PLACEMENTS,V001157751
ROCHDALE BOROUGH COUNCIL,02/08/2017,EARLY HELP AND SCHOOLS,HOLLINGWORTH ACADEMY,02/08/2017,9246.33 ,OTHER EST - SEN PROVISION,V001155475
ROCHDALE BOROUGH COUNCIL,10/08/2017,LEARNING DIS & MENTAL HEALTH,HOME INSTEAD SENIOR CARE,10/08/2017,1020.10 ,PERSONAL BUDGETS - MANAGED,V001158017
ROCHDALE BOROUGH COUNCIL,31/08/2017,LEARNING DIS & MENTAL HEALTH,HOME INSTEAD SENIOR CARE,31/08/2017,1020.10 ,PERSONAL BUDGETS - MANAGED,V001163343
ROCHDALE BOROUGH COUNCIL,29/08/2017,PHYSICAL DIS & OLDER PEOPLE,HOMECARE SUPPORT,29/08/2017,1456.10 ,HOME CARE - ADULT SERVICES,V001163386
ROCHDALE BOROUGH COUNCIL,17/08/2017,PHYSICAL DIS & OLDER PEOPLE,HOMECARE SUPPORT,17/08/2017,3418.88 ,HOME CARE - ADULT SERVICES,V001161059
ROCHDALE BOROUGH COUNCIL,23/08/2017,PHYSICAL DIS & OLDER PEOPLE,HOMECARE SUPPORT,23/08/2017,3579.23 ,HOME CARE - ADULT SERVICES,V001161653
ROCHDALE BOROUGH COUNCIL,02/08/2017,PHYSICAL DIS & OLDER PEOPLE,HOMECARE SUPPORT,02/08/2017,3958.81 ,HOME CARE - ADULT SERVICES,V001155390
ROCHDALE BOROUGH COUNCIL,10/08/2017,PHYSICAL DIS & OLDER PEOPLE,HOMECARE SUPPORT,10/08/2017,4013.14 ,HOME CARE - ADULT SERVICES,V001158649
ROCHDALE BOROUGH COUNCIL,02/08/2017,PHYSICAL DIS & OLDER PEOPLE,HOMECARE4U LTD,02/08/2017,4989.38 ,HOME CARE - ADULT SERVICES,V001155392
ROCHDALE BOROUGH COUNCIL,17/08/2017,PHYSICAL DIS & OLDER PEOPLE,HOMECARE4U LTD,17/08/2017,5049.69 ,HOME CARE - ADULT SERVICES,V001161061
ROCHDALE BOROUGH COUNCIL,23/08/2017,PHYSICAL DIS & OLDER PEOPLE,HOMECARE4U LTD,23/08/2017,5052.09 ,HOME CARE - ADULT SERVICES,V001161655
ROCHDALE BOROUGH COUNCIL,10/08/2017,PHYSICAL DIS & OLDER PEOPLE,HOMECARE4U LTD,10/08/2017,5071.71 ,HOME CARE - ADULT SERVICES,V001158637
ROCHDALE BOROUGH COUNCIL,29/08/2017,PHYSICAL DIS & OLDER PEOPLE,HOMECARE4U LTD,29/08/2017,5360.59 ,HOME CARE - ADULT SERVICES,V001163393
ROCHDALE BOROUGH COUNCIL,07/08/2017,EARLY HELP AND SCHOOLS,HOPWOOD ELECTRICAL SERVICES,07/08/2017,3410.97 ,MINOR BUILDING WORKS,V001157909
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,HORIZON  RESIDENTIAL HOMES LTD,18/08/2017,-631.10 ,RESIDENTIAL LONG TERM,V001160259
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,HORIZON  RESIDENTIAL HOMES LTD,04/08/2017,560.60 ,RESIDENTIAL LONG TERM,V001155936
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,HORIZON  RESIDENTIAL HOMES LTD,18/08/2017,560.60 ,RESIDENTIAL LONG TERM,V001160301
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,HORIZON  RESIDENTIAL HOMES LTD,04/08/2017,575.12 ,RESIDENTIAL LONG TERM,V001156120
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,HORIZON  RESIDENTIAL HOMES LTD,18/08/2017,575.12 ,RESIDENTIAL LONG TERM,V001160503
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,HORIZON  RESIDENTIAL HOMES LTD,04/08/2017,583.02 ,RESIDENTIAL LONG TERM,V001156501
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,HORIZON  RESIDENTIAL HOMES LTD,18/08/2017,583.02 ,RESIDENTIAL LONG TERM,V001160977
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,HORIZON  RESIDENTIAL HOMES LTD,04/08/2017,627.44 ,RESIDENTIAL LONG TERM,V001155976
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,HORIZON  RESIDENTIAL HOMES LTD,18/08/2017,627.44 ,RESIDENTIAL LONG TERM,V001160349
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,HORIZON  RESIDENTIAL HOMES LTD,04/08/2017,628.40 ,RESIDENTIAL LONG TERM,V001156356
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,HORIZON  RESIDENTIAL HOMES LTD,18/08/2017,628.40 ,RESIDENTIAL LONG TERM,V001160824
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,HORIZON  RESIDENTIAL HOMES LTD,04/08/2017,631.10 ,RESIDENTIAL LONG TERM,V001155560
ROCHDALE BOROUGH COUNCIL,04/08/2017,LEARNING DIS & MENTAL HEALTH,HORIZON  RESIDENTIAL HOMES LTD,04/08/2017,631.10 ,RESIDENTIAL LONG TERM,V001155910
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,HORIZON  RESIDENTIAL HOMES LTD,04/08/2017,631.10 ,RESIDENTIAL LONG TERM,V001155911
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,HORIZON  RESIDENTIAL HOMES LTD,04/08/2017,631.10 ,RESIDENTIAL LONG TERM,V001156000
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,HORIZON  RESIDENTIAL HOMES LTD,18/08/2017,631.10 ,RESIDENTIAL LONG TERM,V001159885
ROCHDALE BOROUGH COUNCIL,18/08/2017,LEARNING DIS & MENTAL HEALTH,HORIZON  RESIDENTIAL HOMES LTD,18/08/2017,631.10 ,RESIDENTIAL LONG TERM,V001160256
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,HORIZON  RESIDENTIAL HOMES LTD,18/08/2017,631.10 ,RESIDENTIAL LONG TERM,V001160367
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,HORIZON  RESIDENTIAL HOMES LTD,04/08/2017,643.10 ,RESIDENTIAL LONG TERM,V001156159
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,HORIZON  RESIDENTIAL HOMES LTD,18/08/2017,643.10 ,RESIDENTIAL LONG TERM,V001160574
ROCHDALE BOROUGH COUNCIL,24/08/2017,EARLY HELP AND SCHOOLS,HORIZON CARE AND EDUCATION,24/08/2017,12294.75 ,OTHER LA`S - SEN PROVISION,V001159618
ROCHDALE BOROUGH COUNCIL,30/08/2017,ECONOMY DIRECTORATE,HOURGLASS ENVIRONMENT LTD,30/08/2017,962.30 ,ACTIVITIES,V001163873
ROCHDALE BOROUGH COUNCIL,25/08/2017,PROPERTY AND HIGHWAYS,HOWDENS JOINERY CO LIMITED,25/08/2017,575.00 ,TRANSACTIONS-EXPENDITURE,V001159518
ROCHDALE BOROUGH COUNCIL,17/08/2017,NEIGHBOURHOODS AND ENVIRONMENT,HRR SOLUTIONS,17/08/2017,558.50 ,MINOR BUILDING WORKS,V001158049
ROCHDALE BOROUGH COUNCIL,10/08/2017,NEIGHBOURHOODS AND ENVIRONMENT,HRR SOLUTIONS,10/08/2017,835.00 ,MINOR BUILDING WORKS,V001154848
ROCHDALE BOROUGH COUNCIL,10/08/2017,NEIGHBOURHOODS AND ENVIRONMENT,HRR SOLUTIONS,10/08/2017,937.50 ,MINOR BUILDING WORKS,V001154847
ROCHDALE BOROUGH COUNCIL,18/08/2017,RESOURCES,HSBC MERCHANT SERVICES,18/08/2017,3067.42 ,FEES/ COMMISSION,V001159633
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,HURSTEAD HOUSE CARE HOME,04/08/2017,583.46 ,RESIDENTIAL LONG TERM,V001156456
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,HURSTEAD HOUSE CARE HOME,18/08/2017,583.46 ,RESIDENTIAL LONG TERM,V001160934
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,HURSTEAD HOUSE CARE HOME,04/08/2017,597.86 ,RESIDENTIAL LONG TERM,V001156246
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,HURSTEAD HOUSE CARE HOME,18/08/2017,597.86 ,RESIDENTIAL LONG TERM,V001160675
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,HURSTEAD HOUSE CARE HOME,04/08/2017,615.10 ,SELF - FUNDING DEFERRED PAYMENTS,V001156201
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,HURSTEAD HOUSE CARE HOME,18/08/2017,615.10 ,SELF - FUNDING DEFERRED PAYMENTS,V001160616
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,HURSTEAD HOUSE CARE HOME,04/08/2017,630.96 ,NURSING LONG TERM,V001155827
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,HURSTEAD HOUSE CARE HOME,18/08/2017,630.96 ,NURSING LONG TERM,V001160162
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,HURSTEAD HOUSE CARE HOME,04/08/2017,631.10 ,RESIDENTIAL LONG TERM,V001155780
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,HURSTEAD HOUSE CARE HOME,04/08/2017,631.10 ,RESIDENTIAL LONG TERM,V001155817
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,HURSTEAD HOUSE CARE HOME,04/08/2017,631.10 ,NURSING LONG TERM,V001155918
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,HURSTEAD HOUSE CARE HOME,04/08/2017,631.10 ,RESIDENTIAL LONG TERM,V001155997
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,HURSTEAD HOUSE CARE HOME,04/08/2017,631.10 ,NURSING LONG TERM,V001156188
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,HURSTEAD HOUSE CARE HOME,18/08/2017,631.10 ,RESIDENTIAL LONG TERM,V001160099
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,HURSTEAD HOUSE CARE HOME,18/08/2017,631.10 ,RESIDENTIAL LONG TERM,V001160151
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,HURSTEAD HOUSE CARE HOME,18/08/2017,631.10 ,NURSING LONG TERM,V001160273
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,HURSTEAD HOUSE CARE HOME,18/08/2017,631.10 ,RESIDENTIAL LONG TERM,V001160362
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,HURSTEAD HOUSE CARE HOME,18/08/2017,631.10 ,NURSING LONG TERM,V001160603
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,HURSTEAD HOUSE CARE HOME,04/08/2017,659.10 ,RESIDENTIAL LONG TERM,V001155914
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,HURSTEAD HOUSE CARE HOME,18/08/2017,659.10 ,RESIDENTIAL LONG TERM,V001160269
ROCHDALE BOROUGH COUNCIL,04/08/2017,PHYSICAL DIS & OLDER PEOPLE,HURSTEAD HOUSE CARE HOME,04/08/2017,914.00 ,RESIDENTIAL LONG TERM,V001156468
ROCHDALE BOROUGH COUNCIL,18/08/2017,PHYSICAL DIS & OLDER PEOPLE,HURSTEAD HOUSE CARE HOME,18/08/2017,914.00 ,RESIDENTIAL LONG TERM,V001160946
ROCHDALE BOROUGH COUNCIL,22/08/2017,PHYSICAL DIS & OLDER PEOPLE,IAN GILLMAN SMITH,22/08/2017,1715.00 ,PROFESSIONAL FEES,V001161403
ROCHDALE BOROUGH COUNCIL,15/08/2017,ECONOMY DIRECTORATE,IAN SCHOFIELD LTD,15/08/2017,832.50 ,MARKETING EXPENDITURE,V001159004
ROCHDALE BOROUGH COUNCIL,04/08/2017,NEIGHBOURHOODS AND ENVIRONMENT,IFZW MAINTENANCE LTD,04/08/2017,1405.95 ,SPECIFIED MAINTENANCE,V001154804
ROCHDALE BOROUGH COUNCIL,04/08/2017,LEARNING DIS & MENTAL HEALTH,IMAP CENTRE LTD,04/08/2017,6418.00 ,RESIDENTIAL LONG TERM,V001156011
ROCHDALE BOROUGH COUNCIL,18/08/2017,LEARNING DIS & MENTAL HEALTH,IMAP CENTRE LTD,18/08/2017,6418.00 ,RESIDENTIAL LONG TERM,V001160377
ROCHDALE BOROUGH COUNCIL,15/08/2017,NEIGHBOURHOODS AND ENVIRONMENT,IMPERIAL POLYTHENE PRODUCTS LTD,15/08/2017,608.00 ,EQUIPMENT - GENERAL,V001142154
ROCHDALE BOROUGH COUNCIL,15/08/2017,NEIGHBOURHOODS AND ENVIRONMENT,IMPERIAL POLYTHENE PRODUCTS LTD,15/08/2017,608.00 ,EQUIPMENT - GENERAL,V001142154
ROCHDALE BOROUGH COUNCIL,29/08/2017,RESOURCES,INFORM CPI LTD,29/08/2017,3950.00 ,FEES / COMMISSION,V001163422
ROCHDALE BOROUGH COUNCIL,29/08/2017,RESOURCES,INFORM CPI LTD,29/08/2017,8595.00 ,FEES / COMMISSION,V001163421
ROCHDALE BOROUGH COUNCIL,01/08/2017,RESOURCES,INFORM CPI LTD,01/08/2017,9100.00 ,FEES / COMMISSION,V001150309
ROCHDALE BOROUGH COUNCIL,31/08/2017,EARLY HELP AND SCHOOLS,INSPIREDSPACES ROCHDALE PROJECT CO1 LTD,31/08/2017,334407.02 ,PFI SCHEMES RPIX,V001159351
ROCHDALE BOROUGH COUNCIL,31/08/2017,EARLY HELP AND SCHOOLS,INSPIREDSPACES ROCHDALE PROJECTCO2 LTD,31/08/2017,409659.32 ,PFI SCHEMES RPIX,V001159534
ROCHDALE BOROUGH COUNCIL,30/08/2017,PROPERTY AND HIGHWAYS,INTEGRATED WATER SERVICES LIMITED,30/08/2017,2268.40 ,PROPERTY - WORKS ELEMENT,V001161459
ROCHDALE BOROUGH COUNCIL,30/08/2017,PROPERTY AND HIGHWAYS,INTEGRATED WATER SERVICES LIMITED,30/08/2017,2796.00 ,PROPERTY - WORKS ELEMENT,V001161459
ROCHDALE BOROUGH COUNCIL,23/08/2017,PHYSICAL DIS & OLDER PEOPLE,IRWIN MITCHELL,23/08/2017,15000.00 ,MISC CHARGES,V001161620
ROCHDALE BOROUGH COUNCIL,10/08/2017,NEIGHBOURHOODS AND ENVIRONMENT,ISAAC BUTTERWORTH (IRONFOUNDERS) LIMITED,10/08/2017,-713.04 ,EQUIPMENT - GENERAL,V001158052
