Body,Body name,Service label,Service divison label,Expenditure category,Detailed expenditure type,Detailed expenditure code,Date paid,Transaction number,Net amount,Capital or revenue,Supplier name
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services,Active Accounts,Supplies and Services,Other Hired And Contracted Services,265,27-May-11,1105-02786,7621.59,R,Environments For Learning Leeds Pfi Two
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services,Active Accounts,Supplies and Services,Other Hired And Contracted Services,265,27-May-11,1105-02787,12250.95,R,Environments For Learning Leeds Pfi Two
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services,Active Accounts,Supplies and Services,Other Hired And Contracted Services,265,31-May-11,1105-02788,329774.43,R,Environments For Learning Leeds Pfi Two
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services,Active Accounts,Supplies and Services,Other Hired And Contracted Services,265,12-May-11,1105-02789,13556.08,R,Environments For Learning Pfi One Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services,Active Accounts,Supplies and Services,Other Hired And Contracted Services,265,13-May-11,1105-02790,6187.23,R,Environments For Learning Pfi One Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services,Active Accounts,Supplies and Services,Other Hired And Contracted Services,265,16-May-11,1105-02791,2986.34,R,Environments For Learning Pfi One Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services,Active Accounts,Supplies and Services,Other Hired And Contracted Services,265,16-May-11,1105-02792,4341.76,R,Environments For Learning Pfi One Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services,Active Accounts,Supplies and Services,Other Hired And Contracted Services,265,16-May-11,1105-02793,1484.75,R,Environments For Learning Pfi One Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services,Active Accounts,Supplies and Services,Other Hired And Contracted Services,265,19-May-11,1105-02794,5297.82,R,Environments For Learning Pfi One Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services,Active Accounts,Supplies and Services,Other Hired And Contracted Services,265,19-May-11,1105-02795,3337.77,R,Environments For Learning Pfi One Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services,Active Accounts,Supplies and Services,Other Hired And Contracted Services,265,19-May-11,1105-02796,3972.74,R,Environments For Learning Pfi One Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services,Active Accounts,Supplies and Services,Other Hired And Contracted Services,265,31-May-11,1105-02797,1115184.1,R,Environments For Learning Pfi One Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Technical Services,Supplies and Services,Other Hired And Contracted Services,265,19-May-11,1105-02798,1610,R,Epc World Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Technical Services,Supplies and Services,Other Hired And Contracted Services,265,19-May-11,1105-02799,1645,R,Epc World Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Materials,205,10-May-11,1105-02800,1530,R,Eps Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Materials,205,12-May-11,1105-02801,1020,R,Eps Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Publication And Promotion,267,27-May-11,1105-02802,1326,R,Eps Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Publication And Promotion,267,27-May-11,1105-02803,730,R,Eps Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Materials,205,27-May-11,1105-02804,680,R,Eps Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Revenues,Support Services,Legal Disbursements,411,27-May-11,1105-02805,2500,R,Eric Owen
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology,Supplies and Services,Sms Text Service - Expenditure,10,31-May-11,1105-02806,930,R,Esendex Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Premises,Maintenance Of Buildings,101,05-May-11,1105-02807,2680,R,Essential Displays
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services,Refurbishment Works,Capital,Construction,3,13-May-11,1105-02808,620,C,Eurolink Construction Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services,Refurbishment Works,Capital,Construction,3,27-May-11,1105-02809,2000,C,Eurolink Construction Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services,Primary Schools,Capital,Construction,3,31-May-11,1105-02810,19720,C,Eurolink Construction Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Supplies and Services,Operational Furniture And Equipment,203,16-May-11,1105-02811,445,R,Ev-Ent Hire
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Adult Social Care,Capital,Other Costs,7,11-May-11,1105-02812,1365,C,Everon Uk Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,11-May-11,1105-02813,5581.6,R,Evesleigh Care Homes Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Revenues,Support Services,Legal Disbursements,411,23-May-11,1105-02814,1639.28,R,Ewing Surveying & Access Consultancy
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West,West - North West,Customer And Tenancy,Premises,General Maintenance,104,27-May-11,1105-02815,6175,R,Excel Surfacing Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,05-May-11,1105-02816,2285.45,C,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,05-May-11,1105-02817,2201.58,C,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,13-May-11,1105-02818,2254.35,C,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Technical Services,Supplies and Services,Other Hired And Contracted Services,265,17-May-11,1105-02819,807.19,R,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Technical Services,Supplies and Services,Other Hired And Contracted Services,265,17-May-11,1105-02820,1074.23,R,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,19-May-11,1105-02821,5884.19,C,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Technical Services,Supplies and Services,Other Hired And Contracted Services,265,19-May-11,1105-02822,7162.29,R,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Technical Services,Supplies and Services,Other Hired And Contracted Services,265,19-May-11,1105-02823,456.11,R,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Technical Services,Supplies and Services,Other Hired And Contracted Services,265,19-May-11,1105-02824,15832.85,R,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Technical Services,Supplies and Services,Other Hired And Contracted Services,265,19-May-11,1105-02825,8637.21,R,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Technical Services,Supplies and Services,Other Hired And Contracted Services,265,19-May-11,1105-02826,513.68,R,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Technical Services,Supplies and Services,Other Hired And Contracted Services,265,25-May-11,1105-02827,7948.11,R,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Technical Services,Supplies and Services,Other Hired And Contracted Services,265,25-May-11,1105-02828,1391.68,R,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,26-May-11,1105-02829,2896.59,C,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,26-May-11,1105-02830,2601.28,C,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,26-May-11,1105-02831,923.8,C,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Technical Services,Supplies and Services,Other Hired And Contracted Services,265,26-May-11,1105-02832,709.35,R,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Food & Drink,231,04-May-11,1105-02833,462.84,R,Exquisite Handmade Cakes Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Food & Drink,231,06-May-11,1105-02834,466.99,R,Exquisite Handmade Cakes Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,04-May-11,1105-02835,430,R,F M Birch Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Technical Services,Supplies and Services,Other Materials,205,12-May-11,1105-02836,692.69,R,F M Birch Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,24-May-11,1105-02837,8850.25,R,F Shaw & Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Corporate Property Management,Premises,Plant and Machinery,102,20-May-11,1105-02838,798.22,R,Facultatieve Technologies Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Residential,580,11-May-11,1105-02839,2461.64,R,Fairburn Chase
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Nursing Home,570,11-May-11,1105-02840,15546.36,R,Fairburn Healthcare (Mews) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Nursing Home,570,11-May-11,1105-02841,5088.8,R,Fairburn Vale
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Nursing Home,570,11-May-11,1105-02842,8893.28,R,Fairburn Vale
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,City Development,Supplies and Services,Resaleable Material,204,22-Apr-11,1105-02843,1085.14,R,Fallen Fruits Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Capital,Furniture And Equipment,5,11-May-11,1105-02844,1176.93,C,Fastsigns
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services,Supplies and Services,Non-Recurring Grants,227,11-May-11,1105-02845,3900,R,Feel Good Factor
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Third Party Payments,Services Rendered By Voluntary Sector,505,16-May-11,1105-02846,32000,R,Feel Good Factor
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Insurance,Insurance,Supplies and Services,Other Hired And Contracted Services,265,05-May-11,1105-02847,500,R,Fentons Solicitors Llp
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Insurance,Insurance,Supplies and Services,Other Hired And Contracted Services,265,12-May-11,1105-02848,600,R,Fentons Solicitors Llp
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Emi,571,11-May-11,1105-02849,1264.64,R,Ferndale Residential Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,11-May-11,1105-02850,9785.24,R,Ferndale Residential Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,11-May-11,1105-02851,895.36,R,Ferrol Lodge
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,11-May-11,1105-02852,1195.56,R,Fezdene Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Materials,205,26-May-11,1105-02853,702.56,R,Fibrous Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Strategic Accounts,Central Control Accounts,Supplies and Services,Payment Of Service Charge,4,10-May-11,1105-02854,1706.16,R,Fideliti Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Strategic Accounts,Central Control Accounts,Supplies and Services,Payment Of Service Charge,4,10-May-11,1105-02855,1559.31,R,Fideliti Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,12-May-11,1105-02856,1245.92,R,Fieldhead Court Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,11-May-11,1105-02857,5422.8,R,Fieldhouse Lodge
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Nursing Home,570,11-May-11,1105-02858,20924.48,R,Fieldhouse Lodge
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,City Development,Supplies and Services,Licences,266,06-Apr-11,1105-02859,553,R,Filmbank
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,Contract Hire (Excl Maintenance),308,25-May-11,1105-02860,811.33,R,Finning (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Technical Services,Supplies and Services,Other Materials,205,18-May-11,1105-02861,595.2,R,First Fix Industrial Supplies Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,11-May-11,1105-02862,1149,R,First Lady & Homelinks
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,11-May-11,1105-02863,737.83,R,First Lady & Homelinks
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,11-May-11,1105-02864,703.08,R,First Lady & Homelinks
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,11-May-11,1105-02865,418,R,First Lady & Homelinks
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,11-May-11,1105-02866,1155.56,R,First Lady & Homelinks
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,11-May-11,1105-02867,1729.98,R,First Lady & Homelinks
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,11-May-11,1105-02868,1191.64,R,First Lady & Homelinks
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,11-May-11,1105-02869,1035,R,First Lady & Homelinks
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,11-May-11,1105-02870,1785.6,R,First Lady & Homelinks
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,11-May-11,1105-02871,1035,R,First Lady & Homelinks
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,11-May-11,1105-02872,810,R,First Lady & Homelinks
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,11-May-11,1105-02873,1035,R,First Lady & Homelinks
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Youth Justice,Transport,Public Transport Expenses,310,16-May-11,1105-02874,570,R,First Leeds
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Youth Justice,Transport,Public Transport Expenses,310,16-May-11,1105-02875,475,R,First Leeds
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Youth Justice,Transport,Public Transport Expenses,310,16-May-11,1105-02876,895,R,First Leeds
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Economic Development,Income,Admissions Booking Fees & Ticket Sales,933,20-May-11,1105-02877,23724.5,R,First Shared Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Youth Justice,Transport,Public Transport Expenses,310,24-May-11,1105-02878,570,R,First Shared Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Corporate Governance,Premises,Rents,141,26-May-11,1105-02879,500,R,Firthfields Community Association
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West,West - North West,Property And Maintenance,Premises,H.R.A. - Special Maintenance,106,11-May-11,1105-02880,2065,R,Fisher Leeds Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,11-May-11,1105-02881,4154.6,C,Fisher Leeds Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,11-May-11,1105-02882,8263.5,C,Fisher Leeds Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,11-May-11,1105-02883,6126.9,C,Fisher Leeds Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Integrated Youth Support Service,Transfer Payments,Young Peoples Activities,652,09-May-11,1105-02884,583.33,R,Fitness First Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Integrated Youth Support Service,Supplies and Services,Admissions Entry Fees,283,11-Apr-11,1105-02885,600,R,Flamingoland Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Housing Needs,Supplies and Services,Other Hired And Contracted Services,265,06-May-11,1105-02886,550,R,Flats In Leeds
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Care Emi,574,11-May-11,1105-02887,1224.16,R,Fleetwood Hall Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Bought In Professional Services,277,19-May-11,1105-02888,5200,R,Fleurets Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Insurance,Insurance,Supplies and Services,Other Hired And Contracted Services,265,05-May-11,1105-02889,550,R,Flint Bishop Llp
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Premises,Gas,123,06-May-11,1105-02890,963.16,R,Flogas Uk Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Premises,Gas,123,06-May-11,1105-02891,1637.74,R,Flogas Uk Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Premises,Gas,123,06-May-11,1105-02892,1003.09,R,Flogas Uk Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Premises,Gas,123,11-May-11,1105-02893,770.17,R,Flogas Uk Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Corporate Governance,Support Services,External Solicitor - Resource,752,04-May-11,1105-02894,600,R,Forbes Solicitors
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Corporate Governance,Support Services,External Solicitor - Resource,752,11-May-11,1105-02895,1837,R,Forbes Solicitors
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Insurance,Insurance,Support Services,Legal Disbursements,411,18-May-11,1105-02896,1451.4,R,Forbes Solicitors
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Insurance,Insurance,Support Services,Legal Disbursements,411,19-May-11,1105-02897,4911.3,R,Forbes Solicitors
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Corporate Governance,Support Services,External Counsel - Specialist,751,17-May-11,1105-02898,1545.78,R,Ford & Warren Solicitors
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services,Refurbishment Works,Capital,Construction,3,19-May-11,1105-02899,2395.49,C,Foremans Relocatable Building Systems
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Residential,580,11-May-11,1105-02900,3136.56,R,Foresight Residential Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,11-May-11,1105-02901,9430.12,R,Foresight Residential Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Furniture And Equipment,203,09-May-11,1105-02902,767.8,R,Forward Chemicals Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Independent Fostering Agencies,509,04-May-11,1105-02903,4141.2,R,Foster Care Associates Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Independent Fostering Agencies,509,13-May-11,1105-02904,3315,R,Foster Care Associates Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Independent Fostering Agencies,509,19-May-11,1105-02905,3348.93,R,Foster Care Associates Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Independent Fostering Agencies,509,19-May-11,1105-02906,4279.24,R,Foster Care Associates Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Independent Fostering Agencies,509,19-May-11,1105-02907,3121.7,R,Foster Care Associates Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Independent Fostering Agencies,509,19-May-11,1105-02908,3123.87,R,Foster Care Associates Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Independent Fostering Agencies,509,19-May-11,1105-02909,4279.24,R,Foster Care Associates Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Independent Fostering Agencies,509,19-May-11,1105-02910,4279.24,R,Foster Care Associates Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Independent Fostering Agencies,509,19-May-11,1105-02911,3124.18,R,Foster Care Associates Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Independent Fostering Agencies,509,19-May-11,1105-02912,3348.93,R,Foster Care Associates Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Independent Fostering Agencies,509,19-May-11,1105-02913,3124.18,R,Foster Care Associates Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Independent Fostering Agencies,509,19-May-11,1105-02914,3123.87,R,Foster Care Associates Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Independent Fostering Agencies,509,19-May-11,1105-02915,3124.18,R,Foster Care Associates Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Independent Fostering Agencies,509,19-May-11,1105-02916,3124.18,R,Foster Care Associates Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Independent Fostering Agencies,509,19-May-11,1105-02917,3124.18,R,Foster Care Associates Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Independent Fostering Agencies,509,19-May-11,1105-02918,3348.93,R,Foster Care Associates Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Independent Fostering Agencies,509,19-May-11,1105-02919,3348.93,R,Foster Care Associates Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Independent Fostering Agencies,509,19-May-11,1105-02920,3123.87,R,Foster Care Associates Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Independent Fostering Agencies,509,19-May-11,1105-02921,4279.24,R,Foster Care Associates Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Independent Fostering Agencies,509,19-May-11,1105-02922,3123.87,R,Foster Care Associates Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Independent Fostering Agencies,509,19-May-11,1105-02923,3123.87,R,Foster Care Associates Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Independent Fostering Agencies,509,19-May-11,1105-02924,3124.18,R,Foster Care Associates Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Independent Fostering Agencies,509,19-May-11,1105-02925,3348.93,R,Foster Care Associates Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Independent Fostering Agencies,509,19-May-11,1105-02926,3121.7,R,Foster Care Associates Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Independent Fostering Agencies,509,19-May-11,1105-02927,3348.62,R,Foster Care Associates Ltd
