Body,Body name,Service label,Service divison label,Expenditure category,Detailed expenditure type,Detailed expenditure code,Date paid,Transaction number,Net amount,Capital or revenue,Supplier name
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,23/06/2011,1106-05830,2502.12,R,Northern Life Care Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,23/06/2011,1106-05831,2024,R,Northern Life Care Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,27/06/2011,1106-05832,2502.12,R,Northern Life Care Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,27/06/2011,1106-05833,2222.88,R,Northern Life Care Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,27/06/2011,1106-05834,3542,R,Northern Life Care Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Operational Furniture And Equipment,203,16/06/2011,1106-05835,749.1,R,Northern Municipal Spares Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Operational Furniture And Equipment,203,24/06/2011,1106-05836,510.75,R,Northern Municipal Spares Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Operational Furniture And Equipment,203,24/06/2011,1106-05837,510.75,R,Northern Municipal Spares Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Learning,Supplies and Services,College Contracts,276,16/06/2011,1106-05838,5950,R,Northern School Of Contemporary
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,General External Residential Placements,507,27/06/2011,1106-05839,14499.14,R,Northerncare
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,General External Residential Placements,507,27/06/2011,1106-05840,-11692.85,R,Northerncare
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,External Hire -Occasional,304,02/06/2011,1106-05841,471.43,R,Northgate Vehicle Hire (Yorkshire &
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,External Hire -Occasional,304,02/06/2011,1106-05842,462,R,Northgate Vehicle Hire (Yorkshire &
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,External Hire -Occasional,304,02/06/2011,1106-05843,462,R,Northgate Vehicle Hire (Yorkshire &
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,External Hire -Occasional,304,02/06/2011,1106-05844,462,R,Northgate Vehicle Hire (Yorkshire &
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,External Hire -Occasional,304,02/06/2011,1106-05845,462,R,Northgate Vehicle Hire (Yorkshire &
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,External Hire -Occasional,304,02/06/2011,1106-05846,462,R,Northgate Vehicle Hire (Yorkshire &
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,External Hire -Occasional,304,02/06/2011,1106-05847,462,R,Northgate Vehicle Hire (Yorkshire &
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,External Hire -Occasional,304,02/06/2011,1106-05848,462,R,Northgate Vehicle Hire (Yorkshire &
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,External Hire -Occasional,304,02/06/2011,1106-05849,446.88,R,Northgate Vehicle Hire (Yorkshire &
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,External Hire -Occasional,304,02/06/2011,1106-05850,446.88,R,Northgate Vehicle Hire (Yorkshire &
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,External Hire -Occasional,304,28/06/2011,1106-05851,910.2,R,Northgate Vehicle Hire (Yorkshire &
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,Vehicle Spares,345,02/06/2011,1106-05852,720.8,R,Northside Truck & Van Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,03/06/2011,1106-05853,924.91,R,Northside Truck & Van Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Capital,Transport,4,16/06/2011,1106-05854,73319,C,Northside Truck & Van Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,17/06/2011,1106-05855,3179.06,R,Northside Truck & Van Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,22/06/2011,1106-05856,1164.02,R,Northside Truck & Van Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,Road Fund Licences,323,24/06/2011,1106-05857,719,R,Northside Truck & Van Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,24/06/2011,1106-05858,1103.23,R,Northside Truck & Van Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,24/06/2011,1106-05859,1987.13,R,Northside Truck & Van Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,24/06/2011,1106-05860,1199.85,R,Northside Truck & Van Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Statutory Housing,Supplies and Services,Other Hired And Contracted Services,265,09/06/2011,1106-05861,575,R,Northwood
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,08/06/2011,1106-05862,858.6,R,Notintone House Care Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Adult Social Care,Capital,Other Costs,7,02/06/2011,1106-05863,601.96,C,Nottingham Rehab Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Leeds Community Equip Store Pooled Budgt,Leeds Community Equip Store Pooled Budgt,Supplies and Services,Other Equipment,203,03/06/2011,1106-05864,1009,R,Nottingham Rehab Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Leeds Community Equip Store Pooled Budgt,Leeds Community Equip Store Pooled Budgt,Supplies and Services,Other Equipment,203,22/06/2011,1106-05865,1375.95,R,Nottingham Rehab Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Corporate Property Management,Premises,Maintenance Of Buildings,101,02/06/2011,1106-05866,926.46,R,Novar Systems Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Corporate Property Management,Premises,Plant and Machinery,102,13/06/2011,1106-05867,629.09,R,Novar Systems Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,"Libraries, Arts & Heritage",Supplies and Services,Operational Furniture And Equipment,203,24/06/2011,1106-05868,603,R,Novatron Scientific Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Corporate Property Management,Premises,Electricity,124,28/06/2011,1106-05869,1429.74,R,Npower
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Premises,Electricity,124,24/06/2011,1106-05870,267518.77,R,Npower Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,16/06/2011,1106-05871,16800,C,Npower Northern Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Employees,Training Costs,71,23/06/2011,1106-05872,750,R,Nsa
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Recycling & Reuse Charges,234,03/06/2011,1106-05873,2232,R,Nutramulch Yorkshire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Recycling & Reuse Charges,234,06/06/2011,1106-05874,1489.2,R,Nutramulch Yorkshire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Recycling & Reuse Charges,234,06/06/2011,1106-05875,5020.1,R,Nutramulch Yorkshire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Recycling & Reuse Charges,234,07/06/2011,1106-05876,798.32,R,Nutramulch Yorkshire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Recycling & Reuse Charges,234,07/06/2011,1106-05877,739.84,R,Nutramulch Yorkshire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Recycling & Reuse Charges,234,08/06/2011,1106-05878,6625.92,R,Nutramulch Yorkshire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Recycling & Reuse Charges,234,20/06/2011,1106-05879,5550.84,R,Nutramulch Yorkshire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Recycling & Reuse Charges,234,20/06/2011,1106-05880,1763.4,R,Nutramulch Yorkshire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Recycling & Reuse Charges,234,20/06/2011,1106-05881,3139.2,R,Nutramulch Yorkshire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Recycling & Reuse Charges,234,24/06/2011,1106-05882,4498.03,R,Nutramulch Yorkshire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Recycling & Reuse Charges,234,24/06/2011,1106-05883,1892.8,R,Nutramulch Yorkshire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Operational Furniture And Equipment,203,07/06/2011,1106-05884,596.91,R,O2 Uk Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology,Premises,3 G Services - Expenditure,120,10/06/2011,1106-05885,1529.53,R,O2 Uk Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Integrated Youth Support Service,Supplies and Services,Telephones,213,21/06/2011,1106-05886,-713.14,R,O2 Uk Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Operational Furniture And Equipment,203,23/06/2011,1106-05887,704.18,R,O2 Uk Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Computer Software & Equipment,214,30/06/2011,1106-05888,556.8,R,O2 Uk Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Residential,580,08/06/2011,1106-05889,4966.28,R,Oak Lodge Care Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,30/06/2011,1106-05890,25230,R,Oakham Lift Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Nursing Home,570,08/06/2011,1106-05891,14925.2,R,Oakhurst Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Emi,571,08/06/2011,1106-05892,2202.52,R,Oaklands Residential Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,08/06/2011,1106-05893,11028.4,R,Oaklands Residential Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,08/06/2011,1106-05894,1619.86,R,Oakville Park Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Supplies and Services,Recurring & Major Grantss Projects,229,21/06/2011,1106-05895,2237.25,R,Oakwood Luncheon Club
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,08/06/2011,1106-05896,1022.04,R,Oakworth Manor
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Premises,Removal Of Workplace Waste,126,03/06/2011,1106-05897,425,R,Oates Environmental Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,"Libraries, Arts & Heritage",Supplies and Services,Office Furniture & Equipment,201,15/06/2011,1106-05898,4500,R,Oblong Furniture Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,"Libraries, Arts & Heritage",Supplies and Services,Operational Furniture And Equipment,203,15/06/2011,1106-05899,2413,R,Oblong Furniture Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,"Libraries, Arts & Heritage",Supplies and Services,Operational Materials,205,15/06/2011,1106-05900,570,R,Oblong Furniture Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Learning,Supplies and Services,Other Hired And Contracted Services,265,03/06/2011,1106-05901,630,R,Oblong Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Support And Facilities Trading Services,Supplies and Services,Operational Materials,205,01/06/2011,1106-05902,1091.56,R,Oce (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Support And Facilities Trading Services,Supplies and Services,Office Furniture & Equipment,201,16/06/2011,1106-05903,1329.53,R,Oce (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Support And Facilities Trading Services,Supplies and Services,Office Furniture & Equipment,201,16/06/2011,1106-05904,1393.22,R,Oce (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Support And Facilities Trading Services,Supplies and Services,Office Furniture & Equipment,201,17/06/2011,1106-05905,3811.56,R,Oce (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Public Private Partnership Unit,Supplies and Services,Conference Meetings,253,14/06/2011,1106-05906,680,R,Ocean Media Group Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,03/06/2011,1106-05907,1433.25,R,Ocm Plant Hire
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,03/06/2011,1106-05908,585,R,Ocm Plant Hire
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,16/06/2011,1106-05909,1213.87,R,Ocm Plant Hire
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,16/06/2011,1106-05910,1223.62,R,Ocm Plant Hire
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Precepts,Stationery & External Printing,210,24/06/2011,1106-05911,1560.1,R,Office Supplies For Industry Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Other Childrens And Families Services,Supplies and Services,Memberships,226,07/06/2011,1106-05912,2404.27,R,Ofsted
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,"Libraries, Arts & Heritage",Supplies and Services,Non-Recurring Grants,227,30/06/2011,1106-05913,1000,R,On The Edge
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Payments To Voluntary Organisations,561,16/06/2011,1106-05914,1188.46,R,One In Four Theatre Group
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management,Supplies and Services,Office Furniture & Equipment,201,06/06/2011,1106-05915,946.22,R,Online Ergonomics
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,"Libraries, Arts & Heritage",Precepts,Office Consumables,210,02/06/2011,1106-05916,709.1,R,Opal Envelopes Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children - Commissioning And Social Work,Employees,Management Development Training,78,14/06/2011,1106-05917,920,R,Open University
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West ,West - North West,Regeneration/Customer Research,Precepts,Stationery & External Printing,210,10/06/2011,1106-05918,4615.13,R,Opinion Research Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Hra,Supplies and Services,Publication And Promotion,267,16/06/2011,1106-05919,2250,R,Opinion Research Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Business Improvement,Supplies and Services,Publicity & Promotional Services,267,20/06/2011,1106-05920,3619.12,R,Opinion Research Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Sheltered Accommodation,569,08/06/2011,1106-05921,9456.8,R,Options The Thicket Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,08/06/2011,1106-05922,13759.36,R,Options The Thicket Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,23/06/2011,1106-05923,12263.87,R,Options The Thicket Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,23/06/2011,1106-05924,-490.54,R,Options The Thicket Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,23/06/2011,1106-05925,12545.15,R,Options The Thicket Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,24/06/2011,1106-05926,12165.77,R,Options The Thicket Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,24/06/2011,1106-05927,12749.33,R,Options The Thicket Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology,Supplies and Services,Software - Expenditure,80,03/06/2011,1106-05928,198862.46,R,Oracle Corporation Uk Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology,Supplies and Services,Computer Software & Equipment,214,09/06/2011,1106-05929,79072.01,R,Oracle Corporation Uk Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Emi,571,15/06/2011,1106-05930,579.6,R,Orchard Care Homes
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Furniture And Equipment,5,06/06/2011,1106-05931,900,C,Orchard Information Systems Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Hra,Supplies and Services,Computer Software & Equipment,214,17/06/2011,1106-05932,500,R,Orchard User Group
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,23/06/2011,1106-05933,1380,R,Ormandy Rycroft
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Health & Environmental Action,Supplies and Services,Other Hired And Contracted Services,265,30/06/2011,1106-05934,468,R,Osborne Richardson
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Other Hired And Contracted Services,265,03/06/2011,1106-05935,1930,R,Osiris Marine Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Other Hired And Contracted Services,265,22/06/2011,1106-05936,3120,R,Osiris Marine Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Supplies and Services,Non-Recurring Grants,227,30/06/2011,1106-05937,1250,R,Otley Action For Older People
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Payments To Voluntary Organisations,561,30/06/2011,1106-05938,12367.5,R,Otley Action For Older People
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Supplies and Services,Recurring & Major Grantss Projects,229,21/06/2011,1106-05939,2237.25,R,Otley Action For Older People Tuesday
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Corporate Governance,Premises,Rents,141,09/06/2011,1106-05940,767.6,R,Otley Methodist Church
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Executive Support,Supplies and Services,Well Being Small Grants Projects,228,06/06/2011,1106-05941,500,R,Otley Road Safety Committee
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Non-Recurring Grants,227,27/06/2011,1106-05942,500,R,Oulton In Bloom
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,03/06/2011,1106-05943,840,R,Owl Safety Systems
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,08/06/2011,1106-05944,445.5,R,Owl Safety Systems
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,30/06/2011,1106-05945,1648.45,R,Owl Safety Systems
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,30/06/2011,1106-05946,480.85,R,Owl Safety Systems
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,08/06/2011,1106-05947,1059.48,R,Oxford Grange Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Furniture And Equipment,203,01/06/2011,1106-05948,1115.62,R,P F Cusack (Tools Supplies) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,08/06/2011,1106-05949,2234.5,R,P G Plant
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services,Supplies and Services,Other Hired And Contracted Services,265,17/06/2011,1106-05950,3685,R,P Gaunt
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Premises,H.R.A. - Repairs A To P,107,30/06/2011,1106-05951,33602.44,R,P H Jones
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Premises,H.R.A. - Repairs A To P,107,30/06/2011,1106-05952,4322.22,R,P H Jones
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,03/06/2011,1106-05953,2346,R,P H Plant
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children - Commissioning And Social Work,Support Services,Legal Disbursements,411,10/06/2011,1106-05954,500,R,P J Quinn
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children - Commissioning And Social Work,Support Services,Legal Disbursements,411,10/06/2011,1106-05955,500,R,P J Quinn
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Food & Drink,231,02/06/2011,1106-05956,929.2,R,Palmer & Harvey Mclane Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Food & Drink,231,03/06/2011,1106-05957,708.38,R,Palmer & Harvey Mclane Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Food & Drink,231,08/06/2011,1106-05958,1247.43,R,Palmer & Harvey Mclane Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Food & Drink,231,10/06/2011,1106-05959,1207.38,R,Palmer & Harvey Mclane Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Food & Drink,231,10/06/2011,1106-05960,964.03,R,Palmer & Harvey Mclane Ltd
