ORGANISATION NAME,EFFECTIVE DATE,DIRECTORATE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION NO.
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,STEPPING STONES SERVICES,15/12/2017,"£4,009.52",INDIVIDUAL SERVICE FUND,V001203826
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,15/12/2017,"£1,768.52",INDIVIDUAL SERVICE FUND,V001203827
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,15/12/2017,"£1,134.88",PERSONAL BUDGETS - MANAGED,V001203828
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,15/12/2017,"£5,948.08",INDIVIDUAL SERVICE FUND,V001203829
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,PENDLETON CARE LTD,15/12/2017,"£1,339.20",INDIVIDUAL SERVICE FUND,V001203830
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"£1,917.52",INDIVIDUAL SERVICE FUND,V001203831
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,PURE INNOVATIONS LIMITED,15/12/2017,£760.00,PERSONAL BUDGETS - MANAGED,V001203832
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,15/12/2017,"£1,680.00",PERSONAL BUDGETS - MANAGED,V001203833
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,15/12/2017,"£1,066.16",INDIVIDUAL SERVICE FUND,V001203834
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"£7,763.00",INDIVIDUAL SERVICE FUND,V001203836
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,15/12/2017,£509.52,PERSONAL BUDGETS - MANAGED,V001203837
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"£3,660.88",INDIVIDUAL SERVICE FUND,V001203838
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,LIFEWAYS COMMUNITY CARE LTD,15/12/2017,"£1,734.84",INDIVIDUAL SERVICE FUND,V001203839
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,15/12/2017,"£1,972.80",PERSONAL BUDGETS - MANAGED,V001203840
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC TRADING,15/12/2017,£890.32,PERSONAL BUDGETS - MANAGED,V001203841
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"£2,727.00",INDIVIDUAL SERVICE FUND,V001203842
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,£531.60,PERSONAL BUDGETS - MANAGED,V001203847
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,15/12/2017,"£4,608.88",INDIVIDUAL SERVICE FUND,V001203851
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,15/12/2017,"£7,210.00",INDIVIDUAL SERVICE FUND,V001203852
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,15/12/2017,"£7,210.00",INDIVIDUAL SERVICE FUND,V001203853
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,15/12/2017,"£4,023.32",INDIVIDUAL SERVICE FUND,V001203854
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,15/12/2017,"£4,023.24",INDIVIDUAL SERVICE FUND,V001203855
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,15/12/2017,"£4,023.24",INDIVIDUAL SERVICE FUND,V001203856
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"£4,199.00",INDIVIDUAL SERVICE FUND,V001203857
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,15/12/2017,£849.24,PERSONAL BUDGETS - MANAGED,V001203858
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"£2,660.00",INDIVIDUAL SERVICE FUND,V001203859
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,15/12/2017,£849.24,PERSONAL BUDGETS - MANAGED,V001203860
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,15/12/2017,"£2,835.52",INDIVIDUAL SERVICE FUND,V001203861
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,15/12/2017,"£4,426.64",INDIVIDUAL SERVICE FUND,V001203862
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,15/12/2017,"£2,698.64",INDIVIDUAL SERVICE FUND,V001203863
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,15/12/2017,"£5,590.00",INDIVIDUAL SERVICE FUND,V001203864
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,15/12/2017,"£5,144.00",INDIVIDUAL SERVICE FUND,V001203865
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,15/12/2017,"£4,077.52",INDIVIDUAL SERVICE FUND,V001203866
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,15/12/2017,"£3,605.00",INDIVIDUAL SERVICE FUND,V001203867
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,15/12/2017,"£5,495.00",INDIVIDUAL SERVICE FUND,V001203868
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,15/12/2017,£509.52,PERSONAL BUDGETS - MANAGED,V001203869
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,15/12/2017,"£2,066.00",INDIVIDUAL SERVICE FUND,V001203870
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,15/12/2017,"£1,755.00",INDIVIDUAL SERVICE FUND,V001203871
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,15/12/2017,"£4,293.24",INDIVIDUAL SERVICE FUND,V001203872
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"£4,266.52",INDIVIDUAL SERVICE FUND,V001203873
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,15/12/2017,"£4,657.76",INDIVIDUAL SERVICE FUND,V001203874
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,15/12/2017,"£5,103.24",INDIVIDUAL SERVICE FUND,V001203875
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,LINKABILITY ISF,15/12/2017,"£1,890.00",INDIVIDUAL SERVICE FUND,V001203876
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,15/12/2017,"£5,495.00",INDIVIDUAL SERVICE FUND,V001203877
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,15/12/2017,"£3,949.00",INDIVIDUAL SERVICE FUND,V001203878
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,15/12/2017,"£3,355.00",INDIVIDUAL SERVICE FUND,V001203879
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,15/12/2017,"£3,247.28",INDIVIDUAL SERVICE FUND,V001203880
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,15/12/2017,"£3,247.28",INDIVIDUAL SERVICE FUND,V001203881
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,15/12/2017,"£3,260.76",INDIVIDUAL SERVICE FUND,V001203882
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,15/12/2017,"£6,494.00",INDIVIDUAL SERVICE FUND,V001203883
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,15/12/2017,"£5,049.24",INDIVIDUAL SERVICE FUND,V001203884
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,15/12/2017,"£5,630.00",INDIVIDUAL SERVICE FUND,V001203885
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"£1,903.52",INDIVIDUAL SERVICE FUND,V001203886
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,15/12/2017,£679.40,PERSONAL BUDGETS - MANAGED,V001203887
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"£4,550.00",INDIVIDUAL SERVICE FUND,V001203888
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"£1,661.00",INDIVIDUAL SERVICE FUND,V001203889
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,NEWBARN LTD,15/12/2017,"£1,350.00",INDIVIDUAL SERVICE FUND,V001203899
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,15/12/2017,"£3,740.00",INDIVIDUAL SERVICE FUND,V001203900
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,15/12/2017,"£3,605.00",INDIVIDUAL SERVICE FUND,V001203901
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"£1,688.00",INDIVIDUAL SERVICE FUND,V001203902
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,15/12/2017,"£5,407.52",INDIVIDUAL SERVICE FUND,V001203903
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"£5,387.00",INDIVIDUAL SERVICE FUND,V001203904
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"£4,077.32",INDIVIDUAL SERVICE FUND,V001203905
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"£3,267.32",INDIVIDUAL SERVICE FUND,V001203906
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"£3,267.32",INDIVIDUAL SERVICE FUND,V001203907
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"£4,198.84",INDIVIDUAL SERVICE FUND,V001203908
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"£3,550.84",INDIVIDUAL SERVICE FUND,V001203909
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"£4,914.32",INDIVIDUAL SERVICE FUND,V001203910
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"£3,588.52",INDIVIDUAL SERVICE FUND,V001203911
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"£2,967.52",INDIVIDUAL SERVICE FUND,V001203912
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"-£4,394.64",INDIVIDUAL SERVICE FUND,V001203913
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"-£5,859.52",INDIVIDUAL SERVICE FUND,V001203914
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"-£5,859.52",INDIVIDUAL SERVICE FUND,V001203915
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"-£5,859.52",INDIVIDUAL SERVICE FUND,V001203916
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"£5,974.50",INDIVIDUAL SERVICE FUND,V001203917
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"£7,966.00",INDIVIDUAL SERVICE FUND,V001203918
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"£7,966.00",INDIVIDUAL SERVICE FUND,V001203919
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"£7,966.00",INDIVIDUAL SERVICE FUND,V001203920
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"£7,966.00",INDIVIDUAL SERVICE FUND,V001203921
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"£2,870.14",PERSONAL BUDGETS - MANAGED,V001203922
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"£7,048.00",INDIVIDUAL SERVICE FUND,V001203923
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,NEWBARN LTD,15/12/2017,"£3,944.68",INDIVIDUAL SERVICE FUND,V001203924
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,£584.76,PERSONAL BUDGETS - MANAGED,V001203925
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,NEWBARN LTD,15/12/2017,"£1,558.68",INDIVIDUAL SERVICE FUND,V001203926
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"£4,023.52",INDIVIDUAL SERVICE FUND,V001203927
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"£3,602.00",INDIVIDUAL SERVICE FUND,V001203928
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,15/12/2017,£697.08,PERSONAL BUDGETS - MANAGED,V001203929
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"£4,320.52",INDIVIDUAL SERVICE FUND,V001203930
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,15/12/2017,£679.40,PERSONAL BUDGETS - MANAGED,V001203931
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"£4,388.00",INDIVIDUAL SERVICE FUND,V001203932
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"£5,468.00",INDIVIDUAL SERVICE FUND,V001203933
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"£6,021.24",INDIVIDUAL SERVICE FUND,V001203934
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"£1,309.76",INDIVIDUAL SERVICE FUND,V001203935
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"£4,779.24",INDIVIDUAL SERVICE FUND,V001203936
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"£4,779.24",INDIVIDUAL SERVICE FUND,V001203937
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,15/12/2017,"£4,857.60",INDIVIDUAL SERVICE FUND,V001203938
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,15/12/2017,"£2,021.52",PERSONAL BUDGETS - MANAGED,V001203939
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,15/12/2017,"£1,083.68",PERSONAL BUDGETS - MANAGED,V001203940
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"£3,713.00",INDIVIDUAL SERVICE FUND,V001203941
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"£4,901.00",INDIVIDUAL SERVICE FUND,V001203942
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"£4,347.52",INDIVIDUAL SERVICE FUND,V001203943
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"£4,347.52",INDIVIDUAL SERVICE FUND,V001203944
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ROYAL MENCAP SOCIETY,15/12/2017,"£4,874.00",INDIVIDUAL SERVICE FUND,V001203945
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,BROTHERS OF CHARITY SERVICES,15/12/2017,£637.92,PERSONAL BUDGETS - MANAGED,V001203947
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,15/12/2017,"£2,673.24",INDIVIDUAL SERVICE FUND,V001203949
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ROYAL MENCAP SOCIETY,15/12/2017,"£2,098.14",INDIVIDUAL SERVICE FUND,V001203950
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ROYAL MENCAP SOCIETY,15/12/2017,"£3,092.00",INDIVIDUAL SERVICE FUND,V001203951
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ROYAL MENCAP SOCIETY,15/12/2017,"£6,832.00",INDIVIDUAL SERVICE FUND,V001203952
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ROYAL MENCAP SOCIETY,15/12/2017,"-£2,867.64",INDIVIDUAL SERVICE FUND,V001203953
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ROYAL MENCAP SOCIETY,15/12/2017,"-£4,226.00",INDIVIDUAL SERVICE FUND,V001203954
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,15/12/2017,£679.40,PERSONAL BUDGETS - MANAGED,V001203955
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ROYAL MENCAP SOCIETY,15/12/2017,"£3,065.00",INDIVIDUAL SERVICE FUND,V001203956
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,15/12/2017,£679.40,PERSONAL BUDGETS - MANAGED,V001203957
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ROYAL MENCAP SOCIETY,15/12/2017,"£3,065.00",INDIVIDUAL SERVICE FUND,V001203958
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ROYAL MENCAP SOCIETY,15/12/2017,"£12,880.00",INDIVIDUAL SERVICE FUND,V001203959
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,15/12/2017,"£1,242.08",PERSONAL BUDGETS - MANAGED,V001203960
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,15/12/2017,"£3,380.72",INDIVIDUAL SERVICE FUND,V001203961
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,WELLESLEY HOUSE,15/12/2017,"£9,072.00",PERSONAL BUDGETS - MANAGED,V001203962
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,15/12/2017,"£2,160.00",INDIVIDUAL SERVICE FUND,V001203963
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ROYAL MENCAP SOCIETY,15/12/2017,"£3,807.52",INDIVIDUAL SERVICE FUND,V001203966
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,15/12/2017,£679.40,PERSONAL BUDGETS - MANAGED,V001203967
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ROYAL MENCAP SOCIETY,15/12/2017,"£3,402.52",INDIVIDUAL SERVICE FUND,V001203968
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ROYAL MENCAP SOCIETY,15/12/2017,"£3,915.95",PERSONAL BUDGETS - MANAGED,V001203969
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ROYAL MENCAP SOCIETY,15/12/2017,"£5,292.52",INDIVIDUAL SERVICE FUND,V001203970
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ROYAL MENCAP SOCIETY,15/12/2017,"£6,332.00",INDIVIDUAL SERVICE FUND,V001203971
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,15/12/2017,"£1,201.52",INDIVIDUAL SERVICE FUND,V001203972
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,15/12/2017,"£1,552.52",INDIVIDUAL SERVICE FUND,V001203973
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,15/12/2017,"£2,747.52",INDIVIDUAL SERVICE FUND,V001203975
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,PURE INNOVATIONS LIMITED,15/12/2017,"£1,076.92",PERSONAL BUDGETS - MANAGED,V001203977
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,15/12/2017,-£659.57,INDIVIDUAL SERVICE FUND,V001203978
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,15/12/2017,"£3,078.00",INDIVIDUAL SERVICE FUND,V001203979
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,ROYAL MENCAP SOCIETY,15/12/2017,"£5,670.00",INDIVIDUAL SERVICE FUND,V001203980
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,15/12/2017,"£3,658.84",INDIVIDUAL SERVICE FUND,V001203982
ROCHDALE BOROUGH COUNCIL,15/12/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,15/12/2017,"£1,902.99",INDIVIDUAL SERVICE FUND,V001203984
