Body,BodyName,ServiceLabel,ServiceDivisionLabel,ExpenditureCategory,DetailedExpenditureType,DetailedExpenditureCode,DatePaid,TransactionNumber,NetAmount,CapitalOrRevenue,SupplierName
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Employment & Skills,Supplies and Services,Other Hired And Contracted Services,265,15-Feb-2013,1302-03706,2460.00,R,Emqc Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Transport,Plant Hire - By Directorate,305,27-Feb-2013,1302-03707,1660.00,R,Emsley Crane Hire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Regeneration Management,Capital,Land,1,07-Feb-2013,1302-03708,4595.00,C,Emsleys Solicitors
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Other Hired And Contracted Services,265,08-Feb-2013,1302-03709,1910.00,R,Ener-G Natural Power Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Technical Services,Premises,H.R.A. - Repairs A To P,107,14-Feb-2013,1302-03710,663.01,R,Ener-G Switch2 Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Technical Services,Premises,H.R.A. - Repairs A To P,107,14-Feb-2013,1302-03711,824.77,R,Ener-G Switch2 Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Planning & Sustainable Development,Supplies and Services,Other Hired And Contracted Services,265,01-Feb-2013,1302-03712,4000.00,R,England & Lyle
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Strategy & Commissioning,Third Party Payments,Supporting Ppl - Block Gross Chargeable,514,22-Feb-2013,1302-03713,13152.40,R,English Churches Housing Group
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Strategy & Commissioning,Third Party Payments,Supporting Ppl - Block Gross Chargeable,514,22-Feb-2013,1302-03714,18797.75,R,English Churches Housing Group
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Economic Development,Premises,Electricity,124,15-Feb-2013,1302-03715,489.61,R,Entech Bureau (Hotels) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Licences,266,01-Feb-2013,1302-03716,2200.00,R,Environment Agency
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,PFI Unitary Charges,278,28-Feb-2013,1302-03717,295923.97,R,Environments For Learning Leeds Pfi
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Strategy Policy Planning & Participation,Supplies and Services,PFI Unitary Charges,278,28-Feb-2013,1302-03718,339922.67,R,Environments For Learning Leeds Pfi Two
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Strategy Policy Planning & Participation,Supplies and Services,PFI Unitary Charges,278,28-Feb-2013,1302-03719,1183527.96,R,Environments For Learning Pfi One Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds       ,Aire Valley Homes Leeds,S. Offices,Premises,H.R.A. - Special Maintenance,106,27-Feb-2013,1302-03720,900.00,R,Environtec Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds       ,Aire Valley Homes Leeds,S. Offices,Premises,H.R.A. - Special Maintenance,106,20-Feb-2013,1302-03721,1605.00,R,Environtec Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds       ,Aire Valley Homes Leeds,S. Offices,Premises,H.R.A. - Special Maintenance,106,13-Feb-2013,1302-03722,2095.00,R,Environtec Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Employees,Central Training,079,15-Feb-2013,1302-03723,-1840.00,R,Environtec Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Employees,Central Training,079,15-Feb-2013,1302-03724,1840.00,R,Environtec Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,13-Feb-2013,1302-03725,470.00,C,Environtec Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Other Costs,7,13-Feb-2013,1302-03726,460.00,C,Environtec Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West  ,West - North West,Property And Maintenance,Premises,H.R.A. - Special Maintenance,106,27-Feb-2013,1302-03727,1856.00,R,Environtec Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West  ,West - North West,Property And Maintenance,Premises,H.R.A. - Special Maintenance,106,13-Feb-2013,1302-03728,4070.00,R,Environtec Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Supplies and Services,Other Hired And Contracted Services,265,20-Feb-2013,1302-03729,2400.00,R,Equal Voices
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Executive Support,Supplies and Services,Non-Recurring Grants,227,22-Feb-2013,1302-03730,8463.00,R,Equality Leeds
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Strategy & Commissioning,Supplies and Services,Non-Recurring Grants,227,14-Feb-2013,1302-03731,833.90,R,Equality Leeds
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Direct Payments,626,13-Feb-2013,1302-03732,521.56,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Transfer Payments,Direct Payments,626,13-Feb-2013,1302-03733,2928.04,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Economic Development,Supplies and Services,Consultancy Services,259,27-Feb-2013,1302-03734,31232.00,R,Ernst & Young Llp
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Hra,Support Services,Professional Legal Services Charges,410,28-Feb-2013,1302-03735,51440.50,R,Ernst & Young Llp
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Furniture And Equipment,203,08-Feb-2013,1302-03736,628.00,R,Escape Fitness Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Furniture And Equipment,203,08-Feb-2013,1302-03737,1273.00,R,Escape Fitness Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Furniture And Equipment,203,22-Feb-2013,1302-03738,1775.00,R,Escape Fitness Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Information Technology,Supplies and Services,Sms Text Service - Expenditure,010,07-Feb-2013,1302-03739,1165.00,R,Esendex Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Transfer Payments,Direct Payments,626,13-Feb-2013,1302-03740,599.36,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Transfer Payments,Direct Payments,626,13-Feb-2013,1302-03741,453.84,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Transfer Payments,Personalised Budgets,627,13-Feb-2013,1302-03742,576.00,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Transfer Payments,Personalised Budgets,627,13-Feb-2013,1302-03743,584.08,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Transfer Payments,Personalised Budgets,627,13-Feb-2013,1302-03744,750.20,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Parks & Countryside,Transport,Hire Of Movable Plant & Machinery,315,08-Feb-2013,1302-03745,1291.08,R,Eventserv Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,13-Feb-2013,1302-03746,5575.60,R,Evesleigh Care Homes Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis,Supplies and Services,Operational Furniture And Equipment,203,22-Feb-2013,1302-03747,670.00,R,Excel Flooring (Leeds) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Supplies and Services,Operational Furniture And Equipment,203,08-Feb-2013,1302-03748,608.00,R,Excel Flooring (Leeds) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Supplies and Services,Operational Furniture And Equipment,203,27-Feb-2013,1302-03749,2145.00,R,Excel Flooring (Leeds) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Parks & Countryside,Supplies and Services,Operational Materials,205,01-Feb-2013,1302-03750,918.00,R,Excel Flooring (Leeds) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,22-Feb-2013,1302-03751,639.00,R,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,22-Feb-2013,1302-03752,818.21,R,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,26-Feb-2013,1302-03753,859.22,R,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,07-Feb-2013,1302-03754,976.35,R,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,14-Feb-2013,1302-03755,1088.73,R,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,07-Feb-2013,1302-03756,1152.95,R,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,22-Feb-2013,1302-03757,1177.92,R,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,21-Feb-2013,1302-03758,1239.30,R,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,18-Feb-2013,1302-03759,1362.53,R,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,21-Feb-2013,1302-03760,1470.82,R,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,07-Feb-2013,1302-03761,1555.35,R,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,18-Feb-2013,1302-03762,1569.60,R,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,07-Feb-2013,1302-03763,1608.11,R,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,07-Feb-2013,1302-03764,1647.50,R,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,21-Feb-2013,1302-03765,1657.09,R,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,21-Feb-2013,1302-03766,1764.65,R,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,21-Feb-2013,1302-03767,1772.34,R,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,22-Feb-2013,1302-03768,1792.15,R,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,07-Feb-2013,1302-03769,1799.04,R,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,21-Feb-2013,1302-03770,1821.95,R,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,07-Feb-2013,1302-03771,1829.43,R,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,22-Feb-2013,1302-03772,1845.78,R,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,21-Feb-2013,1302-03773,1908.18,R,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,22-Feb-2013,1302-03774,1966.20,R,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,22-Feb-2013,1302-03775,2023.06,R,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,07-Feb-2013,1302-03776,2120.68,R,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,21-Feb-2013,1302-03777,2143.34,R,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,22-Feb-2013,1302-03778,2162.41,R,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,18-Feb-2013,1302-03779,2236.38,R,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,22-Feb-2013,1302-03780,2278.25,R,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,21-Feb-2013,1302-03781,2483.34,R,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,14-Feb-2013,1302-03782,2536.44,R,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,26-Feb-2013,1302-03783,3085.43,R,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,22-Feb-2013,1302-03784,9240.03,R,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,14-Feb-2013,1302-03785,1488.99,C,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,14-Feb-2013,1302-03786,1997.56,C,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,12-Feb-2013,1302-03787,3109.40,C,Excell (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                   ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,14-Jan-2013,1302-03788,1309.28,R,Excell UK Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                   ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,14-Jan-2013,1302-03789,1612.15,R,Excell UK Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                   ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,07-Jan-2013,1302-03790,2601.35,R,Excell UK Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                   ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,16-Jan-2013,1302-03791,2896.27,R,Excell UK Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                   ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,28-Jan-2013,1302-03792,3310.28,R,Excell UK Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                   ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,24-Jan-2013,1302-03793,5888.68,R,Excell UK Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                   ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,14-Jan-2013,1302-03794,11289.97,R,Excell UK Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Financial Management,Supplies and Services,Bought In Professional Services,277,01-Feb-2013,1302-03795,1400.00,R,Experian Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Licences,266,25-Feb-2013,1302-03796,2000.00,R,Experian Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Information Technology,Employees,Agency Staff,008,15-Feb-2013,1302-03797,1717.50,R,Experis Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Information Technology,Employees,Agency Staff,008,15-Feb-2013,1302-03798,1879.76,R,Experis Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Home Care,568,08-Feb-2013,1302-03799,453.30,R,Express Healthcare Uk Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,08-Feb-2013,1302-03800,456.00,R,Express Healthcare Uk Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Other Organisations,511,15-Feb-2013,1302-03801,1418.39,R,F & K Care Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East       ,East - North East,Construction Services,Supplies and Services,Other Materials,205,27-Feb-2013,1302-03802,841.00,R,F M Birch Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,18-Feb-2013,1302-03803,420.23,R,F M Birch Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,08-Feb-2013,1302-03804,1967.00,R,F Shaw & Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Capital,Other Costs,7,19-Feb-2013,1302-03805,550.00,C,Facelift Gb Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation  ,Supplies and Services,Other Equipment,203,23-Jan-2013,1302-03806,1140.00,R,Fairbank Harding Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Nursing Home,570,13-Feb-2013,1302-03807,1580.60,R,Fairburn Chase
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Residential,580,13-Feb-2013,1302-03808,2455.64,R,Fairburn Chase
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Nursing Home,570,13-Feb-2013,1302-03809,3250.28,R,Fairburn Healthcare  (Mews) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Nursing Home,570,13-Feb-2013,1302-03810,5082.80,R,Fairburn Vale
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Nursing Home,570,13-Feb-2013,1302-03811,8887.28,R,Fairburn Vale
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Other Organisations,511,14-Feb-2013,1302-03812,4335.72,R,Faith Together In Leeds 11
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Interagency Adoptions,559,11-Feb-2013,1302-03813,1667.00,R,Familes For Children
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Supplies and Services,Advertising,211,15-Feb-2013,1302-03814,426.67,R,Families Leeds
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Supplies and Services,Advertising,211,04-Feb-2013,1302-03815,813.34,R,Families Leeds
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Statutory Housing,Supplies and Services,Other Hired And Contracted Services,265,25-Feb-2013,1302-03816,450.00,R,Family Estates
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Interagency Adoptions,559,11-Feb-2013,1302-03817,14333.00,R,Family Society
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Supplies and Services,Bought In Professional Services,277,18-Feb-2013,1302-03818,7000.00,R,Fantastic Fireworks Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Parks & Countryside,Supplies and Services,Other Hired And Contracted Services,265,13-Feb-2013,1302-03819,34000.00,R,Fantastic Fireworks Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Capital,Land,1,22-Feb-2013,1302-03820,50271.00,C,Farid Municipal Vehicles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Capital,Land,1,18-Feb-2013,1302-03821,50271.00,C,Farid Municipal Vehicles Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,28-Feb-2013,1302-03822,605.52,R,Farnell Inone
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,22-Feb-2013,1302-03823,701.82,R,Faun Zoeller (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,14-Feb-2013,1302-03824,8964.01,R,Faun Zoeller (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Transport,Vehicle Spares,345,14-Feb-2013,1302-03825,434.28,R,Faun Zoeller (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Transport,Vehicle Spares,345,08-Feb-2013,1302-03826,468.32,R,Faun Zoeller (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Transport,Vehicle Spares,345,28-Feb-2013,1302-03827,470.87,R,Faun Zoeller (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Transport,Vehicle Spares,345,14-Feb-2013,1302-03828,481.36,R,Faun Zoeller (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Transport,Vehicle Spares,345,08-Feb-2013,1302-03829,811.22,R,Faun Zoeller (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Transport,Vehicle Spares,345,08-Feb-2013,1302-03830,4139.30,R,Faun Zoeller (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Capital,Land,1,27-Feb-2013,1302-03831,895.00,C,Faun Zoeller (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Capital,Land,1,11-Feb-2013,1302-03832,16090.00,C,Faun Zoeller (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Capital,Land,1,18-Feb-2013,1302-03833,16985.00,C,Faun Zoeller (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Transfer Payments,Personalised Budgets,627,13-Feb-2013,1302-03834,1186.96,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,06-Feb-2013,1302-03835,805.77,R,Fcc Recycling (Uk) Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,01-Feb-2013,1302-03836,1056.16,R,Fcc Recycling (Uk) Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,237,06-Feb-2013,1302-03837,1514.24,R,Fcc Recycling (Uk) Limited
