ORGANISATION NAME,EFFECTIVE DATE,DIRECTORATE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION NO.
ROCHDALE BOROUGH COUNCIL,16/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,OLYMPIC EXECUTIVE TRAVEL,16/06/2017,2069.29 ,TAXI HIRE,V001139523
ROCHDALE BOROUGH COUNCIL,16/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,OLYMPIC EXECUTIVE TRAVEL,16/06/2017,1914.82 ,TAXI HIRE,V001139524
ROCHDALE BOROUGH COUNCIL,16/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,OLYMPIC EXECUTIVE TRAVEL,16/06/2017,1918.81 ,TAXI HIRE,V001139525
ROCHDALE BOROUGH COUNCIL,16/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,OLYMPIC EXECUTIVE TRAVEL,16/06/2017,2506.48 ,TAXI HIRE,V001139526
ROCHDALE BOROUGH COUNCIL,16/06/2017,PHYSICAL DIS & OLDER PEOPLE,PREMIER CARE LTD,16/06/2017,13836.82 ,HOME CARE - ADULT SERVICES,V001139527
ROCHDALE BOROUGH COUNCIL,16/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,ROCHDALE TOWN TAXIS LTD,16/06/2017,519.00 ,TAXI HIRE,V001139530
ROCHDALE BOROUGH COUNCIL,20/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,PREMIERESHOW LIMITED,20/06/2017,580.00 ,TAXI HIRE,V001139534
ROCHDALE BOROUGH COUNCIL,20/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,PREMIERESHOW LIMITED,20/06/2017,599.00 ,TAXI HIRE,V001139534
ROCHDALE BOROUGH COUNCIL,20/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,PREMIERESHOW LIMITED,20/06/2017,670.00 ,TAXI HIRE,V001139534
ROCHDALE BOROUGH COUNCIL,16/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,J AND S TRAVEL,16/06/2017,549.76 ,TAXI HIRE,V001139535
ROCHDALE BOROUGH COUNCIL,16/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,J AND S TRAVEL,16/06/2017,627.80 ,TAXI HIRE,V001139535
ROCHDALE BOROUGH COUNCIL,16/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,J AND S TRAVEL,16/06/2017,653.47 ,TAXI HIRE,V001139535
ROCHDALE BOROUGH COUNCIL,16/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,J AND S TRAVEL,16/06/2017,680.00 ,TAXI HIRE,V001139535
ROCHDALE BOROUGH COUNCIL,19/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,DR N CARTER,19/06/2017,595.90 ,MEDICAL FEES,V001139539
ROCHDALE BOROUGH COUNCIL,28/06/2017,EARLY HELP AND SCHOOLS,SGA SYSTEMS LIMITED,28/06/2017,3181.00 ,SUBSCRIPTIONS,V001139647
ROCHDALE BOROUGH COUNCIL,16/06/2017,ECONOMY DIRECTORATE,FIRST GROUP PLC,16/06/2017,665.00 ,STUDENT TRAVEL,V001139654
ROCHDALE BOROUGH COUNCIL,28/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,BEECHWOOD TREE SERVICES NORTHWEST LTD,28/06/2017,1150.00 ,EQUIPMENT - GENERAL,V001139664
ROCHDALE BOROUGH COUNCIL,23/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,KBP SERVICES LIMITED,23/06/2017,914.00 ,HISTOLOGY PAYMENTS,V001139667
ROCHDALE BOROUGH COUNCIL,20/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,20/06/2017,777.00 ,WITNESSES EXPENSES,V001139668
ROCHDALE BOROUGH COUNCIL,19/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,FORENSICS LTD,19/06/2017,705.00 ,TOXICOLOGY PAYMENTS,V001139671
ROCHDALE BOROUGH COUNCIL,21/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,FORENSICS LTD,21/06/2017,517.50 ,TOXICOLOGY PAYMENTS,V001139672
ROCHDALE BOROUGH COUNCIL,19/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,FORENSICS LTD,19/06/2017,1035.00 ,TOXICOLOGY PAYMENTS,V001139673
ROCHDALE BOROUGH COUNCIL,20/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,DR KLAUS WITTE,20/06/2017,1650.70 ,WITNESSES EXPENSES,V001139693
ROCHDALE BOROUGH COUNCIL,23/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,FORENSICS LTD,23/06/2017,1790.00 ,TOXICOLOGY PAYMENTS,V001139695
ROCHDALE BOROUGH COUNCIL,20/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,OEADS LIMITED,20/06/2017,600.00 ,OTHER MEDICAL EXPENSES,V001139696
ROCHDALE BOROUGH COUNCIL,20/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,FORENSICS LTD,20/06/2017,1092.50 ,TOXICOLOGY PAYMENTS,V001139697
ROCHDALE BOROUGH COUNCIL,19/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,OEADS LIMITED,19/06/2017,600.00 ,OTHER MEDICAL EXPENSES,V001139698
ROCHDALE BOROUGH COUNCIL,19/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,THE COOPERATIVE FUNERALCARE,19/06/2017,1237.50 ,UNDERTAKERS COSTS,V001139699
ROCHDALE BOROUGH COUNCIL,19/06/2017,RESOURCES,DISCLOSURE & BARRING SERVICE,19/06/2017,6760.00 ,TRANSACTIONS-EXPENDITURE,V001139700
ROCHDALE BOROUGH COUNCIL,22/06/2017,ECONOMY DIRECTORATE,THE OYSTER PARTNERSHIP LTD,22/06/2017,4281.25 ,AGENCY STAFF,V001139701
ROCHDALE BOROUGH COUNCIL,16/06/2017,EARLY HELP AND SCHOOLS,LANE FOOT FARM ESTATE LTD,16/06/2017,1200.00 ,ACTIVITIES,V001139702
ROCHDALE BOROUGH COUNCIL,27/06/2017,ECONOMY DIRECTORATE,ROCHDALE DEVELOPMENT AGENCY,27/06/2017,1275.00 ,PROFESSIONAL FEES,V001139706
ROCHDALE BOROUGH COUNCIL,16/06/2017,PHYSICAL DIS & OLDER PEOPLE,ELDERCARE UK LTD,16/06/2017,7212.90 ,SERVICE LEVEL AGREEMENTS,V001139708
ROCHDALE BOROUGH COUNCIL,27/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,BOLINDA UK LIMITED,27/06/2017,10590.00 ,REFERENCE BOOKS/NEWSPAPERS/PERIODICALS,V001139709
ROCHDALE BOROUGH COUNCIL,27/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,BOLINDA UK LIMITED,27/06/2017,2500.00 ,REFERENCE BOOKS/NEWSPAPERS/PERIODICALS,V001139711
ROCHDALE BOROUGH COUNCIL,16/06/2017,RESOURCES,ROYAL MAIL GROUP PLC,16/06/2017,527.54 ,PRINTING & STATIONERY,V001139712
ROCHDALE BOROUGH COUNCIL,19/06/2017,CHILDREN’S SOCIAL CARE,CONSCIOUS PARENTING,19/06/2017,1365.00 ,ACTIVITIES,V001139713
ROCHDALE BOROUGH COUNCIL,16/06/2017,RESOURCES,ELECTORAL REFORM SERVICES,16/06/2017,3864.79 ,PRINTING & STATIONERY,V001139714
ROCHDALE BOROUGH COUNCIL,16/06/2017,RESOURCES,LINK4LIFE (TRADING),16/06/2017,888.50 ,PRINTING & STATIONERY,V001139715
ROCHDALE BOROUGH COUNCIL,19/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,BARKATH LIMITED,19/06/2017,2233.00 ,HISTOLOGY PAYMENTS,V001139725
ROCHDALE BOROUGH COUNCIL,19/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,BARKATH LIMITED,19/06/2017,857.70 ,MEDICAL FEES,V001139725
ROCHDALE BOROUGH COUNCIL,19/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,DR S TITI,19/06/2017,3190.00 ,HISTOLOGY PAYMENTS,V001139726
ROCHDALE BOROUGH COUNCIL,19/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,DR S TITI,19/06/2017,1728.90 ,MEDICAL FEES,V001139726
ROCHDALE BOROUGH COUNCIL,20/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,CORONERS SOCIETY OF ENGLAND AND WALES,20/06/2017,700.00 ,CONFERENCE,V001139727
ROCHDALE BOROUGH COUNCIL,19/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,THE COOPERATIVE FUNERALCARE,19/06/2017,792.00 ,UNDERTAKERS COSTS,V001139728
ROCHDALE BOROUGH COUNCIL,20/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,CORONERS SOCIETY OF ENGLAND AND WALES,20/06/2017,700.00 ,CONFERENCE,V001139737
ROCHDALE BOROUGH COUNCIL,19/06/2017,ECONOMY DIRECTORATE,SOUTHERN ELECTRIC GAS LTD,19/06/2017,1806.01 ,GAS,V001139741
ROCHDALE BOROUGH COUNCIL,16/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,ATI ENVIRONMENT UK LTD,16/06/2017,2705.38 ,SPECIFIED MAINTENANCE,V001139749
ROCHDALE BOROUGH COUNCIL,16/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,ATI ENVIRONMENT UK LTD,16/06/2017,819.00 ,SPECIFIED MAINTENANCE,V001139750
ROCHDALE BOROUGH COUNCIL,22/06/2017,ECONOMY DIRECTORATE,THE OYSTER PARTNERSHIP LTD,22/06/2017,1110.60 ,AGENCY STAFF,V001139757
ROCHDALE BOROUGH COUNCIL,19/06/2017,EARLY HELP AND SCHOOLS,INSPIREDSPACES ROCHDALE LTD,19/06/2017,4510.00 ,ARCHITECTS FEES,V001139766
ROCHDALE BOROUGH COUNCIL,19/06/2017,EARLY HELP AND SCHOOLS,INSPIREDSPACES ROCHDALE LTD,19/06/2017,20994.05 ,ARCHITECTS FEES,V001139767
ROCHDALE BOROUGH COUNCIL,28/06/2017,ECONOMY DIRECTORATE,NORTHWEST ASBESTOS REMOVALS LTD,28/06/2017,690.00 ,EQUIPMENT - GENERAL,V001139820
ROCHDALE BOROUGH COUNCIL,27/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,CRAWFORD DOMESTIC APPLIANCES LIMITED,27/06/2017,741.67 ,EQUIPMENT - GENERAL,V001139832
ROCHDALE BOROUGH COUNCIL,27/06/2017,EARLY HELP AND SCHOOLS,OVER THE BREAK,27/06/2017,1669.00 ,MAINTENANCE,V001139841
ROCHDALE BOROUGH COUNCIL,19/06/2017,RESOURCES,HEALTH MANAGEMENT LIMITED,19/06/2017,-8970.78 ,OCCUPATIONAL HEALTH,V001139842
ROCHDALE BOROUGH COUNCIL,28/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,CHILDSCAPE LIMITED,28/06/2017,546.00 ,EQUIPMENT - GENERAL,V001139844
ROCHDALE BOROUGH COUNCIL,23/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,ENTERPRISE MANCHESTER PARTNERSHIP LTD,23/06/2017,567.00 ,CONTRACTED SERVICES,V001139847
ROCHDALE BOROUGH COUNCIL,19/06/2017,RESOURCES,SLATER GORDON,19/06/2017,1313.46 ,PROVISIONS UTILISED IN YEAR,V001139849
ROCHDALE BOROUGH COUNCIL,19/06/2017,RESOURCES,SLATER GORDON,19/06/2017,3940.37 ,TRANSACTIONS-EXPENDITURE,V001139849
ROCHDALE BOROUGH COUNCIL,26/06/2017,ECONOMY DIRECTORATE,TRINITY MIRROR PUBLISHING LTD,26/06/2017,938.20 ,CONDITION SURVEYS,V001139853
ROCHDALE BOROUGH COUNCIL,19/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,JGM AGENCY,19/06/2017,4353.75 ,PUBLICITY,V001139859
ROCHDALE BOROUGH COUNCIL,29/06/2017,EARLY HELP AND SCHOOLS,TIMOTHY JAMES CONSULTANCY LTD,29/06/2017,2250.00 ,AGENCY STAFF,V001139860
ROCHDALE BOROUGH COUNCIL,29/06/2017,EARLY HELP AND SCHOOLS,TIMOTHY JAMES CONSULTANCY LTD,29/06/2017,1290.00 ,AGENCY STAFF,V001139861
ROCHDALE BOROUGH COUNCIL,23/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,ISAAC BUTTERWORTH (IRONFOUNDERS) LIMITED,23/06/2017,5913.60 ,"TREES, SHRUBS, PLANTS",V001139867
ROCHDALE BOROUGH COUNCIL,20/06/2017,PHYSICAL DIS & OLDER PEOPLE,BEECH HOUSE,20/06/2017,7217.65 ,RESIDENTIAL LONG TERM,V001139897
ROCHDALE BOROUGH COUNCIL,23/06/2017,PROPERTY AND HIGHWAYS,PM PROPERTIES,23/06/2017,6000.00 ,TRANSACTIONS-EXPENDITURE,V001139898
ROCHDALE BOROUGH COUNCIL,30/06/2017,EARLY HELP AND SCHOOLS,INSPIREDSPACES ROCHDALE PROJECTCO2 LTD,30/06/2017,407673.07 ,PFI SCHEMES RPIX,V001139919
ROCHDALE BOROUGH COUNCIL,29/06/2017,EARLY HELP AND SCHOOLS,PSYCHOLOGY PEOPLE,29/06/2017,1425.00 ,BASIC SALARIES,V001139924
ROCHDALE BOROUGH COUNCIL,29/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,CHILDSCAPE LIMITED,29/06/2017,710.00 ,EQUIPMENT - GENERAL,V001139933
ROCHDALE BOROUGH COUNCIL,20/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,PREMIERESHOW LIMITED,20/06/2017,580.00 ,TAXI HIRE,V001139937
ROCHDALE BOROUGH COUNCIL,20/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,PREMIERESHOW LIMITED,20/06/2017,599.00 ,TAXI HIRE,V001139937
ROCHDALE BOROUGH COUNCIL,20/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,PREMIERESHOW LIMITED,20/06/2017,670.00 ,TAXI HIRE,V001139937
ROCHDALE BOROUGH COUNCIL,20/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,J AND S TRAVEL,20/06/2017,627.80 ,TAXI HIRE,V001139938
ROCHDALE BOROUGH COUNCIL,20/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,J AND S TRAVEL,20/06/2017,653.47 ,TAXI HIRE,V001139938
ROCHDALE BOROUGH COUNCIL,20/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,J AND S TRAVEL,20/06/2017,680.00 ,TAXI HIRE,V001139938
ROCHDALE BOROUGH COUNCIL,20/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,J AND S TRAVEL,20/06/2017,687.20 ,TAXI HIRE,V001139938
ROCHDALE BOROUGH COUNCIL,23/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,ORCHARD  RECYCLING SERVICE LTD,23/06/2017,708.50 ,EQUIPMENT - GENERAL,V001139939
ROCHDALE BOROUGH COUNCIL,20/06/2017,ECONOMY DIRECTORATE,BRAHM LIFT LIMITED,20/06/2017,1032.31 ,PFI SCHEMES RPI,V001139940
ROCHDALE BOROUGH COUNCIL,23/06/2017,RESOURCES,GRANT THORNTON UK LLP,23/06/2017,34094.00 ,FEES / COMMISSION,V001139946
ROCHDALE BOROUGH COUNCIL,20/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,AUTO BATTERY SERVICE LIMITED,20/06/2017,984.50 ,VEHICLE MAINTENANCE,V001139948
ROCHDALE BOROUGH COUNCIL,23/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,HOPWOOD ELECTRICAL SERVICES,23/06/2017,2319.23 ,EQUIPMENT - GENERAL,V001139954
ROCHDALE BOROUGH COUNCIL,20/06/2017,ECONOMY DIRECTORATE,BRAHM LIFT LIMITED,20/06/2017,1153.08 ,PFI SCHEMES RPI,V001139963
ROCHDALE BOROUGH COUNCIL,20/06/2017,PHYSICAL DIS & OLDER PEOPLE,CASTLETON WROUGHT IRON,20/06/2017,500.00 ,ADAPTATIONS,V001139964
ROCHDALE BOROUGH COUNCIL,20/06/2017,PHYSICAL DIS & OLDER PEOPLE,AUTUMN UK LIMITED,20/06/2017,805.00 ,TRANSACTIONS-EXPENDITURE,V001139971
ROCHDALE BOROUGH COUNCIL,21/06/2017,PHYSICAL DIS & OLDER PEOPLE,STANNAH LIFT SERVICES LTD,21/06/2017,4105.00 ,TRANSACTIONS-EXPENDITURE,V001139972
ROCHDALE BOROUGH COUNCIL,28/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,SWIFT INDUSTRIAL SUPPLIES,28/06/2017,655.20 ,"CLOTHES, UNIFORM AND LAUNDRY",V001139974
ROCHDALE BOROUGH COUNCIL,21/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,I BRANDED LTD,21/06/2017,7345.00 ,EVENTS,V001139976
ROCHDALE BOROUGH COUNCIL,29/06/2017,EARLY HELP AND SCHOOLS,NEWMARK CARE LTD,29/06/2017,792.00 ,HOME CARE - CHILDRENS SERVICES,V001139977
ROCHDALE BOROUGH COUNCIL,20/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,COMMUNICORP UK LTD,20/06/2017,517.00 ,ADVERTISING,V001139978
ROCHDALE BOROUGH COUNCIL,29/06/2017,EARLY HELP AND SCHOOLS,NEWMARK CARE LTD,29/06/2017,519.75 ,HOME CARE - CHILDRENS SERVICES,V001139983
ROCHDALE BOROUGH COUNCIL,29/06/2017,EARLY HELP AND SCHOOLS,NEWMARK CARE LTD,29/06/2017,660.00 ,HOME CARE - CHILDRENS SERVICES,V001139984
ROCHDALE BOROUGH COUNCIL,29/06/2017,EARLY HELP AND SCHOOLS,NEWMARK CARE LTD,29/06/2017,1188.00 ,HOME CARE - CHILDRENS SERVICES,V001139986
ROCHDALE BOROUGH COUNCIL,29/06/2017,EARLY HELP AND SCHOOLS,NEWMARK CARE LTD,29/06/2017,1856.25 ,HOME CARE - CHILDRENS SERVICES,V001139988
ROCHDALE BOROUGH COUNCIL,20/06/2017,EARLY HELP AND SCHOOLS,BAMFORD ACADEMY,20/06/2017,3121.92 ,OTHER EST - SEN PROVISION,V001139991
ROCHDALE BOROUGH COUNCIL,20/06/2017,EARLY HELP AND SCHOOLS,DEEPLISH ACADEMY,20/06/2017,3438.60 ,OTHER EST - SEN PROVISION,V001139992
ROCHDALE BOROUGH COUNCIL,20/06/2017,EARLY HELP AND SCHOOLS,HOLLINGWORTH ACADEMY,20/06/2017,17194.76 ,OTHER EST - SEN PROVISION,V001139993
ROCHDALE BOROUGH COUNCIL,20/06/2017,EARLY HELP AND SCHOOLS,MIDDLETON TECHNOLOGY ACADEMY,20/06/2017,2191.72 ,OTHER EST - SEN PROVISION,V001139995
ROCHDALE BOROUGH COUNCIL,20/06/2017,EARLY HELP AND SCHOOLS,ST ANNES ACADEMY,20/06/2017,5885.66 ,OTHER EST - SEN PROVISION,V001139996
ROCHDALE BOROUGH COUNCIL,20/06/2017,EARLY HELP AND SCHOOLS,WARDLE ACADEMY,20/06/2017,17594.89 ,OTHER EST - SEN PROVISION,V001139997
ROCHDALE BOROUGH COUNCIL,21/06/2017,ECONOMY DIRECTORATE,LCM GROUP,21/06/2017,184157.17 ,NEW CONSTRUCTION,V001139998
ROCHDALE BOROUGH COUNCIL,28/06/2017,PROPERTY AND HIGHWAYS,CANAL & RIVER TRUST,28/06/2017,8872.53 ,MAINTENANCE,V001140003
ROCHDALE BOROUGH COUNCIL,30/06/2017,EARLY HELP AND SCHOOLS,ROBERT WHETHAM ASSOCIATES,30/06/2017,3466.00 ,ARCHITECTS FEES,V001140004
ROCHDALE BOROUGH COUNCIL,29/06/2017,PROPERTY AND HIGHWAYS,F W SHERRATT LTD,29/06/2017,718.00 ,MINOR BUILDING WORKS,V001140006
ROCHDALE BOROUGH COUNCIL,26/06/2017,ECONOMY DIRECTORATE,AMION CONSULTING LTD,26/06/2017,2100.00 ,CONSULTANTS FEES,V001140036
ROCHDALE BOROUGH COUNCIL,21/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,MIDDLETON ROUND TABLE,21/06/2017,4491.17 ,ACTIVITIES,V001140041
ROCHDALE BOROUGH COUNCIL,30/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,REDFOX COUNTRYSIDE SERVICES,30/06/2017,750.00 ,EQUIPMENT - GENERAL,V001140045
ROCHDALE BOROUGH COUNCIL,28/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,EMO OIL LIMITED,28/06/2017,31479.00 ,TRANSACTIONS-EXPENDITURE,V001140047
ROCHDALE BOROUGH COUNCIL,28/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,WHISTL UK LTD,28/06/2017,505.33 ,POSTAGE,V001140049
ROCHDALE BOROUGH COUNCIL,30/06/2017,RESOURCES,JACOBS,30/06/2017,871.58 ,INPUT VAT -  ADJUSTMENTS,V001140059
ROCHDALE BOROUGH COUNCIL,29/06/2017,PHYSICAL DIS & OLDER PEOPLE,ADAPT BUILDING SERVICES LTD,29/06/2017,3270.00 ,MINOR BUILDING WORKS,V001140060
ROCHDALE BOROUGH COUNCIL,29/06/2017,PHYSICAL DIS & OLDER PEOPLE,ADAPT BUILDING SERVICES LTD,29/06/2017,3270.00 ,MINOR BUILDING WORKS,V001140060
ROCHDALE BOROUGH COUNCIL,21/06/2017,PHYSICAL DIS & OLDER PEOPLE,FLETCHER BUILDING SERVICES LIMITED,21/06/2017,5000.00 ,MINOR BUILDING WORKS,V001140062
ROCHDALE BOROUGH COUNCIL,21/06/2017,PHYSICAL DIS & OLDER PEOPLE,FLETCHER BUILDING SERVICES LIMITED,21/06/2017,17440.00 ,MINOR BUILDING WORKS,V001140062
ROCHDALE BOROUGH COUNCIL,21/06/2017,PHYSICAL DIS & OLDER PEOPLE,MACK4 LIMITED,21/06/2017,1504.00 ,TRANSACTIONS-EXPENDITURE,V001140064
ROCHDALE BOROUGH COUNCIL,21/06/2017,PHYSICAL DIS & OLDER PEOPLE,MACK4 LIMITED,21/06/2017,2706.00 ,TRANSACTIONS-EXPENDITURE,V001140064
ROCHDALE BOROUGH COUNCIL,21/06/2017,PHYSICAL DIS & OLDER PEOPLE,NEWLINE ADAPTATIONS LTD,21/06/2017,1699.20 ,TRANSACTIONS-EXPENDITURE,V001140066
ROCHDALE BOROUGH COUNCIL,21/06/2017,PHYSICAL DIS & OLDER PEOPLE,NEWLINE ADAPTATIONS LTD,21/06/2017,7740.80 ,TRANSACTIONS-EXPENDITURE,V001140066
ROCHDALE BOROUGH COUNCIL,21/06/2017,EARLY HELP AND SCHOOLS,COSY TOES CHILDCARE LIMITED,21/06/2017,648.00 ,DAY CARE,V001140067
ROCHDALE BOROUGH COUNCIL,30/06/2017,CHILDREN’S SOCIAL CARE,CHROMA THERAPIES LTD,30/06/2017,4800.00 ,ACTIVITIES,V001140075
ROCHDALE BOROUGH COUNCIL,21/06/2017,RESOURCES,MUNICIPAL MUTUAL INSURANCE LTD,21/06/2017,818.46 ,PROVISIONS UTILISED IN YEAR,V001140085
ROCHDALE BOROUGH COUNCIL,21/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,LINK4LIFE (CHARITY),21/06/2017,1500.00 ,ACTIVITIES,V001140088
ROCHDALE BOROUGH COUNCIL,21/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,LINK4LIFE (CHARITY),21/06/2017,1500.00 ,ACTIVITIES,V001140089
ROCHDALE BOROUGH COUNCIL,21/06/2017,ECONOMY DIRECTORATE,REDACTED - PERSONAL DATA,21/06/2017,2239.49 ,GRANTS TO OTHER BODIES,V001140090
ROCHDALE BOROUGH COUNCIL,21/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,LINK4LIFE (CHARITY),21/06/2017,1360.00 ,ACTIVITIES,V001140091
ROCHDALE BOROUGH COUNCIL,21/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,LINK4LIFE (CHARITY),21/06/2017,2377.80 ,ACTIVITIES,V001140092
ROCHDALE BOROUGH COUNCIL,21/06/2017,PHYSICAL DIS & OLDER PEOPLE,STANNAH LIFT SERVICES LTD,21/06/2017,2223.00 ,MINOR BUILDING WORKS,V001140093
ROCHDALE BOROUGH COUNCIL,21/06/2017,PHYSICAL DIS & OLDER PEOPLE,STANNAH LIFT SERVICES LTD,21/06/2017,5420.00 ,TRANSACTIONS-EXPENDITURE,V001140094
ROCHDALE BOROUGH COUNCIL,21/06/2017,PHYSICAL DIS & OLDER PEOPLE,STANNAH LIFT SERVICES LTD,21/06/2017,6347.00 ,MINOR BUILDING WORKS,V001140095
ROCHDALE BOROUGH COUNCIL,21/06/2017,PHYSICAL DIS & OLDER PEOPLE,STANNAH LIFT SERVICES LTD,21/06/2017,1500.00 ,TRANSACTIONS-EXPENDITURE,V001140097
ROCHDALE BOROUGH COUNCIL,29/06/2017,PUBLIC HEALTH,MANCHESTER DOGS HOME,29/06/2017,682.20 ,FEES / COMMISSION,V001140100
ROCHDALE BOROUGH COUNCIL,26/06/2017,CHILDREN’S SOCIAL CARE,JULIE STIRPE ASSOCIATES LIMITED,26/06/2017,3402.00 ,ACTIVITIES,V001140101
ROCHDALE BOROUGH COUNCIL,26/06/2017,CHILDREN’S SOCIAL CARE,JULIE STIRPE ASSOCIATES LIMITED,26/06/2017,2250.00 ,ACTIVITIES,V001140102
ROCHDALE BOROUGH COUNCIL,21/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,I BRANDED LTD,21/06/2017,2381.00 ,EVENTS,V001140110
ROCHDALE BOROUGH COUNCIL,23/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,I BRANDED LTD,23/06/2017,3154.50 ,EQUIPMENT - GENERAL,V001140113
ROCHDALE BOROUGH COUNCIL,26/06/2017,PROPERTY AND HIGHWAYS,BEXAN LTD,26/06/2017,1380.26 ,PROPERTY - WORKS ELEMENT,V001140114
ROCHDALE BOROUGH COUNCIL,21/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,LITTLE GARGOYLE LTD,21/06/2017,600.00 ,EVENTS,V001140116
ROCHDALE BOROUGH COUNCIL,21/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,OLDHAM & ROCHDALE GROUNDWORK TRUST LTD,21/06/2017,2269.00 ,CAPITAL SALARIES,V001140198
ROCHDALE BOROUGH COUNCIL,28/06/2017,EARLY HELP AND SCHOOLS,DEEPLISH ACADEMY,28/06/2017,5335.41 ,RENTS,V001140204
ROCHDALE BOROUGH COUNCIL,28/06/2017,EARLY HELP AND SCHOOLS,DEEPLISH ACADEMY,28/06/2017,1052.70 ,REPAIRS & ALTS OF BUILDINGS,V001140204
ROCHDALE BOROUGH COUNCIL,29/06/2017,EARLY HELP AND SCHOOLS,THE TOGETHER TRUST,29/06/2017,8895.60 ,OTHER LA`S - SEN PROVISION,V001140205
ROCHDALE BOROUGH COUNCIL,21/06/2017,EARLY HELP AND SCHOOLS,HILL DICKINSON LLP,21/06/2017,1558.62 ,LEGAL SERVICES EXTERNAL,V001140207
ROCHDALE BOROUGH COUNCIL,21/06/2017,PUBLIC HEALTH,BOLTON NHS FOUNDATION TRUST,21/06/2017,500.00 ,PH OTHER CONTRACTS,V001140209
ROCHDALE BOROUGH COUNCIL,23/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,PETERS LIMITED,23/06/2017,514.32 ,REFERENCE BOOKS/NEWSPAPERS/PERIODICALS,V001140228
ROCHDALE BOROUGH COUNCIL,27/06/2017,NEIGHBOURHOODS AND ENVIRONMENT,ASKEWS AND HOLTS LIBRARY SERVICES LTD,27/06/2017,504.18 ,REFERENCE BOOKS/NEWSPAPERS/PERIODICALS,V001140232
