Body_Name,Body,Payment Date,Transaction Number,Department,Supplier Name,Supplier Post Code,Expenditure Category,Net Amount
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,47.1100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,1.3400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,111.3700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,-154.3400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,G-C & A - Over 18's,BRAKE BROS LTD,TN24 8ZL,412-Provisions,-2.6200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,-4.7200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,-3.3200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,-4.6600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,-5.4600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,-2.2200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,-9.0500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,-10.0200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,-52.2600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,-3.4400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,-41.7200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,-10.1000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,-33.2800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,154.3400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,F-C & A - Central,BRAKE BROS LTD,TN24 8ZL,412-Provisions,141.1000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,426.4400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,207.4000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,G-C & A - Over 18's,BRAKE BROS LTD,TN24 8ZL,412-Provisions,91.5600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,166.3700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,168.3600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,34.6600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,9.4400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,161.1300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,18.6000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,214.5100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,21.6000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,93.1600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,111.6200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,365.6900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,167.5500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,694.7900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,46.8000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,213.0300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,131.4200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,35.1400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,111.5400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,611.4600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,216.9500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,168.6000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,6.9800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,20.1000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,144.5800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,133.4900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,10.1000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,7.9300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,9.4400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,175.7400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,55.4000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,218.7300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,373.9700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,135.5200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,239.8800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,183.4400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,127.3000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,237.3800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,8.9400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,97.2900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,G-C & A - Over 18's,BRAKE BROS LTD,TN24 8ZL,412-Provisions,136.7100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,185.2600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,19.5400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,307.8000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,220.3000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,269.7900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,123.4900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,222.6900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,59.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,211.2000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,379.5500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,340.8400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,170.3100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,391.7700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,56.1000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,164.6600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,7.1200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,12.6800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,42.7400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,79.7800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,239.3500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,11.4100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,483.9000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,5.6100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,208.2400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,20.2000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,158.6500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,43.2000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,307.8100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,220.0800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,19.6600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,79.3800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,160.8800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,297.0300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,34.9600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,202.5200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,155.6000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,11.7900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,193.9600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,394.0200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,163.6400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,145.1300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,220.1100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,358.1600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,246.9900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,19.3200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,201.3700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,515.2700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,12.5400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,473.4800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,36.3200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,218.8400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,160.4800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,N-Development & Growth - Services,BRAKE BROS LTD,TN24 8ZL,417-Contract Catering,77.8400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,56.0000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,156.6800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,574.0600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,679.1500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,299.9700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,302.5400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,6.0800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,135.4800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,6.9800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,322.9400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,310.8500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,11.5900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,52.4400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,125.2400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,184.7600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,12.1400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,3.3200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,191.3600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,155.0300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,247.3700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,316.7600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,116.9800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,342.6500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,18.8800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,294.0400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,186.2200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,608.1100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,417.1200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,469.0700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,72.5000000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,204.9900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,261.5400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,206.9600000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,124.9200000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,58.5800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,8.9400000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,99.7800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,321.2100000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,279.4800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,335.9800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,283.4300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,544.8800000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,6.6700000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,208.1300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,250.2300000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,20.2500000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,392.3900000000
Nottingham City Council,http://data.ordnancesurvey.co.uk/id/7000000000038857,20150120,468247,C-Community Services,BRAKE BROS LTD,TN24 8ZL,412-Provisions,14.1300000000
