Body Name,Service Label,Service Code,Expenditure CIPFA Group Label,Expenditure CIPFA Sub Group Label,Expenditure CIPFA Sub Group Code,Date,Transaction Number,Net Amount,Supplier Name,Supplier ID,"Grants to Voluntary, Community and Social Enterprise Sector?"
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 24/07/2014,HED0254246,£120.00,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 24/07/2014,HED0254235,£51.40,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 24/07/2014,HED0254236,£182.80,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Bldgs : R & M : Day To Day,2001, 24/07/2014,HED0254254,£165.00,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 24/07/2014,HED0254258,£315.00,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 24/07/2014,HED0254227,£285.30,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 24/07/2014,HED0254226,£45.00,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 24/07/2014,HED0254239,£61.80,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Bldgs : R & M : Day To Day,2001, 24/07/2014,HED0254256,£172.80,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865,No
Pendle Borough Council,Engineering & Special Projects,HED,Capital costs,Capital : Payments,CD14, 24/07/2014,HED0254237,£45.00,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865,No
Pendle Borough Council,Engineering & Special Projects,HED,Capital costs,Capital : Payments,CD14, 24/07/2014,HED0254247,£130.00,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 24/07/2014,HED0254238,£345.00,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865,No
Pendle Borough Council,Engineering & Special Projects,HED,Capital costs,Capital : Payments,CD14, 24/07/2014,HED0254241,£65.00,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 24/07/2014,HED0254240,£62.80,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 24/07/2014,HED0254257,£209.50,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865,No
Pendle Borough Council,Human Resources,PER,Indirect employee expense,Emp : Medical Expenses,1236, 10/07/2014,PER0253772,£340.00,PEOPLE ASSET MANAGEMENT LIMITED,A0067613,No
Pendle Borough Council,Human Resources,PER,Indirect employee expense,Emp : Medical Expenses,1236, 10/07/2014,PER0253770,£27.50,PEOPLE ASSET MANAGEMENT LIMITED,A0067613,No
Pendle Borough Council,Human Resources,PER,Indirect employee expense,Emp : Medical Expenses,1236, 17/07/2014,PER0254027,£170.00,PEOPLE ASSET MANAGEMENT LIMITED,A0067613,No
Pendle Borough Council,Operational Services,OPS,Transport related expense,Tprt : Repairs : General,3105, 10/07/2014,OPS0253833,£364.50,PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,A0068263,No
Pendle Borough Council,Operational Services,OPS,Transport related expense,Tprt : Repairs : General,3105, 24/07/2014,OPS0254196,£486.72,PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,A0068263,No
Pendle Borough Council,Engineering & Special Projects,HED,Supplies and services,LCC Levy (Admins Costs),4419, 17/07/2014,HED0254074,£27.69,CHIPSIDE LTD,A0068587,No
Pendle Borough Council,Engineering & Special Projects,HED,Supplies and services,LCC Levy (Admins Costs),4419, 17/07/2014,HED0254075,£316.23,CHIPSIDE LTD,A0068587,No
Pendle Borough Council,Property Services,EST,Premises related expense,Electricity,2203, 10/07/2014,EST0253841,£142.64,SWALEC,A0068663,No
Pendle Borough Council,Financial Services,AAS,Supplies and services,Insurances,4701, 17/07/2014,AAS0254053,"£3,500.00",ZURICH INSURANCE PLC,A0068906,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS4004322,-£37.54,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS4004323,-£39.95,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS4004324,-£36.64,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS4004325,-£856.34,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS4004326,-£38.49,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS4004327,-£752.30,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254493,£5.14,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS4004329,-£17.88,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254494,£30.97,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS4004330,-£103.27,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS4004331,-£33.90,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS4004333,-£16.42,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254496,£4.62,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS4004334,-£753.54,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS4004336,-£18.28,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS4004337,-£102.94,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS4004338,-£34.19,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS4004340,-£16.82,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254497,"£2,482.48",BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254498,£572.78,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254499,£252.73,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254500,£165.27,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Supplies and services,Other Expenses,4705, 30/07/2014,AAS0254501,£39.97,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254502,£25.06,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254503,£94.77,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254504,£11.95,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254505,£63.67,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254506,£53.24,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254507,£12.25,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254508,£32.23,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254509,£84.53,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254510,£19.37,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254511,£119.65,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254512,£12.23,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254513,£12.23,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254514,£144.26,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254515,£25.43,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254516,£23.76,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254518,£11.95,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254519,£19.36,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254520,£95.92,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254521,£11.19,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254522,£30.02,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254523,£37.03,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254524,£11.85,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254525,£56.24,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254526,£12.23,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254527,£16.53,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254528,£12.23,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254529,£151.82,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254530,£890.87,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254531,£344.77,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254532,£53.55,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254533,£20.40,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254534,£39.52,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254535,£18.20,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254536,£85.93,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254537,£43.52,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254538,£56.81,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254539,£12.23,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254540,£34.86,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254542,£27.61,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254543,£10.62,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254544,£47.00,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254545,£42.59,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254546,£25.81,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254547,£382.01,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 30/07/2014,AAS0254548,"£2,421.76",BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 04/07/2014,AAS4004281,-£62.71,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 04/07/2014,AAS4004282,-£20.01,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 04/07/2014,AAS0253858,£62.74,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 04/07/2014,AAS4004283,-£162.77,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 04/07/2014,AAS4004284,-£145.86,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 04/07/2014,AAS0253859,£56.50,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 04/07/2014,AAS0253860,£57.70,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 04/07/2014,AAS4004285,-£132.54,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 04/07/2014,AAS4004286,-£93.73,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 04/07/2014,AAS0253862,£48.90,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 04/07/2014,AAS0253863,£94.26,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 04/07/2014,AAS0253864,£132.24,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 04/07/2014,AAS0253865,£301.81,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 04/07/2014,AAS0253866,£702.07,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 04/07/2014,AAS0253868,£224.80,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 04/07/2014,AAS0253869,£301.38,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 04/07/2014,AAS0253870,£266.53,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 04/07/2014,AAS0253871,£155.98,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 04/07/2014,AAS0253872,£417.44,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 04/07/2014,AAS0253874,£42.53,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 04/07/2014,AAS0253875,£22.59,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 04/07/2014,AAS0253876,£74.05,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 04/07/2014,AAS0253877,£18.83,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 04/07/2014,AAS0253878,£46.45,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 04/07/2014,AAS0253879,£50.92,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 04/07/2014,AAS0253880,£37.04,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 04/07/2014,AAS0253881,£93.37,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 04/07/2014,AAS0253882,£31.55,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 04/07/2014,AAS0253883,£65.07,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 04/07/2014,AAS0253885,£433.91,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 04/07/2014,AAS0253886,"£1,281.20",CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS4004303,-£191.22,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS0254443,£118.65,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS4004304,-£213.76,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS0254444,£123.97,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS4004305,-£150.81,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS0254445,£90.45,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS4004306,-£104.09,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS0254446,£71.60,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS4004307,-£65.50,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS0254447,£51.20,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS4004308,-£56.59,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS0254448,£46.56,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS4004309,-£57.98,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS0254449,£47.39,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS4004310,-£78.77,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS0254450,£56.68,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS4004311,-£112.87,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS0254451,£82.36,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS4004312,-£184.06,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS0254452,£104.82,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS4004313,-£203.32,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS0254453,£123.65,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS4004314,-£211.38,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS0254454,£127.19,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS4004315,-£189.46,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS0254455,£112.35,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS4004316,-£179.34,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS0254456,£109.88,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS4004317,-£117.04,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS0254457,£88.62,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS4004318,-£541.17,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS0254458,£382.97,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS4004319,-£94.26,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS0254459,£69.38,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS4004320,-£433.91,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS0254460,£320.97,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS0254461,£56.59,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS0254462,£94.76,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS0254463,£205.99,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS0254464,£298.25,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS0254467,£281.57,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS0254468,£642.64,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS0254469,£152.51,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS0254470,£112.87,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS0254471,"£1,381.99",CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS0254472,£31.20,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS0254473,£17.26,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS0254474,£50.20,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS0254475,£14.66,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS0254476,£55.86,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS0254477,£38.30,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS0254478,£27.43,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS0254479,£66.84,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS0254480,£23.66,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS0254481,£47.13,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 30/07/2014,AAS0254483,£59.39,CORONA ENERGY,A0069539,No
