OrganisationName,Organisation Code,Effective Date,Ward,Ward Code,Election Year,Candidate,Party,Party Code,Votes,Elected,Electorate,Ballot Papers Issued,Turnout,Vacant Seats
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Ravenhurst & Fosse,http://statistics.data.gov.uk/id/statistical-geography/E05005422,2007,John William Wright,Conservative Party,http://openelectiondata.org/id/parties/25,785,No,5370,1847,34.39%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Ravenhurst & Fosse,http://statistics.data.gov.uk/id/statistical-geography/E05005422,2007,Josephine Mary Fox,Labour Party [The],http://openelectiondata.org/id/parties/6,975,Yes,5370,1847,34.39%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Ravenhurst & Fosse,http://statistics.data.gov.uk/id/statistical-geography/E05005422,2007,Philip Nigel Fox,Labour Party [The],http://openelectiondata.org/id/parties/6,869,Yes,5370,1847,34.39%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Ravenhurst & Fosse,http://statistics.data.gov.uk/id/statistical-geography/E05005422,2007,Roy Dixon,Labour Party [The],http://openelectiondata.org/id/parties/6,907,Yes,5370,1847,34.39%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Saxondale,http://statistics.data.gov.uk/id/statistical-geography/E05005423,2007,Alan Donald Bailey,Liberal Democrats,http://openelectiondata.org/id/parties/26,1253,Yes,5519,1849,33.50%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Saxondale,http://statistics.data.gov.uk/id/statistical-geography/E05005423,2007,Alexandra Dilks,Liberal Democrats,http://openelectiondata.org/id/parties/26,1151,Yes,5519,1849,33.50%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Saxondale,http://statistics.data.gov.uk/id/statistical-geography/E05005423,2007,Carole Ann Thomas,Conservative Party,http://openelectiondata.org/id/parties/25,561,No,5519,1849,33.50%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Saxondale,http://statistics.data.gov.uk/id/statistical-geography/E05005423,2007,Geoffrey L Welsh,Liberal Democrats,http://openelectiondata.org/id/parties/26,1155,Yes,5519,1849,33.50%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Saxondale,http://statistics.data.gov.uk/id/statistical-geography/E05005423,2007,Martin David Parsons,Conservative Party,http://openelectiondata.org/id/parties/25,522,No,5519,1849,33.50%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Saxondale,http://statistics.data.gov.uk/id/statistical-geography/E05005423,2007,Vasant Bhagwanji Kalyani,Conservative Party,http://openelectiondata.org/id/parties/25,458,No,5519,1849,33.50%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Stanton & Flamville,http://statistics.data.gov.uk/id/statistical-geography/E05005424,2007,Cyril Bailey,Conservative Party,http://openelectiondata.org/id/parties/25,Uncontested,Yes,N/A,N/A,N/A,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Stanton & Flamville,http://statistics.data.gov.uk/id/statistical-geography/E05005424,2007,Ernest Frederick White,Conservative Party,http://openelectiondata.org/id/parties/25,Uncontested,Yes,N/A,N/A,N/A,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Stanton & Flamville,http://statistics.data.gov.uk/id/statistical-geography/E05005424,2007,Noel Morgan Gilson,Conservative Party,http://openelectiondata.org/id/parties/25,Uncontested,Yes,N/A,N/A,N/A,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Winstanley,http://statistics.data.gov.uk/id/statistical-geography/E05005425,2007,Dave Widdowson,Labour Party [The],http://openelectiondata.org/id/parties/6,423,No,4865,1304,26.80%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Winstanley,http://statistics.data.gov.uk/id/statistical-geography/E05005425,2007,Gary Sanders,Conservative Party,http://openelectiondata.org/id/parties/25,782,Yes,4865,1304,26.80%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Winstanley,http://statistics.data.gov.uk/id/statistical-geography/E05005425,2007,Iris Whailing ,Conservative Party,http://openelectiondata.org/id/parties/25,652,Yes,4865,1304,26.80%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Winstanley,http://statistics.data.gov.uk/id/statistical-geography/E05005425,2007,Phil Moitt,Labour Party [The],http://openelectiondata.org/id/parties/6,431,No,4865,1304,26.80%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Winstanley,http://statistics.data.gov.uk/id/statistical-geography/E05005425,2007,Roger John Berrington,Labour Party [The],http://openelectiondata.org/id/parties/6,478,No,4865,1304,26.80%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Winstanley,http://statistics.data.gov.uk/id/statistical-geography/E05005425,2007,Ronald Clifton Ward,Conservative Party,http://openelectiondata.org/id/parties/25,672,Yes,4865,1304,26.80%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Blaby South,http://statistics.data.gov.uk/id/statistical-geography/E05005408,2003,David Pollard,Liberal Democrats,http://openelectiondata.org/id/parties/26,791,Yes,3733,1274,34.13%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Blaby South,http://statistics.data.gov.uk/id/statistical-geography/E05005409,2003,Joseph Thomas Roper,Liberal Democrats,http://openelectiondata.org/id/parties/26,707,Yes,3733,1274,34.13%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Blaby South,http://statistics.data.gov.uk/id/statistical-geography/E05005410,2003,Lorna Kathryn Gutterridge,Conservative Party,http://openelectiondata.org/id/parties/25,481,No,3733,1274,34.13%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Blaby South,http://statistics.data.gov.uk/id/statistical-geography/E05005411,2003,William Edward Jennings,Conservative Party,http://openelectiondata.org/id/parties/25,394,No,3733,1274,34.13%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Cosby with South Whetstone,http://statistics.data.gov.uk/id/statistical-geography/E05005409,2003,Alan Christopher Tanner,Conservative Party,http://openelectiondata.org/id/parties/25,490,Yes,3591,1195,33.28%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Cosby with South Whetstone,http://statistics.data.gov.uk/id/statistical-geography/E05005411,2003,David Broughton Radford,Labour Party [The],http://openelectiondata.org/id/parties/6,209,No,3591,1195,33.28%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Cosby with South Whetstone,http://statistics.data.gov.uk/id/statistical-geography/E05005410,2003,Eric Arthur Crich,Liberal Democrats,http://openelectiondata.org/id/parties/26,464,No,3591,1195,33.28%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Cosby with South Whetstone,http://statistics.data.gov.uk/id/statistical-geography/E05005414,2003,Judith Alexandra Dilks,Liberal Democrats,http://openelectiondata.org/id/parties/26,500,Yes,3591,1195,33.28%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Cosby with South Whetstone,http://statistics.data.gov.uk/id/statistical-geography/E05005414,2003,Lynette Blake,Conservative Party,http://openelectiondata.org/id/parties/25,387,No,3591,1195,33.28%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Cosby with South Whetstone,http://statistics.data.gov.uk/id/statistical-geography/E05005414,2003,Michael George Howkins,Labour Party [The],http://openelectiondata.org/id/parties/6,257,No,3591,1195,33.28%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Countesthorpe,http://statistics.data.gov.uk/id/statistical-geography/E05005413,2003,Barbara Ann Keen,Liberal Democrats,http://openelectiondata.org/id/parties/26,534,No,5357,1512,28.22%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Countesthorpe,http://statistics.data.gov.uk/id/statistical-geography/E05005413,2003,David Jennings,Conservative Party,http://openelectiondata.org/id/parties/25,1029,Yes,5357,1512,28.22%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Countesthorpe,http://statistics.data.gov.uk/id/statistical-geography/E05005413,2003,Frank Ernest Duffield,Conservative Party,http://openelectiondata.org/id/parties/25,742,Yes,5357,1512,28.22%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Countesthorpe,http://statistics.data.gov.uk/id/statistical-geography/E05005413,2003,Joan Lloyd Weatherstone,Conservative Party,http://openelectiondata.org/id/parties/25,872,Yes,5357,1512,28.22%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Countesthorpe,http://statistics.data.gov.uk/id/statistical-geography/E05005413,2003,Mary Patricia Harvey,Liberal Democrats,http://openelectiondata.org/id/parties/26,513,No,5357,1512,28.22%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Croft Hill,http://statistics.data.gov.uk/id/statistical-geography/E05005411,2003,Marjorie Lewin,Liberal Democrats,http://openelectiondata.org/id/parties/26,94,No,1747,496,28.39%,1
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Croft Hill,http://statistics.data.gov.uk/id/statistical-geography/E05005411,2003,Patricia Margaret Parkin-Moore,Independent,,85,No,1747,496,28.39%,1
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Croft Hill,http://statistics.data.gov.uk/id/statistical-geography/E05005411,2003,William Charles Law,Conservative Party,http://openelectiondata.org/id/parties/25,312,Yes,1747,496,28.39%,1
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Ellis,http://statistics.data.gov.uk/id/statistical-geography/E05005412,2003,John Peachey,Liberal Democrats,http://openelectiondata.org/id/parties/26,471,Yes,3947,1011,25.61%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Ellis,http://statistics.data.gov.uk/id/statistical-geography/E05005412,2003,John Springthorpe,Liberal Democrats,http://openelectiondata.org/id/parties/26,494,Yes,3947,1011,25.61%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Ellis,http://statistics.data.gov.uk/id/statistical-geography/E05005412,2003,Kim Frost,Conservative Party,http://openelectiondata.org/id/parties/25,467,No,3947,1011,25.61%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Ellis,http://statistics.data.gov.uk/id/statistical-geography/E05005412,2003,Neville George Pollard,Conservative Party,http://openelectiondata.org/id/parties/25,463,No,3947,1011,25.61%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Enderby & St Johns,http://statistics.data.gov.uk/id/statistical-geography/E05005416,2003,Jacqueline Anne Dickinson,Conservative Party,http://openelectiondata.org/id/parties/25,355,Yes,3380,874,25.86%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Enderby & St Johns,http://statistics.data.gov.uk/id/statistical-geography/E05005416,2003,Jill Blackwell,Conservative Party,http://openelectiondata.org/id/parties/25,392,Yes,3380,874,25.86%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Enderby & St Johns,http://statistics.data.gov.uk/id/statistical-geography/E05005416,2003,Michael Charles Robinson,British National Party,http://openelectiondata.org/id/parties/38,224,No,3380,874,25.86%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Enderby & St Johns,http://statistics.data.gov.uk/id/statistical-geography/E05005416,2003,Ralph Innes,Labour Party [The],http://openelectiondata.org/id/parties/6,232,No,3380,874,25.86%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Enderby & St Johns,http://statistics.data.gov.uk/id/statistical-geography/E05005416,2003,Samantha Julia Fox,Labour Party [The],http://openelectiondata.org/id/parties/6,248,No,3380,874,25.86%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Fairestone,http://statistics.data.gov.uk/id/statistical-geography/E05005414,2003,Barbara Mary Parkins,Conservative Party,http://openelectiondata.org/id/parties/25,616,Yes,3839,1064,27.72%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Fairestone,http://statistics.data.gov.uk/id/statistical-geography/E05005414,2003,Jean Burrell,Liberal Democrats,http://openelectiondata.org/id/parties/26,295,No,3839,1064,27.72%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Fairestone,http://statistics.data.gov.uk/id/statistical-geography/E05005414,2003,John Overton Hudson,Conservative Party,http://openelectiondata.org/id/parties/25,672,Yes,3839,1064,27.72%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Fairestone,http://statistics.data.gov.uk/id/statistical-geography/E05005414,2003,Julia Mary Gilhooly,Labour Party [The],http://openelectiondata.org/id/parties/6,260,No,3839,1064,27.72%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Forest,http://statistics.data.gov.uk/id/statistical-geography/EE05005415,2003,David Roger Clements,Conservative Party,http://openelectiondata.org/id/parties/25,772,Yes,5225,1248,23.89%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Forest,http://statistics.data.gov.uk/id/statistical-geography/EE05005415,2003,Edith Grace Fox,Labour Party [The],http://openelectiondata.org/id/parties/6,404,No,5225,1248,23.89%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Forest,http://statistics.data.gov.uk/id/statistical-geography/EE05005415,2003,Elsie Clara Dawson,Conservative Party,http://openelectiondata.org/id/parties/25,752,Yes,5225,1248,23.89%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Forest,http://statistics.data.gov.uk/id/statistical-geography/EE05005415,2003,John Anthony Dolby,Conservative Party,http://openelectiondata.org/id/parties/25,718,Yes,5225,1248,23.89%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Forest,http://statistics.data.gov.uk/id/statistical-geography/EE05005415,2003,Keith Edwin Clafton,Labour Party [The],http://openelectiondata.org/id/parties/6,376,No,5225,1248,23.89%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Forest,http://statistics.data.gov.uk/id/statistical-geography/EE05005415,2003,Malcolm Francis Fox,Labour Party [The],http://openelectiondata.org/id/parties/6,401,No,5225,1248,23.89%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Millfield,http://statistics.data.gov.uk/id/statistical-geography/E05005416,2003,Damian Andrew Stuart,Conservative Party,http://openelectiondata.org/id/parties/25,306,Yes,1829,591,32.31%,1
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Millfield,http://statistics.data.gov.uk/id/statistical-geography/E05005416,2003,David Ronald Widdowson,Labour Party [The],http://openelectiondata.org/id/parties/6,278,No,1829,591,32.31%,1
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Muxloe,http://statistics.data.gov.uk/id/statistical-geography/E05005417,2003,Charlotte Louise Von Anrep,Liberal Democrats,http://openelectiondata.org/id/parties/26,225,No,3379,1265,37.44%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Muxloe,http://statistics.data.gov.uk/id/statistical-geography/E05005417,2003,David Robert Parsons,Conservative Party,http://openelectiondata.org/id/parties/25,893,Yes,3379,1265,37.44%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Muxloe,http://statistics.data.gov.uk/id/statistical-geography/E05005417,2003,Peter Arthur Francis,British National Party,http://openelectiondata.org/id/parties/38,215,No,3379,1265,37.44%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Muxloe,http://statistics.data.gov.uk/id/statistical-geography/E05005417,2003,Roy Harris,Liberal Democrats,http://openelectiondata.org/id/parties/26,262,No,3379,1265,37.44%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Muxloe,http://statistics.data.gov.uk/id/statistical-geography/E05005417,2003,Terence Anthony Mulloy,Conservative Party,http://openelectiondata.org/id/parties/25,713,Yes,3379,1265,37.44%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Narborough & Littlethorpe,http://statistics.data.gov.uk/id/statistical-geography/E05005418,2003,Barry Garner,Conservative Party,http://openelectiondata.org/id/parties/25,585,Yes,3935,887,22.54%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Narborough & Littlethorpe,http://statistics.data.gov.uk/id/statistical-geography/E05005418,2003,Catherine Mary bailey,Liberal Democrats,http://openelectiondata.org/id/parties/26,310,No,3935,887,22.54%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Narborough & Littlethorpe,http://statistics.data.gov.uk/id/statistical-geography/E05005418,2003,Felicity Caroline Pollard,Liberal Democrats,http://openelectiondata.org/id/parties/26,325,No,3935,887,22.54%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Narborough & Littlethorpe,http://statistics.data.gov.uk/id/statistical-geography/E05005418,2003,Michael James Bradbury,Conservative Party,http://openelectiondata.org/id/parties/25,499,Yes,3935,887,22.54%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Normanton,http://statistics.data.gov.uk/id/statistical-geography/E05005419,2003,Bryan Boss,Conservative Party,http://openelectiondata.org/id/parties/25,180,No,1939,612,31.56%,1
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Normanton,http://statistics.data.gov.uk/id/statistical-geography/E05005419,2003,Susan Mary King,Liberal Democrats,http://openelectiondata.org/id/parties/26,429,Yes,1939,612,31.56%,1
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,North Whetstone,http://statistics.data.gov.uk/id/statistical-geography/E05005420,2003,Ann Marie Morris,Liberal Democrats,http://openelectiondata.org/id/parties/26,104,No,3680,927,25.19%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,North Whetstone,http://statistics.data.gov.uk/id/statistical-geography/E05005420,2003,Anna Christina May Pullen,Conservative Party,http://openelectiondata.org/id/parties/25,442,Yes,3680,927,25.19%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,North Whetstone,http://statistics.data.gov.uk/id/statistical-geography/E05005420,2003,Jeannine Cynthia Songhurst,Liberal Democrats,http://openelectiondata.org/id/parties/26,132,No,3680,927,25.19%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,North Whetstone,http://statistics.data.gov.uk/id/statistical-geography/E05005420,2003,John Kenney,Independent,,411,Yes,3680,927,25.19%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,North Whetstone,http://statistics.data.gov.uk/id/statistical-geography/E05005420,2003,Leslie Mark Phillimore,Conservative Party,http://openelectiondata.org/id/parties/25,231,No,3680,927,25.19%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,North Whetstone,http://statistics.data.gov.uk/id/statistical-geography/E05005420,2003,Michael Robert Bounds,Labour Party [The],http://openelectiondata.org/id/parties/6,180,No,3680,927,25.19%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Pastures,http://statistics.data.gov.uk/id/statistical-geography/E05005421,2003,Edward Albert Webster-Williams,Conservative Party,http://openelectiondata.org/id/parties/25,530,Yes,3613,903,24.99%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Pastures,http://statistics.data.gov.uk/id/statistical-geography/E05005421,2003,Frederick Guy Hector Jackson,Conservative Party,http://openelectiondata.org/id/parties/25,607,Yes,3613,903,24.99%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Pastures,http://statistics.data.gov.uk/id/statistical-geography/E05005421,2003,Laurence William Bagley,Liberal Democrats,http://openelectiondata.org/id/parties/26,199,No,3613,903,24.99%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Pastures,http://statistics.data.gov.uk/id/statistical-geography/E05005421,2003,Samantha Jane Maxwell,Labour Party [The],http://openelectiondata.org/id/parties/6,152,No,3613,903,24.99%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Pastures,http://statistics.data.gov.uk/id/statistical-geography/E05005421,2003,Susan Jane Russell,Labour Party [The],http://openelectiondata.org/id/parties/6,135,No,3613,903,24.99%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Ravenhurst & Fosse,http://statistics.data.gov.uk/id/statistical-geography/E05005422,2003,Dennis Edward Smith,Conservative Party,http://openelectiondata.org/id/parties/25,576,No,5445,1566,28.76%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Ravenhurst & Fosse,http://statistics.data.gov.uk/id/statistical-geography/E05005422,2003,Josephine Mary Fox,Labour Party [The],http://openelectiondata.org/id/parties/6,885,Yes,5445,1566,28.76%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Ravenhurst & Fosse,http://statistics.data.gov.uk/id/statistical-geography/E05005422,2003,Paul Ellis Bentham,Conservative Party,http://openelectiondata.org/id/parties/25,556,No,5445,1566,28.76%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Ravenhurst & Fosse,http://statistics.data.gov.uk/id/statistical-geography/E05005422,2003,Philip Nigel Fox,Labour Party [The],http://openelectiondata.org/id/parties/6,848,Yes,5445,1566,28.76%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Ravenhurst & Fosse,http://statistics.data.gov.uk/id/statistical-geography/E05005422,2003,Roy Self Dixon,Labour Party [The],http://openelectiondata.org/id/parties/6,876,Yes,5445,1566,28.76%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Ravenhurst & Fosse,http://statistics.data.gov.uk/id/statistical-geography/E05005422,2003,William David Francis Surtees,Conservative Party,http://openelectiondata.org/id/parties/25,497,No,5445,1566,28.76%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Saxondale,http://statistics.data.gov.uk/id/statistical-geography/E05005423,2003,Alan Donald Bailey,Liberal Democrats,http://openelectiondata.org/id/parties/26,913,Yes,5292,1516,28.65%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Saxondale,http://statistics.data.gov.uk/id/statistical-geography/E05005423,2003,Derek Henry John Thompson,Conservative Party,http://openelectiondata.org/id/parties/25,509,No,5292,1516,28.65%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Saxondale,http://statistics.data.gov.uk/id/statistical-geography/E05005423,2003,Donald Christopher Randle,Liberal Democrats,http://openelectiondata.org/id/parties/26,871,Yes,5292,1516,28.65%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Saxondale,http://statistics.data.gov.uk/id/statistical-geography/E05005423,2003,Geoffrey Lee Welsh,Liberal Democrats,http://openelectiondata.org/id/parties/26,870,Yes,5292,1516,28.65%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Saxondale,http://statistics.data.gov.uk/id/statistical-geography/E05005423,2003,Michael Kevin Duffy,Conservative Party,http://openelectiondata.org/id/parties/25,517,No,5292,1516,28.65%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Saxondale,http://statistics.data.gov.uk/id/statistical-geography/E05005423,2003,Olive May Stone,Conservative Party,http://openelectiondata.org/id/parties/25,503,No,5292,1516,28.65%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Stanton & Flamville,http://statistics.data.gov.uk/id/statistical-geography/E05005424,2003,Beverley Jane Welsh,Liberal Democrats,http://openelectiondata.org/id/parties/26,324,No,5678,1506,26.52%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Stanton & Flamville,http://statistics.data.gov.uk/id/statistical-geography/E05005424,2003,Cyril Bailey,Conservative Party,http://openelectiondata.org/id/parties/25,1004,Yes,5678,1506,26.52%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Stanton & Flamville,http://statistics.data.gov.uk/id/statistical-geography/E05005424,2003,David Leslie Breese,Liberal Democrats,http://openelectiondata.org/id/parties/26,413,No,5678,1506,26.52%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Stanton & Flamville,http://statistics.data.gov.uk/id/statistical-geography/E05005424,2003,Ernest Frederick White,Conservative Party,http://openelectiondata.org/id/parties/25,1139,Yes,5678,1506,26.52%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Stanton & Flamville,http://statistics.data.gov.uk/id/statistical-geography/E05005424,2003,Noel Morgan Gilson,Conservative Party,http://openelectiondata.org/id/parties/25,882,Yes,5678,1506,26.52%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Stanton & Flamville,http://statistics.data.gov.uk/id/statistical-geography/E05005424,2003,Pamela Ann Barber,Liberal Democrats,http://openelectiondata.org/id/parties/26,391,No,5678,1506,26.52%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Winstanley,http://statistics.data.gov.uk/id/statistical-geography/E05005425,2003,Gary Sanders,Conservative Party,http://openelectiondata.org/id/parties/25,425,Yes,4571,971,21.24%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Winstanley,http://statistics.data.gov.uk/id/statistical-geography/E05005425,2003,Iris Whailing,Conservative Party,http://openelectiondata.org/id/parties/25,385,No,4571,971,21.24%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Winstanley,http://statistics.data.gov.uk/id/statistical-geography/E05005425,2003,Phillex Lovester Moitt,Labour Party [The],http://openelectiondata.org/id/parties/6,345,No,4571,971,21.24%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Winstanley,http://statistics.data.gov.uk/id/statistical-geography/E05005425,2003,Roger John Berrington,Labour Party [The],http://openelectiondata.org/id/parties/6,405,Yes,4571,971,21.24%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Winstanley,http://statistics.data.gov.uk/id/statistical-geography/E05005425,2003,Ronald Clifton Ward,Conservative Party,http://openelectiondata.org/id/parties/25,451,Yes,4571,971,21.24%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,06/11/2014,Winstanley,http://statistics.data.gov.uk/id/statistical-geography/E05005425,2003,William Arthur Wright,Labour Party [The],http://openelectiondata.org/id/parties/6,342,No,4571,971,21.24%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Cosby,,1999,Alan Christopher Tanner,Liberal Democrats,http://openelectiondata.org/id/parties/26,424,Yes,2769,984,35.54%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Cosby,,1999,Judith Alexandra Dilks,Liberal Democrats,http://openelectiondata.org/id/parties/26,423,Yes,2769,984,35.54%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Countesthorpe,http://statistics.data.gov.uk/id/statistical-geography/E05005413,1999,David Jennings,Conservative Party,http://openelectiondata.org/id/parties/25,1030,Yes,5438,1704,31.34%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Flamville,,1999,Alan John Ester,Labour Party [The],http://openelectiondata.org/id/parties/6,393,No,2979,896,30.08%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Cosby,,1999,Alan Roy Whittle,Conservative Party,http://openelectiondata.org/id/parties/25,324,No,2769,984,35.54%,2
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Ravenhurst,,1999,Alexander James Scott,Green Party [The],http://openelectiondata.org/id/parties/64,88,No,4427,1270,28.69%,3
Blaby,http://opendatacommunities.org/id/district-council/blaby,07/11/2014,Narborough,,1999,Alexandra Barbara Joy Stanley,Liberal Democrats,http://openelectiondata.org/id/parties/26,191,No,6279,1712,27.27%,2
