ExtractDate,ItemCount,ReturnCode,FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,PostCode,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,Hygiene,Structural,ConfidenceInManagement,SchemeType,NewRatingPending,Location
29/03/2017,1261,Success,268966,07220/0298/0/000,McDonalds,Restaurant/Cafe/Canteen,1,OX3 8DJ,5,fhrs_5_en-GB,23/02/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,0,0,FHRS,False,"298 London Road Headington Oxford OX3 8DJ
UK
(51.762421, -1.194067)"
29/03/2017,1261,Success,268487,02870/0057/2/000,McDonalds,Restaurant/Cafe/Canteen,1,OX1 3HB,5,fhrs_5_en-GB,02/03/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,0,5,FHRS,False,"57 Cornmarket Street Oxford Oxfordshire OX1 3HB
UK
(51.752459, -1.258405)"
29/03/2017,1261,Success,268468,02360/0010/0/000,Mediterranean Fish Bar,Takeaway/sandwich shop,7844,OX3 0LY,5,fhrs_5_en-GB,17/02/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,0,FHRS,False,"10 Cherwell Drive Oxford Oxfordshire OX3 0LY
UK
(51.767741, -1.231273)"
29/03/2017,1261,Success,904892,16/00095/COM,Medley Manor Farm Cafe,Restaurant/Cafe/Canteen,1,OX2 0NJ,5,fhrs_5_en-GB,08/07/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,0,FHRS,False,"Medley Manor Farm Binsey Lane Oxford OX2 0NJ
UK
(51.763004, -1.281257)"
29/03/2017,1261,Success,268424,01130/2006/0/000,Medley Sailing Club,Pub/bar/nightclub,7843,OX2 0NJ,5,fhrs_5_en-GB,13/05/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"Binsey Lane Oxford Oxfordshire OX2 0NJ
UK
(51.763004, -1.281257)"
29/03/2017,1261,Success,268503,03030/0051/A/000,Meli,Restaurant/Cafe/Canteen,1,OX4 1HP,4,fhrs_4_en-GB,16/01/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,10,FHRS,False,"51A Cowley Road Oxford Oxfordshire OX4 1HP
UK
(51.749536, -1.242736)"
29/03/2017,1261,Success,895246,16/00087/COM,Meringue Mama,Other catering premises,7841,,5,fhrs_5_en-GB,14/06/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,0,5,FHRS,False,
29/03/2017,1261,Success,269016,07880/2000/2/000,Merton College,School/college/university,7845,OX1 4JD,5,fhrs_5_en-GB,29/06/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,5,FHRS,False,"Merton Street Oxford OX1 4JD
UK
(51.751355, -1.251687)"
29/03/2017,1261,Success,268986,07540/2004/2/000,Merton College Sports Ground,Other catering premises,7841,OX1 4JD,5,fhrs_5_en-GB,25/01/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,5,FHRS,False,"Merton College Merton Street Oxford OX1 4JD
UK
(51.751355, -1.251687)"
29/03/2017,1261,Success,705401,14/00103/COM,Mighty Bite,Takeaway/sandwich shop,7844,OX4 4PN,3,fhrs_3_en-GB,22/04/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,5,10,FHRS,False,"57 St Nicholas Road Oxford Oxfordshire OX4 4PN
UK
(51.721021, -1.220238)"
29/03/2017,1261,Success,268829,06100/0379/0/000,Milka's Guest House,Hotel/bed & breakfast/guest house,7842,OX4 4DP,4,fhrs_4_en-GB,02/05/2014,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,10,FHRS,False,"379 Iffley Road Oxford Oxfordshire OX4 4DP
UK
(51.736788, -1.23329)"
29/03/2017,1261,Success,761527,15/00056/COM,Millefeuille,Restaurant/Cafe/Canteen,1,OX4 1JB,3,fhrs_3_en-GB,14/11/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,10,10,FHRS,False,"86 Cowley Road Oxford Oxfordshire OX4 1JB
UK
(51.748731, -1.24075)"
29/03/2017,1261,Success,949729,17/00017/COM,Mini Station,Retailers - other,4613,OX1 1HU,1,fhrs_1_en-GB,30/01/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,15,0,20,FHRS,False,"24 Park End Street Oxford Oxfordshire OX1 1HU
UK
(51.75252, -1.26811)"
29/03/2017,1261,Success,395983,12/00028/COM,Mirabai Restaurant,Restaurant/Cafe/Canteen,1,OX3 7PD,5,fhrs_5_en-GB,24/08/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,5,FHRS,False,"70 London Road Headington Oxford OX3 7PD
UK
(51.758864, -1.214645)"
29/03/2017,1261,Success,269227,10/00004/COM,Mission Burrito,Restaurant/Cafe/Canteen,1,OX1 4HS,5,fhrs_5_en-GB,08/02/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"2 King Edward Street Oxford Oxfordshire OX1 4HS
UK
(51.752023, -1.25482)"
29/03/2017,1261,Success,269384,11360/0008/0/000,Mission Burrito,Restaurant/Cafe/Canteen,1,OX1 2DU,5,fhrs_5_en-GB,08/02/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"8 St Michael's Street Oxford Oxfordshire OX1 2DU
UK
(51.753544, -1.259315)"
29/03/2017,1261,Success,809478,15/00113/COM,MMA Brothers,Mobile caterer,7846,OX4 3HJ,5,fhrs_5_en-GB,30/09/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"19 Phipps Road Oxford Oxfordshire OX4 3HJ
UK
(51.731528, -1.208965)"
29/03/2017,1261,Success,679554,14/00072/COM,Modern Baker Ltd,Retailers - other,4613,OX2 7BY,5,fhrs_5_en-GB,18/10/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,0,5,FHRS,False,"214A Banbury Road Oxford Oxfordshire OX2 7BY
UK
(51.775853, -1.264022)"
29/03/2017,1261,Success,268955,07220/0123/0/000,Mojo's Sandwich Bar,Takeaway/sandwich shop,7844,OX3 9HZ,5,fhrs_5_en-GB,14/04/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"123 London Road Headington Oxford OX3 9HZ
UK
(51.760516, -1.210342)"
29/03/2017,1261,Success,936925,16/00158/COM,Momo King,Other catering premises,7841,,3,fhrs_3_en-GB,14/12/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,5,10,FHRS,False,
29/03/2017,1261,Success,748094,15/00035/COM,Monday Shop,Retailers - other,4613,OX4 1DD,4,fhrs_4_en-GB,30/03/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,10,5,FHRS,False,"44 Princes Street Oxford Oxfordshire OX4 1DD
UK
(51.748939, -1.236662)"
29/03/2017,1261,Success,268776,06/00119/COM,Moo-Moo's,Takeaway/sandwich shop,7844,,5,fhrs_5_en-GB,17/10/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,0,0,FHRS,False,
29/03/2017,1261,Success,268884,07/00060/COM,Mortimer Hall Pre-School,Hospitals/Childcare/Caring Premises,5,OX3 0PH,5,fhrs_5_en-GB,16/01/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"Mortimer Hall Oxford Road Old Marston OX3 0PH
UK
(51.771908, -1.236028)"
29/03/2017,1261,Success,268451,01600/0022/0/000,Mortons,Restaurant/Cafe/Canteen,1,OX1 3AS,5,fhrs_5_en-GB,26/01/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,5,FHRS,False,"22 Broad Street Oxford Oxfordshire OX1 3AS
UK
(51.754043, -1.257249)"
29/03/2017,1261,Success,269078,08210/0022/0/000,Mortons,Restaurant/Cafe/Canteen,1,OX1 2DW,5,fhrs_5_en-GB,14/02/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"22 New Inn Hall Street Oxford Oxfordshire OX1 2DW
UK
(51.752343, -1.260087)"
29/03/2017,1261,Success,268675,05/00038/COM,Mortons,Takeaway/sandwich shop,7844,OX1 2HU,4,fhrs_4_en-GB,26/01/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,10,5,FHRS,False,"39 Little Clarendon Street Oxford Oxfordshire OX1 2HU
UK
(51.758215, -1.262962)"
29/03/2017,1261,Success,649034,14/00035/COM,Mortons At The Museum,Restaurant/Cafe/Canteen,1,OX1 3PW,4,fhrs_4_en-GB,30/11/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,0,10,FHRS,False,"The Natural History Museum Parks Road Oxford OX1 3PW
UK
(51.759037, -1.256428)"
29/03/2017,1261,Success,406128,12/00031/COM,Moshi,Restaurant/Cafe/Canteen,1,OX1 2HU,3,fhrs_3_en-GB,20/02/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,10,10,FHRS,False,"23 Little Clarendon Street Oxford Oxfordshire OX1 2HU
UK
(51.758241, -1.262874)"
29/03/2017,1261,Success,949740,17/00030/COM,Mostro Coffee,Restaurant/Cafe/Canteen,1,OX4 1HU,4,fhrs_4_en-GB,23/02/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,0,10,FHRS,False,"101A Cowley Road Oxford Oxfordshire OX4 1HU
UK
(51.7482, -1.237804)"
29/03/2017,1261,Success,268949,07220/0076/0/000,Mount Pleasant,Hotel/bed & breakfast/guest house,7842,OX3 9AJ,5,fhrs_5_en-GB,23/01/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,0,FHRS,False,"76 London Road Headington Oxford OX3 9AJ
UK
(51.75948, -1.212693)"
29/03/2017,1261,Success,782419,15/00093/COM,Mr Cool,Mobile caterer,7846,,5,fhrs_5_en-GB,31/07/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,
29/03/2017,1261,Success,268467,02360/0003/0/000,MRH Retail Cherwell,Retailers - other,4613,OX3 0JQ,5,fhrs_5_en-GB,10/03/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,0,0,FHRS,False,"Cherwell Filling Station Cherwell Drive Oxford OX3 0JQ
UK
(51.767112, -1.232747)"
29/03/2017,1261,Success,268965,07220/0265/0/000,Mulberry Guest House,Hotel/bed & breakfast/guest house,7842,OX3 9EH,5,fhrs_5_en-GB,22/01/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,0,5,FHRS,False,"265 London Road Headington Oxford OX3 9EH
UK
(51.762516, -1.201455)"
29/03/2017,1261,Success,862627,16/00053/COM,Muller,Distributors/Transporters,7,OX1 4XP,Exempt,fhrs_exempt_en-GB,10/03/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,,,,FHRS,False,"Towles Mill Depot 436 Abingdon Road Oxford OX1 4XP
UK
(51.730995, -1.252472)"
29/03/2017,1261,Success,269258,10/00068/COM,My Sichuan Restaurant,Restaurant/Cafe/Canteen,1,OX1 2BU,3,fhrs_3_en-GB,12/10/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,10,10,FHRS,False,"The Old School Gloucester Green Oxford OX1 2BU
UK
(51.75412, -1.262246)"
29/03/2017,1261,Success,268577,04/00082/COM,Najar's Place,Takeaway/sandwich shop,7844,OX1 3LU,4,fhrs_4_en-GB,20/11/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,10,FHRS,False,"St Giles' Oxford Oxfordshire OX1 3LU
UK
(51.756966, -1.260273)"
29/03/2017,1261,Success,269026,08/00023/COM,Nando's,Restaurant/Cafe/Canteen,1,OX1 2BQ,5,fhrs_5_en-GB,23/02/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"77 George Street Oxford Oxfordshire OX1 2BQ
UK
(51.753324, -1.262911)"
29/03/2017,1261,Success,268508,03030/0080/0/000,Nando's,Restaurant/Cafe/Canteen,1,OX4 1JB,3,fhrs_3_en-GB,07/07/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,10,5,FHRS,False,"80 Cowley Road Oxford Oxfordshire OX4 1JB
UK
(51.748732, -1.240751)"
29/03/2017,1261,Success,268427,01170/0108/0/000,Nash's Bakery,Retailers - other,4613,OX4 6HS,5,fhrs_5_en-GB,12/06/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,0,5,FHRS,False,"108 Blackbird Leys Road Oxford Oxfordshire OX4 6HS
UK
(51.72043, -1.201863)"
29/03/2017,1261,Success,269534,13432/2425/3/000,Nash's Bakery,Retailers - other,4613,OX1 3DX,5,fhrs_5_en-GB,23/01/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,0,FHRS,False,"24 - 25 Covered Market Market Street Oxford OX1 3DX
UK
(51.752773, -1.256922)"
29/03/2017,1261,Success,268639,04780/0005/0/000,Nawabi,Takeaway/sandwich shop,7844,OX3 7LZ,1,fhrs_1_en-GB,20/02/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,20,15,10,FHRS,False,"5 Girdlestone Road Oxford Oxfordshire OX3 7LZ
UK
(51.751271, -1.208606)"
29/03/2017,1261,Success,803515,15/00042/COM,Nectar,Takeaway/sandwich shop,7844,,5,fhrs_5_en-GB,14/05/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"16 Covered Market Market Street Oxford
UK
(51.753034, -1.257202)"
29/03/2017,1261,Success,268755,05920/2002/2/000,New College,School/college/university,7845,OX1 3BN,5,fhrs_5_en-GB,10/02/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,0,5,FHRS,False,"Holywell Street Oxford OX1 3BN
UK
(51.754322, -1.251537)"
29/03/2017,1261,Success,269292,10450/0002/0/000,New College School,School/college/university,7845,OX1 3UA,5,fhrs_5_en-GB,17/10/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"2 Savile Road Oxford Oxfordshire OX1 3UA
UK
(51.756679, -1.253366)"
29/03/2017,1261,Success,731309,15/00008/COM,New Dancing Dragon,Other catering premises,7841,OX2 7JF,5,fhrs_5_en-GB,26/05/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,,,,FHRS,False,"283 Banbury Road Oxford Oxfordshire OX2 7JF
UK
(51.779976, -1.266246)"
29/03/2017,1261,Success,269428,12490/2003/2/000,New Hinksey CE Primary School,School/college/university,7845,OX1 4RQ,5,fhrs_5_en-GB,02/12/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,5,FHRS,False,"Vicarage Road Oxford Oxfordshire OX1 4RQ
UK
(51.738337, -1.256131)"
29/03/2017,1261,Success,269008,07710/2024/2/000,New Marston Pre-School,Hospitals/Childcare/Caring Premises,5,OX3 0JA,5,fhrs_5_en-GB,24/02/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"St Michael's Church Of England Firs Park End Street Oxford OX3 0JA
UK
(51.763494, -1.234924)"
29/03/2017,1261,Success,268480,02840/0000/2/000,New Marston Primary School,School/college/university,7845,OX3 0AY,5,fhrs_5_en-GB,18/10/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,5,FHRS,False,"Copse Lane Oxford Oxfordshire OX3 0AY
UK
(51.768928, -1.227354)"
29/03/2017,1261,Success,268631,04690/2000/2/000,New Theatre,Restaurant/Cafe/Canteen,1,OX1 2AG,4,fhrs_4_en-GB,21/04/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,10,FHRS,False,"The New Theatre 18 - 20 George Street Oxford OX1 2AG
UK
(51.754, -1.26035)"
29/03/2017,1261,Success,269294,10630/0001/0/000,News Cafe,Restaurant/Cafe/Canteen,1,OX1 3DA,5,fhrs_5_en-GB,20/03/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,0,FHRS,False,"1 Ship Street Oxford Oxfordshire OX1 3DA
UK
(51.753846, -1.257484)"
29/03/2017,1261,Success,268322,00050/0082/3/000,Newton House Guest House,Hotel/bed & breakfast/guest house,7842,OX1 4PL,5,fhrs_5_en-GB,02/11/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,5,FHRS,False,"82-84 Abingdon Road Oxford Oxfordshire OX1 4PL
UK
(51.742578, -1.255685)"
29/03/2017,1261,Success,268357,00600/0075/C/000,Nine 2 Nine Grocery,Retailers - other,4613,OX2 6PE,5,fhrs_5_en-GB,21/11/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,5,FHRS,False,"75C Banbury Road Oxford Oxfordshire OX2 6PE
UK
(51.764218, -1.261081)"
29/03/2017,1261,Success,268668,05/00007/COM,Nisa Local,Retailers - other,4613,OX1 4TQ,4,fhrs_4_en-GB,28/02/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,0,10,FHRS,False,"328 Abingdon Road Oxford Oxfordshire OX1 4TQ
UK
(51.73385, -1.250296)"
29/03/2017,1261,Success,268649,04840/0100/0/000,Noodle Nation,Restaurant/Cafe/Canteen,1,OX1 2DF,3,fhrs_3_en-GB,11/11/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,10,5,FHRS,False,"100 - 101 Gloucester Green Oxford Oxfordshire OX1 2DF
UK
(51.754395, -1.261763)"
29/03/2017,1261,Success,268913,07/00408/COM,Noor Halal,Retailers - other,4613,OX4 1RG,1,fhrs_1_en-GB,27/05/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,10,20,FHRS,False,"106 Magdalen Road Oxford Oxfordshire OX4 1RG
UK
(51.742407, -1.234585)"
29/03/2017,1261,Success,268564,03500/2003/0/000,North Oxford Association,Restaurant/Cafe/Canteen,1,OX2 7DP,5,fhrs_5_en-GB,22/02/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"Diamond Place Oxford Oxfordshire OX2 7DP
UK
(51.775875, -1.263138)"
29/03/2017,1261,Success,269018,07890/0017/0/000,North Oxford Conservative Club,Pub/bar/nightclub,7843,OX2 7LH,4,fhrs_4_en-GB,28/01/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,10,FHRS,False,"17 Middle Way Oxford Oxfordshire OX2 7LH
UK
(51.778754, -1.267686)"
29/03/2017,1261,Success,268390,00600/2000/0/000,North Oxford Sports Club,Pub/bar/nightclub,7843,,5,fhrs_5_en-GB,08/02/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"Banbury Road North Sports Ground Banbury Road Oxford
UK
(51.792713, -1.271346)"
29/03/2017,1261,Success,269299,10850/0023/2/000,Northern House School,School/college/university,7845,OX2 7JN,5,fhrs_5_en-GB,06/09/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"23 South Parade Oxford Oxfordshire OX2 7JN
UK
(51.778007, -1.267713)"
29/03/2017,1261,Success,268850,06700/0000/2/000,Northfield School Canteen,School/college/university,7845,OX4 5DQ,5,fhrs_5_en-GB,11/01/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"Knights Road Oxford Oxfordshire OX4 5DQ
UK
(51.724179, -1.210534)"
29/03/2017,1261,Success,269084,08240/2005/2/000,Nuffield College,School/college/university,7845,OX1 1NF,5,fhrs_5_en-GB,09/01/2014,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,0,FHRS,False,"New Road Oxford Oxfordshire OX1 1NF
UK
(51.752625, -1.261952)"
29/03/2017,1261,Success,268932,07110/0007/0/000,Oddbins Ltd,Retailers - other,4613,OX1 2HP,Exempt,fhrs_exempt_en-GB,03/11/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,,,,FHRS,False,"7 Little Clarendon Street Oxford Oxfordshire OX1 2HP
UK
(51.758684, -1.261737)"
29/03/2017,1261,Success,268633,04690/2004/2/000,Odeon Cinema,Retailers - other,4613,OX1 2BL,4,fhrs_4_en-GB,08/12/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,0,5,FHRS,False,"Cinema George Street Oxford OX1 2BL
UK
(51.753677, -1.261963)"
29/03/2017,1261,Success,269049,08/00091/COM,Old Mans Premier,Retailers - other,4613,OX4 4JA,5,fhrs_5_en-GB,19/05/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"2 Courtland Road Oxford Oxfordshire OX4 4JA
UK
(51.72863, -1.226029)"
29/03/2017,1261,Success,268351,00600/0013/0/000,Old Parsonage Hotel,Restaurant/Cafe/Canteen,1,OX2 6NN,5,fhrs_5_en-GB,12/01/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,0,FHRS,False,"1 Banbury Road Oxford Oxfordshire OX2 6NN
UK
(51.76141, -1.260692)"
29/03/2017,1261,Success,621598,13/00061/COM,Oli's Thai,Restaurant/Cafe/Canteen,1,OX4 1RB,5,fhrs_5_en-GB,28/02/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"38 Magdalen Road Oxford Oxfordshire OX4 1RB
UK
(51.74234, -1.235383)"
29/03/2017,1261,Success,836586,15/00117/COM,Olive Catering Services LTD,Other catering premises,7841,OX4 2BW,4,fhrs_4_en-GB,15/01/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,10,5,FHRS,False,"U Y S Ltd Garsington Road Oxford OX4 2BW
UK
(51.732446, -1.199711)"
29/03/2017,1261,Success,268625,04690/0037/0/000,O'Neill's,Pub/bar/nightclub,7843,OX1 2BD,5,fhrs_5_en-GB,22/01/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,0,FHRS,False,"37 George Street Oxford Oxfordshire OX1 2BD
UK
(51.731473, -1.27988)"
29/03/2017,1261,Success,862625,16/00049/COM,Onthree (John Radcliffe Hospital - Restaurant Level 3),Other catering premises,7841,OX3 9DU,5,fhrs_5_en-GB,30/03/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,0,FHRS,False,"John Radcliffe Hospital Headley Way Oxford OX3 9DU
UK
(51.76388, -1.219819)"
29/03/2017,1261,Success,862624,16/00047/COM,Ontwo (John Radcliffe Hospital Level 2),Other catering premises,7841,OX3 9DU,5,fhrs_5_en-GB,30/03/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"John Radcliffe Hospital Headley Way Oxford OX3 9DU
UK
(51.76388, -1.219819)"
29/03/2017,1261,Success,268882,07/00054/COM,Open Door,Other catering premises,7841,OX4 1DD,5,fhrs_5_en-GB,16/02/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"East Oxford Community Centre Princes Street Oxford OX4 1DD
UK
(51.748939, -1.236662)"
29/03/2017,1261,Success,717015,14/00128/COM,Open Door Kebab,Mobile caterer,7846,,4,fhrs_4_en-GB,12/11/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,10,FHRS,False,
29/03/2017,1261,Success,701769,14/00107/COM,Opera,Restaurant/Cafe/Canteen,1,OX2 6AA,1,fhrs_1_en-GB,22/08/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,15,0,20,FHRS,False,"31 Walton Street Oxford Oxfordshire OX2 6AA
UK
(51.758031, -1.263791)"
29/03/2017,1261,Success,269460,12770/0000/2/000,Orchard Meadow Primary School,School/college/university,7845,OX4 6BG,5,fhrs_5_en-GB,19/01/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,0,FHRS,False,"Wesley Close Oxford Oxfordshire OX4 6BG
UK
(51.72301, -1.199153)"
29/03/2017,1261,Success,269264,10/00084/COM,Organic Deli,Takeaway/sandwich shop,7844,OX1 2DB,2,fhrs_2_en-GB,05/01/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,15,10,10,FHRS,False,"24 Friars Entry Oxford Oxfordshire OX1 2DB
UK
(51.754503, -1.260385)"
29/03/2017,1261,Success,743840,15/00034/COM,Organic Deli Cafe And Wholefoods Store,Takeaway/sandwich shop,7844,OX2 0BP,4,fhrs_4_en-GB,06/03/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,0,10,FHRS,False,"61 Botley Road Oxford Oxfordshire OX2 0BP
UK
(51.752172, -1.277445)"
29/03/2017,1261,Success,269111,08680/0000/2/000,Oriel College,School/college/university,7845,OX1 4EW,5,fhrs_5_en-GB,08/12/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,0,FHRS,False,"Oriel Square Oxford OX1 4EW
UK
(51.75154, -1.253915)"
29/03/2017,1261,Success,268411,01090/0054/0/000,Oriental Express,Takeaway/sandwich shop,7844,OX4 3LR,3,fhrs_3_en-GB,24/01/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,10,10,FHRS,False,"54 Between Towns Road Oxford Oxfordshire OX4 3LR
UK
(51.732411, -1.217175)"
29/03/2017,1261,Success,269132,08850/2006/2/000,Our Lady's Catholic Primary School,School/college/university,7845,OX4 2LF,5,fhrs_5_en-GB,15/01/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"Oxford Road Cowley Oxford OX4 2LF
UK
(51.733615, -1.211709)"
29/03/2017,1261,Success,269455,12680/2000/2/000,Out To Lunch Too,Mobile caterer,7846,OX4 5LN,5,fhrs_5_en-GB,17/12/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,0,FHRS,False,"Buildbase Watlington Road Cowley OX4 5LN
UK
(51.724179, -1.210534)"
29/03/2017,1261,Success,268686,05/00096/COM,Oxfam Workplace Nursery,Hospitals/Childcare/Caring Premises,5,OX4 2JY,5,fhrs_5_en-GB,21/06/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,5,FHRS,False,"Oxfam 2700 John Smith Drive Oxford OX4 2JY
UK
(51.730496, -1.205147)"
