Body Name,Service Label,Service Code,Expenditure CIPFA Group Label,Expenditure CIPFA Sub Group Label,Expenditure CIPFA Sub Group Code,Date,Transaction Number,Net Amount,Supplier Name,Supplier ID,"Grants to Voluntary, Community and Social Enterprise Sector?"
Pendle Borough Council,Financial Services,AAS,Indirect employee expense,Recruitment,1221, 16/09/2014,AAS0255671,"£1,936.00",DBS,A0072958,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 11/09/2014,HED0255546,"£2,200.00",RUSSELL HOLDEN,A0075067,No
Pendle Borough Council,Housing Regeneration Services,HMR,Capital costs,Ren Grant : 1996 Act,CH22, 11/09/2014,HMR0255495,"£3,940.00",OCEAN BATHROOMS TILES & HEATING LTD,A0075367,No
Pendle Borough Council,Financial Services,AAS,Supplies and services,Other Expenses,4705, 01/09/2014,AAS0255382,£810.00,RIGHTMOVE.CO.UK,A0077496,No
Pendle Borough Council,Economic Development & Tourism,REG,Supplies and services,EFM Materials,4004, 11/09/2014,REG0255503,£220.83,HERITAGE CARDS & SOUVENIRS LTD,A0077997,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Bldgs : R & M : Day To Day,2001, 04/09/2014,HED0255330,£400.00,JANDON CLEANING SERVICES,A0079028,No
Pendle Borough Council,Housing Regeneration Services,HMR,Supplies and services,EFM : Other Equipment,4003, 11/09/2014,HMR0255390,£40.00,KINGS WASHING MACHINE RENTALS,A0079878,No
Pendle Borough Council,Revenues Services,TRE,Supplies and services,Consultants Fees,4401, 11/09/2014,TRE0255429,£20.00,HM COURTS & TRIBUNALS SERVICE,A0080034,No
Pendle Borough Council,Revenues Services,TRE,Supplies and services,Consultants Fees,4401, 25/09/2014,TRE0255803,"£3,111.00",HM COURTS & TRIBUNALS SERVICE,A0080034,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 18/09/2014,HED0255579,£99.00,CARRS BILLINGTON AGRICULTURE LTD,A0081124,No
Pendle Borough Council,Parks & Recreation Services,PCO,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 18/09/2014,PCO0255529,"£3,000.00",RICHARD PEEL GROUNDCARE LIMITED,A0081331,No
Pendle Borough Council,Financial Services,AAS,Capital costs,Capital : Payments,CD14, 19/09/2014,AAS0255746,"£9,000.00",PEARL (BRIERFIELD MILL) LIMITED,A0081552,No
Pendle Borough Council,Housing Regeneration Services,HMR,Transfer payments,Accommodation,6103, 04/09/2014,HMR0255261,£80.00,JAYS PROPERTIES SUPPORT,A0084041,No
Pendle Borough Council,Housing Regeneration Services,HMR,Transfer payments,Accommodation,6103, 04/09/2014,HMR0255348,£80.00,JAYS PROPERTIES SUPPORT,A0084041,No
Pendle Borough Council,Financial Services,AAS,Support Services,District Audit Fees,7202, 18/09/2014,AAS0255661,"£13,318.50",GRANT THORNTON UK LLP,A0084044,No
Pendle Borough Council,Democratic & Legal Services,DAL,Supplies and services,Other Expenses,4705, 18/09/2014,DAL0255655,£270.83,ROAMING ROOSTERS,A0084325,No
Pendle Borough Council,Economic Development & Tourism,REG,Supplies and services,EFM Materials,4004, 11/09/2014,REG0255533,£5.90,NATURALLY MEDIA LIMITED,A0084513,No
Pendle Borough Council,Chief Executives Policy Unit,COR,Supplies and services,Other Expenses,4705, 25/09/2014,COR0255753,£70.00,NORTHERN LIGHTS ELECTRICAL AND BUILDING SERVICES,A0084578,No
Pendle Borough Council,Housing Regeneration Services,HMR,Capital costs,Ren Grant : 1996 Act,CH22, 11/09/2014,HMR0255498,"£6,380.00",ELITE PLUMBING,A0084584,No
Pendle Borough Council,Housing Regeneration Services,HMR,Capital costs,Capital : Payments,CD14, 25/09/2014,HMR0255749,"£2,749.00",ELITE PLUMBING,A0084584,No
Pendle Borough Council,Environmental Health Services,ENV,Supplies and services,Consultants Fees,4401, 04/09/2014,ENV0255346,£58.00,RODNEY CAPSTICK,A0085112,No
Pendle Borough Council,Environmental Health Services,ENV,Supplies and services,Consultants Fees,4401, 04/09/2014,ENV0255345,£35.00,RODNEY CAPSTICK,A0085112,No
Pendle Borough Council,Environmental Health Services,ENV,Premises related expense,Bldgs : R & M : Abnormal,2002, 11/09/2014,ENV0255491,£82.00,RODNEY CAPSTICK,A0085112,No
Pendle Borough Council,Economic Development & Tourism,REG,Supplies and services,EFM Materials,4004, 11/09/2014,REG0255530,£34.20,MOVING PEOPLE BUS & COACHES SERVICES,A0085562,No
Pendle Borough Council,Economic Development & Tourism,REG,Supplies and services,EFM Materials,4004, 11/09/2014,REG0255531,£86.40,MOVING PEOPLE BUS & COACHES SERVICES,A0085562,No
Pendle Borough Council,Economic Development & Tourism,REG,Supplies and services,EFM Materials,4004, 25/09/2014,REG0255824,£16.20,MOVING PEOPLE BUS & COACHES SERVICES,A0085562,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 18/09/2014,HED0255700,£361.00,KEVIN WILKINSON LANDSCAPES LTD,A0085660,No
Pendle Borough Council,Economic Development & Tourism,REG,Capital costs,Capital : Payments,CD14, 18/09/2014,REG0255681,£636.60,CAFE ON THE SQUARE LTD,A0086341,No
Pendle Borough Council,Environmental Health Services,ENV,Transport related expense,Tprt : Pooled Transport,3401, 11/09/2014,ENV0255493,£70.00,WEST WALLASEY CAR HIRE LIMITED,A0087005,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 25/09/2014,HED0255840,"£5,969.58",MARCHBRIDGE BUILDERS LIMITED,A0087284,No
Pendle Borough Council,Revenues Services,TRE,Supplies and services,Consultants Fees,4401, 11/09/2014,TRE0255426,£110.00,JBW GROUP LTD,A0088708,No
Pendle Borough Council,Revenues Services,TRE,Supplies and services,Consultants Fees,4401, 11/09/2014,TRE0255428,£165.00,JBW GROUP LTD,A0088708,No
Pendle Borough Council,Revenues Services,TRE,Supplies and services,Consultants Fees,4401, 11/09/2014,TRE0255427,£110.00,JBW GROUP LTD,A0088708,No
Pendle Borough Council,Revenues Services,TRE,Supplies and services,Consultants Fees,4401, 18/09/2014,TRE0255690,£220.00,JBW GROUP LTD,A0088708,No
Pendle Borough Council,Revenues Services,TRE,Supplies and services,Consultants Fees,4401, 18/09/2014,TRE0255691,£550.00,JBW GROUP LTD,A0088708,No
Pendle Borough Council,Human Resources,PER,Indirect employee expense,Emp : Medical Expenses,1236, 04/09/2014,PER0255301,£220.50,HEALTH BUSINESS LIMITED,A0088933,No
Pendle Borough Council,Human Resources,PER,Indirect employee expense,Emp : Medical Expenses,1236, 18/09/2014,PER0255611,£275.00,HEALTH BUSINESS LIMITED,A0088933,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 11/09/2014,AAS0255451,£28.52,BES COMMERCIAL GAS,A0089852,No
Pendle Borough Council,Housing Regeneration Services,HMR,Supplies and services,EFM : Other Equipment,4003, 04/09/2014,HMR0255260,£62.50,EMMAUS BURNLEY,A0090010,No
Pendle Borough Council,Economic Development & Tourism,REG,Capital costs,Capital : Payments,CD14, 04/09/2014,REG0255326,£545.07,JULIE HOLMES,A0090012,No
Pendle Borough Council,Engineering & Special Projects,HED,Capital costs,Capital : Payments,CD14, 04/09/2014,HED0255327,£300.00,CEMETERY ALLOTMENT SOCIETY,A0090013,No
Pendle Borough Council,Engineering & Special Projects,HED,Supplies and services,EFM Materials,4004, 11/09/2014,HED0255455,£225.00,KIRKBY LONSDALE COACH HIRE LIMITED,A0090019,No
Pendle Borough Council,Financial Services,AAS,Supplies and services,Subscriptions & Donations,4706, 11/09/2014,AAS0255440,"£1,250.00",SOUTHFIELD AREA RESIDENTS ASSOCIATION,A0090023,Yes
Pendle Borough Council,Housing Regeneration Services,HMR,Supplies and services,Other Expenses,4705, 18/09/2014,HMR0255584,£150.00,ULTIMATE PROPERTY SOLUTIONS,A0090032,No
Pendle Borough Council,Housing Regeneration Services,HMR,Supplies and services,EFM : Other Equipment,4003, 18/09/2014,HMR0255586,£76.00,AERIAL ACE,A0090034,No
Pendle Borough Council,Democratic & Legal Services,DAL,Supplies and services,Other Expenses,4705, 18/09/2014,DAL0255619,£450.00,BURROWS MINI COACHES LIMITED,A0090035,No
Pendle Borough Council,Financial Services,AAS,Supplies and services,Subscriptions & Donations,4706, 18/09/2014,AAS0255656,"£1,250.00",LANESHAW BRIDGE COMMUNITY ENTERPRISE,A0090036,Yes
Pendle Borough Council,Democratic & Legal Services,DAL,Supplies and services,Legal Fees,4402, 25/09/2014,DAL0255826,"£1,057.82",DEPARTMENT OF WORK AND PENSIONS,A0090041,No
