Organisation name,Organisation Code,Effective Date,Contract Reference number / ID,Open Contracting ID,Title of the Agreement,Contract type,Directorate / service responsible,Service Category label,Service category URI,Description of goods and services,Procurement classification: Council's procurement category label,Procurement classification: CPV label,Procurement classification: CPV code,Procurement classification: Proclass label,Procurement classification: Proclass code,Contract start date,End date,Review date,Last extension date, Contract value ,Fixed cost / estimated cost,Irrecoverable VAT,Supplier name,Supplier registered company number,Supplier registered charity number,Other supplier ID,SME supplier,VCSE supplier,VCSE supplier type,Nominated contact point: name,Nominated contact point: email,Nominated contact point: URL
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,APN47701,,Integrated benefits hub to provide discounts to employees,SINGLE AWARD CONTRACT,,,,Integrated benefits hub to provide discounts to employees,,,,,,01/02/2013,01/06/2020,,31/01/2021,,,,REWARD GATEWAY (UK) LTD,,,1247767,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,GON40524,,"Curtains, blinds and other associated services - terms of ESPO 229 apply",SINGLE AWARD CONTRACT,,,,"Curtains, blinds and other associated services - terms of ESPO 229 apply",,,,,,25/01/2013,30/06/2019,,30/06/2019,,,,CUSTOM GROUP LIMITED,2124001,,67855,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BQN42527,,Drug & Alcohol AACCE training,SINGLE AWARD CONTRACT,,,,Drug & Alcohol AACCE training,,,,,,01/01/2013,,,,,,,REDACTED - PERSONAL DATA,,,157927,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,AMN40428,,"Mobile communications contract, GPS terms & conditions apply",SINGLE AWARD CONTRACT,,,,"Mobile communications contract, GPS terms & conditions apply",,,,,,01/01/2013,31/12/2017,,31/12/2017,,,,VODAFONE CORPORATE LIMITED,1786055,,75986,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,AEN41248,,Oracle Fundamentals Training,SINGLE AWARD CONTRACT,,,,Oracle Fundamentals Training,,,,,,01/11/2012,,,,,,,ORACLE CORPORATION UK LIMITED,1782505,,72770,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,AUN40387V,,Advertising services,SINGLE AWARD CONTRACT,,,,Advertising services,,,,,,01/11/2012,,,,,,,CAVALIER MAILING SERVICES LIMITED,gb/03420676,,67360,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,GPN40423,,Building Maintenance & Works Framework - Terms of NCCT40610 apply,SINGLE AWARD CONTRACT,,,,Building Maintenance & Works Framework - Terms of NCCT40610 apply,,,,,,01/10/2012,31/01/2019,,31/01/2019,,,,THE ALARM COMPANY (NORWICH) LIMITED,2739209,,66000,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,AON45332AX,,Portable appliance (PAT) testing,SINGLE AWARD CONTRACT,,,,Portable appliance (PAT) testing,,,,,,03/07/2012,31/01/2019,,31/01/2019,,,,FACIT TESTING LIMITED,7409746,,546466,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BFN40208A,,Provision of Child Care Vouchers,SINGLE AWARD CONTRACT,,,,Provision of Child Care Vouchers,,,,,,01/07/2012,30/06/2018,,30/06/2020,,,,KIDDIVOUCHERS (WIDER PLAN LTD),,,977767,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BUN40143O,,Graduate Teacher Training Programme Services and Mentoring,SINGLE AWARD CONTRACT,,,,Graduate Teacher Training Programme Services and Mentoring,,,,,,01/06/2012,,,,,,,A N & E M LAWRENCE,,,885797,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BUN40143E,,Graduate Teacher Training Programme Services and Mentoring,SINGLE AWARD CONTRACT,,,,Graduate Teacher Training Programme Services and Mentoring,,,,,,01/06/2012,,,,,,,J BELL,,,885791,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BUN40143D,,Graduate Teacher Training Programme Services and Mentoring,SINGLE AWARD CONTRACT,,,,Graduate Teacher Training Programme Services and Mentoring,,,,,,01/06/2012,,,,,,,M P RONAYNE,,,94215,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BUN40143C,,Graduate Teacher Training Programme Services and Mentoring,SINGLE AWARD CONTRACT,,,,Graduate Teacher Training Programme Services and Mentoring,,,,,,01/06/2012,,,,,,,O RUDKIN,,,895759,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BUN40143B,,Graduate Teacher Training Programme Services and Mentoring,SINGLE AWARD CONTRACT,,,,Graduate Teacher Training Programme Services and Mentoring,,,,,,01/06/2012,,,,,,,JOSS LEEDER,,,894806,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BUN40143A,,Graduate Teacher Training Programme Services and Mentoring,SINGLE AWARD CONTRACT,,,,Graduate Teacher Training Programme Services and Mentoring,,,,,,01/06/2012,,,,,,,L HASLAM,,,904760,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BUN40143Q,,Graduate Teacher Training Programme Services and Mentoring,SINGLE AWARD CONTRACT,,,,Graduate Teacher Training Programme Services and Mentoring,,,,,,01/06/2012,,,,,,,G DIXIE,,,878768,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BUN40143P,,Graduate Teacher Training Programme Services and Mentoring,SINGLE AWARD CONTRACT,,,,Graduate Teacher Training Programme Services and Mentoring,,,,,,01/06/2012,,,,,,,A SANDS,,,883769,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BUN40143N,,Graduate Teacher Training Programme Services and Mentoring,SINGLE AWARD CONTRACT,,,,Graduate Teacher Training Programme Services and Mentoring,,,,,,01/06/2012,,,,,,,C E WATKINS,,,178334,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BUN40143M,,Graduate Teacher Training Programme Services and Mentoring,SINGLE AWARD CONTRACT,,,,Graduate Teacher Training Programme Services and Mentoring,,,,,,01/06/2012,,,,,,,GILL RILEY EDUCATIONAL ADVICE & TRAINING LTD,,,99173,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BUN40143L,,Graduate Teacher Training Programme Services and Mentoring,SINGLE AWARD CONTRACT,,,,Graduate Teacher Training Programme Services and Mentoring,,,,,,01/06/2012,,,,,,,REDACTED - PERSONAL DATA,,,885784,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BUN40143K,,Graduate Teacher Training Programme Services and Mentoring,SINGLE AWARD CONTRACT,,,,Graduate Teacher Training Programme Services and Mentoring,,,,,,01/06/2012,,,,,,,HOMEOPATH AT WORK,,,885787,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BUN40143J,,Graduate Teacher Training Programme Services and Mentoring,SINGLE AWARD CONTRACT,,,,Graduate Teacher Training Programme Services and Mentoring,,,,,,01/06/2012,,,,,,,V J REDGWELL,,,887777,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BUN40143I,,Graduate Teacher Training Programme Services and Mentoring,SINGLE AWARD CONTRACT,,,,Graduate Teacher Training Programme Services and Mentoring,,,,,,01/06/2012,,,,,,,S NICHOLLS,,,94256,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BUN40143H,,Graduate Teacher Training Programme Services and Mentoring,SINGLE AWARD CONTRACT,,,,Graduate Teacher Training Programme Services and Mentoring,,,,,,01/06/2012,,,,,,,REDACTED - PERSONAL DATA,,,885798,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BUN40143G,,Graduate Teacher Training Programme Services and Mentoring,SINGLE AWARD CONTRACT,,,,Graduate Teacher Training Programme Services and Mentoring,,,,,,01/06/2012,,,,,,,REDACTED - PERSONAL DATA,,,883768,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BUN40143F,,Graduate Teacher Training Programme Services and Mentoring,SINGLE AWARD CONTRACT,,,,Graduate Teacher Training Programme Services and Mentoring,,,,,,01/06/2012,,,,,,,T HERBERT,,,894773,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,ASN40171,,Cycle to Work Scheme,SINGLE AWARD CONTRACT,,,,Cycle to Work Scheme,,,,,,19/04/2012,31/07/2019,,31/07/2019,,,,HALFORDS LIMITED,gb/00103161,,69605,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,AAN40442B,,Rent payments,OTHER,,,,Rent payments,,,,,,01/04/2012,,,,,,,NORWICH CITY COUNCIL,,,85426,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,AAN40442E,,Rent payments,OTHER,,,,Rent payments,,,,,,01/04/2012,,,,,,,NORTH NORFOLK DISTRICT COUNCIL,,,85340,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,AAN40442A,,Rent payments,OTHER,,,,Rent payments,,,,,,01/04/2012,,,,,,,KING'S LYNN & WEST NORFOLK BOROUGH COUNCIL,,,84247,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,AAN40442D,,Rent payments,OTHER,,,,Rent payments,,,,,,01/04/2012,,,,,,,SOUTH NORFOLK DISTRICT COUNCIL,,,86765,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,SLN40132E,,Business rates,OTHER,,,,Business rates,,,,,,01/04/2012,,,,,,,NORTH NORFOLK DISTRICT COUNCIL,,,85351,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,SLN44735,,Business rates,OTHER,,,,Business rates,,,,,,01/04/2012,,,,,,,KING'S LYNN & WEST NORFOLK BOROUGH COUNCIL,,,84247,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,SLN40132H,,Business rates,OTHER,,,,Business rates,,,,,,01/04/2012,,,,,,,SOUTH NORFOLK DISTRICT COUNCIL,,,86765,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,AEN40164,,Facilities management at County Hall,SINGLE AWARD CONTRACT,,,,Facilities management at County Hall,,,,,,01/04/2012,,,,,,,NORSE EASTERN LIMITED,7445476,,506493,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,SLN40132F,,Business rates,OTHER,,,,Business rates,,,,,,01/04/2012,,,,,,,BROADLAND DISTRICT COUNCIL,,,81164,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,AEN36065,,Cleaning of buildings,SINGLE AWARD CONTRACT,,,,Cleaning of buildings,,,,,,01/04/2012,,,,,,,NORSE EASTERN LIMITED,7445476,,506493,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,AON45332AU,,Building Maintenance & Works Framework - Terms of NCCT40610 apply,SINGLE AWARD CONTRACT,,,,Building Maintenance & Works Framework - Terms of NCCT40610 apply,,,,,,01/04/2012,31/01/2019,,31/01/2019,,,,EYRE BUILDING SERVICES GROUP LIMITED,817316,,1040775,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,WDN43080B,,Building Maintenance & Works Framework - Terms of NCCT40610 apply,OTHER,,,,Building Maintenance & Works Framework - Terms of NCCT40610 apply,,,,,,01/04/2012,31/01/2019,,31/01/2019,,,,TP FIRE & SECURITY LTD,2476883,,172967,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,AON45332AV,,Building Maintenance & Works Framework - Terms of NCCT40610 apply,SINGLE AWARD CONTRACT,,,,Building Maintenance & Works Framework - Terms of NCCT40610 apply,,,,,,01/04/2012,31/01/2019,,31/01/2019,,,,F.W. HENDRY (KING'S LYNN) LIMITED,1270426,,68852,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,AON45332AG,,Building Maintenance & Works Framework - Terms of NCCT40610 apply,SINGLE AWARD CONTRACT,,,,Building Maintenance & Works Framework - Terms of NCCT40610 apply,,,,,,01/04/2012,31/01/2019,,31/01/2019,,,,CROMER ELECTRICAL LIMITED,1344029,,67797,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,AON45332CO,,Building Maintenance & Works Framework - Terms of NCCT40610 apply,SINGLE AWARD CONTRACT,,,,Building Maintenance & Works Framework - Terms of NCCT40610 apply,,,,,,01/04/2012,31/01/2019,,31/01/2019,,,,REDACTED - PERSONAL DATA,,,73556,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,AEN44770,,Grounds maintenance,SINGLE AWARD CONTRACT,,,,Grounds maintenance,,,,,,01/03/2012,,,,,,,NORSE EASTERN LIMITED,7445476,,506493,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,GON40013,,Leasing of vehicles and equipment,SINGLE AWARD CONTRACT,,,,Leasing of vehicles and equipment,,,,,,13/02/2012,28/03/2019,,28/03/2019,,,,VIRTUAL LEASE SERVICES LIMITED,gb/03864839,,506469,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,GSN40434,,Books and related materials - terms of ESPO contract 376E apply,SINGLE AWARD CONTRACT,,,,Books and related materials - terms of ESPO contract 376E apply,,,,,,10/10/2011,31/08/2018,,31/08/2018,,,,WATERSTONES BOOKSELLERS LTD,,,113484,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,AUN41512L,,Museums - Professional & Specialist Demonstrations,SINGLE AWARD CONTRACT,,,,Museums - Professional & Specialist Demonstrations,,,,,,01/10/2011,30/06/2021,,30/06/2021,,,,LINDA BRANDISH,,,464304,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,AUN41512K,,Museums - Professional & Specialist Demonstrations,SINGLE AWARD CONTRACT,,,,Museums - Professional & Specialist Demonstrations,,,,,,01/10/2011,30/06/2021,,30/06/2021,,,,T WILEMAN,,,688703,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,AUN41512J,,Museums - Professional & Specialist Demonstrations,SINGLE AWARD CONTRACT,,,,Museums - Professional & Specialist Demonstrations,,,,,,01/10/2011,30/06/2021,,30/06/2021,,,,J CARRUTHERS,,,260641,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,AUN41502,,Museums - Professional & Specialist Demonstrations,SINGLE AWARD CONTRACT,,,,Museums - Professional & Specialist Demonstrations,,,,,,01/10/2011,30/06/2021,,30/06/2021,,,,REDACTED - PERSONAL DATA,,,217937,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,AUN41512I,,Museums - Professional & Specialist Demonstrations,SINGLE AWARD CONTRACT,,,,Museums - Professional & Specialist Demonstrations,,,,,,01/10/2011,30/06/2021,,30/06/2021,,,,SPRING BOARD EAST LIMITED,7429932,,133163,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,AUN41512H,,Museums - Professional & Specialist Demonstrations,SINGLE AWARD CONTRACT,,,,Museums - Professional & Specialist Demonstrations,,,,,,01/10/2011,30/06/2021,,30/06/2021,,,,NORWICH EARLY DANCE GROUP (INACTIVE),,,72616,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,AUN41512G,,Museums - Professional & Specialist Demonstrations,SINGLE AWARD CONTRACT,,,,Museums - Professional & Specialist Demonstrations,,,,,,01/10/2011,30/06/2021,,30/06/2021,,,,JIM KAVANAGH NR11 8NW,,,70590,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,AUN41500,,Museums - Professional & Specialist Demonstrations,SINGLE AWARD CONTRACT,,,,Museums - Professional & Specialist Demonstrations,,,,,,01/10/2011,30/06/2021,,30/06/2021,,,,SAM GOSK,,,321985,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,AUN41504D,,Museums - Professional & Specialist Demonstrations,SINGLE AWARD CONTRACT,,,,Museums - Professional & Specialist Demonstrations,,,,,,01/10/2011,30/06/2021,,30/06/2021,,,,A GILES,,,113133,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,AUN41504C,,Museums - Professional & Specialist Demonstrations,SINGLE AWARD CONTRACT,,,,Museums - Professional & Specialist Demonstrations,,,,,,01/10/2011,30/06/2021,,30/06/2021,,,,REDACTED - PERSONAL DATA,,,97387,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,AUN41512F,,Museums - Professional & Specialist Demonstrations,SINGLE AWARD CONTRACT,,,,Museums - Professional & Specialist Demonstrations,,,,,,01/10/2011,30/06/2021,,30/06/2021,,,,REDACTED - PERSONAL DATA,,,120906,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,AUN41506,,Museums - Professional & Specialist Demonstrations,SINGLE AWARD CONTRACT,,,,Museums - Professional & Specialist Demonstrations,,,,,,01/10/2011,30/06/2021,,30/06/2021,,,,HANDS ON THE PAST,,,93485,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,AUN41512D,,Museums - Professional & Specialist Demonstrations,SINGLE AWARD CONTRACT,,,,Museums - Professional & Specialist Demonstrations,,,,,,01/10/2011,30/06/2021,,30/06/2021,,,,REDACTED - PERSONAL DATA,,,407139,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,AUN41504B,,Museums - Professional & Specialist Demonstrations,SINGLE AWARD CONTRACT,,,,Museums - Professional & Specialist Demonstrations,,,,,,01/10/2011,30/06/2021,,30/06/2021,,,,H SALMON,,,126589,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,AUN41512C,,Museums - Professional & Specialist Demonstrations,SINGLE AWARD CONTRACT,,,,Museums - Professional & Specialist Demonstrations,,,,,,01/10/2011,30/06/2021,,30/06/2021,,,,M BEVAN,,,688711,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,AUN41512B,,Museums - Professional & Specialist Demonstrations,SINGLE AWARD CONTRACT,,,,Museums - Professional & Specialist Demonstrations,,,,,,01/10/2011,30/06/2021,,30/06/2021,,,,GEORGE MIDDLETON,,,667771,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,WON42057F,,Building Maintenance & Works Framework - Terms of NCCT40610 apply,SINGLE AWARD CONTRACT,,,,Building Maintenance & Works Framework - Terms of NCCT40610 apply,,,,,,13/09/2011,31/01/2019,,31/01/2019,,,,T.GILL & SON(NORWICH)LIMITED,513973,,75157,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,SLN36006H,,Business rates,OTHER,,,,Business rates,,,,,,05/07/2011,,,,,,,NORWICH CITY COUNCIL,,,85426,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,GUN35004F,,Books - Legal,SINGLE AWARD CONTRACT,,,,Books - Legal,,,,,,07/06/2011,,,,,,,LEXIS NEXIS UK (BUTTERWORTHS) & (VISUALFILES),,,84444,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,GEN36144,,Supply of copier paper by Interprint,SINGLE AWARD CONTRACT,,,,Supply of copier paper by Interprint,,,,,,06/06/2011,,,,,,,NORSE EASTERN LIMITED,7445476,,506493,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,SAN36160C,,Examination Fees,OTHER,,,,Examination Fees,,,,,,06/05/2011,,,,,,,EDEXCEL,,,622527,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,SLN36006A,,Business rates,OTHER,,,,Business rates,,,,,,04/05/2011,,,,,,,BRECKLAND DISTRICT COUNCIL,,,81087,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,AXN41610,,Property and estates advice,OTHER,,,,Property and estates advice,,,,,,01/04/2011,,,,,,,NPS PROPERTY CONSULTANTS LIMITED,2888194,,72669,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,GPN44764,,Leachate Management Systems,SINGLE AWARD CONTRACT,,,,Leachate Management Systems,,,,,,01/04/2011,31/05/2018,,31/05/2018,,,,C.P.S. ENVIRONMENTAL SERVICES LIMITED,5406664,,147605,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,AXN42398,,ICT - software licensing,OTHER,,,,ICT - software licensing,,,,,,01/04/2011,31/03/2018,,31/03/2018,,,,ORACLE CORPORATION UK LIMITED,1782505,,72770,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,GUN36003B,,Books & Publications,SINGLE AWARD CONTRACT,,,,Books & Publications,,,,,,01/03/2011,,,,,,,CHARTERED INSTITUTE OF ENVIRONMENTAL HEALTH,,,113548,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,AEN36084C,,Printing and reprographics service ('Interprint'),SINGLE AWARD CONTRACT,,,,Printing and reprographics service ('Interprint'),,,,,,01/03/2011,,,,,,,NORSE EASTERN LIMITED,7445476,,506493,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,GUN35004J,,Books,SINGLE AWARD CONTRACT,,,,Books,,,,,,01/03/2011,,,,,,,OXBOW BOOKS,,,72821,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,ACN40415,,Advertising services,SINGLE AWARD CONTRACT,,,,Advertising services,,,,,,01/03/2011,01/03/2019,,01/03/2019,,,,HAVAS PEOPLE LIMITED,2793794,,1020859,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,GUN36054,,Laboratory test equipment,SINGLE AWARD CONTRACT,,,,Laboratory test equipment,,,,,,01/02/2011,,,,,,,IMPACT TEST EQUIPMENT LIMITED,SC201157,,70059,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,AON40420,,"Catering equipment supply and maintenance, commercial and domestic, terms of ESPO 98 apply",SINGLE AWARD CONTRACT,,,,"Catering equipment supply and maintenance, commercial and domestic, terms of ESPO 98 apply",,,,,,01/01/2011,31/03/2018,,31/03/2018,,,,NORSE COMMERCIAL SERVICES LIMITED,2888808,,179148,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,SUN35010H,,Examination fees,SINGLE AWARD CONTRACT,,,,Examination fees,,,,,,01/09/2010,,,,,,,OPEN COLLEGE NETWORK EASTERN REGION- T/A GATEWAY QUALIFICATIONS,,,116196,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,GUN42389,,Specialist ICT peripherals,SINGLE AWARD CONTRACT,,,,Specialist ICT peripherals,,,,,,01/07/2010,,,,,,,ONLINE ERGONOMICS LIMITED,5642546,,112480,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
