Body,Body name,Service label,Service divison label,Expenditure category,Detailed expenditure type,Detailed expenditure code,Date paid,Transaction number,Net amount,Capital or revenue,Supplier name
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Regeneration,Capital,Construction,3,31-Mar-2011,1103-04373,16527.42,C,Groundwork Leeds
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,16-Mar-2011,1103-04374,18303.15,R,Grove Court Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Care Emi,574,16-Mar-2011,1103-04375,988.52,R,Grove Court Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services Managed By E.L.,Active Accounts,Supplies and Services,Teaching Materials,202,11-Mar-2011,1103-04376,1200,R,Gspk Design Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Housing Services,Supplies and Services,Equipment And Materials,207,18-Mar-2011,1103-04377,920,R,Gtek Uk
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Third Party Payments,Services Rendered By Other Organisations,511,22-Mar-2011,1103-04378,10690.95,R,Guiseley Childrens Day Nursery
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Third Party Payments,Services Rendered By Voluntary Sector,505,22-Mar-2011,1103-04379,3745.81,R,Guiseley Theatre Playgroup
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,External Hire -Occasional,304,04-Mar-2011,1103-04380,650,R,Gullivers Municipal Hire Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,External Hire -Occasional,304,14-Mar-2011,1103-04381,780,R,Gullivers Municipal Hire Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,External Hire -Occasional,304,23-Mar-2011,1103-04382,650,R,Gullivers Municipal Hire Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Premises,Grounds Maintenance Work,111,14-Mar-2011,1103-04383,790,R,Gv Landscapes & Construction Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Housing Needs,Supplies and Services,Consultancy Services,259,24-Mar-2011,1103-04384,15705.6,R,Gva Grimley Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West Homes Leeds,West - North West,Corporate Services,Premises,Fixtures & Fittings,131,11-Mar-2011,1103-04385,1999,R,H D Flooring Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Belle Isle,Capital,Construction,3,15-Mar-2011,1103-04386,35695,C,H H Hanson Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,31-Mar-2011,1103-04387,42575,C,H H Hanson Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,31-Mar-2011,1103-04388,5675,C,H H Hanson Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Education Leeds,Education Leeds,Education Leeds,Supplies and Services,Other Hired And Contracted Services,265,11-Mar-2011,1103-04389,1250,R,H Sharpe
http://statistics.data.gov.uk/doc/local-authority/00DA,Education Leeds,Education Leeds,Education Leeds,Supplies and Services,Other Hired And Contracted Services,265,24-Mar-2011,1103-04390,1550,R,H Sharpe
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Recycling & Reuse Charges,234,08-Mar-2011,1103-04391,4129.84,R,H W Martin Waste Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Recycling & Reuse Charges,234,08-Mar-2011,1103-04392,7441.81,R,H W Martin Waste Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Recycling & Reuse Charges,234,11-Mar-2011,1103-04393,509.06,R,H W Martin Waste Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Recycling & Reuse Charges,234,11-Mar-2011,1103-04394,1428.83,R,H W Martin Waste Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Recycling & Reuse Charges,234,11-Mar-2011,1103-04395,15096.87,R,H W Martin Waste Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Housing Needs,Third Party Payments,Supporting Ppl - Block Gross Chargeable,514,29-Mar-2011,1103-04396,841.6,R,Habinteg
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Materials,205,16-Mar-2011,1103-04397,4581,R,Hags Play Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Supplies and Services,Operational Furniture and Equipment,203,14-Mar-2011,1103-04398,3306,R,Haigh Engneering Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Corporate Governance,Supplies and Services,Computer Software & Equipment,214,22-Mar-2011,1103-04399,18866.74,R,Halarose Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Supplies and Services,Commissioned Services,264,29-Mar-2011,1103-04400,10000,R,Hales Gallery Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Supplies and Services,Commissioned Services,264,29-Mar-2011,1103-04401,5000,R,Hales Gallery Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Economic Development,Supplies and Services,Other Hired And Contracted Services,265,21-Mar-2011,1103-04402,20818,R,Hall Aitken Associates Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,16-Mar-2011,1103-04403,731.72,R,Hall Steads
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Integrated Youth Support  Service,Third Party Payments,Services Rendered By Voluntary Sector,505,07-Mar-2011,1103-04404,8577.5,R,Hamara (Hlc)
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,17-Mar-2011,1103-04405,2130.3,R,Hames Hall Residential Care Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,02-Mar-2011,1103-04406,7000,R,Hammond & Son Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,08-Mar-2011,1103-04407,2268,C,Handicare Accessibility Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,08-Mar-2011,1103-04408,4553,C,Handicare Accessibility Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Belle Isle,Capital,Construction,3,08-Mar-2011,1103-04409,4372,C,Handicare Accessibility Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,10-Mar-2011,1103-04410,4606,C,Handicare Accessibility Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,10-Mar-2011,1103-04411,2512,C,Handicare Accessibility Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,15-Mar-2011,1103-04412,4527,C,Handicare Accessibility Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,17-Mar-2011,1103-04413,1990,C,Handicare Accessibility Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,17-Mar-2011,1103-04414,3858,C,Handicare Accessibility Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,23-Mar-2011,1103-04415,2506,C,Handicare Accessibility Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,23-Mar-2011,1103-04416,3988,C,Handicare Accessibility Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,31-Mar-2011,1103-04417,1505,C,Handicare Accessibility Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,31-Mar-2011,1103-04418,4265,C,Handicare Accessibility Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,31-Mar-2011,1103-04419,4124,C,Handicare Accessibility Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,31-Mar-2011,1103-04420,2233,C,Handicare Accessibility Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,31-Mar-2011,1103-04421,2378,C,Handicare Accessibility Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,31-Mar-2011,1103-04422,2544,C,Handicare Accessibility Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,31-Mar-2011,1103-04423,2477,C,Handicare Accessibility Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,31-Mar-2011,1103-04424,3953,C,Handicare Accessibility Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,31-Mar-2011,1103-04425,4862,C,Handicare Accessibility Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,31-Mar-2011,1103-04426,4592,C,Handicare Accessibility Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,31-Mar-2011,1103-04427,4417,C,Handicare Accessibility Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,31-Mar-2011,1103-04428,3999,C,Handicare Accessibility Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,31-Mar-2011,1103-04429,2512,C,Handicare Accessibility Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,31-Mar-2011,1103-04430,2233,C,Handicare Accessibility Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,31-Mar-2011,1103-04431,2283,C,Handicare Accessibility Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,31-Mar-2011,1103-04432,4448,C,Handicare Accessibility Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Support And Facilities Trading Services,Supplies and Services,Other Hired And Contracted Services,265,04-Mar-2011,1103-04433,4322,R,Hands-On Finishing(Leeds)Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Housing Needs,Third Party Payments,Supporting People - Block Subsidy,513,29-Mar-2011,1103-04434,584.6,R,Hanover Housing Association
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Capital,Construction,3,01-Mar-2011,1103-04435,662.87,C,Hanson Aggregates
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Materials,205,02-Mar-2011,1103-04436,1644.3,R,Hanson Aggregates
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Operational Materials,205,03-Mar-2011,1103-04437,1803.48,R,Hanson Aggregates
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Operational Materials,205,03-Mar-2011,1103-04438,451.14,R,Hanson Aggregates
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Operational Materials,205,04-Mar-2011,1103-04439,460.59,R,Hanson Aggregates
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Operational Materials,205,04-Mar-2011,1103-04440,2209.52,R,Hanson Aggregates
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,11-Mar-2011,1103-04441,540.75,R,Hanson Aggregates
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Materials,205,16-Mar-2011,1103-04442,827.8,R,Hanson Aggregates
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Capital,Construction,3,16-Mar-2011,1103-04443,1234.8,C,Hanson Aggregates
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Capital,Construction,3,16-Mar-2011,1103-04444,2173.03,C,Hanson Aggregates
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Materials,205,18-Mar-2011,1103-04445,579.25,R,Hanson Aggregates
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Materials,205,18-Mar-2011,1103-04446,1663.69,R,Hanson Aggregates
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Materials,205,22-Mar-2011,1103-04447,1246.55,R,Hanson Aggregates
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Materials,205,22-Mar-2011,1103-04448,555.68,R,Hanson Aggregates
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Materials,205,22-Mar-2011,1103-04449,1670.62,R,Hanson Aggregates
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Materials,205,22-Mar-2011,1103-04450,1436.4,R,Hanson Aggregates
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Materials,205,25-Mar-2011,1103-04451,482.54,R,Hanson Aggregates
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Materials,205,31-Mar-2011,1103-04452,820.47,R,Hanson Aggregates
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Materials,205,31-Mar-2011,1103-04453,718.67,R,Hanson Aggregates
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children - Commissioning And Social Work,Premises,Rents,141,31-Mar-2011,1103-04454,-3396.39,R,Hanson Aggregates
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Capital,Construction,3,28-Mar-2011,1103-04455,4593,C,Hanson Construction Projects
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Third Party Payments,Services Rendered By Other Organisations,511,22-Mar-2011,1103-04456,3969.27,R,Happy Baby Nursery
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Third Party Payments,Services Rendered By Other Organisations,511,22-Mar-2011,1103-04457,4479.17,R,Happy Times Leeds Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,02-Mar-2011,1103-04458,3565.52,R,Hapton Care Homes
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Sheltered Accommodation,569,16-Mar-2011,1103-04459,3854.8,R,Hapton Care Homes
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,16-Mar-2011,1103-04460,22540.88,R,Hapton Care Homes
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,31-Mar-2011,1103-04461,3565.52,R,Hapton Care Homes
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Materials,205,18-Mar-2011,1103-04462,500.92,R,Hard York Quarries Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Furniture and Equipment,203,11-Mar-2011,1103-04463,4850,R,Harden Pumps & Tanks Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Supplies and Services,Other Hired And Contracted Services,265,04-Mar-2011,1103-04464,1200,R,Hare & Ransome Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,23-Mar-2011,1103-04465,427.85,R,Harrison Hire & Sales
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,01-Mar-2011,1103-04466,2600,R,Harrogate & District Nhs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,16-Mar-2011,1103-04467,23222.84,R,Harrogate Lodge
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,16-Mar-2011,1103-04468,10947.88,R,Harrogate Lodge
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Support Services,Supplies and Services,Office Consumables,210,10-Mar-2011,1103-04469,797.33,R,Harrow Green Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Other Hired And Contracted Services,265,10-Mar-2011,1103-04470,797.34,R,Harrow Green Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Corporate Governance,Supplies and Services,Other Hired And Contracted Services,265,10-Mar-2011,1103-04471,584.65,R,Harrow Green Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Supplies and Services,Other Hired And Contracted Services,265,10-Mar-2011,1103-04472,973.12,R,Harrow Green Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Supplies and Services,Other Hired And Contracted Services,265,11-Mar-2011,1103-04473,939.48,R,Harrow Green Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis,Supplies and Services,Other Hired And Contracted Services,265,16-Mar-2011,1103-04474,3010,R,Harrow Green Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Education Leeds,Education Leeds,Education Leeds,Supplies and Services,Other Hired And Contracted Services,265,23-Mar-2011,1103-04475,438,R,Harrow Green Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Supplies and Services,Other Hired And Contracted Services,265,25-Mar-2011,1103-04476,2501.98,R,Harrow Green Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,16-Mar-2011,1103-04477,2525.48,R,Harry Priestley House
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Emi,571,16-Mar-2011,1103-04478,36372.92,R,Hartisca House
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,16-Mar-2011,1103-04479,1361.12,R,Hartisca House
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Premises,Rents,141,11-Mar-2011,1103-04480,28805.75,R,Hartnell Taylor Cook
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Premises,Rents,141,16-Mar-2011,1103-04481,19093,R,Hartnell Taylor Cook
http://statistics.data.gov.uk/doc/local-authority/00DA,Education Leeds,Education Leeds,Education Leeds,Supplies and Services,Other Hired And Contracted Services,265,09-Mar-2011,1103-04482,1007.5,R,Harvelin Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,01-Mar-2011,1103-04483,440,R,Hather Plant Hire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,04-Mar-2011,1103-04484,660,R,Hather Plant Hire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,04-Mar-2011,1103-04485,-1048.95,R,Hather Plant Hire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,04-Mar-2011,1103-04486,1089,R,Hather Plant Hire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,18-Mar-2011,1103-04487,440,R,Hather Plant Hire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,23-Mar-2011,1103-04488,2200,R,Hather Plant Hire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,29-Mar-2011,1103-04489,1089,R,Hather Plant Hire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,29-Mar-2011,1103-04490,660,R,Hather Plant Hire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,16-Mar-2011,1103-04491,9000.84,R,Hawkstone House
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West Homes Leeds,West - North West,Regeneration/Customer Research,Supplies and Services,Grants To Outside Bodies,227,16-Mar-2011,1103-04492,500,R,Hawksworth Wood (Leeds) Community
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Corporate Governance,Employees,Agency Staff,8,04-Feb-2011,1103-04493,1194.3,R,Hays Personnel
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Corporate Governance,Employees,Agency Staff,8,04-Feb-2011,1103-04494,5874.86,R,Hays Personnel
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West Homes Leeds,West - North West,Corporate Services,Employees,Temporary Staff-Basic,9,03-Mar-2011,1103-04495,567.23,R,Hays Specialist Recruitment Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West Homes Leeds,West - North West,Corporate Services,Employees,Temporary Staff-Basic,9,03-Mar-2011,1103-04496,567.23,R,Hays Specialist Recruitment Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West Homes Leeds,West - North West,Corporate Services,Employees,Temporary Staff-Basic,9,03-Mar-2011,1103-04497,544.7,R,Hays Specialist Recruitment Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West Homes Leeds,West - North West,Corporate Services,Employees,Temporary Staff-Basic,9,03-Mar-2011,1103-04498,567.23,R,Hays Specialist Recruitment Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Technical Services,Employees,Temporary Staff-Basic,9,03-Mar-2011,1103-04499,497.67,R,Hays Specialist Recruitment Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Technical Services,Employees,Temporary Staff-Basic,9,04-Mar-2011,1103-04500,497.67,R,Hays Specialist Recruitment Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Housing Services,Employees,Temporary Staff-Basic,9,04-Mar-2011,1103-04501,432.9,R,Hays Specialist Recruitment Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Integrated Youth Support  Service,Employees,Agency Staff,8,04-Mar-2011,1103-04502,504.42,R,Hays Specialist Recruitment Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Technical Services,Employees,Temporary Staff-Basic,9,07-Mar-2011,1103-04503,427.72,R,Hays Specialist Recruitment Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Technical Services,Employees,Temporary Staff-Basic,9,07-Mar-2011,1103-04504,497.67,R,Hays Specialist Recruitment Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Technical Services,Employees,Temporary Staff-Basic,9,07-Mar-2011,1103-04505,497.67,R,Hays Specialist Recruitment Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Technical Services,Employees,Temporary Staff-Basic,9,07-Mar-2011,1103-04506,497.67,R,Hays Specialist Recruitment Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Technical Services,Employees,Temporary Staff-Basic,9,07-Mar-2011,1103-04507,457.32,R,Hays Specialist Recruitment Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Technical Services,Employees,Temporary Staff-Basic,9,07-Mar-2011,1103-04508,427.72,R,Hays Specialist Recruitment Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Housing Services,Employees,Temporary Staff-Basic,9,11-Mar-2011,1103-04509,432.9,R,Hays Specialist Recruitment Ltd
