Department Family,Entity,Date,Expense Type,Expense area,Supplier,Transaction Number,Amount
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018028059,0.14
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018028059,0.78
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Human Resources,NHS LOGISTICS,1018028059,1.1
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018028059,27.68
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018028059,24.68
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018028059,65.31
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018028059,81.63
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018028059,16.33
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018028059,24.49
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018028059,16.33
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,MEDSURGCONS - OTHER,Clinical Support and Family Services,NHS LOGISTICS,1018028059,34.98
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support and Family Services,NHS LOGISTICS,1018028059,6.85
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018028059,1.09
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,BEVERAGES & AMBIENT FOOD,Surgery,NHS LOGISTICS,1018028059,5.74
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,BEVERAGES & AMBIENT FOOD,Surgery,NHS LOGISTICS,1018028059,0.29
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,BEVERAGES & AMBIENT FOOD,Surgery,NHS LOGISTICS,1018028059,1.11
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Critical care,NHS LOGISTICS,1018028059,4.2
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,NON DISPOSABLE BED LINEN,Critical care,NHS LOGISTICS,1018028059,3.01
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,PATIENT APPLIANCES,Critical care,NHS LOGISTICS,1018028059,0.67
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,PATIENT APPLIANCES,Critical care,NHS LOGISTICS,1018028059,0.88
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,PATIENT APPLIANCES,Critical care,NHS LOGISTICS,1018028059,1.34
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Critical care,NHS LOGISTICS,1018028059,2.59
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018028059,0.12
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018028059,0.5
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018028059,0.39
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support and Family Services,NHS LOGISTICS,1018028059,4.26
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,OTHER MEDICAL SUPPLIES,Clinical Support and Family Services,NHS LOGISTICS,1018028059,1.37
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,NON DISPOSABLE BED LINEN,Clinical Support and Family Services,NHS LOGISTICS,1018028059,4.73
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support and Family Services,NHS LOGISTICS,1018028059,1.3
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support and Family Services,NHS LOGISTICS,1018028059,0.25
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1018028059,3.19
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support and Family Services,NHS LOGISTICS,1018028059,0.08
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,OTHER MEDICAL SUPPLIES,Clinical Support and Family Services,NHS LOGISTICS,1018028059,5.47
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support and Family Services,NHS LOGISTICS,1018028059,0.65
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018028059,0.25
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Medicine,NHS LOGISTICS,1018028059,1.11
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018028059,0.38
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018028059,0.67
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018028059,0.67
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018028059,0.78
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018028059,0.07
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018028059,0.65
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018028059,38.11
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,SURGICAL INSTRUMENTS: GENERAL,Medicine,NHS LOGISTICS,1018028059,12.56
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1018028059,1.53
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1018028059,0.15
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support and Family Services,NHS LOGISTICS,1018028059,0.74
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,OTHER MEDICAL SUPPLIES,Clinical Support and Family Services,NHS LOGISTICS,1018028059,2.26
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,MEDSURGCONS - OTHER,Clinical Support and Family Services,NHS LOGISTICS,1018028059,3.32
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,MEDSURGCONS - OTHER,Clinical Support and Family Services,NHS LOGISTICS,1018028059,1.94
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support and Family Services,NHS LOGISTICS,1018028059,1.3
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,OTHER MEDICAL SUPPLIES,Clinical Support and Family Services,NHS LOGISTICS,1018028059,2.74
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,ANAESTHETIC EQUIPMENT ACCESSORIES,Surgery,NHS LOGISTICS,1018028059,11.29
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018028059,0.21
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018028059,0.65
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018028059,1.54
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018028059,0.5
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018028059,3.19
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018028059,0.49
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018028059,0.65
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018028059,0.25
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Medicine,NHS LOGISTICS,1018028059,1.11
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,TUBES,Medicine,NHS LOGISTICS,1018028059,1.37
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018028059,0.38
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,PATIENTS BEDWEAR UNISEX,Surgery,NHS LOGISTICS,1018028059,11.65
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,PATIENTS BEDWEAR UNISEX,Surgery,NHS LOGISTICS,1018028059,11.65
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018028059,19.01
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018028059,18.26
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018028059,18.26
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,OTHER MEDICAL SUPPLIES,Clinical Support and Family Services,NHS LOGISTICS,1018028059,0.38
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1018028059,31.65
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Facilities Directorate,NHS LOGISTICS,1018028059,18.24
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018028059,6.15
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018028059,6.38
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018028059,20.36
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018028059,3.77
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018028059,0.14
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018028059,3.06
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018028059,1.47
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018028059,1.23
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,M & S EQUIPELECTEQUIPINST - OTHER,Medicine,NHS LOGISTICS,1018028059,4.55
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018028059,6.48
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018028059,0.81
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018028059,2.42
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018028059,0.81
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018028059,1.61
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018028059,0.81
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018028059,3.19
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,TUBES,Medicine,NHS LOGISTICS,1018028059,1.37
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,ANAESTHETIC EQUIPMENT ACCESSORIES,Medicine,NHS LOGISTICS,1018028059,11.29
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018028059,0.39
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,HABERDASHERY,Medicine,NHS LOGISTICS,1018028059,0.35
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,SURGICAL INSTRUMENTS: GENERAL,Medicine,NHS LOGISTICS,1018028059,1.9
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018028059,1.3
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,PATIENTS INCONTINENCE,Medicine,NHS LOGISTICS,1018028059,9.08
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,COOKING & KITCHEN UTENSILS,Facilities Directorate,NHS LOGISTICS,1018028059,5
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,LIQUID REFRESHMENTS,Facilities Directorate,NHS LOGISTICS,1018028059,1.86
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,LIQUID REFRESHMENTS,Facilities Directorate,NHS LOGISTICS,1018028059,1
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,LIQUID REFRESHMENTS,Facilities Directorate,NHS LOGISTICS,1018028059,3.47
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,LIQUID REFRESHMENTS,Facilities Directorate,NHS LOGISTICS,1018028059,2.65
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,LIQUID REFRESHMENTS,Facilities Directorate,NHS LOGISTICS,1018028059,0.78
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,LIQUID REFRESHMENTS,Facilities Directorate,NHS LOGISTICS,1018028059,3.67
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,ADULTS HEARING AIDS,Surgery,NHS LOGISTICS,1018028059,18.75
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,BEVERAGES & AMBIENT FOOD,Facilities Directorate,NHS LOGISTICS,1018028059,6.67
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,BEVERAGES & AMBIENT FOOD,Facilities Directorate,NHS LOGISTICS,1018028059,1.19
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,BABY TEXTURE MODIFIED FOODS,Facilities Directorate,NHS LOGISTICS,1018028059,0.72
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,BEVERAGES & AMBIENT FOOD,Facilities Directorate,NHS LOGISTICS,1018028059,2.64
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,BEVERAGES & AMBIENT FOOD,Facilities Directorate,NHS LOGISTICS,1018028059,21.1
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,LIQUID REFRESHMENTS,Facilities Directorate,NHS LOGISTICS,1018028059,2.63
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Facilities Directorate,NHS LOGISTICS,1018028059,1.49
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,BEVERAGES & AMBIENT FOOD,Facilities Directorate,NHS LOGISTICS,1018028059,2.56
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,FLAVOURINGS HERBS SPICES,Facilities Directorate,NHS LOGISTICS,1018028059,1.23
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,LIQUID REFRESHMENTS,Facilities Directorate,NHS LOGISTICS,1018028059,1.75
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,LIQUID REFRESHMENTS,Facilities Directorate,NHS LOGISTICS,1018028059,23.12
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,BEVERAGES & AMBIENT FOOD,Facilities Directorate,NHS LOGISTICS,1018028059,7.35
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,LIQUID REFRESHMENTS,Facilities Directorate,NHS LOGISTICS,1018028059,3.72
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,BEVERAGES & AMBIENT FOOD,Facilities Directorate,NHS LOGISTICS,1018028059,2.17
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,OTHER MEDICAL SUPPLIES,Critical care,NHS LOGISTICS,1018028059,12
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,TUBES,Medicine,NHS LOGISTICS,1018028059,1.37
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,SURGICAL INSTRUMENTS: GENERAL,Medicine,NHS LOGISTICS,1018028059,0.98
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018028059,0.38
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018028059,0.78
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018028059,0.14
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018028059,0.65
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1018028059,6.11
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1018028059,2.46
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,TUBES,Critical care,NHS LOGISTICS,1018028059,1.37
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,TOILETRIES PERSONAL HYGIENE PRODUCTS,Critical care,NHS LOGISTICS,1018028059,0.83
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1018028059,21.82
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1018028059,36
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1018028059,50.61
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1018028059,95.83
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,MEDSURGCONS - OTHER,Critical care,NHS LOGISTICS,1018028059,1.18
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Critical care,NHS LOGISTICS,1018028059,0.65
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,BAGS SACKS - OTHER,Critical care,NHS LOGISTICS,1018028059,0.6
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1018028059,0.9
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1018028059,1.23
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1018028059,0.89
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1018028059,0.37
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Critical care,NHS LOGISTICS,1018028059,0.99
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Critical care,NHS LOGISTICS,1018028059,0.08
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1018028059,1.72
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1018028059,1.53
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1018028059,1.24
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,OTHER MEDICAL SUPPLIES,Critical care,NHS LOGISTICS,1018028059,0.75
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Critical care,NHS LOGISTICS,1018028059,0.21
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,TOILETRIES PERSONAL HYGIENE PRODUCTS,Critical care,NHS LOGISTICS,1018028059,0.83
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Critical care,NHS LOGISTICS,1018028059,0.65
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,TUBES,Critical care,NHS LOGISTICS,1018028059,1.37
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,OTHER MEDICAL SUPPLIES,Critical care,NHS LOGISTICS,1018028059,1.37
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,PATIENT APPLIANCES,Surgery,NHS LOGISTICS,1018028059,0.67
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,PATIENT APPLIANCES,Surgery,NHS LOGISTICS,1018028059,0.67
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018028059,0.07
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018028059,0.65
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,MEDSURGCONS - OTHER,Clinical Support and Family Services,NHS LOGISTICS,1018028059,0.78
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,PATIENTS BEDWEAR UNISEX,Clinical Support and Family Services,NHS LOGISTICS,1018028059,1.6
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support and Family Services,NHS LOGISTICS,1018028059,1.14
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,M & S EQUIPELECTEQUIPINST - OTHER,Clinical Support and Family Services,NHS LOGISTICS,1018028059,2.3
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,OTHER MEDICAL SUPPLIES,Clinical Support and Family Services,NHS LOGISTICS,1018028059,1.51
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,MED SURG EQUIP REP MAINT CLEANING,Clinical Support and Family Services,NHS LOGISTICS,1018028059,2.19
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support and Family Services,NHS LOGISTICS,1018028059,0.65
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support and Family Services,NHS LOGISTICS,1018028059,2.13
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DRESSINGS - PRE STERILE,Clinical Support and Family Services,NHS LOGISTICS,1018028059,0.07
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,SERVICES FROM NHS BODIES,Clinical Support and Family Services,NHS LOGISTICS,1018028059,1.08
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018028059,0.25
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018028059,5.99
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018028059,0.31
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018028059,1.78
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018028059,0.07
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018028059,0.78
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018028059,1.95
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018028059,0.66
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,M & S EQUIPELECTEQUIPINST - OTHER,Clinical Support and Family Services,NHS LOGISTICS,1018028059,8.33
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,M & S EQUIPELECTEQUIPINST - OTHER,Clinical Support and Family Services,NHS LOGISTICS,1018028059,26.04
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1018028059,1.53
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DRESSINGS - PRE STERILE,Critical care,NHS LOGISTICS,1018028059,2.27
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,NON DISPOSABLE BED LINEN,Critical care,NHS LOGISTICS,1018028059,2.44
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,OTHER MEDICAL SUPPLIES,Critical care,NHS LOGISTICS,1018028059,0.75
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,TOILETRIES PERSONAL HYGIENE PRODUCTS,Critical care,NHS LOGISTICS,1018028059,0.83
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Critical care,NHS LOGISTICS,1018028059,0.65
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018028059,0.25
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018028059,3.51
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018028059,3.19
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018028059,0.42
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018028059,1.18
Department of Health,Salisbury NHS Foundation Trust,16-Jun-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018028059,7.57
