Publisher Label,Publisher URI,Organisationname,OrganisationCode,Effectivedate,ContractReferencenumber,OpenContractingID,TitleoftheAgreement,Contracttype,Serviceresponsible,ServiceCategorylabel,ServicecategoryURI,Descriptionofgoodsandservices,Procurementclassification,CPVlabel,CPVcode,Proclasslabel,Proclasscode,Contractstartdate,Enddate,Reviewdate,Lastextensiondate,Contractvalue,Fixedorestimatedcost,IrrecoverableVAT,SupplierName,Supplierregisteredcompanynumber,Supplierregisteredcharitynumber,OthersupplierID,SMEsupplier,VCSEsupplier,VCSEsuppliertype,Nominatedcontactpointname,Nominatedcontactpointemail,NominatedcontactpointURL
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14461,,Payment Deduction Prog. & UC Local CTR (quote,,Finance & Commercial,,,Payment Deduction Prog. & UC Local CTR (quote,,,,,,18/02/2016,,,,5608.61,,N/A,Northgate Public Services (Uk) Ltd,,,,,,,,andy.green@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14466,,2015/16 school visits to Hazard Alley Safey C,,Community,,,2015/16 school visits to Hazard Alley Safey C,,,,,,19/02/2016,,,,10548.75,,N/A,Safety Centre Ltd,,,,,,,,daniel.sullivan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14467,,Craig William-Glory Mill-14/07504 RW,,Planning & Sustainability,,,Craig William-Glory Mill-14/07504 RW,,,,,,19/02/2016,,,,92250,,N/A,Craig William Qc,,,,,,,,penelope.tollit@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14476,,Wave 3 costs for Prevent/Mentoring project,,Community,,,Wave 3 costs for Prevent/Mentoring project,,,,,,22/02/2016,,,,5544.11,,N/A,Wycombe Youth Action,,,,,,,,daniel.sullivan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14485,,Ned Helme - Alpine Lodge - GMG,,Planning & Sustainability,,,Ned Helme - Alpine Lodge - GMG,,,,,,23/02/2016,,,,14000,,N/A,Ned Helme,,,,,,,,alastair.nicholson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14488,,Castlefield Community Centre Replacement Boil,,Community,,,Castlefield Community Centre Replacement Boil,,,,,,23/02/2016,,,,5000,,N/A,The Karima Foundation,,,,,,,,sarah.randall@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14493,,Local Plan Proposals Maps,,Planning & Sustainability,,,Local Plan Proposals Maps,,,,,,23/02/2016,,,,8264,,N/A,Fwt,,,,,,,,ian.manktelow@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14495,,B & B 5 Amersham Hill,,Housing,,,B & B 5 Amersham Hill,,,,,,23/02/2016,,,,10000,,N/A,The Coin Group Ltd,,,,,,,,kathryn.hobman@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14507,,LGA Membership for 2016/17,,Democratic Legal & Policy,,,LGA Membership for 2016/17,,,,,,25/02/2016,,,,10450,,N/A,Local Government Association,,,,,,,,ian.hunt@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14532,,"checkpoint ces 040316-030317, annuity blades,",,Human Resources ICT/CSC & Shared Support Services,,,"checkpoint ces 040316-030317, annuity blades,",,,,,,29/02/2016,,,,7298.04,,N/A,Ultima Business Solutions Ltd,,,,,,,,mary.hayward-ord@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14534,,CRM upgrade (application an dserver migration,,Human Resources ICT/CSC & Shared Support Services,,,CRM upgrade (application an dserver migration,,,,,,29/02/2016,,,,19800,,N/A,Northgate Public Services (Uk) Ltd,,,,,,,,john.mcmillan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14597,,H&S Service for WDC,,Human Resources ICT/CSC & Shared Support Services,,,H&S Service for WDC,,,,,,07/03/2016,,,,5575,,N/A,Bucks County Council,,,,,,,,paul.spencer@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14605,,"9-10 Church Street, HW - Annual Rent for peri",,Major Projects & Estates,,,"9-10 Church Street, HW - Annual Rent for peri",,,,,,07/03/2016,,,,17250,,N/A,Wesleyan Assurance Society,,,,,,,,charles.brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14613,,Spring 2016 Printing,,Democratic Legal & Policy,,,Spring 2016 Printing,,,,,,08/03/2016,,,,8500,,N/A,Swan Print,,,,,,,,catherine.spalton@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14616,,Spring 2016 Distribution,,Democratic Legal & Policy,,,Spring 2016 Distribution,,,,,,08/03/2016,,,,7358.54,,N/A,Lds Limited,,,,,,,,catherine.spalton@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14632,,Wave 3 part 2 costs for WYA delivery of Preve,,Community,,,Wave 3 part 2 costs for WYA delivery of Preve,,,,,,08/03/2016,,,,5544.1,,N/A,Wycombe Youth Action,,,,,,,,daniel.sullivan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14644,,Various Prevent workshops,,Community,,,Various Prevent workshops,,,,,,09/03/2016,,,,9270,,N/A,Equalitech,,,,,,,,daniel.sullivan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14647,,Empower fee (upfront) + support fee,,Human Resources ICT/CSC & Shared Support Services,,,Empower fee (upfront) + support fee,,,,,,09/03/2016,,,,16601,,N/A,Northgate Arinso,,,,,,,,ryan.savage@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14653,,Handy Cross Hub - Re Communications Costs/Fee,,Finance & Commercial,,,Handy Cross Hub - Re Communications Costs/Fee,,,,,,10/03/2016,,,,21709,,N/A,Bucks County Council,,,,,,,,charles.brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14661,,B & B at Alexandra Guest House,,Housing,,,B & B at Alexandra Guest House,,,,,,10/03/2016,,,,5000,,N/A,Alexandra Guest House Hotel,,,,,,,,kathryn.hobman@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14662,,B & B at 5 Amersham Hill,,Housing,,,B & B at 5 Amersham Hill,,,,,,10/03/2016,,,,10000,,N/A,The Coin Group Ltd,,,,,,,,kathryn.hobman@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14667,,Part Funding of Affordable Warmth Co-ordinato,,Environment,,,Part Funding of Affordable Warmth Co-ordinato,,,,,,11/03/2016,,,,6000,,N/A,Chiltern District Council,,,,,,,,keith.coldham@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14670,,Undertaking CP Review,,Environment,,,Undertaking CP Review,,,,,,11/03/2016,,,,8000,,N/A,"Kellie Hopkins, Bassleton Woods Ltd",,,,,,,,robin.evans@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14671,,"Handy Cross - Signage Contract, Extra Additio",,Finance & Commercial,,,"Handy Cross - Signage Contract, Extra Additio",,,,,,11/03/2016,,,,19032,,N/A,Agripower Ltd - Cis,,,,,,,,charles.brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14685,,"4-5 Church Street, HW - Various Works.",,Major Projects & Estates,,,"4-5 Church Street, HW - Various Works.",,,,,,15/03/2016,,,,95000,,N/A,Murrell Estates  Ltd                 Cis,,,,,,,,charles.brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14689,,Security radio extension HXH and Cressex: inf,,Democratic Legal & Policy,,,Security radio extension HXH and Cressex: inf,,,,,,15/03/2016,,,,5888.21,,N/A,Hwbidco Ltd,,,,,,,,jacqueline.ford@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14719,,Barn Road-14/06965-LB,,Planning & Sustainability,,,Barn Road-14/06965-LB,,,,,,17/03/2016,,,,50000,,N/A,Miss Suzanne Ornsby,,,,,,,,penelope.tollit@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14720,,Andrew F Urquahart - Mill Lane-14/06162-LB,,Planning & Sustainability,,,Andrew F Urquahart - Mill Lane-14/06162-LB,,,,,,17/03/2016,,,,70500,,N/A,Andrew Fraser-Urquhart Qc,,,,,,,,penelope.tollit@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14721,,PostageCreditBought09Mar2016,,Finance & Commercial,,,PostageCreditBought09Mar2016,,,,,,17/03/2016,,,,5000,,N/A,Neopost Neofunds,,,,,,,,paul.spencer@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14729,,Telephony Business Case Consultancy,,Human Resources ICT/CSC & Shared Support Services,,,Telephony Business Case Consultancy,,,,,,18/03/2016,,,,9000,,N/A,4c Strategies Ltd,,,,,,,,john.mcmillan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14732,,Sports Development Service,,Community,,,Sports Development Service,,,,,,21/03/2016,,,,23500,,N/A,Adventure Learning Foundation,,,,,,,,elaine.jewell@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14733,,Management Fee 2016/17  First Quarter,,Community,,,Management Fee 2016/17 First Quarter,,,,,,21/03/2016,,,,30500,,N/A,Chiltern Rangers Cic,,,,,,,,elaine.jewell@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14744,,Civils for additional machines,,Environment,,,Civils for additional machines,,,,,,21/03/2016,,,,20945.71,,N/A,Parking Pal Ltd,,,,,,,,caroline.hughes@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14753,,Wycombe District Athletics Complex  Lease Payment,,Community,,,Wycombe District Athletics Complex  Lease Payment,,,,,,22/03/2016,,,,8000,,N/A,The Little Marlow Trust,,,,,,,,sarah.randall@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14761,,IKEN upgrade,,Democratic Legal & Policy,,,IKEN upgrade,,,,,,22/03/2016,,,,10000,,N/A,Iken Business Ltd,,,,,,,,julie.openshaw@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14764,,Intro 8 ticket printer,,Human Resources ICT/CSC & Shared Support Services,,,Intro 8 ticket printer,,,,,,23/03/2016,,,,14156,,N/A,Q-Matic Uk Ltd,,,,,,,,mary.hayward-ord@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14766,,iShare open agreement 060416-050417,,Human Resources ICT/CSC & Shared Support Services,,,iShare open agreement 060416-050417,,,,,,23/03/2016,,,,7431,,N/A,Astun Technology Ltd,,,,,,,,mary.hayward-ord@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14768,,Mill Lane Appeal,,Planning & Sustainability,,,Mill Lane Appeal,,,,,,23/03/2016,,,,9900,,N/A,Miss Suzanne Ornsby,,,,,,,,alastair.nicholson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14771,,Desborough Square - Fees for Design Option St,,Major Projects & Estates,,,Desborough Square - Fees for Design Option St,,,,,,23/03/2016,,,,10000,,N/A,Savills Uk Ltd,,,,,,,,charles.brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14780,,Council tax licence,,Human Resources ICT/CSC & Shared Support Services,,,Council tax licence,,,,,,23/03/2016,,,,90774.94,,N/A,Northgate Public Services (Uk) Ltd,,,,,,,,john.mcmillan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14781,,Princes Risborough Transport Study,,Planning & Sustainability,,,Princes Risborough Transport Study,,,,,,23/03/2016,,,,31000,,N/A,Bucks County Council,,,,,,,,penelope.tollit@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14784,,"6-8 Frogmoor, (Unit 29 Chilterns Shopping Cen",,Major Projects & Estates,,,"6-8 Frogmoor, (Unit 29 Chilterns Shopping Cen",,,,,,24/03/2016,,,,5701.52,,N/A,Capita Property & Infrastructure Ltd,,,,,,,,robert.daniels@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14789,,Agency worker,,Finance & Commercial,,,Agency worker,,,,,,24/03/2016,,,,14500,,N/A,Penna Plc,,,,,,,,nisar.visram@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14790,,Back Office Processing Project Year 1,,Environment,,,Back Office Processing Project Year 1,,,,,,24/03/2016,,,,45000,,N/A,Imperial Civil Enforcement Solutions Ltd,,,,,,,,caroline.hughes@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14807,,Additional Audit Fees for work on Housing Ben,,Democratic Legal & Policy,,,Additional Audit Fees for work on Housing Ben,,,,,,30/03/2016,,,,5629.5,,N/A,Ernst & Young Llp,,,,,,,,nisar.visram@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14816,,Ashwells - Professional Fees re Potential Dev,,Major Projects & Estates,,,Ashwells - Professional Fees re Potential Dev,,,,,,30/03/2016,,,,100000,,N/A,Savills Uk Ltd,,,,,,,,charles.brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14817,,Handy Cross Hub - provide design & graphics i,,Finance & Commercial,,,Handy Cross Hub - provide design & graphics i,,,,,,30/03/2016,,,,12100,,N/A,Richard Markland Architects,,,,,,,,charles.brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14819,,Agency staff ( 2015-16),,Environment,,,Agency staff (2015-16),,,,,,30/03/2016,,,,20000,,N/A,Unity Recruitment,,,,,,,,robin.evans@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14822,,Handy Cross Old Sports Centre - Demolition Wo,,Major Projects & Estates,,,Handy Cross Old Sports Centre - Demolition Wo,,,,,,30/03/2016,,,,668206,,N/A,Dsm Group - Cis,,,,,,,,steve.richardson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14835,,Fieldhouse Lane - Cobham Site - Post Tender D,,Major Projects & Estates,,,Fieldhouse Lane - Cobham Site - Post Tender D,,,,,,31/03/2016,,,,7476.24,,N/A,Mace Group Ltd,,,,,,,,charles.brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14836,,East Richardson St /Westbourne St / Short St,,Major Projects & Estates,,,East Richardson St /Westbourne St / Short St,,,,,,31/03/2016,,,,6970.32,,N/A,Mace Group Ltd,,,,,,,,charles.brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14837,,Handy Cross - Old Sports Centre - Post Tender,,Major Projects & Estates,,,Handy Cross - Old Sports Centre - Post Tender,,,,,,31/03/2016,,,,18853.62,,N/A,Mace Group Ltd,,,,,,,,charles.brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14839,,Agency fee - 12 weeks x 37h,,Major Projects & Estates,,,Agency fees - 12 weeks x 37h,,,,,,31/03/2016,,,,19980,,N/A,James Andrews Recruitment Solutions,,,,,,,,charles.brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,May-16,WDC14843,,Royal Mail Annual Billing CTax 2016-17 bills,,Finance & Commercial,,,Royal Mail Annual Billing CTax 2016-17 bills,,,,,,31/03/2016,,,,19179.77,,N/A,Royal Mail,,,,,,,,steve.richardson@wycombe.gov.uk,
