Department Family,Entity,Date,Expense Type,Expense area,Supplier,Transaction Number,Amount
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018081732,18.83
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018081732,21.3
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018081732,1.17
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018081732,0.35
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018081732,2.43
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018081732,8.51
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support,NHS LOGISTICS,1018081732,11.38
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,DRUGS,Clinical Support,NHS LOGISTICS,1018081732,8.35
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,M & S EQUIPELECTEQUIPINST - OTHER,Clinical Support,NHS LOGISTICS,1018081732,5.75
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,SURGICAL INSTRUMENTS: GENERAL,Clinical Support,NHS LOGISTICS,1018081732,4.92
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,MED SURG EQUIP REP MAINT CLEANING,Clinical Support,NHS LOGISTICS,1018081732,10.97
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,PATIENT APPLIANCES,Clinical Support,NHS LOGISTICS,1018081732,4.32
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,DRUGS,Clinical Support,NHS LOGISTICS,1018081732,29.45
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018081732,1.88
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,PATIENT APPLIANCES,Clinical Support,NHS LOGISTICS,1018081732,4.32
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018081732,1.88
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018081732,3.35
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018081732,4.39
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018081732,0.7
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018081732,17.33
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,ELECTRICAL EQUIPMENT x,Surgery,NHS LOGISTICS,1018081732,1.25
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018081732,30.42
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,TOILETRIES PERSONAL HYGIENE PRODUCTS,Surgery,NHS LOGISTICS,1018081732,4.15
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,M & S EQUIPELECTEQUIPINST - OTHER,Surgery,NHS LOGISTICS,1018081732,1.47
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,MED SURG EQUIP REP MAINT CLEANING,Surgery,NHS LOGISTICS,1018081732,10.97
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018081732,1.32
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018081732,7.7
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018081732,10.68
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,OPTICAL  -  OTHER,Surgery,NHS LOGISTICS,1018081732,108.25
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,M & S EQUIPELECTEQUIPINST - OTHER,Surgery,NHS LOGISTICS,1018081732,120.41
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,ADULTS HEARING AIDS,Surgery,NHS LOGISTICS,1018081732,2381.75
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,ADULTS HEARING AIDS,Surgery,NHS LOGISTICS,1018081732,128.68
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,ADULTS HEARING AIDS,Surgery,NHS LOGISTICS,1018081732,2381.75
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,ADULTS HEARING AIDS,Surgery,NHS LOGISTICS,1018081732,2541.14
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,EGGS MILK OTHER DAIRY PRODUCTS,Facilities,NHS LOGISTICS,1018081732,64.58
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,20.33
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,38.32
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,18.42
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,8.4
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,20.7
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,18.63
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,3.57
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,2.56
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,15.08
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,12.52
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,6.26
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,8.7
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,FLAVOURINGS HERBS SPICES,Facilities,NHS LOGISTICS,1018081732,3.42
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,COOKING & KITCHEN UTENSILS,Facilities,NHS LOGISTICS,1018081732,25
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,9.52
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018081732,3.91
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,5.58
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,FLAVOURINGS HERBS SPICES,Facilities,NHS LOGISTICS,1018081732,26.48
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,FRUIT & VEGETABLES,Facilities,NHS LOGISTICS,1018081732,22.08
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,37.76
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,21.48
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,FRUIT & VEGETABLES,Facilities,NHS LOGISTICS,1018081732,68.76
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,FRUIT & VEGETABLES,Facilities,NHS LOGISTICS,1018081732,20.64
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,FRUIT & VEGETABLES,Facilities,NHS LOGISTICS,1018081732,17.82
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,FRUIT & VEGETABLES,Facilities,NHS LOGISTICS,1018081732,17.94
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018081732,4.99
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018081732,9.32
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018081732,24.63
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018081732,9.17
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018081732,13.25
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018081732,13.25
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,16.17
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,16.68
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,11.57
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,17.74
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,COOKING & KITCHEN UTENSILS,Facilities,NHS LOGISTICS,1018081732,17.81
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,COOKING & KITCHEN UTENSILS,Facilities,NHS LOGISTICS,1018081732,16.04
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,13.41
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,10.26
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,11.86
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,25.98
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,7.56
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,5.6
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,8.9
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,8.9
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,FLAVOURINGS HERBS SPICES,Facilities,NHS LOGISTICS,1018081732,2.3
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,12.42
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,9.36
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018081732,81.6
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,6.6
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018081732,6.58
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018081732,9.3
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018081732,5.82
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,18.55
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,18.55
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,52.74
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,94
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,COOKING & KITCHEN UTENSILS,Facilities,NHS LOGISTICS,1018081732,19.17
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,COOKING & KITCHEN UTENSILS,Facilities,NHS LOGISTICS,1018081732,19.17
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,COOKING & KITCHEN UTENSILS,Facilities,NHS LOGISTICS,1018081732,19.17
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,COOKING & KITCHEN UTENSILS,Facilities,NHS LOGISTICS,1018081732,7.85
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,COOKING & KITCHEN UTENSILS,Facilities,NHS LOGISTICS,1018081732,27.3
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,FRUIT & VEGETABLES,Facilities,NHS LOGISTICS,1018081732,26.04
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,8.62
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,9.1
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,EGGS MILK OTHER DAIRY PRODUCTS,Facilities,NHS LOGISTICS,1018081732,193.74
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,FRUIT & VEGETABLES,Facilities,NHS LOGISTICS,1018081732,41.68
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,40.66
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,38.32
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,FLAVOURINGS HERBS SPICES,Facilities,NHS LOGISTICS,1018081732,12.52
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,18.42
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,8.4
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,9.22
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,13.8
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,27.12
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,12.42
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,24.4
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,3.57
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,5.04
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,3.93
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,7.72
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,3.26
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,12.52
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,6.26
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,4.43
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,8.7
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,FLAVOURINGS HERBS SPICES,Facilities,NHS LOGISTICS,1018081732,3.42
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,COOKING & KITCHEN UTENSILS,Facilities,NHS LOGISTICS,1018081732,25
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,9.52
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,10.72
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,EGGS MILK OTHER DAIRY PRODUCTS,Facilities,NHS LOGISTICS,1018081732,46.48
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,FLAVOURINGS HERBS SPICES,Facilities,NHS LOGISTICS,1018081732,13.47
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,FLAVOURINGS HERBS SPICES,Facilities,NHS LOGISTICS,1018081732,26.48
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,MEAT GAME POULTRY FISH,Facilities,NHS LOGISTICS,1018081732,42.48
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,FRUIT & VEGETABLES,Facilities,NHS LOGISTICS,1018081732,44.16
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,113.28
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,42.96
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,FRUIT & VEGETABLES,Facilities,NHS LOGISTICS,1018081732,134.64
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,FRUIT & VEGETABLES,Facilities,NHS LOGISTICS,1018081732,11.7
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,FRUIT & VEGETABLES,Facilities,NHS LOGISTICS,1018081732,12.78
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,FRUIT & VEGETABLES,Facilities,NHS LOGISTICS,1018081732,10.92
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,FRUIT & VEGETABLES,Facilities,NHS LOGISTICS,1018081732,99
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,FRUIT & VEGETABLES,Facilities,NHS LOGISTICS,1018081732,35.64
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,FRUIT & VEGETABLES,Facilities,NHS LOGISTICS,1018081732,20.76
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,FRUIT & VEGETABLES,Facilities,NHS LOGISTICS,1018081732,35.88
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,FRUIT & VEGETABLES,Facilities,NHS LOGISTICS,1018081732,9.6
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018081732,9.98
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018081732,13.98
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018081732,17.35
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018081732,24.63
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018081732,18.33
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018081732,13.25
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018081732,26.5
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,32.34
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,66.72
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,11.57
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,15.96
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,COOKING & KITCHEN UTENSILS,Facilities,NHS LOGISTICS,1018081732,16.04
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,40.23
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,10.26
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,11.86
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,25.98
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,34.32
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,38.64
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,14.52
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,6.78
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,FLAVOURINGS HERBS SPICES,Facilities,NHS LOGISTICS,1018081732,3.1
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,17.68
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,5.6
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,10.8
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,8.9
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,2.63
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,FRUIT & VEGETABLES,Facilities,NHS LOGISTICS,1018081732,1.76
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,FLAVOURINGS HERBS SPICES,Facilities,NHS LOGISTICS,1018081732,1.82
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,4.55
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,12.42
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,9.36
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018081732,190.4
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,13.2
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018081732,16.46
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018081732,21.7
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018081732,2.53
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018081732,5.07
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018081732,8.73
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,105.48
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,TISSUES HAND TOWELS & TOILET PAPER,Facilities,NHS LOGISTICS,1018081732,10.65
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,FRUIT & VEGETABLES,Facilities,NHS LOGISTICS,1018081732,30.6
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,FRUIT & VEGETABLES,Facilities,NHS LOGISTICS,1018081732,30.48
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,FRUIT & VEGETABLES,Facilities,NHS LOGISTICS,1018081732,52.08
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,FRUIT & VEGETABLES,Facilities,NHS LOGISTICS,1018081732,36.36
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,FRUIT & VEGETABLES,Facilities,NHS LOGISTICS,1018081732,21.54
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,FRUIT & VEGETABLES,Facilities,NHS LOGISTICS,1018081732,39.72
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,FRUIT & VEGETABLES,Facilities,NHS LOGISTICS,1018081732,26.4
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,16.26
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,36.36
Department of Health,Salisbury NHS Foundation Trust,07-Aug-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018081732,8.47
