Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),Sercop URI,Supplier Name,Supplier ID,Company Registration,Charity Registration,VCSE Grant,Payment Date,Transaction Number,Seq No,Net Amount,Irrecoverable VAT,Purpose of Spend,Type,Procurement Classification,Class Code,Thomson Classification,Thomson Description,P-Card Tran,Contract
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Highways & Transport Services,5,FORD MOTOR COMPANY LIMITED,Redacted,Not yet available,Not yet available,Not yet available,21/07/2014,22547443,3,18443.5,Nil,Purchase of Vehicles,Capital,Transport,CAT10,13720,Car Mnfrs,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Highways & Transport Services,5,FORD MOTOR COMPANY LIMITED,Redacted,Not yet available,Not yet available,Not yet available,15/09/2014,22588191,1,20429.33,Nil,Purchase of Vehicles,Capital,Transport,CAT10,13720,Car Mnfrs,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Environmental and Regulatory Services,M,FORD MOTOR COMPANY LIMITED,Redacted,Not yet available,Not yet available,Not yet available,21/07/2014,22547446,1,18443.5,Nil,Purchase of Vehicles,Capital,Transport,CAT10,13720,Car Mnfrs,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Environmental and Regulatory Services,M,FORD MOTOR COMPANY LIMITED,Redacted,Not yet available,Not yet available,Not yet available,21/07/2014,22547451,1,18443.5,Nil,Purchase of Vehicles,Capital,Transport,CAT10,13720,Car Mnfrs,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Net (Surplus) / Deficit of Trading Operations,A,FORD MOTOR COMPANY LIMITED,Redacted,Not yet available,Not yet available,Not yet available,22/09/2014,22599812,1,14659.5,Nil,Purchase of Vehicles,Capital,Transport,CAT10,13720,Car Mnfrs,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Net (Surplus) / Deficit of Trading Operations,A,FORD MOTOR COMPANY LIMITED,Redacted,Not yet available,Not yet available,Not yet available,18/09/2014,22591467,1,14659.5,Nil,Purchase of Vehicles,Capital,Transport,CAT10,13720,Car Mnfrs,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Net (Surplus) / Deficit of Trading Operations,A,FORD MOTOR COMPANY LIMITED,Redacted,Not yet available,Not yet available,Not yet available,05/09/2014,22580867,1,10695.75,Nil,Purchase of Vehicles,Capital,Transport,CAT10,13720,Car Mnfrs,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Planning Services,N,POLICE AND CRIME COMISSIONER FOR WEST YORKSHIRE,Redacted,Not yet available,Not yet available,Not yet available,24/09/2014,22599139,1,7000,Nil,Purchase of Vehicles,Capital,n/a,CATNA,60064,Police,,Not yet available
Wakefield MDC,E08000036,30/09/2014,CHILDYOU,Children's and Education Services,4,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,294,16870,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Highways & Transport Services,5,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,270,37873,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Net (Surplus) / Deficit of Trading Operations,A,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,196,52056,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,368,12170.5,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Non Distributed Costs,9,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,206,10122,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,264,53984,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,CHILDYOU,Children's and Education Services,4,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,152,6240.75,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,CHILDYOU,Children's and Education Services,4,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,71,2590.5,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,CHILDYOU,Children's and Education Services,4,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,122,6240.75,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,85,1248.15,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,84,1277.3,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,86,1277.3,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,83,7889.25,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,87,13255,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Highways & Transport Services,5,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,80,4615.8,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Highways & Transport Services,5,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,272,7230,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Highways & Transport Services,5,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,271,37355,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,CHILDYOU,Children's and Education Services,4,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,503,5298.75,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,CHILDYOU,Children's and Education Services,4,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,458,5298.75,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,CHILDYOU,Children's and Education Services,4,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,79,5887.5,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,CHILDYOU,Children's and Education Services,4,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,73,6358,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,CHILDYOU,Children's and Education Services,4,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,439,2284.35,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,CHILDYOU,Children's and Education Services,4,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,493,5652,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,CHILDYOU,Children's and Education Services,4,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,472,6594,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,CHILDYOU,Children's and Education Services,4,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,45,4827.75,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,CHILDYOU,Children's and Education Services,4,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,275,5534.25,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,CHILDYOU,Children's and Education Services,4,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,149,6123,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,CHILDYOU,Children's and Education Services,4,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,476,4662.9,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,CHILDYOU,Children's and Education Services,4,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,82,8917,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,CHILDYOU,Children's and Education Services,4,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,254,9399,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,CHILDYOU,Children's and Education Services,4,n/a,Redacted,Not yet available,Not yet available,Not yet available,12/08/2014,191978,75,-9065.23,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,CHILDYOU,Children's and Education Services,4,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,214,6711.75,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,CHILDYOU,Children's and Education Services,4,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,246,13616.5,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,CHILDYOU,Children's and Education Services,4,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,359,5416.5,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,CHILDYOU,Children's and Education Services,4,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,249,5534.25,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,CHILDYOU,Children's and Education Services,4,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,462,2543.4,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,CHILDYOU,Children's and Education Services,4,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,281,5181,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,CHILDYOU,Children's and Education Services,4,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,292,5887.5,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,CHILDYOU,Children's and Education Services,4,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,126,3807.8,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,CHILDYOU,Children's and Education Services,4,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,496,6829.5,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,CHILDYOU,Children's and Education Services,4,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,78,2973.56,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,CHILDYOU,Children's and Education Services,4,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,97,4710,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,CHILDYOU,Children's and Education Services,4,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,287,9399,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Adult Social Care,7,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,250,1153.95,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,188,5213.26,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,187,12170.5,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Cultural and Related Services,L,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,189,5240.75,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Housing Services,6,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,225,2684.41,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Housing Services,6,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,227,2699.2,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Housing Services,6,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,226,2720.9,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Housing Services,6,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,162,1142.18,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,ADULTS,Housing Services,6,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,273,2967.3,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,12/08/2014,191978,83,-647.27,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,448,567.68,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,56,659.4,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,432,671.18,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,433,671.18,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,454,705.98,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,450,718.28,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,451,718.28,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,430,765.38,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,446,777.15,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,442,777.15,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,443,847.8,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,452,847.8,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,435,1148.88,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,434,1171.4,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,429,1389.45,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,447,2920.2,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,175,953.78,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,173,1012.65,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,174,1931.1,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,177,1931.1,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,412,518.1,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,405,718.28,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,406,730.05,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,414,753.6,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,413,883.13,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,415,894.9,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,404,1000.88,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,403,1106.85,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,409,1342.35,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,416,3249.9,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,112,541.65,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,108,871.35,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,104,942,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,114,953.78,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,116,1083.3,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,115,1095.08,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,105,1106.85,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,110,1130.4,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,111,1142.18,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,113,1201.05,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,355,8676,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,BUSINESS,Planning Services,N,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,64,26510,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,CHILDYOU,Children's and Education Services,4,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,161,10001.5,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Environmental and Regulatory Services,M,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,378,31571,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Environmental and Regulatory Services,M,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,67,16870,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Cultural and Related Services,L,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,142,742.31,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
Wakefield MDC,E08000036,30/09/2014,REGENCULT,Cultural and Related Services,L,n/a,Redacted,Not yet available,Not yet available,Not yet available,09/07/2014,191947,277,777.15,Nil,Rates (Wakefield Council),Revenue,n/a,n/a,n/a,n/a,,Not yet available
