Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),Sercop URI,Supplier Name,Supplier ID,Company Registration,Charity Registration,VCSE Grant,Payment Date,Transaction Number,Seq No,Net Amount,Irrecoverable VAT,Purpose of Spend,Type,Procurement Classification,Class Code,Thomson Classification,Thomson Description,Contract
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,CANTERBURY HOUSE,Redacted,Not yet available,Not yet available,Not yet available,26/01/2015,22693893,2,538.85,Nil,Nursing Placements in Independent Homes (Other Agencies),Revenue,Adult Services,CAT04,Nursing Homes,53350,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,CANTERBURY HOUSE,Redacted,Not yet available,Not yet available,Not yet available,02/02/2015,22697356,2,538.85,Nil,Nursing Placements in Independent Homes (Other Agencies),Revenue,Adult Services,CAT04,Nursing Homes,53350,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,CANTERBURY HOUSE,Redacted,Not yet available,Not yet available,Not yet available,19/01/2015,22689741,2,538.85,Nil,Nursing Placements in Independent Homes (Other Agencies),Revenue,Adult Services,CAT04,Nursing Homes,53350,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,CANTERBURY HOUSE,Redacted,Not yet available,Not yet available,Not yet available,23/03/2015,22739184,2,538.85,Nil,Nursing Placements in Independent Homes (Other Agencies),Revenue,Adult Services,CAT04,Nursing Homes,53350,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,CANTERBURY HOUSE,Redacted,Not yet available,Not yet available,Not yet available,02/03/2015,22719901,2,538.85,Nil,Nursing Placements in Independent Homes (Other Agencies),Revenue,Adult Services,CAT04,Nursing Homes,53350,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,CANTERBURY HOUSE,Redacted,Not yet available,Not yet available,Not yet available,09/03/2015,22729891,3,538.85,Nil,Nursing Placements in Independent Homes (Other Agencies),Revenue,Adult Services,CAT04,Nursing Homes,53350,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,CANTERBURY HOUSE,Redacted,Not yet available,Not yet available,Not yet available,16/03/2015,22736133,2,538.85,Nil,Nursing Placements in Independent Homes (Other Agencies),Revenue,Adult Services,CAT04,Nursing Homes,53350,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,CANTERBURY HOUSE,Redacted,Not yet available,Not yet available,Not yet available,12/01/2015,22685307,2,538.85,Nil,Nursing Placements in Independent Homes (Other Agencies),Revenue,Adult Services,CAT04,Nursing Homes,53350,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,CANTERBURY HOUSE,Redacted,Not yet available,Not yet available,Not yet available,05/01/2015,22674643,2,538.85,Nil,Nursing Placements in Independent Homes (Other Agencies),Revenue,Adult Services,CAT04,Nursing Homes,53350,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,FAIRBURN CHASE HEALTH CARE LTD,Redacted,Not yet available,Not yet available,Not yet available,09/03/2015,22729907,35,6609.29,Nil,Nursing Respite Placements in Independent Homes (Other Agencies),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,ATTLEE COURT,Redacted,Not yet available,Not yet available,Not yet available,16/03/2015,22736121,116,5526.86,Nil,Nursing Respite Placements in Independent Homes (Other Agencies),Revenue,Adult Services,CAT04,Nursing Homes,53350,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,ATTLEE COURT,Redacted,Not yet available,Not yet available,Not yet available,30/03/2015,22743997,43,1307.43,Nil,Nursing Respite Placements in Independent Homes (Other Agencies),Revenue,Adult Services,CAT04,Nursing Homes,53350,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,ATTLEE COURT,Redacted,Not yet available,Not yet available,Not yet available,02/02/2015,22697345,82,832,Nil,Nursing Respite Placements in Independent Homes (Other Agencies),Revenue,Adult Services,CAT04,Nursing Homes,53350,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,WARDE ALDAM,Redacted,Not yet available,Not yet available,Not yet available,26/01/2015,22693986,65,3328,Nil,Nursing Respite Placements in Independent Homes (Other Agencies),Revenue,Adult Services,CAT04,Nursing Homes,53350,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,LANGTREE PARK CARE HOME,Redacted,Not yet available,Not yet available,Not yet available,02/02/2015,22697392,86,1782.86,Nil,Nursing Respite Placements in Independent Homes (Other Agencies),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,LANGTREE PARK CARE HOME,Redacted,Not yet available,Not yet available,Not yet available,23/03/2015,22739220,79,2317.71,Nil,Nursing Respite Placements in Independent Homes (Other Agencies),Revenue,Adult Services,CAT04,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,31/03/2015,BUSINESS,BVACOP Not Applicable,Z,WEST YORKSHIRE COMBINED AUTHORITY,Redacted,Not yet available,Not yet available,Not yet available,28/01/2015,22694176,1,20483.59,Nil,Other Students Transport,Revenue,Transport,CAT10,Transport Consultants,80100,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,BRITISH TELECOM,Redacted,Not yet available,Not yet available,Not yet available,20/02/2015,22714674,1,921.24,Nil,Other Telephones & Communications Equipment,Revenue,ICT,CAT11,Telecommunications Equipment & Systems,76520,Not yet available
Wakefield MDC,E08000036,31/03/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,BRITISH TELECOM,Redacted,Not yet available,Not yet available,Not yet available,14/01/2015,22685683,1,44145.64,Nil,Other Telephones & Communications Equipment,Revenue,ICT,CAT11,Telecommunications Equipment & Systems,76520,Not yet available
Wakefield MDC,E08000036,31/03/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,BRITISH TELECOM,Redacted,Not yet available,Not yet available,Not yet available,13/03/2015,22734320,2,3102.2,Nil,Other Telephones & Communications Equipment,Revenue,ICT,CAT11,Telecommunications Equipment & Systems,76520,Not yet available
Wakefield MDC,E08000036,31/03/2015,BUSINESS,BVACOP Not Applicable,Z,BRITISH TELECOM,Redacted,Not yet available,Not yet available,Not yet available,21/01/2015,22689488,1,574.52,Nil,Other Telephones & Communications Equipment,Revenue,ICT,CAT11,Telecommunications Equipment & Systems,76520,Not yet available
Wakefield MDC,E08000036,31/03/2015,BUSINESS,BVACOP Not Applicable,Z,BRITISH TELECOM,Redacted,Not yet available,Not yet available,Not yet available,21/01/2015,22689489,1,3015.47,Nil,Other Telephones & Communications Equipment,Revenue,ICT,CAT11,Telecommunications Equipment & Systems,76520,Not yet available
Wakefield MDC,E08000036,31/03/2015,BUSINESS,BVACOP Not Applicable,Z,BRITISH TELECOM,Redacted,Not yet available,Not yet available,Not yet available,21/01/2015,22690847,1,6521.63,Nil,Other Telephones & Communications Equipment,Revenue,ICT,CAT11,Telecommunications Equipment & Systems,76520,Not yet available
Wakefield MDC,E08000036,31/03/2015,BUSINESS,BVACOP Not Applicable,Z,BRITISH TELECOM,Redacted,Not yet available,Not yet available,Not yet available,07/01/2015,22671042,1,3028.52,Nil,Other Telephones & Communications Equipment,Revenue,ICT,CAT11,Telecommunications Equipment & Systems,76520,Not yet available
Wakefield MDC,E08000036,31/03/2015,BUSINESS,BVACOP Not Applicable,Z,BRITISH TELECOM,Redacted,Not yet available,Not yet available,Not yet available,07/01/2015,22671043,1,512.91,Nil,Other Telephones & Communications Equipment,Revenue,ICT,CAT11,Telecommunications Equipment & Systems,76520,Not yet available
Wakefield MDC,E08000036,31/03/2015,BUSINESS,BVACOP Not Applicable,Z,BRITISH TELECOM,Redacted,Not yet available,Not yet available,Not yet available,18/03/2015,22736407,1,512.31,Nil,Other Telephones & Communications Equipment,Revenue,ICT,CAT11,Telecommunications Equipment & Systems,76520,Not yet available
Wakefield MDC,E08000036,31/03/2015,BUSINESS,BVACOP Not Applicable,Z,BRITISH TELECOM,Redacted,Not yet available,Not yet available,Not yet available,18/03/2015,22736412,1,3111.5,Nil,Other Telephones & Communications Equipment,Revenue,ICT,CAT11,Telecommunications Equipment & Systems,76520,Not yet available
Wakefield MDC,E08000036,31/03/2015,BUSINESS,BVACOP Not Applicable,Z,BRITISH TELECOM,Redacted,Not yet available,Not yet available,Not yet available,23/02/2015,22715615,1,514.54,Nil,Other Telephones & Communications Equipment,Revenue,ICT,CAT11,Telecommunications Equipment & Systems,76520,Not yet available
Wakefield MDC,E08000036,31/03/2015,BUSINESS,BVACOP Not Applicable,Z,BRITISH TELECOM,Redacted,Not yet available,Not yet available,Not yet available,23/02/2015,22715617,1,3027.74,Nil,Other Telephones & Communications Equipment,Revenue,ICT,CAT11,Telecommunications Equipment & Systems,76520,Not yet available
Wakefield MDC,E08000036,31/03/2015,BUSINESS,BVACOP Not Applicable,Z,BRITISH TELECOM,Redacted,Not yet available,Not yet available,Not yet available,19/02/2015,22714444,1,4375.09,Nil,Other Telephones & Communications Equipment,Revenue,ICT,CAT11,Telecommunications Equipment & Systems,76520,Not yet available
Wakefield MDC,E08000036,31/03/2015,BUSINESS,BVACOP Not Applicable,Z,BRITISH TELECOM,Redacted,Not yet available,Not yet available,Not yet available,26/03/2015,22740420,1,4190.39,Nil,Other Telephones & Communications Equipment,Revenue,ICT,CAT11,Telecommunications Equipment & Systems,76520,Not yet available
Wakefield MDC,E08000036,31/03/2015,BUSINESS,BVACOP Not Applicable,Z,BRITISH TELECOM,Redacted,Not yet available,Not yet available,Not yet available,20/01/2015,22689424,1,4742.57,Nil,Other Telephones & Communications Equipment,Revenue,ICT,CAT11,Telecommunications Equipment & Systems,76520,Not yet available
Wakefield MDC,E08000036,31/03/2015,BUSINESS,BVACOP Not Applicable,Z,VODAFONE CORPORATE LTD,Redacted,Not yet available,Not yet available,Not yet available,10/02/2015,22707170,1,29024.75,Nil,Other Telephones & Communications Equipment,Revenue,ICT,CAT11,Mobile Phones,51500,Not yet available
Wakefield MDC,E08000036,31/03/2015,BUSINESS,BVACOP Not Applicable,Z,VODAFONE CORPORATE LTD,Redacted,Not yet available,Not yet available,Not yet available,03/02/2015,22696954,1,39036.47,Nil,Other Telephones & Communications Equipment,Revenue,ICT,CAT11,Mobile Phones,51500,Not yet available
Wakefield MDC,E08000036,31/03/2015,BUSINESS,BVACOP Not Applicable,Z,VODAFONE CORPORATE LTD,Redacted,Not yet available,Not yet available,Not yet available,02/02/2015,22696939,1,17189.34,Nil,Other Telephones & Communications Equipment,Revenue,ICT,CAT11,Mobile Phones,51500,Not yet available
Wakefield MDC,E08000036,31/03/2015,BUSINESS,BVACOP Not Applicable,Z,VODAFONE CORPORATE LTD,Redacted,Not yet available,Not yet available,Not yet available,03/02/2015,22696950,1,2937.74,Nil,Other Telephones & Communications Equipment,Revenue,ICT,CAT11,Mobile Phones,51500,Not yet available
Wakefield MDC,E08000036,31/03/2015,BUSINESS,BVACOP Not Applicable,Z,VODAFONE CORPORATE LTD,Redacted,Not yet available,Not yet available,Not yet available,09/03/2015,22728487,1,545.99,Nil,Other Telephones & Communications Equipment,Revenue,ICT,CAT11,Mobile Phones,51500,Not yet available
Wakefield MDC,E08000036,31/03/2015,BUSINESS,BVACOP Not Applicable,Z,EE LIMITED,Redacted,Not yet available,Not yet available,Not yet available,09/01/2015,22683683,1,2061.33,Nil,Other Telephones & Communications Equipment,Revenue,ICT,CAT11,Mobile Phones,51500,Not yet available
Wakefield MDC,E08000036,31/03/2015,BUSINESS,BVACOP Not Applicable,Z,EE LIMITED,Redacted,Not yet available,Not yet available,Not yet available,11/03/2015,22731673,1,1930.54,Nil,Other Telephones & Communications Equipment,Revenue,ICT,CAT11,Mobile Phones,51500,Not yet available
Wakefield MDC,E08000036,31/03/2015,BUSINESS,BVACOP Not Applicable,Z,EE LIMITED,Redacted,Not yet available,Not yet available,Not yet available,11/02/2015,22706166,1,2063.47,Nil,Other Telephones & Communications Equipment,Revenue,ICT,CAT11,Mobile Phones,51500,Not yet available
Wakefield MDC,E08000036,31/03/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,UNIFY ENTERPRISE COMMUNICATIONS LTD,Redacted,Not yet available,Not yet available,Not yet available,04/02/2015,22697183,2,68116.18,Nil,Other Telephones & Communications Equipment,Revenue,ICT,CAT11,Telecommunication Services,76510,Not yet available
Wakefield MDC,E08000036,31/03/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,VIRGIN MEDIA BUSINESS,Redacted,Not yet available,Not yet available,Not yet available,12/01/2015,22683118,1,569,Nil,Other Telephones & Communications Equipment,Revenue,ICT,CAT11,Telecommunication Services,76510,Not yet available
Wakefield MDC,E08000036,31/03/2015,REGENCULT,Highways & Transport Services,5,DIRECT COMMUNICATIONS RADIO SERVICES LTD,Redacted,Not yet available,Not yet available,Not yet available,02/02/2015,22696486,1,624,Nil,Other Telephones & Communications Equipment,Revenue,ICT,CAT11,Radio Communication Equipment,63090,Not yet available
Wakefield MDC,E08000036,31/03/2015,BUSINESS,Central Services,1,BERRYMANS LACE MAWER LLP,Redacted,Not yet available,Not yet available,Not yet available,24/03/2015,22740424,1,1044.75,Nil,Own Costs - Public Liability,Revenue,Professional Services,CAT08,Legal Services,47830,Not yet available
Wakefield MDC,E08000036,31/03/2015,BUSINESS,Central Services,1,BERRYMANS LACE MAWER LLP,Redacted,Not yet available,Not yet available,Not yet available,17/02/2015,22712748,1,621,Nil,Own Costs - Public Liability,Revenue,Professional Services,CAT08,Legal Services,47830,Not yet available
Wakefield MDC,E08000036,31/03/2015,BUSINESS,Central Services,1,BERRYMANS LACE MAWER LLP,Redacted,Not yet available,Not yet available,Not yet available,16/02/2015,22711377,1,4062.52,Nil,Own Costs - Public Liability,Revenue,Professional Services,CAT08,Legal Services,47830,Not yet available
Wakefield MDC,E08000036,31/03/2015,BUSINESS,Central Services,1,TRAVELERS INSURANCE COMPANY LTD,Redacted,Not yet available,Not yet available,Not yet available,19/02/2015,22714502,2,18738.85,Nil,Own Costs - Public Liability,Revenue,Business Services,CAT02,Insurance Agents & Companies,45410,Not yet available
Wakefield MDC,E08000036,31/03/2015,BUSINESS,Central Services,1,TRAVELERS INSURANCE COMPANY LTD,Redacted,Not yet available,Not yet available,Not yet available,23/03/2015,22734317,2,8817.5,Nil,Own Costs - Public Liability,Revenue,Business Services,CAT02,Insurance Agents & Companies,45410,Not yet available
Wakefield MDC,E08000036,31/03/2015,BUSINESS,Central Services,1,TRAVELERS INSURANCE COMPANY LTD,Redacted,Not yet available,Not yet available,Not yet available,09/01/2015,22683690,2,29982.6,Nil,Own Costs - Public Liability,Revenue,Business Services,CAT02,Insurance Agents & Companies,45410,Not yet available
Wakefield MDC,E08000036,31/03/2015,BUSINESS,Central Services,1,GALLAGHER BASSETT INTERNATIONAL LTD,Redacted,Not yet available,Not yet available,Not yet available,23/03/2015,22735420,2,117986.57,Nil,Own Costs - Public Liability,Revenue,Business Services,CAT02,Insurance - Other,45415,Not yet available
Wakefield MDC,E08000036,31/03/2015,BUSINESS,Central Services,1,GALLAGHER BASSETT INTERNATIONAL LTD,Redacted,Not yet available,Not yet available,Not yet available,19/02/2015,22714831,2,53554.44,Nil,Own Costs - Public Liability,Revenue,Business Services,CAT02,Insurance - Other,45415,Not yet available
Wakefield MDC,E08000036,31/03/2015,BUSINESS,Central Services,1,GALLAGHER BASSETT INTERNATIONAL LTD,Redacted,Not yet available,Not yet available,Not yet available,21/01/2015,22688996,2,93563.26,Nil,Own Costs - Public Liability,Revenue,Business Services,CAT02,Insurance - Other,45415,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,THE MID YORKSHIRE HOSPITALS NHS TRUST,Redacted,Not yet available,Not yet available,Not yet available,27/01/2015,22693225,1,572.75,Nil,Parking Permits,Revenue,Professional Services,CAT08,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,31/03/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,NORTHGATE INFORMATION SOLUTIONS UK LTD,Redacted,Not yet available,Not yet available,Not yet available,26/03/2015,22733809,1,2557.21,Nil,Parking Permits,Revenue,ICT,CAT11,Computer Systems & Software (Development),20703,Not yet available
Wakefield MDC,E08000036,31/03/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,NORTHGATE INFORMATION SOLUTIONS UK LTD,Redacted,Not yet available,Not yet available,Not yet available,19/02/2015,22714498,1,2405.56,Nil,Parking Permits,Revenue,ICT,CAT11,Computer Systems & Software (Development),20703,Not yet available
Wakefield MDC,E08000036,31/03/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,NORTHGATE INFORMATION SOLUTIONS UK LTD,Redacted,Not yet available,Not yet available,Not yet available,19/01/2015,22688678,,3838.49,Nil,Parking Permits,Revenue,ICT,CAT11,Computer Systems & Software (Development),20703,Not yet available
Wakefield MDC,E08000036,31/03/2015,CHILDYOU,Children's and Education Services,4,HRM RESOURCES LIMITED,Redacted,Not yet available,Not yet available,Not yet available,17/03/2015,22736248,1,2400,Nil,Parking Permits,Revenue,Property & Asset Management,CAT01,Coal Mining,19630,Not yet available
Wakefield MDC,E08000036,31/03/2015,CHILDYOU,Children's and Education Services,4,THE MID YORKSHIRE HOSPITALS NHS TRUST,Redacted,Not yet available,Not yet available,Not yet available,19/03/2015,22738120,1,2149.5,Nil,Payments to Outside Bodies (Other Local Auth including police and fire),Revenue,Professional Services,CAT08,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,31/03/2015,CHILDYOU,Children's and Education Services,4,THE MID YORKSHIRE HOSPITALS NHS TRUST,Redacted,Not yet available,Not yet available,Not yet available,09/03/2015,22730130,1,2149.5,Nil,Payments to Outside Bodies (Other Local Auth including police and fire),Revenue,Professional Services,CAT08,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,31/03/2015,CHILDYOU,Children's and Education Services,4,THE MID YORKSHIRE HOSPITALS NHS TRUST,Redacted,Not yet available,Not yet available,Not yet available,28/01/2015,22694560,1,2149.5,Nil,Payments to Outside Bodies (Other Local Auth including police and fire),Revenue,Professional Services,CAT08,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,31/03/2015,CHILDYOU,Children's and Education Services,4,SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,Redacted,Not yet available,Not yet available,Not yet available,24/03/2015,22739864,1,10608.89,Nil,Payments to Outside Bodies (Other Local Auth including police and fire),Revenue,Professional Services,CAT08,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,31/03/2015,CHILDYOU,Children's and Education Services,4,THE YOUTH JUSTICE BOARD FOR ENGLAND WALES,Redacted,Not yet available,Not yet available,Not yet available,16/03/2015,22735300,1,2686,Nil,Payments to Outside Bodies (Other Local Auth including police and fire),Revenue,Professional Services,CAT08,Government Agencies,38711,Not yet available
Wakefield MDC,E08000036,31/03/2015,CHILDYOU,Children's and Education Services,4,THE YOUTH JUSTICE BOARD FOR ENGLAND WALES,Redacted,Not yet available,Not yet available,Not yet available,07/01/2015,22675413,1,1580,Nil,Payments to Outside Bodies (Other Local Auth including police and fire),Revenue,Professional Services,CAT08,Government Agencies,38711,Not yet available
Wakefield MDC,E08000036,31/03/2015,CHILDYOU,Children's and Education Services,4,SOUTH WEST YORKSHIRE PARTNERSHIP NHS TRUST,Redacted,Not yet available,Not yet available,Not yet available,06/01/2015,22673804,1,6202.11,Nil,Payments to Outside Bodies (Other Local Auth including police and fire),Revenue,Professional Services,CAT08,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,31/03/2015,CHILDYOU,Children's and Education Services,4,REID AVIATION SOLUTIONS LTD,Redacted,Not yet available,Not yet available,Not yet available,07/01/2015,22675399,1,8000,Nil,Payments to Outside Bodies (Other Local Auth including police and fire),Revenue,Professional Services,CAT08,Project Management,61860,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,THE MID YORKSHIRE HOSPITALS NHS TRUST,Redacted,Not yet available,Not yet available,Not yet available,23/03/2015,22731503,1,74536.66,Nil,Payments to Primary Care Trusts (Health authorities only),Revenue,Professional Services,CAT08,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,THE MID YORKSHIRE HOSPITALS NHS TRUST,Redacted,Not yet available,Not yet available,Not yet available,09/03/2015,22730198,1,19279.06,Nil,Payments to Primary Care Trusts (Health authorities only),Revenue,Professional Services,CAT08,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,THE MID YORKSHIRE HOSPITALS NHS TRUST,Redacted,Not yet available,Not yet available,Not yet available,22/01/2015,22691153,1,12376.29,Nil,Payments to Primary Care Trusts (Health authorities only),Revenue,Professional Services,CAT08,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,Redacted,Not yet available,Not yet available,Not yet available,21/01/2015,22690345,1,12312,Nil,Payments to Primary Care Trusts (Health authorities only),Revenue,Professional Services,CAT08,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,Redacted,Not yet available,Not yet available,Not yet available,11/02/2015,22690348,1,7180,Nil,Payments to Primary Care Trusts (Health authorities only),Revenue,Professional Services,CAT08,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,Redacted,Not yet available,Not yet available,Not yet available,21/01/2015,22690350,1,6597,Nil,Payments to Primary Care Trusts (Health authorities only),Revenue,Professional Services,CAT08,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,Redacted,Not yet available,Not yet available,Not yet available,09/01/2015,22674344,1,-6682.55,Nil,Payments to Primary Care Trusts (Health authorities only),Revenue,Professional Services,CAT08,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,Redacted,Not yet available,Not yet available,Not yet available,09/01/2015,22674222,1,6682.56,Nil,Payments to Primary Care Trusts (Health authorities only),Revenue,Professional Services,CAT08,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,Redacted,Not yet available,Not yet available,Not yet available,09/01/2015,22674233,1,6682.56,Nil,Payments to Primary Care Trusts (Health authorities only),Revenue,Professional Services,CAT08,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,Redacted,Not yet available,Not yet available,Not yet available,09/01/2015,22674250,1,6682.55,Nil,Payments to Primary Care Trusts (Health authorities only),Revenue,Professional Services,CAT08,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,Redacted,Not yet available,Not yet available,Not yet available,13/03/2015,22690364,1,6682,Nil,Payments to Primary Care Trusts (Health authorities only),Revenue,Professional Services,CAT08,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,Redacted,Not yet available,Not yet available,Not yet available,13/03/2015,22690367,1,6882,Nil,Payments to Primary Care Trusts (Health authorities only),Revenue,Professional Services,CAT08,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,Redacted,Not yet available,Not yet available,Not yet available,13/03/2015,22690354,1,4472,Nil,Payments to Primary Care Trusts (Health authorities only),Revenue,Professional Services,CAT08,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,Redacted,Not yet available,Not yet available,Not yet available,13/03/2015,22690359,1,16426,Nil,Payments to Primary Care Trusts (Health authorities only),Revenue,Professional Services,CAT08,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,Redacted,Not yet available,Not yet available,Not yet available,19/01/2015,22631667,1,6682,Nil,Payments to Primary Care Trusts (Health authorities only),Revenue,Professional Services,CAT08,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,Redacted,Not yet available,Not yet available,Not yet available,19/01/2015,22631670,,6882,Nil,Payments to Primary Care Trusts (Health authorities only),Revenue,Professional Services,CAT08,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,Redacted,Not yet available,Not yet available,Not yet available,19/01/2015,22631671,1,16426,Nil,Payments to Primary Care Trusts (Health authorities only),Revenue,Professional Services,CAT08,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,Redacted,Not yet available,Not yet available,Not yet available,19/01/2015,22631672,,4472,Nil,Payments to Primary Care Trusts (Health authorities only),Revenue,Professional Services,CAT08,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,Redacted,Not yet available,Not yet available,Not yet available,30/03/2015,22739142,1,1331,Nil,Payments to Primary Care Trusts (Health authorities only),Revenue,Professional Services,CAT08,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,31/03/2015,ADULTS,Adult Social Care,7,SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,Redacted,Not yet available,Not yet available,Not yet available,27/02/2015,22717891,1,2662,Nil,Payments to Primary Care Trusts (Health authorities only),Revenue,Professional Services,CAT08,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,31/03/2015,CHILDYOU,Children's and Education Services,4,THE MID YORKSHIRE HOSPITALS NHS TRUST,Redacted,Not yet available,Not yet available,Not yet available,20/02/2015,22711785,1,1429.58,Nil,Payments to Primary Care Trusts (Health authorities only),Revenue,Professional Services,CAT08,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,31/03/2015,CHILDYOU,Children's and Education Services,4,THE MID YORKSHIRE HOSPITALS NHS TRUST,Redacted,Not yet available,Not yet available,Not yet available,11/03/2015,22730009,1,1429.58,Nil,Payments to Primary Care Trusts (Health authorities only),Revenue,Professional Services,CAT08,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,31/03/2015,CHILDYOU,Children's and Education Services,4,THE MID YORKSHIRE HOSPITALS NHS TRUST,Redacted,Not yet available,Not yet available,Not yet available,11/02/2015,22698862,1,1429.58,Nil,Payments to Primary Care Trusts (Health authorities only),Revenue,Professional Services,CAT08,Health Authorities,42200,Not yet available
