ORGANISATION NAME,EFFECTIVE DATE,DIRECTORATE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION NO.
ROCHDALE BOROUGH COUNCIL,24/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,OLYMPIC EXECUTIVE TRAVEL,24/07/2017,2178.20 ,TAXI HIRE,V001152314
ROCHDALE BOROUGH COUNCIL,24/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,OLYMPIC EXECUTIVE TRAVEL,24/07/2017,1918.81 ,TAXI HIRE,V001152315
ROCHDALE BOROUGH COUNCIL,24/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,OLYMPIC EXECUTIVE TRAVEL,24/07/2017,2638.40 ,TAXI HIRE,V001152316
ROCHDALE BOROUGH COUNCIL,24/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,PREMIERESHOW LIMITED,24/07/2017,580.00 ,TAXI HIRE,V001152317
ROCHDALE BOROUGH COUNCIL,24/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,PREMIERESHOW LIMITED,24/07/2017,599.00 ,TAXI HIRE,V001152317
ROCHDALE BOROUGH COUNCIL,24/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,PREMIERESHOW LIMITED,24/07/2017,670.00 ,TAXI HIRE,V001152317
ROCHDALE BOROUGH COUNCIL,24/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,PREMIERESHOW LIMITED,24/07/2017,580.00 ,TAXI HIRE,V001152318
ROCHDALE BOROUGH COUNCIL,24/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,PREMIERESHOW LIMITED,24/07/2017,599.00 ,TAXI HIRE,V001152318
ROCHDALE BOROUGH COUNCIL,24/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,PREMIERESHOW LIMITED,24/07/2017,670.00 ,TAXI HIRE,V001152318
ROCHDALE BOROUGH COUNCIL,24/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,STREAMLINE TAXIS,24/07/2017,648.00 ,TAXI HIRE,V001152319
ROCHDALE BOROUGH COUNCIL,24/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,ROCHDALE TOWN TAXIS LTD,24/07/2017,519.00 ,TAXI HIRE,V001152321
ROCHDALE BOROUGH COUNCIL,24/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,ROCHDALE TOWN TAXIS LTD,24/07/2017,570.90 ,TAXI HIRE,V001152325
ROCHDALE BOROUGH COUNCIL,24/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,OLYMPIC EXECUTIVE TRAVEL,24/07/2017,2015.60 ,TAXI HIRE,V001152329
ROCHDALE BOROUGH COUNCIL,25/07/2017,PHYSICAL DIS & OLDER PEOPLE,LINKABILITY,25/07/2017,516.96 ,PERSONAL BUDGETS - MANAGED,V001152343
ROCHDALE BOROUGH COUNCIL,25/07/2017,PHYSICAL DIS & OLDER PEOPLE,LINKABILITY,25/07/2017,603.12 ,PERSONAL BUDGETS - MANAGED,V001152344
ROCHDALE BOROUGH COUNCIL,25/07/2017,PHYSICAL DIS & OLDER PEOPLE,LINKABILITY,25/07/2017,516.96 ,PERSONAL BUDGETS - MANAGED,V001152345
ROCHDALE BOROUGH COUNCIL,24/07/2017,ECONOMY DIRECTORATE,J AND CS DEVELOPMENTS LTD,24/07/2017,7796.31 ,GRANTS TO OTHER BODIES,V001152350
ROCHDALE BOROUGH COUNCIL,24/07/2017,ECONOMY DIRECTORATE,J AND CS DEVELOPMENTS LTD,24/07/2017,9436.83 ,GRANTS TO OTHER BODIES,V001152351
ROCHDALE BOROUGH COUNCIL,24/07/2017,ECONOMY DIRECTORATE,J AND CS DEVELOPMENTS LTD,24/07/2017,7152.62 ,GRANTS TO OTHER BODIES,V001152352
ROCHDALE BOROUGH COUNCIL,26/07/2017,PROPERTY AND HIGHWAYS,INTEGRATED WATER SERVICES LIMITED,26/07/2017,2384.00 ,PROPERTY - WORKS ELEMENT,V001152363
ROCHDALE BOROUGH COUNCIL,26/07/2017,PROPERTY AND HIGHWAYS,INTEGRATED WATER SERVICES LIMITED,26/07/2017,3394.00 ,PROPERTY - WORKS ELEMENT,V001152363
ROCHDALE BOROUGH COUNCIL,28/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,POWERMASTER SERVICE LTD,28/07/2017,1000.00 ,PROPERTY - WORKS ELEMENT,V001152377
ROCHDALE BOROUGH COUNCIL,28/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,POWERMASTER SERVICE LTD,28/07/2017,980.00 ,PROPERTY - WORKS ELEMENT,V001152378
ROCHDALE BOROUGH COUNCIL,24/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,MIDDLETON CARS,24/07/2017,590.52 ,TAXI HIRE,V001152385
ROCHDALE BOROUGH COUNCIL,24/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,MIDDLETON CARS,24/07/2017,540.00 ,TAXI HIRE,V001152387
ROCHDALE BOROUGH COUNCIL,24/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,MIDDLETON CARS,24/07/2017,1800.00 ,TAXI HIRE,V001152389
ROCHDALE BOROUGH COUNCIL,24/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,GO PLANT LIMITED,24/07/2017,2310.00 ,TRANSACTIONS-EXPENDITURE,V001152396
ROCHDALE BOROUGH COUNCIL,24/07/2017,EARLY HELP AND SCHOOLS,ELKLAN TRAINING LTD,24/07/2017,575.00 ,ACTIVITIES,V001152397
ROCHDALE BOROUGH COUNCIL,24/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,STREAMLINE TAXIS,24/07/2017,1103.70 ,TAXI HIRE,V001152400
ROCHDALE BOROUGH COUNCIL,24/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,STREAMLINE TAXIS,24/07/2017,778.67 ,TAXI HIRE,V001152401
ROCHDALE BOROUGH COUNCIL,24/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,STREAMLINE TAXIS,24/07/2017,1138.70 ,TAXI HIRE,V001152402
ROCHDALE BOROUGH COUNCIL,24/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,STREAMLINE TAXIS,24/07/2017,574.00 ,TAXI HIRE,V001152403
ROCHDALE BOROUGH COUNCIL,24/07/2017,RESOURCES,AON LIMITED,24/07/2017,329313.42 ,TRANSACTIONS-EXPENDITURE,V001152408
ROCHDALE BOROUGH COUNCIL,24/07/2017,RESOURCES,AON LIMITED,24/07/2017,532560.00 ,TRANSACTIONS-EXPENDITURE,V001152410
ROCHDALE BOROUGH COUNCIL,28/07/2017,RESOURCES,HALO HOUSING ASSOCIATION,28/07/2017,4282.91 ,TRANSACTIONS-EXPENDITURE,V001152446
ROCHDALE BOROUGH COUNCIL,25/07/2017,LEARNING DIS & MENTAL HEALTH,SEVACARE,25/07/2017,858.33 ,PERSONAL BUDGETS - MANAGED,V001152450
ROCHDALE BOROUGH COUNCIL,25/07/2017,LEARNING DIS & MENTAL HEALTH,DB ROCHDALE LTD,25/07/2017,1052.20 ,PERSONAL BUDGETS - MANAGED,V001152451
ROCHDALE BOROUGH COUNCIL,25/07/2017,LEARNING DIS & MENTAL HEALTH,DB ROCHDALE LTD,25/07/2017,983.00 ,PERSONAL BUDGETS - MANAGED,V001152452
ROCHDALE BOROUGH COUNCIL,26/07/2017,LEARNING DIS & MENTAL HEALTH,CREATIVE SUPPORT LTD,26/07/2017,692.16 ,PERSONAL BUDGETS - MANAGED,V001152462
ROCHDALE BOROUGH COUNCIL,26/07/2017,LEARNING DIS & MENTAL HEALTH,CREATIVE SUPPORT LTD,26/07/2017,840.48 ,PERSONAL BUDGETS - MANAGED,V001152463
ROCHDALE BOROUGH COUNCIL,24/07/2017,EARLY HELP AND SCHOOLS,ICON SPORTS UK LTD,24/07/2017,550.00 ,ARTS & CRAFTS,V001152472
ROCHDALE BOROUGH COUNCIL,24/07/2017,EARLY HELP AND SCHOOLS,BROWNS BOOK FOR STUDENTS,24/07/2017,3707.35 ,ACTIVITIES,V001152474
ROCHDALE BOROUGH COUNCIL,24/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,EBOR STUDIO MEMBERS GROUP,24/07/2017,2000.00 ,ACTIVITIES,V001152475
ROCHDALE BOROUGH COUNCIL,24/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,EARLY BREAK,24/07/2017,4500.00 ,PROJECTS,V001152479
ROCHDALE BOROUGH COUNCIL,24/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,MIDDLETON TOWN CENTRE MANAGEMENT CO LTD,24/07/2017,3000.00 ,ACTIVITIES,V001152481
ROCHDALE BOROUGH COUNCIL,25/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,THE COOPERATIVE FUNERALCARE,25/07/2017,1089.00 ,UNDERTAKERS COSTS,V001152482
ROCHDALE BOROUGH COUNCIL,25/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,THE COOPERATIVE FUNERALCARE,25/07/2017,990.00 ,UNDERTAKERS COSTS,V001152483
ROCHDALE BOROUGH COUNCIL,25/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,THE COOPERATIVE FUNERALCARE,25/07/2017,841.50 ,UNDERTAKERS COSTS,V001152486
ROCHDALE BOROUGH COUNCIL,25/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,THE COOPERATIVE FUNERALCARE,25/07/2017,1336.50 ,UNDERTAKERS COSTS,V001152487
ROCHDALE BOROUGH COUNCIL,25/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,FORENSICS LTD,25/07/2017,725.00 ,TOXICOLOGY PAYMENTS,V001152488
ROCHDALE BOROUGH COUNCIL,25/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,FORENSICS LTD,25/07/2017,2342.50 ,TOXICOLOGY PAYMENTS,V001152489
ROCHDALE BOROUGH COUNCIL,24/07/2017,EARLY HELP AND SCHOOLS,TEDDY BEAR NURSERY LTD,24/07/2017,934.20 ,DAY CARE,V001152490
ROCHDALE BOROUGH COUNCIL,28/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,FORENSICS LTD,28/07/2017,4237.50 ,TOXICOLOGY PAYMENTS,V001152491
ROCHDALE BOROUGH COUNCIL,26/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,PROFESSOR M C WINSLET,26/07/2017,999.50 ,EXPERT REPORTS,V001152497
ROCHDALE BOROUGH COUNCIL,26/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,DR ANOOPAM JAIN,26/07/2017,2250.00 ,EXPERT REPORTS,V001152498
ROCHDALE BOROUGH COUNCIL,24/07/2017,PHYSICAL DIS & OLDER PEOPLE,STANNAH LIFT SERVICES LTD,24/07/2017,1150.00 ,TRANSACTIONS-EXPENDITURE,V001152499
ROCHDALE BOROUGH COUNCIL,24/07/2017,PHYSICAL DIS & OLDER PEOPLE,TERRY GROUP LTD,24/07/2017,9697.00 ,MINOR BUILDING WORKS,V001152500
ROCHDALE BOROUGH COUNCIL,24/07/2017,PHYSICAL DIS & OLDER PEOPLE,STANNAH LIFT SERVICES LTD,24/07/2017,891.96 ,TRANSACTIONS-EXPENDITURE,V001152502
ROCHDALE BOROUGH COUNCIL,24/07/2017,PHYSICAL DIS & OLDER PEOPLE,AUTUMN UK LIMITED,24/07/2017,4527.88 ,TRANSACTIONS-EXPENDITURE,V001152503
ROCHDALE BOROUGH COUNCIL,24/07/2017,PHYSICAL DIS & OLDER PEOPLE,CASTLETON WROUGHT IRON,24/07/2017,520.00 ,TRANSACTIONS-EXPENDITURE,V001152504
ROCHDALE BOROUGH COUNCIL,31/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,JRB ENTERPRISE LTD,31/07/2017,776.00 ,EQUIPMENT - GENERAL,V001152608
ROCHDALE BOROUGH COUNCIL,21/07/2017,PROPERTY AND HIGHWAYS,THE CHURCH OF ENGLAND DIOCESE OF MANCHESTER,21/07/2017,8320.00 ,TRANSFORMATION & INNOVATION,V001152613
ROCHDALE BOROUGH COUNCIL,31/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,BLINDS INN LTD,31/07/2017,1680.00 ,REPAIRS & ALTS OF BUILDINGS,V001152623
ROCHDALE BOROUGH COUNCIL,25/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,NATUREED C I C,25/07/2017,1450.00 ,ACTIVITIES,V001152642
ROCHDALE BOROUGH COUNCIL,25/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,HEYWOOD CHARITIES FETE,25/07/2017,3278.00 ,ACTIVITIES,V001152645
ROCHDALE BOROUGH COUNCIL,25/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,HEYWOOD IN BLOOM,25/07/2017,1966.62 ,ACTIVITIES,V001152646
ROCHDALE BOROUGH COUNCIL,25/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,SMITHY BRIDGE SILVER SURFERS COMPUTER CLUB,25/07/2017,1858.97 ,PROJECTS,V001152649
ROCHDALE BOROUGH COUNCIL,31/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,INVESTORS IN PUBLISHING LTD,31/07/2017,810.00 ,MARKETING EXPENDITURE,V001152678
ROCHDALE BOROUGH COUNCIL,25/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,ROCHDALE CONNECTION TRUST,25/07/2017,3675.00 ,PROJECTS,V001152730
ROCHDALE BOROUGH COUNCIL,25/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,MIDDLETON TOWN CENTRE MANAGEMENT CO LTD,25/07/2017,10000.00 ,ACTIVITIES,V001152731
ROCHDALE BOROUGH COUNCIL,25/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,MIDDLETON TOWN CENTRE MANAGEMENT CO LTD,25/07/2017,9024.71 ,GRANTS TO OTHER BODIES,V001152731
ROCHDALE BOROUGH COUNCIL,28/07/2017,COLLECTION FUND,DEPT FOR COMMUNITIES & LOCAL GOVERNMENT,28/07/2017,278386.00 ,TRANSACTIONS-EXPENDITURE,V001152764
ROCHDALE BOROUGH COUNCIL,28/07/2017,RESOURCES,DEPT FOR COMMUNITIES & LOCAL GOVERNMENT,28/07/2017,-13347.00 ,TRANSACTIONS-INCOME,V001152764
ROCHDALE BOROUGH COUNCIL,28/07/2017,RESOURCES,DEPT FOR COMMUNITIES & LOCAL GOVERNMENT,28/07/2017,10762.00 ,TRANSACTIONS-INCOME,V001152764
ROCHDALE BOROUGH COUNCIL,28/07/2017,COLLECTION FUND,DEPT FOR COMMUNITIES & LOCAL GOVERNMENT,28/07/2017,278386.00 ,TRANSACTIONS-EXPENDITURE,V001152765
ROCHDALE BOROUGH COUNCIL,28/07/2017,RESOURCES,DEPT FOR COMMUNITIES & LOCAL GOVERNMENT,28/07/2017,-13347.00 ,TRANSACTIONS-INCOME,V001152765
ROCHDALE BOROUGH COUNCIL,28/07/2017,RESOURCES,DEPT FOR COMMUNITIES & LOCAL GOVERNMENT,28/07/2017,10762.00 ,TRANSACTIONS-INCOME,V001152765
ROCHDALE BOROUGH COUNCIL,28/07/2017,COLLECTION FUND,DEPT FOR COMMUNITIES & LOCAL GOVERNMENT,28/07/2017,278386.00 ,TRANSACTIONS-EXPENDITURE,V001152766
ROCHDALE BOROUGH COUNCIL,28/07/2017,RESOURCES,DEPT FOR COMMUNITIES & LOCAL GOVERNMENT,28/07/2017,-13347.00 ,TRANSACTIONS-INCOME,V001152766
ROCHDALE BOROUGH COUNCIL,28/07/2017,RESOURCES,DEPT FOR COMMUNITIES & LOCAL GOVERNMENT,28/07/2017,10762.00 ,TRANSACTIONS-INCOME,V001152766
ROCHDALE BOROUGH COUNCIL,26/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,CAR 2000 HEYWOOD LLP,26/07/2017,2757.30 ,TAXI HIRE,V001152767
ROCHDALE BOROUGH COUNCIL,26/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,CAR 2000 HEYWOOD LLP,26/07/2017,2923.20 ,TAXI HIRE,V001152768
ROCHDALE BOROUGH COUNCIL,26/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,CAR 2000 HEYWOOD LLP,26/07/2017,1684.20 ,TAXI HIRE,V001152769
ROCHDALE BOROUGH COUNCIL,26/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,CAR 2000 HEYWOOD LLP,26/07/2017,1614.90 ,TAXI HIRE,V001152770
ROCHDALE BOROUGH COUNCIL,26/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,CAR 2000 HEYWOOD LLP,26/07/2017,746.20 ,TAXI HIRE,V001152771
ROCHDALE BOROUGH COUNCIL,26/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,CAR 2000 HEYWOOD LLP,26/07/2017,2328.06 ,TAXI HIRE,V001152776
ROCHDALE BOROUGH COUNCIL,26/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,CAR 2000 HEYWOOD LLP,26/07/2017,1598.40 ,TAXI HIRE,V001152777
ROCHDALE BOROUGH COUNCIL,26/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,CAR 2000 HEYWOOD LLP,26/07/2017,1230.84 ,TAXI HIRE,V001152778
ROCHDALE BOROUGH COUNCIL,26/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,CAR 2000 HEYWOOD LLP,26/07/2017,864.36 ,TAXI HIRE,V001152779
ROCHDALE BOROUGH COUNCIL,26/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,CAR 2000 HEYWOOD LLP,26/07/2017,843.78 ,TAXI HIRE,V001152780
ROCHDALE BOROUGH COUNCIL,26/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,CAR 2000 HEYWOOD LLP,26/07/2017,1696.80 ,TAXI HIRE,V001152781
ROCHDALE BOROUGH COUNCIL,26/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,CAR 2000 HEYWOOD LLP,26/07/2017,1080.80 ,TAXI HIRE,V001152782
ROCHDALE BOROUGH COUNCIL,26/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,MIDDLETON CARS,26/07/2017,584.00 ,TAXI HIRE,V001152783
ROCHDALE BOROUGH COUNCIL,26/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,MIDDLETON CARS,26/07/2017,1080.00 ,TAXI HIRE,V001152784
ROCHDALE BOROUGH COUNCIL,26/07/2017,EARLY HELP AND SCHOOLS,PENNINE CARE IN PATIENT SERVICES PRIORY,26/07/2017,1925.00 ,OTHER EST - SEN PROVISION,V001152786
ROCHDALE BOROUGH COUNCIL,26/07/2017,EARLY HELP AND SCHOOLS,PENNINE CARE IN PATIENT SERVICES PRIORY,26/07/2017,2625.00 ,OTHER EST - SEN PROVISION,V001152787
ROCHDALE BOROUGH COUNCIL,26/07/2017,EARLY HELP AND SCHOOLS,PENNINE CARE IN PATIENT SERVICES PRIORY,26/07/2017,1225.00 ,OTHER EST - SEN PROVISION,V001152789
ROCHDALE BOROUGH COUNCIL,26/07/2017,EARLY HELP AND SCHOOLS,PENNINE CARE IN PATIENT SERVICES PRIORY,26/07/2017,2100.00 ,OTHER EST - SEN PROVISION,V001152790
ROCHDALE BOROUGH COUNCIL,26/07/2017,EARLY HELP AND SCHOOLS,PENNINE CARE IN PATIENT SERVICES PRIORY,26/07/2017,700.00 ,OTHER EST - SEN PROVISION,V001152791
ROCHDALE BOROUGH COUNCIL,26/07/2017,PHYSICAL DIS & OLDER PEOPLE,STAMFORD HOUSE REST HOME LIMITED,26/07/2017,1210.05 ,RESIDENTIAL LONG TERM,V001152799
ROCHDALE BOROUGH COUNCIL,26/07/2017,PHYSICAL DIS & OLDER PEOPLE,QUALIA CARE LTD T/A ST MARYS,26/07/2017,2250.00 ,NURSING LONG TERM,V001152800
ROCHDALE BOROUGH COUNCIL,26/07/2017,LEARNING DIS & MENTAL HEALTH,MT CARE PROPERTY LTD,26/07/2017,1800.00 ,RESIDENTIAL LONG TERM,V001152801
ROCHDALE BOROUGH COUNCIL,26/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,J AND S TRAVEL,26/07/2017,627.80 ,TAXI HIRE,V001152804
ROCHDALE BOROUGH COUNCIL,26/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,J AND S TRAVEL,26/07/2017,653.47 ,TAXI HIRE,V001152804
ROCHDALE BOROUGH COUNCIL,26/07/2017,NEIGHBOURHOODS AND ENVIRONMENT,J AND S TRAVEL,26/07/2017,824.64 ,TAXI HIRE,V001152804
ROCHDALE BOROUGH COUNCIL,28/07/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,28/07/2017,509.52 ,INDIVIDUAL SERVICE FUND,V001152808
ROCHDALE BOROUGH COUNCIL,28/07/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,28/07/2017,1004.28 ,PERSONAL BUDGETS - MANAGED,V001152809
ROCHDALE BOROUGH COUNCIL,28/07/2017,LEARNING DIS & MENTAL HEALTH,HF TRUST LTD,28/07/2017,1977.36 ,INDIVIDUAL SERVICE FUND,V001152810
ROCHDALE BOROUGH COUNCIL,28/07/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,28/07/2017,7588.00 ,INDIVIDUAL SERVICE FUND,V001152811
ROCHDALE BOROUGH COUNCIL,28/07/2017,LEARNING DIS & MENTAL HEALTH,LIFEWAYS COMMUNITY CARE LTD,28/07/2017,1074.52 ,PERSONAL BUDGETS - MANAGED,V001152812
ROCHDALE BOROUGH COUNCIL,28/07/2017,LEARNING DIS & MENTAL HEALTH,LIFEWAYS COMMUNITY CARE LTD,28/07/2017,1925.24 ,INDIVIDUAL SERVICE FUND,V001152813
ROCHDALE BOROUGH COUNCIL,28/07/2017,LEARNING DIS & MENTAL HEALTH,CAMPHILL M K COMMUNITIES,28/07/2017,1997.52 ,INDIVIDUAL SERVICE FUND,V001152814
ROCHDALE BOROUGH COUNCIL,28/07/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,28/07/2017,1279.40 ,PERSONAL BUDGETS - MANAGED,V001152815
ROCHDALE BOROUGH COUNCIL,28/07/2017,LEARNING DIS & MENTAL HEALTH,RESPITE NORTH WEST LIMITED,28/07/2017,3625.00 ,INDIVIDUAL SERVICE FUND,V001152816
ROCHDALE BOROUGH COUNCIL,28/07/2017,LEARNING DIS & MENTAL HEALTH,UNITED RESPONSE,28/07/2017,7210.00 ,INDIVIDUAL SERVICE FUND,V001152817
ROCHDALE BOROUGH COUNCIL,28/07/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,28/07/2017,756.52 ,PERSONAL BUDGETS - MANAGED,V001152818
ROCHDALE BOROUGH COUNCIL,28/07/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,28/07/2017,4118.00 ,INDIVIDUAL SERVICE FUND,V001152819
ROCHDALE BOROUGH COUNCIL,28/07/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,28/07/2017,4312.48 ,INDIVIDUAL SERVICE FUND,V001152820
ROCHDALE BOROUGH COUNCIL,28/07/2017,LEARNING DIS & MENTAL HEALTH,WELLESLEY HOUSE,28/07/2017,4914.00 ,INDIVIDUAL SERVICE FUND,V001152821
ROCHDALE BOROUGH COUNCIL,28/07/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,28/07/2017,6889.00 ,PERSONAL BUDGETS - MANAGED,V001152822
ROCHDALE BOROUGH COUNCIL,28/07/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,28/07/2017,660.00 ,INDIVIDUAL SERVICE FUND,V001152823
ROCHDALE BOROUGH COUNCIL,28/07/2017,LEARNING DIS & MENTAL HEALTH,ASPIRATIONS CARE LTD,28/07/2017,4398.48 ,INDIVIDUAL SERVICE FUND,V001152824
ROCHDALE BOROUGH COUNCIL,28/07/2017,LEARNING DIS & MENTAL HEALTH,RESPITE NORTH WEST LIMITED,28/07/2017,1080.00 ,PERSONAL BUDGETS - MANAGED,V001152825
ROCHDALE BOROUGH COUNCIL,28/07/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,28/07/2017,1464.00 ,PERSONAL BUDGETS - MANAGED,V001152827
ROCHDALE BOROUGH COUNCIL,28/07/2017,LEARNING DIS & MENTAL HEALTH,RESPITE NORTH WEST LIMITED,28/07/2017,1080.00 ,PERSONAL BUDGETS - MANAGED,V001152828
ROCHDALE BOROUGH COUNCIL,28/07/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,28/07/2017,651.08 ,INDIVIDUAL SERVICE FUND,V001152829
ROCHDALE BOROUGH COUNCIL,28/07/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,28/07/2017,2301.60 ,PERSONAL BUDGETS - MANAGED,V001152830
ROCHDALE BOROUGH COUNCIL,28/07/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,28/07/2017,723.24 ,PERSONAL BUDGETS - MANAGED,V001152832
ROCHDALE BOROUGH COUNCIL,28/07/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,28/07/2017,3345.52 ,INDIVIDUAL SERVICE FUND,V001152833
ROCHDALE BOROUGH COUNCIL,28/07/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,28/07/2017,602.56 ,PERSONAL BUDGETS - MANAGED,V001152834
ROCHDALE BOROUGH COUNCIL,28/07/2017,LEARNING DIS & MENTAL HEALTH,ASPIRATIONS CARE LTD,28/07/2017,3998.96 ,INDIVIDUAL SERVICE FUND,V001152835
ROCHDALE BOROUGH COUNCIL,28/07/2017,LEARNING DIS & MENTAL HEALTH,MOUNTBATTON CARE,28/07/2017,2397.00 ,INDIVIDUAL SERVICE FUND,V001152836
ROCHDALE BOROUGH COUNCIL,28/07/2017,LEARNING DIS & MENTAL HEALTH,MOUNTBATTON CARE,28/07/2017,3948.00 ,INDIVIDUAL SERVICE FUND,V001152837
ROCHDALE BOROUGH COUNCIL,28/07/2017,LEARNING DIS & MENTAL HEALTH,MOUNTBATTON CARE,28/07/2017,3948.00 ,INDIVIDUAL SERVICE FUND,V001152838
ROCHDALE BOROUGH COUNCIL,28/07/2017,LEARNING DIS & MENTAL HEALTH,MOUNTBATTON CARE,28/07/2017,3948.00 ,INDIVIDUAL SERVICE FUND,V001152839
ROCHDALE BOROUGH COUNCIL,28/07/2017,LEARNING DIS & MENTAL HEALTH,MOUNTBATTON CARE,28/07/2017,3948.00 ,INDIVIDUAL SERVICE FUND,V001152840
ROCHDALE BOROUGH COUNCIL,28/07/2017,LEARNING DIS & MENTAL HEALTH,MOUNTBATTON CARE,28/07/2017,3948.00 ,INDIVIDUAL SERVICE FUND,V001152841
ROCHDALE BOROUGH COUNCIL,28/07/2017,LEARNING DIS & MENTAL HEALTH,MOUNTBATTON CARE,28/07/2017,7896.00 ,INDIVIDUAL SERVICE FUND,V001152842
ROCHDALE BOROUGH COUNCIL,28/07/2017,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LIMITED ISF PAYMENTS,28/07/2017,1075.36 ,INDIVIDUAL SERVICE FUND,V001152844
ROCHDALE BOROUGH COUNCIL,28/07/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,28/07/2017,849.24 ,PERSONAL BUDGETS - MANAGED,V001152846
ROCHDALE BOROUGH COUNCIL,28/07/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,28/07/2017,1061.52 ,INDIVIDUAL SERVICE FUND,V001152847
