Publisher Label,Publisher URI,Organisationname,OrganisationCode,Effectivedate,ContractReferencenumber,OpenContractingID,TitleoftheAgreement,Contracttype,Serviceresponsible,ServiceCategorylabel,ServicecategoryURI,Descriptionofgoodsandservices,Procurementclassification,CPVlabel,CPVcode,Proclasslabel,Proclasscode,Contractstartdate,Enddate,Reviewdate,Lastextensiondate,Contractvalue,Fixedorestimatedcost,IrrecoverableVAT,SupplierName,Supplierregisteredcompanynumber,Supplierregisteredcharitynumber,OthersupplierID,SMEsupplier,VCSEsupplier,VCSEsuppliertype,Nominatedcontactpointname,Nominatedcontactpointemail,NominatedcontactpointURL
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10169,,Venn Group,,Environment,,,Venn Group,,,,,,30/09/2014,,,,14000,,N/A,Venn Group,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10170,,The Chimneys Guest House B & B,,Environment,,,The Chimneys Guest House B & B,,,,,,30/09/2014,,,,5000,,N/A,Martin Conway & Sheila Quinlan,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10308,,Montem Guest House B &B,,Environment,,,Montem Guest House B &B,,,,,,14/10/2014,,,,5000,,N/A,Montem Guest House,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10658,,B & B at Montem Guest House,,Environment,,,B & B at Montem Guest House,,,,,,26/11/2014,,,,10000,,N/A,Montem Guest House,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10916,,Venn Group - Temporary Staff,,Environment,,,Venn Group - Temporary Staff,,,,,,19/12/2014,,,,14000,,N/A,Venn Group,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10917,,B & B Martin Conway,,Environment,,,B & B  Martin Conway,,,,,,19/12/2014,,,,10000,,N/A,Martin Conway,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10924,,B & B at The Drake Court Hotel,,Environment,,,B & B at The Drake Court Hotel,,,,,,22/12/2014,,,,10000,,N/A,Drake Court Hotel,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10317,,WDC - Schedule of Dilapidations (Deloitte 111,,Community,,,WDC - Schedule of Dilapidations (Deloitte 111,,,,,,15/10/2014,,,,16820,,N/A,Deloitte Llp,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10545,,Carry Out ecoCloud & eco Alarm works as per p,,Human Resources ICT/CSC & Shared Support Services,,,Carry Out ecoCloud & eco Alarm works as per p,,,,,,12/11/2014,,,,9764,,N/A,Bas - Tesgl Ltd,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10210,,Gutter clean,,Finance & Commercial,,,Gutter clean,,,,,,06/10/2014,,,,11680,,N/A,Murrell Estates  Ltd                 Cis,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10199,,Oyster Partnership,,Planning & Sustainability,,,Oyster Partnership,,,,,,02/10/2014,,,,30000,,N/A,The Oyster Partnership,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10198,,Oyster Partnership,,Planning & Sustainability,,,Oyster Partnership,,,,,,02/10/2014,,,,16000,,N/A,The Oyster Partnership,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10320,,Upgrade to TLC Version 8.0,,Democratic Legal & Policy,,,Upgrade to TLC Version 8.0,,,,,,15/10/2014,,,,5000,,N/A,Idox Software Ltd,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10217,,signs for ANPR,,Environment,,,signs for ANPR,,,,,,06/10/2014,,,,5000,,N/A,Signway Supplies (Datchet) Ltd,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10667,,Agency Staff,,Environment,,,Agency Staff,,,,,,26/11/2014,,,,10000,,N/A,Unity Recruitment,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10829,,Legal Fees,,Environment,,,Legal Fees,,,,,,10/12/2014,,,,12375,,N/A,Peter Oldham,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10799,,Legal Fees,,Democratic Legal & Policy,,,Legal Fees,,,,,,08/12/2014,,,,5000,,N/A,Silk Route Legal Ltd,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10930,,Professional Fees,,Democratic Legal & Policy,,,Professional Fees,,,,,,23/12/2014,,,,14900,,N/A,Maislarry And Co Limited,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10931,,Professional Fees,,Democratic Legal & Policy,,,Professional Fees,,,,,,23/12/2014,,,,5000,,N/A,Planning And Public Law,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10466,,Higginson Park safety surfacing repairs as pe,,Community,,,Higginson Park safety surfacing repairs as pe,,,,,,03/11/2014,,,,8690,,N/A,Reids Playground Maint'Nce Ltd    Cis,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10811,,Plant supply,,Community,,,Plant supply,,,,,,10/12/2014,,,,5646.57,,N/A,Babylon Plants,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10866,,Project costs for Go Tri,,Community,,,Project costs for Go Tri,,,,,,15/12/2014,,,,6080.25,,N/A,Apex Education & Events Ltd,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10867,,Tour of Britain hosting fee,,Community,,,Tour of Britain hosting fee,,,,,,15/12/2014,,,,8000,,N/A,Bucks County Council,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10532,,Brackley Road - Rebuild Wall,,Community,,,Brackley Road - Rebuild Wall,,,,,,11/11/2014,,,,5456,,N/A,Murrell Estates  Ltd                 Cis,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10043,,"HXH - Design, Production & Installation of Ho",,Finance & Commercial,,,"HXH - Design, Production & Installation of Ho",,,,,,12/09/2014,,,,11000,,N/A,Colourlink Vgc Ltd,,,,,,,,,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,02/02/2015,WDC10632,,Capita - remote processing,,Finance & Commercial,,,Capita - remote processing,,,,,,21/11/2014,,,,20000,,N/A,Capita Business Services Ltd,,,,,,,,,
