Body Name,Service Label,Service Code,Expenditure CIPFA Group Label,Expenditure CIPFA Sub Group Label,Expenditure CIPFA Sub Group Code,Date,Transaction Number,Net Amount,Supplier Name,Supplier ID,"Grants to Voluntary, Community and Social Enterprise Sector?"
Pendle Borough Council,Property Services,EST,Premises related expense,Electricity,2203, 09/10/2014,EST0256103,£146.73,SWALEC,A0068663,No
Pendle Borough Council,Parks & Recreation Services,PCO,Supplies and Services,Expenditure : Materials,0002, 09/10/2014,PCO0256028,£875.85,M C & M A STEWART HAULAGE,A0068863,No
Pendle Borough Council,Parks & Recreation Services,PCO,Supplies and Services,Expenditure : Materials,0002, 09/10/2014,PCO0256029,£440.91,M C & M A STEWART HAULAGE,A0068863,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 09/10/2014,AAS4004380,"-£1,499.89",BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 01/10/2014,AAS4004381,-£417.43,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 01/10/2014,AAS0256327,£410.13,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 01/10/2014,AAS4004382,-£410.13,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 01/10/2014,AAS0256328,£425.81,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 09/10/2014,AAS0256326,"£2,861.50",BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 29/10/2014,AAS0256695,£72.75,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 29/10/2014,AAS0256696,£101.98,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 29/10/2014,AAS0256698,£234.29,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 29/10/2014,AAS0256699,£326.39,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 29/10/2014,AAS0256702,£177.04,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 29/10/2014,AAS0256703,£238.24,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 29/10/2014,AAS0256704,£210.36,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 29/10/2014,AAS0256705,£120.35,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 29/10/2014,AAS0256706,£334.62,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 29/10/2014,AAS0256707,£33.40,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 29/10/2014,AAS0256708,£18.21,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 29/10/2014,AAS0256709,£56.47,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 29/10/2014,AAS0256710,£14.74,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 29/10/2014,AAS0256711,£59.88,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 29/10/2014,AAS0256712,£38.52,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 29/10/2014,AAS0256713,£38.08,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 29/10/2014,AAS0256714,£69.62,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 29/10/2014,AAS0256715,£24.93,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 29/10/2014,AAS0256716,£60.50,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 29/10/2014,AAS0256718,£54.23,CORONA ENERGY,A0069539,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 29/10/2014,AAS0256719,£315.37,CORONA ENERGY,A0069539,No
Pendle Borough Council,Engineering & Special Projects,HED,Supplies and services,EFM Materials,4004, 09/10/2014,HED0255995,£185.00,C & S COACHES,A0070638,No
Pendle Borough Council,Operational Services,OPS,Capital costs,Capital : Payments,CD14, 16/10/2014,OPS0256234,"£8,200.00",CRAEMER UK LIMITED,A0070869,No
Pendle Borough Council,Human Resources,PER,Indirect employee expense,Emp : Medical Expenses,1236, 23/10/2014,PER0256484,£130.00,FIT 2 DRIVE MEDICALS,A0071919,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 16/10/2014,HED0256189,£108.20,IAN MCVETY,A0072182,No
Pendle Borough Council,Financial Services,AAS,Support Services,Bank Charges,7201, 24/10/2014,AAS0256590,£30.00,LLOYDS BANKING GROUP,A0072462,No
Pendle Borough Council,Financial Services,AAS,Support Services,Bank Charges,7201, 24/10/2014,AAS0256591,£60.00,LLOYDS BANKING GROUP,A0072462,No
Pendle Borough Council,Financial Services,AAS,Support Services,Bank Charges,7201, 28/10/2014,AAS0256686,£656.97,LLOYDS BANKING GROUP,A0072462,No
Pendle Borough Council,Operational Services,OPS,Agency staff,Emp : Agency Wages,1004, 02/10/2014,OPS0255904,"£5,108.44",MATRIX SCM LIMITED,A0072706,No
Pendle Borough Council,Operational Services,OPS,Agency staff,Emp : Agency Wages,1004, 02/10/2014,OPS0255905,"£5,267.52",MATRIX SCM LIMITED,A0072706,No
Pendle Borough Council,Operational Services,OPS,Agency staff,Emp : Agency Wages,1004, 16/10/2014,OPS0256209,"£5,861.51",MATRIX SCM LIMITED,A0072706,No
Pendle Borough Council,Operational Services,OPS,Agency staff,Emp : Agency Wages,1004, 16/10/2014,OPS0256215,"£4,991.89",MATRIX SCM LIMITED,A0072706,No
Pendle Borough Council,Operational Services,OPS,Agency staff,Emp : Agency Wages,1004, 23/10/2014,OPS0256435,£60.83,MATRIX SCM LIMITED,A0072706,No
Pendle Borough Council,Operational Services,OPS,Agency staff,Emp : Agency Wages,1004, 30/10/2014,OPS0256627,£195.99,MATRIX SCM LIMITED,A0072706,No
Pendle Borough Council,Engineering & Special Projects,HED,Agency costs,Lancashire C C,5102, 16/10/2014,HED0256190,"£1,275.12",OCS GROUP UK LIMITED,A0072816,No
Pendle Borough Council,Engineering & Special Projects,HED,Agency costs,Lancashire C C,5102, 23/10/2014,HED0256508,£196.56,OCS GROUP UK LIMITED,A0072816,No
Pendle Borough Council,Operational Services,OPS,Supplies and services,Sub-Contractors,4007, 09/10/2014,OPS0256122,£320.00,TCS (WASTE) LIMITED,A0072822,No
Pendle Borough Council,Operational Services,OPS,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 16/10/2014,OPS0256236,£130.00,TCS (WASTE) LIMITED,A0072822,No
Pendle Borough Council,Financial Services,AAS,Indirect employee expense,Recruitment,1221, 16/10/2014,AAS0256312,"£2,168.00",DBS,A0072958,No
Pendle Borough Council,Democratic & Legal Services,DAL,Supplies and services,Other Expenses,4705, 23/10/2014,DAL0256506,£222.00,COLNE RBL POPPY APPEAL,A0074447,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 02/10/2014,HED0255946,£60.00,JD & S PICKLES,A0074455,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Bldgs : R & M : Day To Day,2001, 30/10/2014,HED0256672,"£1,800.00",JD & S PICKLES,A0074455,No
Pendle Borough Council,Revenues Services,TRE,Supplies and services,Consultants Fees,4401, 16/10/2014,TRE0256230,£75.00,C & C PROCESS SERVERS,A0074728,No
Pendle Borough Council,Operational Services,OPS,Agency costs,Refuse Collection DLO,5005, 23/10/2014,OPS0256362,£100.00,C & C PROCESS SERVERS,A0074728,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 02/10/2014,HED0255932,£950.00,RUSSELL HOLDEN,A0075067,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 30/10/2014,HED0256586,£350.00,RUSSELL HOLDEN,A0075067,No
Pendle Borough Council,Parks & Recreation Services,PCO,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 30/10/2014,PCO0256547,"£1,632.30",FLEET (LINE MARKERS) LIMITED,A0075352,No
Pendle Borough Council,Environmental Health Services,ENV,Supplies and services,Other Expenses,4705, 09/10/2014,ENV0256109,£993.00,FRED HAMER FUNERAL SVCS - HAVENCARE MGT LTD,A0075504,No
Pendle Borough Council,Financial Services,AAS,Supplies and services,Subscriptions & Donations,4706, 16/10/2014,AAS0256239,"£2,517.40",VODAFONE LIMITED,A0076999,No
Pendle Borough Council,Democratic & Legal Services,DAL,Supplies and services,Printing & Stationery,4301, 02/10/2014,DAL0255884,£158.00,THOMSON REUTERS,A0077400,No
Pendle Borough Council,Financial Services,AAS,Supplies and services,Other Expenses,4705, 01/10/2014,AAS0256169,£810.00,RIGHTMOVE.CO.UK,A0077496,No
Pendle Borough Council,Economic Development & Tourism,REG,Supplies and services,EFM Materials,4004, 09/10/2014,REG0256141,£307.70,HERITAGE CARDS & SOUVENIRS LTD,A0077997,No
Pendle Borough Council,Housing Regeneration Services,HMR,Capital costs,Ren Grant : 1996 Act,CH22, 30/10/2014,HMR0256600,"£4,605.00",M L PLUMBING & BUILDING,A0078739,No
Pendle Borough Council,Property Services,EST,Supplies and services,Other Expenses,4705, 23/10/2014,EST0256470,£35.00,MR J MILLS,A0078873,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Bldgs : R & M : Day To Day,2001, 09/10/2014,HED0255996,£400.00,JANDON CLEANING SERVICES,A0079028,No
Pendle Borough Council,Parks & Recreation Services,PCO,Supplies and services,Protective Clothing,4201, 23/10/2014,PCO0256287,£368.90,GROUNDSMAN,A0079260,No
Pendle Borough Council,Parks & Recreation Services,PCO,Supplies and services,Protective Clothing,4201, 23/10/2014,PCO0256288,£238.96,GROUNDSMAN,A0079260,No
Pendle Borough Council,Parks & Recreation Services,PCO,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 16/10/2014,PCO0256157,£700.00,STEPTOES YARD LTD,A0079329,No
Pendle Borough Council,Housing Regeneration Services,HMR,Supplies and services,EFM : Other Equipment,4003, 23/10/2014,HMR0256367,£40.00,KINGS WASHING MACHINE RENTALS,A0079878,No
Pendle Borough Council,Revenues Services,TRE,Supplies and services,Consultants Fees,4401, 30/10/2014,TRE0256603,£490.00,HM COURTS & TRIBUNALS SERVICE,A0080034,No
Pendle Borough Council,Economic Development & Tourism,REG,Supplies and services,EFM Materials,4004, 16/10/2014,REG0256295,£115.50,LINETOP LIMITED,A0080952,No
Pendle Borough Council,Housing Regeneration Services,HMR,Capital costs,Ren Grant : 1996 Act,CH22, 02/10/2014,HMR0255874,"£7,288.00",ROGER BOARDMAN T/A MODAPT,A0080960,No
Pendle Borough Council,Operational Services,OPS,Supplies and services,Other Expenses,4705, 02/10/2014,OPS0255915,£130.00,HENRY CHRISTOPHER COMMERCIAL PRINTERS LTD,A0081256,No
Pendle Borough Council,Operational Services,OPS,Premises related expense,Water & Sewerage,2501, 09/10/2014,OPS0256053,£2.58,SUPPLY UK HIRE SHOPS LTD,A0081327,No
Pendle Borough Council,Parks & Recreation Services,PCO,Premises related expense,Grounds : Vandalism Repairs,2102, 30/10/2014,PCO0256552,£133.50,HUGH HARRIS LTD T/A FRESH AIR FITNESS,A0082290,No
Pendle Borough Council,Property Services,EST,Premises related expense,Bldgs : R & M : Day To Day,2001, 23/10/2014,EST0256441,£75.20,UK SAFETY MANAGEMENT LTD,A0082680,No
Pendle Borough Council,Property Services,EST,Premises related expense,Bldgs : R & M : Day To Day,2001, 23/10/2014,EST0256442,£118.60,UK SAFETY MANAGEMENT LTD,A0082680,No
Pendle Borough Council,Property Services,EST,Premises related expense,Bldgs : R & M : Day To Day,2001, 23/10/2014,EST0256443,£50.00,UK SAFETY MANAGEMENT LTD,A0082680,No
Pendle Borough Council,Parks & Recreation Services,PCO,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 09/10/2014,PCO0256022,£320.00,UTTLEY MEMORIALS LIMITED,A0082814,No
Pendle Borough Council,Parks & Recreation Services,PCO,Transport related expense,Diesel Oil,3202, 09/10/2014,PCO0256013,"£2,101.05",TATE FUEL OILS LIMITED,A0082819,No
Pendle Borough Council,Housing Regeneration Services,HMR,Transfer payments,Accommodation,6103, 23/10/2014,HMR0256368,£80.00,JAYS PROPERTIES SUPPORT,A0084041,No
Pendle Borough Council,Housing Regeneration Services,HMR,Transfer payments,Accommodation,6103, 16/10/2014,HMR0256182,£80.00,JAYS PROPERTIES SUPPORT,A0084041,No
Pendle Borough Council,Economic Development & Tourism,REG,Supplies and services,EFM Materials,4004, 09/10/2014,REG0256142,£5.90,NATURALLY MEDIA LIMITED,A0084513,No
Pendle Borough Council,Housing Regeneration Services,HMR,Capital costs,Capital : Payments,CD14, 09/10/2014,HMR0256004,£805.00,ELITE PLUMBING,A0084584,No
Pendle Borough Council,Housing Regeneration Services,HMR,Premises related expense,Bldgs : R & M : Abnormal,2002, 30/10/2014,HMR0256580,£140.00,ELITE PLUMBING,A0084584,No
Pendle Borough Council,Economic Development & Tourism,REG,Capital costs,Capital : Payments,CD14, 30/10/2014,REG0256618,"£1,740.00",LIVE LIKE THE BOY,A0084644,No
Pendle Borough Council,Operational Services,OPS,Supplies and services,Other Expenses,4705, 30/10/2014,OPS0256643,£390.83,ELECTRICAL SALES (NELSON) LIMITED,A0085025,No
Pendle Borough Council,Environmental Health Services,ENV,Supplies and services,Consultants Fees,4401, 30/10/2014,ENV0256661,£58.00,RODNEY CAPSTICK BUILDING MAINTENANCE,A0085112,No
Pendle Borough Council,Housing Regeneration Services,HMR,Transfer payments,Storage & Homelessness prevention,6104, 09/10/2014,HMR0256002,£50.00,SAFE HANDS REMOVALS,A0085212,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 09/10/2014,HED0256074,£304.00,KEVIN WILKINSON LANDSCAPES LTD,A0085660,No
Pendle Borough Council,Engineering & Special Projects,HED,Capital costs,Capital : Payments,CD14, 23/10/2014,HED0256507,£200.00,NELSON IN BLOOM,A0086006,Yes
Pendle Borough Council,Economic Development & Tourism,REG,Capital costs,Capital : Payments,CD14, 09/10/2014,REG0256060,"£2,550.00",BCN PRIVATE HIRE LIMITED,A0086143,No
Pendle Borough Council,Environmental Health Services,ENV,Transport related expense,Tprt : Pooled Transport,3401, 09/10/2014,ENV0256108,£290.00,WEST WALLASEY CAR HIRE LIMITED,A0087005,No
Pendle Borough Council,Engineering & Special Projects,HED,Transport related expense,Tprt : Repairs : General,3105, 02/10/2014,HED0255888,£137.91,COLNE MOT CENTRE LIMITED,A0087727,No
Pendle Borough Council,Chief Executives Policy Unit,COR,Supplies and services,Other Expenses,4705, 09/10/2014,COR0256112,£90.00,PRINTDESIGNS LIMITED,A0088150,No
Pendle Borough Council,Revenues Services,TRE,Supplies and services,Consultants Fees,4401, 16/10/2014,TRE0256228,£495.00,JBW GROUP LTD,A0088708,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 02/10/2014,AAS0255898,£28.52,BES COMMERCIAL ELECTRICITY LTD,A0089105,No
Pendle Borough Council,Financial Services,AAS,Supplies and services,Subscriptions & Donations,4706, 23/10/2014,AAS0256493,£500.00,WATERSIDE NEIGHBOURHOOD ACTION GROUP,A0089136,Yes
Pendle Borough Council,Housing Regeneration Services,HMR,Capital costs,Ren Grant : 1996 Act,CH22, 09/10/2014,HMR0256008,"£3,316.61",EASIBATHE LIMITED,A0089372,No
Pendle Borough Council,Housing Regeneration Services,HMR,Capital costs,Ren Grant : 1996 Act,CH22, 30/10/2014,HMR0256581,"£1,829.76",EASIBATHE LIMITED,A0089372,No
Pendle Borough Council,Operational Services,OPS,Indirect employee expense,Lone Worker Monitoring Service,1270, 02/10/2014,OPS0255914,£370.79,CONNEXION2 LIMITED,A0089719,No
Pendle Borough Council,Operational Services,OPS,Indirect employee expense,Lone Worker Monitoring Service,1270, 30/10/2014,OPS0256630,£31.26,CONNEXION2 LIMITED,A0089719,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 23/10/2014,AAS0256494,£27.60,BES COMMERCIAL GAS,A0089852,No
Pendle Borough Council,Parks & Recreation Services,PCO,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 23/10/2014,PCO0256285,£314.30,BOWLAND TREE CONSULTANCY LTD,A0089938,No
Pendle Borough Council,Property Services,EST,Premises related expense,Bldgs : R & M : Day To Day,2001, 16/10/2014,EST0256213,£195.00,LIGHTNING CONSULTANTS (UK) LIMITED,A0089984,No
Pendle Borough Council,Property Services,EST,Premises related expense,Bldgs : R & M : Day To Day,2001, 16/10/2014,EST0256212,£195.00,LIGHTNING CONSULTANTS (UK) LIMITED,A0089984,No
Pendle Borough Council,Property Services,EST,Capital costs,Capital : Payments,CD14, 16/10/2014,EST0256211,£195.00,LIGHTNING CONSULTANTS (UK) LIMITED,A0089984,No
Pendle Borough Council,Housing Regeneration Services,HMR,Capital costs,Ren Grant : 1996 Act,CH22, 30/10/2014,HMR0256602,"£10,800.00",BLADES DEVELOPMENTS NW LIMITED,A0089999,No
Pendle Borough Council,Operational Services,OPS,Agency staff,Emp : Agency Wages,1004, 16/10/2014,OPS0256269,£453.92,RAYNET RECRUITMENT AGENCY,A0090049,No
Pendle Borough Council,Operational Services,OPS,Agency staff,Emp : Agency Wages,1004, 23/10/2014,OPS0256503,£442.13,RAYNET RECRUITMENT AGENCY,A0090049,No
Pendle Borough Council,Operational Services,OPS,Agency staff,Emp : Agency Wages,1004, 30/10/2014,OPS0256631,£468.65,RAYNET RECRUITMENT AGENCY,A0090049,No
Pendle Borough Council,Financial Services,AAS,Supplies and services,Seminars etc All Costs,4601, 02/10/2014,AAS0255901,£980.00,IC-E DESIGN AND MARKETING,A0090053,No
Pendle Borough Council,Property Services,EST,Supplies and services,Consultants Fees,4401, 09/10/2014,EST0256102,"£11,134.91",CBRE LTD CLIENT ACC,A0090062,No
Pendle Borough Council,Financial Services,AAS,Capital costs,Capital : Payments,CD14, 09/10/2014,AAS0256125,"£2,500.00",TRAWDEN FOREST COMMUNITY CENTRE,A0090063,Yes
Pendle Borough Council,Parks & Recreation Services,PCO,Premises related expense,Bldgs : R & M : Day To Day,2001, 23/10/2014,PCO0256279,£100.00,SALTERFORTH NURSERIES & GARDEN CTR LTD,A0090064,No
Pendle Borough Council,Parks & Recreation Services,PCO,Premises related expense,Bldgs : R & M : Day To Day,2001, 23/10/2014,PCO0256350,"£4,500.00",COLNE & NELSON RUGBY CLUB LTD,A0090066,No
Pendle Borough Council,Economic Development & Tourism,REG,Capital costs,Capital : Payments,CD14, 16/10/2014,REG0256291,"£3,000.00",ASPENDOS,A0090072,No
Pendle Borough Council,Operational Services,OPS,Supplies and services,Other Expenses,4705, 23/10/2014,OPS0256433,£74.93,RH CLASSICS LIMITED,A0090073,No
Pendle Borough Council,Chief Executives Policy Unit,COR,Supplies and services,Other Expenses,4705, 16/10/2014,COR0256292,£110.00,ALTERNATIVES IN EDUCATION LIMITED,A0090074,No
Pendle Borough Council,Environmental Health Services,ENV,Supplies and services,Other Expenses,4705, 30/10/2014,ENV0256599,£350.00,IAN WHITTAKER,A0090075,No
Pendle Borough Council,Economic Development & Tourism,REG,Capital costs,Capital : Payments,CD14, 23/10/2014,REG0256528,"£2,000.00",CHOCSTOP DINER,A0090078,No
Pendle Borough Council,Operational Services,OPS,Agency staff,Emp : Agency Wages,1004, 23/10/2014,OPS0256502,"£2,732.20",RAPID RECRUIT LIMITED,A0090080,No
Pendle Borough Council,Operational Services,OPS,Agency staff,Emp : Agency Wages,1004, 30/10/2014,OPS0256678,"£4,428.25",RAPID RECRUIT LIMITED,A0090080,No
Pendle Borough Council,Property Services,EST,Supplies and services,Publicity & advertisement,4704, 30/10/2014,EST0256611,£144.00,M J CORNALL,A0090083,No
Pendle Borough Council,Housing Regeneration Services,HMR,Supplies and services,Tests & Inspection Fees,4409, 30/10/2014,HMR0256666,£90.00,A B C ELECTRICAL,A0090085,No
Pendle Borough Council,Housing Regeneration Services,HMR,Supplies and services,Tests & Inspection Fees,4409, 30/10/2014,HMR0256668,£90.00,A B C ELECTRICAL,A0090085,No
