Organisation name,Organisation Code,Effective Date,Contract Reference number / ID,Open Contracting ID,Title of the Agreement,Contract type,Directorate / service responsible,Service Category label,Service category URI,Description of goods and services,Procurement classification: Council's procurement category label,Procurement classification: CPV label,Procurement classification: CPV code,Procurement classification: Proclass label,Procurement classification: Proclass code,Contract start date,End date,Review date,Last extension date,Contract value,Fixed cost / estimated cost,Irrecoverable VAT,Supplier name,Supplier registered company number,Supplier registered charity number,Other supplier ID,SME supplier,VCSE supplier,VCSE supplier type,Nominated contact point: name,Nominated contact point: email,Nominated contact point: URL
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BXN41711,,CF0067 / CF0869 Shakers Lane BSE East Anglia Family Help Unit,,CHILDREN,,,CF0067 / CF0869 Shakers Lane BSE East Anglia Family Help Unit,CHILDREN'S-FAMILY & PARENTING SUPPORT,,,,,01/04/2009,31/03/2017,,31/03/2017,311552.07,Estimated,�0,SCOPE,520866,,80117,,Y,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BAN42298P,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,ADULT CARE-NURSING & RESIDENTIAL,,,,,01/04/2012,,,,,Estimated,�0,SCOPE,520866,,80117,,Y,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BAN42493K,,Foster care for children and young people - pre-select list (Scope),,CHILDREN,,,Foster care for children and young people - pre-select list (Scope),CHILDREN'S-FOSTERING,,,,,,,,,,Estimated,�0,SCOPE,520866,,80117,,Y,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BON42252I,,Foster care for children and young people - rolling select list (Scope),,CHILDREN,,,Foster care for children and young people - rolling select list (Scope),CHILDREN'S-FOSTERING,,,,,01/04/2012,30/11/2016,,30/11/2016,,Estimated,�0,SCOPE,520866,,80117,,Y,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,GXN40067,,Fire - Timber for fire behaviour training,,FIRE,,,Fire - Timber for fire behaviour training,EDUCATION & LEARNING MATERIALS & EQUIPT,,,,,01/04/2013,,,,50000,Estimated,�0,SCOTT PALLETS,,,638534,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BXN42113B,,Private Voluntary Independent School Pre-school & Playgroup,,CHILDREN,,,Private Voluntary Independent School Pre-school & Playgroup,CHILDREN'S-PLAYGROUPS & NURSERIES,,,,,,,,,,Estimated,�0,SEA VIEW PRE-SCHOOL,,,74474,,Y,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BAN10492,,Care Home and Care Homes with Nursing for Adults April 2012,,COMMUNITY SERVICES,,,Care Home and Care Homes with Nursing for Adults April 2012,ADULT CARE-NURSING & RESIDENTIAL,,,,,01/04/2012,,,,,Estimated,�0,SEAHORSES NURSING HOME,,,74479,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BPN48639T,,Children's services - education recoupment,,CHILDREN,,,Children's services - education recoupment,Children's services - education recoupment,,,,,09/09/2015,31/07/2025,,31/07/2025,,Estimated,�0,SEASHELL TRUST - ROYAL COLLEGE MANCHESTER,,,1987956,,Y,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,APN49040,,Internal Audit contractor,,RESOURCES,,,Internal Audit contractor,HR-INTERIM & TEMPORARY STAFF,,,,,16/10/2015,31/10/2016,,31/10/2016,62000,Estimated,�0,SECURUS AUDIT MANAGEMENT AND CONSULTANCY LLP,,,1957879,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BAN10047,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,ADULT CARE-NURSING & RESIDENTIAL,,,,,01/04/2012,,,,,Estimated,�0,SEEABILITY,,,371026,,Y,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BAN42526,,Residential care for adults at Oak Bungalow,,COMMUNITY SERVICES,,,Residential care for adults at Oak Bungalow,ADULT CARE-NURSING & RESIDENTIAL,,,,,01/01/2014,31/03/2017,,31/03/2017,,Estimated,�0,SELECT HEALTHCARE LTD T/A OAK BUNGALOW,,,1224794,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BAN42181,,SenSI Ltd (out of county SEN) CF571,,CHILDREN,,,SenSI Ltd (out of county SEN) CF571,CHILDREN'S-RESIDENTIAL HOMES & SCHOOLS,,,,,,,,,,Estimated,�0,SENSI LTD,,,1160762,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BXN43993,,Spot purchase of sensory and therapy treatment,,CHILDREN,,,Spot purchase of sensory and therapy treatment,CHILDREN'S SERVICES,,,,,01/04/2014,31/12/2016,,31/12/2016,,Estimated,�0,SENSI LTD,,,1160762,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BXN41368G,,Bladon House (SENAD Ltd) CF478 Out of County SEN,,CHILDREN,,,Bladon House (SENAD Ltd) CF478 Out of County SEN,CHILDREN'S-RESIDENTIAL HOMES & SCHOOLS,,,,,,,,,,Estimated,�0,SENAD LIMITED,gb/01176549,,86639,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,AON48836A,,Treatment and Disposal of Residual Waste,,ETD,,,Treatment and Disposal of Residual Waste,WASTE-RESIDUAL WASTE DISPOSAL,,,,,01/04/2016,31/03/2021,,31/03/2021,33000000,Estimated,�0,SENECA ENVIRONMENTAL SOLUTIONS LTD,,,2068947,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BAN43218,,SUPPORT AND ENABLEMENT SERVICES FOR ADULTS (JULY 2010) SENSE EAST,,COMMUNITY SERVICES,,,SUPPORT AND ENABLEMENT SERVICES FOR ADULTS (JULY 2010) SENSE EAST,ADULT CARE-SUPPORTED LIVING,,,,,01/07/2010,,,,,Estimated,�0,SENSE-CHILDREN & ADULT SERVICES,,,74507,,Y,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BAN43437,,"""Spot Purchased Day Care For Adults (Sense East(Dereham Resource Centre))""",,COMMUNITY SERVICES,,,"""Spot Purchased Day Care For Adults (Sense East(Dereham Resource Centre))""",ADULT CARE-DAY/COMMUNITY/WORK SUPPORT,,,,,01/01/2000,,,,,Estimated,�0,SENSE-CHILDREN &ADULT SERVICES,,,80120,,Y,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BAN40287,,Serenity Care East Anglia Ltd- Domiciliary Care Spot Contract,,COMMUNITY SERVICES,,,Serenity Care East Anglia Ltd- Domiciliary Care Spot Contract,DOMICILIARY CARE,,,,,,31/03/2020,,31/03/2020,,Estimated,�0,SERENITY CARE EAST ANGLIA LIMITED,7461827,,714704,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BAN10496,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,ADULT CARE-NURSING & RESIDENTIAL,,,,,01/04/2012,,,,,Estimated,�0,ROYAL MASONIC BENEVOLENT INSTITUTION,,,371032,,Y,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,AON40230,,Legal advice in relation to Waste PFI,,ETD,,,Legal advice in relation to Waste PFI,LEGAL,,,,,03/02/2005,01/01/2020,,01/01/2020,,Estimated,�0,SHARPE PRITCHARD,,,99526,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,GAN42934,,Vehicle fuel purchase via a Shell fuel card,,GENERIC,,,Vehicle fuel purchase via a Shell fuel card,VEHICLE & PLANT FUEL,,,,,18/03/2014,31/03/2018,,31/03/2018,50000,Estimated,�0,SHELL UK OIL PRODUCTS LTD,,,86670,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BAN43357,,Spot Purchased Day Care For Adults (Heath End Farm (SHES)),,COMMUNITY SERVICES,,,Spot Purchased Day Care For Adults (Heath End Farm (SHES)),ADULT CARE-DAY/COMMUNITY/WORK SUPPORT,,,,,01/01/2000,,,,,Estimated,�0,SHELTERED HORTICULTURAL EMPLOYMENT SCHEME LTD.,gb/02827072,,74539,,Y,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,AON49159B,,"Domestic removals, terms of NCCT40577 apply",,GENERIC,,,"Domestic removals, terms of NCCT40577 apply",FM-REMOVALS/STORAGE & RECORDS MANAGEMENT,,,,,26/05/2016,31/03/2017,,31/03/2017,,Estimated,�0,SHEPPARDS REMOVALS & STORAGE LTD,,,86674,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,AON43703B,,"Commercial removals, terms of NCCT40574 apply",,GENERIC,,,"Commercial removals, terms of NCCT40574 apply",FM-REMOVALS/STORAGE & RECORDS MANAGEMENT,,,,,03/06/2014,31/03/2017,,31/03/2018,,Estimated,�0,SHEPPARDS REMOVALS & STORAGE LTD,,,86674,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BXN41392D,,Out of County Schools - Sheridan House School,,CHILDREN,,,Out of County Schools - Sheridan House School,CHILDREN'S-RESIDENTIAL HOMES & SCHOOLS,,,,,,,,,,Estimated,�0,PRIORY EDUCATION SERVICES LIMITED,6244880,,74544,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BAN46961,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",,PUBLIC HEALTH,,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",PUBLIC HEALTH-SEXUAL HEALTH,,,,,01/04/2015,,,,,Estimated,�0,SHERINGHAM MEDICAL PRACTICE,,,86681,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BAN46962,,Fitting and Management of Contraceptive Implants & Intra Uterine Devices/Intra Uterine Systems,,PUBLIC HEALTH,,,Fitting and Management of Contraceptive Implants & Intra Uterine Devices/Intra Uterine Systems,PUBLIC HEALTH-SEXUAL HEALTH,,,,,01/04/2015,,,,,Estimated,�0,SHERINGHAM MEDICAL PRACTICE,,,86681,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BAN46958,,The Identification and Invitation of the Eligible Population,,PUBLIC HEALTH,,,The Identification and Invitation of the Eligible Population,PUBLIC HEALTH-HEALTH CHECKS,,,,,01/04/2015,,,,,Estimated,�0,SHERINGHAM MEDICAL PRACTICE,,,86681,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BAN46959,,Delivery of the NHS Health Check,,PUBLIC HEALTH,,,Delivery of the NHS Health Check,PUBLIC HEALTH-HEALTH CHECKS,,,,,01/04/2015,,,,,Estimated,�0,SHERINGHAM MEDICAL PRACTICE,,,86681,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BAN46960,,Community Records Update,,PUBLIC HEALTH,,,Community Records Update,PUBLIC HEALTH-HEALTH CHECKS,,,,,01/04/2015,,,,,Estimated,�0,SHERINGHAM MEDICAL PRACTICE,,,86681,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BAN10498,,Care Home and Care Homes with Nursing for Adults April 2012,,COMMUNITY SERVICES,,,Care Home and Care Homes with Nursing for Adults April 2012,ADULT CARE-NURSING & RESIDENTIAL,,,,,01/04/2012,,,,,Estimated,�0,MR M AFSAR T/A SHIELS COURT,,,140452,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BAN43440,,Spot Purchased Day Care For Adults (Shiels Court),,COMMUNITY SERVICES,,,Spot Purchased Day Care For Adults (Shiels Court),ADULT CARE-DAY/COMMUNITY/WORK SUPPORT,,,,,01/01/2000,,,,,Estimated,�0,MR M AFSAR T/A SHIELS COURT,,,140452,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BPN48980,,Children's services - cwd short breaks,,CHILDREN,,,Children's services - cwd short breaks,Children's services - cwd short breaks,,,,,01/04/2016,31/03/2017,,30/06/2017,156448,Estimated,�0,SHINE,,,1211853,,Y,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BAN10499,,Care Home and Care Homes with Nursing for Adults April 2012,,COMMUNITY SERVICES,,,Care Home and Care Homes with Nursing for Adults April 2012,ADULT CARE-NURSING & RESIDENTIAL,,,,,01/04/2012,,,,,Estimated,�0,SHIPBOURNE HOUSE LIMITED,gb/06174508,,136508,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BAN43441,,Spot Purchased Day Care For Adults (Shipbourne House),,COMMUNITY SERVICES,,,Spot Purchased Day Care For Adults (Shipbourne House),ADULT CARE-DAY/COMMUNITY/WORK SUPPORT,,,,,01/01/2000,,,,,Estimated,�0,SHIPBOURNE HOUSE LIMITED,gb/06174508,,136508,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BAN47241,,Stop Smoking Service Provision,,PUBLIC HEALTH,,,Stop Smoking Service Provision,PUBLIC HEALTH-SMOKING CESSATION,,,,,01/04/2015,,,,,Estimated,�0,SHIPDHAM SURGERY,,,1163792,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BAN47237,,The Identification and Invitation of the Eligible Population,,PUBLIC HEALTH,,,The Identification and Invitation of the Eligible Population,PUBLIC HEALTH-HEALTH CHECKS,,,,,01/04/2015,,,,,Estimated,�0,SHIPDHAM SURGERY,,,1163792,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BAN47238,,Delivery of the NHS Health Check,,PUBLIC HEALTH,,,Delivery of the NHS Health Check,PUBLIC HEALTH-HEALTH CHECKS,,,,,01/04/2015,,,,,Estimated,�0,SHIPDHAM SURGERY,,,1163792,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BAN47239,,Community Records Update,,PUBLIC HEALTH,,,Community Records Update,PUBLIC HEALTH-HEALTH CHECKS,,,,,01/04/2015,,,,,Estimated,�0,SHIPDHAM SURGERY,,,1163792,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BAN47240,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",,PUBLIC HEALTH,,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",PUBLIC HEALTH-SEXUAL HEALTH,,,,,01/04/2015,,,,,Estimated,�0,SHIPDHAM SURGERY,,,1163792,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BAN10503,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,ADULT CARE-NURSING & RESIDENTIAL,,,,,01/04/2012,,,,,Estimated,�0,MS DAVE & MR PURI & MS GUPTA T/A SHORELINE NURSING HOME,,,424287,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BAN10504,,Adults - Care Homes and Care Homes with Nursing : 2012 (Victoria Hall aka Shouldham Hall),,COMMUNITY SERVICES,,,Adults - Care Homes and Care Homes with Nursing : 2012 (Victoria Hall aka Shouldham Hall),ADULT CARE-NURSING & RESIDENTIAL,,,,,01/04/2012,,,,,Estimated,�0,SHOULDHAM HALL (REGISTRATION) LIMITED,gb/05245659,,102425,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,ASN40516,,"Shredding and secure disposal services, terms of ESPO 981 apply",,GENERIC,,,"Shredding and secure disposal services, terms of ESPO 981 apply",FM-WASTE DISPOSAL,,,,,24/01/2013,29/10/2016,,29/10/2016,,Estimated,�0,SHRED STATION LIMITED,6359628,,178559,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,ASN41338,,Secure confidential off site shredding,,GENERIC,,,Secure confidential off site shredding,FM-WASTE DISPOSAL,,,,,16/05/2013,01/03/2017,,01/03/2017,,Estimated,�0,SHRED STATION LIMITED,6359628,,178559,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BLN48725,,Inter-agency fee for adoption placements,,CHILDREN,,,Inter-agency fee for adoption placements,CHILDREN'S-ADOPTION,,,,,01/01/2016,31/12/2018,,31/12/2018,,Estimated,�0,SHROPSHIRE COUNTY COUNCIL,,,86691,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BSN40388,,Finance for LED Retrofit project,,ETD,,,Finance for LED Retrofit project,FINANCE-LEASE PAYMENTS,,,,,01/04/2012,31/03/2019,,31/03/2019,758422.24,Estimated,�0,SIEMENS FINANCIAL SERVICES LIMITED,,,74579,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,AON40559,,General Equipment-Maintenance & Lease,,RESOURCES,,,General Equipment-Maintenance & Lease,FINANCE-LEASE PAYMENTS,,,,,31/03/2006,08/08/2017,,24/03/2022,62374586,Estimated,�0,SIEMENS FINANCIAL SERVICES LIMITED,,,74579,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,SUN35010I,,Examination and other fees,,COMMUNITY SERVICES,,,Examination and other fees,EXAM FEES,,,,,01/01/2010,,,,,Estimated,�0,SIGNATURE LIMITED,,,74586,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BON44670,,Norfolk Safeguarding Children Board multi-agency safeguarding training,,CHILDREN,,,Norfolk Safeguarding Children Board multi-agency safeguarding training,HR-TRAINING,,,,,01/05/2015,30/11/2019,,30/11/2019,333000,Estimated,�0,SIGNIS LTD,,,1729794,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,AXN47715,,Trainers and tutors,,CHILDREN,,,Trainers and tutors,HR-TRAINERS & TUTORS,,,,,17/08/2015,,,,50000,Estimated,�0,SIGNIS LTD,,,1729794,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,GXN42603E,,Museums Display Materials,,COMMUNITY SERVICES,,,Museums Display Materials,MUSEUMS-EXHIBITS,,,,,25/02/2014,30/06/2021,,30/06/2021,50000,Estimated,�0,SIGNS EXPRESS LIMITED,2375913,,74590,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,AON45332CR,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM-BUILDING MAINTENANCE,,,,,01/02/2015,31/01/2017,,31/01/2019,,Estimated,�0,SILENSTER BUILDING SERVICES LIMITED,gb/04198308,,74592,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BXN47743A,,Drug and alcohol training,,PUBLIC HEALTH,,,Drug and alcohol training,HR-TRAINING,,,,,28/08/2015,,,,50000,Estimated,�0,SIMONE BLACK DRUG/ALCOHOL TRAINING,,,1393883,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,WTN40114,,Fire - Live fire training structure,,FIRE,,,Fire - Live fire training structure,CONSTRUCTION,,,,,11/11/2015,10/11/2016,,10/11/2016,623388,Estimated,�0,SIMULATION FTS LTD,,,1984925,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BTN43954,,NCCT40385 Select List for Supported Accommodation for 16yrs + Young People In Care and Leaving Care in Norfolk,,CHILDREN,,,NCCT40385 Select List for Supported Accommodation for 16yrs + Young People In Care and Leaving Care in Norfolk,CHILDREN'S-UNREG ACCOMMODATION,,,,,16/06/2014,31/05/2018,,31/05/2018,,Estimated,�0,SIXTEEN PLUS LTD,,,1198766,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,AON44460,,"ICT - networks, telephony & radiocomms",,GENERIC,,,"ICT - networks, telephony & radiocomms","ICT-NETWORKS, TELEPHONY & RADIOCOMMS",,,,,24/09/2014,11/09/2017,,11/09/2020,315000,Estimated,�0,SKYGUARD LIMITED,,,877782,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,AON45332CS,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM-BUILDING MAINTENANCE,,,,,01/02/2015,31/01/2017,,31/01/2019,,Estimated,�0,SMITH BUILDING SERVICES LIMITED,,,74643,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,AXN47716,,Trainers and tutors,,RESOURCES,,,Trainers and tutors,HR-TRAINERS & TUTORS,,,,,17/08/2015,,,,50000,Estimated,�0,SOLICITORS GROUP,,,1649849,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BAN43021,,Supporting People 496/SP 291,,COMMUNITY SERVICES,,,Supporting People 496/SP 291,HOUSING-RELATED & FLOATING SUPPORT,,,,,15/02/2010,14/02/2018,,14/02/2018,708468.83,Estimated,�0,SOLO HOUSING (EAST ANGLIA) LTD,,,80123,,Y,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,AUN48377,,Intervention Service support,,CHILDREN,,,Intervention Service support,SCHOOLS-PROFESSIONAL,,,,,01/11/2015,01/11/2017,,01/11/2017,12000,Estimated,�0,SOLUTION FOCUSED IMPROVEMENT LTD (MJ WYARD),,,1263775,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BAN42101B,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,ADULT CARE-NURSING & RESIDENTIAL,,,,,01/04/2012,,,,,Estimated,�0,SOMERSET CARE INCOME ACCOUNT T/AS PULSFORD LODGE,,,1165779,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BAN10508,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,ADULT CARE-NURSING & RESIDENTIAL,,,,,01/04/2012,,,,,Estimated,�0,SOMEWHERE HOUSE LTD,,,130367,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,APN48324,,Provisions for museum cafes,,GENERIC,,,Provisions for museum cafes,"FM-FOOD, CATERING & VENDING",,,,,01/09/2015,31/03/2017,,01/05/2017,7500,Estimated,�0,SOUTH EAST COFFEE COMPANY LTD,,,1254837,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BAN42959,,Children's services - residential homes & schools,,CHILDREN,,,Children's services - residential homes & schools,CHILDREN'S-RESIDENTIAL HOMES & SCHOOLS,,,,,01/01/2000,,,,,Estimated,�0,SOUTH GLOUCESTERSHIRE COUNCIL,,,96933,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,BAN13065,,Spot purchased domiciliary care (2008 PPA),,COMMUNITY SERVICES,,,Spot purchased domiciliary care (2008 PPA),DOMICILIARY CARE,,,,,,,,,,Estimated,�0,SOUTH NORFOLK CARERS LIMITED,4503176,,74703,,Y,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,AAN40442D,,Rent payments,,GENERIC,,,Rent payments,FM-RENT & RATES,,,,,01/04/2012,,,,500000,Estimated,�0,SOUTH NORFOLK DISTRICT COUNCIL,,,86765,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,ALN40105I,,Payment of recycling credits for material collected by district councils,,ETD,,,Payment of recycling credits for material collected by district councils,WASTE-RECYCLING CREDITS,,,,,01/04/2012,,,,6602000,Estimated,�0,SOUTH NORFOLK DISTRICT COUNCIL,,,86765,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,15/06/2016,SLN40132H,,Business rates,,GENERIC,,,Business rates,FM-RENT & RATES,,,,,01/04/2012,,,,7000000,Estimated,�0,SOUTH NORFOLK DISTRICT COUNCIL,,,86765,,,,Procurement Sourcing Team,,
