Organisation name,Organisation Code,Effective Date,Contract Reference number / ID,Open Contracting ID,Title of the Agreement,Contract type,Directorate / service responsible,Service Category label,Service category URI,Description of goods and services,Procurement classification: Council's procurement category label,Procurement classification: CPV label,Procurement classification: CPV code,Procurement classification: Proclass label,Procurement classification: Proclass code,Contract start date,End date,Review date,Last extension date,Contract value,Fixed cost / estimated cost,Irrecoverable VAT,Supplier name,Supplier registered company number,Supplier registered charity number,Other supplier ID,SME supplier,VCSE supplier,VCSE supplier type,Nominated contact point: name,Nominated contact point: email,Nominated contact point: URL
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,AON45332BX,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM-BUILDING MAINTENANCE,,,,,10/02/2015,31/01/2017,,31/01/2019,,Estimated,,METRO ROD (NORWICH)- NEWFOUNDLANDS T/A,,,707707,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,APN49788I,,Education Inspection Service Associates,,CHILDREN,,,Education Inspection Service Associates,SCHOOLS-PROFESSIONAL,,,,,14/09/2016,31/07/2017,,31/07/2017,30000,Estimated,,MICHAEL ROSE ,,,2063948,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,AON45332BS,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM-BUILDING MAINTENANCE,,,,,10/02/2015,31/01/2017,,31/01/2019,,Estimated,,MICK WARD (HEATING & PLUMBING) LIMITED,gb/01626551,,71870,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,AXN49724,,Eclipse Online Library Licence Subscription,,COMMUNITY SERVICES,,,Eclipse Online Library Licence Subscription,ICT-SOFTWARE & SAAS,,,,,30/08/2016,31/12/2017,,31/12/2017,3000,Estimated,,MICRO LIBRARIAN SYSTEMS LTD,,,84898,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN10377,,Care Home And Care Homes With Nursing For Adults April 2012,,COMMUNITY SERVICES,,,Care Home And Care Homes With Nursing For Adults April 2012,ADULT CARE-NURSING & RESIDENTIAL,,,,,01/04/2012,,,,0,Estimated,,MID NORFOLK MENCAP,2992726,,71879,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN43402,,Contract For Day Care March 1995 (Mid Suffolk Axis),,COMMUNITY SERVICES,,,Contract For Day Care March 1995 (Mid Suffolk Axis),ADULT CARE-DAY/COMMUNITY/WORK SUPPORT,,,,,,,,,,Estimated,,MID SUFFOLK AXIS,,,111698,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BTN41959,,Cf384 Cwd Short Breaks Saturday And School Holiday Play Scheme,,CHILDREN,,,Cf384 Cwd Short Breaks Saturday And School Holiday Play Scheme,CHILDREN'S-CWD SHORT BREAKS,,,,,01/04/2011,31/03/2017,,31/03/2017,58441,Estimated,,MID SUFFOLK HOLIDAY OPPORTUNITIES PLAY SCHEME,,,166836,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,GXN42603B,,Museums Display Materials,,COMMUNITY SERVICES,,,Museums Display Materials,MUSEUMS-EXHIBITS,,,,,25/02/2014,30/06/2021,,,50000,Estimated,,MIKE AMISS,,,71889,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,APN49389,,Associate Working For Education Intervention And Inspection Service,,CHILDREN,,,Associate Working For Education Intervention And Inspection Service,SCHOOLS-PROFESSIONAL,,,,,06/06/2016,05/11/2016,,05/11/2016,5545,Estimated,,MIKE CAPPER,,,652591,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,APN49788B,,Education Inspection Service Associates,,CHILDREN,,,Education Inspection Service Associates,HR-INTERIM & TEMPORARY STAFF,,,,,14/09/2016,31/07/2017,,31/07/2017,30000,Estimated,,MIKE CAPPER,,,652591,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BPN42938K,,Legal Counsel,,RESOURCES,,,Legal Counsel,LEGAL,,,,,01/09/2013,31/03/2020,,01/05/2020,20000,Estimated,,MIKE SHEEHAN,,,1184771,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BPN49367K,,Children's-Education Recoupment,,CHILDREN,,,Children's-Education Recoupment,CHILDREN'S-EDUCATION RECOUPMENT,,,,,01/09/2014,31/08/2017,,,,Estimated,,MILE CROSS PRIMARY SCHOOL,,,139069,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,GCN36069,,Office Furniture - Terms Of Espo Contract 282 Apply,,GENERIC,,,Office Furniture - Terms Of Espo Contract 282 Apply,FM-FURNITURE & EQUIPMENT,,,,,01/08/2010,31/03/2017,,31/03/2017,,Estimated,,MILLAR WEST LIMITED,gb/03669031,,84924,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,GMN41637,,410Ncc Contract For Adjustable Beam Desking And Ancillary Furniture,,GENERIC,,,410Ncc Contract For Adjustable Beam Desking And Ancillary Furniture,FM-FURNITURE & EQUIPMENT,,,,,23/07/2013,22/07/2017,,22/07/2017,,Estimated,,MILLAR WEST LIMITED,gb/03669031,,84924,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN46847,,Delivery Of The Nhs Health Check,,PUBLIC HEALTH,,,Delivery Of The Nhs Health Check,PUBLIC HEALTH-HEALTH CHECKS,,,,,01/04/2015,,,,,Estimated,,MILLWOOD SURGERY,,,637527,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN46846,,The Identification And Invitation Of The Eligible Population,,PUBLIC HEALTH,,,The Identification And Invitation Of The Eligible Population,PUBLIC HEALTH-HEALTH CHECKS,,,,,01/04/2015,,,,,Estimated,,MILLWOOD SURGERY,,,637527,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BXN44434G,,Medical Reports,,GENERIC,,,Medical Reports,LEGAL,,,,,01/04/2014,31/03/2016,,,5000,Estimated,,MILLWOOD SURGERY,,,637527,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN46848,,Community Records Update,,PUBLIC HEALTH,,,Community Records Update,PUBLIC HEALTH-HEALTH CHECKS,,,,,01/04/2015,,,,,Estimated,,MILLWOOD SURGERY,,,637527,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN46852,,Substance Misuse Shared Support,,PUBLIC HEALTH,,,Substance Misuse Shared Support,DRUG AND ALCOHOL RECOVERY SERVICES,,,,,01/04/2015,,,,,Estimated,,MILLWOOD SURGERY,,,637527,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN46851,,Stop Smoking Service Provision,,PUBLIC HEALTH,,,Stop Smoking Service Provision,PUBLIC HEALTH-SMOKING CESSATION,,,,,01/04/2015,,,,,Estimated,,MILLWOOD SURGERY,,,637527,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN46850,,Fitting And Management Of Contraceptive Implants & Intra Uterine Devices/Intra Uterine Systems,,PUBLIC HEALTH,,,Fitting And Management Of Contraceptive Implants & Intra Uterine Devices/Intra Uterine Systems,PUBLIC HEALTH-SEXUAL HEALTH,,,,,01/04/2015,,,,,Estimated,,MILLWOOD SURGERY,,,637527,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN46849,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",,PUBLIC HEALTH,,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",PUBLIC HEALTH-SEXUAL HEALTH,,,,,01/04/2015,,,,,Estimated,,MILLWOOD SURGERY,,,637527,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,AQN44462,,Confined Spaces Training,,ETD,,,Confined Spaces Training,HR-TRAINING,,,,,01/12/2013,31/03/2017,,31/03/2017,,Estimated,,MINES RESCUE SERVICE LTD,,,996803,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,GLN40116,,Managed Disposal Service,,FIRE,,,Managed Disposal Service,WASTE-RESIDUAL WASTE DISPOSAL,,,,,01/03/2015,01/01/2018,,28/02/2018,21000,Estimated,,MINISTRY OF DEFENCE (DISPOSAL SERVICES AUTHORITY),,,476414,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,AUN41221BC,,Shop Stock For Resale,,COMMUNITY SERVICES,,,Shop Stock For Resale,RETAIL-GOODS FOR RESALE,,,,,01/04/2013,30/09/2016,,,50000,Estimated,,MINSTREL GALLERY,,,266864,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN42097N,,Pre-Placement Agreement For Care Homes Providing Residential And/Or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement For Care Homes Providing Residential And/Or Nursing Services 2008,ADULT CARE-NURSING & RESIDENTIAL,,,,,01/04/2012,,,,,Estimated,,MINSTRELS HEALTHCARE LTD,,,1061782,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,APN49790,,Subscription To Mintel Market Report Database,,COMMUNITY SERVICES,,,Subscription To Mintel Market Report Database,SUBSCRIPTIONS,,,,,,31/08/2018,,,15000,Estimated,,MINTEL GROUP LTD,,,2181081,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,GCN5544B,,Technology Hardware - Terms Of Lot 1 Of Rm1054 Apply,,GENERIC,,,Technology Hardware - Terms Of Lot 1 Of Rm1054 Apply,ICT-HARDWARE,,,,,01/04/2015,16/11/2016,,16/11/2016,400000,Estimated,,MISCO (COMPUTER SUPPLIES) LIMITED,,,71935,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BPN47700,,Legal Counsel,,RESOURCES,,,Legal Counsel,LEGAL,,,,,01/09/2013,31/03/2020,,01/05/2020,250000,Estimated,,"FIONA BARUAH, BARRISTER",,,109857,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN10350,,Care Home And Care Homes With Nursing For Adults April 2012,,COMMUNITY SERVICES,,,Care Home And Care Homes With Nursing For Adults April 2012,ADULT CARE-NURSING & RESIDENTIAL,,,,,01/04/2012,,,,0,Estimated,,MISS HINA PATEL T/A LYLES HOUSE,,,137427,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,SPN44525A,,Legal Counsel,,RESOURCES,,,Legal Counsel,LEGAL,,,,,01/04/2014,22/07/2018,,22/07/2018,,Estimated,,MISS SUSANNAH JONES,,,88053,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,AUN41787,,Shop Stock For Resale,,COMMUNITY SERVICES,,,Shop Stock For Resale,RETAIL-GOODS FOR RESALE,,,,,09/09/2013,30/09/2016,,,50000,Estimated,,MISTLETOE HOUSE,,,1163765,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,GON49216d,,Highways-Supplies & Equipment,,ETD,,,Highways-Supplies & Equipment,HIGHWAYS-SUPPLIES & EQUIPMENT,,,,,20/04/2016,30/04/2018,,30/04/2020,270000,Estimated,,MOBILE CONCRETE SUPPLIES,,,71524,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,APN48488C,,"Ready Mixed Concrete, Supply & Delivery",,ETD,,,"Ready Mixed Concrete, Supply & Delivery",HIGHWAYS-SUPPLIES & EQUIPMENT,,,,,01/11/2015,01/10/2016,,01/10/2016,22000,Estimated,,MOBILE CONCRETE SUPPLIES,,,71524,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,GQN43896,,"Installation Of Towbars, Electrics And Adaptations To Commercial Vehicles For Norse",,NORSE,,,"Installation Of Towbars, Electrics And Adaptations To Commercial Vehicles For Norse",VEHICLE & PLANT PARTS MECH REPAIR & MTCE,,,,,18/07/2014,31/03/2017,,31/03/2017,,Estimated,,MOBILE INSTALLATION SOLUTIONS (UK) LTD,,,1162769,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,APN48849,,Outdoor Media Service,,RESOURCES,,,Outdoor Media Service,ADVERTISING,,,,,10/03/2016,31/03/2017,,31/03/2017,75000,Estimated,,MOJO MEDIA NORFOLK LIMITED,7407180,,443293,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BPN44826,,Cf0824 Funding Agreement For Voluntary Sector And Community Sector Forum Secretariat,,CHILDREN,,,Cf0824 Funding Agreement For Voluntary Sector And Community Sector Forum Secretariat,VOLUNTARY SECTOR-INFRASTRUCTURE,,,,,01/10/2014,30/09/2017,,30/09/2017,84085,Estimated,,MOMENTUM NORFOLK,,,422315,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN10393,,Pre-Placement Agreement For Care Homes Providing Residential And/Or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement For Care Homes Providing Residential And/Or Nursing Services 2008,ADULT CARE-NURSING & RESIDENTIAL,,,,,01/04/2012,,,,0,Estimated,,MOORVIEW HOUSE LIMITED,,,417162,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,AUN41378A,,Shop Stock For Resale,,COMMUNITY SERVICES,,,Shop Stock For Resale,RETAIL-GOODS FOR RESALE,,,,,01/04/2013,30/09/2016,,,50000,Estimated,,MORRIGAN LTD,,,1117774,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BON42252A,,Foster Care For Children And Young People - Rolling Select List (Mosaic Foster Care),,CHILDREN,,,Foster Care For Children And Young People - Rolling Select List (Mosaic Foster Care),CHILDREN'S-FOSTERING,,,,,01/04/2012,30/11/2016,,30/11/2016,0,Estimated,,MOSAIC FOSTER CARE LTD,,,816771,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN42493F,,Foster Care For Children And Young People - Pre-Select List (Mosaic Foster Care),,CHILDREN,,,Foster Care For Children And Young People - Pre-Select List (Mosaic Foster Care),CHILDREN'S-FOSTERING,,,,,,,,,,Estimated,,MOSAIC FOSTER CARE LTD,,,816771,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN42066B,,Pre-Placement Agreement For Care Homes Providing Residential And/Or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement For Care Homes Providing Residential And/Or Nursing Services 2008,ADULT CARE-NURSING & RESIDENTIAL,,,,,01/04/2012,,,,,Estimated,,MOSS COTTAGE (CAREWORLDWIDE ASHTON),,,1027880,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,SYN41945AB,,Motion Picture Licensing Fees,,GENERIC,,,Motion Picture Licensing Fees,SUBSCRIPTIONS,,,,,01/10/2013,31/08/2020,,31/08/2020,5000,Estimated,,MOTION PICTURE LICENSING COMPANY,,,165933,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BPN44568,,Cdmf System Maintenance And Development,,ETD,,,Cdmf System Maintenance And Development,ICT-MANAGED SERVICES,,,,,06/11/2014,31/12/2019,,31/12/2019,379000,Estimated,,MOTT MACDONALD LIMITED,gb/01243967,,71980,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,AFN43034,,Specialist Support For The Ndr Project - Capital,,ETD,,,Specialist Support For The Ndr Project - Capital,HIGHWAYS-PROFESSIONAL SERVICES,,,,,01/04/2014,31/12/2017,,31/12/2017,8000000,Estimated,,MOTT MACDONALD LIMITED,gb/01243967,,71980,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN43247,,Cf0787 Rolling Select List For Education Professionals,,CHILDREN,,,Cf0787 Rolling Select List For Education Professionals,SCHOOLS-PROFESSIONAL,,,,,01/04/2014,31/03/2018,,31/03/2018,500000,Estimated,,MOTT MACDONALD LIMITED,gb/01243967,,71980,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN46863,,Delivery Of The Nhs Health Check,,PUBLIC HEALTH,,,Delivery Of The Nhs Health Check,PUBLIC HEALTH-HEALTH CHECKS,,,,,01/04/2015,,,,,Estimated,,MOTTS PHARMACY,,,90693,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN46864,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",,PUBLIC HEALTH,,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",PUBLIC HEALTH-SEXUAL HEALTH,,,,,01/04/2015,,,,,Estimated,,MOTTS PHARMACY,,,90693,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN46865,,Stop Smoking Service Provision,,PUBLIC HEALTH,,,Stop Smoking Service Provision,PUBLIC HEALTH-SMOKING CESSATION,,,,,01/04/2015,,,,,Estimated,,MOTTS PHARMACY,,,90693,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BXN48449,,Medicine Support,,COMMUNITY SERVICES,,,Medicine Support,MEDICAL SUPPLIES & EQUIPMENT,,,,,01/10/2015,,,,,Estimated,,MOTTS PHARMACY,,,90693,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN46866,,Supply Of Nicotine Replacement Therapy (Nrt),,PUBLIC HEALTH,,,Supply Of Nicotine Replacement Therapy (Nrt),PUBLIC HEALTH-SMOKING CESSATION,,,,,01/04/2015,,,,,Estimated,,MOTTS PHARMACY,,,90693,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,AON43039,,"Professional Services For Highways And Other Environmental, Transport And Development Functions",,ETD,,,"Professional Services For Highways And Other Environmental, Transport And Development Functions",HIGHWAYS-PROFESSIONAL SERVICES,,,,,01/04/2014,31/03/2021,,31/03/2026,25000000,Estimated,,MOUCHEL LTD,,,1138819,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN10438,,Care Home And Care Homes With Nursing For Adults April 2012,,COMMUNITY SERVICES,,,Care Home And Care Homes With Nursing For Adults April 2012,ADULT CARE-NURSING & RESIDENTIAL,,,,,01/04/2012,,,,0,Estimated,,SUNRISE CARE HOMES LIMITED,,,71993,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN10104,,Pre-Placement Agreement For Care Homes Providing Residential And/Or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement For Care Homes Providing Residential And/Or Nursing Services 2008,ADULT CARE-NURSING & RESIDENTIAL,,,,,01/04/2012,,,,0,Estimated,,MR ARNAS MAUREMOOTOO T/A CHESTNUTS RESIDENTIAL HOME,,,79958,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN10484,,Care Home And Care Homes With Nursing For Adults April 2012,,COMMUNITY SERVICES,,,Care Home And Care Homes With Nursing For Adults April 2012,ADULT CARE-NURSING & RESIDENTIAL,,,,,01/04/2012,,,,,Estimated,,RUSSELL LODGE CARE CENTRE LIMITED,,,109993,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,AON45332BT,,Window Cleaning,,GENERIC,,,Window Cleaning,FM-CLEANING SERVICES,,,,,10/02/2015,31/01/2017,,31/01/2019,,Estimated,,MR. BRIGHT'S LIMITED,4708700,,174392,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,GFN49736,,"Fm-Food, Catering & Vending",,COMMUNITY SERVICES,,,"Fm-Food, Catering & Vending","FM-FOOD, CATERING & VENDING",,,,,02/09/2016,06/10/2018,,06/10/2018,,Estimated,,MR FRUITY (WHOLESALE) LIMITED,gb/02823397,,84989,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BPN42938M,,Legal Counsel,,RESOURCES,,,Legal Counsel,LEGAL,,,,,01/09/2013,31/05/2020,,31/05/2020,20000,Estimated,,"MR GRAHAM SINCLAIR, BARRISTER",,,248585,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN10334,,Care Home And Care Homes With Nursing For Adults April 2012,,COMMUNITY SERVICES,,,Care Home And Care Homes With Nursing For Adults April 2012,ADULT CARE-NURSING & RESIDENTIAL,,,,,01/04/2012,,,,0,Estimated,,MR M CHRISTOPHI T/A THE LIMES RESIDENTIAL HOME,,,72036,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN43384,,Spot Purchased Day Care For Adults (Limes (The) (Hellesdon)),,COMMUNITY SERVICES,,,Spot Purchased Day Care For Adults (Limes (The) (Hellesdon)),ADULT CARE-DAY/COMMUNITY/WORK SUPPORT,,,,,01/01/2000,,,,,Estimated,,MR M CHRISTOPHI T/A THE LIMES RESIDENTIAL HOME,,,72036,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN10187,,Care Home And Care Homes With Nursing For Adults April 2012,,COMMUNITY SERVICES,,,Care Home And Care Homes With Nursing For Adults April 2012,ADULT CARE-NURSING & RESIDENTIAL,,,,,01/04/2012,,,,0,Estimated,,MRS J SOOBRAYEN T/A FALDONSIDE LODGE,,,110236,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN43329,,Spot Purchased Day Care For Adults (Faldonside Lodge),,COMMUNITY SERVICES,,,Spot Purchased Day Care For Adults (Faldonside Lodge),ADULT CARE-DAY/COMMUNITY/WORK SUPPORT,,,,,01/01/2000,,,,,Estimated,,MRS J SOOBRAYEN T/A FALDONSIDE LODGE,,,110236,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,APN49525A,,Public Rights Of Way Vegetation Cutting,,ETD,,,Public Rights Of Way Vegetation Cutting,HIGHWAYS-GRASS & VEGETATION CUTTING,,,,,11/08/2016,30/04/2018,,30/04/2020,23000,Estimated,,MUDROCK LTD,,,2146050,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,AFN49466,,Vegetation Cutting On Norfolks Trails And Public Rights Of Way,,ETD,,,Vegetation Cutting On Norfolks Trails And Public Rights Of Way,HIGHWAYS-GRASS & VEGETATION CUTTING,,,,,24/05/2016,30/04/2018,,30/04/2020,29474,Estimated,,MUDROCK LTD,,,2146050,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,SDN41275C,,Grass Cutting,,ETD,,,Grass Cutting,HIGHWAYS-GRASS & VEGETATION CUTTING,,,,,24/04/2013,01/04/2017,,,,Estimated,,MULBARTON PARISH COUNCIL,,,139219,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,GFN36061A,,Milk & Dairy Products - Terms Of Espo 120 Apply,,CHILDREN,,,Milk & Dairy Products - Terms Of Espo 120 Apply,"FM-FOOD, CATERING & VENDING",,,,,01/08/2013,31/07/2017,,31/07/2017,,Estimated,,MULLER MILK & INGREDIENTS,,,2155957,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,GMN40064C,,Library Materials/Stock - Dvd's,,COMMUNITY SERVICES,,,Library Materials/Stock - Dvd's,"BOOKS, CDS, DVDS & LEARNING MATERIALS",,,,,01/04/2014,31/03/2018,,31/03/2018,120000,Estimated,,MULTICHANNEL SOLUTIONS FOR ENTERTAINMENT (MSE) LIMITED,gb/NI022579,,410151,,,,Procurement Sourcing Team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BPN49367M,,Children's-Education Recoupment,,CHILDREN,,,Children's-Education Recoupment,CHILDREN'S-EDUCATION RECOUPMENT,,,,,01/09/2014,31/08/2017,,,,Estimated,,MUNDESLEY COUNTY JUNIOR SCHOOL,,,85000,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN46868,,Delivery Of The Nhs Health Check,,PUBLIC HEALTH,,,Delivery Of The Nhs Health Check,PUBLIC HEALTH-HEALTH CHECKS,,,,,01/04/2015,,,,,Estimated,,MUNDESLEY MEDICAL CENTRE,,,100899,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,16/09/2016,BAN46867,,The Identification And Invitation Of The Eligible Population,,PUBLIC HEALTH,,,The Identification And Invitation Of The Eligible Population,PUBLIC HEALTH-HEALTH CHECKS,,,,,01/04/2015,,,,,Estimated,,MUNDESLEY MEDICAL CENTRE,,,100899,,,,Procurement Part B Team,partb@norfolk.gov.uk,
