"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"UK Statistics Authority","UK Statistics Authority","ONS Social Survey","21","SEO Specialist","32754","42445","Senior Research Officer","1.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Prices","22","HEO Specialist","25460","35333","Assistant Methodologist","1.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Prices","22","Grade 7","43333","60342","Grade 7","5.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Prices","22","SEO Specialist","32754","42445","Methodologist","1.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Prices","22","HEO Specialist","25460","35333","Research Officer","2.72","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Prices","22","SEO Specialist","32754","42445","Senior Statisticial Officer","1.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Prices","22","SEO Specialist","32754","42445","Senior Research Officer","1.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Public Sector and Households","49","EO","20239","29147","Executive Officer","0.92","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Public Sector and Households","49","Grade 7","43333","60342","Grade 7","5.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Public Sector and Households","49","HEO","25460","34680","Higher Executive Officer","1.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Public Sector and Households","49","HEO Specialist","25460","35333","Research Officer","1.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Beyond 2011","29","Fast Stream","28960","35333","Assistant Statistician","1.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Beyond 2011","29","Grade 6","48867","67360","Grade 6","1.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Beyond 2011","29","Grade 7","43333","60342","Grade 7","2.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","2011 Census","30","Grade 7","43333","60342","Grade 7","1.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","2011 Census","30","HEO Specialist","25460","35333","Research Officer","1.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Life Events and Population Sources Division","28","Grade 7","43333","60342","Grade 7","1.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Life Events and Population Sources Division","28","HEO Specialist","25460","35333","Research Officer","1.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Population Statistics Division","26","EO","20239","29147","Executive Officer","1.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Population Statistics Division","26","Grade 6","48867","67360","Grade 6","1.95","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Population Statistics Division","26","Grade 7","43333","60342","Grade 7","4.60","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Population Statistics Division","26","SEO Specialist","32754","42445","Senior Research Officer","1.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Population Methodology & Statistical Infrastructure","36","HEO Specialist","25460","35333","Assistant Methodologist","6.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Population Methodology & Statistical Infrastructure","36","Fast Stream","28960","35333","Assistant Statistician","0.84","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Population Methodology & Statistical Infrastructure","36","Grade 6","48867","67360","Grade 6","1.76","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Population Methodology & Statistical Infrastructure","36","Grade 7","43333","60342","Grade 7","11.95","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Population Methodology & Statistical Infrastructure","36","SEO Specialist","32754","42445","Methodologist","1.57","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Population Methodology & Statistical Infrastructure","36","HEO Specialist","25460","35333","Research Officer","9.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Population Methodology & Statistical Infrastructure","36","SEO","30995","41613","Senior Executive Officer","1.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Population Methodology & Statistical Infrastructure","36","HEO Specialist","25460","35333","Statistical Officer","1.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Population Methodology & Statistical Infrastructure","36","SEO Specialist","32754","42445","Senior Research Officer","9.54","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Survey Methodology & Statistical Computing","37","HEO Specialist","25460","35333","Assistant Methodologist","12.62","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Survey Methodology & Statistical Computing","37","AO","15631","21267","Administrative Officer","1.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Survey Methodology & Statistical Computing","37","Fast Stream","28960","35333","Assistant Statistician","3.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Survey Methodology & Statistical Computing","37","EO","20239","29147","Executive Officer","0.79","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Survey Methodology & Statistical Computing","37","Grade 6","48867","67360","Grade 6","3.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Survey Methodology & Statistical Computing","37","Grade 7","43333","60342","Grade 7","9.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Survey Methodology & Statistical Computing","37","SEO Specialist","32754","42445","Methodologist","8.51","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Survey Methodology & Statistical Computing","37","HEO Specialist","25460","35333","Research Officer","1.81","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Survey Methodology & Statistical Computing","37","SEO Specialist","32754","42445","Senior Research Officer","0.60","Statisticians"
"UK Statistics Authority","UK Statistics Authority","National Statisticians Office (Operations)","13","Grade 7","43333","60342","Grade 7","2.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","National Statisticians Office (Operations)","13","HEO Specialist","25460","35333","Research Officer","1.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","UK Statistics Authority","4UK","Fast Stream","28960","35333","Assistant Statistician","1.00","Statisticians"
"UK Statistics Authority","UK Statistics Authority","Public Policy Analysis","52","Fast Stream","28960","35333","Assistant Statistician","1.00","Statisticians"
