Organisation Name (A),Department (B),Service Cat Label (C ),Purpose of Spend (D),Expenditure CIPFA Sub Group (E ),Supplier (F),Supplier Reference (G),Pay Date (H),Transaction Number (I),Net Amount (J),Grant to VCSE? (K),Charity Number (L),Card Transaction (M),Irrecoverable VAT (N)
Pendle Borough Council,Engineering & Special Projects,Capital Costs,Capital : Payments,CD14,GOLDSHAWBOOTH PARISH COUNCIL,A0080533, 16/03/2017,HED0278536,990,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,Other Expenses,4705,GRADKO INTERNATIONAL LTD,A0025806, 02/03/2017,ENV0278423,191.9,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Support Services,District Audit Fees,7202,GRANT THORNTON UK LLP,A0084044, 16/03/2017,AAS0278674,10157.5,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,GREEN CLEAN RESTORATION,A0090368, 29/03/2017,HED0279015,540,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,GREEN CLEAN RESTORATION,A0090368, 29/03/2017,HED0279016,2013,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Reference Books Acts,4304,HAMMICKS LEGAL INFORMATION SERVICES,A0045271, 02/03/2017,DAL0278385,337,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Other Expenses,4705,HEALTH & SAFETY EXECUTIVE,A0042138, 29/03/2017,OPS0278932,2734.8,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Indirect Employee Expenses,Emp : Medical Expenses,1236,HEALTH BUSINESS LIMITED,A0088933, 29/03/2017,PER0278990,248,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Indirect Employee Expenses,Emp : Medical Expenses,1236,HEALTH BUSINESS LIMITED,A0088933, 02/03/2017,PER0278406,680,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Other Expenses,4705,HERITAGE CARDS & SOUVENIRS LTD,A0077997, 02/03/2017,DAL0278432,245.5,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Court Fees,4403,HM COURTS & TRIBUNALS SERVICE,A0083319, 16/03/2017,AAS0278750,225,N,N/A,N,N/A
Pendle Borough Council,Revenues Services,Supplies and Services,Consultants Fees,4401,HM COURTS & TRIBUNALS SERVICE,A0090903, 09/03/2017,TRE0278496,78,N,N/A,N,N/A
Pendle Borough Council,Revenues Services,Supplies and Services,Consultants Fees,4401,HM COURTS & TRIBUNALS SERVICE,A0090903, 16/03/2017,TRE0278636,245,N,N/A,N,N/A
Pendle Borough Council,Revenues Services,Supplies and Services,Consultants Fees,4401,HM COURTS & TRIBUNALS SERVICE,A0090903, 09/03/2017,TRE0278496,2046,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Capital : Payments,CD14,HOPKINSONS JOINERY,A0078437, 02/03/2017,HMR0278316,1260,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,HORMANN UK LTD,A0064448, 23/03/2017,EST0278845,635.98,N,N/A,N,N/A
Pendle Borough Council,Chief Executives Policy Unit,Supplies and Services,Other Expenses,4705,J H BLAKEY & SONS (SECURITY) LTD,A0000211, 02/03/2017,COR0278283,46.6,N,N/A,N,N/A
Pendle Borough Council,Chief Executives Policy Unit,Supplies and Services,Other Expenses,4705,J H BLAKEY & SONS (SECURITY) LTD,A0000211, 23/03/2017,COR0278679,154.08,N,N/A,N,N/A
Pendle Borough Council,Chief Executives Policy Unit,Supplies and Services,Other Expenses,4705,J H BLAKEY & SONS (SECURITY) LTD,A0000211, 23/03/2017,COR0278826,177.6,N,N/A,N,N/A
Pendle Borough Council,Chief Executives Policy Unit,Supplies and Services,Other Expenses,4705,J H BLAKEY & SONS (SECURITY) LTD,A0000211, 09/03/2017,COR0278478,184.24,N,N/A,N,N/A
Pendle Borough Council,Chief Executives Policy Unit,Supplies and Services,Other Expenses,4705,J H BLAKEY & SONS (SECURITY) LTD,A0000211, 29/03/2017,COR0278841,208.62,N,N/A,N,N/A
Pendle Borough Council,Chief Executives Policy Unit,Supplies and Services,Other Expenses,4705,J H BLAKEY & SONS (SECURITY) LTD,A0000211, 23/03/2017,COR0278694,402.91,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,LCC Levy (Admins Costs),4419,JACOBS,A0016294, 16/03/2017,HED0278640,-30,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,LCC Levy (Admins Costs),4419,JACOBS,A0016294, 16/03/2017,HED0278640,30,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Consultants Fees,4401,JADU LIMITED,A0045909, 23/03/2017,DAL0278829,800,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Passenger Shelter Cleaning,2606,JANDON CLEANING SERVICES,A0079028, 02/03/2017,HED0278426,140,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Passenger Shelter Cleaning,2606,JANDON CLEANING SERVICES,A0079028, 02/03/2017,HED0278426,100,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Passenger Shelter Cleaning,2606,JANDON CLEANING SERVICES,A0079028, 02/03/2017,HED0278426,160,N,N/A,N,N/A
Pendle Borough Council,Revenues Services,Supplies and Services,Consultants Fees,4401,JBW GROUP LIMITED,A0088708, 09/03/2017,TRE0278498,55,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Bldgs : R & M : Day To Day,2001,JETCAM CLEANSING COLNE LTD,A0088807, 09/03/2017,HED0278476,125,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,JETCAM CLEANSING COLNE LTD,A0088807, 29/03/2017,HED0278868,75,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Repairs : General,3105,JETCHEM SYSTEMS LTD,A0001597, 16/03/2017,PCO0278554,1639.81,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Expenditure : Materials,2,JEWSON LIMITED,A0001323, 02/03/2017,PCO4005564,-11.08,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Expenditure : Materials,2,JEWSON LIMITED,A0001323, 02/03/2017,PCO0278303,18.64,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Expenditure : Materials,2,JEWSON LIMITED,A0001323, 02/03/2017,PCO0278294,187.67,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,JEWSON LIMITED,A0001323, 16/03/2017,PCO0278561,54.72,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,EFM Materials,4004,JEWSON LIMITED,A0001323, 29/03/2017,OPS0278936,35.88,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,EFM Materials,4004,JEWSON LIMITED,A0001323, 29/03/2017,OPS0278935,53.82,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Miscellaneous : Other,4707,JEWSON LIMITED,A0001323, 23/03/2017,REG4005570,-7.31,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Miscellaneous : Other,4707,JEWSON LIMITED,A0001323, 09/03/2017,REG0278352,13.33,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Miscellaneous : Other,4707,JEWSON LIMITED,A0001323, 23/03/2017,REG0278781,16.64,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Miscellaneous : Other,4707,JEWSON LIMITED,A0001323, 23/03/2017,REG0278680,18.54,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Miscellaneous : Other,4707,JEWSON LIMITED,A0001323, 23/03/2017,REG0278782,23.54,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Miscellaneous : Other,4707,JEWSON LIMITED,A0001323, 29/03/2017,REG0278884,29.16,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Miscellaneous : Other,4707,JEWSON LIMITED,A0001323, 29/03/2017,REG0278885,33.85,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Miscellaneous : Other,4707,JEWSON LIMITED,A0001323, 23/03/2017,REG0278681,43.97,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Miscellaneous : Other,4707,JEWSON LIMITED,A0001323, 09/03/2017,REG0278443,51.58,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Miscellaneous : Other,4707,JEWSON LIMITED,A0001323, 09/03/2017,REG0278353,59.33,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Miscellaneous : Other,4707,JEWSON LIMITED,A0001323, 09/03/2017,REG0278350,67.49,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Miscellaneous : Other,4707,JEWSON LIMITED,A0001323, 09/03/2017,REG0278445,72.33,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Miscellaneous : Other,4707,JEWSON LIMITED,A0001323, 09/03/2017,REG0278349,79.89,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Miscellaneous : Other,4707,JEWSON LIMITED,A0001323, 09/03/2017,REG0278351,81.25,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Miscellaneous : Other,4707,JEWSON LIMITED,A0001323, 09/03/2017,REG0278444,81.25,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Miscellaneous : Other,4707,JEWSON LIMITED,A0001323, 09/03/2017,REG0278446,81.25,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Miscellaneous : Other,4707,JEWSON LIMITED,A0001323, 09/03/2017,REG0278348,84.71,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Miscellaneous : Other,4707,JEWSON LIMITED,A0001323, 09/03/2017,REG0278354,85.33,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Miscellaneous : Other,4707,JEWSON LIMITED,A0001323, 09/03/2017,REG0278322,90.66,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Miscellaneous : Other,4707,JEWSON LIMITED,A0001323, 29/03/2017,REG0278883,1998.72,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,JOHN MACADAM & SON (RESCUE) LTD,A0001846, 02/03/2017,OPS0278400,45,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,JOHN MACADAM & SON (RESCUE) LTD,A0001846, 29/03/2017,OPS0279014,45,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,JOHN MACADAM & SON (RESCUE) LTD,A0001846, 02/03/2017,OPS0278401,45,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,JOHN MACADAM & SON (RESCUE) LTD,A0001846, 02/03/2017,OPS0278404,45,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,JOHN MACADAM & SON (RESCUE) LTD,A0001846, 16/03/2017,OPS0278590,45,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,JOHN MACADAM & SON (RESCUE) LTD,A0001846, 02/03/2017,OPS0278397,45,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,JOHN MACADAM & SON (RESCUE) LTD,A0001846, 02/03/2017,OPS0278402,45,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,JOHN MACADAM & SON (RESCUE) LTD,A0001846, 16/03/2017,OPS0278588,45,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,JOHN MACADAM & SON (RESCUE) LTD,A0001846, 16/03/2017,OPS0278589,45,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,JOHN MACADAM & SON (RESCUE) LTD,A0001846, 16/03/2017,OPS0278594,45,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,JOHN MACADAM & SON (RESCUE) LTD,A0001846, 29/03/2017,OPS0279013,45,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,JOHN MACADAM & SON (RESCUE) LTD,A0001846, 02/03/2017,OPS0278398,45,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Other Expenses,4705,REDACTED - PERSONAL DATA,A0076393, 16/03/2017,DAL0278620,750,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,Other Expenses,4705,JOHNSONS TEXICARE LTD,A0002665, 09/03/2017,ENV0278514,98.5,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Newspapers & Periodicals,4305,JOHNSTON PUBLISHING LIMITED,A0059640, 06/03/2017,AAS0278739,47.84,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Newspapers & Periodicals,4305,JOHNSTON PUBLISHING LIMITED,A0059640, 06/03/2017,AAS0278741,47.84,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Newspapers & Periodicals,4305,JOHNSTON PUBLISHING LIMITED,A0059640, 06/03/2017,AAS0278742,47.84,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Adverts : Statutory Notice,4702,JOHNSTON PUBLISHING LIMITED,A0059640, 16/03/2017,DAL0278575,216,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Adverts : Statutory Notice,4702,JOHNSTON PUBLISHING LIMITED,A0059640, 02/03/2017,DAL0278284,162,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Adverts : Statutory Notice,4702,JOHNSTON PUBLISHING LIMITED,A0059640, 16/03/2017,DAL0278574,540,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Adverts : Statutory Notice,4702,JOHNSTON PUBLISHING LIMITED,A0059640, 02/03/2017,DAL0278285,189,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Adverts : Statutory Notice,4702,JOHNSTON PUBLISHING LIMITED,A0059640, 23/03/2017,DAL0278696,297,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Adverts : Statutory Notice,4702,JOHNSTON PUBLISHING LIMITED,A0059640, 09/03/2017,DAL0278434,324,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Adverts : Statutory Notice,4702,JOHNSTON PUBLISHING LIMITED,A0059640, 16/03/2017,DAL0278572,324,N,N/A,N,N/A
Pendle Borough Council,Directorate,,Fees Income : Non-VATable,9302,JOHNSTON PUBLISHING LIMITED,A0059640, 29/03/2017,MAN0278847,162,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Capital Costs,Capital : Legal Fees,CD09,JOHNSTON PUBLISHING LIMITED,A0059640, 16/03/2017,DAL0278573,918,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,,Paid in the Year,PD03,REDACTED - PERSONAL DATA,A0091120, 16/03/2017,HMR0278638,1695,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,K RAYMENT WINDOW CLEANING SERVICE,A0091121, 23/03/2017,OPS0278744,96,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,K RAYMENT WINDOW CLEANING SERVICE,A0091121, 29/03/2017,PCO0278917,25,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,KEEP BRITAIN TIDY,A0021088, 29/03/2017,PCO0278910,314,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,KEEP BRITAIN TIDY,A0021088, 29/03/2017,PCO0278906,314,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,KEEP BRITAIN TIDY,A0021088, 29/03/2017,PCO0278905,314,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,KEEP BRITAIN TIDY,A0021088, 29/03/2017,PCO0278908,314,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,KEEP BRITAIN TIDY,A0021088, 29/03/2017,PCO0278907,314,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,KEEP BRITAIN TIDY,A0021088, 29/03/2017,PCO0278911,314,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,KEEP BRITAIN TIDY,A0021088, 29/03/2017,PCO0278912,314,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,KEEP BRITAIN TIDY,A0021088, 29/03/2017,PCO0278909,314,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Consultants Fees,4401,KERRY MORRISON,A0071010, 09/03/2017,DAL0278436,200,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,KEVIN WILKINSON LANDSCAPES LTD,A0085660, 02/03/2017,HED0278330,220,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,KINGS WASHING MACHINE RENTALS,A0079878, 09/03/2017,HMR0278500,55,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Capital : Payments,CD14,KKS LIMITED,A0091105, 02/03/2017,HMR0278393,12000,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Ren Grant : 1996 Act,CH22,LANCASHIRE CARE NHS FOUNDATION TRUST,A0081128, 09/03/2017,HMR0278468,282,N,N/A,N,47
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Bldgs : R & M : Day To Day,2001,LANCASHIRE COUNTY COUNCIL,A0001690, 29/03/2017,HED0278943,107.75,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LANCASHIRE COUNTY COUNCIL,A0001690, 29/03/2017,HED0278948,357.51,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Trade Refuse Charges,2602,LANCASHIRE COUNTY COUNCIL,A0001690, 23/03/2017,OPS0278747,67426.16,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Search Fees,4404,LANCASHIRE COUNTY COUNCIL,A0001690, 16/03/2017,DAL0278542,627,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Ren Grant : 1996 Act,CH22,LANCASHIRE COUNTY COUNCIL,A0001690, 16/03/2017,HMR0278605,995,N,N/A,N,165.83
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Ren Grant : 1996 Act,CH22,LANCASHIRE COUNTY COUNCIL,A0001690, 09/03/2017,HMR0278470,3570,N,N/A,N,595
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,Seminars etc All Costs,4601,LANCASTER CITY COUNCIL,A0057870, 29/03/2017,HMR0278892,600,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Expenditure : Materials,2,LANLEE SUPPLIES LIMITED,A0001672, 02/03/2017,PCO0278296,2.22,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Expenditure : Materials,2,LANLEE SUPPLIES LIMITED,A0001672, 02/03/2017,PCO0278296,7.32,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Expenditure : Materials,2,LANLEE SUPPLIES LIMITED,A0001672, 29/03/2017,PCO0278904,17.58,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,LANLEE SUPPLIES LIMITED,A0001672, 29/03/2017,PCO0278890,116.91,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LANLEE SUPPLIES LIMITED,A0001672, 02/03/2017,PCO0278298,257.2,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,EFM Materials,4004,LANLEE SUPPLIES LIMITED,A0001672, 09/03/2017,REG0278317,18.92,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Miscellaneous : Other,4707,LANLEE SUPPLIES LIMITED,A0001672, 09/03/2017,REG0278442,11.4,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Miscellaneous : Other,4707,LANLEE SUPPLIES LIMITED,A0001672, 29/03/2017,REG0278882,24.54,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Miscellaneous : Other,4707,LANLEE SUPPLIES LIMITED,A0001672, 29/03/2017,REG0278881,31.35,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Miscellaneous : Other,4707,LANLEE SUPPLIES LIMITED,A0001672, 29/03/2017,REG0278857,33.7,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Miscellaneous : Other,4707,LANLEE SUPPLIES LIMITED,A0001672, 23/03/2017,REG0278783,181.71,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Miscellaneous : Other,4707,LANLEE SUPPLIES LIMITED,A0001672, 23/03/2017,REG0278682,2500,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Expenditure : Materials,2,LBS WORLDWIDE LIMITED,A0001673, 29/03/2017,PCO4005575,-58.52,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Expenditure : Materials,2,LBS WORLDWIDE LIMITED,A0001673, 16/03/2017,PCO0278570,21.95,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Expenditure : Materials,2,LBS WORLDWIDE LIMITED,A0001673, 29/03/2017,PCO0278914,32.87,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Expenditure : Materials,2,LBS WORLDWIDE LIMITED,A0001673, 29/03/2017,PCO0278893,58.52,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LED ELECTRICAL LIMITED,A0001682, 02/03/2017,PCO0278287,3.26,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LED ELECTRICAL LIMITED,A0001682, 02/03/2017,PCO0278287,12.81,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,Car Allows : Offs : Lease Exps,3806,LEX AUTOLEASE LIMITED,A0066530, 29/03/2017,PER0278992,18.27,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,Car Allows : Offs : Lease Exps,3806,LEX AUTOLEASE LIMITED,A0066530, 29/03/2017,PER0278992,228.01,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,Car Allows : Offs : Lease Exps,3806,LEX AUTOLEASE LIMITED,A0066530, 02/03/2017,PER0278389,246.28,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,Car Allows : Offs : Lease Exps,3806,LEX AUTOLEASE LIMITED,A0066530, 02/03/2017,PER0278389,273.62,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,Car Allows : Offs : Lease Exps,3806,LEX AUTOLEASE LIMITED,A0066530, 29/03/2017,PER0278992,273.62,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,Car Allows : Offs : Lease Exps,3806,LEX AUTOLEASE LIMITED,A0066530, 02/03/2017,PER0278388,1702.68,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,Car Allows : Offs : Lease Exps,3806,LEX AUTOLEASE LIMITED,A0066530, 02/03/2017,PER0278388,1766.3,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Indirect Employee Expenses,Recruitment,1221,LIBERATA UK LTD,A0051618, 23/03/2017,PER0278792,260,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Indirect Employee Expenses,Pensions Increase Act Payments,1234,LIBERATA UK LTD,A0051618, 02/03/2017,AAS0278428,19216.66,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Rents,2301,LIBERATA UK LTD,A0051618, 15/03/2017,AAS0278760,1748.48,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Supplies and Services,Seminars etc All Costs,4601,LIBERATA UK LTD,A0051618, 02/03/2017,PER0278408,1996,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Other Expenses,4705,LIBERATA UK LTD,A0051618, 29/03/2017,AAS0278997,651.39,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5301,LIBERATA UK LTD,A0051618, 02/03/2017,AAS0278428,2351.36,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5301,LIBERATA UK LTD,A0051618, 15/03/2017,AAS0278759,10672.5,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5301,LIBERATA UK LTD,A0051618, 15/03/2017,AAS0278759,33600.81,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5301,LIBERATA UK LTD,A0051618, 15/03/2017,AAS0278759,25091.93,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5301,LIBERATA UK LTD,A0051618, 15/03/2017,AAS0278759,88420.32,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5301,LIBERATA UK LTD,A0051618, 15/03/2017,AAS0278759,51798.8,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5301,LIBERATA UK LTD,A0051618, 02/03/2017,AAS0278419,1433.23,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5301,LIBERATA UK LTD,A0051618, 23/03/2017,AAS0278813,1433.23,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5301,LIBERATA UK LTD,A0051618, 02/03/2017,AAS0278424,2192.72,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,Liberata,5301,LIBERATA UK LTD,A0051618, 23/03/2017,AAS0278811,2192.72,N,N/A,N,N/A
