Publisher Label,Publisher URI,Organisationname,OrganisationCode,Effectivedate,ContractReferencenumber,OpenContractingID,TitleoftheAgreement,Contracttype,Serviceresponsible,ServiceCategorylabel,ServicecategoryURI,Descriptionofgoodsandservices,Procurementclassification,CPVlabel,CPVcode,Proclasslabel,Proclasscode,Contractstartdate,Enddate,Reviewdate,Lastextensiondate,Contractvalue,Fixedorestimatedcost,IrrecoverableVAT,SupplierName,Supplierregisteredcompanynumber,Supplierregisteredcharitynumber,OthersupplierID,SMEsupplier,VCSEsupplier,VCSEsuppliertype,Nominatedcontactpointname,Nominatedcontactpointemail,NominatedcontactpointURL
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,101,,Water Heater Maintenance,,"HR, ICT/CSC & SSS",,,Water Heater Maintenance,,,20/08/2017,19/08/2018,30/06/2018,,�250.00,,,,,,BKPH,,,,,,,,Graham.Weston@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,15,,Water Hygiene,,"HR, ICT/CSC & SSS",,,Water Hygiene,,,01/06/2015,31/05/2018,28/02/2018,,"�19,300.00",,,,,,Eaton Environmental Ltd.,,,,,,,,Graham.Weston@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,103,,WDC Service Level Agreement SUDS advice on planning applications,,Planning & Sustainability,,,WDC Service Level Agreement SUDS advice on planning applications,,,01/04/2017,31/03/2018,31/03/2018,31/03/2028,"�25,000.00",,,,,,Bucks County Council,,,,,,,,Alastair.Nicholson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,107,,Woodland management services,,Commumity,,,Woodland management services,,,01/09/2013,31/03/2018,,,"�628,000.00",,,,,,Chiltern Rangers CIC,,,,,,,,Elaine.jewell@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,166,,Wycombe Air Park Access Rd,,Major Projects & Estates,,,Wycombe Air Park Access Rd,,,01/06/2017,01/06/2018,01/03/2018,,"�300,000.00",,,,,,Keir,,,,,,,,Jaswinder.Boom@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,167,,Wycombe Air Park Utilities Survey,,Major projects & estates,,,Wycombe Air Park Utilities Survey,,,01/06/2017,01/06/2018,01/03/2018,,"�21,400.00",,,,,,UCML,,,,,,,,Jaswinder.Boom@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,82,,Zip Unit Service,,"HR, ICT/CSC & SSS",,,Zip Unit Service,,,21/09/2017,20/09/2018,01/08/2018,,"�3,700.00",,,,,,Zip Heaters (UK) Ltd.,,,,,,,,Graham.Weston@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18476,,STP Charges & Sinking Fund,,Commumity,,,STP Charges & Sinking Fund,,,03/10/2017,,,,"�22,000.00",,,,,,John Hampden Grammar School,J00127,,,,,,,Elaine.jewell@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18479,,B & B Self-contained Major Projects & Estates at Kingfisher C,,Housing,,,B & B Self-contained Major Projects & Estates at Kingfisher C,,,04/10/2017,,,,"�10,000.00",,,,,,Housing Genie Ltd,H00417,,,,,,,Brian.Daly@Wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18481,,Handy Cross Hub - consultant fees,,Major Projects & Estates,,,Handy Cross Hub - consultant fees,,,04/10/2017,,,,"�10,000.00",,,,,,Holman Project Management,H00398,,,,,,,Charles.Brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18482,,Wycombe Air Park - emergency works to restore,,Major Projects & Estates,,,Wycombe Air Park - emergency works to restore,,,04/10/2017,,,,"�20,602.00",,,,,,Jacobee Management Limited,J00165,,,,,,,Charles.Brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18484,,CISSteDCCore ALNG LicSAPk MVL 2Lic CoreLic,,"HR, ICT/CSC & SSS",,,CISSteDCCore ALNG LicSAPk MVL 2Lic CoreLic,,,05/10/2017,,,,"�44,579.25",,,,,,Civica Uk Ltd,R00001,,,,,,,John.mcmillan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18485,,EntCAL ALNG LicSAPk MVL Pltfrm UsrCAL wSrvcs,,"HR, ICT/CSC & SSS",,,EntCAL ALNG LicSAPk MVL Pltfrm UsrCAL wSrvcs,,,05/10/2017,,,,"�79,189.20",,,,,,Civica Uk Ltd,R00001,,,,,,,John.mcmillan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18497,,dc connector,,"HR, ICT/CSC & SSS",,,dc connector,,,06/10/2017,,,,"�5,400.00",,,,,,Idox Software Ltd,I00130,,,,,,,Mary.hayward-ord@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18500,,Tudor Stud - 14/00635/OP,,Planning & Sustainability,,,Tudor Stud - 14/00635/OP,,,06/10/2017,,,,"�12,000.00",,,,,,Ned Helme,N00226,,,,,,,Alastair.Nicholson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18508,,Security trial,,Environment,,,Security trial,,,06/10/2017,,,,"�16,200.00",,,,,,Wycombe Wanderers Fc Ltd,W00041,,,,,,,Robin.Evans@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18511,,CCTV: BT CCTV circuit rental 1st Oct 2017 to,,Commumity,,,CCTV: BT CCTV circuit rental 1st Oct 2017 to,,,09/10/2017,,,,"�10,707.55",,,,,,Bt Redcare,B00288,,,,,,,Elaine.jewell@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18519,,Desborough Square - Professional Fees - re Al,,Major Projects & Estates,,,Desborough Square - Professional Fees - re Al,,,09/10/2017,,,,"�22,479.34",,,,,,Atkins Ltd,A00635,,,,,,,Charles.Brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18520,,Desborough Square - Professional Fees - re De,,Major Projects & Estates,,,Desborough Square - Professional Fees - re De,,,09/10/2017,,,,"�22,479.32",,,,,,Atkins Ltd,A00635,,,,,,,Charles.Brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18521,,Desborough Square - Professional Fees - re Pu,,Major Projects & Estates,,,Desborough Square - Professional Fees - re Pu,,,09/10/2017,,,,"�22,479.32",,,,,,Atkins Ltd,A00635,,,,,,,Charles.Brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18523,,B & B Martin Conway,,Housing,,,B & B Martin Conway,,,10/10/2017,,,,"�10,000.00",,,,,,Martin Conway,C00127,,,,,,,brian.daly@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18526,,Saunderton Lodge,,Housing,,,Saunderton Lodge,,,10/10/2017,,,,"�10,000.00",,,,,,Cobar Enterprises,C00831,,,,,,,brian.daly@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18530,,Riley Road Car Park- professional fees as per,,Major Projects & Estates,,,Riley Road Car Park- professional fees as per,,,10/10/2017,,,,"�10,000.00",,,,,,Perfect Circle Jv Ltd,P00474,,,,,,,robert.daniels@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18531,,Temp Staff,,"HR, ICT/CSC & SSS",,,Temp Staff,,,10/10/2017,,,,"�63,200.00",,,,,,Solace Enterprises Ltd,S00103,,,,,,,john.macmillan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18533,,Girls Group Project 2nd quarter 2017/18 fundi,,Commumity,,,Girls Group Project 2nd quarter 2017/18 fundi,,,11/10/2017,,,,"�8,750.00",,,,,,Wycombe Youth Action,W00058,,,,,,,daniel.sullivan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18534,,Empower Project 2nd quarter 2017/18 funding,,Commumity,,,Empower Project 2nd quarter 2017/18 funding,,,11/10/2017,,,,"�7,500.00",,,,,,Wycombe Youth Action,W00058,,,,,,,daniel.sullivan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18536,,Ivy Farm Appeal - 17/00002/REF,,Planning & Sustainability,,,Ivy Farm Appeal - 17/00002/REF,,,11/10/2017,,,,"�5,000.00",,,,,,Guy Williams,W00339,,,,,,,alastair.nicholson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18538,,Whitelands Road - 13/00545/OP,,Planning & Sustainability,,,Whitelands Road - 13/00545/OP,,,11/10/2017,,,,"�5,633.00",,,,,,Sharpe Pritchard,S00402,,,,,,,alastair.nicholson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18545,,Eden Centre Flyover Repair Works,,Major Projects & Estates,,,Eden Centre Flyover Repair Works,,,12/10/2017,,,,"�37,532.70",,,,,,Ringway Jacobs Ltd,R00326,,,,,,,Charles.Brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18546,,228-04437 SQLSvrStd ALNG LicSAPk MVL,,"HR, ICT/CSC & SSS",,,228-04437 SQLSvrStd ALNG LicSAPk MVL,,,12/10/2017,,,,"�7,045.62",,,,,,Civica Uk Ltd,R00001,,,,,,,john.macmillan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18548,,agency staff (2017-18) pt5,,Environment,,,agency staff (2017-18) pt5,,,13/10/2017,,,,"�14,756.51",,,,,,Unity Recruitment,U00072,,,,,,,Robin.Evans@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18549,,Phase 1 of rebuilding the cemetery wall,,Commumity,,,Phase 1 of rebuilding the cemetery wall,,,13/10/2017,,,,"�11,588.89",,,,,,Gmb Project Management Services Ltd,G00275,,,,,,,Elaine.jewell@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18550,,B & B for 5 Amersham Hill and 46 West Wycombe,,Housing,,,B & B for 5 Amersham Hill and 46 West Wycombe,,,13/10/2017,,,,"�10,000.00",,,,,,The Coin Group Ltd,C00850,,,,,,,brian.daly@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18554,,BIDLEVY11.1.17,,Finance & Commercial,,,BIDLEVY11.1.17,,,16/10/2017,,,,"�13,563.50",,,,,,Groundwork South,G00260,,,,,,,Brenda.watson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18557,,B & B Martin Conway,,Housing,,,B & B Martin Conway,,,17/10/2017,,,,"�10,000.00",,,,,,Martin Conway,C00127,,,,,,,brian.daly@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18567,,Baker Street - Aldi Phase 1 - professional fe,,Major Projects & Estates,,,Baker Street - Aldi Phase 1 - professional fe,,,18/10/2017,,,,"�16,671.33",,,,,,Savills Uk Ltd,S00502,,,,,,,Charles.Brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18568,,Baker Street - Des Box Phase 3 - professional,,Major Projects & Estates,,,Baker Street - Des Box Phase 3 - professional,,,18/10/2017,,,,"�16,671.33",,,,,,Savills Uk Ltd,S00502,,,,,,,Charles.Brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18569,,"1-6 Cornmarkeyt, High Wycombe - Door Adaptati",,Major Projects & Estates,,,"1-6 Cornmarkeyt, High Wycombe - Door Adaptati",,,18/10/2017,,,,"�9,999.00",,,,,,F J Lane & Son Ltd,L00365,,,,,,,robert.daniels@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18573,,Councel advice on the new Local Plan October,,Planning & Sustainability,,,Councel advice on the new Local Plan October,,,19/10/2017,,,,"�10,000.00",,,,,,Guy Williams,W00339,,,,,,,Ian.Manktelow@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18585,,675 London Road Legionella Survey,,"HR, ICT/CSC & SSS",,,675 London Road Legionella Survey,,,23/10/2017,,,,"�7,265.00",,,,,,Eaton Environmental Services Ltd,E00318,,,,,,,Marcus.Allen@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18586,,Contribution to Chiltern CCG for refurbishmen,,Planning & Sustainability,,,Contribution to Chiltern CCG for refurbishmen,,,23/10/2017,,,,"�30,000.00",,,,,,Nhs Chiltern Ccg,N00236,,,,,,,Penelope.Tollitt@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18593,,Kingsmead Netball & SCP - fees re Transport &,,Major Projects & Estates,,,Kingsmead Netball & SCP - fees re Transport &,,,23/10/2017,,,,"�9,750.00",,,,,,Odyssey Markides Llp,O00132,,,,,,,Charles.Brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18594,,Kingsmead Netball & SCP - Fees re Planning co,,Major Projects & Estates,,,Kingsmead Netball & SCP - Fees re Planning co,,,23/10/2017,,,,"�5,950.00",,,,,,Savills Uk Ltd,S00502,,,,,,,Charles.Brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18595,,Eastern Quarter - Fees re Planning Consultanc,,Major Projects & Estates,,,Eastern Quarter - Fees re Planning Consultanc,,,23/10/2017,,,,"�8,250.00",,,,,,Savills Uk Ltd,S00502,,,,,,,Charles.Brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18604,,Main Reception Lighting Upgrade Works,,"HR, ICT/CSC & SSS",,,Main Reception Lighting Upgrade Works,,,24/10/2017,,,,"�8,325.00",,,,,,Scorpio Electrical Contractors,S00652,,,,,,,Marcus.Allen@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18614,,HWBIDCo Christmas light switch on event,,Democratic Legal & Policy,,,HWBIDCo Christmas light switch on event,,,25/10/2017,,,,"�18,000.00",,,,,,Hwbidco Ltd,H00250,,,,,,,Jacqueline.Ford@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18615,,Exacom CIL and S106 monitoring suite - manage,,Planning & Sustainability,,,Exacom CIL and S106 monitoring suite - manage,,,25/10/2017,,,,"�27,500.00",,,,,,Idox Software Ltd,I00130,,,,,,,Penelope.Tollitt@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18616,,Louise Collinson - Planning Technical Apprent,,Planning & Sustainability,,,Louise Collinson - Planning Technical Apprent,,,25/10/2017,,,,"�13,000.00",,,,,,Keits Training Services Ltd T/A Seac,K00143,,,,,,,alastair.nicholson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18618,,Longwick Neighbourhood Plan examination,,Planning & Sustainability,,,Longwick Neighbourhood Plan examination,,,26/10/2017,,,,"�6,375.00",,,,,,Intelligent Plans And Examinations Ltd,I00258,,,,,,,Ian.Manktelow@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18619,,Wycombe Local Plan Reg 19 SA report,,Planning & Sustainability,,,Wycombe Local Plan Reg 19 SA report,,,26/10/2017,,,,"�11,469.00",,,,,,Aecom Infrastructure & Environment Uk Ltd,S00633,,,,,,,Ian.Manktelow@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18621,,Kingsmead Netball & SCP - professional fees s,,Major Projects & Estates,,,Kingsmead Netball & SCP - professional fees s,,,26/10/2017,,,,"�5,051.28",,,,,,Hap Chartered Architects,H00221,,,,,,,Charles.Brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18627,,Temp staff,,Planning & Sustainability,,,Temp staff,,,26/10/2017,,,,"�15,000.00",,,,,,B R G Interim Solutions Ltd,B00307,,,,,,,Alison.Pipes@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18629,,QVR Block A - Office Area A Intruder Alarm Up,,"HR, ICT/CSC & SSS",,,QVR Block A - Office Area A Intruder Alarm Up,,,27/10/2017,,,,"�13,122.75",,,,,,G4s Fire & Security Systems (Uk),A00062,,,,,,,Marcus.Allen@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18631,,WDC Council Chamber Feasibility Study,,"HR, ICT/CSC & SSS",,,WDC Council Chamber Feasibility Study,,,27/10/2017,,,,"�6,772.00",,,,,,Glenside Commercial Interiors Llp,G00289,,,,,,,Marcus.Allen@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18632,,B & B Martin Conway,,Housing,,,B & B Martin Conway,,,27/10/2017,,,,"�10,000.00",,,,,,Martin Conway,C00127,,,,,,,brian.daly@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18643,,PATROL Fees (12/16 - 03/18) pt1,,Environment,,,PATROL Fees (12/16 - 03/18) pt1,,,31/10/2017,,,,"�15,000.00",,,,,,Patrol - Parking,P00395,,,,,,,Robin.Evans@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18655,,Temp staff,,Finance & Commercial,,,Temp staff,,,01/11/2017,,,,"�50,000.00",,,,,,Real Staffing Group,R00408,,,,,,,david.skinner@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18656,,Wycombe Local Plan additional fees from 18 Ju,,Planning & Sustainability,,,Wycombe Local Plan additional fees from 18 Ju,,,01/11/2017,,,,"�5,386.75",,,,,,Aecom Infrastructure & Environment Uk Ltd,S00633,,,,,,,Ian.Manktelow@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18664,,Bens Legislation Changes Nov' 2017 & I@W Info,,Finance & Commercial,,,Bens Legislation Changes Nov' 2017 & I@W Info,,,02/11/2017,,,,"�6,899.03",,,,,,Northgate Public Services (Uk) Ltd,F00016,,,,,,,Andy.Green@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18666,,Interim Contract Manager - 23rd October 2017-,,"HR, ICT/CSC & SSS",,,Interim Contract Manager - 23rd October 2017-,,,02/11/2017,,,,"�52,250.00",,,,,,Cat V Systems Ltd,C00862,,,,,,,john.macmillan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18671,,HP IDS ZBook i5-7200U 14u G4 Base NB PC Discr,,"HR, ICT/CSC & SSS",,,HP IDS ZBook i5-7200U 14u G4 Base NB PC Discr,,,03/11/2017,,,,"�9,702.00",,,,,,Total Computer Networks Ltd,T00397,,,,,,,john.macmillan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18675,,Temp staff,,Democratic Legal & Policy,,,Temp staff,,,03/11/2017,,,,"�5,995.00",,,,,,Solace Enterprises Ltd,S00103,,,,,,,Jacqueline.Ford@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18681,,Temp staf,,Democratic Legal & Policy,,,Temp staf,,,03/11/2017,,,,"�6,540.00",,,,,,Solace Enterprises Ltd,S00103,,,,,,,Jacqueline.Ford@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18683,,AQS Training,,"HR, ICT/CSC & SSS",,,AQS Training,,,03/11/2017,,,,"�10,470.00",,,,,,Oxford Brookes University,O00021,,,,,,,Jo.Whiteley@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18685,,6-8 Frogmoor - Agents Letting/Sale Fees,,Major Projects & Estates,,,6-8 Frogmoor - Agents Letting/Sale Fees,,,06/11/2017,,,,"�6,000.00",,,,,,Chandler Garvey Ltd,C00855,,,,,,,robert.daniels@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18691,,B & B for 5 Amersham Hill and 46 West Wycombe,,Housing,,,B & B for 5 Amersham Hill and 46 West Wycombe,,,07/11/2017,,,,"�10,000.00",,,,,,The Coin Group Ltd,C00850,,,,,,,brian.daly@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18695,,agency staff (2017-18) pt6,,Environment,,,agency staff (2017-18) pt6,,,07/11/2017,,,,"�20,000.00",,,,,,Unity Recruitment,U00072,,,,,,,Caroline.Hughes@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18696,,Montem B & B,,Housing,,,Montem B & B,,,07/11/2017,,,,"�10,000.00",,,,,,Montem Guest House,M00123,,,,,,,brian.daly@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18698,,Hughenden Spine Road - Works re Certificate 1,,Major Projects & Estates,,,Hughenden Spine Road - Works re Certificate 1,,,07/11/2017,,,,"�65,240.09",,,,,,Buckingham Group Contracting Ltd,B00654,,,,,,,Charles.Brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18700,,Kingsmead Netball Club & SCP - supply viable,,Major Projects & Estates,,,Kingsmead Netball Club & SCP - supply viable,,,07/11/2017,,,,"�7,500.00",,,,,,Richard Markland Architects Ltd,M00394,,,,,,,Charles.Brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Feb 2018,WDC18703,,Eastern Quarter - Transport & Highways consul,,Major Projects & Estates,,,Eastern Quarter - Transport & Highways consul,,,07/11/2017,,,,"�9,750.00",,,,,,Odyssey Markides Llp,O00132,,,,,,,Charles.Brocklehurst@wycombe.gov.uk,
