Body Name,Body,Service Label    ,Service Code,Service Division Label,Service Division Code,Organisational Unit,Expenditure Category,Expenditure Code,CIPFA Detailed Expenditure Type,CIPFA Detailed Expenditure Code,Date,Transaction Number,Net Amount, Capital and Revenue,Supplier Name,Supplier_ID
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Premises,1346/11002,Energy-Electricy,11002,22/02/18,inv0043389,63.27,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Premises,1346/11002,Energy-Electricy,11002,22/02/18,inv0043383,30.98,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Premises,1346/11002,Energy-Electricy,11002,22/02/18,inv0043382,39.4,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Premises,1346/11002,Energy-Electricy,11002,22/02/18,inv0043381,35.24,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Premises,1346/11002,Energy-Electricy,11002,22/02/18,inv0043384,48.9,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Premises,1346/11002,Energy-Electricy,11002,22/02/18,inv0044035,24.41,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Premises,1346/11002,Energy-Electricy,11002,22/02/18,inv0044037,24.17,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Premises,1346/11002,Energy-Electricy,11002,22/02/18,inv0044038,29.69,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Premises,1346/11002,Energy-Electricy,11002,22/02/18,inv0044040,40,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Resources and Enabling,Premises,1346/11002,Energy-Electricy,11002,22/02/18,inv0044041,35.56,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Highways and Transprt Services,1A5,Parking Services,1501,Resources and Enabling,Premises,1501/11002,Energy-Electricy,11002,22/02/18,crn0000713,-9.55,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Highways and Transprt Services,1A5,Parking Services,1501,Resources and Enabling,Premises,1501/11002,Energy-Electricy,11002,22/02/18,crn0000712,-2.98,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Highways and Transprt Services,1A5,Parking Services,1501,Resources and Enabling,Premises,1501/11002,Energy-Electricy,11002,22/02/18,crn0000711,-3.07,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Highways and Transprt Services,1A5,Parking Services,1501,Resources and Enabling,Premises,1501/11002,Energy-Electricy,11002,22/02/18,crn0000710,-2.98,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Highways and Transprt Services,1A5,Parking Services,1501,Resources and Enabling,Premises,1501/11002,Energy-Electricy,11002,22/02/18,crn0000709,-3.07,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Highways and Transprt Services,1A5,Parking Services,1501,Resources and Enabling,Premises,1501/11002,Energy-Electricy,11002,22/02/18,crn0000708,-3.08,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Highways and Transprt Services,1A5,Parking Services,1501,Resources and Enabling,Premises,1501/11002,Energy-Electricy,11002,22/02/18,crn0000707,-2.97,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Highways and Transprt Services,1A5,Parking Services,1501,Resources and Enabling,Premises,1501/11002,Energy-Electricy,11002,22/02/18,crn0000706,-3.08,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Highways and Transprt Services,1A5,Parking Services,1501,Resources and Enabling,Premises,1501/11002,Energy-Electricy,11002,22/02/18,crn0000705,-2.98,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Highways and Transprt Services,1A5,Parking Services,1501,Resources and Enabling,Premises,1501/11002,Energy-Electricy,11002,22/02/18,crn0000704,-3.07,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Highways and Transprt Services,1A5,Parking Services,1501,Resources and Enabling,Premises,1501/11002,Energy-Electricy,11002,22/02/18,inv0043385,3.07,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Highways and Transprt Services,1A5,Parking Services,1501,Resources and Enabling,Premises,1501/11002,Energy-Electricy,11002,22/02/18,inv0044059,547.4,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Highways and Transprt Services,1A5,Parking Services,1501,Resources and Enabling,Premises,1501/11002,Energy-Electricy,11002,22/02/18,inv0044058,153.57,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Highways and Transprt Services,1A5,Parking Services,1501,Resources and Enabling,Premises,1501/11002,Energy-Electricy,11002,22/02/18,inv0044057,158.77,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Highways and Transprt Services,1A5,Parking Services,1501,Resources and Enabling,Premises,1501/11002,Energy-Electricy,11002,22/02/18,inv0044056,153.57,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Highways and Transprt Services,1A5,Parking Services,1501,Resources and Enabling,Premises,1501/11002,Energy-Electricy,11002,22/02/18,inv0044055,159.33,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Highways and Transprt Services,1A5,Parking Services,1501,Resources and Enabling,Premises,1501/11002,Energy-Electricy,11002,22/02/18,inv0044054,159.34,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Highways and Transprt Services,1A5,Parking Services,1501,Resources and Enabling,Premises,1501/11002,Energy-Electricy,11002,22/02/18,inv0044053,154.1,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Highways and Transprt Services,1A5,Parking Services,1501,Resources and Enabling,Premises,1501/11002,Energy-Electricy,11002,22/02/18,inv0044052,159.94,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Highways and Transprt Services,1A5,Parking Services,1501,Resources and Enabling,Premises,1501/11002,Energy-Electricy,11002,22/02/18,inv0044051,154.69,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Highways and Transprt Services,1A5,Parking Services,1501,Resources and Enabling,Premises,1501/11002,Energy-Electricy,11002,22/02/18,inv0044050,159.23,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Highways and Transprt Services,1A5,Parking Services,1501,Resources and Enabling,Premises,1501/11002,Energy-Electricy,11002,22/02/18,inv0044049,161.39,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Resources and Enabling,Premises,1614/11002,Energy-Electricy,11002,22/02/18,inv0044042,157.76,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Resources and Enabling,Premises,1614/11002,Energy-Electricy,11002,22/02/18,inv0044043,101.99,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Resources and Enabling,Premises,1614/11002,Energy-Electricy,11002,22/02/18,inv0044048,75.68,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Resources and Enabling,Premises,1614/11002,Energy-Electricy,11002,22/02/18,inv0043373,75.04,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Resources and Enabling,Premises,1614/11002,Energy-Electricy,11002,22/02/18,inv0043379,101.1,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Resources and Enabling,Premises,1614/11002,Energy-Electricy,11002,22/02/18,inv0043380,156.43,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Resources and Enabling,Premises,1617/11002,Energy-Electricy,11002,22/02/18,crn0000689,-196.22,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Resources and Enabling,Premises,1617/11002,Energy-Electricy,11002,22/02/18,crn0000688,-200.56,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Resources and Enabling,Premises,1617/11002,Energy-Electricy,11002,22/02/18,crn0000687,-203.45,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Resources and Enabling,Premises,1617/11002,Energy-Electricy,11002,22/02/18,crn0000690,-141.95,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Resources and Enabling,Premises,1617/11002,Energy-Electricy,11002,22/02/18,inv0043376,119.51,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Resources and Enabling,Premises,1617/11002,Energy-Electricy,11002,22/02/18,inv0043377,39,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Resources and Enabling,Premises,1619/11002,Energy-Electricy,11002,22/02/18,inv0044044,5.11,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Resources and Enabling,Premises,1619/11002,Energy-Electricy,11002,22/02/18,inv0043378,3.89,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1914/11002,Energy-Electricy,11002,22/02/18,crn0000686,-682.34,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1914/11002,Energy-Electricy,11002,22/02/18,crn0000682,-1069.75,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1914/11002,Energy-Electricy,11002,22/02/18,crn0000685,-700.3,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1914/11002,Energy-Electricy,11002,22/02/18,crn0000681,-386.46,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1914/11002,Energy-Electricy,11002,22/02/18,crn0000680,-389.82,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1914/11002,Energy-Electricy,11002,22/02/18,crn0000679,-377.37,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1914/11002,Energy-Electricy,11002,22/02/18,crn0000684,-708.57,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1914/11002,Energy-Electricy,11002,22/02/18,crn0000678,-391.3,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1914/11002,Energy-Electricy,11002,22/02/18,crn0000677,-391.31,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1914/11002,Energy-Electricy,11002,22/02/18,crn0000676,-378.68,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1914/11002,Energy-Electricy,11002,22/02/18,crn0000683,-1099.12,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1914/11002,Energy-Electricy,11002,22/02/18,inv0043387,283.15,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1914/11002,Energy-Electricy,11002,22/02/18,inv0044029,285.72,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1922/11002,Energy-Electricy,11002,22/02/18,inv0043454,34.53,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1922/11002,Energy-Electricy,11002,22/02/18,inv0044031,28.25,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1922/11002,Energy-Electricy,11002,22/02/18,inv0043386,27.3,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1923/11002,Energy-Electricy,11002,22/02/18,inv0043372,375.58,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1923/11002,Energy-Electricy,11002,22/02/18,inv0044030,543.46,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1924/11002,Energy-Electricy,11002,22/02/18,inv0044047,150.24,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Premises,1924/11002,Energy-Electricy,11002,22/02/18,inv0043374,143.66,General Fund,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Premises,2201/11002,Energy-Electricy,11002,22/02/18,crn0000675,-973.12,Control Holding and SU Accnts,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Premises,2201/11002,Energy-Electricy,11002,22/02/18,inv0044028,797.35,Control Holding and SU Accnts,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Premises,2211/11002,Energy-Electricy,11002,22/02/18,inv0043202,3838.94,Control Holding and SU Accnts,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Premises,2211/11002,Energy-Electricy,11002,22/02/18,inv0044027,3978.03,Control Holding and SU Accnts,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Premises,3002/11002,Energy-Electricy,11002,22/02/18,crn0000691,-277,Partnerships and Agencies,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Premises,3003/11002,Energy-Electricy,11002,22/02/18,crn0000691,-92.34,Partnerships and Agencies,npower Ltd,18956
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20202/VR108,Transport Parts & Materials,20202,01/02/18,inv0043475,604.26,Control Holding and SU Accnts,Pelican Engineering Ltd t/as Knottingley Trucks,17372
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2460/20202/VS300,Transport Parts & Materials,20202,15/02/18,inv0043772,240,Control Holding and SU Accnts,Pelican Engineering Ltd t/as Knottingley Trucks,17372
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2461/20202/VY201,Transport Parts & Materials,20202,15/02/18,inv0043771,460,Control Holding and SU Accnts,Pelican Engineering Ltd t/as Knottingley Trucks,17372
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Management Team,Supplies and Services,2237/34014,Other Professional Fees,34014,01/02/18,inv0043660,4167,Control Holding and SU Accnts,Penna PLC,32996
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Management Team,Supplies and Services,2864/34107,Hired Services - General,34107,08/02/18,inv0043696,1218.11,Control Holding and SU Accnts,Penrose Associates,26868
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Management Team,Supplies and Services,2864/34107,Hired Services - General,34107,08/02/18,inv0043696,1261.04,Control Holding and SU Accnts,Penrose Associates,26868
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Waste Collection,1309,Customer Service,Supplies and Services,1375/34107,Hired Services - General,34107,15/02/18,inv0043835,870.43,General Fund,PHS Group PLC,23205
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Supplies and Services,3002/35302,Postage Imprest,35302,15/02/18,inv0043804,525,Partnerships and Agencies,Postage by Phone-Pitney Bowes Ltd,17427
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Supplies and Services,3003/35302,Postage Imprest,35302,15/02/18,inv0043804,175,Partnerships and Agencies,Postage by Phone-Pitney Bowes Ltd,17427
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Customer Service,Premises,1923/16001,Cleaning Materials & Toilet Req,16001,01/02/18,inv0043587,65.65,General Fund,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Premises,2201/16001,Cleaning Materials & Toilet Req,16001,01/02/18,inv0043582,278,Control Holding and SU Accnts,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Customer Service,Premises,2211/16001,Cleaning Materials & Toilet Req,16001,01/02/18,inv0043586,210.95,Control Holding and SU Accnts,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Customer Service,Supplies and Services,2814/33002,Printing & Stationery,33002,01/02/18,inv0043674,59.7,Control Holding and SU Accnts,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Assets,6A2,Inventories,6221,Delivery & Front Line Services,Balance Sheet Detail Codes,6135/A4002,Stock Receipts(Purchases),A4002,08/02/18,inv0043679,7.5,Balance Sheet,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Assets,6A2,Inventories,6221,Delivery & Front Line Services,Balance Sheet Detail Codes,6135/A4002,Stock Receipts(Purchases),A4002,08/02/18,inv0043679,25.2,Balance Sheet,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Assets,6A2,Inventories,6221,Delivery & Front Line Services,Balance Sheet Detail Codes,6135/A4002,Stock Receipts(Purchases),A4002,08/02/18,inv0043679,223.75,Balance Sheet,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Assets,6A2,Inventories,6221,Delivery & Front Line Services,Balance Sheet Detail Codes,6135/A4002,Stock Receipts(Purchases),A4002,08/02/18,inv0043679,11.88,Balance Sheet,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Assets,6A2,Inventories,6221,Delivery & Front Line Services,Balance Sheet Detail Codes,6135/A4002,Stock Receipts(Purchases),A4002,08/02/18,inv0043679,10,Balance Sheet,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Assets,6A2,Inventories,6221,Delivery & Front Line Services,Balance Sheet Detail Codes,6135/A4002,Stock Receipts(Purchases),A4002,08/02/18,inv0043679,18,Balance Sheet,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Assets,6A2,Inventories,6221,Delivery & Front Line Services,Balance Sheet Detail Codes,6135/A4002,Stock Receipts(Purchases),A4002,08/02/18,inv0043679,22.5,Balance Sheet,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Assets,6A2,Inventories,6221,Delivery & Front Line Services,Balance Sheet Detail Codes,6135/A4002,Stock Receipts(Purchases),A4002,08/02/18,inv0043679,6.5,Balance Sheet,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Assets,6A2,Inventories,6221,Delivery & Front Line Services,Balance Sheet Detail Codes,6135/A4002,Stock Receipts(Purchases),A4002,08/02/18,inv0043679,25,Balance Sheet,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Assets,6A2,Inventories,6221,Delivery & Front Line Services,Balance Sheet Detail Codes,6135/A4002,Stock Receipts(Purchases),A4002,08/02/18,inv0043679,22.8,Balance Sheet,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Assets,6A2,Inventories,6221,Delivery & Front Line Services,Balance Sheet Detail Codes,6135/A4002,Stock Receipts(Purchases),A4002,08/02/18,inv0043679,29.7,Balance Sheet,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Assets,6A2,Inventories,6221,Delivery & Front Line Services,Balance Sheet Detail Codes,6135/A4002,Stock Receipts(Purchases),A4002,08/02/18,inv0043679,23.25,Balance Sheet,PPS Ltd,17808
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Premises,2211/15001,Fix. & Fitt.-Purch & Renewal,15001,22/02/18,inv0044009,710.59,Control Holding and SU Accnts,Public-i Group Ltd,30058
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Delivery & Front Line Services,Supplies and Services,1614/34110,Security Services,34110,08/02/18,inv0043763,986.16,General Fund,R P L Safety Consultancy,17974
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Delivery & Front Line Services,Supplies and Services,1614/34110,Security Services,34110,08/02/18,inv0043764,986.16,General Fund,R P L Safety Consultancy,17974
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Delivery & Front Line Services,Supplies and Services,1614/34110,Security Services,34110,22/02/18,inv0043942,986.16,General Fund,R P L Safety Consultancy,17974
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Delivery & Front Line Services,Supplies and Services,1614/34110,Security Services,34110,22/02/18,inv0044061,986.16,General Fund,R P L Safety Consultancy,17974
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Delivery & Front Line Services,Supplies and Services,1614/34110,Security Services,34110,22/02/18,inv0044062,986.16,General Fund,R P L Safety Consultancy,17974
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Supplies and Services,2223/34107,Hired Services - General,34107,08/02/18,inv0043704,1485,Control Holding and SU Accnts,Razorblue Ltd,18068
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Supplies and Services,2223/34107,Hired Services - General,34107,08/02/18,inv0043705,750,Control Holding and SU Accnts,Razorblue Ltd,18068
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Supplies and Services,3002/35104,Software Charges,35104,08/02/18,inv0043701,56.36,Partnerships and Agencies,Razorblue Ltd,18068
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Supplies and Services,3003/35104,Software Charges,35104,08/02/18,inv0043701,18.78,Partnerships and Agencies,Razorblue Ltd,18068
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Supplies and Services,2223/34107,Hired Services - General,34107,22/02/18,inv0043941,600,Control Holding and SU Accnts,Razorblue Ltd,18068
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2454/21001/VP508,Lease Costs,21001,08/02/18,inv0043783,4497.94,Control Holding and SU Accnts,Richard C Bircher (Holdings) Ltd,33007
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Customer Service,Supplies and Services,2261/35303,Postage by Bulk,35303,22/02/18,inv0043937,472.98,Control Holding and SU Accnts,Royal Mail Group Ltd,17670
