Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),Sercop URI,Supplier Name,Supplier ID,Company Registration,Charity Registration,VCSE Grant,Payment Date,Transaction Number,Seq No,Net Amount,Irrecoverable VAT,Purpose of Spend,Type,Procurement Classification,Class Code,Thomson Classification,Thomson Description,P-Card Tran,Contract
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,LAFARGE TARMAC TRADING LIMITED,Redacted,Not yet available,Not yet available,Not yet available,09/10/2014,22608390,1,737.84,Nil,Building Materials,Revenue,Highways,CAT07,66370,"Sand, Gravel & Other Aggregates",,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,LAFARGE TARMAC TRADING LIMITED,Redacted,Not yet available,Not yet available,Not yet available,09/10/2014,22608393,1,613.47,Nil,Building Materials,Revenue,Highways,CAT07,66370,"Sand, Gravel & Other Aggregates",,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,LAFARGE TARMAC TRADING LIMITED,Redacted,Not yet available,Not yet available,Not yet available,09/10/2014,22609195,1,879.81,Nil,Building Materials,Revenue,Highways,CAT07,66370,"Sand, Gravel & Other Aggregates",,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,LAFARGE TARMAC TRADING LIMITED,Redacted,Not yet available,Not yet available,Not yet available,09/10/2014,22609196,1,1129.17,Nil,Building Materials,Revenue,Highways,CAT07,66370,"Sand, Gravel & Other Aggregates",,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,LAFARGE TARMAC TRADING LIMITED,Redacted,Not yet available,Not yet available,Not yet available,09/10/2014,22609197,1,742.85,Nil,Building Materials,Revenue,Highways,CAT07,66370,"Sand, Gravel & Other Aggregates",,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,LAFARGE TARMAC TRADING LIMITED,Redacted,Not yet available,Not yet available,Not yet available,09/10/2014,22609202,1,836.43,Nil,Building Materials,Revenue,Highways,CAT07,66370,"Sand, Gravel & Other Aggregates",,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,LAFARGE TARMAC TRADING LIMITED,Redacted,Not yet available,Not yet available,Not yet available,20/10/2014,22622543,1,1627.13,Nil,Building Materials,Revenue,Highways,CAT07,66370,"Sand, Gravel & Other Aggregates",,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,LAFARGE TARMAC TRADING LIMITED,Redacted,Not yet available,Not yet available,Not yet available,22/10/2014,22624926,1,587.67,Nil,Building Materials,Revenue,Highways,CAT07,66370,"Sand, Gravel & Other Aggregates",,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,LAFARGE TARMAC TRADING LIMITED,Redacted,Not yet available,Not yet available,Not yet available,24/10/2014,22626036,1,2740.49,Nil,Building Materials,Revenue,Highways,CAT07,66370,"Sand, Gravel & Other Aggregates",,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,LAFARGE TARMAC TRADING LIMITED,Redacted,Not yet available,Not yet available,Not yet available,27/10/2014,22613893,1,1664.53,Nil,Building Materials,Revenue,Highways,CAT07,66370,"Sand, Gravel & Other Aggregates",,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,LAFARGE TARMAC TRADING LIMITED,Redacted,Not yet available,Not yet available,Not yet available,27/10/2014,22622503,1,2163.71,Nil,Building Materials,Revenue,Highways,CAT07,66370,"Sand, Gravel & Other Aggregates",,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,LAFARGE TARMAC TRADING LIMITED,Redacted,Not yet available,Not yet available,Not yet available,28/10/2014,22627526,1,1068.82,Nil,Building Materials,Revenue,Highways,CAT07,66370,"Sand, Gravel & Other Aggregates",,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,LAFARGE TARMAC TRADING LIMITED,Redacted,Not yet available,Not yet available,Not yet available,30/10/2014,22628903,1,579.82,Nil,Building Materials,Revenue,Highways,CAT07,66370,"Sand, Gravel & Other Aggregates",,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,LAFARGE TARMAC TRADING LIMITED,Redacted,Not yet available,Not yet available,Not yet available,04/11/2014,22630811,1,1364.53,Nil,Building Materials,Revenue,Highways,CAT07,66370,"Sand, Gravel & Other Aggregates",,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,LAFARGE TARMAC TRADING LIMITED,Redacted,Not yet available,Not yet available,Not yet available,05/11/2014,22631353,1,682.77,Nil,Building Materials,Revenue,Highways,CAT07,66370,"Sand, Gravel & Other Aggregates",,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,LAFARGE TARMAC TRADING LIMITED,Redacted,Not yet available,Not yet available,Not yet available,06/11/2014,22627524,1,957,Nil,Building Materials,Revenue,Highways,CAT07,66370,"Sand, Gravel & Other Aggregates",,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,LAFARGE TARMAC TRADING LIMITED,Redacted,Not yet available,Not yet available,Not yet available,06/11/2014,22630895,1,1267.39,Nil,Building Materials,Revenue,Highways,CAT07,66370,"Sand, Gravel & Other Aggregates",,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,LAFARGE TARMAC TRADING LIMITED,Redacted,Not yet available,Not yet available,Not yet available,12/11/2014,22634980,1,578.08,Nil,Building Materials,Revenue,Highways,CAT07,66370,"Sand, Gravel & Other Aggregates",,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,LAFARGE TARMAC TRADING LIMITED,Redacted,Not yet available,Not yet available,Not yet available,12/11/2014,22634997,1,977.58,Nil,Building Materials,Revenue,Highways,CAT07,66370,"Sand, Gravel & Other Aggregates",,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,LAFARGE TARMAC TRADING LIMITED,Redacted,Not yet available,Not yet available,Not yet available,14/11/2014,22635037,1,1114.18,Nil,Building Materials,Revenue,Highways,CAT07,66370,"Sand, Gravel & Other Aggregates",,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,LAFARGE TARMAC TRADING LIMITED,Redacted,Not yet available,Not yet available,Not yet available,17/11/2014,22586186,1,2169.15,Nil,Building Materials,Revenue,Highways,CAT07,66370,"Sand, Gravel & Other Aggregates",,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,LAFARGE TARMAC TRADING LIMITED,Redacted,Not yet available,Not yet available,Not yet available,19/11/2014,22646022,1,795.46,Nil,Building Materials,Revenue,Highways,CAT07,66370,"Sand, Gravel & Other Aggregates",,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,LAFARGE TARMAC TRADING LIMITED,Redacted,Not yet available,Not yet available,Not yet available,19/11/2014,22645990,1,551.73,Nil,Building Materials,Revenue,Highways,CAT07,66370,"Sand, Gravel & Other Aggregates",,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,LAFARGE TARMAC TRADING LIMITED,Redacted,Not yet available,Not yet available,Not yet available,20/11/2014,22647168,1,873.05,Nil,Building Materials,Revenue,Highways,CAT07,66370,"Sand, Gravel & Other Aggregates",,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,LAFARGE TARMAC TRADING LIMITED,Redacted,Not yet available,Not yet available,Not yet available,21/11/2014,22634909,1,501.1,Nil,Building Materials,Revenue,Highways,CAT07,66370,"Sand, Gravel & Other Aggregates",,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,LAFARGE TARMAC TRADING LIMITED,Redacted,Not yet available,Not yet available,Not yet available,02/12/2014,22652750,1,542.79,Nil,Building Materials,Revenue,Highways,CAT07,66370,"Sand, Gravel & Other Aggregates",,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,LAFARGE TARMAC TRADING LIMITED,Redacted,Not yet available,Not yet available,Not yet available,03/12/2014,22653850,1,1437.7,Nil,Building Materials,Revenue,Highways,CAT07,66370,"Sand, Gravel & Other Aggregates",,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,LAFARGE TARMAC TRADING LIMITED,Redacted,Not yet available,Not yet available,Not yet available,09/12/2014,22656813,1,979.97,Nil,Building Materials,Revenue,Highways,CAT07,66370,"Sand, Gravel & Other Aggregates",,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,LAFARGE TARMAC TRADING LIMITED,Redacted,Not yet available,Not yet available,Not yet available,09/12/2014,22656813,4,601.9,Nil,Building Materials,Revenue,Highways,CAT07,66370,"Sand, Gravel & Other Aggregates",,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,LAFARGE TARMAC TRADING LIMITED,Redacted,Not yet available,Not yet available,Not yet available,09/12/2014,22656808,1,1094.89,Nil,Building Materials,Revenue,Highways,CAT07,66370,"Sand, Gravel & Other Aggregates",,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,LAFARGE TARMAC TRADING LIMITED,Redacted,Not yet available,Not yet available,Not yet available,22/12/2014,22670294,1,3001.94,Nil,Building Materials,Revenue,Highways,CAT07,66370,"Sand, Gravel & Other Aggregates",,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,LAFARGE TARMAC TRADING LIMITED,Redacted,Not yet available,Not yet available,Not yet available,23/12/2014,22673011,1,612.09,Nil,Building Materials,Revenue,Highways,CAT07,66370,"Sand, Gravel & Other Aggregates",,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,Environmental and Regulatory Services,M,NOMIX ENVIRO,Redacted,Not yet available,Not yet available,Not yet available,06/10/2014,22609183,1,5750,Nil,Pesticides & Chemicals,Revenue,Environment,CAT03,43760,Horticultural Equipment & Supplies,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,Environmental and Regulatory Services,M,SHERRIFF AMENITY,Redacted,Not yet available,Not yet available,Not yet available,13/10/2014,22612184,1,4144,Nil,Pesticides & Chemicals,Revenue,"Economic Growth, Culture & Sport",CAT09,72900,Sports Ground & Stadium Contractors,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,Environmental and Regulatory Services,M,SHERRIFF AMENITY,Redacted,Not yet available,Not yet available,Not yet available,14/11/2014,22643371,1,1188,Nil,Pesticides & Chemicals,Revenue,"Economic Growth, Culture & Sport",CAT09,72900,Sports Ground & Stadium Contractors,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,Cultural and Related Services,L,UNIVAR,Redacted,Not yet available,Not yet available,Not yet available,28/10/2014,22611210,1,608.73,Nil,Pesticides & Chemicals,Revenue,"Economic Growth, Culture & Sport",CAT09,17100,Chemical Mnfrs,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,Cultural and Related Services,L,UNIVAR,Redacted,Not yet available,Not yet available,Not yet available,21/11/2014,22647945,1,544.2,Nil,Pesticides & Chemicals,Revenue,"Economic Growth, Culture & Sport",CAT09,17100,Chemical Mnfrs,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,Cultural and Related Services,L,UNIVAR,Redacted,Not yet available,Not yet available,Not yet available,07/11/2014,22621787,1,946.06,Nil,Pesticides & Chemicals,Revenue,"Economic Growth, Culture & Sport",CAT09,17100,Chemical Mnfrs,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,Cultural and Related Services,L,UNIVAR,Redacted,Not yet available,Not yet available,Not yet available,04/12/2014,22621788,1,946.06,Nil,Pesticides & Chemicals,Revenue,"Economic Growth, Culture & Sport",CAT09,17100,Chemical Mnfrs,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,Cultural and Related Services,L,UNIVAR,Redacted,Not yet available,Not yet available,Not yet available,09/12/2014,22650745,1,1527.6,Nil,Pesticides & Chemicals,Revenue,"Economic Growth, Culture & Sport",CAT09,17100,Chemical Mnfrs,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,Cultural and Related Services,L,SHERRIFF AMENITY,Redacted,Not yet available,Not yet available,Not yet available,13/10/2014,22605401,2,572.68,Nil,Pesticides & Chemicals,Revenue,"Economic Growth, Culture & Sport",CAT09,72900,Sports Ground & Stadium Contractors,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,Environmental and Regulatory Services,M,KILLGERM CHEMICALS LTD,Redacted,Not yet available,Not yet available,Not yet available,11/11/2014,22634118,1,678,Nil,Pesticides & Chemicals,Revenue,Environment,CAT03,57150,Pest & Vermin Control Products,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,Environmental and Regulatory Services,M,KILLGERM CHEMICALS LTD,Redacted,Not yet available,Not yet available,Not yet available,18/12/2014,22669845,1,696.54,Nil,Pesticides & Chemicals,Revenue,Environment,CAT03,57150,Pest & Vermin Control Products,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,Net (Surplus) / Deficit of Trading Operations,A,REG GREENWOOD TYRES & EXHAUSTS LIMITED,Redacted,Not yet available,Not yet available,Not yet available,27/11/2014,22647647,1,750,Nil,Vehicle Parts,Revenue,Transport,CAT10,81200,Tyre Dealers,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,Net (Surplus) / Deficit of Trading Operations,A,REG GREENWOOD TYRES & EXHAUSTS LIMITED,Redacted,Not yet available,Not yet available,Not yet available,27/11/2014,22647649,1,750,Nil,Vehicle Parts,Revenue,Transport,CAT10,81200,Tyre Dealers,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,GREENCHEM SOLUTIONS LTD,Redacted,Not yet available,Not yet available,Not yet available,07/11/2014,22631274,1,544.64,Nil,Vehicle Fuel,Revenue,"Economic Growth, Culture & Sport",CAT09,17100,Chemical Mnfrs,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,BAYFORD OIL,Redacted,Not yet available,Not yet available,Not yet available,13/10/2014,22611321,1,18865.8,Nil,Vehicle Fuel,Revenue,Transport,CAT10,54050,Oil Fuel Distributors,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,BAYFORD OIL,Redacted,Not yet available,Not yet available,Not yet available,13/10/2014,22611322,1,18877.33,Nil,Vehicle Fuel,Revenue,Transport,CAT10,54050,Oil Fuel Distributors,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,BAYFORD OIL,Redacted,Not yet available,Not yet available,Not yet available,13/10/2014,22611325,1,1111.86,Nil,Vehicle Fuel,Revenue,Transport,CAT10,54050,Oil Fuel Distributors,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,BAYFORD OIL,Redacted,Not yet available,Not yet available,Not yet available,13/10/2014,22611327,1,1160,Nil,Vehicle Fuel,Revenue,Transport,CAT10,54050,Oil Fuel Distributors,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,BAYFORD OIL,Redacted,Not yet available,Not yet available,Not yet available,13/10/2014,22611328,1,12577.2,Nil,Vehicle Fuel,Revenue,Transport,CAT10,54050,Oil Fuel Distributors,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,BAYFORD OIL,Redacted,Not yet available,Not yet available,Not yet available,13/10/2014,22611925,1,7270.9,Nil,Vehicle Fuel,Revenue,Transport,CAT10,54050,Oil Fuel Distributors,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,BAYFORD OIL,Redacted,Not yet available,Not yet available,Not yet available,13/10/2014,22611927,1,8309.6,Nil,Vehicle Fuel,Revenue,Transport,CAT10,54050,Oil Fuel Distributors,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,BAYFORD OIL,Redacted,Not yet available,Not yet available,Not yet available,13/10/2014,22611928,1,12464.4,Nil,Vehicle Fuel,Revenue,Transport,CAT10,54050,Oil Fuel Distributors,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,BAYFORD OIL,Redacted,Not yet available,Not yet available,Not yet available,23/10/2014,22625000,1,14541.8,Nil,Vehicle Fuel,Revenue,Transport,CAT10,54050,Oil Fuel Distributors,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,BAYFORD OIL,Redacted,Not yet available,Not yet available,Not yet available,23/10/2014,22625002,1,1711.8,Nil,Vehicle Fuel,Revenue,Transport,CAT10,54050,Oil Fuel Distributors,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,BAYFORD OIL,Redacted,Not yet available,Not yet available,Not yet available,24/10/2014,22625884,1,1141,Nil,Vehicle Fuel,Revenue,Transport,CAT10,54050,Oil Fuel Distributors,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,BAYFORD OIL,Redacted,Not yet available,Not yet available,Not yet available,28/10/2014,22626562,1,18694.8,Nil,Vehicle Fuel,Revenue,Transport,CAT10,54050,Oil Fuel Distributors,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,BAYFORD OIL,Redacted,Not yet available,Not yet available,Not yet available,28/10/2014,22626742,1,5113,Nil,Vehicle Fuel,Revenue,Transport,CAT10,54050,Oil Fuel Distributors,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,BAYFORD OIL,Redacted,Not yet available,Not yet available,Not yet available,30/10/2014,22628342,1,14385,Nil,Vehicle Fuel,Revenue,Transport,CAT10,54050,Oil Fuel Distributors,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,BAYFORD OIL,Redacted,Not yet available,Not yet available,Not yet available,06/11/2014,22631334,1,5066.5,Nil,Vehicle Fuel,Revenue,Transport,CAT10,54050,Oil Fuel Distributors,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,BAYFORD OIL,Redacted,Not yet available,Not yet available,Not yet available,06/11/2014,22631347,1,1090.4,Nil,Vehicle Fuel,Revenue,Transport,CAT10,54050,Oil Fuel Distributors,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,BAYFORD OIL,Redacted,Not yet available,Not yet available,Not yet available,14/11/2014,22642419,1,14186.2,Nil,Vehicle Fuel,Revenue,Transport,CAT10,54050,Oil Fuel Distributors,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,BAYFORD OIL,Redacted,Not yet available,Not yet available,Not yet available,14/11/2014,22634793,1,7093.1,Nil,Vehicle Fuel,Revenue,Transport,CAT10,54050,Oil Fuel Distributors,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,BAYFORD OIL,Redacted,Not yet available,Not yet available,Not yet available,14/11/2014,22634797,1,2562.44,Nil,Vehicle Fuel,Revenue,Transport,CAT10,54050,Oil Fuel Distributors,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,BAYFORD OIL,Redacted,Not yet available,Not yet available,Not yet available,14/11/2014,22634800,1,16516.79,Nil,Vehicle Fuel,Revenue,Transport,CAT10,54050,Oil Fuel Distributors,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,BAYFORD OIL,Redacted,Not yet available,Not yet available,Not yet available,14/11/2014,22634539,1,18239.4,Nil,Vehicle Fuel,Revenue,Transport,CAT10,54050,Oil Fuel Distributors,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,BAYFORD OIL,Redacted,Not yet available,Not yet available,Not yet available,20/11/2014,22645766,1,6065.37,Nil,Vehicle Fuel,Revenue,Transport,CAT10,54050,Oil Fuel Distributors,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,BAYFORD OIL,Redacted,Not yet available,Not yet available,Not yet available,24/11/2014,22647345,1,4833.5,Nil,Vehicle Fuel,Revenue,Transport,CAT10,54050,Oil Fuel Distributors,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,BAYFORD OIL,Redacted,Not yet available,Not yet available,Not yet available,01/12/2014,22650971,1,18262.8,Nil,Vehicle Fuel,Revenue,Transport,CAT10,54050,Oil Fuel Distributors,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,BAYFORD OIL,Redacted,Not yet available,Not yet available,Not yet available,01/12/2014,22650973,1,8116.8,Nil,Vehicle Fuel,Revenue,Transport,CAT10,54050,Oil Fuel Distributors,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,BAYFORD OIL,Redacted,Not yet available,Not yet available,Not yet available,01/12/2014,22650974,1,1366.25,Nil,Vehicle Fuel,Revenue,Transport,CAT10,54050,Oil Fuel Distributors,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,BAYFORD OIL,Redacted,Not yet available,Not yet available,Not yet available,01/12/2014,22650976,1,16233.6,Nil,Vehicle Fuel,Revenue,Transport,CAT10,54050,Oil Fuel Distributors,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,BAYFORD OIL,Redacted,Not yet available,Not yet available,Not yet available,01/12/2014,22650978,1,1093,Nil,Vehicle Fuel,Revenue,Transport,CAT10,54050,Oil Fuel Distributors,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,BAYFORD OIL,Redacted,Not yet available,Not yet available,Not yet available,01/12/2014,22650983,1,9132.3,Nil,Vehicle Fuel,Revenue,Transport,CAT10,54050,Oil Fuel Distributors,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,BAYFORD OIL,Redacted,Not yet available,Not yet available,Not yet available,01/12/2014,22650984,1,1913.1,Nil,Vehicle Fuel,Revenue,Transport,CAT10,54050,Oil Fuel Distributors,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,BAYFORD OIL,Redacted,Not yet available,Not yet available,Not yet available,01/12/2014,22650985,1,7102.9,Nil,Vehicle Fuel,Revenue,Transport,CAT10,54050,Oil Fuel Distributors,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,BAYFORD OIL,Redacted,Not yet available,Not yet available,Not yet available,01/12/2014,22651474,1,1629.9,Nil,Vehicle Fuel,Revenue,Transport,CAT10,54050,Oil Fuel Distributors,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,BAYFORD OIL,Redacted,Not yet available,Not yet available,Not yet available,04/12/2014,22654000,1,1093.2,Nil,Vehicle Fuel,Revenue,Transport,CAT10,54050,Oil Fuel Distributors,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,BAYFORD OIL,Redacted,Not yet available,Not yet available,Not yet available,04/12/2014,22654004,1,5073.5,Nil,Vehicle Fuel,Revenue,Transport,CAT10,54050,Oil Fuel Distributors,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,BAYFORD OIL,Redacted,Not yet available,Not yet available,Not yet available,09/12/2014,22655947,1,12145.2,Nil,Vehicle Fuel,Revenue,Transport,CAT10,54050,Oil Fuel Distributors,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,COLLINSON & STELLING LTD,Redacted,Not yet available,Not yet available,Not yet available,15/10/2014,22612071,1,515.66,Nil,Vehicle Parts,Revenue,Transport,CAT10,13191,Car & Truck Electrical Centres,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,COLLINSON & STELLING LTD,Redacted,Not yet available,Not yet available,Not yet available,21/10/2014,22622320,1,504.17,Nil,Vehicle Parts,Revenue,Transport,CAT10,13191,Car & Truck Electrical Centres,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,COLLINSON & STELLING LTD,Redacted,Not yet available,Not yet available,Not yet available,12/12/2014,22665444,1,511.5,Nil,Vehicle Parts,Revenue,Transport,CAT10,13191,Car & Truck Electrical Centres,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,COLLINSON & STELLING LTD,Redacted,Not yet available,Not yet available,Not yet available,22/12/2014,22671106,1,507.96,Nil,Vehicle Parts,Revenue,Transport,CAT10,13191,Car & Truck Electrical Centres,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,COLLINSON & STELLING LTD,Redacted,Not yet available,Not yet available,Not yet available,30/12/2014,22673712,1,600,Nil,Vehicle Parts,Revenue,Transport,CAT10,13191,Car & Truck Electrical Centres,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,COLLINSON & STELLING LTD,Redacted,Not yet available,Not yet available,Not yet available,30/12/2014,22673714,1,670.75,Nil,Vehicle Parts,Revenue,Transport,CAT10,13191,Car & Truck Electrical Centres,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,GIBSONS GARDEN MACHINERY LTD,Redacted,Not yet available,Not yet available,Not yet available,06/11/2014,22630815,1,536.75,Nil,Vehicle Parts,Revenue,Transport,CAT10,47400,Lawnmowers & Garden Machinery - Sales_Service_Hire,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,C P DAVIDSON & SONS LTD,Redacted,Not yet available,Not yet available,Not yet available,06/10/2014,22607459,1,769.77,Nil,Vehicle Parts,Revenue,Transport,CAT10,20370,Commercial Vehicle Dealers,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,C P DAVIDSON & SONS LTD,Redacted,Not yet available,Not yet available,Not yet available,01/12/2014,22650982,1,622.28,Nil,Vehicle Parts,Revenue,Transport,CAT10,20370,Commercial Vehicle Dealers,,Not yet available
Wakefield MDC,E08000036,31/12/2014,REGENCULT,BVACOP Not Applicable,Z,KNOTTINGLEY TRUCKS LTD,Redacted,Not yet available,Not yet available,Not yet available,21/10/2014,22622304,1,749,Nil,Vehicle Parts,Revenue,Transport,CAT10,20370,Commercial Vehicle Dealers,,Not yet available
