"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1 MSF","37071","44711","Through Life Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","B2","49835","60130","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1 MSF","37071","44711","Policy Advisor","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","C1","37071","44711","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1 MSF","37071","44711","Security Policy","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","C1","37071","44711","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1 MSF","37071","44711","Information Technology","1.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","C2","30424","36696","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1 MSF","37071","44711","Intelligence Analysis","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","D","24362","29383","Business Management and Improvement","0.94","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1 MSF","37071","44711","Obsolete Security","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","E1","19109","22345","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2 MSF","30424","36696","Direct Military Support","3.41","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","E2","16253","19003","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2 MSF","30424","36696","Community Service","3.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","C2","30424","36696","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2 MSF","30424","36696","Teaching","3.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","D","24362","29383","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2 MSF","30424","36696","Information Technology","2.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","E1","19109","22345","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2 MSF","30424","36696","Administrative Support","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","D","24362","29383","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2 MSF","30424","36696","Knowledge Info Management","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","C1","37071","44711","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2 MSF","30424","36696","Business Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","C1","37071","44711","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2 MSF","30424","36696","Material Accounting","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","C2","30424","36696","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2 MSF","30424","36696","Soft Facilities Management","1.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","C1","37071","44711","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2 MSF","30424","36696","Estate Management","1.00","Property And Asset Management"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","C2","30424","36696","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2 MSF","30424","36696","Civilian HR Expert","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","D","24362","29383","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2 MSF","30424","36696","Security Policy","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","D","24362","29383","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2 MSF","30424","36696","Training Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","B2","49835","60130","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2 MSF","30424","36696","Service HR Expert","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","C2","30424","36696","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2 MSF","30424","36696","Policy Advisor","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","C1","37071","44711","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","D MSF","24362","29383","Administrative Support","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","B1","58674","72907","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","D MSF","24362","29383","Information Technology","1.81","Information Technology"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","B2","49835","60130","Business Management and Improvement","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","D MSF","24362","29383","Health & Safety Practitioner","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","D","24362","29383","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","D MSF","24362","29383","Service HR Expert","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","B1","58674","72907","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","D MSF","24362","29383","Geospatial Analyst","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","B1","58674","72907","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","D MSF","24362","29383","Storekeeping / Warehouse Ops","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","B2","49835","60130","Business Management and Improvement","0.64","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","JNC Level 2 (Youth Worker) 3-11","22489","29352","Community Service","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","C1","37071","44711","Business Management and Improvement","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1 STTO","37108","44711","Engineering - CIS","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","B2","49835","60130","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C1 STTO","37108","44711","Through Life Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","B2","49835","60130","Business Management and Improvement","0.81","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2 HTTO","30485","38931","Information Technology","2.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","C2","30424","36696","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","C2 HTTO","30485","38931","Engineering - CIS","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","D","24362","29383","Business Management and Improvement","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","D TTO","24472","33070","Engineering - CIS","3.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","B1","58674","72907","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","D TTO","24472","33070","Project Management","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","C1","37071","44711","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","HPTO (Health Physicist)","46490","48351","Safety Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","B1","58674","72907","Business Management and Improvement","4.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","Lecturer TSS","31349","38554","Teaching","23.39","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","B2","49835","60130","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","Lecturer TSS","31349","38554","Training Support","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","C1","37071","44711","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","JNC Level 3 (Youth Worker) 1-4","29352","31968","Community Service","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","C2","30424","36696","Business Management and Improvement","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Band 2","15100","17800","Nursing and Midwifery","8.00","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","C2","30424","36696","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Band 3","16633","19461","Operations & Capability Audit","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","Skill Zone 2","17137","18190","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Clincal Support Worker Nursing (Hosp)","13903","17003","Nursing and Midwifery","8.67","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","D","24362","29383","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Band 3","16633","19461","General Practice Dental","22.41","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","C2","30424","36696","Business Management and Improvement","0.81","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","E1","19109","22345","Business Management and Improvement","0.67","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Band 4","19027","22236","Nursing and Midwifery","7.00","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","B2","49835","60130","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Band 5","21692","28180","Dental Support","5.58","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","C1","37071","44711","Business Management and Improvement","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Band 6","26041","34876","Through Life Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","C2","30424","36696","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Clincal Support HL Nursing (Hosp)","15860","18827","Nursing and Midwifery","9.81","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","D","24362","29383","Business Management and Improvement","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Clincal Support HL Nursing (Hosp)","15860","18827","Through Life Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","D","24362","29383","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Clincal Support HL Nursing (Hosp)","15860","18827","Nursing and Midwifery","9.75","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","B1","58674","72907","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Dental Nurse Entry Level","15860","18827","Dental Support","82.17","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","C1","37071","44711","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Dental Nurse Entry Level","15860","18827","General Practice Dental","10.00","Medicine"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","Ambulance Practitioner","18402","21798","Medical Technical","4.00","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","C1","37071","44711","Business Management and Improvement","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Band 4","19027","22236","Occupational Therapy","2.00","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","C2","30424","36696","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Band 5","21692","28180","General Practice Dental","1.58","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","C2","30424","36696","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Band 6","26041","34876","Scrutiny","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","D","24362","29383","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","Dental Nurse","18402","21798","Dental Support","27.76","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","C2","30424","36696","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","Dental Nurse","18402","21798","General Practice Dental","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","E1","19109","22345","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Occupational Therapy Technician","18402","21798","Occupational Therapy","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","Inspector MDP","44893","48695","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","Pharmacy Technician","18402","21798","Pharmacy","4.00","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","C2","30424","36696","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Dental Nurse Specialist","21176","27625","Dental Support","5.00","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","D","24362","29383","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Dental Nurse Team Leader","21176","27625","Dental Support","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","C2","30424","36696","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Band 5","21692","28180","Nursing and Midwifery","32.81","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","D","24362","29383","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Band 5","21692","28180","Physiotherapy","22.86","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","C2","30424","36696","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Band 5","21692","28180","General Practice Dental","10.60","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","C1","37071","44711","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Band 5","21692","28180","Pharmacy","8.40","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","C2","30424","36696","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Band 5","21692","28180","Medical Technical","2.00","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","B2","49835","60130","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Band 5","21692","28180","Dental Support","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","E1","19109","22345","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Band 5","21692","28180","Specialist Instruction","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","D","24362","29383","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Band 5","21692","28180","Information Assurance","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","C2","30424","36696","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Band 5","21692","28180","Radiography","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","D","24362","29383","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","C2","30424","36696","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","Nurse","21176","27625","Nursing and Midwifery","8.41","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","C2","30424","36696","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","Nurse","21176","27625","Combat Systems Engineering","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","B2","49835","60130","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","Nurse (GP Practice)","21176","27625","Nursing and Midwifery","48.98","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","D","24362","29383","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","Nurse (GP Practice)","21176","27625","Combat Systems Engineering","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","D","24362","29383","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","Nurse (Mental Health)","21176","27625","Nursing and Midwifery","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","B1","58674","72907","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Oral Health Practitioner","21176","27625","General Practice Dental","7.26","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","C2","30424","36696","Business Management and Improvement","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Oral Health Practitioner","21176","27625","Dental Support","2.40","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","C2","30424","36696","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Oral Health Practitioner","21176","27625","Business Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","D","24362","29383","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","Pharmacy Technician Higher Level","21176","27625","Pharmacy","32.29","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","C1","37071","44711","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","Pharmacy Technician Higher Level","21176","27625","Medical Technical","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","C1","37071","44711","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Band 6","26041","34876","Nursing and Midwifery","23.61","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","C2","30424","36696","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Band 6","26041","34876","Occupational Therapy","12.41","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","B1","58674","72907","Business Management and Improvement","0.40","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Band 6","26041","34876","Physiotherapy","12.04","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","C1","37071","44711","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Band 6","26041","34876","Speech and Language Therapy","2.00","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","D","24362","29383","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Band 6","26041","34876","Gen Practice Medical","2.00","Medicine"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Band 6","26041","34876","Radiography","1.64","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00005654","OF4","70059","81123","Business Management and Improvement","1.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","OF4","70059","81123","Capability Management","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Band 6","26041","34876","General Practice Dental","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","OF3","49918","59783","Capability Management","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Band 6","26041","34876","Medical Technical","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","OF4","70059","81123","Capability Management","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Band 6","26041","34876","Clinical Psychology","1.00","Psychology"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","OF4","70059","81123","Capability Management","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Band 6","26041","34876","Pharmacy","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","OF3","49918","59783","Capability Management","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Band 6","26041","34876","Dental Support","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","OF5","84878","93304","Capability Management","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","Nurse Specialist (Mental Health Community)","25528","34189","Nursing and Midwifery","9.81","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","OF5","84878","93304","Capability Management","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","Nurse Specialist (Mental Health Community)","25528","34189","Clinical Psychology","1.00","Psychology"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","OF3","49918","59783","Capability Management","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","Nurse Specialist","25528","34189","Nursing and Midwifery","7.81","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","OF4","70059","81123","Capability Management","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","Nurse Specialist (GP Practice)","25528","34189","Nursing and Midwifery","83.46","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","OF4","70059","81123","Capability Management","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","Nurse Specialist (GP Practice)","25528","34189","Occupational Therapy","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","OF4","70059","81123","Capability Management","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","Nurse Specialist (GP Practice)","25528","34189","Business Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","OF3","49918","59783","Capability Management","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","Nurse Team Leader","25528","34189","Nursing and Midwifery","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","OF3","49918","59783","Capability Management","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","Pharmacy Technician","18402","21798","Pharmacy","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","OF3","49918","59783","Capability Management","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","Physiotherapist Specialist","25528","34189","Physiotherapy","116.48","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","OF3","49918","59783","Capability Management","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Band 7","31072","40964","Nursing and Midwifery","7.00","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","OF3","49918","59783","Capability Management","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Band 7","31072","40964","Physiotherapy","5.00","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","OF3","49918","59783","Capability Management","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Band 7","31072","40964","Occupational Therapy","4.87","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","OF4","70059","81123","Capability Management","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Band 7","31072","40964","Chiropody","4.67","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","OF4","70059","81123","Capability Management","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Band 7","31072","40964","Dental Support","2.00","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00155792","OF4","70059","81123","Capability Management","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1926203","NHS Band 7","31072","40964","General Practice Dental","1.00","Medicine"
