Body,BodyName,ServiceLabel,ServiceDivisionLabel,ExpenditureCategory,DetailedExpenditureType,DetailedExpenditureCode,DatePaid,TransactionNumber,NetAmount,CapitalOrRevenue,SupplierName
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Supplies and Services,Office Furniture & Equipment,201,15-Mar-2013,1303-05919,591.30,R,Lms Music Supplies
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Supplies and Services,Office Furniture & Equipment,201,15-Mar-2013,1303-05920,985.50,R,Lms Music Supplies
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,07-Mar-2013,1303-05921,10873.76,R,Local Care Force
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,07-Mar-2013,1303-05922,10938.44,R,Local Care Force
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis,Transport,Public Transport Expenses,310,27-Mar-2013,1303-05923,470.23,R,Local Cars (Morley) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Transport,Public Transport Expenses,310,27-Mar-2013,1303-05924,521.25,R,Local Cars (Morley) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services General Fund,Transport,Private Hire,360,19-Mar-2013,1303-05925,890.50,R,Local Cars (Morley) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services General Fund,Transport,Private Hire,360,19-Mar-2013,1303-05926,6021.68,R,Local Cars (Morley) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Corporate Governance,Supplies and Services,Memberships,226,22-Mar-2013,1303-05927,453.87,R,Local Government Association
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Dementia,571,13-Mar-2013,1303-05928,14552.39,R,Lofthouse Grange And Lodge
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,13-Mar-2013,1303-05929,11407.79,R,Lofthouse Grange And Lodge
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Strategic Accounts,Leasing,Supplies and Services,Payments Primary Period,010,25-Mar-2013,1303-05930,44797.93,R,Lombard North Central Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Strategic Accounts,Leasing,Supplies and Services,Payments Primary Period,010,15-Mar-2013,1303-05931,70471.20,R,Lombard North Central Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Strategic Accounts,Leasing,Supplies and Services,Payments Primary Period,010,24-Mar-2013,1303-05932,147768.91,R,Lombard North Central Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Strategic Accounts,Leasing,Supplies and Services,Payments Secondary Period,050,14-Mar-2013,1303-05933,10990.68,R,Lombard North Central Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Transport,External Hire -Occasional,304,08-Mar-2013,1303-05934,2435.71,R,Londonderry Garage Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,13-Mar-2013,1303-05935,1193.36,R,Longroyds
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Benefits,Supplies and Services,Bought In Professional Services,277,13-Mar-2013,1303-05936,459.42,R,Loomis Uk Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Premises,Maintenance Of Traffic Signals,108,07-Mar-2013,1303-05937,4999.15,R,Loop Detection Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Personalised Budgets,627,13-Mar-2013,1303-05938,1189.68,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Supplies and Services,Books & Audio-Visual Materials,206,22-Mar-2013,1303-05939,870.00,R,Loughborough University Of
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West              ,West - North West,Corporate Services,Premises,Cct Contract Cleaning,129,20-Mar-2013,1303-05940,561.24,R,Lpm Cleaning Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Premises,Rents,141,06-Mar-2013,1303-05941,26250.00,R,Lsh Client Property Management A/Clondon
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,13-Mar-2013,1303-05942,2579.12,R,Lydgate Lodge
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Transfer Payments,Personal Budgets,627,13-Mar-2013,1303-05943,522.32,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Residential,580,13-Mar-2013,1303-05944,2741.08,R,Lynda Cohen House
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,13-Mar-2013,1303-05945,22309.08,R,Lynda Cohen House
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Personalised Budgets,627,13-Mar-2013,1303-05946,643.24,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Direct Payments,626,13-Mar-2013,1303-05947,690.84,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Other Organisations,511,11-Mar-2013,1303-05948,1078.92,R,Lynn Crampton
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Support Services,Legal Disbursements,411,28-Mar-2013,1303-05949,475.00,R,Lynn Mcfadyen
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Support Services,Legal Disbursements,411,15-Mar-2013,1303-05950,1197.00,R,Lynn Mcfadyen
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Direct Payments,626,13-Mar-2013,1303-05951,524.16,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Direct Payments,626,13-Mar-2013,1303-05952,563.16,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Support And Facilities General Fund,Supplies and Services,Operational Materials,205,28-Mar-2013,1303-05953,507.50,R,Lyreco Uk Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Supplies and Services,Office Consumables,210,28-Mar-2013,1303-05954,657.20,R,Lyreco Uk Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Partnership Development & Leadership,Supplies and Services,Office Consumables,210,28-Mar-2013,1303-05955,511.26,R,Lyreco Uk Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Partnership Development & Leadership,Supplies and Services,Office Consumables,210,28-Mar-2013,1303-05956,753.00,R,Lyreco Uk Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Supplies and Services,Office Consumables,210,28-Mar-2013,1303-05957,426.70,R,Lyreco Uk Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Strategy Policy Planning & Participation,Supplies and Services,Office Consumables,210,28-Mar-2013,1303-05958,771.42,R,Lyreco Uk Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Env & Neighbourhoods Support Services,Supplies and Services,Office Consumables,210,28-Mar-2013,1303-05959,502.00,R,Lyreco Uk Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management  ,Supplies and Services,Stationery & External Printing,210,15-Feb-2013,1303-05960,899.75,R,Lyreco Uk Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis  ,Supplies and Services,Stationery & External Printing,210,04-Feb-2013,1303-05961,734.16,R,Lyreco Uk Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services  ,Supplies and Services,Stationery & External Printing,210,18-Feb-2013,1303-05962,690.04,R,Lyreco Uk Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services  ,Supplies and Services,Postages,212,01-Feb-2013,1303-05963,600.00,R,Lyreco Uk Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services  ,Supplies and Services,Postages,212,11-Feb-2013,1303-05964,600.00,R,Lyreco Uk Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Corporate Governance  ,Supplies and Services,Stationery & External Printing,210,01-Feb-2013,1303-05965,602.40,R,Lyreco Uk Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Corporate Services Support Services  ,Supplies and Services,Stationery & External Printing,210,25-Feb-2013,1303-05966,753.00,R,Lyreco Uk Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology  ,Supplies and Services,Stationery & External Printing,210,11-Feb-2013,1303-05967,937.68,R,Lyreco Uk Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal  ,Supplies and Services,Stationery & External Printing,210,01-Feb-2013,1303-05968,670.43,R,Lyreco Uk Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Partnership Development & Leadership  ,Supplies and Services,Stationery & External Printing,210,08-Feb-2013,1303-05969,711.79,R,Lyreco Uk Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,12-Mar-2013,1303-05970,1521.00,R,M & S Water Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,07-Mar-2013,1303-05971,1500.00,R,M & T Lifts Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,27-Mar-2013,1303-05972,2000.00,R,M & T Lifts Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,04-Mar-2013,1303-05973,539.00,R,M B Locking Logistics Group Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,01-Mar-2013,1303-05974,1455.51,R,M B Locking Logistics Group Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Direct Payments,626,13-Mar-2013,1303-05975,1786.16,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Dementia,571,13-Mar-2013,1303-05976,14636.11,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,13-Mar-2013,1303-05977,1655.83,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,20-Mar-2013,1303-05978,600.00,C,M J Mccarthy Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Other Costs,7,08-Mar-2013,1303-05979,1000.00,C,M J Mccarthy Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Transfer Payments,Personalised Budgets,627,13-Mar-2013,1303-05980,1864.80,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,20-Mar-2013,1303-05981,27451.32,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Furniture And Equipment,203,18-Mar-2013,1303-05982,1557.50,R,M.S. Electrical Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Information Technology,Supplies and Services,Computer Software & Equipment,214,28-Mar-2013,1303-05983,3168.45,R,Machenair Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Parks & Countryside,Supplies and Services,Operational Furniture And Equipment,203,12-Mar-2013,1303-05984,569.00,R,Machine Mart Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Supplies and Services,Books & Audio-Visual Materials,206,28-Mar-2013,1303-05985,1534.30,R,Magna Large Print Books
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Personalised Budgets,627,13-Mar-2013,1303-05986,573.52,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services,Supplies and Services,Bought In Professional Services,277,06-Mar-2013,1303-05987,1235.00,R,Mahony & Ward
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services,Supplies and Services,Bought In Professional Services,277,19-Mar-2013,1303-05988,1360.00,R,Mahony & Ward
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services,Supplies and Services,Bought In Professional Services,277,19-Mar-2013,1303-05989,1570.40,R,Mahony & Ward
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services,Supplies and Services,Bought In Professional Services,277,19-Mar-2013,1303-05990,1600.09,R,Mahony & Ward
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services,Supplies and Services,Bought In Professional Services,277,19-Mar-2013,1303-05991,1615.64,R,Mahony & Ward
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation  ,Supplies and Services,Other Materials,205,22-Feb-2013,1303-05992,2698.96,R,Mahood Brothers Limite
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Parks & Countryside,Transport,Plant Spares,346,08-Mar-2013,1303-05993,424.70,R,Major Equipment Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Parks & Countryside,Transport,Plant Spares,346,20-Mar-2013,1303-05994,450.44,R,Major Equipment Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Parks & Countryside,Transport,Plant Spares,346,01-Mar-2013,1303-05995,845.40,R,Major Equipment Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Parks & Countryside,Transport,Plant Spares,346,13-Mar-2013,1303-05996,861.95,R,Major Equipment Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Transfer Payments,Direct Payments,626,13-Mar-2013,1303-05997,-547.20,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Transfer Payments,Personalised Budgets,627,13-Mar-2013,1303-05998,823.12,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Transfer Payments,Direct Payments,626,13-Mar-2013,1303-05999,1622.88,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Strategy & Commissioning,Third Party Payments,Supporting People - Block Subsidy,513,22-Mar-2013,1303-06000,3701.76,R,Making Space
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Strategy & Commissioning,Third Party Payments,Supporting Ppl - Block Gross Chargeable,514,22-Mar-2013,1303-06001,820.93,R,Making Space
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Personalised Budgets,627,13-Mar-2013,1303-06002,523.76,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Leeds Community Equip Store Pooled Budgt,Supplies and Services,Other Equipment,203,05-Mar-2013,1303-06003,634.00,R,Malem Medical
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Services Provided By Other Las (Non WY),525,15-Mar-2013,1303-06004,801.00,R,Manchester City Council
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Information Technology,Supplies and Services,Computer Software & Equipment,214,08-Mar-2013,1303-06005,2000.00,R,Mandant Solutions Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Transfer Payments,Direct Payments,626,13-Mar-2013,1303-06006,688.96,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Transfer Payments,Personalised Budgets,627,13-Mar-2013,1303-06007,622.00,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,25-Mar-2013,1303-06008,5000.00,C,Manku Construction Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,04-Mar-2013,1303-06009,6000.00,C,Manku Construction Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services General Fund,Transport,Private Hire,360,19-Mar-2013,1303-06010,1455.00,R,Mannion Executive Travel
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Residential,580,13-Mar-2013,1303-06011,1840.00,R,Manor House
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,13-Mar-2013,1303-06012,1628.20,R,Manor House
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,13-Mar-2013,1303-06013,11446.79,R,Manor House
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Residential,580,13-Mar-2013,1303-06014,1924.90,R,Manor House
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,13-Mar-2013,1303-06015,2973.60,R,Manor Lodge (Leeds Ltd)
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,13-Mar-2013,1303-06016,3361.12,R,Manor Park Care Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Care Dementia,574,13-Mar-2013,1303-06017,3268.08,R,Manor Park Care Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,13-Mar-2013,1303-06018,1036.48,R,Manor Park Care Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,13-Mar-2013,1303-06019,3584.22,R,Manor Park Care Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Community Safety,Employees,Agency Staff,008,28-Mar-2013,1303-06020,-998.40,R,Manpower Direct (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Community Safety,Employees,Agency Staff,008,28-Mar-2013,1303-06021,3394.56,R,Manpower Direct (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,28-Mar-2013,1303-06022,2795.00,R,Mansell Construction Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Premises,Rents,141,22-Mar-2013,1303-06023,27113.63,R,Maple Estates
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,22-Feb-2013,1303-06024,531.18,R,Marcher Roofing
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,13-Feb-2013,1303-06025,540.88,R,Marcher Roofing
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,13-Feb-2013,1303-06026,553.18,R,Marcher Roofing
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,22-Feb-2013,1303-06027,662.59,R,Marcher Roofing
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,13-Feb-2013,1303-06028,668.56,R,Marcher Roofing
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,22-Feb-2013,1303-06029,782.70,R,Marcher Roofing
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,22-Feb-2013,1303-06030,792.86,R,Marcher Roofing
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,25-Feb-2013,1303-06031,803.48,R,Marcher Roofing
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,25-Feb-2013,1303-06032,874.84,R,Marcher Roofing
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,11-Feb-2013,1303-06033,888.41,R,Marcher Roofing
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,11-Feb-2013,1303-06034,888.41,R,Marcher Roofing
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,08-Feb-2013,1303-06035,1014.18,R,Marcher Roofing
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,11-Feb-2013,1303-06036,1030.80,R,Marcher Roofing
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,13-Feb-2013,1303-06037,1085.14,R,Marcher Roofing
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,11-Feb-2013,1303-06038,1280.90,R,Marcher Roofing
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,25-Feb-2013,1303-06039,1413.02,R,Marcher Roofing
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,13-Feb-2013,1303-06040,1488.91,R,Marcher Roofing
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,13-Feb-2013,1303-06041,1565.22,R,Marcher Roofing
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,25-Feb-2013,1303-06042,1903.91,R,Marcher Roofing
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,11-Feb-2013,1303-06043,1989.23,R,Marcher Roofing
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services  ,Supplies and Services,Other Hired And Contracted Services,265,11-Feb-2013,1303-06044,2104.27,R,Marcher Roofing
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,19-Mar-2013,1303-06045,-986.28,R,Marcher Roofing Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,19-Mar-2013,1303-06046,-884.50,R,Marcher Roofing Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,19-Mar-2013,1303-06047,-476.95,R,Marcher Roofing Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,19-Mar-2013,1303-06048,-456.08,R,Marcher Roofing Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,01-Mar-2013,1303-06049,449.35,R,Marcher Roofing Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,01-Mar-2013,1303-06050,464.71,R,Marcher Roofing Ltd
