ORGANISATION NAME,EFFECTIVE DATE,DIRECTORATE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION NO.
ROCHDALE BOROUGH COUNCIL,15/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,ENTERPRISE FLEX-E-RENT,15/02/2018,£891.35,TRANSACTIONS-EXPENDITURE,V001223584
ROCHDALE BOROUGH COUNCIL,13/02/2018,CHILDREN’S SOCIAL CARE,AFTER ADOPTION,13/02/2018,"-£1,995.00",ACTIVITIES,V001223585
ROCHDALE BOROUGH COUNCIL,13/02/2018,RESOURCES,NORTHGATE PUBLIC SERVICES UK LTD,13/02/2018,"-£4,312.50",SOFTWARE,V001223588
ROCHDALE BOROUGH COUNCIL,08/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,AJNABI COMMUNITY ASSOCIATION,08/02/2018,"£1,220.88",ACTIVITIES,V001223595
ROCHDALE BOROUGH COUNCIL,08/02/2018,PHYSICAL DIS & OLDER PEOPLE,SEVACARE UK LTD,08/02/2018,"£12,257.22",HOME CARE - ADULT SERVICES,V001223596
ROCHDALE BOROUGH COUNCIL,09/02/2018,PHYSICAL DIS & OLDER PEOPLE,TUNSTALL HEALTHCARE (UK) LTD,09/02/2018,"-£1,200.00",EQUIPMENT - GENERAL,V001223598
ROCHDALE BOROUGH COUNCIL,15/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,CP DAVIDSON AND SONS LTD,15/02/2018,"£2,760.00",TRANSACTIONS-EXPENDITURE,V001223601
ROCHDALE BOROUGH COUNCIL,20/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,ARCO GROUP LIMITED,20/02/2018,£694.00,EQUIPMENT - GENERAL,V001223616
ROCHDALE BOROUGH COUNCIL,09/02/2018,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC TRADING,09/02/2018,£765.30,DIRECT PAYMENTS,V001223620
ROCHDALE BOROUGH COUNCIL,09/02/2018,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC TRADING,09/02/2018,"£1,530.60",DIRECT PAYMENTS,V001223621
ROCHDALE BOROUGH COUNCIL,09/02/2018,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC TRADING,09/02/2018,£765.30,DIRECT PAYMENTS,V001223622
ROCHDALE BOROUGH COUNCIL,09/02/2018,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC TRADING,09/02/2018,"£1,530.60",DIRECT PAYMENTS,V001223623
ROCHDALE BOROUGH COUNCIL,09/02/2018,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC TRADING,09/02/2018,£834.58,DIRECT PAYMENTS,V001223624
ROCHDALE BOROUGH COUNCIL,09/02/2018,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC TRADING,09/02/2018,"£1,669.16",DIRECT PAYMENTS,V001223625
ROCHDALE BOROUGH COUNCIL,09/02/2018,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC TRADING,09/02/2018,£786.84,DIRECT PAYMENTS,V001223626
ROCHDALE BOROUGH COUNCIL,09/02/2018,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC TRADING,09/02/2018,"£1,573.68",DIRECT PAYMENTS,V001223627
ROCHDALE BOROUGH COUNCIL,09/02/2018,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC TRADING,09/02/2018,£834.58,DIRECT PAYMENTS,V001223628
ROCHDALE BOROUGH COUNCIL,09/02/2018,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC TRADING,09/02/2018,"£1,669.16",DIRECT PAYMENTS,V001223629
ROCHDALE BOROUGH COUNCIL,15/02/2018,EARLY HELP AND SCHOOLS,THE BIG WORD,15/02/2018,£731.97,TRANSLATION & INTERPRETATION,V001223631
ROCHDALE BOROUGH COUNCIL,15/02/2018,CHILDREN’S SOCIAL CARE,THE BIG WORD,15/02/2018,"£2,551.53",TRANSLATION & INTERPRETATION,V001223631
ROCHDALE BOROUGH COUNCIL,27/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,TFG STAGE TECHNOLOGY LTD,27/02/2018,£761.25,HIRE OF EQUIPMENT,V001223632
ROCHDALE BOROUGH COUNCIL,09/02/2018,ECONOMY DIRECTORATE,LANTEI LTD,09/02/2018,"£2,188.00",REWIRING AND ELECTRICAL UPGRADES,V001223633
ROCHDALE BOROUGH COUNCIL,09/02/2018,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,09/02/2018,"£4,753.66",OTHER LA`S - SEN PROVISION,V001223634
ROCHDALE BOROUGH COUNCIL,09/02/2018,EARLY HELP AND SCHOOLS,CRITIQOM LIMITED,09/02/2018,£993.42,PRINTING,V001223636
ROCHDALE BOROUGH COUNCIL,16/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,CROMWELL POLYTHENE LIMITED,16/02/2018,£768.00,EQUIPMENT - GENERAL,V001223639
ROCHDALE BOROUGH COUNCIL,09/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,MILNROW LADY BARN  BOWLING CLUB,09/02/2018,"£6,000.00",GRANTS TO OTHER BODIES,V001223641
ROCHDALE BOROUGH COUNCIL,20/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,LUTRA CONSULTING,20/02/2018,"£10,000.00",CONSULTANT FEES,V001223642
ROCHDALE BOROUGH COUNCIL,09/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,CAR 2000 HEYWOOD LLP,09/02/2018,£702.00,TAXI HIRE,V001223646
ROCHDALE BOROUGH COUNCIL,09/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,CAR 2000 HEYWOOD LLP,09/02/2018,"£2,754.00",TAXI HIRE,V001223647
ROCHDALE BOROUGH COUNCIL,09/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,CAR 2000 HEYWOOD LLP,09/02/2018,"£3,053.52",TAXI HIRE,V001223648
ROCHDALE BOROUGH COUNCIL,09/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,CAR 2000 HEYWOOD LLP,09/02/2018,"£2,380.32",TAXI HIRE,V001223649
ROCHDALE BOROUGH COUNCIL,09/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,CAR 2000 HEYWOOD LLP,09/02/2018,"£1,768.20",TAXI HIRE,V001223650
ROCHDALE BOROUGH COUNCIL,09/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,CAR 2000 HEYWOOD LLP,09/02/2018,"£1,332.30",TAXI HIRE,V001223651
ROCHDALE BOROUGH COUNCIL,09/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,CAR 2000 HEYWOOD LLP,09/02/2018,"£1,605.24",TAXI HIRE,V001223652
ROCHDALE BOROUGH COUNCIL,09/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,CAR 2000 HEYWOOD LLP,09/02/2018,"£1,260.00",TAXI HIRE,V001223654
ROCHDALE BOROUGH COUNCIL,09/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,CAR 2000 HEYWOOD LLP,09/02/2018,£819.35,TAXI HIRE,V001223657
ROCHDALE BOROUGH COUNCIL,21/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,CORPS,21/02/2018,£671.36,SECURITY,V001223660
ROCHDALE BOROUGH COUNCIL,09/02/2018,PHYSICAL DIS & OLDER PEOPLE,STANNAH LIFT SERVICES LTD,09/02/2018,"£1,150.00",REMOVAL EXPENDITURE,V001223663
ROCHDALE BOROUGH COUNCIL,09/02/2018,PHYSICAL DIS & OLDER PEOPLE,BROADWAY BUILDING CONTRACTORS OLDHAM LTD,09/02/2018,"£8,479.00",MINOR BUILDING WORKS,V001223664
ROCHDALE BOROUGH COUNCIL,09/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,CAR 2000 HEYWOOD LLP,09/02/2018,"£1,224.00",TAXI HIRE,V001223671
ROCHDALE BOROUGH COUNCIL,09/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,CAR 2000 HEYWOOD LLP,09/02/2018,"£1,049.18",TAXI HIRE,V001223672
ROCHDALE BOROUGH COUNCIL,09/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,ANDY HARROP,09/02/2018,"£1,433.25",TAXI HIRE,V001223674
ROCHDALE BOROUGH COUNCIL,14/02/2018,RESOURCES,CIPFA BUSINESS LIMITED,14/02/2018,"£4,260.00",TRAINING-NON QUALIFICATION,V001223676
ROCHDALE BOROUGH COUNCIL,16/02/2018,RESOURCES,CIPFA BUSINESS LIMITED,16/02/2018,"£6,300.00",TRAINING-NON QUALIFICATION,V001223677
ROCHDALE BOROUGH COUNCIL,21/02/2018,RESOURCES,ALONGSIDE,21/02/2018,"£1,050.00",CONSULTANT FEES,V001223678
ROCHDALE BOROUGH COUNCIL,16/02/2018,PUBLIC HEALTH,THOMAS ORGANISATION,16/02/2018,"£2,744.89",CONTRACTED SERVICES,V001223681
ROCHDALE BOROUGH COUNCIL,09/02/2018,PUBLIC HEALTH,RIS PRODUCTS LTD,09/02/2018,"£9,212.50",CONTRACTED SERVICES,V001223682
ROCHDALE BOROUGH COUNCIL,13/02/2018,EARLY HELP AND SCHOOLS,MANTRA LINGUA LTD,13/02/2018,"£1,404.20",TRANSLATION & INTERPRETATION,V001223683
ROCHDALE BOROUGH COUNCIL,09/02/2018,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,09/02/2018,£934.20,DAY CARE,V001224061
ROCHDALE BOROUGH COUNCIL,09/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,STREAMLINE TAXIS,09/02/2018,£600.00,TAXI HIRE,V001224070
ROCHDALE BOROUGH COUNCIL,09/02/2018,PHYSICAL DIS & OLDER PEOPLE,HIGH BARN CONSTRUCTION LIMITED,09/02/2018,£500.00,TRANSACTIONS-EXPENDITURE,V001224071
ROCHDALE BOROUGH COUNCIL,09/02/2018,PHYSICAL DIS & OLDER PEOPLE,HIGH BARN CONSTRUCTION LIMITED,09/02/2018,"£1,450.00",TRANSACTIONS-EXPENDITURE,V001224071
ROCHDALE BOROUGH COUNCIL,14/02/2018,PHYSICAL DIS & OLDER PEOPLE,ADAPT BUILDING SERVICES LTD,14/02/2018,"£1,562.50",TRANSACTIONS-EXPENDITURE,V001224072
ROCHDALE BOROUGH COUNCIL,14/02/2018,PHYSICAL DIS & OLDER PEOPLE,ADAPT BUILDING SERVICES LTD,14/02/2018,"£1,562.50",TRANSACTIONS-EXPENDITURE,V001224072
ROCHDALE BOROUGH COUNCIL,09/02/2018,PHYSICAL DIS & OLDER PEOPLE,BROADWAY BUILDING CONTRACTORS OLDHAM LTD,09/02/2018,"£8,479.00",MINOR BUILDING WORKS,V001224073
ROCHDALE BOROUGH COUNCIL,09/02/2018,PHYSICAL DIS & OLDER PEOPLE,STANNAH LIFT SERVICES LTD,09/02/2018,"£2,288.00",MINOR BUILDING WORKS,V001224076
ROCHDALE BOROUGH COUNCIL,09/02/2018,PHYSICAL DIS & OLDER PEOPLE,STANNAH LIFT SERVICES LTD,09/02/2018,"£2,425.00",MINOR BUILDING WORKS,V001224077
ROCHDALE BOROUGH COUNCIL,09/02/2018,PHYSICAL DIS & OLDER PEOPLE,STANNAH LIFT SERVICES LTD,09/02/2018,"£2,173.00",MINOR BUILDING WORKS,V001224078
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,STANNAH LIFT SERVICES LTD,16/02/2018,"£2,382.00",MINOR BUILDING WORKS,V001224079
ROCHDALE BOROUGH COUNCIL,09/02/2018,PHYSICAL DIS & OLDER PEOPLE,STANNAH LIFT SERVICES LTD,09/02/2018,"£1,652.00",TRANSACTIONS-EXPENDITURE,V001224080
ROCHDALE BOROUGH COUNCIL,09/02/2018,PHYSICAL DIS & OLDER PEOPLE,STANNAH LIFT SERVICES LTD,09/02/2018,"£2,879.00",TRANSACTIONS-EXPENDITURE,V001224081
ROCHDALE BOROUGH COUNCIL,09/02/2018,PHYSICAL DIS & OLDER PEOPLE,STANNAH LIFT SERVICES LTD,09/02/2018,"£2,659.00",MINOR BUILDING WORKS,V001224082
ROCHDALE BOROUGH COUNCIL,09/02/2018,PHYSICAL DIS & OLDER PEOPLE,STANNAH LIFT SERVICES LTD,09/02/2018,"£5,068.00",MINOR BUILDING WORKS,V001224083
ROCHDALE BOROUGH COUNCIL,09/02/2018,PHYSICAL DIS & OLDER PEOPLE,STANNAH LIFT SERVICES LTD,09/02/2018,"£2,173.00",MINOR BUILDING WORKS,V001224084
ROCHDALE BOROUGH COUNCIL,09/02/2018,PHYSICAL DIS & OLDER PEOPLE,STANNAH LIFT SERVICES LTD,09/02/2018,"£2,763.00",MINOR BUILDING WORKS,V001224086
ROCHDALE BOROUGH COUNCIL,09/02/2018,PHYSICAL DIS & OLDER PEOPLE,STANNAH LIFT SERVICES LTD,09/02/2018,"£2,470.00",MINOR BUILDING WORKS,V001224087
ROCHDALE BOROUGH COUNCIL,09/02/2018,PHYSICAL DIS & OLDER PEOPLE,CASTLETON WROUGHT IRON,09/02/2018,£850.00,ADAPTATIONS,V001224088
ROCHDALE BOROUGH COUNCIL,14/02/2018,PHYSICAL DIS & OLDER PEOPLE,UPS BUILDING AND MAINTENANCE LTD,14/02/2018,"£1,504.08",MINOR BUILDING WORKS,V001224090
ROCHDALE BOROUGH COUNCIL,14/02/2018,PHYSICAL DIS & OLDER PEOPLE,UPS BUILDING AND MAINTENANCE LTD,14/02/2018,"£2,256.12",MINOR BUILDING WORKS,V001224090
ROCHDALE BOROUGH COUNCIL,09/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,STREAMLINE TAXIS,09/02/2018,£595.00,TAXI HIRE,V001224095
ROCHDALE BOROUGH COUNCIL,09/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,ROCHDALE TOWN TAXIS LTD,09/02/2018,£530.50,TAXI HIRE,V001224096
ROCHDALE BOROUGH COUNCIL,09/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,MIDDLETON CARS,09/02/2018,£790.50,TAXI HIRE,V001224097
ROCHDALE BOROUGH COUNCIL,09/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,MIDDLETON CARS,09/02/2018,"£1,083.60",TAXI HIRE,V001224101
ROCHDALE BOROUGH COUNCIL,09/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,GREENS AUTOMOTIVE,09/02/2018,£570.00,VEHICLE MAINTENANCE,V001224108
ROCHDALE BOROUGH COUNCIL,09/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,GREENS AUTOMOTIVE,09/02/2018,£570.00,VEHICLE MAINTENANCE,V001224110
ROCHDALE BOROUGH COUNCIL,09/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,GREENS AUTOMOTIVE,09/02/2018,£730.00,VEHICLE MAINTENANCE,V001224111
ROCHDALE BOROUGH COUNCIL,09/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,GREENS AUTOMOTIVE,09/02/2018,£542.00,VEHICLE MAINTENANCE,V001224112
ROCHDALE BOROUGH COUNCIL,09/02/2018,PHYSICAL DIS & OLDER PEOPLE,PRIESTLEYS JOINERS,09/02/2018,"£1,145.90",ADAPTATIONS,V001224114
ROCHDALE BOROUGH COUNCIL,22/02/2018,PUBLIC HEALTH,MANCHESTER UNIVERSITY NHS FOUNDATION  TRUST MFT,22/02/2018,"£2,183.01",SERVICE LEVEL AGREEMENTS,V001224115
ROCHDALE BOROUGH COUNCIL,15/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,AINSWORTH AND PARKINSON LTD,15/02/2018,"£6,679.00",EQUIPMENT - GENERAL,V001224117
ROCHDALE BOROUGH COUNCIL,23/02/2018,PUBLIC HEALTH,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST MFT,23/02/2018,£516.91,PH OTHER CONTRACTS,V001224119
ROCHDALE BOROUGH COUNCIL,23/02/2018,PUBLIC HEALTH,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST MFT,23/02/2018,£744.52,PH OTHER CONTRACTS,V001224120
ROCHDALE BOROUGH COUNCIL,21/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,RCD LEAFLET DISTRIBUTION,21/02/2018,£742.50,EQUIPMENT - GENERAL,V001224122
ROCHDALE BOROUGH COUNCIL,16/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,ROCHDALE TOWN CENTRE MANAGEMENT CO,16/02/2018,"£1,268.00",GRANTS TO THE NON VOLUNTARY SECTOR,V001224125
ROCHDALE BOROUGH COUNCIL,16/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,ROCHDALE TOWN CENTRE MANAGEMENT CO,16/02/2018,"£4,500.00",ACTIVITIES,V001224127
ROCHDALE BOROUGH COUNCIL,09/02/2018,RESOURCES,REDACTED - PERSONAL DATA,09/02/2018,"£4,200.00",PROFESSIONAL FEES,V001224136
ROCHDALE BOROUGH COUNCIL,09/02/2018,RESOURCES,REDACTED - PERSONAL DATA,09/02/2018,"£1,200.00",PROFESSIONAL FEES,V001224137
ROCHDALE BOROUGH COUNCIL,09/02/2018,RESOURCES,REDACTED - PERSONAL DATA,09/02/2018,"£12,800.00",PROFESSIONAL FEES,V001224138
ROCHDALE BOROUGH COUNCIL,09/02/2018,RESOURCES,REDACTED - PERSONAL DATA,09/02/2018,"£8,767.45",PROFESSIONAL FEES,V001224139
ROCHDALE BOROUGH COUNCIL,16/02/2018,PROPERTY AND HIGHWAYS,REED SPECIALIST RECRUITMENT LTD,16/02/2018,£506.61,AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,16/02/2018,£517.52,AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,PROPERTY AND HIGHWAYS,REED SPECIALIST RECRUITMENT LTD,16/02/2018,£522.61,AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,PROPERTY AND HIGHWAYS,REED SPECIALIST RECRUITMENT LTD,16/02/2018,£522.61,AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,ECONOMY DIRECTORATE,REED SPECIALIST RECRUITMENT LTD,16/02/2018,£522.92,AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,16/02/2018,£524.14,AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,16/02/2018,£524.14,AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,16/02/2018,£524.14,AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,16/02/2018,£524.14,AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,16/02/2018,£524.14,AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,16/02/2018,£524.92,AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,16/02/2018,£524.92,AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,16/02/2018,£524.92,AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,16/02/2018,£524.92,AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,16/02/2018,£527.61,AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,16/02/2018,£528.72,AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,16/02/2018,£532.62,AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,16/02/2018,£545.93,AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,16/02/2018,£545.93,AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,16/02/2018,£546.17,AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,16/02/2018,£546.17,AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,16/02/2018,£546.17,AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,16/02/2018,£549.83,AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,16/02/2018,£555.30,CAPITAL SALARIES,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,REED SPECIALIST RECRUITMENT LTD,16/02/2018,£555.52,AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,16/02/2018,£596.34,AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,EARLY HELP AND SCHOOLS,REED SPECIALIST RECRUITMENT LTD,16/02/2018,£605.62,AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,LEARNING DIS & MENTAL HEALTH,REED SPECIALIST RECRUITMENT LTD,16/02/2018,£616.40,AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,REED SPECIALIST RECRUITMENT LTD,16/02/2018,£619.38,AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,16/02/2018,£629.30,AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,16/02/2018,£656.14,AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,16/02/2018,£656.14,AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,REED SPECIALIST RECRUITMENT LTD,16/02/2018,£661.11,AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,16/02/2018,£687.85,AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,REED SPECIALIST RECRUITMENT LTD,16/02/2018,£689.92,AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,ECONOMY DIRECTORATE,REED SPECIALIST RECRUITMENT LTD,16/02/2018,£705.70,AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,PROPERTY AND HIGHWAYS,REED SPECIALIST RECRUITMENT LTD,16/02/2018,£746.59,AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,16/02/2018,£755.84,AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,PROPERTY AND HIGHWAYS,REED SPECIALIST RECRUITMENT LTD,16/02/2018,£800.57,AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,16/02/2018,£852.20,AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,16/02/2018,£853.37,AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,PROPERTY AND HIGHWAYS,REED SPECIALIST RECRUITMENT LTD,16/02/2018,£896.64,AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,16/02/2018,£936.60,AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,16/02/2018,£970.37,AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,REED SPECIALIST RECRUITMENT LTD,16/02/2018,"£1,018.54",AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,PHYSICAL DIS & OLDER PEOPLE,REED SPECIALIST RECRUITMENT LTD,16/02/2018,"£1,018.54",AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,16/02/2018,"£1,018.54",AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,16/02/2018,"£1,018.54",AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,16/02/2018,"£1,018.54",AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,16/02/2018,"£1,018.54",AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,16/02/2018,"£1,128.80",AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,16/02/2018,"£1,200.50",AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,EARLY HELP AND SCHOOLS,REED SPECIALIST RECRUITMENT LTD,16/02/2018,"£1,275.27",AGENCY STAFF,V001224159
ROCHDALE BOROUGH COUNCIL,16/02/2018,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,16/02/2018,"£1,281.24",AGENCY STAFF,V001224159
