ORGANISATION NAME,EFFECTIVE DATE,DIRECTORATE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION NO.
ROCHDALE BOROUGH COUNCIL,17/11/2017,LEARNING DIS & MENTAL HEALTH,HOME INSTEAD SENIOR CARE,17/11/2017,£985.50,PERSONAL BUDGETS - MANAGED,V001191785
ROCHDALE BOROUGH COUNCIL,23/11/2017,PROPERTY AND HIGHWAYS,MINI SOIL SURVEYS (NORTHERN) LTD,23/11/2017,"£1,363.00",TRANSACTIONS-EXPENDITURE,V001191800
ROCHDALE BOROUGH COUNCIL,24/11/2017,ECONOMY DIRECTORATE,H BELL AND SONS ROCHDALE LTD,24/11/2017,"£4,978.00",MINOR BUILDING WORKS,V001191801
ROCHDALE BOROUGH COUNCIL,24/11/2017,ECONOMY DIRECTORATE,H BELL AND SONS ROCHDALE LTD,24/11/2017,£881.00,MINOR BUILDING WORKS,V001191801
ROCHDALE BOROUGH COUNCIL,16/11/2017,EARLY HELP AND SCHOOLS,CRITIQOM LIMITED,16/11/2017,£676.84,PRINTING & STATIONERY,V001191803
ROCHDALE BOROUGH COUNCIL,24/11/2017,PHYSICAL DIS & OLDER PEOPLE,STANNAH LIFT SERVICES LTD,24/11/2017,"£5,025.00",MINOR BUILDING WORKS,V001191804
ROCHDALE BOROUGH COUNCIL,14/11/2017,PHYSICAL DIS & OLDER PEOPLE,BROADWAY BUILDING CONTRACTORS OLDHAM LTD,14/11/2017,"£10,268.00",MINOR BUILDING WORKS,V001191805
ROCHDALE BOROUGH COUNCIL,23/11/2017,PHYSICAL DIS & OLDER PEOPLE,MANCHESTER WORKING LIMITED,23/11/2017,"£7,295.34",MAINTENANCE STAIRLIFTS,V001191809
ROCHDALE BOROUGH COUNCIL,21/11/2017,ECONOMY DIRECTORATE,D TURNER AND SON MACHINERY REMOVAL LTD,21/11/2017,"£2,500.00",ENVIRONMENTAL WORKS LANDSCAPE,V001191822
ROCHDALE BOROUGH COUNCIL,22/11/2017,EARLY HELP AND SCHOOLS,NURTURE PSYCHOLOGY,22/11/2017,£600.00,INDEPENDENT UNITS,V001191823
ROCHDALE BOROUGH COUNCIL,14/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,PER FIT WINDOWS LTD,14/11/2017,"£3,916.67",MINOR BUILDING WORKS,V001191831
ROCHDALE BOROUGH COUNCIL,14/11/2017,LEARNING DIS & MENTAL HEALTH,REDACTED - PERSONAL DATA,14/11/2017,£748.00,PERSONAL BUDGETS - MANAGED,V001191839
ROCHDALE BOROUGH COUNCIL,14/11/2017,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,14/11/2017,"£1,578.72",AGENCY STAFF,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,14/11/2017,"£1,454.40",AGENCY STAFF,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,14/11/2017,"£1,420.32",AGENCY STAFF,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,14/11/2017,"£1,418.32",AGENCY STAFF,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,RESOURCES,REED SPECIALIST RECRUITMENT LTD,14/11/2017,"£1,380.40",AGENCY STAFF,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,14/11/2017,"£1,331.45",AGENCY STAFF,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,PROPERTY AND HIGHWAYS,REED SPECIALIST RECRUITMENT LTD,14/11/2017,"£1,187.44",AGENCY STAFF,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,14/11/2017,"£1,112.68",AGENCY STAFF,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,14/11/2017,"£1,018.54",AGENCY STAFF,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,EARLY HELP AND SCHOOLS,REED SPECIALIST RECRUITMENT LTD,14/11/2017,"£1,018.54",AGENCY STAFF,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,EARLY HELP AND SCHOOLS,REED SPECIALIST RECRUITMENT LTD,14/11/2017,"£1,018.54",AGENCY STAFF,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,14/11/2017,"£1,018.54",AGENCY STAFF,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,PHYSICAL DIS & OLDER PEOPLE,REED SPECIALIST RECRUITMENT LTD,14/11/2017,"£1,018.54",AGENCY STAFF,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,LEARNING DIS & MENTAL HEALTH,REED SPECIALIST RECRUITMENT LTD,14/11/2017,"£1,018.54",AGENCY STAFF,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£943.50,AGENCY STAFF,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£897.92,AGENCY STAFF,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£896.16,AGENCY STAFF,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,PROPERTY AND HIGHWAYS,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£848.56,AGENCY STAFF,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,PROPERTY AND HIGHWAYS,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£802.09,AGENCY STAFF,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,PROPERTY AND HIGHWAYS,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£777.66,AGENCY STAFF,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,PROPERTY AND HIGHWAYS,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£777.66,AGENCY STAFF,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,PROPERTY AND HIGHWAYS,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£754.03,AGENCY STAFF,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,PROPERTY AND HIGHWAYS,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£719.02,AGENCY STAFF,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£704.50,AGENCY STAFF,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£671.95,AGENCY STAFF,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£642.50,LEGAL SERVICES INTERNAL,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£637.80,AGENCY STAFF,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£637.19,AGENCY STAFF,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,LEARNING DIS & MENTAL HEALTH,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£595.85,AGENCY STAFF,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£591.92,AGENCY STAFF,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,PROPERTY AND HIGHWAYS,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£568.85,AGENCY STAFF,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£559.98,AGENCY STAFF,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£559.70,AGENCY STAFF,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£555.44,CAPITAL SALARIES,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£552.54,AGENCY STAFF,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£552.54,AGENCY STAFF,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£524.92,AGENCY STAFF,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£524.92,AGENCY STAFF,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£524.92,AGENCY STAFF,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£524.92,AGENCY STAFF,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£524.92,AGENCY STAFF,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£524.92,AGENCY STAFF,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£524.92,AGENCY STAFF,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£524.92,AGENCY STAFF,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,ECONOMY DIRECTORATE,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£522.92,AGENCY STAFF,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£511.12,AGENCY STAFF,V001191840
ROCHDALE BOROUGH COUNCIL,14/11/2017,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,14/11/2017,"£1,657.78",AGENCY STAFF,V001191843
ROCHDALE BOROUGH COUNCIL,14/11/2017,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,14/11/2017,"£1,578.72",AGENCY STAFF,V001191843
ROCHDALE BOROUGH COUNCIL,14/11/2017,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,14/11/2017,"£1,454.40",AGENCY STAFF,V001191843
ROCHDALE BOROUGH COUNCIL,14/11/2017,RESOURCES,REED SPECIALIST RECRUITMENT LTD,14/11/2017,"£1,380.40",AGENCY STAFF,V001191843
ROCHDALE BOROUGH COUNCIL,14/11/2017,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,14/11/2017,"£1,331.45",AGENCY STAFF,V001191843
ROCHDALE BOROUGH COUNCIL,14/11/2017,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,14/11/2017,"£1,110.19",AGENCY STAFF,V001191843
ROCHDALE BOROUGH COUNCIL,14/11/2017,LEARNING DIS & MENTAL HEALTH,REED SPECIALIST RECRUITMENT LTD,14/11/2017,"£1,018.54",AGENCY STAFF,V001191843
ROCHDALE BOROUGH COUNCIL,14/11/2017,PHYSICAL DIS & OLDER PEOPLE,REED SPECIALIST RECRUITMENT LTD,14/11/2017,"£1,018.54",AGENCY STAFF,V001191843
ROCHDALE BOROUGH COUNCIL,14/11/2017,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,14/11/2017,"£1,018.54",AGENCY STAFF,V001191843
ROCHDALE BOROUGH COUNCIL,14/11/2017,EARLY HELP AND SCHOOLS,REED SPECIALIST RECRUITMENT LTD,14/11/2017,"£1,018.54",AGENCY STAFF,V001191843
ROCHDALE BOROUGH COUNCIL,14/11/2017,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,14/11/2017,"£1,018.54",AGENCY STAFF,V001191843
ROCHDALE BOROUGH COUNCIL,14/11/2017,LEARNING DIS & MENTAL HEALTH,REED SPECIALIST RECRUITMENT LTD,14/11/2017,"£1,018.54",AGENCY STAFF,V001191843
ROCHDALE BOROUGH COUNCIL,14/11/2017,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,14/11/2017,"£1,009.01",AGENCY STAFF,V001191843
ROCHDALE BOROUGH COUNCIL,14/11/2017,PROPERTY AND HIGHWAYS,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£955.90,AGENCY STAFF,V001191843
ROCHDALE BOROUGH COUNCIL,14/11/2017,PROPERTY AND HIGHWAYS,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£885.37,AGENCY STAFF,V001191843
ROCHDALE BOROUGH COUNCIL,14/11/2017,EARLY HELP AND SCHOOLS,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£825.84,AGENCY STAFF,V001191843
ROCHDALE BOROUGH COUNCIL,14/11/2017,PROPERTY AND HIGHWAYS,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£793.94,AGENCY STAFF,V001191843
ROCHDALE BOROUGH COUNCIL,14/11/2017,PROPERTY AND HIGHWAYS,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£776.86,AGENCY STAFF,V001191843
ROCHDALE BOROUGH COUNCIL,14/11/2017,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£771.59,AGENCY STAFF,V001191843
ROCHDALE BOROUGH COUNCIL,14/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£755.84,AGENCY STAFF,V001191843
ROCHDALE BOROUGH COUNCIL,14/11/2017,PROPERTY AND HIGHWAYS,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£710.65,AGENCY STAFF,V001191843
ROCHDALE BOROUGH COUNCIL,14/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£671.95,AGENCY STAFF,V001191843
ROCHDALE BOROUGH COUNCIL,14/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£642.50,LEGAL SERVICES INTERNAL,V001191843
ROCHDALE BOROUGH COUNCIL,14/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£635.43,AGENCY STAFF,V001191843
ROCHDALE BOROUGH COUNCIL,14/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£635.43,AGENCY STAFF,V001191843
ROCHDALE BOROUGH COUNCIL,14/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£635.43,AGENCY STAFF,V001191843
ROCHDALE BOROUGH COUNCIL,14/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£625.14,LEGAL SERVICES INTERNAL,V001191843
ROCHDALE BOROUGH COUNCIL,14/11/2017,LEARNING DIS & MENTAL HEALTH,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£616.40,AGENCY STAFF,V001191843
ROCHDALE BOROUGH COUNCIL,14/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£580.17,AGENCY STAFF,V001191843
ROCHDALE BOROUGH COUNCIL,14/11/2017,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£579.78,AGENCY STAFF,V001191843
ROCHDALE BOROUGH COUNCIL,14/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£572.73,AGENCY STAFF,V001191843
ROCHDALE BOROUGH COUNCIL,14/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£566.63,AGENCY STAFF,V001191843
ROCHDALE BOROUGH COUNCIL,14/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£552.54,AGENCY STAFF,V001191843
ROCHDALE BOROUGH COUNCIL,14/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£543.96,AGENCY STAFF,V001191843
ROCHDALE BOROUGH COUNCIL,14/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£524.92,AGENCY STAFF,V001191843
ROCHDALE BOROUGH COUNCIL,14/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£524.92,AGENCY STAFF,V001191843
ROCHDALE BOROUGH COUNCIL,14/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£524.92,AGENCY STAFF,V001191843
ROCHDALE BOROUGH COUNCIL,14/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£524.92,AGENCY STAFF,V001191843
ROCHDALE BOROUGH COUNCIL,14/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£524.92,AGENCY STAFF,V001191843
ROCHDALE BOROUGH COUNCIL,14/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£524.92,AGENCY STAFF,V001191843
ROCHDALE BOROUGH COUNCIL,14/11/2017,ECONOMY DIRECTORATE,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£522.92,AGENCY STAFF,V001191843
ROCHDALE BOROUGH COUNCIL,14/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£509.98,AGENCY STAFF,V001191843
ROCHDALE BOROUGH COUNCIL,14/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£509.98,AGENCY STAFF,V001191843
ROCHDALE BOROUGH COUNCIL,14/11/2017,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,14/11/2017,£509.86,AGENCY STAFF,V001191843
ROCHDALE BOROUGH COUNCIL,27/11/2017,ECONOMY DIRECTORATE,WATER PLUS,27/11/2017,"£2,050.84",WATER CHARGES,V001191844
ROCHDALE BOROUGH COUNCIL,27/11/2017,ECONOMY DIRECTORATE,WATER PLUS,27/11/2017,"£1,193.17",WATER CHARGES,V001191844
ROCHDALE BOROUGH COUNCIL,27/11/2017,ECONOMY DIRECTORATE,WATER PLUS,27/11/2017,"£1,010.90",WATER CHARGES,V001191844
ROCHDALE BOROUGH COUNCIL,27/11/2017,EARLY HELP AND SCHOOLS,WATER PLUS,27/11/2017,£897.69,WATER CHARGES,V001191844
ROCHDALE BOROUGH COUNCIL,27/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,WATER PLUS,27/11/2017,£800.12,WATER CHARGES,V001191844
ROCHDALE BOROUGH COUNCIL,27/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,WATER PLUS,27/11/2017,£772.63,WATER CHARGES,V001191844
ROCHDALE BOROUGH COUNCIL,27/11/2017,ECONOMY DIRECTORATE,WATER PLUS,27/11/2017,£679.71,WATER CHARGES,V001191844
ROCHDALE BOROUGH COUNCIL,27/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,WATER PLUS,27/11/2017,£608.80,WATER CHARGES,V001191844
ROCHDALE BOROUGH COUNCIL,27/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,WATER PLUS,27/11/2017,£567.65,WATER CHARGES,V001191844
ROCHDALE BOROUGH COUNCIL,27/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,WATER PLUS,27/11/2017,£519.50,WATER CHARGES,V001191844
ROCHDALE BOROUGH COUNCIL,27/11/2017,ECONOMY DIRECTORATE,WATER PLUS,27/11/2017,"-£1,060.00",WATER CHARGES,V001191844
ROCHDALE BOROUGH COUNCIL,27/11/2017,ECONOMY DIRECTORATE,WATER PLUS,27/11/2017,"-£1,747.01",WATER CHARGES,V001191844
ROCHDALE BOROUGH COUNCIL,15/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,FORENSICS LTD,15/11/2017,£845.00,TOXICOLOGY PAYMENTS,V001191848
ROCHDALE BOROUGH COUNCIL,15/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,FORENSICS LTD,15/11/2017,"£1,265.00",TOXICOLOGY PAYMENTS,V001191849
ROCHDALE BOROUGH COUNCIL,15/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,15/11/2017,£933.90,WITNESSES EXPENSES,V001191850
ROCHDALE BOROUGH COUNCIL,15/11/2017,ECONOMY DIRECTORATE,ROCHDALE DEVELOPMENT AGENCY,15/11/2017,"£2,475.00",CONSULTANT FEES,V001191853
ROCHDALE BOROUGH COUNCIL,23/11/2017,ECONOMY DIRECTORATE,VIVID RESOURCING LTD,23/11/2017,"£1,361.88",AGENCY STAFF,V001191857
ROCHDALE BOROUGH COUNCIL,16/11/2017,ECONOMY DIRECTORATE,VIVID RESOURCING LTD,16/11/2017,"£1,329.12",AGENCY STAFF,V001191858
ROCHDALE BOROUGH COUNCIL,17/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,ZEN INTERNET LIMITED,17/11/2017,"£5,199.00",COMMUNICATION AND COMPUTING - GENERAL,V001191864
ROCHDALE BOROUGH COUNCIL,24/11/2017,EARLY HELP AND SCHOOLS,G E GRIFFITHS LIMITED,24/11/2017,£781.89,MINOR BUILDING WORKS,V001191867
ROCHDALE BOROUGH COUNCIL,15/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,PROFESSOR JUSTIN STEBBING LTD,15/11/2017,"£1,180.00",EXPERT REPORTS,V001191890
ROCHDALE BOROUGH COUNCIL,23/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,FORENSICS LTD,23/11/2017,£517.50,TOXICOLOGY PAYMENTS,V001191893
ROCHDALE BOROUGH COUNCIL,23/11/2017,EARLY HELP AND SCHOOLS,NEWMARK CARE LTD,23/11/2017,£528.00,HOME CARE - CHILDRENS SERVICES,V001191896
ROCHDALE BOROUGH COUNCIL,15/11/2017,EARLY HELP AND SCHOOLS,NEWMARK CARE LTD,15/11/2017,£528.00,HOME CARE - CHILDRENS SERVICES,V001191901
ROCHDALE BOROUGH COUNCIL,23/11/2017,EARLY HELP AND SCHOOLS,NEWMARK CARE LTD,23/11/2017,£660.00,HOME CARE - CHILDRENS SERVICES,V001191902
ROCHDALE BOROUGH COUNCIL,23/11/2017,EARLY HELP AND SCHOOLS,NEWMARK CARE LTD,23/11/2017,"£1,188.00",HOME CARE - CHILDRENS SERVICES,V001191904
ROCHDALE BOROUGH COUNCIL,23/11/2017,EARLY HELP AND SCHOOLS,NEWMARK CARE LTD,23/11/2017,"£1,856.25",HOME CARE - CHILDRENS SERVICES,V001191905
ROCHDALE BOROUGH COUNCIL,23/11/2017,PHYSICAL DIS & OLDER PEOPLE,TUNSTALL HEALTHCARE (UK) LTD,23/11/2017,"£1,005.50",EQUIPMENT - GENERAL,V001191908
ROCHDALE BOROUGH COUNCIL,30/11/2017,EARLY HELP AND SCHOOLS,BELMONT SCHOOL LIMITED,30/11/2017,"£11,345.14",OTHER LA`S - SEN PROVISION,V001191910
ROCHDALE BOROUGH COUNCIL,24/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,UNITED FLAG & FLAGSTAFFS LIMITED,24/11/2017,£539.00,CIVIC/CEREMONIAL,V001192067
ROCHDALE BOROUGH COUNCIL,24/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,ZEN INTERNET LIMITED,24/11/2017,"£5,199.00",COMMUNICATION AND COMPUTING - GENERAL,V001192079
ROCHDALE BOROUGH COUNCIL,17/11/2017,EARLY HELP AND SCHOOLS,APOLLO HOME HEALTHCARE,17/11/2017,"£1,078.52",HOME CARE - CHILDRENS SERVICES,V001192091
ROCHDALE BOROUGH COUNCIL,20/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,BARTEC AUTO ID LTD,20/11/2017,£942.50,EQUIPMENT - GENERAL,V001192095
ROCHDALE BOROUGH COUNCIL,22/11/2017,NEIGHBOURHOODS AND ENVIRONMENT,MOLES SEEDS LTD,22/11/2017,£539.40,"TREES, SHRUBS, PLANTS",V001192102
ROCHDALE BOROUGH COUNCIL,17/11/2017,PUBLIC HEALTH,MILNROW VILLAGE PRACTICE,17/11/2017,£617.87,PH LCS PAYMENTS,V001192105
ROCHDALE BOROUGH COUNCIL,17/11/2017,PUBLIC HEALTH,PETERLOO MEDICAL CENTRE,17/11/2017,£947.59,PH LCS PAYMENTS,V001192108
ROCHDALE BOROUGH COUNCIL,17/11/2017,PUBLIC HEALTH,CASTLETON HEALTH CENTRE,17/11/2017,"£1,290.64",PH LCS PAYMENTS,V001192114
ROCHDALE BOROUGH COUNCIL,17/11/2017,PUBLIC HEALTH,HEALEY SURGERY,17/11/2017,"£1,850.77",PH LCS PAYMENTS,V001192121
ROCHDALE BOROUGH COUNCIL,17/11/2017,PUBLIC HEALTH,STONEFIELD STREET SURGERY,17/11/2017,£615.74,PH LCS PAYMENTS,V001192125
ROCHDALE BOROUGH COUNCIL,17/11/2017,PUBLIC HEALTH,DR G STOCKTON & DR L THOMPSON,17/11/2017,"£2,563.69",PH LCS PAYMENTS,V001192133
ROCHDALE BOROUGH COUNCIL,15/11/2017,EARLY HELP AND SCHOOLS,WARDLE ACADEMY,15/11/2017,"£11,720.51",SEN COSTS MET BY SCHOOLS,V001192156
ROCHDALE BOROUGH COUNCIL,17/11/2017,PUBLIC HEALTH,SUPERDRUG STORES PLC,17/11/2017,£513.40,PH LCS PAYMENTS,V001192162
ROCHDALE BOROUGH COUNCIL,17/11/2017,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,17/11/2017,£560.00,FOSTER PARENTS BASIC ALLOWANCE,V001192163
ROCHDALE BOROUGH COUNCIL,17/11/2017,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,17/11/2017,£560.00,FOSTER PARENTS BASIC ALLOWANCE,V001192163
