Body Name,Body,Service Label    ,Service Code,Service Division Label,Service Division Code,Organisational Unit,Expenditure Category,Expenditure Code,CIPFA Detailed Expenditure Type,CIPFA Detailed Expenditure Code,Date,Transaction Number,Net Amount, Capital and Revenue,Supplier Name,Supplier_ID
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Supplies and Services,3002/35104,Software Charges,35104,13/04/2017,inv0038485,22875.00,Partnerships and Agencies,Idox Software Limited,18011
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Supplies and Services,3003/35104,Software Charges,35104,13/04/2017,inv0038485,7625.00,Partnerships and Agencies,Idox Software Limited,18011
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Environment,Supplies and Services,1614/30102,Equipment-Purchases/Renewals,30102,13/04/2017,inv0038498,197.95,General Fund,MISCO,17397
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Housing Advice,1603,Delivery & Front Line Services,Supplies and Services,1625/37101,Grants General,37101,13/04/2017,inv0038477,3000.00,General Fund,Citizens Advice Ryedale,17451
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Housing Advice,1603,Delivery & Front Line Services,Supplies and Services,1625/38041,Misc-Contrib To Energy Trust,38041,13/04/2017,inv0038482,950.00,General Fund,Yorkshire Energy Services CIC,30840
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Long Term Liabilities,6A4,Other Long Term Liabilities,6441,Resources and Enabling,Balance Sheet Detail Codes,6741/A9001,Balance Sheet Debit,A9001,13/04/2017,inv0038421,26460.32,Balance Sheet,J C B Finance Ltd,17741
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Planning Services,1A4,Development Control,1404,Resources and Enabling,Supplies and Services,1431/35104,Software Charges,35104,13/04/2017,inv0038484,415.22,General Fund,Idox Software Limited,18011
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Planning Services,1A4,Development Control,1404,Resources and Enabling,Supplies and Services,1432/35104,Software Charges,35104,13/04/2017,inv0038484,2491.35,General Fund,Idox Software Limited,18011
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Planning Services,1A4,Development Control,1404,Resources and Enabling,Supplies and Services,1433/35104,Software Charges,35104,13/04/2017,inv0038484,415.22,General Fund,Idox Software Limited,18011
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Resources and Enabling,Supplies and Services,2860/35104,Software Charges,35104,13/04/2017,inv0038484,6054.54,Control Holding and SU Accnts,Idox Software Limited,18011
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Customer Service,Supplies and Services,2861/35104,Software Charges,35104,13/04/2017,inv0038554,1031.22,Control Holding and SU Accnts,Idox Software Limited,18011
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Resources and Enabling,Supplies and Services,2861/35104,Software Charges,35104,13/04/2017,inv0038484,627.89,Control Holding and SU Accnts,Idox Software Limited,18011
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Resources and Enabling,Supplies and Services,2861/35104,Software Charges,35104,13/04/2017,inv0038484,12109.08,Control Holding and SU Accnts,Idox Software Limited,18011
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Resources and Enabling,Supplies and Services,2862/35104,Software Charges,35104,13/04/2017,inv0038484,6054.54,Control Holding and SU Accnts,Idox Software Limited,18011
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Resources and Enabling,Supplies and Services,2863/35104,Software Charges,35104,13/04/2017,inv0038484,1009.09,Control Holding and SU Accnts,Idox Software Limited,18011
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Resources and Enabling,Supplies and Services,2864/35104,Software Charges,35104,13/04/2017,inv0038484,4036.36,Control Holding and SU Accnts,Idox Software Limited,18011
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Capital,5A1,Housing Services,5601,Customer Service,Supplies and Services,5676/37207,Grants -Energy Efficiency,37207,20/04/2017,inv0038651,3809.16,Capital,BATA Ltd,27799
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Capital,5A1,Housing Services,5601,Customer Service,Supplies and Services,5676/37206,Grants -Disabled Fac. 96 Act,37206,20/04/2017,inv0038646,63263.28,Capital,Scarborough Borough Council,17464
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Capital,5A1,ICT Hardware and Software,5181,Environment,Supplies and Services,5147/35105,Computer Equipment,35105,20/04/2017,inv0038616,1262.00,Capital,Razorblue Ltd,18068
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Capital,5A1,ICT Hardware and Software,5181,Environment,Supplies and Services,5147/35105,Computer Equipment,35105,20/04/2017,inv0038616,7916.16,Capital,Razorblue Ltd,18068
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Capital,5A1,ICT Hardware and Software,5181,Environment,Supplies and Services,5147/35105,Computer Equipment,35105,20/04/2017,inv0038616,6536.32,Capital,Razorblue Ltd,18068
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Capital,5A1,ICT Hardware and Software,5181,Environment,Supplies and Services,5147/35105,Computer Equipment,35105,20/04/2017,inv0038616,4236.00,Capital,Razorblue Ltd,18068
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Corp and Dem,1A7,Corporate Management,1701,Resources and Enabling,Supplies and Services,1701/37801,Subscriptions - General,37801,20/04/2017,inv0038409,1918.00,General Fund,North Kesteven District Council,17795
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Corp and Dem,1A7,Democratic Rep and Management,1702,Resources and Enabling,Supplies and Services,1711/35201,Telephone Rental & Calls,35201,20/04/2017,inv0038645,5.04,General Fund,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Corp and Dem,1A7,Democratic Rep and Management,1702,Corporate Management,Supplies and Services,1711/37802,LGA Subscription,37802,20/04/2017,inv0038499,5133.32,General Fund,Local Government Association,17242
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Corp and Dem,1A7,Democratic Rep and Management,1702,Management Team,Supplies and Services,1711/37802,LGA Subscription,37802,20/04/2017,inv0038613,1425.00,General Fund,Local Government Information Unit,31355
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Corp and Dem,1A7,Democratic Rep and Management,1702,Customer Service,Supplies and Services,1711/35104,Software Charges,35104,20/04/2017,inv0038501,7010.00,General Fund,Modern Mindset Ltd,18297
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Financing,1C9,Central Services  Financing,1903,Resources and Enabling,Supplies and Services,1923/35201,Telephone Rental & Calls,35201,20/04/2017,inv0038645,55.43,General Fund,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Land Charges,1105,Customer Service,Supplies and Services,1041/34014,Other Professional Fees,34014,20/04/2017,inv0038486,2597.50,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Local Tax Collection,1103,Resources and Enabling,Supplies and Services,1023/35201,Telephone Rental & Calls,35201,20/04/2017,inv0038645,160.44,General Fund,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Recreation and Sport,1203,Resources and Enabling,Supplies and Services,1123/30104,Equipment- Rental,30104,20/04/2017,inv0038645,49.69,General Fund,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Recreation and Sport,1203,Environment,Premises,1122/10001,Premises Rep.& Maint.-Out.Contractor,10001,20/04/2017,inv0038606,650.00,General Fund,Jet Aire Drain Care,18270
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Highways and Transprt Services,1A5,Parking Services,1501,Environment,Supplies and Services,1501/34110,Security Services,34110,20/04/2017,inv0038620,786.21,General Fund,Security Plus + Limited,21090
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Supplies and Services,2201/30104,Equipment- Rental,30104,20/04/2017,inv0038645,17.29,Control Holding and SU Accnts,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Supplies and Services,2201/35201,Telephone Rental & Calls,35201,20/04/2017,inv0038645,25.47,Control Holding and SU Accnts,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Supplies and Services,2241/35201,Telephone Rental & Calls,35201,20/04/2017,inv0038645,1302.60,Control Holding and SU Accnts,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Supplies and Services,2246/35201,Telephone Rental & Calls,35201,20/04/2017,inv0038604,2998.15,Control Holding and SU Accnts,NYnet Ltd,18160
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Supplies and Services,2246/35201,Telephone Rental & Calls,35201,20/04/2017,inv0038604,500.00,Control Holding and SU Accnts,NYnet Ltd,18160
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Supplies and Services,2221/30102,Equipment-Purchases/Renewals,30102,20/04/2017,inv0038615,294.00,Control Holding and SU Accnts,Razorblue Ltd,18068
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Environment,Transport Related Expenses,2452/20311,Dir. Trans.-Tyres Inc.Repair,20311,20/04/2017,inv0038656,2320.00,Control Holding and SU Accnts,T Elsey Ltd (Tyres Malton),18728
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Supplies and Services,2221/35102,Terminal & Network Maintenance,35102,20/04/2017,inv0038603,1086.57,Control Holding and SU Accnts,Vodafone Limited,17542
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Other Holding Accounts,2203,Corporate Management,Transport Related Expenses,2413/21001,Lease Costs,21001,20/04/2017,inv0038642,3762.67,Control Holding and SU Accnts,Alphabet (UK) Fleet Management Ltd,17719
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Other Holding Accounts,2203,Corporate Management,Transport Related Expenses,2413/21001,Lease Costs,21001,20/04/2017,inv0038641,183.70,Control Holding and SU Accnts,Alphabet (UK) Fleet Management Ltd,17719
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Other Holding Accounts,2203,Corporate Management,Transport Related Expenses,2413/21001,Lease Costs,21001,20/04/2017,inv0038526,528.32,Control Holding and SU Accnts,Alphabet (UK) Fleet Management Ltd,17719
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Other Holding Accounts,2203,Customer Service,Supplies and Services,2403/38026/AD007,Ins. Allocation Exc.Premises,38026,20/04/2017,inv0038640,-5287.50,Control Holding and SU Accnts,DAC Beachcroft Claims Ltd,26444
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Other Holding Accounts,2203,Customer Service,Supplies and Services,2403/38026/AD007,Ins. Allocation Exc.Premises,38026,20/04/2017,inv0038640,5287.50,Control Holding and SU Accnts,DAC Beachcroft Claims Ltd,26444
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Other Holding Accounts,2203,Customer Service,Supplies and Services,2403/38026/AR025,Ins. Allocation Exc.Premises,38026,20/04/2017,inv0038637,1000.00,Control Holding and SU Accnts,Zurich Insurance plc,22797
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Supplies and Services,3002/33001,Books Publications & Periodicals,33001,20/04/2017,inv0038634,5123.39,Partnerships and Agencies,IHS (Global) Limited,18080
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Enabling,1601,Planning,Supplies and Services,1601/38040,Miscellaneous-Contributions-General,38040,20/04/2017,inv0038609,3200.00,General Fund,Instore Direct Limited,31106
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Enabling,1601,Planning,Supplies and Services,1601/38040,Miscellaneous-Contributions-General,38040,20/04/2017,inv0038610,830.00,General Fund,Instore Direct Limited,31106
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Customer Service,Supplies and Services,1618/38018,General Miscellaneous,38018,20/04/2017,inv0038593,446.30,General Fund,Bulmers Letting Agency,17994
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Resources and Enabling,Supplies and Services,1614/30103,Equip-Rep&Maint.Inc Contract,30103,20/04/2017,inv0038645,117.35,General Fund,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Homelessness,1602,Customer Service,Supplies and Services,1614/34110,Security Services,34110,20/04/2017,inv0038594,986.16,General Fund,R P L Safety Consultancy,17974
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Housing Advice,1603,Management Team,Premises,1625/12001,Rents (Premises Only),12001,20/04/2017,inv0038654,4160.00,General Fund,Crombie Wilkinson,21805
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Other Welfare Services,1608,Resources and Enabling,Supplies and Services,1671/35201,Telephone Rental & Calls,35201,20/04/2017,inv0038645,250.60,General Fund,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Housing Services,1A6,Private Sector Housing Renewal,1609,Customer Service,Income,1681/94190,Charges For Services-General,94190,20/04/2017,inv0038646,-3497.75,General Fund,Scarborough Borough Council,17464
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Planning Services,1A4,Development Control,1404,Customer Service,Supplies and Services,1432/38031,Adverts-Not Staff Recruiting,38031,20/04/2017,inv0038612,359.37,General Fund,Johnston Publishing Ltd,17589
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Planning Services,1A4,Development Control,1404,Customer Service,Supplies and Services,1432/38031,Adverts-Not Staff Recruiting,38031,20/04/2017,inv0038611,610.93,General Fund,Johnston Publishing Ltd,17589
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Planning Services,1A4,Economic Development,1405,Customer Service,Supplies and Services,1442/37801,Subscriptions - General,37801,20/04/2017,inv0038627,636.00,General Fund,NABMA,17572
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Planning Services,1A4,Planning Policy,1408,Planning,Supplies and Services,1461/34014,Other Professional Fees,34014,20/04/2017,inv0038598,38.00,General Fund,North Yorkshire County Council,17406
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Resources and Enabling,Supplies and Services,2854/30104,Equipment- Rental,30104,20/04/2017,inv0038645,8.49,Control Holding and SU Accnts,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Environment,Supplies and Services,2851/34107,Hired Services - General,34107,20/04/2017,inv0038653,1075.92,Control Holding and SU Accnts,Penrose Associates,26868
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Environment,Supplies and Services,2851/34107,Hired Services - General,34107,20/04/2017,inv0038653,1138.58,Control Holding and SU Accnts,Penrose Associates,26868
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Direct Service Service Unit,2302,Environment,Employees,2859/09002,External Training Inc.Seminr,09002,20/04/2017,inv0038605,1733.00,Control Holding and SU Accnts,Ricardo-AEA Limited,20549
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Resources and Enabling,Supplies and Services,2811/30203,Furniture/Office Equipment-Rentals,30203,20/04/2017,inv0038645,9.62,Control Holding and SU Accnts,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Resources and Enabling,Supplies and Services,2812/30203,Furniture/Office Equipment-Rentals,30203,20/04/2017,inv0038645,8.56,Control Holding and SU Accnts,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Resources and Enabling,Supplies and Services,2814/35201,Telephone Rental & Calls,35201,20/04/2017,inv0038645,38.04,Control Holding and SU Accnts,Daisy Communications,18173
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Environment,Supplies and Services,2808/30201,Furn/Off.Equip-Purch/Renewal,30201,20/04/2017,inv0038496,542.00,Control Holding and SU Accnts,MISCO,17397
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Service Units,2A3,Support Service Service Unit,2301,Environment,Supplies and Services,2808/30201,Furn/Off.Equip-Purch/Renewal,30201,20/04/2017,inv0038492,533.74,Control Holding and SU Accnts,MISCO,17397
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Collection Fund and Rating Acc,4A1,Collection Fund,4105,Cash Receipting Feeder,Collection Fund Codes,4202/C7161,County Precept,C7161,25/04/2017,inc0001274,2300830.00,Collection Fund and Rating acc,,0
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Collection Fund and Rating Acc,4A1,Collection Fund,4105,Cash Receipting Feeder,Collection Fund Codes,4202/C7163,Nth Yorks Police and Crime Comm Precept,C7163,25/04/2017,inc0001274,428096.00,Collection Fund and Rating acc,,0
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Collection Fund and Rating Acc,4A1,Collection Fund,4105,Cash Receipting Feeder,Collection Fund Codes,4202/C7165,Nth Yorks Fire & Rescue Service,C7165,25/04/2017,inc0001274,129965.00,Collection Fund and Rating acc,,0
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Capital,5A1,Housing Services,5601,Customer Service,Supplies and Services,5676/37207,Grants -Energy Efficiency,37207,26/04/2017,inv0038651,-3809.16,Capital,BATA Ltd,27799
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Agency Arrangements,3A3,Other Agencies,3302,Customer Service,Supplies and Services,3241/33002,Printing & Stationery,33002,28/04/2017,inv0038719,1048.95,Partnerships and Agencies,Shaw & Sons Ltd,17469
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Capital,5A1,Housing Services,5601,Customer Service,Supplies and Services,5676/37207,Grants -Energy Efficiency,37207,28/04/2017,inv0038651,3809.16,Capital,BATA Ltd,27799
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Corp and Dem,1A7,Corporate Management,1701,Management Team,Supplies and Services,1702/34107,Hired Services - General,34107,28/04/2017,inv0038717,2000.00,General Fund,iESE,27576
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services  Corp and Dem,1A7,Corporate Management,1701,Management Team,Supplies and Services,1702/34107,Hired Services - General,34107,28/04/2017,inv0038718,6269.65,General Fund,iESE,27576
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Elections,1104,Corporate Services,Supplies and Services,1031/33002,Printing & Stationery,33002,28/04/2017,crn0000535,-149.00,General Fund,Shaw & Sons Ltd,17469
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Grants Bequests and Donations,1101,Specialist Services,Supplies and Services,1001/37313,Grant - Community Grants,37313,28/04/2017,inv0038689,1500.00,General Fund,Friends of Dalby Forest,31354
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Central Services to the Public,1A1,Grants Bequests and Donations,1101,Customer Service,Supplies and Services,1001/37313,Grant - Community Grants,37313,28/04/2017,inv0038688,2592.41,General Fund,Yedingham Village Hall Committee,17652
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Tourism,1204,Resources and Enabling,Supplies and Services,1131/38018,General Miscellaneous,38018,28/04/2017,inv0038617,60.86,General Fund,MISCO,17397
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Cultural and Related Services,1A2,Tourism,1204,Resources and Enabling,Supplies and Services,1131/38018,General Miscellaneous,38018,28/04/2017,inv0038614,266.87,General Fund,MISCO,17397
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Current Assets,6A2,Inventories,6221,Environment,Balance Sheet Detail Codes,6131/A4002,Stock Receipts(Purchases),A4002,28/04/2017,inv0038709,3120.00,Balance Sheet,Craemer UK Ltd,18199
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Recycling,1305,Delivery & Front Line Services,Supplies and Services,1325/34105,Waste Disposal Service,34105,28/04/2017,inv0038638,1156.40,General Fund,Gwilliam Recycling,17583
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Delivery & Front Line Services,Supplies and Services,1342/34014,Other Professional Fees,34014,28/04/2017,inv0038712,2040.00,General Fund,N S Redfern,18590
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Delivery & Front Line Services,Supplies and Services,1343/34002,Consultants,34002,28/04/2017,inv0038695,2385.00,General Fund,R H Environmental Limited,18150
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Environmental and Reg Services,1A3,Regulatory Services,1306,Environment,Supplies and Services,1343/34002,Consultants,34002,28/04/2017,inv0038690,575.00,General Fund,R H Environmental Limited,18150
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Supplies and Services,2221/30102,Equipment-Purchases/Renewals,30102,28/04/2017,inv0038617,5.00,Control Holding and SU Accnts,MISCO,17397
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Supplies and Services,2221/30102,Equipment-Purchases/Renewals,30102,28/04/2017,inv0038614,106.50,Control Holding and SU Accnts,MISCO,17397
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Resources and Enabling,Supplies and Services,2221/30102,Equipment-Purchases/Renewals,30102,28/04/2017,inv0038600,5.85,Control Holding and SU Accnts,MISCO,17397
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2460/20202/VS300,Transport Parts & Materials,20202,28/04/2017,inv0038479,45.00,Control Holding and SU Accnts,Pelican Engineering Ltd t/as Knottingley Trucks,17372
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2460/20202/VS300,Transport Parts & Materials,20202,28/04/2017,inv0038479,216.69,Control Holding and SU Accnts,Pelican Engineering Ltd t/as Knottingley Trucks,17372
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2461/20202/VY203,Transport Parts & Materials,20202,28/04/2017,inv0038551,134.82,Control Holding and SU Accnts,Pelican Engineering Ltd t/as Knottingley Trucks,17372
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2461/20202/VY204,Transport Parts & Materials,20202,28/04/2017,inv0038552,156.00,Control Holding and SU Accnts,Pelican Engineering Ltd t/as Knottingley Trucks,17372
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20311,Dir. Trans.-Tyres Inc.Repair,20311,28/04/2017,inv0038702,1144.00,Control Holding and SU Accnts,T Elsey Ltd (Tyres Malton),18728
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20311,Dir. Trans.-Tyres Inc.Repair,20311,28/04/2017,inv0038699,1260.00,Control Holding and SU Accnts,T Elsey Ltd (Tyres Malton),18728
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2452/20311,Dir. Trans.-Tyres Inc.Repair,20311,28/04/2017,inv0038703,15.00,Control Holding and SU Accnts,T Elsey Ltd (Tyres Malton),18728
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2454/20311/VP506,Dir. Trans.-Tyres Inc.Repair,20311,28/04/2017,inv0038704,13.25,Control Holding and SU Accnts,T Elsey Ltd (Tyres Malton),18728
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Holding Accounts,2A2,Holding Accounts,2202,Delivery & Front Line Services,Transport Related Expenses,2461/20311/VY202,Dir. Trans.-Tyres Inc.Repair,20311,28/04/2017,inv0038701,15.00,Control Holding and SU Accnts,T Elsey Ltd (Tyres Malton),18728
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Supplies and Services,3002/35104,Software Charges,35104,28/04/2017,inv0038643,806.25,Partnerships and Agencies,NYnet Ltd,18160
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Supplies and Services,3003/35104,Software Charges,35104,28/04/2017,inv0038643,268.75,Partnerships and Agencies,NYnet Ltd,18160
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Supplies and Services,3002/35104,Software Charges,35104,28/04/2017,inv0038633,681.00,Partnerships and Agencies,Razorblue Ltd,18068
Ryedale District Council,http://statistics.data.gov.uk/id/local-authority/36UF,Hosted Partnerships,3A1,Building Control Partnership,3101,Corporate Management,Supplies and Services,3002/35104,Software Charges,35104,28/04/2017,inv0038635,160.00,Partnerships and Agencies,Razorblue Ltd,18068
