Department Family,Entity,Date,Expense Type,Expense area,Supplier,Transaction Number,Amount
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018151563,3.27
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,SURGICAL INSTRUMENTS: GENERAL,Medicine,NHS LOGISTICS,1018151563,0.98
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018151563,0.75
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018151563,0.67
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018151563,1.18
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018151563,0.78
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018151563,1.36
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018151563,0.42
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,SURGICAL INSTRUMENTS: GENERAL,Medicine,NHS LOGISTICS,1018151563,0.95
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018151563,0.71
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,TOILETRIES PERSONAL HYGIENE PRODUCTS,Surgery,NHS LOGISTICS,1018151563,2.16
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018151563,3.27
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,ANAESTHETIC EQUIPMENT ACCESSORIES,Surgery,NHS LOGISTICS,1018151563,0.38
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018151563,1.13
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018151563,0.07
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018151563,1.42
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018151563,3.27
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018151563,1.5
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,ANAESTHETIC EQUIPMENT ACCESSORIES,Surgery,NHS LOGISTICS,1018151563,0.25
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,PATIENT APPLIANCES,Surgery,NHS LOGISTICS,1018151563,1.56
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018151563,47.48
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018151563,0.37
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018151563,130.61
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018151563,2.53
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018151563,1.27
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018151563,5.54
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018151563,188.25
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018151563,12.65
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018151563,16.45
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018151563,41.13
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018151563,148.05
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018151563,49.35
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018151563,195.92
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018151563,105.51
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018151563,63.27
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018151563,7.91
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018151563,16.33
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018151563,17.35
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018151563,17.35
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018151563,24.49
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018151563,44.9
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018151563,130.61
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018151563,228.57
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018151563,48.98
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018151563,73.47
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018151563,130.61
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018151563,16.33
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018151563,9.02
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018151563,0.88
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018151563,2.4
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,TISSUES HAND TOWELS & TOILET PAPER,Musculo-Skeletal,NHS LOGISTICS,1018151563,0.5
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,OTHER MEDICAL SUPPLIES,Musculo-Skeletal,NHS LOGISTICS,1018151563,0.75
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,MEDSURGCONS - OTHER,Musculo-Skeletal,NHS LOGISTICS,1018151563,0.97
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,PATIENT APPLIANCES,Musculo-Skeletal,NHS LOGISTICS,1018151563,3.12
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DISPOSABLE THEATRE DRAPES WIPES,Musculo-Skeletal,NHS LOGISTICS,1018151563,0.71
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Medicine,NHS LOGISTICS,1018151563,1.11
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018151563,0.5
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,SURGICAL INSTRUMENTS: GENERAL,Medicine,NHS LOGISTICS,1018151563,1.97
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,ANAESTHETIC EQUIPMENT ACCESSORIES,Medicine,NHS LOGISTICS,1018151563,0.38
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018151563,1.13
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018151563,0.35
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018151563,3.27
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018151563,0.71
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018151563,0.13
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018151563,3.01
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,TISSUES HAND TOWELS & TOILET PAPER,Musculo-Skeletal,NHS LOGISTICS,1018151563,0.99
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018151563,1.74
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018151563,2.33
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018151563,2.41
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,MEDSURGCONS - OTHER,Musculo-Skeletal,NHS LOGISTICS,1018151563,0.78
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DISPOSABLE THEATRE DRAPES WIPES,Musculo-Skeletal,NHS LOGISTICS,1018151563,3.08
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,LAB EQUIP-ANALYSERS,Clinical Support,NHS LOGISTICS,1018151563,6.2
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018151563,1.5
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018151563,0.88
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018151563,9.07
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018151563,0.99
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,TUBES,Clinical Support,NHS LOGISTICS,1018151563,1.37
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018151563,1.37
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018151563,1.51
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018151563,0.97
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018151563,1.56
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support,NHS LOGISTICS,1018151563,0.71
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018151563,1.5
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018151563,3.27
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018151563,1.5
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,HEALTHCARE - WEAR,Medicine,NHS LOGISTICS,1018151563,6.39
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018151563,0.75
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018151563,0.67
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018151563,1.34
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018151563,0.14
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018151563,0.71
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018151563,2.07
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,TOILETRIES PERSONAL HYGIENE PRODUCTS,Medicine,NHS LOGISTICS,1018151563,0.93
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018151563,6.53
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018151563,0.5
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,TUBES,Medicine,NHS LOGISTICS,1018151563,1.37
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018151563,1.12
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018151563,1.13
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018151563,0.67
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018151563,0.67
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018151563,0.28
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018151563,0.71
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,ANAESTHETIC EQUIPMENT ACCESSORIES,Medicine,NHS LOGISTICS,1018151563,0.75
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,COOKING & KITCHEN UTENSILS,Surgery,NHS LOGISTICS,1018151563,4.08
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018151563,1
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,TUBES,Surgery,NHS LOGISTICS,1018151563,5.99
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,PATIENT APPLIANCES,Surgery,NHS LOGISTICS,1018151563,0.86
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,ELECTRICAL EQUIPMENT x,Surgery,NHS LOGISTICS,1018151563,1.55
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018151563,5.12
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,ELECTRICAL EQUIPMENT x,Surgery,NHS LOGISTICS,1018151563,1
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,ELECTRICAL EQUIPMENT x,Surgery,NHS LOGISTICS,1018151563,1.55
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018151563,20.36
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018151563,3.01
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018151563,2.28
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018151563,2.28
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,TOILETRIES PERSONAL HYGIENE PRODUCTS,Surgery,NHS LOGISTICS,1018151563,1.54
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018151563,18.26
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018151563,1.86
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018151563,5.27
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018151563,2.65
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018151563,9.85
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,COOKING & KITCHEN UTENSILS,Facilities,NHS LOGISTICS,1018151563,5
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018151563,3.72
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,FLAVOURINGS HERBS SPICES,Facilities,NHS LOGISTICS,1018151563,2.01
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018151563,3.95
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018151563,28.13
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018151563,1.49
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018151563,1.87
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018151563,40.8
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018151563,16.56
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018151563,2.48
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,COOKING & KITCHEN UTENSILS,Facilities,NHS LOGISTICS,1018151563,2.53
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,COOKING & KITCHEN UTENSILS,Facilities,NHS LOGISTICS,1018151563,3.21
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018151563,2.33
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,TISSUES HAND TOWELS & TOILET PAPER,Facilities,NHS LOGISTICS,1018151563,2.13
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018151563,9.7
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018151563,5.36
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018151563,3.28
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018151563,3.42
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018151563,0.25
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018151563,1.49
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018151563,0.47
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018151563,0.9
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,BAGS SACKS - OTHER,Surgery,NHS LOGISTICS,1018151563,0.45
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018151563,1.49
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,SURGICAL INSTRUMENTS: DISPOSABLE,Surgery,NHS LOGISTICS,1018151563,5.65
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018151563,1.11
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018151563,0.5
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,MED SURG EQUIP REP MAINT CLEANING,Clinical Support,NHS LOGISTICS,1018151563,21.86
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,SURGICAL INSTRUMENTS: DISPOSABLE,Clinical Support,NHS LOGISTICS,1018151563,8.47
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018151563,1.37
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018151563,2.22
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018151563,14.99
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018151563,0.37
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018151563,3.33
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018151563,13.64
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018151563,1.57
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018151563,0.78
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018151563,0.58
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018151563,0.74
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018151563,1.49
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018151563,0.98
Department of Health,Salisbury NHS Foundation Trust,03-Nov-17,BLDG STRUCTURES MAIN CONTR,Corporate,M & J GROUP,25721,25000
Department of Health,Salisbury NHS Foundation Trust,03-Nov-17,BLDG STRUCTURES MAIN CONTR,Corporate,M & J GROUP,25721,5000
Department of Health,Salisbury NHS Foundation Trust,24-Nov-17,HEALTHCARE - NHS TRUSTS,Musculo-Skeletal,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8265124,27064.72
Department of Health,Salisbury NHS Foundation Trust,16-Nov-17,ELECTRICAL EQUIPMENT x,Musculo-Skeletal,NHS LOGISTICS,1018158099,12.5
Department of Health,Salisbury NHS Foundation Trust,16-Nov-17,ELECTRICAL EQUIPMENT x,Musculo-Skeletal,NHS LOGISTICS,1018158099,2.5
Department of Health,Salisbury NHS Foundation Trust,16-Nov-17,BEVERAGES & AMBIENT FOOD,Clinical Support,NHS LOGISTICS,1018158099,3.54
Department of Health,Salisbury NHS Foundation Trust,16-Nov-17,BEVERAGES & AMBIENT FOOD,Clinical Support,NHS LOGISTICS,1018158099,0.71
Department of Health,Salisbury NHS Foundation Trust,16-Nov-17,COOKING & KITCHEN UTENSILS,Clinical Support,NHS LOGISTICS,1018158099,25
Department of Health,Salisbury NHS Foundation Trust,16-Nov-17,COOKING & KITCHEN UTENSILS,Clinical Support,NHS LOGISTICS,1018158099,5
Department of Health,Salisbury NHS Foundation Trust,16-Nov-17,OTHER MEDICAL SUPPLIES,Musculo-Skeletal,NHS LOGISTICS,1018158099,1.88
Department of Health,Salisbury NHS Foundation Trust,16-Nov-17,OTHER MEDICAL SUPPLIES,Musculo-Skeletal,NHS LOGISTICS,1018158099,0.38
Department of Health,Salisbury NHS Foundation Trust,16-Nov-17,MEDPROSTH-SPINAL IMPLANTS,Surgery,NHS LOGISTICS,1018158099,120.41
Department of Health,Salisbury NHS Foundation Trust,16-Nov-17,MEDPROSTH-SPINAL IMPLANTS,Surgery,NHS LOGISTICS,1018158099,120.41
Department of Health,Salisbury NHS Foundation Trust,16-Nov-17,MEDPROSTH-SPINAL IMPLANTS,Surgery,NHS LOGISTICS,1018158099,24.08
Department of Health,Salisbury NHS Foundation Trust,16-Nov-17,MEDPROSTH-SPINAL IMPLANTS,Surgery,NHS LOGISTICS,1018158099,24.08
Department of Health,Salisbury NHS Foundation Trust,16-Nov-17,SURGICAL INSTRUMENTS: GENERAL,Surgery,NHS LOGISTICS,1018158099,87.45
Department of Health,Salisbury NHS Foundation Trust,16-Nov-17,SURGICAL INSTRUMENTS: GENERAL,Surgery,NHS LOGISTICS,1018158099,17.49
Department of Health,Salisbury NHS Foundation Trust,16-Nov-17,D IMAG & RADIO - X RAY FILM PROCESSING CHEMICALS,Surgery,NHS LOGISTICS,1018158099,112.58
Department of Health,Salisbury NHS Foundation Trust,16-Nov-17,D IMAG & RADIO - X RAY FILM PROCESSING CHEMICALS,Surgery,NHS LOGISTICS,1018158099,22.52
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,MED SURG EQUIP REP MAINT CLEANING,Medicine,NHS LOGISTICS,1018151563,533.62
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,MED SURG EQUIP REP MAINT CLEANING,Medicine,NHS LOGISTICS,1018151563,106.72
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018151563,272.25
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018151563,30.03
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018151563,54.45
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018151563,6.01
Department of Health,Salisbury NHS Foundation Trust,09-Nov-17,MEDSURGCONS - OTHER,Facilities,NHS LOGISTICS,1018151563,9.77
