ORGANISATION NAME,EFFECTIVE DATE,DIRECTORATE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION NO.
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,586.20 ,DIRECT PAYMENTS,V001127256
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,2735.68 ,DIRECT PAYMENTS,V001127258
ROCHDALE BOROUGH COUNCIL,12/05/2017,LEARNING DIS & MENTAL HEALTH,REDACTION - PERSONAL DATA,12/05/2017,4068.32 ,DIRECT PAYMENTS,V001127259
ROCHDALE BOROUGH COUNCIL,12/05/2017,LEARNING DIS & MENTAL HEALTH,REDACTION - PERSONAL DATA,12/05/2017,1371.32 ,DIRECT PAYMENTS,V001127260
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,972.48 ,DIRECT PAYMENTS,V001127261
ROCHDALE BOROUGH COUNCIL,12/05/2017,LEARNING DIS & MENTAL HEALTH,REDACTION - PERSONAL DATA,12/05/2017,1421.32 ,DIRECT PAYMENTS,V001127262
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,1091.24 ,DIRECT PAYMENTS,V001127264
ROCHDALE BOROUGH COUNCIL,12/05/2017,LEARNING DIS & MENTAL HEALTH,REDACTION - PERSONAL DATA,12/05/2017,704.00 ,DIRECT PAYMENTS,V001127266
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,915.84 ,DIRECT PAYMENTS,V001127267
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,1135.16 ,DIRECT PAYMENTS,V001127269
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,596.92 ,DIRECT PAYMENTS,V001127271
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,796.00 ,DIRECT PAYMENTS,V001127272
ROCHDALE BOROUGH COUNCIL,12/05/2017,LEARNING DIS & MENTAL HEALTH,REDACTION - PERSONAL DATA,12/05/2017,623.32 ,DIRECT PAYMENTS,V001127273
ROCHDALE BOROUGH COUNCIL,12/05/2017,LEARNING DIS & MENTAL HEALTH,REDACTION - PERSONAL DATA,12/05/2017,1243.20 ,DIRECT PAYMENTS,V001127274
ROCHDALE BOROUGH COUNCIL,12/05/2017,LEARNING DIS & MENTAL HEALTH,REDACTION - PERSONAL DATA,12/05/2017,1323.84 ,DIRECT PAYMENTS,V001127275
ROCHDALE BOROUGH COUNCIL,12/05/2017,LEARNING DIS & MENTAL HEALTH,REDACTION - PERSONAL DATA,12/05/2017,1071.76 ,DIRECT PAYMENTS,V001127278
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,1090.92 ,DIRECT PAYMENTS,V001127279
ROCHDALE BOROUGH COUNCIL,12/05/2017,LEARNING DIS & MENTAL HEALTH,REDACTION - PERSONAL DATA,12/05/2017,2165.32 ,DIRECT PAYMENTS,V001127281
ROCHDALE BOROUGH COUNCIL,12/05/2017,LEARNING DIS & MENTAL HEALTH,REDACTION - PERSONAL DATA,12/05/2017,1212.76 ,DIRECT PAYMENTS,V001127282
ROCHDALE BOROUGH COUNCIL,12/05/2017,LEARNING DIS & MENTAL HEALTH,REDACTION - PERSONAL DATA,12/05/2017,1841.52 ,DIRECT PAYMENTS,V001127283
ROCHDALE BOROUGH COUNCIL,12/05/2017,LEARNING DIS & MENTAL HEALTH,REDACTION - PERSONAL DATA,12/05/2017,610.68 ,DIRECT PAYMENTS,V001127284
ROCHDALE BOROUGH COUNCIL,12/05/2017,LEARNING DIS & MENTAL HEALTH,REDACTION - PERSONAL DATA,12/05/2017,729.68 ,DIRECT PAYMENTS,V001127285
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,872.76 ,DIRECT PAYMENTS,V001127286
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,2052.00 ,DIRECT PAYMENTS,V001127287
ROCHDALE BOROUGH COUNCIL,12/05/2017,LEARNING DIS & MENTAL HEALTH,REDACTION - PERSONAL DATA,12/05/2017,6947.52 ,DIRECT PAYMENTS,V001127289
ROCHDALE BOROUGH COUNCIL,12/05/2017,LEARNING DIS & MENTAL HEALTH,REDACTION - PERSONAL DATA,12/05/2017,5559.16 ,DIRECT PAYMENTS,V001127290
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,717.00 ,DIRECT PAYMENTS,V001127293
ROCHDALE BOROUGH COUNCIL,12/05/2017,LEARNING DIS & MENTAL HEALTH,REDACTION - PERSONAL DATA,12/05/2017,1455.56 ,DIRECT PAYMENTS,V001127295
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,534.56 ,DIRECT PAYMENTS,V001127297
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,1320.68 ,DIRECT PAYMENTS,V001127300
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,968.00 ,DIRECT PAYMENTS,V001127302
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,923.16 ,DIRECT PAYMENTS,V001127303
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,980.76 ,DIRECT PAYMENTS,V001127304
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,1239.68 ,DIRECT PAYMENTS,V001127308
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,1201.40 ,DIRECT PAYMENTS,V001127310
ROCHDALE BOROUGH COUNCIL,12/05/2017,LEARNING DIS & MENTAL HEALTH,REDACTION - PERSONAL DATA,12/05/2017,8070.92 ,DIRECT PAYMENTS,V001127313
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,1063.88 ,DIRECT PAYMENTS,V001127316
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,534.56 ,DIRECT PAYMENTS,V001127317
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,908.00 ,DIRECT PAYMENTS,V001127319
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,537.93 ,DIRECT PAYMENTS,V001127321
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,717.24 ,DIRECT PAYMENTS,V001127322
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,555.80 ,DIRECT PAYMENTS,V001127324
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,689.88 ,DIRECT PAYMENTS,V001127325
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,3073.36 ,DIRECT PAYMENTS,V001127328
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,589.08 ,DIRECT PAYMENTS,V001127330
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,589.08 ,DIRECT PAYMENTS,V001127331
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,589.08 ,DIRECT PAYMENTS,V001127332
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,823.64 ,DIRECT PAYMENTS,V001127333
ROCHDALE BOROUGH COUNCIL,12/05/2017,LEARNING DIS & MENTAL HEALTH,REDACTION - PERSONAL DATA,12/05/2017,6121.72 ,DIRECT PAYMENTS,V001127334
ROCHDALE BOROUGH COUNCIL,12/05/2017,LEARNING DIS & MENTAL HEALTH,REDACTION - PERSONAL DATA,12/05/2017,614.76 ,DIRECT PAYMENTS,V001127337
ROCHDALE BOROUGH COUNCIL,12/05/2017,LEARNING DIS & MENTAL HEALTH,REDACTION - PERSONAL DATA,12/05/2017,1919.32 ,DIRECT PAYMENTS,V001127338
ROCHDALE BOROUGH COUNCIL,12/05/2017,LEARNING DIS & MENTAL HEALTH,REDACTION - PERSONAL DATA,12/05/2017,553.80 ,DIRECT PAYMENTS,V001127339
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,1218.96 ,DIRECT PAYMENTS,V001127341
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,1356.24 ,DIRECT PAYMENTS,V001127344
ROCHDALE BOROUGH COUNCIL,12/05/2017,LEARNING DIS & MENTAL HEALTH,REDACTION - PERSONAL DATA,12/05/2017,1104.04 ,DIRECT PAYMENTS,V001127345
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,2038.16 ,DIRECT PAYMENTS,V001127346
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,689.48 ,DIRECT PAYMENTS,V001127347
ROCHDALE BOROUGH COUNCIL,12/05/2017,LEARNING DIS & MENTAL HEALTH,REDACTION - PERSONAL DATA,12/05/2017,1445.92 ,DIRECT PAYMENTS,V001127348
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,711.36 ,DIRECT PAYMENTS,V001127349
ROCHDALE BOROUGH COUNCIL,12/05/2017,LEARNING DIS & MENTAL HEALTH,REDACTION - PERSONAL DATA,12/05/2017,2862.68 ,DIRECT PAYMENTS,V001127350
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,756.00 ,DIRECT PAYMENTS,V001127351
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,520.72 ,DIRECT PAYMENTS,V001127353
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,1458.60 ,DIRECT PAYMENTS,V001127354
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,997.12 ,DIRECT PAYMENTS,V001127356
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,2786.80 ,DIRECT PAYMENTS,V001127359
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,1776.00 ,DIRECT PAYMENTS,V001127360
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,772.00 ,DIRECT PAYMENTS,V001127361
ROCHDALE BOROUGH COUNCIL,12/05/2017,LEARNING DIS & MENTAL HEALTH,REDACTION - PERSONAL DATA,12/05/2017,1146.92 ,DIRECT PAYMENTS,V001127363
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,1561.36 ,DIRECT PAYMENTS,V001127364
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,956.84 ,DIRECT PAYMENTS,V001127365
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,843.72 ,DIRECT PAYMENTS,V001127366
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,1931.40 ,DIRECT PAYMENTS,V001127367
ROCHDALE BOROUGH COUNCIL,12/05/2017,LEARNING DIS & MENTAL HEALTH,REDACTION - PERSONAL DATA,12/05/2017,690.16 ,DIRECT PAYMENTS,V001127370
ROCHDALE BOROUGH COUNCIL,12/05/2017,LEARNING DIS & MENTAL HEALTH,REDACTION - PERSONAL DATA,12/05/2017,5336.48 ,DIRECT PAYMENTS,V001127371
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,3093.48 ,DIRECT PAYMENTS,V001127372
ROCHDALE BOROUGH COUNCIL,12/05/2017,LEARNING DIS & MENTAL HEALTH,REDACTION - PERSONAL DATA,12/05/2017,1211.20 ,DIRECT PAYMENTS,V001127373
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,2305.96 ,DIRECT PAYMENTS,V001127374
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,738.48 ,DIRECT PAYMENTS,V001127382
ROCHDALE BOROUGH COUNCIL,12/05/2017,LEARNING DIS & MENTAL HEALTH,REDACTION - PERSONAL DATA,12/05/2017,1253.84 ,DIRECT PAYMENTS,V001127383
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,998.52 ,DIRECT PAYMENTS,V001127391
ROCHDALE BOROUGH COUNCIL,12/05/2017,LEARNING DIS & MENTAL HEALTH,REDACTION - PERSONAL DATA,12/05/2017,1239.56 ,DIRECT PAYMENTS,V001127394
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,1083.76 ,DIRECT PAYMENTS,V001127395
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,1173.52 ,DIRECT PAYMENTS,V001127397
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,686.00 ,DIRECT PAYMENTS,V001127399
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,863.84 ,DIRECT PAYMENTS,V001127400
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,1068.64 ,DIRECT PAYMENTS,V001127402
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,929.92 ,DIRECT PAYMENTS,V001127405
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,968.28 ,DIRECT PAYMENTS,V001127409
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,918.56 ,DIRECT PAYMENTS,V001127410
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,1610.72 ,DIRECT PAYMENTS,V001127411
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,748.96 ,DIRECT PAYMENTS,V001127412
ROCHDALE BOROUGH COUNCIL,12/05/2017,LEARNING DIS & MENTAL HEALTH,REDACTION - PERSONAL DATA,12/05/2017,678.64 ,DIRECT PAYMENTS,V001127413
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,2520.88 ,DIRECT PAYMENTS,V001127424
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,883.76 ,DIRECT PAYMENTS,V001127429
ROCHDALE BOROUGH COUNCIL,12/05/2017,LEARNING DIS & MENTAL HEALTH,REDACTION - PERSONAL DATA,12/05/2017,2794.92 ,DIRECT PAYMENTS,V001127432
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,562.32 ,DIRECT PAYMENTS,V001127436
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,1225.36 ,DIRECT PAYMENTS,V001127437
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,503.48 ,DIRECT PAYMENTS,V001127439
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,503.48 ,DIRECT PAYMENTS,V001127440
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,973.04 ,DIRECT PAYMENTS,V001127441
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,574.32 ,DIRECT PAYMENTS,V001127445
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,574.32 ,DIRECT PAYMENTS,V001127446
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,574.32 ,DIRECT PAYMENTS,V001127447
ROCHDALE BOROUGH COUNCIL,12/05/2017,LEARNING DIS & MENTAL HEALTH,REDACTION - PERSONAL DATA,12/05/2017,556.28 ,DIRECT PAYMENTS,V001127450
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,855.88 ,DIRECT PAYMENTS,V001127453
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,982.00 ,DIRECT PAYMENTS,V001127462
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,588.00 ,DIRECT PAYMENTS,V001127463
ROCHDALE BOROUGH COUNCIL,12/05/2017,LEARNING DIS & MENTAL HEALTH,REDACTION - PERSONAL DATA,12/05/2017,1196.44 ,DIRECT PAYMENTS,V001127467
ROCHDALE BOROUGH COUNCIL,12/05/2017,LEARNING DIS & MENTAL HEALTH,REDACTION - PERSONAL DATA,12/05/2017,685.04 ,DIRECT PAYMENTS,V001127470
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,605.84 ,DIRECT PAYMENTS,V001127472
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,1008.84 ,DIRECT PAYMENTS,V001127473
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,525.00 ,DIRECT PAYMENTS,V001127475
ROCHDALE BOROUGH COUNCIL,12/05/2017,LEARNING DIS & MENTAL HEALTH,REDACTION - PERSONAL DATA,12/05/2017,607.00 ,DIRECT PAYMENTS,V001127477
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,609.00 ,DIRECT PAYMENTS,V001127481
ROCHDALE BOROUGH COUNCIL,12/05/2017,LEARNING DIS & MENTAL HEALTH,REDACTION - PERSONAL DATA,12/05/2017,1235.84 ,DIRECT PAYMENTS,V001127482
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,1419.92 ,DIRECT PAYMENTS,V001127485
ROCHDALE BOROUGH COUNCIL,31/05/2017,LEARNING DIS & MENTAL HEALTH,REDACTION - PERSONAL DATA,31/05/2017,2771.60 ,DIRECT PAYMENTS,V001127486
ROCHDALE BOROUGH COUNCIL,31/05/2017,LEARNING DIS & MENTAL HEALTH,REDACTION - PERSONAL DATA,31/05/2017,2771.60 ,DIRECT PAYMENTS,V001127487
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,1937.60 ,DIRECT PAYMENTS,V001127490
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,577.08 ,DIRECT PAYMENTS,V001127502
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,608.00 ,DIRECT PAYMENTS,V001127506
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,1104.12 ,DIRECT PAYMENTS,V001127512
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,1168.32 ,DIRECT PAYMENTS,V001127528
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,1801.52 ,DIRECT PAYMENTS,V001127529
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,817.12 ,DIRECT PAYMENTS,V001127531
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,2736.00 ,DIRECT PAYMENTS,V001127532
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,514.20 ,DIRECT PAYMENTS,V001127534
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,685.60 ,DIRECT PAYMENTS,V001127535
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,947.92 ,DIRECT PAYMENTS,V001127536
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,560.00 ,DIRECT PAYMENTS,V001127538
ROCHDALE BOROUGH COUNCIL,12/05/2017,LEARNING DIS & MENTAL HEALTH,REDACTION - PERSONAL DATA,12/05/2017,564.00 ,DIRECT PAYMENTS,V001127539
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,597.08 ,DIRECT PAYMENTS,V001127547
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,597.08 ,DIRECT PAYMENTS,V001127548
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,612.76 ,DIRECT PAYMENTS,V001127559
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,612.76 ,DIRECT PAYMENTS,V001127560
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,612.76 ,DIRECT PAYMENTS,V001127561
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,631.84 ,DIRECT PAYMENTS,V001127578
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,REDACTION - PERSONAL DATA,12/05/2017,631.84 ,DIRECT PAYMENTS,V001127579
ROCHDALE BOROUGH COUNCIL,12/05/2017,NEIGHBOURHOODS AND ENVIRONMENT,ATI ENVIRONMENT UK LTD,12/05/2017,3013.00 ,SPECIFIED MAINTENANCE,V001127590
ROCHDALE BOROUGH COUNCIL,12/05/2017,NEIGHBOURHOODS AND ENVIRONMENT,CLOVER SECURITY SERVICES LIMITED,12/05/2017,1160.00 ,SECURITY,V001127591
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,FOUR SEASONS HEALTHCARE,12/05/2017,3584.90 ,RESIDENTIAL LONG TERM,V001127598
ROCHDALE BOROUGH COUNCIL,12/05/2017,PHYSICAL DIS & OLDER PEOPLE,ELIZABETH HOUSE OLDHAM LTD,12/05/2017,25068.68 ,RESIDENTIAL LONG TERM,V001127599
ROCHDALE BOROUGH COUNCIL,12/05/2017,EARLY HELP AND SCHOOLS,REDACTION - PERSONAL DATA,12/05/2017,702.00 ,MANDATORY AWARDS,V001127600
ROCHDALE BOROUGH COUNCIL,31/05/2017,BETTER CARE FUND POOLED BUDGET,THE PENNINE ACUTE HOSPITALS NHS TRUST,31/05/2017,469637.00 ,CONTRACTS,V001127601
