Publisher Label,Publisher URI,Organisationname,OrganisationCode,Effectivedate,ContractReferencenumber,OpenContractingID,TitleoftheAgreement,Contracttype,Serviceresponsible,ServiceCategorylabel,ServicecategoryURI,Descriptionofgoodsandservices,Procurementclassification,CPVlabel,CPVcode,Proclasslabel,Proclasscode,Contractstartdate,Enddate,Reviewdate,Lastextensiondate,Contractvalue,Fixedorestimatedcost,IrrecoverableVAT,SupplierName,Supplierregisteredcompanynumber,Supplierregisteredcharitynumber,OthersupplierID,SMEsupplier,VCSEsupplier,VCSEsuppliertype,Nominatedcontactpointname,Nominatedcontactpointemail,NominatedcontactpointURL
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12264,,PostageCreditBought20APR2015,,FINANCE & COMMERCIAL,,,PostageCreditBought20APR2015,,,,,,29/05/2015,,,,5000,,,Neopost Neofunds,N00093,,,,,,,Paul.Simmons@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12332,,Bus Service Support - Route 35,,FINANCE & COMMERCIAL,,,Bus Service Support - Route 35,,,,,,04/06/2015,,,,75000,,,Bucks County Council,B00048,,,,,,,Penelope.Tollitt@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12333,,Wycombe Route Improvement Project,,FINANCE & COMMERCIAL,,,Wycombe Route Improvement Project,,,,,,04/06/2015,,,,250000,,,Bucks County Council,B00048,,,,,,,Penelope.Tollitt@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12334,,Smarter Choices Programme,,FINANCE & COMMERCIAL,,,Smarter Choices Programme,,,,,,04/06/2015,,,,180000,,,Bucks County Council,B00048,,,,,,,Penelope.Tollitt@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12440,,Handy Cross Hub - Installation of Highways Du,,FINANCE & COMMERCIAL,,,Handy Cross Hub - Installation of Highways Du,,,,,,18/06/2015,,,,15000,,,Bucks County Council,B00048,,,,,,,Charles.Brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12452,,Business support scheme (flooding),,FINANCE & COMMERCIAL,,,Business support scheme (flooding),,,,,,18/06/2015,,,,17500,,,South Bucks District Council,S00105,,,,,,,Steve.Richardson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12464,,Committee Room Lights,,FINANCE & COMMERCIAL,,,Committee Room Lights,,,,,,19/06/2015,,,,6060,,,Scorpio Electrical Contractors,S00652,,,,,,,John.Mcmillan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12484,,PostageCreditBought11JUN2015,,FINANCE & COMMERCIAL,,,PostageCreditBought11JUN2015,,,,,,23/06/2015,,,,5000,,,Neopost Neofunds,N00093,,,,,,,Paul.Simmons@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12527,,Outstanding Bid Levy 2012/13 to 14/15,,FINANCE & COMMERCIAL,,,Outstanding Bid Levy 2012/13 to 14/15,,,,,,25/06/2015,,,,25000,,,Hwbidco Ltd,H00250,,,,,,,Nisar.Visram@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC11788,,Temp staff to 27 March 2015,,HOUSING,,,Temp staff to 27 March 2015,,,,,,10/04/2015,,,,5527.5,,,Reed Employment Plc,R00009,,,,,,,Kathryn.Hobman@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC11990,,Rayners Avenue Mobile Home Site,,HOUSING,,,Rayners Avenue Mobile Home Site,,,,,,01/05/2015,,,,27000,,,Thompson Wilson,T00343,,,,,,,Brian.Daly@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12278,,temp staff  4 weeks to 22/5/15,,HOUSING,,,temp staff  4 weeks to 22/5/15,,,,,,01/06/2015,,,,6467,,,Reed Employment Plc,R00009,,,,,,,Kathryn.Hobman@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12385,,rent accounts,,HOUSING,,,rent accounts,,,,,,09/06/2015,,,,22000,,,The Bucks Housing Association Ltd,B00652,,,,,,,Kathryn.Hobman@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12493,,Saunderton Lodge - Communal Corridor Flooring,,HOUSING,,,Saunderton Lodge - Communal Corridor Flooring,,,,,,24/06/2015,,,,8662.52,,,Murrell Estates  Ltd                 Cis,M00014,,,,,,,Kathryn.Hobman@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC11746,,Wren Davis Ltd Milk 15-16),,HUMAN RESOURCES ICT & SHARED SUPPORT,,,Wren Davis Ltd Milk 15-16),,,,,,07/04/2015,,,,5000,,,Wren Davis Ltd,W00373,,,,,,,Paul.Spencer@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC11760,,Council Offices BMS Service & monitoring 01/0,,HUMAN RESOURCES ICT & SHARED SUPPORT,,,Council Offices BMS Service & monitoring 01/0,,,,,,07/04/2015,,,,6870,,,Tesgl Ltd,B00547,,,,,,,Paul.Bryan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC11774,,Health & safety partnership,,HUMAN RESOURCES ICT & SHARED SUPPORT,,,Health & safety partnership,,,,,,08/04/2015,,,,7100,,,Bucks County Council,B00048,,,,,,,Steve.Richardson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC11783,,FiveStar Crpet cleaning (2015 - 16),,HUMAN RESOURCES ICT & SHARED SUPPORT,,,FiveStar Crpet cleaning (2015 - 16),,,,,,09/04/2015,,,,6000,,,Five Star Cleaning,T00053,,,,,,,Paul.Bryan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC11787,,OEA 06/04/15-05/04/16,,HUMAN RESOURCES ICT & SHARED SUPPORT,,,OEA 06/04/15-05/04/16,,,,,,09/04/2015,,,,7197,,,Astun Technology Ltd,A00515,,,,,,,Mary.Hayward-Ord@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC11840,,01206292 DX00686919 DX3AMME9XLIC TREND MICRO,,HUMAN RESOURCES ICT & SHARED SUPPORT,,,01206292 DX00686919 DX3AMME9XLIC TREND MICRO,,,,,,15/04/2015,,,,12688.64,,,Phoenix Software Ltd,P00236,,,,,,,Mark.Lansbury@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC11891,,UPS Maintenance renewal - No 9843364 01/06/20,,HUMAN RESOURCES ICT & SHARED SUPPORT,,,UPS Maintenance renewal - No 9843364 01/06/20,,,,,,22/04/2015,,,,5496,,,On365,U00005,,,,,,,Mark.Lansbury@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC11934,,QVR Offices - Window blinds,,HUMAN RESOURCES ICT & SHARED SUPPORT,,,QVR Offices - Window blinds,,,,,,24/04/2015,,,,7114.4,,,Boyce Business Equipment Ltd,B00047,,,,,,,Paul.Bryan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC11945,,Works to Council Chamber Power & Lighting,,HUMAN RESOURCES ICT & SHARED SUPPORT,,,Works to Council Chamber Power & Lighting,,,,,,24/04/2015,,,,12465,,,Scorpio Electrical Contractors,S00652,,,,,,,Paul.Bryan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12044,,Iron Mountain monthly payments 2015/16,,HUMAN RESOURCES ICT & SHARED SUPPORT,,,Iron Mountain monthly payments 2015/16,,,,,,07/05/2015,,,,7000,,,Iron Mountain (Uk) Ltd,S00416,,,,,,,Paul.Bryan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12056,,support fee 010415-310316,,HUMAN RESOURCES ICT & SHARED SUPPORT,,,support fee 010415-310316,,,,,,11/05/2015,,,,7010,,,Modern Mindset Ltd,M00400,,,,,,,Mary.Hayward-Ord@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12057,,servicemail support 310515-300516,,HUMAN RESOURCES ICT & SHARED SUPPORT,,,servicemail support 310515-300516,,,,,,11/05/2015,,,,5685,,,Blue Flag Technologies Ltd,B00272,,,,,,,Mary.Hayward-Ord@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12149,,AUT0000500BE12-8 RSA Auth Mgr Base Ed 8.0 Enh,,HUMAN RESOURCES ICT & SHARED SUPPORT,,,AUT0000500BE12-8 RSA Auth Mgr Base Ed 8.0 Enh,,,,,,20/05/2015,,,,19008,,,Insight Direct,I00230,,,,,,,John.Mcmillan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12158,,V56-ENT-G-SSS-C-R Basic Support VMware vSpher,,HUMAN RESOURCES ICT & SHARED SUPPORT,,,V56-ENT-G-SSS-C-R Basic Support VMware vSpher,,,,,,20/05/2015,,,,155063.08,,,Phoenix Software Ltd,P00236,,,,,,,John.Mcmillan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12289,,Agency Cleaning Cover (May - July 15),,HUMAN RESOURCES ICT & SHARED SUPPORT,,,Agency Cleaning Cover (May - July 15),,,,,,02/06/2015,,,,5000,,,Absolute Cleaning Services,A00468,,,,,,,Paul.Bryan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12329,,ishare OEA support 190715-180716,,HUMAN RESOURCES ICT & SHARED SUPPORT,,,ishare OEA support 190715-180716,,,,,,04/06/2015,,,,11253,,,Astun Technology Ltd,A00515,,,,,,,Mary.Hayward-Ord@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12373,,TS - Agency costs (3 of 9),,HUMAN RESOURCES ICT & SHARED SUPPORT,,,TS - Agency costs (3 of 9),,,,,,09/06/2015,,,,14150.79,,,The Oyster Partnership,O00094,,,,,,,Janice.Hull@wycombe..gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12470,,45KC0ZZ0-BR1GS Sym EV E-Discovery std ed V11,,HUMAN RESOURCES ICT & SHARED SUPPORT,,,45KC0ZZ0-BR1GS Sym EV E-Discovery std ed V11,,,,,,19/06/2015,,,,6247.5,,,Civica Services Ltd,C00537,,,,,,,Mark.Lansbury@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12545,,mapinfo,,HUMAN RESOURCES ICT & SHARED SUPPORT,,,mapinfo,,,,,,29/06/2015,,,,5232,,,Pitney Bowes Software Ltd,P00398,,,,,,,Mary.Hayward-Ord@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC11817,,Chilterns Conservation Board contribution 201,,PLANNING,,,Chilterns Conservation Board contribution 201,,,,,,13/04/2015,,,,9357,,,Chilterns Conservation Board,C00615,,,,,,,Ian.Manktelow@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC11964,,Oyster,,PLANNING,,,Oyster,,,,,,27/04/2015,,,,36000,,,The Oyster Partnership,O00094,,,,,,,Penelope.Tollitt@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12045,,Oyster  3 months,,PLANNING,,,Oyster  3 months,,,,,,07/05/2015,,,,20000,,,The Oyster Partnership,O00094,,,,,,,Penelope.Tollitt@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12049,,Central Bucks Housing and Economic Developmen,,PLANNING,,,Central Bucks Housing and Economic Developmen,,,,,,08/05/2015,,,,71375,,,Opinion Research Services,O00130,,,,,,,Penelope.Tollitt@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12181,,Provision of agency surveyor,,PLANNING,,,Provision of agency surveyor,,,,,,26/05/2015,,,,36000,,,B R G Interim Solutions Ltd,B00307,,,,,,,Ian.Westgate@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12330,,Richard Ground Cornerstone Barristers - 14/06,,PLANNING,,,Richard Ground Cornerstone Barristers - 14/06,,,,,,04/06/2015,,,,45000,,,Richard Ground,G00232,,,,,,,Penelope.Tollitt@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12365,,Princes Risborough Extension Workshops,,PLANNING,,,Princes Risborough Extension Workshops,,,,,,08/06/2015,,,,7500,,,Design Council,D00319,,,,,,,Ian.Manktelow@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12377,,Local Plan Proposals Maps,,PLANNING,,,Local Plan Proposals Maps,,,,,,09/06/2015,,,,7934,,,Cook Hammond & Kell,C00838,,,,,,,Ian.Manktelow@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC11775,,Guildhall - Caretaking Services for April 15,,PROPERTY,,,Guildhall - Caretaking Services for April 15,,,,,,08/04/2015,,,,6600,,,Anderson Caretaking Services,A00558,,,,,,,Robert.Daniels@wycombe.gov,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC11830,,"9-10 Church Street, HW - rent for period 25/3",,PROPERTY,,,"9-10 Church Street, HW - rent for period 25/3",,,,,,14/04/2015,,,,17250,,,Wesleyan Assurance Society,W00364,,,,,,,Charles.Brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC11831,,"6-8 Frogmoor, HW -Year Service Charges for pe",,PROPERTY,,,"6-8 Frogmoor, HW -Year Service Charges for pe",,,,,,14/04/2015,,,,5769.24,,,Capita Property & Infrastructure Ltd,C00816,,,,,,,Charles.Brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC11873,,Hughenden Quarter - S38 Agreement Monies,,PROPERTY,,,Hughenden Quarter - S38 Agreement Monies,,,,,,21/04/2015,,,,106286,,,Bucks County Council,B00048,,,,,,,Charles.Brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC11919,,"Guildhall, Cleaning , Supplies, and Sundries.",,PROPERTY,,,"Guildhall, Cleaning , Supplies, and Sundries.",,,,,,24/04/2015,,,,6000,,,Rts Cleaning Services,R00235,,,,,,,Robert.Daniels@wycombe.gov,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC11982,,"Bassetsbury Bowls Club/Manor, supply and fit",,PROPERTY,,,"Bassetsbury Bowls Club/Manor, supply and fit",,,,,,30/04/2015,,,,5219,,,Cotswold Decorative Ironworkers,C00802,,,,,,,Robert.Daniels@wycombe.gov,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12293,,Fees,,PROPERTY,,,Fees,,,,,,02/06/2015,,,,20000,,,Macdonald & Company,M00474,,,,,,,Victoria.Green@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12416,,Hughenden Quarter - Asbestos Monitoring Atten,,PROPERTY,,,Hughenden Quarter - Asbestos Monitoring Atten,,,,,,16/06/2015,,,,14900,,,Dsm Group - Cis,D00309,,,,,,,Charles.Brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12454,,John Lewis Car Park Extension - Design & Cons,,PROPERTY,,,John Lewis Car Park Extension - Design & Cons,,,,,,18/06/2015,,,,345751.59,,,John Lewis Plc,J00145,,,,,,,Steve.Richardson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12500,,Baker Street - Agents fees re pre application,,PROPERTY,,,Baker Street - Agents fees re pre application,,,,,,24/06/2015,,,,5000,,,Savills Uk Ltd,S00502,,,,,,,Robert.Daniels@wycombe.gov,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe District Council,http://opendatacommunities.org/id/district-council/wycombe,15/08/2015,WDC12537,,"Ashwells, High Wycombe -Professional fees re",,PROPERTY,,,"Ashwells, High Wycombe -Professional fees re",,,,,,29/06/2015,,,,25000,,,Savills Uk Ltd,S00502,,,,,,,Charles.Brocklehurst@wycombe.gov.uk,
