Organisation name,Organisation Code,Effective Date,Contract Reference number / ID,Open Contracting ID,Title of the Agreement,Contract type,Directorate / service responsible,Service Category label,Service category URI,Description of goods and services,Procurement classification: Council's procurement category label,Procurement classification: CPV label,Procurement classification: CPV code,Procurement classification: Proclass label,Procurement classification: Proclass code,Contract start date,End date,Review date,Last extension date,Contract value,Fixed cost / estimated cost,Irrecoverable VAT,Supplier name,Supplier registered company number,Supplier registered charity number,Other supplier ID,SME supplier,VCSE supplier,VCSE supplier type,Nominated contact point: name,Nominated contact point: email,Nominated contact point: URL
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN47004,ocds-7hge34-NCCA40833,Public Health - Primary Care Contracts (The Coastal Villages Practice),,COMMUNITIES,,,Public Health - Primary Care Contracts (The Coastal Villages Practice),PUBLIC HEALTH,850000009,Health and social work services,Healthcare - Public Health,151510,01/04/2015,,,,,Estimated,,The Coastal Villages Practice,,,91131,,,,,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BON43716,ocds-7hge34-NCCT40474,Public Health - L1 Young People who misuse or are at risk of misusing substances,,COMMUNITIES,,,Public Health - L1 Young People who misuse or are at risk of misusing substances,PUBLIC HEALTH,850000009,Health and social work services,Healthcare - Public Health,151510,01/10/2014,31/03/2018,,31/03/2022,1070581,Estimated,,The Matthew Project,6388343,,87169,,,,,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BON43717,ocds-7hge34-NCCT40474,Public Health - L2 Children and Young People who are affected by the substance misuse of others,,COMMUNITIES,,,Public Health - L2 Children and Young People who are affected by the substance misuse of others,PUBLIC HEALTH,850000009,Health and social work services,Healthcare - Public Health,151510,01/10/2014,31/03/2018,,31/03/2022,346364,Estimated,,The Matthew Project,6388343,,87169,,,,,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN47413,ocds-7hge34-NCCA40833,Public Health - Primary Care Contracts (The Parish Fields Practice),,COMMUNITIES,,,Public Health - Primary Care Contracts (The Parish Fields Practice),PUBLIC HEALTH,850000009,Health and social work services,Healthcare - Public Health,151510,01/04/2015,,,,,Estimated,,The Parish Fields Practice,,,87180,,,,,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN46541,ocds-7hge34-NCCA40833,Public Health - Primary Care Contracts (The Woottons Surgery),,COMMUNITIES,,,Public Health - Primary Care Contracts (The Woottons Surgery),PUBLIC HEALTH,850000009,Health and social work services,Healthcare - Public Health,151510,01/04/2015,,,,,Estimated,,The Woottons Surgery,,,75567,,,,,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN46945,ocds-7hge34-NCCA40833,Public Health - Primary Care Contracts (Theatre Royal Pharmacy),,COMMUNITIES,,,Public Health - Primary Care Contracts (Theatre Royal Pharmacy),PUBLIC HEALTH,850000009,Health and social work services,Healthcare - Public Health,151510,01/04/2015,,,,2108,Estimated,,Theatre Royal Pharmacy,,,917784,,,,,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN47270,ocds-7hge34-NCCA40833,Public Health - Primary Care Contracts (Thorpe Pharmacy),,COMMUNITIES,,,Public Health - Primary Care Contracts (Thorpe Pharmacy),PUBLIC HEALTH,850000009,Health and social work services,Healthcare - Public Health,151510,01/04/2015,,,,181,Estimated,,Thorpe Pharmacy,,,143510,,,,,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN47035,ocds-7hge34-NCCA40833,Public Health - Primary Care Contracts (Thorpewood Medical Group),,COMMUNITIES,,,Public Health - Primary Care Contracts (Thorpewood Medical Group),PUBLIC HEALTH,850000009,Health and social work services,Healthcare - Public Health,151510,01/04/2015,,,,476,Estimated,,Thorpewood Medical Group,,,925768,,,,,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,AON50558,ocds-7hge34-NCCT41079,Public Health - Workplace Health Services,,COMMUNITIES,,,Public Health - Workplace Health Services,PUBLIC HEALTH,850000009,Health and social work services,Healthcare - Public Health,151510,01/04/2017,31/03/2020,,31/03/2024,,Estimated,,Thrive Tribe Ltd,6763541,,2300332,,,,,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN47420,ocds-7hge34-NCCA40833,Public Health - Primary Care Contracts (Toftwood Medical Centre),,COMMUNITIES,,,Public Health - Primary Care Contracts (Toftwood Medical Centre),PUBLIC HEALTH,850000009,Health and social work services,Healthcare - Public Health,151510,01/04/2015,,,,9872,Estimated,,Toftwood Medical Centre,,,1982980,,,,,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN47041,ocds-7hge34-NCCA40833,Public Health - Primary Care Contracts (Total Health Pharmacy),,COMMUNITIES,,,Public Health - Primary Care Contracts (Total Health Pharmacy),PUBLIC HEALTH,850000009,Health and social work services,Healthcare - Public Health,151510,01/04/2015,,,,1116,Estimated,,Total Health Pharmacy,,,131511,,,,,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN46877A,ocds-7hge34-NCCA40833,Public Health - Primary Care Contracts (Town Pharmacy),,COMMUNITIES,,,Public Health - Primary Care Contracts (Town Pharmacy),PUBLIC HEALTH,850000009,Health and social work services,Healthcare - Public Health,151510,01/04/2015,,,,,Estimated,,Town Pharmacy,,,1163791,,,,,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN47045,ocds-7hge34-NCCA40833,Public Health - Primary Care Contracts (Trinity & Bowthorpe Medical Practice),,COMMUNITIES,,,Public Health - Primary Care Contracts (Trinity & Bowthorpe Medical Practice),PUBLIC HEALTH,850000009,Health and social work services,Healthcare - Public Health,151510,01/04/2015,,,,,Estimated,,Trinity & Bowthorpe Medical Practice,,,87321,,,,,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN47232,ocds-7hge34-NCCA40833,Public Health - Primary Care Contracts (UEA Medical Centre),,COMMUNITIES,,,Public Health - Primary Care Contracts (UEA Medical Centre),PUBLIC HEALTH,850000009,Health and social work services,Healthcare - Public Health,151510,01/04/2015,,,,708,Estimated,,UEA Medical Centre,,,1238859,,,,,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BPN48862,,Public Health - Community Support and Development - Evaluation Services,,COMMUNITIES,,,Public Health - Community Support and Development - Evaluation Services,PUBLIC HEALTH,850000009,Health and social work services,Healthcare - Public Health,151510,01/04/2016,31/03/2019,,31/03/2019,125430,Estimated,,University Of East Anglia (NR4 7TJ),,,87416,,,,,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN46528,ocds-7hge34-NCCA40833,Public Health - Primary Care Contracts (Upwell Health Centre),,COMMUNITIES,,,Public Health - Primary Care Contracts (Upwell Health Centre),PUBLIC HEALTH,850000009,Health and social work services,Healthcare - Public Health,151510,01/04/2015,,,,,Estimated,,Upwell Health Centre,,,625537,,,,,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN47050,ocds-7hge34-NCCA40833,Public Health - Primary Care Contracts (Vida Healthcare Partners),,COMMUNITIES,,,Public Health - Primary Care Contracts (Vida Healthcare Partners),PUBLIC HEALTH,850000009,Health and social work services,Healthcare - Public Health,151510,01/04/2015,,,,940,Estimated,,Vida Healthcare Partners,,,133643,,,,,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN47056,ocds-7hge34-NCCA40833,Public Health - Primary Care Contracts (WATLINGTON MEDICAL CENTRE),,COMMUNITIES,,,Public Health - Primary Care Contracts (WATLINGTON MEDICAL CENTRE),PUBLIC HEALTH,850000009,Health and social work services,Healthcare - Public Health,151510,01/04/2015,,,,1016,Estimated,,WATLINGTON MEDICAL CENTRE,,,76110,,,,,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN47117,ocds-7hge34-NCCA40833,Public Health - Primary Care Contracts (Watlington Pharmacy),,COMMUNITIES,,,Public Health - Primary Care Contracts (Watlington Pharmacy),PUBLIC HEALTH,850000009,Health and social work services,Healthcare - Public Health,151510,01/04/2015,,,,2202,Estimated,,Watlington Pharmacy,6169712,,1086782,,,,,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN47063,ocds-7hge34-NCCA40833,Public Health - Primary Care Contracts (Watton Medical Practice),,COMMUNITIES,,,Public Health - Primary Care Contracts (Watton Medical Practice),PUBLIC HEALTH,850000009,Health and social work services,Healthcare - Public Health,151510,01/04/2015,,,,,Estimated,,Watton Medical Practice,,,98516,,,,,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN46535,ocds-7hge34-NCCA40833,Public Health - Primary Care Contracts (Wells Health Centre),,COMMUNITIES,,,Public Health - Primary Care Contracts (Wells Health Centre),PUBLIC HEALTH,850000009,Health and social work services,Healthcare - Public Health,151510,01/04/2015,,,,,Estimated,,Wells Health Centre,,,558483,,,,,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN47272,ocds-7hge34-NCCA40833,Public Health - Primary Care Contracts (Wensum Valley Medical Practice),,COMMUNITIES,,,Public Health - Primary Care Contracts (Wensum Valley Medical Practice),PUBLIC HEALTH,850000009,Health and social work services,Healthcare - Public Health,151510,01/04/2015,,,,,Estimated,,Wensum Valley Medical Practice,,,76173,,,,,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN47068,ocds-7hge34-NCCA40833,Public Health - Primary Care Contracts (West Pottergate Medical Practice),,COMMUNITIES,,,Public Health - Primary Care Contracts (West Pottergate Medical Practice),PUBLIC HEALTH,850000009,Health and social work services,Healthcare - Public Health,151510,01/04/2015,,,,,Estimated,,West Pottergate Medical Practice,,,571465,,,,,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN46561,ocds-7hge34-NCCA40833,Public Health - Primary Care Contracts (Willows Pharmacy),,COMMUNITIES,,,Public Health - Primary Care Contracts (Willows Pharmacy),PUBLIC HEALTH,850000009,Health and social work services,Healthcare - Public Health,151510,01/04/2015,,,,,Estimated,,Willows Pharmacy,,,1151761,,,,,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN47074,ocds-7hge34-NCCA40833,Public Health - Primary Care Contracts (Windmill Surgery),,COMMUNITIES,,,Public Health - Primary Care Contracts (Windmill Surgery),PUBLIC HEALTH,850000009,Health and social work services,Healthcare - Public Health,151510,01/04/2015,,,,,Estimated,,Windmill Surgery,,,104309,,,,,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN46853,ocds-7hge34-NCCA40833,Public Health - Primary Care Contracts (Wm Morrison Pharmacy),,COMMUNITIES,,,Public Health - Primary Care Contracts (Wm Morrison Pharmacy),PUBLIC HEALTH,850000009,Health and social work services,Healthcare - Public Health,151510,01/04/2015,,,,124,Estimated,,Wm Morrison Pharmacy,,,707769,,,,,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN47080,ocds-7hge34-NCCA40833,Public Health - Primary Care Contracts (Woodcock Road Surgery),,COMMUNITIES,,,Public Health - Primary Care Contracts (Woodcock Road Surgery),PUBLIC HEALTH,850000009,Health and social work services,Healthcare - Public Health,151510,01/04/2015,,,,,Estimated,,Woodcock Road Surgery,,,194375,,,,,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN46928,ocds-7hge34-NCCA40833,Public Health - Primary Care Contracts (Woodside Pharmacy),,COMMUNITIES,,,Public Health - Primary Care Contracts (Woodside Pharmacy),PUBLIC HEALTH,850000009,Health and social work services,Healthcare - Public Health,151510,01/04/2015,,,,,Estimated,,Woodside Pharmacy,,,153721,,,,,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BAN47119,ocds-7hge34-NCCA40833,Public Health - Primary Care Contracts (Wymondham Medical Partnership),,COMMUNITIES,,,Public Health - Primary Care Contracts (Wymondham Medical Partnership),PUBLIC HEALTH,850000009,Health and social work services,Healthcare - Public Health,151510,01/04/2015,,,,,Estimated,,Wymondham Medical Partnership,,,76392,,,,,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,AYN40056,,Fire - Enhanced information service for emergency calls,,COMMUNITIES,,,Fire - Enhanced information service for emergency calls,"ICT-NETWORKS, TELEPHONY & RADIOCOMMS",,,,,01/04/2013,31/03/2017,,31/03/2017,15018,Estimated,,BT GLOBAL SERVICES LIMITED,2410810,,81223,,,,Procurement systems team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,AQN44462,,Confined Spaces training,,ENVIRONMENT DEVELOPMENT AND TRANSPORT,,,Confined Spaces training,HR-TRAINING,,,,,01/12/2013,31/03/2017,,31/03/2017,125604,Estimated,,MINES RESCUE SERVICE LIMITED,3147253,,996803,,,,Procurement systems team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,GDN41755,,"Norfolk managed services for smart ticketing, a DfT funded project.",,ENVIRONMENT DEVELOPMENT AND TRANSPORT,,,"Norfolk managed services for smart ticketing, a DfT funded project.",ICT-MANAGED SERVICES,,,,,10/02/2014,31/03/2017,,31/03/2017,3608861,Estimated,,SOUTH WEST SMART APPLICATIONS LIMITED,7205882,,1158838,,,,Procurement systems team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,ASN41709,,"Highway condition surveys, ESPO contract 135 terms apply",,ENVIRONMENT DEVELOPMENT AND TRANSPORT,,,"Highway condition surveys, ESPO contract 135 terms apply",HIGHWAYS-PROFESSIONAL SERVICES,,,,,01/04/2013,,,31/03/2017,323911,Estimated,,W.D.M.LIMITED,403583,,95798,,,,Procurement systems team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,AQN48238,,Push the pedalways - detector installation and maintenance,,ENVIRONMENT DEVELOPMENT AND TRANSPORT,,,Push the pedalways - detector installation and maintenance,HIGHWAYS-WORKS,,,,,15/01/2015,01/04/2017,,01/05/2017,55782,Estimated,,CA TRAFFIC LIMITED,2964439,,193934,,,,Procurement systems team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,GQN40108,,"Fire - Breathing apparatus, gloves and PPE",,COMMUNITIES,,,"Fire - Breathing apparatus, gloves and PPE",EMERGENCY SVCES-PROTECTIVE CLOTHING,,,,,01/05/2012,01/05/2017,,01/05/2017,20276,Estimated,,FIREFIGHTER PROTECTION (UK),,,147603,,,,Procurement systems team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BPN41826D,,Legal Counsel,,ENVIRONMENT DEVELOPMENT AND TRANSPORT,,,Legal Counsel,LEGAL,,,,,01/09/2013,01/05/2017,,01/05/2017,5132,Estimated,,"JAMIE NEIL SAWYER, BARRISTER",,,253659,,,,Procurement systems team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,AUN42654,,Landfill Gas Electricity Generation share of Royalty,,ENVIRONMENT DEVELOPMENT AND TRANSPORT,,,Landfill Gas Electricity Generation share of Royalty,WASTE-LANDFILL MAINTENANCE,,,,,01/05/2013,01/05/2017,,01/05/2017,7208,Estimated,,TUD DEVELOPMENTS LIMITED,2559807,,186468,,,,Procurement systems team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,ACN49799,,Maintenance of Fire Station Comms Equipment - RM1058,,COMMUNITIES,,,Maintenance of Fire Station Comms Equipment - RM1058,"ICT-NETWORKS, TELEPHONY & RADIOCOMMS",,,,,20/09/2016,27/05/2017,,27/05/2017,,Estimated,,TELENT TECHNOLOGY SERVICES LIMITED,703317,,2180000,,,,Procurement systems team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,GFN40095,,"Purchase of tools and hardware, terms of ESPO 96 apply",,COMMUNITIES,,,"Purchase of tools and hardware, terms of ESPO 96 apply",TOOLS & HARDWARE-PURCHASE & MAINTENANCE,,,,,01/03/2011,31/05/2017,,31/05/2017,64523,Estimated,,CROMWELL GROUP (HOLDINGS) LIMITED,17563620,,67807,,,,Procurement systems team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,GMN40101,,SUPPLY OF THERMAL IMAGE/USAR  CAMERA,,COMMUNITIES,,,SUPPLY OF THERMAL IMAGE/USAR  CAMERA,EMERGENCY SVCES-EMERGENCY RESPONSE EQPT,,,,,01/04/2014,31/05/2017,,31/05/2017,69588,Estimated,,ROSENBAUER UK LIMITED,6583030,,1291762,,,,Procurement systems team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BON40236A,ocds-7hge34-NCCT40125,Provision of Interpretation and Translation Services,,ENVIRONMENT DEVELOPMENT AND TRANSPORT,,,Provision of Interpretation and Translation Services,COMMUNICATIONS-TRANSLATION/INTERPRETING,,,,,15/03/2016,30/06/2017,,30/06/2017,204874,Estimated,,CINTRA TRANSLATION LTD,,,2032937,,,,Procurement systems team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,ACN44927,ocds-7hge34-NCCT40578,Traffic management plant hire,,ENVIRONMENT DEVELOPMENT AND TRANSPORT,,,Traffic management plant hire,HIGHWAYS-TRAFFIC MANAGEMENT,,,,,26/10/2015,31/07/2017,,31/07/2017,181689,Estimated,,ASHTEAD PLANT HIRE COMPANY LIMITED,444569,,66265,,,,Procurement systems team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,AQN46373,,Glaven Eel project,,ENVIRONMENT DEVELOPMENT AND TRANSPORT,,,Glaven Eel project,RESEARCH AND EVALUATION,,,,,01/04/2015,31/07/2017,,31/07/2017,123080,Estimated,,NORFOLK RIVERS TRUST,,,1728772,,,,Procurement systems team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,GMN35010,,Fire - Mobile and voice and data services,,COMMUNITIES,,,Fire - Mobile and voice and data services,"ICT-NETWORKS, TELEPHONY & RADIOCOMMS",,,,,01/01/2012,31/07/2017,,31/07/2017,67529,Estimated,,TELEFONICA UK LTD,,,1055760,,,,Procurement systems team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,AFN45597,,Provisions - fresh - terms of ESPO contract 83 apply,,COMMUNITIES,,,Provisions - fresh - terms of ESPO contract 83 apply,"FM-FOOD, CATERING & VENDING",,,,,11/03/2015,31/08/2017,,26/08/2017,24908,Estimated,,BRAKES (BRAKE BROS LTD),,,66763,,,,Procurement systems team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,AON42452,ocds-7hge34-NCCT40210,Transport and Treatment/Disposal of Landfill Leachate,,ENVIRONMENT DEVELOPMENT AND TRANSPORT,,,Transport and Treatment/Disposal of Landfill Leachate,WASTE-RESIDUAL WASTE DISPOSAL,,,,,10/09/2013,,,09/09/2017,810554,Estimated,,ALPHEUS ENVIRONMENTAL LIMITED,2499491,,66071,,,,Procurement systems team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,GON49076,ocds-7hge34-NCCT40583,Highways building materials,,ENVIRONMENT DEVELOPMENT AND TRANSPORT,,,Highways building materials,HIGHWAYS-SUPPLIES & EQUIPMENT,,,,,17/03/2015,31/03/2017,,30/09/2017,302311,Estimated,,LONGWATER CONSTRUCTION SUPPLIES LIMITED,6522931,,1146815,,,,Procurement systems team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,WUN42315,,Emergency repairs to coastal paths,,ENVIRONMENT DEVELOPMENT AND TRANSPORT,,,Emergency repairs to coastal paths,"FM-GROUNDS, GROUNDS EQUIP & TREE SURGERY",,,,,01/12/2013,,,30/11/2017,,Estimated,,HALLER BUILDERS,,,83291,,,,Procurement systems team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,GSN40099,,Fire - Medical and pharmaceutical consumables,,COMMUNITIES,,,Fire - Medical and pharmaceutical consumables,MEDICAL SUPPLIES & EQUIPMENT,,,,,01/01/2014,01/11/2017,,30/11/2017,32875,Estimated,,AERO HEALTHCARE,,,1386851,,,,Procurement systems team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,AFN48278,,Biomass fuel pellets,,COMMUNITIES,,,Biomass fuel pellets,VEHICLE & PLANT FUEL,,,,,19/10/2015,30/11/2017,,30/11/2017,7166,Estimated,,FOREST FUELS LIMITED,5735950,,1949852,,,,Procurement systems team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,BPN44749,,Park and Ride and Bus Station grounds maintenance,,ENVIRONMENT DEVELOPMENT AND TRANSPORT,,,Park and Ride and Bus Station grounds maintenance,"FM-GROUNDS, GROUNDS EQUIP & TREE SURGERY",,,,,11/12/2014,01/12/2017,,11/12/2017,6918,Estimated,,NORFOLK & SUFFOLK COMMUNITY REHABILITATION COMPANY LTD RE CENTENARY HOUSE,,,1309762,,,,Procurement systems team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,GXN49468,,Evolutive CRM Software for Property Team,,ENVIRONMENT DEVELOPMENT AND TRANSPORT,,,Evolutive CRM Software for Property Team,ICT-SOFTWARE & SAAS,,,,,04/08/2016,,,31/12/2017,,Estimated,,ALCIUM SOFTWARE LIMITED,4157769,,144361,,,,Procurement systems team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,GXN49469,,Investigations Toolkit Software,,ENVIRONMENT DEVELOPMENT AND TRANSPORT,,,Investigations Toolkit Software,ICT-SOFTWARE & SAAS,,,,,04/08/2016,,,31/12/2017,2300,Estimated,,ALTIA SOLUTIONS LIMITED,SC228451,,167492,,,,Procurement systems team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,AXN49472,,People Counter/Footfall Managment System,,COMMUNITIES,,,People Counter/Footfall Managment System,ICT-SOFTWARE & SAAS,,,,,04/08/2016,,,31/12/2017,17636,Estimated,,AXIOMATIC TECHNOLOGY LTD,2955555,,996764,,,,Procurement systems team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,AXN49473,,Highways Analyst software - Mapping & traffic analysis tool,,ENVIRONMENT DEVELOPMENT AND TRANSPORT,,,Highways Analyst software - Mapping & traffic analysis tool,ICT-SOFTWARE & SAAS,,,,,04/08/2016,,,31/12/2017,1100,Estimated,,BASEMAP LIMITED,4121166,,300658,,,,Procurement systems team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,AXN49474,,Road Modelling Software,,ENVIRONMENT DEVELOPMENT AND TRANSPORT,,,Road Modelling Software,ICT-SOFTWARE & SAAS,,,,,04/08/2016,,,31/12/2017,13803,Estimated,,BENTLEY SYSTEMS INTERNATIONAL LTD/BENTLEY SYSTEMS (UK) LTD,,,385019,,,,Procurement systems team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,AXN49501,,APP Trading Standards DB,,ENVIRONMENT DEVELOPMENT AND TRANSPORT,,,APP Trading Standards DB,ICT-SOFTWARE & SAAS,,,,,08/08/2016,,,31/12/2017,,Estimated,,CIVICA UK LIMITED,1628868,,127648,,,,Procurement systems team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,AXN49502,,Proachieve Analysis Software,,COMMUNITIES,,,Proachieve Analysis Software,ICT-SOFTWARE & SAAS,,,,,08/08/2016,,,31/12/2017,13740,Estimated,,COMPASS COMPUTER CONSULTANTS LIMITED,2211500,,165733,,,,Procurement systems team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,AXN49503,,AutoCAD Design Software,,ENVIRONMENT DEVELOPMENT AND TRANSPORT,,,AutoCAD Design Software,ICT-SOFTWARE & SAAS,,,,,08/08/2016,,,31/12/2017,,Estimated,,COMPUTER AND DESIGN SERVICES LIMITED,1161218,,1200791,,,,Procurement systems team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,AXN49510,,Dialogue - Online Resource,,ENVIRONMENT DEVELOPMENT AND TRANSPORT,,,Dialogue - Online Resource,ICT-SOFTWARE & SAAS,,,,,09/08/2016,,,31/12/2017,19980,Estimated,,DELIB LIMITED,5158056,,379053,,,,Procurement systems team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,AXN49511,,Miso Interpose Environment Tracking Logging Software,,ENVIRONMENT DEVELOPMENT AND TRANSPORT,,,Miso Interpose Environment Tracking Logging Software,ICT-SOFTWARE & SAAS,,,,,09/08/2016,,,31/12/2017,6733,Estimated,,DOTTED EYES LIMITED,4471760,,92978,,,,Procurement systems team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,AXN49516,,Funding & Performance Management Software,,COMMUNITIES,,,Funding & Performance Management Software,ICT-SOFTWARE & SAAS,,,,,09/08/2016,,,31/12/2017,,Estimated,,DRAKE LANE ASSOCIATES,,,131777,,,,Procurement systems team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,AXN49517,,Curriculum Observer Site LIcence + Training,,COMMUNITIES,,,Curriculum Observer Site LIcence + Training,ICT-SOFTWARE & SAAS,,,,,10/08/2016,,,31/12/2017,3000,Estimated,,EDEN NETWORK DEVELOPMENT LTD,6179772,,1776759,,,,Procurement systems team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,AXN49952,,Timemaster Call Logging System for Highways,,ENVIRONMENT DEVELOPMENT AND TRANSPORT,,,Timemaster Call Logging System for Highways,ICT-SOFTWARE & SAAS,,,,,24/10/2016,31/12/2017,,31/12/2017,,Estimated,,EQUISYS TIMEMASTER LTD,,,1621779,,,,Procurement systems team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,AQN49610,,Hosting of Recycle for Norfolk website,,ENVIRONMENT DEVELOPMENT AND TRANSPORT,,,Hosting of Recycle for Norfolk website,ICT-SOFTWARE & SAAS,,,,,18/08/2016,31/12/2017,,31/12/2017,8412,Estimated,,ETT MARCOMS,,,68775,,,,Procurement systems team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,AXN49614,,Mapinfo software,,ENVIRONMENT DEVELOPMENT AND TRANSPORT,,,Mapinfo software,ICT-SOFTWARE & SAAS,,,,,19/08/2016,31/12/2017,,31/12/2017,,Estimated,,EXEGESIS SPATIAL DATA MANAGEMENT LTD.,3743089,,68804,,,,Procurement systems team,,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,29/06/2017,AXN49613,,HBSMR Environmental/Historical database,,ENVIRONMENT DEVELOPMENT AND TRANSPORT,,,HBSMR Environmental/Historical database,ICT-SOFTWARE & SAAS,,,,,19/08/2016,31/12/2017,,31/12/2017,,Estimated,,EXEGESIS SPATIAL DATA MANAGEMENT LTD.,3743089,,68804,,,,Procurement systems team,,
