Publisher Label,Publisher URI,Organisationname,OrganisationCode,Effectivedate,ContractReferencenumber,OpenContractingID,TitleoftheAgreement,Contracttype,Serviceresponsible,ServiceCategorylabel,ServicecategoryURI,Descriptionofgoodsandservices,Procurementclassification,CPVlabel,CPVcode,Proclasslabel,Proclasscode,Contractstartdate,Enddate,Reviewdate,Lastextensiondate,Contractvalue,Fixedorestimatedcost,IrrecoverableVAT,SupplierName,Supplierregisteredcompanynumber,Supplierregisteredcharitynumber,OthersupplierID,SMEsupplier,VCSEsupplier,VCSEsuppliertype,Nominatedcontactpointname,Nominatedcontactpointemail,NominatedcontactpointURL
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13684,,Oyster Partnership,,PLANNING,,,Oyster Partnership,,,,,,12/11/2015,,,,15000,,N/A,The Oyster Partnership,O00094,,,,,,,alastair.nicholson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13698,,Philippa Jarvis-Barn Road/LB 14/06965,,PLANNING,,,Philippa Jarvis-Barn Road/LB 14/06965,,,,,,13/11/2015,,,,12000,,N/A,Philippa Jarvis Planning Consultancy Ltd,P00329,,,,,,,alastair.nicholson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13706,,B & B,,HOUSING,,,B & B,,,,,,16/11/2015,,,,10000,,N/A,Martin Conway,C00127,,,,,,,brian.daly@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13721,,PostageCreditBought13NOV2015,,FINANCE & COMMERCIAL,,,PostageCreditBought13NOV2015,,,,,,17/11/2015,,,,5000,,N/A,Neopost Neofunds,N00093,,,,,,,paul.simmons@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13759,,Emergency Traffic Management Measures,,PLANNING,,,Emergency Traffic Management Measures,,,,,,20/11/2015,,,,10000,,N/A,Bucks County Council,B00048,,,,,,,john.callaghan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13783,,Consultancy days spent on Duke Street,,PROPERTY,,,Consultancy days spent on Duke Street,,,,,,25/11/2015,,,,11102.3,,N/A,Newton Property Solutions Ltd,N00201,,,,,,,robert.daniels@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13789,,FM Development Support - CPR/HXH,,PROPERTY,,,FM Development Support - CPR/HXH,,,,,,25/11/2015,,,,30000,,N/A,Mace Macro Ltd,M00486,,,,,,,charles.brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13797,,Widmer End Traffic Calming,,PLANNING,,,Widmer End Traffic Calming,,,,,,27/11/2015,,,,45000,,N/A,Bucks County Council,B00048,,,,,,,penelope.tollit@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13798,,Bus Service Support - Route 35,,PLANNING,,,Bus Service Support - Route 35,,,,,,27/11/2015,,,,25000,,N/A,Bucks County Council,B00048,,,,,,,penelope.tollit@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13799,,Wycombe Route Improvement Project,,PLANNING,,,Wycombe Route Improvement Project,,,,,,27/11/2015,,,,50000,,N/A,Bucks County Council,B00048,,,,,,,penelope.tollit@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13800,,Smarter Choices Programme,,PLANNING,,,Smarter Choices Programme,,,,,,27/11/2015,,,,30000,,N/A,Bucks County Council,B00048,,,,,,,penelope.tollit@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13801,,High Wycombe to Bourne End former rail corrid,,PLANNING,,,High Wycombe to Bourne End former rail corrid,,,,,,27/11/2015,,,,34323.62,,N/A,Bucks County Council,B00048,,,,,,,penelope.tollit@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13802,,HW town centre enhanced maintenance works,,PLANNING,,,HW town centre enhanced maintenance works,,,,,,27/11/2015,,,,33872.36,,N/A,Ringway Jacobs Ltd,R00326,,,,,,,penelope.tollit@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13808,,Confirm maintenance 111115 to 101116,,HUMAN RESOURCES ICT & SHARED SUPPORT,,,Confirm maintenance 111115 to 101116,,,,,,27/11/2015,,,,7849.13,,N/A,Pitney Bowes Software Ltd,P00398,,,,,,,mary.hayward-ord@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13833,,Empower Licensing Costs,,HUMAN RESOURCES ICT & SHARED SUPPORT,,,Empower Licensing Costs,,,,,,03/12/2015,,,,18000,,N/A,Northgate Arinso,N00139,,,,,,,jo.whiteley@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13921,,Learning Pool 1 Year Subscription,,HUMAN RESOURCES ICT & SHARED SUPPORT,,,Learning Pool 1 Year Subscription,,,,,,11/12/2015,,,,6000,,N/A,Learning Pool Limited,L00275,,,,,,,jo.whiteley@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13927,,Waitrose development agreement and lease,,FINANCE & COMMERCIAL,,,Waitrose development agreement and lease,,,,,,14/12/2015,,,,10000,,N/A,Bevan Brittan,B00584,,,,,,,charles.brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13928,,Agency Cleaning (Dec 15 - Mar 16),,HUMAN RESOURCES ICT & SHARED SUPPORT,,,Agency Cleaning (Dec 15 - Mar 16),,,,,,14/12/2015,,,,6000,,N/A,Absolute Cleaning Services,A00468,,,,,,,john.mcmillan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13946,,Oyster Partnership-Kevin McGill,,PLANNING,,,Oyster Partnership-Kevin McGill,,,,,,14/12/2015,,,,16000,,N/A,The Oyster Partnership,O00094,,,,,,,penelope.tollit@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13962,,Please supply litter bins and dog waste bins,,COMMUNITY,,,Please supply litter bins and dog waste bins,,,,,,15/12/2015,,,,7784,,N/A,Earth Anchors Ltd,E00045,,,,,,,sarah.randall@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC13979,,Analyse 8 five licences and Analyse Local For,,FINANCE & COMMERCIAL,,,Analyse 8 five licences and Analyse Local For,,,,,,17/12/2015,,,,6000,,N/A,Inform Cpi Ltd,I00243,,,,,,,andy.green@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC14005,,Gas Works Link Road design & contract managem,,PROPERTY,,,Gas Works Link Road design & contract managem,,,,,,18/12/2015,,,,66575.51,,N/A,Bucks County Council,B00048,,,,,,,penelope.tollit@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC14006,,High Wycombe Town Centre Masterplan Alternati,,PROPERTY,,,High Wycombe Town Centre Masterplan Alternati,,,,,,18/12/2015,,,,119193.4,,N/A,Bucks County Council,B00048,,,,,,,penelope.tollit@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC14007,,Provision of additional school places across,,PLANNING,,,Provision of additional school places across,,,,,,18/12/2015,,,,420000,,N/A,Bucks County Council,B00048,,,,,,,penelope.tollit@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC14014,,Pre-Commissioning PM for HXH,,FINANCE & COMMERCIAL,,,Pre-Commissioning PM for HXH,,,,,,21/12/2015,,,,9000,,N/A,Mace Macro Ltd,M00486,,,,,,,charles.brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC14016,,B & B at 5 Amersham Hill,,HOUSING,,,B % B at 5 Amersham Hill,,,,,,21/12/2015,,,,10000,,N/A,The Coin Group Ltd,C00850,,,,,,,kathryn.hobman@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC14029,,metacompliance maintainence 090116-080119,,HUMAN RESOURCES ICT & SHARED SUPPORT,,,metacompliance maintainence 090116-080119,,,,,,22/12/2015,,,,5858.5,,N/A,Metacompliance Ltd,M00424,,,,,,,mary.hayward-ord@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC14031,,Detailed design for redevelopment as a commun,,PLANNING,,,Detailed design for redevelopment as a commun,,,,,,22/12/2015,,,,50000,,N/A,The Pastures Church,P00443,,,,,,,penelope.tollit@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC14032,,Installation of paddle gates at Pauls Row toi,,PLANNING,,,Installation of paddle gates at Pauls Row toi,,,,,,22/12/2015,,,,14344,,N/A,Eds (Electrical-Data-Service),E00321,,,,,,,penelope.tollit@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,Wycombe,http://opendatacommunities.org/id/district-council/wycombe,15/02/2016,WDC14062,,B & B,,HOUSING,,,B & B,,,,,,30/12/2015,,,,10000,,N/A,Martin Conway,C00127,,,,,,,kathryn.hobman@wycombe.gov.uk,
