Organisation Name (A),Department (B),Service Cat Label (C ),Purpose of Spend (D),Expenditure CIPFA Sub Group (E ),Supplier (F),Supplier Reference (G),Pay Date (H),Transaction Number (I),Net Amount (J),Grant to VCSE? (K),Charity Number (L),Card Transaction (M),Irrecoverable VAT (N)
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Bldgs : R & M : Day To Day,2001,CPC PROP & GARDENING SERV LTD,A0011770, 16/02/2017,HED0277955,820,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Supplies and Services,Seminars etc All Costs,4601,PENDLE LEISURE LTD,A0012961, 02/02/2017,PER0277130,300,N,N/A,N,N/A
Pendle Borough Council,Directorate,Supplies and Services,Seminars etc All Costs,4601,PENDLE LEISURE LTD,A0012961, 23/02/2017,MAN0278035,23.33,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Meeting Expenses,4610,PENDLE LEISURE LTD,A0012961, 23/02/2017,DAL0278128,145.83,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Meeting Expenses,4610,PENDLE LEISURE LTD,A0012961, 23/02/2017,DAL0278135,145.83,N,N/A,N,N/A
Pendle Borough Council,Chief Executives Policy Unit,Supplies and Services,Other Expenses,4705,PENDLE LEISURE LTD,A0012961, 23/02/2017,COR0278028,30,N,N/A,N,N/A
Pendle Borough Council,Chief Executives Policy Unit,Supplies and Services,Other Expenses,4705,PENDLE LEISURE LTD,A0012961, 23/02/2017,COR0278028,90,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,Other Expenses,4705,PENDLE LEISURE LTD,A0012961, 16/02/2017,HED0277876,1100,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,Other Expenses,4705,PENDLE LEISURE LTD,A0012961, 16/02/2017,HED0277876,4015.13,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,Other Expenses,4705,PENDLE LEISURE LTD,A0012961, 02/02/2017,HMR0277051,50,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Grants/Contributions,4739,PENDLE LEISURE LTD,A0012961, 02/02/2017,REG0277055,33.33,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Grants/Contributions,4739,PENDLE LEISURE LTD,A0012961, 02/02/2017,REG0277055,60,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,BROWNS ENGINEERING SERVICES,A0012980, 02/02/2017,PCO0277078,384,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,BROWNS ENGINEERING SERVICES,A0012980, 02/02/2017,PCO0277077,300,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,BROWNS ENGINEERING SERVICES,A0012980, 16/02/2017,PCO0277906,120,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LANDSCAPE ENGINEERING LTD,A0013135, 23/02/2017,EST0278081,363,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,ORCHARD RECYCLING SERVICE,A0015803, 09/02/2017,OPS0277412,1423.8,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,ORCHARD RECYCLING SERVICE,A0015803, 16/02/2017,OPS0277942,1430.1,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,ORCHARD RECYCLING SERVICE,A0015803, 02/02/2017,OPS0277126,1436.4,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,ORCHARD RECYCLING SERVICE,A0015803, 23/02/2017,OPS0278182,1461.6,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Miscellaneous : Other,4707,ORCHARD RECYCLING SERVICE,A0015803, 16/02/2017,OPS0277922,74.75,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Miscellaneous : Other,4707,ORCHARD RECYCLING SERVICE,A0015803, 02/02/2017,OPS0277157,80,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Miscellaneous : Other,4707,ORCHARD RECYCLING SERVICE,A0015803, 23/02/2017,OPS0278187,109.75,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Miscellaneous : Other,4707,ORCHARD RECYCLING SERVICE,A0015803, 16/02/2017,OPS0277943,127.75,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Costs,Fast Action Response,5009,ORCHARD RECYCLING SERVICE,A0015803, 16/02/2017,OPS0277922,74.75,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Costs,Fast Action Response,5009,ORCHARD RECYCLING SERVICE,A0015803, 02/02/2017,OPS0277157,80,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Costs,Fast Action Response,5009,ORCHARD RECYCLING SERVICE,A0015803, 23/02/2017,OPS0278187,109.75,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Costs,Fast Action Response,5009,ORCHARD RECYCLING SERVICE,A0015803, 16/02/2017,OPS0277943,127.75,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,LCC Levy (Admins Costs),4419,JACOBS,A0016294, 23/02/2017,HED0278055,-1,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,LCC Levy (Admins Costs),4419,JACOBS,A0016294, 23/02/2017,HED0278055,1,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Indirect Employee Expenses,Emp : Training : General,1217,ABC AWARDS,A0017706, 23/02/2017,REG0277885,93.6,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Other Expenses,4705,ASPEN VALLEY KENNELS & CATTERY,A0022106, 16/02/2017,OPS0277929,750.25,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,E.ON,A0023073, 23/02/2017,HED0278076,196.99,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,E.ON,A0023073, 23/02/2017,HED0278078,671.49,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Electricity,2203,E.ON,A0023073, 09/02/2017,AAS0277449,2.11,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Electricity,2203,E.ON,A0023073, 23/02/2017,EST0278121,44.7,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Electricity,2203,E.ON,A0023073, 16/02/2017,EST0277997,59.03,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Electricity,2203,E.ON,A0023073, 23/02/2017,EST0278119,0.19,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Electricity,2203,E.ON,A0023073, 23/02/2017,EST0278122,0.19,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Transfer Payments,Storage & Homelessness prevention,6104,HENDON MILL CO LTD,A0024924, 16/02/2017,HMR0277858,145.83,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Other Expenses,4705,NORTHSTAR CREATIVE DESIGN & ADVERTISING LLP,A0025031, 02/02/2017,REG0277116,59.15,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Tprt : Annual Hire Charge,3601,ALD AUTOMOTIVES,A0025555, 24/02/2017,AAS0278326,244.87,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,Other Expenses,4705,GRADKO INTERNATIONAL LTD,A0025806, 02/02/2017,ENV0277147,191.9,N,N/A,N,N/A
Pendle Borough Council,Property Services,Supplies and Services,Telephones : Direct,4502,BRITISH TELECOMMUNICATIONS PLC,A0040001, 16/02/2017,EST0277991,40,N,N/A,N,N/A
Pendle Borough Council,Property Services,Supplies and Services,Telephones : Direct,4502,BRITISH TELECOMMUNICATIONS PLC,A0040001, 16/02/2017,EST0277991,49.3,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Bldgs : R & M : Day To Day,2001,LITE,A0040032, 09/02/2017,HED0277455,155,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Bldgs : R & M : Day To Day,2001,LITE,A0040032, 09/02/2017,HED0277471,495,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,LITE,A0040032, 09/02/2017,HED0277456,2095,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Telephones : Central,4503,BRITISH TELECOMMUNICATIONS PLC,A0040210, 09/02/2017,AAS0277448,2225,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Printing & Stationery,4301,ELECTORAL REFORM SERVICES,A0041321, 09/02/2017,DAL0277459,288.9,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ELECTORAL REFORM SERVICES,A0041321, 09/02/2017,DAL0277459,1834.64,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,ANDIDRAIN LIMITED,A0041404, 23/02/2017,HED0278088,6650,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Grants/Contributions,4739,CARRADICE OF NELSON LIMITED,A0041549, 09/02/2017,REG0277470,650,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Other Expenses,4705,J A JONES & SONS,A0042299, 02/02/2017,PCO0277060,1217.75,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Other Expenses,4705,J A JONES & SONS,A0042299, 02/02/2017,PCO0277060,1217.75,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,EFM : Other Equipment,4003,ROBERTSHAWS GARDEN MACHINERY LTD,A0043296, 23/02/2017,REG0278093,16.99,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,ASKEW REFRIGERATION SERVICES LTD,A0043524, 23/02/2017,EST0278085,133.62,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Sub-Contractors,4007,S M SHEPHERD BUILDING CONTRACTORS,A0044037, 09/02/2017,PCO0277361,30,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Sub-Contractors,4007,S M SHEPHERD BUILDING CONTRACTORS,A0044037, 09/02/2017,PCO0277361,30,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,S M SHEPHERD BUILDING CONTRACTORS,A0044037, 02/02/2017,OPS0277119,40,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,S M SHEPHERD BUILDING CONTRACTORS,A0044037, 02/02/2017,OPS0277119,60,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,S M SHEPHERD BUILDING CONTRACTORS,A0044037, 23/02/2017,OPS0278186,70,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,S M SHEPHERD BUILDING CONTRACTORS,A0044037, 23/02/2017,OPS0278186,90,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Paid in the Year,PD03,S M SHEPHERD BUILDING CONTRACTORS,A0044037, 02/02/2017,OPS0277118,160,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Paid in the Year,PD03,S M SHEPHERD BUILDING CONTRACTORS,A0044037, 02/02/2017,OPS0277118,200,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Electricity,2203,E.ON UK PLC,A0044040, 16/02/2017,EST0277990,292.95,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Electricity,2203,NPOWER LTD,A0044051, 23/02/2017,EST0278101,832.81,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,GO PLANT LIMITED,A0045105, 02/02/2017,OPS0277138,106,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,GO PLANT LIMITED,A0045105, 02/02/2017,OPS0277136,34.13,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,GO PLANT LIMITED,A0045105, 02/02/2017,OPS0277137,48.45,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,GO PLANT LIMITED,A0045105, 23/02/2017,OPS0278173,691.09,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,GO PLANT LIMITED,A0045105, 02/02/2017,OPS0277142,30.74,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,GO PLANT LIMITED,A0045105, 23/02/2017,OPS0278180,136.28,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,GO PLANT LIMITED,A0045105, 02/02/2017,OPS0277141,305.63,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,GO PLANT LIMITED,A0045105, 02/02/2017,OPS0277139,165.6,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,GO PLANT LIMITED,A0045105, 23/02/2017,OPS0278168,211.6,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,GO PLANT LIMITED,A0045105, 23/02/2017,OPS0278170,882.42,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,GO PLANT LIMITED,A0045105, 23/02/2017,OPS0278165,121.05,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,GO PLANT LIMITED,A0045105, 02/02/2017,OPS0277140,139.06,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,GO PLANT LIMITED,A0045105, 23/02/2017,OPS0278179,1073.5,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,GO PLANT LIMITED,A0045105, 02/02/2017,OPS0277135,497.5,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,GO PLANT LIMITED,A0045105, 23/02/2017,OPS0278174,141,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,GO PLANT LIMITED,A0045105, 23/02/2017,OPS0278178,86.98,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,GO PLANT LIMITED,A0045105, 02/02/2017,OPS0277143,144.54,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,GO PLANT LIMITED,A0045105, 23/02/2017,OPS0278176,281.75,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,GO PLANT LIMITED,A0045105, 23/02/2017,OPS0278175,186.16,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,GO PLANT LIMITED,A0045105, 23/02/2017,OPS0278164,48.53,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,GO PLANT LIMITED,A0045105, 23/02/2017,OPS0278171,107.34,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Repairs : General,3105,GO PLANT LIMITED,A0045105, 23/02/2017,OPS0278181,612.71,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tyres,3204,GO PLANT LIMITED,A0045105, 23/02/2017,OPS0278166,48.45,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tyres,3204,GO PLANT LIMITED,A0045105, 23/02/2017,OPS0278163,51.75,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tyres,3204,GO PLANT LIMITED,A0045105, 23/02/2017,OPS0278167,129.85,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tyres,3204,GO PLANT LIMITED,A0045105, 02/02/2017,OPS0277145,23.13,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tyres,3204,GO PLANT LIMITED,A0045105, 02/02/2017,OPS0277133,71.5,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tyres,3204,GO PLANT LIMITED,A0045105, 02/02/2017,OPS0277134,41.83,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tyres,3204,GO PLANT LIMITED,A0045105, 02/02/2017,OPS0277144,41.83,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tyres,3204,GO PLANT LIMITED,A0045105, 02/02/2017,OPS0277146,48.43,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tyres,3204,GO PLANT LIMITED,A0045105, 23/02/2017,OPS0278169,217.83,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tyres,3204,GO PLANT LIMITED,A0045105, 23/02/2017,OPS0278172,305.83,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tyres,3204,GO PLANT LIMITED,A0045105, 02/02/2017,OPS0277131,171.65,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tyres,3204,GO PLANT LIMITED,A0045105, 16/02/2017,OPS0277399,23.13,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tyres,3204,GO PLANT LIMITED,A0045105, 16/02/2017,PCO0277383,34.13,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Annual Hire Charge,3601,GO PLANT LIMITED,A0045105, 16/02/2017,OPS4005529,-100,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Annual Hire Charge,3601,GO PLANT LIMITED,A0045105, 16/02/2017,OPS0277843,100,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Annual Hire Charge,3601,GO PLANT LIMITED,A0045105, 23/02/2017,OPS0278177,100,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Annual Hire Charge,3601,GO PLANT LIMITED,A0045105, 02/02/2017,OPS0277046,350,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Annual Hire Charge,3601,GO PLANT LIMITED,A0045105, 02/02/2017,OPS0277046,850,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Annual Hire Charge,3601,GO PLANT LIMITED,A0045105, 16/02/2017,PCO4005553,-600,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Annual Hire Charge,3601,GO PLANT LIMITED,A0045105, 16/02/2017,PCO0277905,600,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,EFM : Other Equipment,4003,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278310,91.66,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Postages,4501,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278304,2,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Computer Charges,4509,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278304,-7.33,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Computer Charges,4509,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278304,13.74,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Computer Charges,4509,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278304,16.24,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Computer Charges,4509,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278304,17.9,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Computer Charges,4509,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278304,19.03,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Computer Charges,4509,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278304,19.57,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Computer Charges,4509,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278304,19.57,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Computer Charges,4509,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278304,19.57,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Computer Charges,4509,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278304,19.57,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Computer Charges,4509,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278304,19.57,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Computer Charges,4509,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278304,19.57,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Computer Charges,4509,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278304,19.57,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Computer Charges,4509,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278304,19.57,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Computer Charges,4509,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278304,19.57,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Computer Charges,4509,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278304,19.57,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Computer Charges,4509,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278304,19.57,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Computer Charges,4509,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278304,19.57,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Computer Charges,4509,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278304,19.57,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Computer Charges,4509,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278304,19.57,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Computer Charges,4509,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278304,19.99,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Computer Charges,4509,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278304,30.17,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Computer Charges,4509,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278304,37.07,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Computer Charges,4509,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278304,13.74,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Seminars etc All Costs,4601,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278289,127.7,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Seminars etc All Costs,4601,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278289,194.51,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Seminars etc All Costs,4601,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278289,197.06,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Seminars etc All Costs,4601,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278304,123.57,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Seminars etc All Costs,4601,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278304,113.07,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Seminars etc All Costs,4601,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278310,2.08,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Seminars etc All Costs,4601,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278310,2.08,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Seminars etc All Costs,4601,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278310,9.8,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Other Expenses,4705,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278286,27.49,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Other Expenses,4705,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278286,116.58,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Subscriptions & Donations,4706,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278304,337.48,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transfer Payments,Accommodation ,6103,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278310,45.83,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transfer Payments,Accommodation ,6103,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278310,50,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transfer Payments,Accommodation ,6103,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278310,52.5,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transfer Payments,Accommodation ,6103,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278310,54.17,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transfer Payments,Accommodation ,6103,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278310,55,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transfer Payments,Accommodation ,6103,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278310,55,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transfer Payments,Accommodation ,6103,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278310,110,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transfer Payments,Accommodation ,6103,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278310,110,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transfer Payments,Accommodation ,6103,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278310,110,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transfer Payments,Accommodation ,6103,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278310,115.83,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transfer Payments,Accommodation ,6103,BARCLAYCARD COMMERCIAL,A0045954, 22/02/2017,AAS0278310,154.17,N,N/A,N,N/A
