Body Name,Service Label,Service Code,Expenditure CIPFA Group Label,Expenditure CIPFA Sub Group Label,Expenditure CIPFA Sub Group Code,Date,Transaction Number,Net Amount,Supplier Name,Supplier ID,"Grants to Voluntary, Community and Social Enterprise Sector?"
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255234,£52.13,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255235,£12.64,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Supplies and services,Other Expenses,4705, 28/08/2014,AAS0255236,£12.64,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255237,£12.25,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255238,£36.06,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255239,£12.35,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255240,£12.63,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255241,£54.54,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255243,£31.89,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255244,£77.08,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255245,£26.34,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255246,£24.77,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255249,£17.35,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255250,£10.97,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255251,£12.63,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255252,£48.71,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255253,£40.51,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255254,£27.72,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255255,£125.60,BRITISH GAS BUSINESS,A0069538,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 14/08/2014,HED0254843,£350.00,GO VELO LIMITED,A0072191,No
Pendle Borough Council,Housing Regeneration Services,HMR,Supplies and services,Other Expenses,4705, 28/08/2014,HMR0255050,£200.00,HEWITT & CO PROPERTY LETTING AGENTS,A0072331,No
Pendle Borough Council,Financial Services,AAS,Support Services,Bank Charges,7201, 26/08/2014,AAS0255161,£60.00,LLOYDS BANKING GROUP,A0072462,No
Pendle Borough Council,Financial Services,AAS,Support Services,Bank Charges,7201, 29/08/2014,AAS0255258,£591.69,LLOYDS BANKING GROUP,A0072462,No
Pendle Borough Council,Operational Services,OPS,Agency staff,Emp : Agency Wages,1004, 07/08/2014,OPS0254601,"£7,854.71",MATRIX SCM LIMITED,A0072706,No
Pendle Borough Council,Operational Services,OPS,Agency staff,Emp : Agency Wages,1004, 14/08/2014,OPS0254798,"£5,605.21",MATRIX SCM LIMITED,A0072706,No
Pendle Borough Council,Operational Services,OPS,Agency staff,Emp : Agency Wages,1004, 21/08/2014,OPS0254941,"£5,435.16",MATRIX SCM LIMITED,A0072706,No
Pendle Borough Council,Operational Services,OPS,Agency staff,Emp : Agency Wages,1004, 28/08/2014,OPS0255039,"£2,603.12",MATRIX SCM LIMITED,A0072706,No
Pendle Borough Council,Operational Services,OPS,Agency staff,Emp : Agency Wages,1004, 07/08/2014,OPS0254602,"£3,348.59",MATRIX SCM LIMITED,A0072706,No
Pendle Borough Council,Operational Services,OPS,Agency staff,Emp : Agency Wages,1004, 07/08/2014,OPS0254604,"£2,520.07",MATRIX SCM LIMITED,A0072706,No
Pendle Borough Council,Engineering & Special Projects,HED,Agency costs,Lancashire C C,5102, 14/08/2014,HED0254809,"£1,380.96",OCS GROUP UK LIMITED,A0072816,No
Pendle Borough Council,Operational Services,OPS,Supplies and services,Sub-Contractors,4007, 14/08/2014,OPS0254758,£400.00,TCS (WASTE) LIMITED,A0072822,No
Pendle Borough Council,Operational Services,OPS,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 14/08/2014,OPS0254757,£260.00,TCS (WASTE) LIMITED,A0072822,No
Pendle Borough Council,Financial Services,AAS,Indirect employee expense,Recruitment,1221, 15/08/2014,AAS0254955,"£1,584.00",DBS,A0072958,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 14/08/2014,HED0254840,£233.00,RUSSELL HOLDEN,A0075067,No
Pendle Borough Council,Housing Regeneration Services,HMR,Capital costs,Ren Grant : 1996 Act,CH22, 14/08/2014,HMR0254753,"£5,275.00",OCEAN BATHROOMS TILES & HEATING LTD,A0075367,No
Pendle Borough Council,Financial Services,AAS,Supplies and services,Other Expenses,4705, 01/08/2014,AAS0254953,£810.00,RIGHTMOVE.CO.UK,A0077496,No
Pendle Borough Council,Economic Development & Tourism,REG,Supplies and services,EFM Materials,4004, 21/08/2014,REG0254964,£306.55,HERITAGE CARDS & SOUVENIRS LTD,A0077997,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Bldgs : R & M : Day To Day,2001, 07/08/2014,HED0254615,£400.00,JANDON CLEANING SERVICES,A0079028,No
Pendle Borough Council,Housing Regeneration Services,HMR,Supplies and services,EFM : Other Equipment,4003, 21/08/2014,HMR0254882,£120.00,KINGS WASHING MACHINE RENTALS,A0079878,No
Pendle Borough Council,Revenues Services,TRE,Supplies and services,Consultants Fees,4401, 21/08/2014,TRE0254900,£735.00,HM COURTS & TRIBUNALS SERVICE,A0080034,No
Pendle Borough Council,Engineering & Special Projects,HED,Capital costs,Capital : Payments,CD14, 21/08/2014,HED0254939,£295.00,GOLDSHAWBOOTH PARISH COUNCIL,A0080533,No
Pendle Borough Council,Operational Services,OPS,Premises related expense,Water & Sewerage,2501, 14/08/2014,OPS0254796,£3.87,SUPPLY UK HIRE SHOPS LTD,A0081327,No
Pendle Borough Council,Parks & Recreation Services,PCO,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 07/08/2014,PCO0254354,"£3,150.00",RICHARD PEEL GROUNDCARE LIMITED,A0081331,No
Pendle Borough Council,Parks & Recreation Services,PCO,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 07/08/2014,PCO0254315,£800.00,RICHARD PEEL GROUNDCARE LIMITED,A0081331,No
Pendle Borough Council,Parks & Recreation Services,PCO,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 14/08/2014,PCO0254698,£300.00,RICHARD PEEL GROUNDCARE LIMITED,A0081331,No
Pendle Borough Council,Housing Regeneration Services,HMR,Transfer payments,Accommodation,6103, 21/08/2014,HMR0254885,£489.20,PENDLE ACTION FOR THE COMMUNITY,A0081553,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Rents,2301, 21/08/2014,AAS0254921,£400.00,ROUGHLEE PARISH COUNCIL,A0082370,No
Pendle Borough Council,Parks & Recreation Services,PCO,Transport related expense,Diesel Oil,3202, 14/08/2014,PCO0254682,"£2,120.00",TATE FUEL OILS LIMITED,A0082819,No
Pendle Borough Council,Parks & Recreation Services,PCO,Transport related expense,Petrol,3201, 28/08/2014,PCO0254992,"£1,650.00",TATE FUEL OILS LIMITED,A0082819,No
Pendle Borough Council,Parks & Recreation Services,PCO,Premises related expense,Bldgs : R & M : Day To Day,2001, 14/08/2014,PCO0254709,£42.40,RAYNORS,A0082949,No
Pendle Borough Council,Housing Regeneration Services,HMR,Transfer payments,Accommodation,6103, 21/08/2014,HMR0254879,£80.00,JAYS PROPERTIES SUPPORT,A0084041,No
Pendle Borough Council,Housing Regeneration Services,HMR,Transfer payments,Accommodation,6103, 21/08/2014,HMR0254880,£80.00,JAYS PROPERTIES SUPPORT,A0084041,No
Pendle Borough Council,Economic Development & Tourism,REG,Supplies and services,EFM Materials,4004, 07/08/2014,REG0254653,£5.90,NATURALLY MEDIA LIMITED,A0084513,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Bldgs : R & M : Day To Day,2001, 07/08/2014,HED0254658,£80.00,NORTHERN LIGHTS ELECTRICAL AND BUILDING SERVICES,A0084578,No
Pendle Borough Council,Environmental Health Services,ENV,Premises related expense,Bldgs : R & M : Abnormal,2002, 14/08/2014,ENV0254828,£58.00,RODNEY CAPSTICK,A0085112,No
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 14/08/2014,HED0254829,£722.25,KEVIN WILKINSON LANDSCAPES LTD,A0085660,No
Pendle Borough Council,Operational Services,OPS,Transport related expense,Tprt : Pooled Transport,3401, 28/08/2014,OPS0255045,£51.02,WEST WALLASEY CAR HIRE LIMITED,A0087005,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 28/08/2014,AAS4004355,-£28.16,BES COMMERCIAL ELECTRICITY LTD,A0089105,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Electricity,2203, 28/08/2014,AAS0255078,£28.52,BES COMMERCIAL ELECTRICITY LTD,A0089105,No
Pendle Borough Council,Parks & Recreation Services,PCO,Transport related expense,Tprt : Repairs : General,3105, 14/08/2014,PCO0254675,£158.00,LANCASHIRE DAF,A0089429,No
Pendle Borough Council,Property Services,EST,Capital costs,Capital : Payments,CD14, 28/08/2014,EST0255033,"£4,195.00",CATCHPOINT (UK) LTD,A0089500,No
Pendle Borough Council,Economic Development & Tourism,REG,Supplies and services,EFM Materials,4004, 07/08/2014,REG0254635,£27.50,TRAWDEN SOAP KITCHEN,A0089627,No
Pendle Borough Council,Economic Development & Tourism,REG,Supplies and services,EFM Materials,4004, 14/08/2014,REG0254822,£27.50,TRAWDEN SOAP KITCHEN,A0089627,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 28/08/2014,AAS0255081,£28.16,BES COMMERCIAL GAS,A0089852,No
Pendle Borough Council,Financial Services,AAS,Premises related expense,Gas,2202, 14/08/2014,AAS0254771,£28.52,BES COMMERCIAL GAS,A0089852,No
Pendle Borough Council,Parks & Recreation Services,PCO,Premises related expense,Bldgs : R & M : Day To Day,2001, 07/08/2014,PCO0254341,£272.32,THORLEY SMITH LTD,A0089939,No
Pendle Borough Council,Financial Services,AAS,Supplies and services,Subscriptions & Donations,4706, 07/08/2014,AAS0254395,"£1,000.00",LOMESHAYE MARSH LOCAL NATURE RESERVE,A0089947,Yes
Pendle Borough Council,Parks & Recreation Services,PCO,Premises related expense,Bldgs : R & M : Day To Day,2001, 28/08/2014,PCO0254988,£206.25,PREMIER BOWLS SALES CO,A0089949,No
Pendle Borough Council,Democratic & Legal Services,DAL,Supplies and services,Members Conference Expenses,4605, 07/08/2014,DAL0254622,£113.90,COUNCILLOR MOHAMMAD SAKIB,A0089959,No
Pendle Borough Council,Financial Services,AAS,Supplies and services,Subscriptions & Donations,4706, 07/08/2014,AAS0254592,£990.00,FRIENDS OF CRAVENSIDE,A0089961,Yes
Pendle Borough Council,Engineering & Special Projects,HED,Premises related expense,Grounds : R & M : Day to Day : Routine,2101, 07/08/2014,HED0254610,£50.00,PENDLESIDE HOSPICE,A0089962,No
Pendle Borough Council,Economic Development & Tourism,REG,Capital costs,Capital : Payments,CD14, 07/08/2014,REG0254644,"£2,685.04",GLORY GLORY VINTAGE,A0089964,No
Pendle Borough Council,Parks & Recreation Services,PCO,Premises related expense,Bldgs : R & M : Day To Day,2001, 14/08/2014,PCO0254728,£55.00,BARROWFORD BOWLING CLUB,A0089971,No
Pendle Borough Council,Financial Services,AAS,Supplies and services,Subscriptions & Donations,4706, 14/08/2014,AAS0254764,"£2,000.00",SAMARITANS,A0089973,Yes
Pendle Borough Council,Financial Services,AAS,Supplies and services,Subscriptions & Donations,4706, 14/08/2014,AAS0254765,"£1,250.00",ST JOHN SOUTHWORTH FAMILY GROUP,A0089974,Yes
Pendle Borough Council,Financial Services,AAS,Supplies and services,Subscriptions & Donations,4706, 14/08/2014,AAS0254766,£500.00,COLNE HORTICULTURE SOCIETY,A0089975,Yes
Pendle Borough Council,Chief Executives Policy Unit,COR,Supplies and services,Other Expenses,4705, 21/08/2014,COR0254917,£500.00,P SYKES,A0089977,No
Pendle Borough Council,Economic Development & Tourism,REG,Capital costs,Capital : Payments,CD14, 14/08/2014,REG0254830,£852.00,TILLTOTS,A0089978,No
Pendle Borough Council,Chief Executives Policy Unit,COR,Supplies and services,Consultants Fees,4401, 28/08/2014,COR0254894,"£1,305.00",QRS MARKET RESEARCH LTD,A0089986,No
Pendle Borough Council,Chief Executives Policy Unit,COR,Supplies and services,Consultants Fees,4401, 21/08/2014,COR0254946,£105.00,D WILSON,A0089989,No
Pendle Borough Council,Economic Development & Tourism,REG,Capital costs,Capital : Payments,CD14, 21/08/2014,REG0254967,£295.20,MOVE IN PROPERTY MANAGEMENT,A0089991,No
Pendle Borough Council,Engineering & Special Projects,HED,Capital costs,Capital : Payments,CD14, 21/08/2014,HED0254300,£300.00,ST JOHNS WITH ST PHILIP PCC,A0089995,Yes
Pendle Borough Council,Parks & Recreation Services,PCO,Supplies and services,Other Expenses,4705, 28/08/2014,PCO0255027,£120.00,COTTON TREE INN,A0089998,No
Pendle Borough Council,Housing Regeneration Services,HMR,Capital costs,Ren Grant : 1996 Act,CH22, 28/08/2014,HMR0255059,"£6,000.00",BLADES DEVELOPMENTS NW LIMITED,A0089999,No
Pendle Borough Council,Engineering & Special Projects,HED,Capital costs,Capital : Payments,CD14, 28/08/2014,HED0255121,£300.00,NELSON BAPTIST CHURCH,A0090007,Yes
