ORGANISATION NAME,EFFECTIVE DATE,DIRECTORATE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION NO.
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,13/04/2017,603.62,NURSING LONG TERM,V001115833
ROCHDALE BOROUGH COUNCIL,13/04/2017,LEARNING DIS & MENTAL HEALTH,PENDLE RESIDENTIAL CARE,13/04/2017,2887.7,RESIDENTIAL LONG TERM,V001115834
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,13/04/2017,598.12,RESIDENTIAL LONG TERM,V001115836
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,13/04/2017,596.12,RESIDENTIAL LONG TERM,V001115837
ROCHDALE BOROUGH COUNCIL,13/04/2017,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LTD,13/04/2017,3740,RESIDENTIAL LONG TERM,V001115839
ROCHDALE BOROUGH COUNCIL,13/04/2017,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LTD,13/04/2017,3740,RESIDENTIAL LONG TERM,V001115840
ROCHDALE BOROUGH COUNCIL,13/04/2017,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LTD,13/04/2017,3740,RESIDENTIAL LONG TERM,V001115841
ROCHDALE BOROUGH COUNCIL,13/04/2017,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LTD,13/04/2017,3740,RESIDENTIAL LONG TERM,V001115842
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,GHS CARE LTD,13/04/2017,610,RESIDENTIAL LONG TERM,V001115843
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,13/04/2017,598.12,NURSING LONG TERM,V001115844
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,EAST AND WEST HEALTHCARE LIMITED,13/04/2017,697.4,NURSING LONG TERM,V001115845
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,ELDERCARE LANCS LIMITED,13/04/2017,569.36,RESIDENTIAL LONG TERM,V001115846
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,HORIZON  RESIDENTIAL HOMES LTD,13/04/2017,610.12,RESIDENTIAL LONG TERM,V001115847
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,CHADDERTON TOTAL CARE UNIT LTD,13/04/2017,708.6,RESIDENTIAL LONG TERM,V001115848
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,LITTLE HEATON CARE HOME,13/04/2017,613.4,RESIDENTIAL LONG TERM,V001115849
ROCHDALE BOROUGH COUNCIL,13/04/2017,LEARNING DIS & MENTAL HEALTH,HC ONE LTD,13/04/2017,528.68,RESIDENTIAL LONG TERM,V001115850
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,LEIGHTON HOUSE RETIREMENT HOME LIMITED,13/04/2017,598.12,RESIDENTIAL LONG TERM,V001115851
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,13/04/2017,859.52,NURSING LONG TERM,V001115853
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,FINBROOK LIMITED,13/04/2017,627.3,RESIDENTIAL LONG TERM,V001115854
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,13/04/2017,507.38,RESIDENTIAL LONG TERM,V001115856
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,13/04/2017,582.34,NURSING LONG TERM,V001115857
ROCHDALE BOROUGH COUNCIL,13/04/2017,LEARNING DIS & MENTAL HEALTH,EAST AND WEST HEALTHCARE LIMITED,13/04/2017,697.4,RESIDENTIAL LONG TERM,V001115858
ROCHDALE BOROUGH COUNCIL,13/04/2017,LEARNING DIS & MENTAL HEALTH,ALMOND VILLAS LIMITED,13/04/2017,2520,RESIDENTIAL LONG TERM,V001115859
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,13/04/2017,598.12,NURSING LONG TERM,V001115860
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,13/04/2017,529.54,RESIDENTIAL LONG TERM,V001115861
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,FIDELITY RESIDENTIAL LIMITED,13/04/2017,541.08,RESIDENTIAL LONG TERM,V001115862
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,FINBROOK LIMITED,13/04/2017,539.86,RESIDENTIAL LONG TERM,V001115863
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,FIELDHOUSE NURSING HOME,13/04/2017,600.12,RESIDENTIAL LONG TERM,V001115864
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,HALF ACRE HOUSE,13/04/2017,576.18,RESIDENTIAL LONG TERM,V001115866
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,EAST AND WEST HEALTHCARE LIMITED,13/04/2017,598.12,NURSING LONG TERM,V001115868
ROCHDALE BOROUGH COUNCIL,13/04/2017,LEARNING DIS & MENTAL HEALTH,ST MARKS CARE CENTRE,13/04/2017,2376,NURSING LONG TERM,V001115869
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,FIELDHOUSE NURSING HOME,13/04/2017,859.52,RESIDENTIAL LONG TERM,V001115879
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,HURSTEAD HOUSE CARE HOME,13/04/2017,598.12,NURSING LONG TERM,V001115880
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,HALF ACRE HOUSE,13/04/2017,574.7,RESIDENTIAL LONG TERM,V001115881
ROCHDALE BOROUGH COUNCIL,13/04/2017,LEARNING DIS & MENTAL HEALTH,EAST AND WEST HEALTHCARE LIMITED,13/04/2017,897.7,RESIDENTIAL LONG TERM,V001115882
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,13/04/2017,558.86,NURSING LONG TERM,V001115884
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,LEIGHTON HOUSE RETIREMENT HOME LIMITED,13/04/2017,572.92,RESIDENTIAL LONG TERM,V001115885
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,LITTLEBOROUGH CARE HOME LIMITED,13/04/2017,598.12,RESIDENTIAL LONG TERM,V001115886
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,13/04/2017,593.22,NURSING LONG TERM,V001115887
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,MONA CLIFFE CARE HOME,13/04/2017,559.2,RESIDENTIAL LONG TERM,V001115888
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,ST GEORGES NURSING HOME OLDHAM LTD,13/04/2017,2101.5,NURSING LONG TERM,V001115889
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,LITTLE HEATON CARE HOME,13/04/2017,566.18,RESIDENTIAL LONG TERM,V001115890
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,HURSTEAD HOUSE CARE HOME,13/04/2017,598.12,NURSING LONG TERM,V001115892
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,13/04/2017,598.12,NURSING LONG TERM,V001115893
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,EAST AND WEST HEALTHCARE LIMITED,13/04/2017,623.3,RESIDENTIAL LONG TERM,V001115894
ROCHDALE BOROUGH COUNCIL,27/04/2017,PHYSICAL DIS & OLDER PEOPLE,MT CARE PROPERTY LTD,27/04/2017,859.52,SHORT TERM CARE - RESIDENTIAL,V001115896
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,FIELDHOUSE NURSING HOME,13/04/2017,602.12,RESIDENTIAL LONG TERM,V001115899
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,FINBROOK LIMITED,13/04/2017,614.12,RESIDENTIAL LONG TERM,V001115900
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,ORCHARD CARE HOMES,13/04/2017,598.12,RESIDENTIAL LONG TERM,V001115901
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,EAGLE CARE HOMES LTD,13/04/2017,623.3,RESIDENTIAL LONG TERM,V001115902
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,ELDERCARE LANCS LIMITED,13/04/2017,527,RESIDENTIAL LONG TERM,V001115903
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,GORSEY CLOUGH NURSING HOME,13/04/2017,659.22,NURSING LONG TERM,V001115904
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,ELDERCARE LANCS LIMITED,13/04/2017,598.12,RESIDENTIAL LONG TERM,V001115907
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,13/04/2017,595.56,NURSING LONG TERM,V001115908
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,DRYCLOUGH MANOR,13/04/2017,591.72,RESIDENTIAL LONG TERM,V001115909
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,13/04/2017,542.28,RESIDENTIAL LONG TERM,V001115910
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,ELDERCARE LANCS LIMITED,13/04/2017,598.12,RESIDENTIAL LONG TERM,V001115911
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,BEECH HOUSE,13/04/2017,580.7,RESIDENTIAL LONG TERM,V001115914
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,BRIARMEDE CARE LTD,13/04/2017,598.12,RESIDENTIAL LONG TERM,V001115915
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,EAGLE CARE HOMES LTD,13/04/2017,859.52,ASSESSMENT CARE,V001115917
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,FINBROOK LIMITED,13/04/2017,580.98,RESIDENTIAL LONG TERM,V001115919
ROCHDALE BOROUGH COUNCIL,13/04/2017,LEARNING DIS & MENTAL HEALTH,REDESDALE COURT,13/04/2017,1052.46,RESIDENTIAL LONG TERM,V001115920
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,ARCHMOOR CARE HOME,13/04/2017,598.12,RESIDENTIAL LONG TERM,V001115922
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,LITTLEBOROUGH CARE HOME LIMITED,13/04/2017,516.48,RESIDENTIAL LONG TERM,V001115923
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,ST GEORGES NURSING HOME OLDHAM LTD,13/04/2017,1475.7,NURSING LONG TERM,V001115924
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,ARCHMOOR CARE HOME,13/04/2017,598.12,RESIDENTIAL LONG TERM,V001115925
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,ORCHARD CARE HOMES,13/04/2017,598.12,RESIDENTIAL LONG TERM,V001115926
ROCHDALE BOROUGH COUNCIL,13/04/2017,LEARNING DIS & MENTAL HEALTH,FERN BANK REST HOME,13/04/2017,1433,RESIDENTIAL LONG TERM,V001115927
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,13/04/2017,859.52,SHORT TERM CARE - NURSING,V001115928
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,HC ONE LTD,13/04/2017,565.22,RESIDENTIAL LONG TERM,V001115929
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,HURSTEAD HOUSE CARE HOME,13/04/2017,565.54,RESIDENTIAL LONG TERM,V001115932
ROCHDALE BOROUGH COUNCIL,21/04/2017,PHYSICAL DIS & OLDER PEOPLE,MT CARE PROPERTY LTD,21/04/2017,580.78,RESIDENTIAL LONG TERM,V001115933
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,13/04/2017,859.52,NURSING LONG TERM,V001115934
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,13/04/2017,532.4,RESIDENTIAL LONG TERM,V001115935
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,13/04/2017,577.7,RESIDENTIAL LONG TERM,V001115936
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,EAGLE CARE HOMES LTD,13/04/2017,598.12,RESIDENTIAL LONG TERM,V001115937
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,ASHBOURNE NURSING HOME,13/04/2017,598.12,NURSING LONG TERM,V001115939
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,ELDERCARE LANCS LIMITED,13/04/2017,614.12,RESIDENTIAL LONG TERM,V001115940
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,FOUR SEASONS,13/04/2017,566,RESIDENTIAL LONG TERM,V001115941
ROCHDALE BOROUGH COUNCIL,13/04/2017,LEARNING DIS & MENTAL HEALTH,CHURCH WALK HEALTH CARE LTD,13/04/2017,7615.74,RESIDENTIAL LONG TERM,V001115949
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,HC ONE LTD,13/04/2017,552.55,ASSESSMENT CARE,V001115951
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,13/04/2017,637.68,NURSING LONG TERM,V001115952
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,THORNCLIFFE GRANGE NH,13/04/2017,761.1,NURSING LONG TERM,V001115953
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,13/04/2017,588.28,RESIDENTIAL LONG TERM,V001115954
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,EAST AND WEST HEALTHCARE LIMITED,13/04/2017,502.94,RESIDENTIAL LONG TERM,V001115955
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,WIMSLEY CARE HOME,13/04/2017,754.6,RESIDENTIAL LONG TERM,V001115958
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,FINBROOK LIMITED,13/04/2017,605.3,RESIDENTIAL LONG TERM,V001115959
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,FINBROOK LIMITED,13/04/2017,632.9,SELF - FUNDING DEFERRED PAYMENTS,V001115960
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,STAMFORD HOUSE REST HOME LIMITED,13/04/2017,598.12,RESIDENTIAL LONG TERM,V001115961
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,HC ONE,13/04/2017,676.6,NURSING LONG TERM,V001115962
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,13/04/2017,859.52,RESIDENTIAL LONG TERM,V001115963
ROCHDALE BOROUGH COUNCIL,13/04/2017,LEARNING DIS & MENTAL HEALTH,PASSMONDS NURSING HOME,13/04/2017,859.52,RESIDENTIAL LONG TERM,V001115964
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,EAST AND WEST HEALTHCARE LIMITED,13/04/2017,659.22,NURSING LONG TERM,V001115965
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,LITTLEBOROUGH CARE HOME LIMITED,13/04/2017,547.78,RESIDENTIAL LONG TERM,V001115966
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,BRIARMEDE CARE LTD,13/04/2017,598.12,RESIDENTIAL LONG TERM,V001115976
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,STAMFORD HOUSE REST HOME LIMITED,13/04/2017,580.86,RESIDENTIAL LONG TERM,V001115977
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,STAMFORD HOUSE REST HOME LIMITED,13/04/2017,859.52,ASSESSMENT CARE,V001115978
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,STAMFORD HOUSE REST HOME LIMITED,13/04/2017,859.52,ASSESSMENT CARE,V001115979
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,HURSTEAD HOUSE CARE HOME,13/04/2017,859.52,ASSESSMENT CARE,V001115981
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,EAGLE CARE HOMES LTD,13/04/2017,560.38,RESIDENTIAL LONG TERM,V001115982
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,ATLANTIS MEDICARE LTD,13/04/2017,598.12,RESIDENTIAL LONG TERM,V001115986
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,EAGLE CARE HOMES LTD,13/04/2017,561.98,RESIDENTIAL LONG TERM,V001115987
ROCHDALE BOROUGH COUNCIL,13/04/2017,LEARNING DIS & MENTAL HEALTH,GORSEY CLOUGH NURSING HOME,13/04/2017,841.88,NURSING LONG TERM,V001115989
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,13/04/2017,623.3,RESIDENTIAL LONG TERM,V001115992
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,HC ONE LTD,13/04/2017,598.12,RESIDENTIAL LONG TERM,V001115994
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,FINBROOK LIMITED,13/04/2017,598.12,RESIDENTIAL LONG TERM,V001115996
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,THE FOUNTAINS NURSING HOME,13/04/2017,863.22,NURSING LONG TERM,V001115997
ROCHDALE BOROUGH COUNCIL,13/04/2017,LEARNING DIS & MENTAL HEALTH,LEIGHTON HOUSE RETIREMENT HOME LIMITED,13/04/2017,598.12,RESIDENTIAL LONG TERM,V001115998
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,HC ONE LTD,13/04/2017,584.62,RESIDENTIAL LONG TERM,V001115999
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,EAGLE CARE HOMES LTD,13/04/2017,549.66,RESIDENTIAL LONG TERM,V001116000
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,FINBROOK LIMITED,13/04/2017,519.46,RESIDENTIAL LONG TERM,V001116007
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,MONA CLIFFE CARE HOME,13/04/2017,598.12,RESIDENTIAL LONG TERM,V001116008
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,ASQUITH HALL,13/04/2017,2800,NURSING LONG TERM,V001116009
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,ASQUITH HALL,13/04/2017,2800,NURSING LONG TERM,V001116011
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,EAST AND WEST HEALTHCARE LIMITED,13/04/2017,554.68,NURSING LONG TERM,V001116012
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,MONA CLIFFE CARE HOME,13/04/2017,557.24,RESIDENTIAL LONG TERM,V001116013
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,13/04/2017,672.46,NURSING LONG TERM,V001116014
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,ELDERCARE LANCS LIMITED,13/04/2017,590.3,RESIDENTIAL LONG TERM,V001116016
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,ORCHARD CARE HOMES,13/04/2017,614.12,RESIDENTIAL LONG TERM,V001116017
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,13/04/2017,598.12,NURSING LONG TERM,V001116019
ROCHDALE BOROUGH COUNCIL,28/04/2017,LEARNING DIS & MENTAL HEALTH,NAZARETH HOUSE CARE HOME,28/04/2017,860,RESIDENTIAL LONG TERM,V001116020
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,EAGLE CARE HOMES LTD,13/04/2017,623.3,RESIDENTIAL LONG TERM,V001116022
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,PASSMONDS NURSING HOME,13/04/2017,884.7,RESIDENTIAL LONG TERM,V001116025
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,STAMFORD HOUSE REST HOME LIMITED,13/04/2017,598.12,RESIDENTIAL LONG TERM,V001116026
ROCHDALE BOROUGH COUNCIL,28/04/2017,PHYSICAL DIS & OLDER PEOPLE,HILLCROFT NURSING HOMES,28/04/2017,709.92,NURSING LONG TERM,V001116030
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,ELIZABETH HOUSE OLDHAM LTD,13/04/2017,598.12,RESIDENTIAL LONG TERM,V001116031
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,FINBROOK LIMITED,13/04/2017,565.92,RESIDENTIAL LONG TERM,V001116032
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,13/04/2017,581.98,RESIDENTIAL LONG TERM,V001116037
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,FIELDHOUSE NURSING HOME,13/04/2017,505.26,RESIDENTIAL LONG TERM,V001116038
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,EAGLE CARE HOMES LTD,13/04/2017,573.74,RESIDENTIAL LONG TERM,V001116040
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,EAST AND WEST HEALTHCARE LIMITED,13/04/2017,859.52,SHORT TERM CARE - RESIDENTIAL,V001116041
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,LEIGHTON HOUSE RETIREMENT HOME LIMITED,13/04/2017,582.6,RESIDENTIAL LONG TERM,V001116042
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,HORIZON  RESIDENTIAL HOMES LTD,13/04/2017,595.14,RESIDENTIAL LONG TERM,V001116046
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,13/04/2017,859.52,ASSESSMENT CARE,V001116048
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,EAST AND WEST HEALTHCARE LIMITED,13/04/2017,598.12,RESIDENTIAL LONG TERM,V001116049
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,13/04/2017,598.12,RESIDENTIAL LONG TERM,V001116051
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,13/04/2017,598.12,NURSING LONG TERM,V001116052
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,EAGLE CARE HOMES LTD,13/04/2017,607.95,RESIDENTIAL LONG TERM,V001116054
ROCHDALE BOROUGH COUNCIL,13/04/2017,LEARNING DIS & MENTAL HEALTH,LIFETIME OPPORTUNITIES,13/04/2017,3902.5,RESIDENTIAL LONG TERM,V001116055
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,ORCHARD CARE HOMES,13/04/2017,572.68,RESIDENTIAL LONG TERM,V001116056
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,13/04/2017,737.2,NURSING LONG TERM,V001116060
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,PASSMONDS NURSING HOME,13/04/2017,1384.4,RESIDENTIAL LONG TERM,V001116062
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,EAST AND WEST HEALTHCARE LIMITED,13/04/2017,598.12,NURSING LONG TERM,V001116063
ROCHDALE BOROUGH COUNCIL,13/04/2017,PHYSICAL DIS & OLDER PEOPLE,HC ONE LTD,13/04/2017,537.2,RESIDENTIAL LONG TERM,V001116067
