Publisher Label,Publisher URI,Organisationname,OrganisationCode,Effectivedate,ContractReferencenumber,OpenContractingID,TitleoftheAgreement,Contracttype,Serviceresponsible,ServiceCategorylabel,ServicecategoryURI,Descriptionofgoodsandservices,Procurementclassification,CPVlabel,CPVcode,Proclasslabel,Proclasscode,Contractstartdate,Enddate,Reviewdate,Lastextensiondate,Contractvalue,Fixedorestimatedcost,IrrecoverableVAT,SupplierName,Supplierregisteredcompanynumber,Supplierregisteredcharitynumber,OthersupplierID,SMEsupplier,VCSEsupplier,VCSEsuppliertype,Nominatedcontactpointname,Nominatedcontactpointemail,NominatedcontactpointURL
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17539,,Professional Fees,,Democratic Legal & Policy,,,Professional Fees,,,,,,20/04/2017,,,,6006.28,,,Sellick Partnership Group Ltd,,,,,,,,kiran.khanna@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17550,,HW to BE Bridleway legal and design costs,,Planning & Sustainability & Sustainability,,,HW to BE Bridleway legal and design costs,,,,,,21/04/2017,,,,25000,,,Bucks County Council,,,,,,,,penelope.tollitt@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17553,,Reconfiguration of Hatters Lane Roundabout,,Planning & Sustainability & Sustainability,,,Reconfiguration of Hatters Lane Roundabout,,,,,,24/04/2017,,,,100000,,,Bucks County Council,,,,,,,,penelope.tollitt@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17554,,CIL funding for secondary school places 2017/,,Planning & Sustainability & Sustainability,,,CIL funding for secondary school places 2017/,,,,,,24/04/2017,,,,450000,,,Bucks County Council,,,,,,,,penelope.tollitt@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17555,,Bus service support including joint ticketing,,Planning & Sustainability & Sustainability,,,Bus service support including joint ticketing,,,,,,24/04/2017,,,,350000,,,Bucks County Council,,,,,,,,penelope.tollitt@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17557,,enterprise for Building control,,Planning & Sustainability & Sustainability,,,enterprise for Building control,,,,,,24/04/2017,,,,6950,,,Idox Software Ltd,,,,,,,,alison.pipes@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17562,,Idox EDRMS maintenance,,Human Resources ICT/CSC & Shared Support Services,,,Idox EDRMS maintenance,,,,,,24/04/2017,,,,14331.04,,,Idox Software Ltd,,,,,,,,mary.hayward-ord@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17569,,Desborough/Baker St Development-External Lega,,Major Projects & Estates,,,Desborough/Baker St Development-External Lega,,,,,,24/04/2017,,,,30530,,,Trowers & Hamlins,,,,,,,,charles.brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17577,,Princes Risborough Extension Land Options,,Democratic Legal & Policy,,,Princes Risborough Extension Land Options,,,,,,24/04/2017,,,,5796.66,,,Minns Network Developement Management Ltd,,,,,,,,jacqueline.ford@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17594,,Funding for the Buckinghamshire Affordable Wa,,Environment,,,Funding for the Buckinghamshire Affordable Wa,,,,,,26/04/2017,,,,8500,,,Chiltern District Council,,,,,,,,amy.starsmore@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17602,,Local Land Charge Fees April 2017,,Democratic Legal & Policy,,,Local Land Charge Fees April 2017,,,,,,27/04/2017,,,,111622.8,,,Bucks County Council,,,,,,,,catherine.whitehead@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17608,,SYMC GHOST SOLUTION SUITE 3.2 PER DEVICE RENE,,Human Resources ICT/CSC & Shared Support Services,,,SYMC GHOST SOLUTION SUITE 3.2 PER DEVICE RENE,,,,,,28/04/2017,,,,5466,,,Ultima Business Solutions Ltd,,,,,,,,mark.lansbury@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17610,,RTB Sales Administrative Fee 2016-17,,Finance & Commercial,,,RTB Sales Administrative Fee 2016-17,,,,,,28/04/2017,,,,65130,,,Red Kite Community Housing Ltd,,,,,,,,stuart.mcgregor@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17611,,LGSS Benefits processing 2017.,,Finance & Commercial,,,LGSS Benefits processing 2017.,,,,,,28/04/2017,,,,89202,,,Northamptonshire Coutny Council (Lgss),,,,,,,,andy.green@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17614,,Detailed Desgine of Aldi Store at Baker Stree,,Major Projects & Estates,,,Detailed Desgine of Aldi Store at Baker Stree,,,,,,28/04/2017,,,,11960,,,Kendall Kingscott Ltd,,,,,,,,charles.brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17639,,LGSS Workbooks 2017.,,Democratic Legal & Policy,,,LGSS Workbooks 2017.,,,,,,03/05/2017,,,,17000,,,Northamptonshire Coutny Council (Lgss),,,,,,,,catherine.whitehead@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17647,,Professional Fees,,Democratic Legal & Policy,,,Professional Fees,,,,,,03/05/2017,,,,5815.64,,,Sellick Partnership Group Ltd,,,,,,,,kiran.khanna@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17653,,Abbey Barn Lane realignment feasibility study,,Planning & Sustainability & Sustainability,,,Abbey Barn Lane realignment feasibility study,,,,,,04/05/2017,,,,27210,,,Bucks County Council,,,,,,,,penelope.tollitt@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17654,,Terriers Farm second access feasibility study,,Planning & Sustainability & Sustainability,,,Terriers Farm second access feasibility study,,,,,,04/05/2017,,,,23460,,,Bucks County Council,,,,,,,,penelope.tollitt@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17665,,Temporary staff for Housing Options,,Housing,,,Temporary staff for Housing Options,,,,,,05/05/2017,,,,10000,,,Macdonald & Company,,,,,,,,brian.daly@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17682,,B & B for 5 Amersham Hill and 46 West Wycombe,,Housing,,,B & B for 5 Amersham Hill and 46 West Wycombe,,,,,,09/05/2017,,,,10000,,,The Coin Group Ltd,,,,,,,,brian.daly@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17683,,WDC TA,,Housing,,,WDC TA,,,,,,09/05/2017,,,,10000,,,Cobar Enterprises,,,,,,,,brian.daly@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17685,,Capita remote processing - Benefits.,,Finance & Commercial,,,Capita remote processing - Benefits.,,,,,,10/05/2017,,,,6062.5,,,Capita Business Services Ltd,,,,,,,,andy.green@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17692,,AST grant,,Housing,,,AST grant,,,,,,11/05/2017,,,,100750,,,The Bucks Housing Association Ltd,,,,,,,,brian.daly@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17700,,0001386630-RSA SECURID AUTHENTICATOR SID700 2,,Human Resources ICT/CSC & Shared Support Services,,,0001386630-RSA SECURID AUTHENTICATOR SID700 2,,,,,,11/05/2017,,,,19737.75,,,Insight Direct,,,,,,,,john.mcmillan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17702,,Agency staff (HXH) 2017-18,,Environment,,,Agency staff (HXH) 2017-18,,,,,,12/05/2017,,,,5000,,,Nsl Ltd,,,,,,,,caroline.hughes@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17703,,Agency staff 2017-18 pt2,,Environment,,,Agency staff 2017-18 pt2,,,,,,12/05/2017,,,,15000,,,Uk Container Maintenance Limited,,,,,,,,caroline.hughes@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17706,,Shred-It Confidential Waste Disposal,,Human Resources ICT/CSC & Shared Support Services,,,Shred-It Confidential Waste Disposal,,,,,,12/05/2017,,,,6000,,,Shred-It Ltd,,,,,,,,paul.spencer@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17707,,Agency staff 2017-18 pt2,,Environment,,,Agency staff 2017-18 pt2,,,,,,12/05/2017,,,,14184.43,,,Unity Recruitment,,,,,,,,caroline.hughes@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17718,,Agency Fees,,Major Projects & Estates,,,Agency Fees,,,,,,16/05/2017,,,,10000,,,Macdonald & Company,,,,,,,,robert.daniels@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17723,,Tudor Stud Farm Appeal - 14/00635/OP,,Planning & Sustainability & Sustainability,,,Tudor Stud Farm Appeal - 14/00635/OP,,,,,,16/05/2017,,,,10000,,,Jon Etchells Consulting Ltd,,,,,,,,alastair.nicholson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17730,,PostageCreditBought15MAY2017,,Finance & Commercial,,,PostageCreditBought15MAY2017,,,,,,17/05/2017,,,,5000,,,Neopost Neofunds,,,,,,,,paul.spencer@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17747,,Housing Advice officer,,Housing,,,Housing Advice officer,,,,,,19/05/2017,,,,10000,,,Prentis Solutions Limited,,,,,,,,brian.daly@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17752,,HWBIDCO BID LEVY IN THE  FIFTH YEAR 2016/2017,,Finance & Commercial,,,HWBIDCO BID LEVY IN THE  FIFTH YEAR 2016/2017,,,,,,22/05/2017,,,,22875,,,Hwbidco Ltd,,,,,,,,brenda.watson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17753,,GROUNDWORK GLOBE BUSINESS PARK WDC BID LEVY M,,Finance & Commercial,,,GROUNDWORK GLOBE BUSINESS PARK WDC BID LEVY M,,,,,,22/05/2017,,,,49546.9,,,Groundwork South,,,,,,,,brenda.watson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17758,,Professional Fees,,Democratic Legal & Policy,,,Professional Fees,,,,,,23/05/2017,,,,6049.56,,,Sellick Partnership Group Ltd,,,,,,,,kiran.khanna@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17765,,Senior management recruitment,,Chief Executive,,,Senior management recruitment,,,,,,24/05/2017,,,,50000,,,Penna Plc,,,,,,,,john.mcmillan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17779,,Easton Street MSCP - Concrete Repairs - Contr,,Human Resources ICT/CSC & Shared Support Services,,,Easton Street MSCP - Concrete Repairs - Contr,,,,,,26/05/2017,,,,29011.78,,,Barwin Major Projects & Estates Services Ltd,,,,,,,,john.mcmillan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17781,,17-18 Broker Fee,,Finance & Commercial,,,17-18 Broker Fee,,,,,,30/05/2017,,,,7500,,,Gallagher Heath Ltd,,,,,,,,ryan.savage@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17784,,eCapture Service Fees 1.7.17 to 30.6.18 (inv.,,Finance & Commercial,,,eCapture Service Fees 1.7.17 to 30.6.18 (inv.,,,,,,30/05/2017,,,,11900,,,Northgate Public Services (Uk) Ltd,,,,,,,,andy.green@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17798,,Professional Fees,,Democratic Legal & Policy,,,Professional Fees,,,,,,31/05/2017,,,,5995.44,,,Sellick Partnership Group Ltd,,,,,,,,kiran.khanna@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17802,,extra staff hours,,Environment,,,extra staff hours,,,,,,31/05/2017,,,,5040,,,Risk Management Security Services,,,,,,,,robin.evans@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17821,,Handy Cross Hub - Costs for Clear Up & Preven,,Major Projects & Estates,,,Handy Cross Hub - Costs for Clear Up & Preven,,,,,,05/06/2017,,,,43093.5,,,Hawes Skip Hire Ltd,,,,,,,,charles.brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17823,,Professional Fees,,Democratic Legal & Policy,,,Professional Fees,,,,,,05/06/2017,,,,5426.9,,,Sellick Partnership Group Ltd,,,,,,,,kiran.khanna@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17826,,PENNA INTERIM MANAGEMANT SERVICES,,Finance & Commercial,,,PENNA INTERIM MANAGEMANT SERVICES,,,,,,05/06/2017,,,,11375,,,Penna Plc,,,,,,,,john.mcmillan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17830,,B & B for 5 Amersham Hill and 46 West Wycombe,,Housing,,,B & B for 5 Amersham Hill and 46 West Wycombe,,,,,,06/06/2017,,,,10000,,,The Coin Group Ltd,,,,,,,,brian.daly@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17833,,Interim economic development officer,,Democratic Legal & Policy,,,Interim economic development officer,,,,,,06/06/2017,,,,6812.5,,,Solace Enterprises Ltd,,,,,,,,jacqueline.ford@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17836,,AST grant,,Housing,,,AST grant,,,,,,06/06/2017,,,,100750,,,The Bucks Housing Association Ltd,,,,,,,,brian.daly@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17844,,BTVLEP Contribution 17/18,,Democratic Legal & Policy,,,BTVLEP Contribution 17/18,,,,,,07/06/2017,,,,6663,,,Bucks County Council,,,,,,,,jacqueline.ford@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17865,,Training Courses at Bucks CC 2017/18 for WDC,,Human Resources ICT/CSC & Shared Support Services,,,Training Courses at Bucks CC 2017/18 for WDC,,,,,,12/06/2017,,,,5000,,,Bucks County Council,,,,,,,,jo.whiteley@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17870,,Clockhouse - 14/00036/OP-GMD,,Planning & Sustainability & Sustainability,,,Clockhouse - 14/00036/OP-GMD,,,,,,13/06/2017,,,,5525,,,Melissa Murphy,,,,,,,,alastair.nicholson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17874,,Temporary staff for Housing Options,,Housing,,,Temporary staff for Housing Options,,,,,,14/06/2017,,,,10000,,,Macdonald & Company,,,,,,,,brian.daly@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17875,,Abbey Barn South - Viability Appraisal-RH,,Planning & Sustainability & Sustainability,,,Abbey Barn South - Viability Appraisal-RH,,,,,,14/06/2017,,,,17501,,,Adams Integra,,,,,,,,penelope.tollitt@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17877,,Ashwells Site - Fees re Modelling Costs,,Major Projects & Estates,,,Ashwells Site - Fees re Modelling Costs,,,,,,14/06/2017,,,,10022.29,,,Bucks County Council,,,,,,,,charles.brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17878,,Red Squirrel Brewery shop - roof repairs,,Major Projects & Estates,,,Red Squirrel Brewery shop - roof repairs,,,,,,14/06/2017,,,,6986,,,Allen Roofing Contractors            Cis,,,,,,,,robert.daniels@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17879,,Sports Development Service,,Community,,,Sports Development Service,,,,,,14/06/2017,,,,21750,,,Adventure Learning Foundation,,,,,,,,Helen.devine@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17880,,Management Fee 2017/18 Second Quarter Year Fi,,Community,,,Management Fee 2017/18 Second Quarter Year Fi,,,,,,14/06/2017,,,,28000,,,Chiltern Rangers Cic,,,,,,,,elaine.jewell@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17885,,B & B Martin Conway,,Housing,,,B & B Martin Conway,,,,,,15/06/2017,,,,10000,,,Martin Conway,,,,,,,,brian.daly@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17889,,Interim Contract Manager - 6 months,,Human Resources ICT/CSC & Shared Support Services,,,Interim Contract Manager - 6 months,,,,,,15/06/2017,,,,42275,,,Cat V Systems Ltd,,,,,,,,john.mcmillan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17891,,Local Plan viability work update 2017,,Planning & Sustainability & Sustainability,,,Local Plan viability work update 2017,,,,,,15/06/2017,,,,9500,,,Adams Integra,,,,,,,,ian.manktelow@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17894,,mapinfo maintenance,,Human Resources ICT/CSC & Shared Support Services,,,mapinfo maintenance,,,,,,16/06/2017,,,,5478,,,Pitney Bowes Software Ltd,,,,,,,,mary.hayward-ord@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17896,,12M RENEWAL EV E-DISCOVERY STD ED 1 USER ON P,,Human Resources ICT/CSC & Shared Support Services,,,12M RENEWAL EV E-DISCOVERY STD ED 1 USER ON P,,,,,,16/06/2017,,,,6545,,,Civica Services Ltd,,,,,,,,mark.lansbury@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17917,,Professional Fees,,Democratic Legal & Policy,,,Professional Fees,,,,,,19/06/2017,,,,6104.5,,,Sellick Partnership Group Ltd,,,,,,,,kiran.khanna@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17918,,HWTCMP 2017/18 WDC contribution,,Major Projects & Estates,,,HWTCMP 2017/18 WDC contribution,,,,,,19/06/2017,,,,1450000,,,Bucks County Council,,,,,,,,david.anderson@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17920,,Interim economic development officer,,Democratic Legal & Policy,,,Interim economic development officer,,,,,,19/06/2017,,,,28000,,,Solace Enterprises Ltd,,,,,,,,catherine.whitehead@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17923,,Distribution District Times Summer 2017,,Democratic Legal & Policy,,,Distribution District Times Summer 2017,,,,,,19/06/2017,,,,6990.15,,,Leaflet Distribution Services Limited,,,,,,,,catherine.spalton@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17924,,Print District Times Summer 2017,,Democratic Legal & Policy,,,Print District Times Summer 2017,,,,,,19/06/2017,,,,8000,,,Swan Print,,,,,,,,catherine.spalton@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17931,,Provision of Tempoary Staff for Private Secto,,Environment,,,Provision of Tempoary Staff for Private Secto,,,,,,20/06/2017,,,,10000,,,Buckingham Futures,,,,,,,,amy.starsmore@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17935,,Unit 29 The Chilterns Shopping Centre - Servi,,Major Projects & Estates,,,Unit 29 The Chilterns Shopping Centre - Servi,,,,,,21/06/2017,,,,5131.38,,,Amas Ltd,,,,,,,,robert.daniels@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17946,,Wycombe Air Park - consultancy fees re runway,,Major Projects & Estates,,,Wycombe Air Park - consultancy fees re runway,,,,,,23/06/2017,,,,10000,,,Ove Arup & Partners Ltd,,,,,,,,charles.brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17947,,Wycombe Air Park -  Fees re Access Road Works,,Major Projects & Estates,,,Wycombe Air Park -  Fees re Access Road Works,,,,,,23/06/2017,,,,14194,,,Kier Construction Ltd,,,,,,,,charles.brocklehurst@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17958,,Agency staff 2017-18 pt3,,Environment,,,Agency staff 2017-18 pt3,,,,,,27/06/2017,,,,15000,,,Unity Recruitment,,,,,,,,neil.stannett@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17964,,servicemail maintenance,,Human Resources ICT/CSC & Shared Support Services,,,servicemail maintenance,,,,,,27/06/2017,,,,5815,,,Blue Flag Technologies Ltd,,,,,,,,mary.hayward-ord@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17973,,THINK workshops,,Community,,,THINK workshops,,,,,,28/06/2017,,,,14380.2,,,Equalitech,,,,,,,,daniel.sullivan@wycombe.gov.uk,
Wycombe District Council,http://opendatacommunities.org/doc/district-council/wycombe,http://opendatacommunities.org/id/district-council/wycombe,Wycombe,Aug 2017,WDC17974,,Agency staff,,Planning & Sustainability & Sustainability,,,Agency staff,,,,,,29/06/2017,,,,15000,,,B R G Interim Solutions Ltd,,,,,,,,alison.pipes@wycombe.gov.uk,
