Organisation name,Organisation Code,Effective Date,Contract Reference number / ID,Open Contracting ID,Title of the Agreement,Contract type,Directorate / service responsible,Service Category label,Service category URI,Description of goods and services,Procurement classification: Council's procurement category label,Procurement classification: CPV label,Procurement classification: CPV code,Procurement classification: Proclass label,Procurement classification: Proclass code,Contract start date,End date,Review date,Last extension date,Contract value,Fixed cost / estimated cost,Irrecoverable VAT,Supplier name,Supplier registered company number,Supplier registered charity number,Other supplier ID,SME supplier,VCSE supplier,VCSE supplier type,Nominated contact point: name,Nominated contact point: email,Nominated contact point: URL
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AQN45714,,NR13 to Nansa and Sprowston Day Services ,,COMMUNITY SERVICES,,,NR13 to Nansa and Sprowston Day Services ,Passenger Transport,Passenger Transport,360000,,,10/09/2014,30/09/2015,,30/09/2015,"�5,320.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AQN45715,,NR14 to Sprowston Day Services ,,COMMUNITY SERVICES,,,NR14 to Sprowston Day Services ,Passenger Transport,Passenger Transport,360000,,,01/10/2014,27/10/2017,,27/10/2017,"�9,120.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AQN47187,,NR14 to Harford Hills Day Centre ,,COMMUNITY SERVICES,,,NR14 to Harford Hills Day Centre ,Passenger Transport,Passenger Transport,360000,,,04/10/2014,30/04/2016,,30/04/2016,"�4,420.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AQN45716,,"NR3, NR5 to Headways, Norwich ",,COMMUNITY SERVICES,,,"NR3, NR5 to Headways, Norwich ",Passenger Transport,Passenger Transport,360000,,,02/01/2015,31/12/2015,,31/12/2015,�950.00,Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AQN45717,,"NR15, NR35 to Headways, Norwich ",,COMMUNITY SERVICES,,,"NR15, NR35 to Headways, Norwich ",Passenger Transport,Passenger Transport,360000,,,02/01/2015,31/12/2015,,31/12/2015,"�3,800.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AQN45718,,"NR3 NR2 to Headway, Norwich ",,COMMUNITY SERVICES,,,"NR3 NR2 to Headway, Norwich ",Passenger Transport,Passenger Transport,360000,,,02/01/2015,31/12/2015,,31/12/2015,"�1,976.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AQN45360,,NR12 to Headway ,,COMMUNITY SERVICES,,,NR12 to Headway ,Passenger Transport,Passenger Transport,360000,,,02/01/2015,31/12/2015,,31/12/2015,"�8,892.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AQN45719,,"NR3, NR7, NR12 to Headway, Norwich ",,COMMUNITY SERVICES,,,"NR3, NR7, NR12 to Headway, Norwich ",Passenger Transport,Passenger Transport,360000,,,06/01/2015,31/12/2015,,31/12/2015,"�2,280.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AQN45720,,"IP22 to Headway, Norwich ",,COMMUNITY SERVICES,,,"IP22 to Headway, Norwich ",Passenger Transport,Passenger Transport,360000,,,07/01/2015,31/12/2015,,31/12/2015,"�2,432.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AQN46484,,"NR19 to Headway, Norwich ",,COMMUNITY SERVICES,,,"NR19 to Headway, Norwich ",Passenger Transport,Passenger Transport,360000,,,07/01/2014,31/12/2015,,31/12/2015,"�4,028.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AQN45118,,"NR7 to Gateway Club, Norwich ",,COMMUNITY SERVICES,,,"NR7 to Gateway Club, Norwich ",Passenger Transport,Passenger Transport,360000,,,03/08/2010,30/04/2016,,30/04/2016,�418.00,Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AON33285,ocds-7hge34-,"Swainsthorpe, Swardeston and Newton Flotman to Framingham Earl High and Whitlingham to Framingham Earl High, Arminghall to Trowse ",,CHILDREN,,,"Swainsthorpe, Swardeston and Newton Flotman to Framingham Earl High and Whitlingham to Framingham Earl High, Arminghall to Trowse ",Passenger Transport,Passenger Transport,360000,,,07/09/2011,31/07/2016,,31/07/2019,"�20,559.90",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AQN42728,ocds-7hge34-,"Norwich to Fred Nicholson School, Dereham ",,CHILDREN,,,"Norwich to Fred Nicholson School, Dereham ",Passenger Transport,Passenger Transport,360000,,,08/06/2013,24/03/2016,,24/03/2016,"�15,580.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AQN42731,ocds-7hge34-,"Norwich to Fred Nicholson School, Dereham ",,CHILDREN,,,"Norwich to Fred Nicholson School, Dereham ",Passenger Transport,Passenger Transport,360000,,,24/07/2013,31/07/2016,,31/07/2016,"�16,340.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AQN34647,ocds-7hge34-,Little Melton to The Bawburgh School ,,CHILDREN,,,Little Melton to The Bawburgh School ,Passenger Transport,Passenger Transport,360000,,,05/09/2013,31/07/2019,,31/07/2019,"�3,800.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AQN34660,ocds-7hge34-,"Honingham, Thorpe St Andrew and Norwich to Norwich to  On Track, Mildenhall ",,CHILDREN,,,"Honingham, Thorpe St Andrew and Norwich to Norwich to  On Track, Mildenhall ",Passenger Transport,Passenger Transport,360000,,,05/09/2013,31/07/2016,,31/07/2016,"�18,810.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AMN44140,ocds-7hge34-,"Tuckswood and Sprowston to City Academy, Norwich ",,CHILDREN,,,"Tuckswood and Sprowston to City Academy, Norwich ",Passenger Transport,Passenger Transport,360000,,,04/09/2014,31/08/2018,,31/08/2022,"�11,400.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AMN44141,ocds-7hge34-,"Taverham to Manor Field Infant School SRB Unit, Long Stratton ",,CHILDREN,,,"Taverham to Manor Field Infant School SRB Unit, Long Stratton ",Passenger Transport,Passenger Transport,360000,,,04/09/2014,31/08/2018,,31/08/2022,"�16,530.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AMN44142,ocds-7hge34-,"Norwich to the Compass Centre, Lingwood ",,CHILDREN,,,"Norwich to the Compass Centre, Lingwood ",Passenger Transport,Passenger Transport,360000,,,04/09/2014,31/08/2016,,24/08/2019,"�10,450.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AMN44145,ocds-7hge34-,"Little Plumstead to Fred Nicholson School, Dereham ",,CHILDREN,,,"Little Plumstead to Fred Nicholson School, Dereham ",Passenger Transport,Passenger Transport,360000,,,24/08/2014,24/03/2016,,31/07/2022,"�17,081.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AMN44152,ocds-7hge34-,Taverham and Norwich to Heartsease Primary School ,,CHILDREN,,,Taverham and Norwich to Heartsease Primary School ,Passenger Transport,Passenger Transport,360000,,,04/09/2014,18/12/2016,,31/07/2017,"�9,424.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AMN44153,ocds-7hge34-,Hevingham and Stratton Strawless to Hainford Primary School ,,CHILDREN,,,Hevingham and Stratton Strawless to Hainford Primary School ,Passenger Transport,Passenger Transport,360000,,,04/09/2014,31/07/2019,,31/07/2022,"�6,080.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AQN45721,,Norwich to University Technical College ,,CHILDREN,,,Norwich to University Technical College ,Passenger Transport,Passenger Transport,360000,,,08/09/2014,31/07/2016,,31/07/2016,"�3,420.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AMN45722,ocds-7hge34-,Pulham Market to Thurston Community College ,,CHILDREN,,,Pulham Market to Thurston Community College ,Passenger Transport,Passenger Transport,360000,,,15/09/2014,31/07/2016,,31/07/2016,"�18,240.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AMN45725,ocds-7hge34-,North Walsham to Norwich City College ,,CHILDREN,,,North Walsham to Norwich City College ,Passenger Transport,Passenger Transport,360000,,,04/11/2014,08/07/2016,,31/07/2017,"�11,704.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AMN45726,ocds-7hge34-,Norwich and Horning to Cromer Academy SRB ,,CHILDREN,,,Norwich and Horning to Cromer Academy SRB ,Passenger Transport,Passenger Transport,360000,,,03/11/2014,30/06/2018,,30/06/2018,"�18,050.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AQN45502,,Taverham to Mundesley Infant ,,CHILDREN,,,Taverham to Mundesley Infant ,Passenger Transport,Passenger Transport,360000,,,23/02/2015,31/12/2015,,31/12/2015,"�13,680.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AMN45555,ocds-7hge34-,BUS 19 Bacton/Little Plumstead to Parkside School ,,CHILDREN,,,BUS 19 Bacton/Little Plumstead to Parkside School ,Passenger Transport,Passenger Transport,360000,,,30/03/2015,11/04/2020,,08/04/2023,"�24,434.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AMN45728,ocds-7hge34-,Poringland and Rockland St Mary to Grays Fair Court  ,,COMMUNITY SERVICES,,,Poringland and Rockland St Mary to Grays Fair Court  ,Passenger Transport,Passenger Transport,360000,,,01/04/2015,31/03/2016,,31/03/2020,"�4,256.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AQN45730,,Regina Road to Salvation Army ,,COMMUNITY SERVICES,,,Regina Road to Salvation Army ,Passenger Transport,Passenger Transport,360000,,,01/04/2015,31/03/2016,,31/03/2016,"�1,976.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AQN45731,,Nansa to Eden Meadows Horse Stables ,,COMMUNITY SERVICES,,,Nansa to Eden Meadows Horse Stables ,Passenger Transport,Passenger Transport,360000,,,15/04/2015,30/04/2016,,30/04/2016,�950.00,Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AQN46339,,Lingwood to Heath Farm ,,COMMUNITY SERVICES,,,Lingwood to Heath Farm ,Passenger Transport,Passenger Transport,360000,,,24/04/2015,29/04/2016,,30/04/2017,"�1,786.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AQN46341,,NR1 to Grays fair Court  ,,COMMUNITY SERVICES,,,NR1 to Grays fair Court  ,Passenger Transport,Passenger Transport,360000,,,07/05/2015,31/03/2016,,31/03/2020,"�1,140.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AQN46507,,Burlingham to Sprowston Community  Hub  ,,COMMUNITY SERVICES,,,Burlingham to Sprowston Community  Hub  ,Passenger Transport,Passenger Transport,360000,,,18/05/2015,31/05/2016,,31/05/2016,"�10,640.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AQN46508,,Norwich to Thetford ,,CHILDREN,,,Norwich to Thetford ,Passenger Transport,Passenger Transport,360000,,,18/05/2015,31/07/2016,,31/07/2016,"�13,072.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,APN47157,,Twin Oaks Nursing Home NR5 9NJ to Headway NR3 3AB ,,COMMUNITY SERVICES,,,Twin Oaks Nursing Home NR5 9NJ to Headway NR3 3AB ,Passenger Transport,Passenger Transport,360000,,,27/05/2015,31/12/2015,,31/12/2015,"�1,520.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,APN47158,,NR4 to Drayton Wood ,,COMMUNITY SERVICES,,,NR4 to Drayton Wood ,Passenger Transport,Passenger Transport,360000,,,01/06/2015,30/06/2016,,30/06/2016,"�1,748.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AQN47159,,NR35 to Norwich Day Services ,,COMMUNITY SERVICES,,,NR35 to Norwich Day Services ,Passenger Transport,Passenger Transport,360000,,,01/06/2015,30/06/2016,,30/06/2016,"�5,168.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AQN47637,,"Taverham, Foulsham and Norwich to Heath Farm ",,COMMUNITY SERVICES,,,"Taverham, Foulsham and Norwich to Heath Farm ",Passenger Transport,Passenger Transport,360000,,,06/07/2015,31/07/2016,,31/07/2018,"�9,196.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AQN47638,,Mulbarton to SHEs inward only ,,COMMUNITY SERVICES,,,Mulbarton to SHEs inward only ,Passenger Transport,Passenger Transport,360000,,,04/08/2015,31/07/2016,,31/07/2018,"�2,660.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AQN47639,,Watton to Heath Farm ,,COMMUNITY SERVICES,,,Watton to Heath Farm ,Passenger Transport,Passenger Transport,360000,,,09/07/2015,31/07/2016,,31/07/2018,"�3,002.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AMN47610,ocds-7hge34-,"Thetford to Nansa, Assist Norwich ",,COMMUNITY SERVICES,,,"Thetford to Nansa, Assist Norwich ",Passenger Transport,Passenger Transport,360000,,,28/07/2015,31/07/2016,,31/07/2020,"�12,274.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AMN47753,ocds-7hge34-,"Norwich to Earthsea, Honingham ",,CHILDREN,,,"Norwich to Earthsea, Honingham ",Passenger Transport,Passenger Transport,360000,,,03/09/2015,26/08/2016,,03/08/2018,"�9,196.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AMN47754,ocds-7hge34-,"Wymondham to Pottersbury Lodge School, Towcester ",,CHILDREN,,,"Wymondham to Pottersbury Lodge School, Towcester ",Passenger Transport,Passenger Transport,360000,,,01/09/2015,04/08/2017,,03/08/2018,"�10,710.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AMN47817,ocds-7hge34-,Swardeston and Hethersett to Mulbarton Schools ,,CHILDREN,,,Swardeston and Hethersett to Mulbarton Schools ,Passenger Transport,Passenger Transport,360000,,,03/09/2015,30/08/2019,,31/07/2020,"�6,650.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AMN47818,ocds-7hge34-,Old Buckenham to City Academy ,,CHILDREN,,,Old Buckenham to City Academy ,Passenger Transport,Passenger Transport,360000,,,03/09/2015,02/08/2019,,02/08/2019,"�9,120.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AMN47819,ocds-7hge34-,"Stalham to On Track Education Centre, Mildenhall ",,CHILDREN,,,"Stalham to On Track Education Centre, Mildenhall ",Passenger Transport,Passenger Transport,360000,,,03/09/2015,25/08/2017,,03/08/2018,"�25,444.80",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AMN47820,ocds-7hge34-,"Kings Lynn to St Edmunds Society, Norwich ",,CHILDREN,,,"Kings Lynn to St Edmunds Society, Norwich ",Passenger Transport,Passenger Transport,360000,,,03/09/2015,31/07/2016,,31/07/2016,"�4,167.84",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AMN47821,ocds-7hge34-,"Poringland, Bergh Apton and Stoke Holy Cross to New Eccles Hall School, Quidenham ",,CHILDREN,,,"Poringland, Bergh Apton and Stoke Holy Cross to New Eccles Hall School, Quidenham ",Passenger Transport,Passenger Transport,360000,,,08/09/2015,04/08/2017,,03/08/2018,"�34,200.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AMN47822,ocds-7hge34-,"Norwich to New Eccles Hall School, Quidenham ",,CHILDREN,,,"Norwich to New Eccles Hall School, Quidenham ",Passenger Transport,Passenger Transport,360000,,,07/09/2015,04/08/2017,,03/08/2018,"�4,320.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AMN47866,ocds-7hge34-,"Wretham, Hockwold and Northwold to Norwich City College ",,CHILDREN,,,"Wretham, Hockwold and Northwold to Norwich City College ",Passenger Transport,Passenger Transport,360000,,,07/09/2015,31/07/2016,,31/07/2018,"�38,000.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AMN47867,ocds-7hge34-,Hickling and Spixworth to Easton College ,,CHILDREN,,,Hickling and Spixworth to Easton College ,Passenger Transport,Passenger Transport,360000,,,07/09/2015,31/07/2016,,31/07/2018,"�14,417.20",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AMN47868,ocds-7hge34-,Cromer and Sheringham to Easton College ,,CHILDREN,,,Cromer and Sheringham to Easton College ,Passenger Transport,Passenger Transport,360000,,,07/09/2015,31/07/2016,,31/07/2018,"�27,740.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AMN47869,ocds-7hge34-,Long Stratton and Mulbarton to Easton College ,,CHILDREN,,,Long Stratton and Mulbarton to Easton College ,Passenger Transport,Passenger Transport,360000,,,07/09/2015,31/07/2016,,31/07/2018,"�14,417.20",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AMN47892,ocds-7hge34-,"Year 9/11 Poringland, Hethersett and Norwich to Include, Norwich ",,CHILDREN,,,"Year 9/11 Poringland, Hethersett and Norwich to Include, Norwich ",Passenger Transport,Passenger Transport,360000,,,03/09/2015,20/07/2016,,31/07/2017,"�10,640.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AMN47893,ocds-7hge34-,"Year 9/11 Narborough and Norwich to Include, Norwich ",,CHILDREN,,,"Year 9/11 Narborough and Norwich to Include, Norwich ",Passenger Transport,Passenger Transport,360000,,,03/09/2015,20/07/2016,,31/07/2017,"�17,480.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AMN47894,ocds-7hge34-,"Year 10 Wymondham, Cringleford and Norwich to Include Norwich ",,CHILDREN,,,"Year 10 Wymondham, Cringleford and Norwich to Include Norwich ",Passenger Transport,Passenger Transport,360000,,,03/09/2015,20/07/2016,,31/07/2017,"�11,780.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AMN47895,ocds-7hge34-,"Year 10 Longham and Norwich to Include, Norwich ",,CHILDREN,,,"Year 10 Longham and Norwich to Include, Norwich ",Passenger Transport,Passenger Transport,360000,,,03/09/2015,20/07/2016,,31/07/2017,"�15,010.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,AMN47896,ocds-7hge34-,"Year 10 Gorleston and Great Yarmouth to Include, Norwich ",,CHILDREN,,,"Year 10 Gorleston and Great Yarmouth to Include, Norwich ",Passenger Transport,Passenger Transport,360000,,,03/09/2015,20/07/2016,,31/07/2017,"�13,110.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,APN47944,,Hempnall to Headway Norwich ,,COMMUNITY SERVICES,,,Hempnall to Headway Norwich ,Passenger Transport,Passenger Transport,360000,,,07/09/2015,30/09/2016,,30/09/2016,"�1,520.00",Estimated,�0,Canary Express Taxis & Couriers Ltd,,,632549,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,14/09/2015,APN44852,ocds-7hge34-,Bus 17 Southery to Downham Market Academy ,,CHILDREN,,,Bus 17 Southery to Downham Market Academy ,Passenger Transport,Passenger Transport,360000,,,06/01/2015,31/08/2016,,31/07/2017,"�32,205.00",Estimated,�0,Coastal Red Limited,,,1506764,,,,Passenger Transport,ptprocurement@norfolk.gov.uk,
