ORGANISATION NAME,EFFECTIVE DATE,DIRECTORATE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION NO.
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,20/10/2017,3345.52 ,INDIVIDUAL SERVICE FUND,V001181719
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,20/10/2017,602.56 ,PERSONAL BUDGETS - MANAGED,V001181720
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ASPIRATIONS CARE LTD,20/10/2017,3998.96 ,INDIVIDUAL SERVICE FUND,V001181721
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,MOUNTBATTON CARE,20/10/2017,7896.00 ,INDIVIDUAL SERVICE FUND,V001181722
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LIMITED ISF PAYMENTS,20/10/2017,1075.36 ,INDIVIDUAL SERVICE FUND,V001181726
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,20/10/2017,849.24 ,PERSONAL BUDGETS - MANAGED,V001181731
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,20/10/2017,1061.52 ,INDIVIDUAL SERVICE FUND,V001181732
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,20/10/2017,1435.20 ,PERSONAL BUDGETS - MANAGED,V001181733
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,20/10/2017,3415.76 ,INDIVIDUAL SERVICE FUND,V001181734
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,PETRUS,20/10/2017,918.00 ,SUPPORTED LIVING,V001181735
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,20/10/2017,1464.00 ,PERSONAL BUDGETS - MANAGED,V001181736
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,20/10/2017,770.40 ,INDIVIDUAL SERVICE FUND,V001181739
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,RESPITE NORTH WEST LIMITED,20/10/2017,1080.00 ,PERSONAL BUDGETS - MANAGED,V001181740
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,20/10/2017,1004.32 ,PERSONAL BUDGETS - MANAGED,V001181741
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,20/10/2017,1456.00 ,PERSONAL BUDGETS - MANAGED,V001181742
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,20/10/2017,1092.00 ,PERSONAL BUDGETS - MANAGED,V001181743
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,20/10/2017,1514.80 ,PERSONAL BUDGETS - MANAGED,V001181745
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,20/10/2017,1004.32 ,PERSONAL BUDGETS - MANAGED,V001181746
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,20/10/2017,1148.16 ,PERSONAL BUDGETS - MANAGED,V001181747
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,20/10/2017,1435.20 ,PERSONAL BUDGETS - MANAGED,V001181748
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,20/10/2017,596.52 ,INDIVIDUAL SERVICE FUND,V001181750
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,20/10/2017,1680.00 ,PERSONAL BUDGETS - MANAGED,V001181751
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,NEWMARK CARE LTD,20/10/2017,1593.00 ,PERSONAL BUDGETS - MANAGED,V001181752
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,PENDLETON CARE LTD,20/10/2017,7060.52 ,INDIVIDUAL SERVICE FUND,V001181753
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,20/10/2017,1680.00 ,PERSONAL BUDGETS - MANAGED,V001181754
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,20/10/2017,849.24 ,PERSONAL BUDGETS - MANAGED,V001181756
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,20/10/2017,4014.88 ,INDIVIDUAL SERVICE FUND,V001181758
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,20/10/2017,631.52 ,PERSONAL BUDGETS - MANAGED,V001181759
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,20/10/2017,789.40 ,PERSONAL BUDGETS - MANAGED,V001181760
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,20/10/2017,1596.92 ,PERSONAL BUDGETS - MANAGED,V001181761
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LIMITED ISF PAYMENTS,20/10/2017,1051.48 ,INDIVIDUAL SERVICE FUND,V001181762
ROCHDALE BOROUGH COUNCIL,20/10/2017,PHYSICAL DIS & OLDER PEOPLE,STEPPING STONES,20/10/2017,2212.72 ,SUPPORTED LIVING,V001181763
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LTD,20/10/2017,1400.00 ,PERSONAL BUDGETS - MANAGED,V001181764
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,20/10/2017,545.76 ,INDIVIDUAL SERVICE FUND,V001181765
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,20/10/2017,1242.08 ,INDIVIDUAL SERVICE FUND,V001181766
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,LINKABILITY ISF,20/10/2017,1296.00 ,INDIVIDUAL SERVICE FUND,V001181767
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,20/10/2017,872.40 ,PERSONAL BUDGETS - MANAGED,V001181768
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,STEPPING STONES SERVICES LTD,20/10/2017,4009.52 ,INDIVIDUAL SERVICE FUND,V001181769
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,20/10/2017,1768.52 ,INDIVIDUAL SERVICE FUND,V001181770
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,20/10/2017,1134.88 ,PERSONAL BUDGETS - MANAGED,V001181771
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,20/10/2017,5948.08 ,INDIVIDUAL SERVICE FUND,V001181772
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,PENDLETON CARE LTD,20/10/2017,1339.20 ,INDIVIDUAL SERVICE FUND,V001181773
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,20/10/2017,1301.17 ,INDIVIDUAL SERVICE FUND,V001181774
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,20/10/2017,1917.52 ,INDIVIDUAL SERVICE FUND,V001181775
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,PURE INNOVATIONS LIMITED,20/10/2017,760.00 ,PERSONAL BUDGETS - MANAGED,V001181776
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,20/10/2017,1680.00 ,PERSONAL BUDGETS - MANAGED,V001181777
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,20/10/2017,1066.16 ,INDIVIDUAL SERVICE FUND,V001181778
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,20/10/2017,7763.00 ,INDIVIDUAL SERVICE FUND,V001181782
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,20/10/2017,509.52 ,PERSONAL BUDGETS - MANAGED,V001181783
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,20/10/2017,3660.88 ,INDIVIDUAL SERVICE FUND,V001181784
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,LIFEWAYS COMMUNITY CARE LTD,20/10/2017,1734.84 ,INDIVIDUAL SERVICE FUND,V001181785
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,20/10/2017,1972.80 ,PERSONAL BUDGETS - MANAGED,V001181786
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC TRADING,20/10/2017,890.32 ,PERSONAL BUDGETS - MANAGED,V001181787
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,20/10/2017,1850.46 ,INDIVIDUAL SERVICE FUND,V001181788
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,20/10/2017,2727.00 ,INDIVIDUAL SERVICE FUND,V001181789
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,20/10/2017,531.60 ,PERSONAL BUDGETS - MANAGED,V001181804
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,20/10/2017,4608.88 ,INDIVIDUAL SERVICE FUND,V001181810
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,20/10/2017,7210.00 ,INDIVIDUAL SERVICE FUND,V001181811
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,20/10/2017,7210.00 ,INDIVIDUAL SERVICE FUND,V001181812
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,20/10/2017,4023.32 ,INDIVIDUAL SERVICE FUND,V001181813
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,20/10/2017,4023.24 ,INDIVIDUAL SERVICE FUND,V001181814
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,20/10/2017,4023.24 ,INDIVIDUAL SERVICE FUND,V001181815
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,20/10/2017,2849.32 ,INDIVIDUAL SERVICE FUND,V001181816
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,20/10/2017,4199.00 ,INDIVIDUAL SERVICE FUND,V001181817
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,20/10/2017,849.24 ,PERSONAL BUDGETS - MANAGED,V001181818
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,20/10/2017,1805.00 ,INDIVIDUAL SERVICE FUND,V001181819
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,20/10/2017,2660.00 ,INDIVIDUAL SERVICE FUND,V001181820
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,20/10/2017,849.24 ,PERSONAL BUDGETS - MANAGED,V001181821
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,20/10/2017,2835.52 ,INDIVIDUAL SERVICE FUND,V001181822
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,20/10/2017,4426.64 ,INDIVIDUAL SERVICE FUND,V001181823
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,20/10/2017,2698.64 ,INDIVIDUAL SERVICE FUND,V001181824
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,20/10/2017,5590.00 ,INDIVIDUAL SERVICE FUND,V001181825
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,20/10/2017,5144.00 ,INDIVIDUAL SERVICE FUND,V001181826
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,20/10/2017,4077.52 ,INDIVIDUAL SERVICE FUND,V001181827
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,20/10/2017,3605.00 ,INDIVIDUAL SERVICE FUND,V001181828
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,20/10/2017,5495.00 ,INDIVIDUAL SERVICE FUND,V001181829
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,20/10/2017,509.52 ,PERSONAL BUDGETS - MANAGED,V001181830
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,20/10/2017,2066.00 ,INDIVIDUAL SERVICE FUND,V001181831
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,20/10/2017,1755.00 ,INDIVIDUAL SERVICE FUND,V001181832
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,20/10/2017,4293.24 ,INDIVIDUAL SERVICE FUND,V001181833
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,20/10/2017,2895.14 ,INDIVIDUAL SERVICE FUND,V001181834
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,20/10/2017,4266.52 ,INDIVIDUAL SERVICE FUND,V001181835
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,20/10/2017,4657.76 ,INDIVIDUAL SERVICE FUND,V001181836
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,20/10/2017,5103.24 ,INDIVIDUAL SERVICE FUND,V001181837
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,LINKABILITY ISF,20/10/2017,1890.00 ,INDIVIDUAL SERVICE FUND,V001181838
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,20/10/2017,5495.00 ,INDIVIDUAL SERVICE FUND,V001181839
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,20/10/2017,3949.00 ,INDIVIDUAL SERVICE FUND,V001181840
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,20/10/2017,3355.00 ,INDIVIDUAL SERVICE FUND,V001181841
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,20/10/2017,3247.28 ,INDIVIDUAL SERVICE FUND,V001181842
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,20/10/2017,3247.28 ,INDIVIDUAL SERVICE FUND,V001181843
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,20/10/2017,3260.76 ,INDIVIDUAL SERVICE FUND,V001181844
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,20/10/2017,6494.00 ,INDIVIDUAL SERVICE FUND,V001181845
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,20/10/2017,5049.24 ,INDIVIDUAL SERVICE FUND,V001181846
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,20/10/2017,5630.00 ,INDIVIDUAL SERVICE FUND,V001181847
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,20/10/2017,1291.67 ,INDIVIDUAL SERVICE FUND,V001181848
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,20/10/2017,1903.52 ,INDIVIDUAL SERVICE FUND,V001181849
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,20/10/2017,679.40 ,PERSONAL BUDGETS - MANAGED,V001181850
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,20/10/2017,3087.50 ,INDIVIDUAL SERVICE FUND,V001181851
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,20/10/2017,4550.00 ,INDIVIDUAL SERVICE FUND,V001181852
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,20/10/2017,1127.11 ,INDIVIDUAL SERVICE FUND,V001181853
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,20/10/2017,1661.00 ,INDIVIDUAL SERVICE FUND,V001181854
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,NEWBARN LTD,20/10/2017,1300.00 ,INDIVIDUAL SERVICE FUND,V001181855
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,20/10/2017,3740.00 ,INDIVIDUAL SERVICE FUND,V001181856
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,20/10/2017,3605.00 ,INDIVIDUAL SERVICE FUND,V001181857
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,20/10/2017,918.00 ,INDIVIDUAL SERVICE FUND,V001181858
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,20/10/2017,5407.52 ,INDIVIDUAL SERVICE FUND,V001181859
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,20/10/2017,5387.00 ,INDIVIDUAL SERVICE FUND,V001181860
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,20/10/2017,4077.32 ,INDIVIDUAL SERVICE FUND,V001181861
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,20/10/2017,3267.32 ,INDIVIDUAL SERVICE FUND,V001181862
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,20/10/2017,3267.32 ,INDIVIDUAL SERVICE FUND,V001181863
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,20/10/2017,4198.84 ,INDIVIDUAL SERVICE FUND,V001181865
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,20/10/2017,3550.84 ,INDIVIDUAL SERVICE FUND,V001181866
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,20/10/2017,4914.32 ,INDIVIDUAL SERVICE FUND,V001181867
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,20/10/2017,3588.52 ,INDIVIDUAL SERVICE FUND,V001181868
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,20/10/2017,2967.52 ,INDIVIDUAL SERVICE FUND,V001181869
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,20/10/2017,5859.52 ,INDIVIDUAL SERVICE FUND,V001181870
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,20/10/2017,2870.14 ,PERSONAL BUDGETS - MANAGED,V001181871
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,20/10/2017,7048.00 ,INDIVIDUAL SERVICE FUND,V001181872
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,NEWBARN LTD,20/10/2017,3944.68 ,INDIVIDUAL SERVICE FUND,V001181873
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,20/10/2017,584.76 ,PERSONAL BUDGETS - MANAGED,V001181874
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,NEWBARN LTD,20/10/2017,1558.68 ,INDIVIDUAL SERVICE FUND,V001181875
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,20/10/2017,4023.52 ,INDIVIDUAL SERVICE FUND,V001181876
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,20/10/2017,3602.00 ,INDIVIDUAL SERVICE FUND,V001181877
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,20/10/2017,697.08 ,PERSONAL BUDGETS - MANAGED,V001181878
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,20/10/2017,4320.52 ,INDIVIDUAL SERVICE FUND,V001181879
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,20/10/2017,679.40 ,PERSONAL BUDGETS - MANAGED,V001181880
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,20/10/2017,4388.00 ,INDIVIDUAL SERVICE FUND,V001181881
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,20/10/2017,5468.00 ,INDIVIDUAL SERVICE FUND,V001181882
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,20/10/2017,6021.24 ,INDIVIDUAL SERVICE FUND,V001181883
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,20/10/2017,1309.76 ,INDIVIDUAL SERVICE FUND,V001181884
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,20/10/2017,5036.00 ,INDIVIDUAL SERVICE FUND,V001181885
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,20/10/2017,5036.00 ,INDIVIDUAL SERVICE FUND,V001181886
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,20/10/2017,4127.45 ,INDIVIDUAL SERVICE FUND,V001181887
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,20/10/2017,7265.28 ,INDIVIDUAL SERVICE FUND,V001181888
ROCHDALE BOROUGH COUNCIL,20/10/2017,LEARNING DIS & MENTAL HEALTH,POSSABILITIES CIC ISF,20/10/2017,2021.52 ,PERSONAL BUDGETS - MANAGED,V001181889
